ID;Geslacht;Leeftijd;Migratieachtergrond;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
7624;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2015;70.0
7625;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2016;40.0
7626;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2017;70.0
7627;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2018;50.0
7628;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2019;50.0
7629;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2020;50.0
7630;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2021;30.0
7631;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2022;60.0
7632;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2005;280.0
7633;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2006;180.0
7634;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2007;140.0
7635;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2008;130.0
7636;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2009;170.0
7637;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2010;180.0
7638;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2011;160.0
7639;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2012;150.0
7640;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2013;110.0
7641;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2014;110.0
7642;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2015;90.0
7643;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2016;60.0
7644;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2017;70.0
7645;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2018;70.0
7646;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2019;90.0
7647;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2020;100.0
7648;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2021;100.0
7649;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 3 jaren;2022;80.0
7650;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2005;260.0
7651;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2006;230.0
7652;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2007;160.0
7653;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2008;110.0
7654;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2009;130.0
7655;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2010;130.0
7656;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2011;130.0
7657;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2012;150.0
7658;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2013;130.0
7659;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2014;110.0
7660;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2015;80.0
7661;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2016;70.0
7662;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2017;60.0
7663;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2018;60.0
7664;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2019;60.0
7665;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2020;70.0
7666;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2021;100.0
7667;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;3 jaren of langer;2022;80.0
7668;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2005;950.0
7669;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2006;900.0
7670;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2007;830.0
7671;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2008;810.0
7672;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2009;950.0
7673;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2010;960.0
7674;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2011;920.0
7675;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2012;860.0
7676;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2013;760.0
7677;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2014;620.0
7678;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2015;510.0
7679;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2016;520.0
7680;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2017;510.0
7681;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2018;460.0
7682;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2019;590.0
7683;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2020;510.0
7684;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2021;480.0
7685;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Overig en onbekend;2022;480.0
7686;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2005;900.0
7687;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2006;830.0
7688;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2007;790.0
7689;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2008;770.0
7690;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2009;900.0
7691;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2010;910.0
7692;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2011;890.0
7693;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2012;840.0
7694;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2013;720.0
7695;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2014;580.0
7696;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2015;480.0
7697;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2016;490.0
7698;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2017;490.0
7699;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2018;440.0
7700;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2019;560.0
7701;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2020;490.0
7702;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2021;460.0
7703;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Totaal;2022;450.0
7704;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2005;
7705;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2006;
7706;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2007;
7707;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2008;
7708;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2009;
7709;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2010;
7710;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2011;
7711;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2012;
7712;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2013;
7713;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2014;
7714;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2015;
7715;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2016;
7716;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2017;
7717;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2018;
7718;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2019;
7719;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2020;
7720;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2021;
7721;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Minder dan 1 maand;2022;
7722;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2005;
7723;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2006;
7724;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2007;
7725;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2008;
7726;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2009;
7727;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2010;
7728;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2011;
7729;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2012;
7730;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2013;
7731;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2014;
7732;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2015;
7733;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2016;
7734;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2017;
7735;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2018;
7736;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2019;
7737;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2020;
7738;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2021;
7739;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 6 maanden;2022;
7740;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2005;
7741;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2006;
7742;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2007;
7743;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2008;
7744;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2009;
7745;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2010;
7746;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2011;
7747;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2012;
7748;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2013;
7749;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2014;
7750;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2015;
7751;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2016;
7752;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2017;
7753;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2018;
7754;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2019;
7755;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2020;
7756;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2021;
7757;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;6 maanden tot 1 jaar;2022;
7758;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2005;
7759;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2006;
7760;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2007;
7761;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2008;
7762;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2009;
7763;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2010;
7764;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2011;
7765;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2012;
7766;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2013;
7767;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2014;
7768;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2015;
7769;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2016;
7770;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2017;
7771;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2018;
7772;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2019;
7773;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2020;
7774;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2021;
7775;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;1 tot 3 jaren;2022;
7776;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2005;
7777;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2006;
7778;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2007;
7779;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2008;
7780;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2009;
7781;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2010;
7782;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2011;
7783;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2012;
7784;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2013;
7785;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2014;
7786;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2015;
7787;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2016;
7788;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2017;
7789;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2018;
7790;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2019;
7791;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2020;
7792;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2021;
7793;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;3 jaren of langer;2022;
7794;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Overig en onbekend;2005;900.0
7795;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Overig en onbekend;2006;830.0
7796;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Overig en onbekend;2007;790.0
7797;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Overig en onbekend;2008;770.0
7798;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Voorlopige hechtenis;Overig en onbekend;2009;900.0
