ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
421;Vrouwen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1992;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;Vrouwen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;Vrouwen;Agrarisch onderwijs;Vooropleiding mbo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;Vrouwen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;Vrouwen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;Vrouwen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;Vrouwen;Agrarisch onderwijs;Vooropleiding wo;Cohort 1994;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;Vrouwen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1991;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;Vrouwen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;Vrouwen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1993;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Vrouwen;Agrarisch onderwijs;Andere vooropleiding;Cohort 1994;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;130.0;2.0;15.0;22.0;27.0;28.0;28.0;2.0;14.0;20.0;26.0;27.0;27.0;;1.0;2.0;2.0;2.0;2.0;45.0;57.0;63.0;64.0;65.0;66.0;69.0;70.0;68.0;55.0;43.0;35.0;34.0;20.0;13.0;4.0;2.0;4.0;52.0;39.0;33.0;31.0;19.0;13.0;3.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;;1.0;;2.0;2.0;2.0;2.0;2.0;1.0;;;;
433;Vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;100.0;11.0;22.0;30.0;33.0;36.0;37.0;9.0;19.0;27.0;30.0;33.0;34.0;2.0;3.0;3.0;3.0;3.0;3.0;36.0;45.0;53.0;58.0;57.0;57.0;58.0;58.0;61.0;63.0;53.0;44.0;31.0;20.0;13.0;9.0;6.0;2.0;59.0;50.0;40.0;29.0;19.0;13.0;8.0;5.0;2.0;4.0;3.0;4.0;2.0;1.0;;1.0;1.0;;;;;;;;;;
434;Vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;70.0;9.0;18.0;22.0;24.0;25.0;27.0;7.0;15.0;19.0;21.0;21.0;22.0;1.0;3.0;3.0;3.0;4.0;4.0;39.0;52.0;61.0;61.0;63.0;63.0;64.0;69.0;72.0;61.0;48.0;33.0;30.0;19.0;15.0;12.0;6.0;1.0;60.0;45.0;31.0;27.0;18.0;13.0;10.0;6.0;1.0;1.0;1.0;;;;;;;;;1.0;1.0;3.0;1.0;1.0;1.0;;
435;Vrouwen;Technisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;60.0;11.0;29.0;35.0;35.0;37.0;;8.0;25.0;32.0;32.0;33.0;;3.0;3.0;3.0;3.0;3.0;;35.0;51.0;52.0;56.0;57.0;57.0;59.0;59.0;;65.0;48.0;44.0;33.0;14.0;8.0;6.0;5.0;;60.0;44.0;41.0;32.0;13.0;6.0;3.0;2.0;;;;;2.0;;;3.0;3.0;;5.0;3.0;3.0;;2.0;2.0;;;
436;Vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1991;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;Vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1992;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;Vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;Vrouwen;Technisch onderwijs;Vooropleiding havo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;Vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1991;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;Vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1992;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;Vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;Vrouwen;Technisch onderwijs;Vooropleiding vwo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;Vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1991;70.0;;6.0;18.0;18.0;18.0;18.0;;6.0;18.0;18.0;18.0;18.0;;;;;;;62.0;75.0;78.0;78.0;78.0;78.0;82.0;82.0;80.0;38.0;25.0;22.0;22.0;15.0;3.0;;;2.0;38.0;25.0;22.0;22.0;15.0;3.0;;;;;;;;;;;;2.0;;;;;;;;;
445;Vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1992;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;Vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;Vrouwen;Technisch onderwijs;Vooropleiding mbo;Cohort 1994;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;Vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1991;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;Vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;Vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;Vrouwen;Technisch onderwijs;Vooropleiding wo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;Vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1991;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;Vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1992;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;Vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1993;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;Vrouwen;Technisch onderwijs;Andere vooropleiding;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;Vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1991;860.0;58.0;67.0;69.0;69.0;70.0;70.0;58.0;67.0;68.0;69.0;69.0;70.0;;;0.0;0.0;0.0;0.0;19.0;28.0;29.0;30.0;29.0;30.0;29.0;29.0;28.0;79.0;43.0;32.0;12.0;4.0;2.0;1.0;1.0;1.0;79.0;43.0;31.0;11.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
457;Vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1992;660.0;53.0;67.0;69.0;70.0;70.0;72.0;52.0;67.0;69.0;70.0;70.0;71.0;0.0;0.0;0.0;0.0;0.0;1.0;18.0;27.0;29.0;29.0;29.0;28.0;28.0;27.0;27.0;82.0;54.0;41.0;18.0;4.0;2.0;2.0;2.0;1.0;81.0;54.0;40.0;18.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
458;Vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1993;490.0;46.0;57.0;59.0;61.0;62.0;62.0;45.0;56.0;58.0;60.0;60.0;61.0;1.0;1.0;1.0;1.0;1.0;1.0;24.0;36.0;36.0;38.0;37.0;36.0;36.0;36.0;36.0;75.0;51.0;38.0;16.0;5.0;5.0;3.0;3.0;2.0;73.0;50.0;36.0;15.0;4.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0
459;Vrouwen;Gezondheidszorgonderwijs;Totaal alle vooropleidingen;Cohort 1994;490.0;57.0;65.0;66.0;66.0;67.0;;57.0;64.0;66.0;66.0;66.0;;;0.0;0.0;0.0;0.0;;24.0;27.0;29.0;32.0;32.0;32.0;32.0;32.0;;76.0;45.0;29.0;11.0;3.0;2.0;1.0;1.0;;76.0;45.0;28.0;11.0;3.0;2.0;1.0;1.0;;;;;;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;0.0;
460;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1991;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1992;70.0;45.0;68.0;70.0;72.0;72.0;76.0;44.0;66.0;69.0;70.0;70.0;75.0;1.0;1.0;1.0;1.0;1.0;1.0;17.0;24.0;25.0;25.0;23.0;24.0;21.0;21.0;21.0;83.0;61.0;51.0;30.0;10.0;6.0;7.0;7.0;3.0;82.0;59.0;49.0;28.0;8.0;6.0;7.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;;;3.0;1.0;;;;;;;;;
462;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1993;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
463;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding havo;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
464;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1991;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
465;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1992;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
466;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
467;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding vwo;Cohort 1994;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
468;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1991;570.0;62.0;67.0;69.0;70.0;70.0;71.0;62.0;67.0;69.0;70.0;70.0;70.0;;;1.0;1.0;1.0;1.0;20.0;29.0;29.0;30.0;29.0;29.0;29.0;29.0;29.0;79.0;36.0;25.0;9.0;4.0;1.0;1.0;0.0;1.0;78.0;35.0;24.0;8.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;
469;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1992;370.0;64.0;70.0;71.0;71.0;71.0;73.0;63.0;70.0;70.0;71.0;71.0;72.0;0.0;0.0;0.0;1.0;1.0;1.0;19.0;27.0;28.0;29.0;29.0;28.0;27.0;27.0;27.0;81.0;46.0;31.0;8.0;2.0;1.0;2.0;1.0;1.0;81.0;46.0;31.0;8.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;0.0;1.0;1.0;1.0;0.0;;0.0;;;;;;;
470;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1993;150.0;52.0;59.0;59.0;61.0;63.0;64.0;51.0;57.0;57.0;59.0;60.0;61.0;1.0;1.0;1.0;2.0;3.0;3.0;28.0;36.0;38.0;37.0;37.0;35.0;36.0;35.0;34.0;72.0;55.0;34.0;11.0;4.0;6.0;3.0;2.0;3.0;70.0;53.0;32.0;9.0;3.0;5.0;2.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;1.0;;;;;;;;;1.0
471;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding mbo;Cohort 1994;370.0;64.0;67.0;69.0;69.0;69.0;;64.0;67.0;68.0;69.0;69.0;;;0.0;0.0;0.0;0.0;;22.0;26.0;28.0;29.0;30.0;30.0;29.0;29.0;;77.0;42.0;23.0;7.0;3.0;2.0;1.0;1.0;;77.0;41.0;22.0;6.0;3.0;1.0;1.0;1.0;;;;;;;;0.0;0.0;;;1.0;1.0;1.0;0.0;0.0;;;
472;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1991;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
473;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1992;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
474;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1993;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
475;Vrouwen;Gezondheidszorgonderwijs;Vooropleiding wo;Cohort 1994;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
476;Vrouwen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1991;190.0;54.0;69.0;71.0;72.0;72.0;73.0;54.0;69.0;71.0;72.0;72.0;73.0;;;;;;;16.0;23.0;27.0;28.0;27.0;27.0;26.0;26.0;26.0;82.0;64.0;46.0;19.0;5.0;2.0;2.0;2.0;2.0;82.0;63.0;45.0;19.0;5.0;2.0;2.0;1.0;1.0;;;;;;;;;1.0;;1.0;1.0;;;;1.0;1.0;1.0
477;Vrouwen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1992;190.0;32.0;61.0;65.0;66.0;68.0;68.0;32.0;61.0;65.0;66.0;68.0;68.0;;;;;;;19.0;29.0;34.0;32.0;32.0;31.0;31.0;30.0;30.0;81.0;65.0;58.0;36.0;7.0;3.0;3.0;2.0;2.0;80.0;64.0;57.0;35.0;6.0;3.0;2.0;2.0;1.0;1.0;1.0;;;;;;1.0;1.0;;;1.0;1.0;1.0;1.0;1.0;;1.0
478;Vrouwen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1993;310.0;44.0;57.0;59.0;59.0;60.0;60.0;44.0;57.0;58.0;59.0;60.0;60.0;;;0.0;0.0;0.0;0.0;24.0;37.0;37.0;39.0;38.0;37.0;38.0;37.0;38.0;75.0;48.0;38.0;17.0;5.0;4.0;3.0;3.0;1.0;75.0;47.0;37.0;16.0;4.0;2.0;2.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;;;;;;1.0;0.0;;
479;Vrouwen;Gezondheidszorgonderwijs;Andere vooropleiding;Cohort 1994;80.0;38.0;61.0;62.0;62.0;63.0;;38.0;61.0;62.0;62.0;63.0;;;;;;;;29.0;30.0;30.0;36.0;37.0;34.0;37.0;37.0;;71.0;55.0;49.0;26.0;3.0;4.0;1.0;;;71.0;55.0;49.0;26.0;3.0;4.0;1.0;;;;;;;;;;;;;;;;;;;;
480;Vrouwen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;850.0;21.0;35.0;39.0;42.0;44.0;46.0;21.0;34.0;38.0;40.0;42.0;44.0;0.0;1.0;1.0;2.0;2.0;2.0;28.0;41.0;48.0;49.0;50.0;51.0;51.0;51.0;51.0;72.0;57.0;49.0;30.0;15.0;10.0;7.0;5.0;3.0;71.0;55.0;47.0;27.0;13.0;8.0;5.0;3.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
481;Vrouwen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;810.0;23.0;35.0;40.0;45.0;46.0;47.0;22.0;33.0;38.0;42.0;43.0;44.0;1.0;2.0;2.0;2.0;3.0;4.0;27.0;44.0;48.0;49.0;50.0;50.0;50.0;50.0;50.0;73.0;55.0;50.0;28.0;16.0;10.0;5.0;4.0;3.0;71.0;53.0;47.0;25.0;14.0;8.0;4.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
482;Vrouwen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;650.0;23.0;33.0;38.0;40.0;40.0;41.0;22.0;32.0;36.0;38.0;38.0;39.0;0.0;2.0;2.0;2.0;2.0;2.0;32.0;46.0;50.0;52.0;52.0;53.0;54.0;53.0;54.0;68.0;54.0;46.0;26.0;14.0;9.0;6.0;7.0;4.0;66.0;51.0;43.0;23.0;13.0;7.0;4.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
483;Vrouwen;Economisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;550.0;26.0;35.0;39.0;42.0;44.0;;25.0;34.0;38.0;40.0;41.0;;1.0;1.0;1.0;2.0;3.0;;32.0;40.0;45.0;49.0;50.0;50.0;50.0;51.0;;68.0;59.0;52.0;26.0;15.0;11.0;8.0;4.0;;67.0;57.0;49.0;23.0;12.0;7.0;6.0;2.0;;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;
484;Vrouwen;Economisch onderwijs;Vooropleiding havo;Cohort 1991;280.0;25.0;40.0;43.0;45.0;46.0;48.0;25.0;40.0;43.0;45.0;46.0;47.0;;;;;;1.0;26.0;37.0;45.0;46.0;47.0;49.0;51.0;51.0;49.0;73.0;61.0;52.0;29.0;13.0;9.0;4.0;3.0;3.0;73.0;59.0;50.0;27.0;11.0;7.0;3.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;;0.0;;;;;;0.0;0.0
485;Vrouwen;Economisch onderwijs;Vooropleiding havo;Cohort 1992;240.0;25.0;36.0;44.0;49.0;50.0;53.0;23.0;35.0;42.0;46.0;47.0;48.0;1.0;1.0;2.0;3.0;3.0;5.0;25.0;37.0;39.0;43.0;43.0;46.0;45.0;45.0;44.0;75.0;62.0;60.0;32.0;20.0;10.0;6.0;5.0;3.0;73.0;59.0;57.0;30.0;19.0;9.0;5.0;3.0;2.0;1.0;2.0;3.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;;;
486;Vrouwen;Economisch onderwijs;Vooropleiding havo;Cohort 1993;60.0;21.0;26.0;30.0;33.0;33.0;33.0;21.0;26.0;30.0;32.0;32.0;32.0;;;;2.0;2.0;2.0;30.0;44.0;53.0;53.0;53.0;60.0;58.0;61.0;61.0;70.0;54.0;44.0;26.0;21.0;11.0;9.0;5.0;5.0;68.0;53.0;40.0;21.0;18.0;7.0;4.0;2.0;2.0;2.0;2.0;4.0;2.0;2.0;2.0;2.0;2.0;2.0;;;;4.0;2.0;2.0;4.0;2.0;2.0
487;Vrouwen;Economisch onderwijs;Vooropleiding havo;Cohort 1994;80.0;40.0;45.0;48.0;52.0;53.0;;40.0;45.0;48.0;51.0;51.0;;;;;1.0;2.0;;22.0;30.0;35.0;36.0;37.0;36.0;39.0;41.0;;78.0;70.0;63.0;24.0;18.0;16.0;10.0;6.0;;77.0;69.0;60.0;23.0;16.0;12.0;8.0;6.0;;;;;;1.0;1.0;;;;1.0;1.0;2.0;1.0;1.0;2.0;1.0;;
488;Vrouwen;Economisch onderwijs;Vooropleiding vwo;Cohort 1991;150.0;26.0;40.0;47.0;52.0;53.0;56.0;26.0;40.0;45.0;49.0;49.0;52.0;;1.0;1.0;3.0;3.0;4.0;21.0;37.0;38.0;42.0;43.0;44.0;42.0;42.0;42.0;79.0;61.0;59.0;32.0;16.0;10.0;6.0;5.0;1.0;77.0;58.0;55.0;29.0;14.0;7.0;5.0;4.0;1.0;;1.0;1.0;1.0;1.0;2.0;;1.0;;2.0;2.0;2.0;2.0;1.0;1.0;1.0;;
489;Vrouwen;Economisch onderwijs;Vooropleiding vwo;Cohort 1992;140.0;33.0;48.0;55.0;59.0;60.0;61.0;33.0;48.0;55.0;59.0;60.0;61.0;;;;;;;19.0;31.0;35.0;35.0;37.0;36.0;38.0;38.0;36.0;81.0;68.0;62.0;31.0;16.0;9.0;4.0;2.0;3.0;81.0;68.0;62.0;30.0;15.0;9.0;3.0;2.0;1.0;;;;;;;1.0;;1.0;;;;1.0;1.0;;;;1.0
490;Vrouwen;Economisch onderwijs;Vooropleiding vwo;Cohort 1993;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
491;Vrouwen;Economisch onderwijs;Vooropleiding vwo;Cohort 1994;60.0;38.0;49.0;54.0;59.0;62.0;;37.0;44.0;49.0;52.0;54.0;;2.0;5.0;5.0;6.0;8.0;;17.0;27.0;30.0;37.0;37.0;38.0;37.0;37.0;;83.0;71.0;63.0;25.0;14.0;8.0;5.0;2.0;;79.0;67.0;57.0;19.0;11.0;5.0;2.0;;;2.0;3.0;5.0;5.0;2.0;2.0;3.0;2.0;;2.0;2.0;2.0;2.0;2.0;2.0;;;
492;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1991;220.0;17.0;28.0;32.0;35.0;39.0;41.0;17.0;28.0;32.0;34.0;37.0;39.0;;;0.0;1.0;2.0;2.0;30.0;47.0;53.0;55.0;55.0;55.0;54.0;53.0;56.0;70.0;50.0;45.0;28.0;16.0;13.0;11.0;8.0;3.0;70.0;49.0;43.0;26.0;13.0;9.0;8.0;5.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;0.0;1.0;2.0;2.0;1.0;1.0;1.0
493;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1992;170.0;19.0;29.0;34.0;38.0;40.0;41.0;19.0;28.0;33.0;37.0;39.0;39.0;;1.0;1.0;1.0;1.0;2.0;28.0;53.0;54.0;55.0;54.0;55.0;56.0;56.0;56.0;72.0;47.0;43.0;26.0;17.0;12.0;5.0;4.0;3.0;72.0;45.0;41.0;24.0;15.0;8.0;3.0;1.0;;;1.0;2.0;2.0;2.0;2.0;1.0;2.0;3.0;;1.0;;1.0;1.0;1.0;1.0;1.0;1.0
494;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1993;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;Vrouwen;Economisch onderwijs;Vooropleiding mbo;Cohort 1994;200.0;26.0;37.0;42.0;44.0;47.0;;26.0;37.0;42.0;43.0;46.0;;;;;0.0;1.0;;28.0;39.0;42.0;48.0;47.0;48.0;47.0;49.0;;72.0;61.0;56.0;27.0;17.0;10.0;9.0;4.0;;72.0;61.0;55.0;25.0;15.0;8.0;8.0;3.0;;;;;1.0;1.0;1.0;1.0;1.0;;;0.0;1.0;0.0;0.0;0.0;;0.0;
496;Vrouwen;Economisch onderwijs;Vooropleiding wo;Cohort 1991;100.0;16.0;28.0;37.0;38.0;40.0;41.0;14.0;25.0;33.0;34.0;36.0;36.0;2.0;3.0;4.0;4.0;4.0;5.0;30.0;38.0;52.0;54.0;56.0;54.0;54.0;54.0;52.0;70.0;62.0;44.0;30.0;16.0;9.0;8.0;6.0;7.0;66.0;55.0;42.0;28.0;14.0;7.0;6.0;3.0;4.0;2.0;4.0;1.0;2.0;1.0;1.0;1.0;2.0;3.0;2.0;3.0;1.0;;1.0;1.0;1.0;1.0;
