ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
4773;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2011/'12;16;11;5;0
4774;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2012/'13;9;7;1;1
4775;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2013/'14;16;7;4;5
4776;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2014/'15;22;9;11;2
4777;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2015/'16;29;9;17;3
4778;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2016/'17;23;6;12;5
4779;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2017/'18;19;6;7;6
4780;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2018/'19;24;6;13;5
4781;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2019/'20;15;5;6;4
4782;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2020/'21;17;5;7;5
4783;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2021/'22;13;4;6;3
4784;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4785;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4786;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4787;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4788;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2010/'11;1;1;0;0
4789;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4790;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4791;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4792;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4793;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4794;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4795;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4796;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4797;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4798;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4799;Vrouwen;35 tot 45 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
4800;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2006/'07;154;87;47;20
4801;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2007/'08;126;67;45;14
4802;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2008/'09;117;63;41;13
4803;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2009/'10;94;43;42;9
4804;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2010/'11;52;30;16;6
4805;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2011/'12;21;10;7;4
4806;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2012/'13;24;7;12;5
4807;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2013/'14;48;12;24;12
4808;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2014/'15;80;24;32;24
4809;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2015/'16;105;31;39;35
4810;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2016/'17;99;26;51;22
4811;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2017/'18;84;22;45;17
4812;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2018/'19;59;5;33;21
4813;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2019/'20;55;15;23;17
4814;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2020/'21;30;7;14;9
4815;Vrouwen;45 tot 55 jaar;Totaal migratieachtergrond;2021/'22;39;5;18;16
4816;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2006/'07;125;74;38;13
4817;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2007/'08;100;50;39;11
4818;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2008/'09;87;48;28;11
4819;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2009/'10;65;30;27;8
4820;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2010/'11;38;21;12;5
4821;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2011/'12;17;8;5;4
4822;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2012/'13;13;2;7;4
4823;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2013/'14;34;7;16;11
4824;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2014/'15;50;10;22;18
4825;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2015/'16;63;14;23;26
4826;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2016/'17;64;14;35;15
4827;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2017/'18;52;9;28;15
4828;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2018/'19;38;2;20;16
4829;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2019/'20;32;8;13;11
4830;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2020/'21;16;3;7;6
4831;Vrouwen;45 tot 55 jaar;Nederlandse achtergrond;2021/'22;15;1;6;8
4832;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2006/'07;29;13;9;7
4833;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2007/'08;26;17;6;3
4834;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2008/'09;30;15;13;2
4835;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2009/'10;28;13;14;1
4836;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2010/'11;14;9;4;1
4837;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2011/'12;4;2;2;0
4838;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2012/'13;11;5;5;1
4839;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2013/'14;14;5;8;1
4840;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2014/'15;30;14;10;6
4841;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2015/'16;42;17;16;9
4842;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2016/'17;35;12;16;7
4843;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2017/'18;32;13;17;2
4844;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2018/'19;21;3;13;5
4845;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2019/'20;23;7;10;6
4846;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2020/'21;14;4;7;3
4847;Vrouwen;45 tot 55 jaar;Met migratieachtergrond;2021/'22;24;4;12;8
4848;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2006/'07;11;5;3;3
4849;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2007/'08;17;10;5;2
4850;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2008/'09;16;7;7;2
4851;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2009/'10;13;5;7;1
4852;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2010/'11;7;5;2;0
4853;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2011/'12;1;0;1;0
4854;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2012/'13;5;1;3;1
4855;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2013/'14;5;1;3;1
4856;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2014/'15;15;6;4;5
4857;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2015/'16;19;7;6;6
4858;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2016/'17;17;2;12;3
4859;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2017/'18;14;3;10;1
4860;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2018/'19;5;0;5;0
4861;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2019/'20;7;1;4;2
4862;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2020/'21;5;0;4;1
4863;Vrouwen;45 tot 55 jaar;Westerse migratieachtergrond;2021/'22;9;2;4;3
4864;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2006/'07;18;8;6;4
4865;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2007/'08;9;7;1;1
4866;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2008/'09;14;8;6;0
4867;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2009/'10;15;8;7;0
4868;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2010/'11;7;4;2;1
4869;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2011/'12;3;2;1;0
4870;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2012/'13;6;4;2;0
4871;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2013/'14;9;4;5;0
4872;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2014/'15;15;8;6;1
4873;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2015/'16;23;10;10;3
4874;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2016/'17;18;10;4;4
4875;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2017/'18;18;10;7;1
4876;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2018/'19;16;3;8;5
4877;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2019/'20;16;6;6;4
4878;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2020/'21;9;4;3;2
4879;Vrouwen;45 tot 55 jaar;Niet-westerse migratieachtergrond;2021/'22;15;2;8;5
4880;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4881;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4882;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4883;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2009/'10;1;0;1;0
4884;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4885;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4886;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4887;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4888;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4889;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4890;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4891;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4892;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4893;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4894;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4895;Vrouwen;45 tot 55 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
4896;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2006/'07;104;53;34;17
4897;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2007/'08;106;45;46;15
4898;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2008/'09;89;49;31;9
4899;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2009/'10;74;41;26;7
4900;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2010/'11;53;35;11;7
4901;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2011/'12;13;7;4;2
4902;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2012/'13;8;6;1;1
4903;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2013/'14;22;6;4;12
4904;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2014/'15;77;22;27;28
4905;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2015/'16;135;36;49;50
4906;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2016/'17;103;28;58;17
4907;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2017/'18;73;11;49;13
4908;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2018/'19;57;9;27;21
4909;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2019/'20;42;6;24;12
4910;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2020/'21;44;6;30;8
4911;Vrouwen;55 tot 65 jaar;Totaal migratieachtergrond;2021/'22;41;5;24;12
4912;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2006/'07;89;49;25;15
4913;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2007/'08;89;44;34;11
4914;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2008/'09;70;42;21;7
4915;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2009/'10;60;37;18;5
4916;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2010/'11;47;30;10;7
4917;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2011/'12;12;6;4;2
4918;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2012/'13;7;5;1;1
4919;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2013/'14;18;5;3;10
4920;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2014/'15;61;17;21;23
4921;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2015/'16;113;28;43;42
4922;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2016/'17;77;19;45;13
4923;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2017/'18;54;8;34;12
4924;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2018/'19;39;7;17;15
4925;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2019/'20;27;5;17;5
4926;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2020/'21;37;5;26;6
4927;Vrouwen;55 tot 65 jaar;Nederlandse achtergrond;2021/'22;30;3;19;8
4928;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2006/'07;15;4;9;2
4929;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2007/'08;17;1;12;4
4930;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2008/'09;19;7;10;2
4931;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2009/'10;14;4;8;2
4932;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2010/'11;6;5;1;0
4933;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2011/'12;1;1;0;0
4934;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2012/'13;1;1;0;0
4935;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2013/'14;4;1;1;2
4936;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2014/'15;16;5;6;5
4937;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2015/'16;22;8;6;8
4938;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2016/'17;26;9;13;4
4939;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2017/'18;19;3;15;1
4940;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2018/'19;18;2;10;6
4941;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2019/'20;15;1;7;7
4942;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2020/'21;7;1;4;2
4943;Vrouwen;55 tot 65 jaar;Met migratieachtergrond;2021/'22;11;2;5;4
4944;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2006/'07;11;4;7;0
4945;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2007/'08;13;1;10;2
4946;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2008/'09;16;7;7;2
4947;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2009/'10;7;3;3;1
4948;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2010/'11;4;3;1;0
4949;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2011/'12;1;1;0;0
4950;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2012/'13;1;1;0;0
4951;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2013/'14;3;0;1;2
4952;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2014/'15;11;1;5;5
4953;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2015/'16;12;2;4;6
4954;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2016/'17;12;2;8;2
4955;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2017/'18;11;1;10;0
4956;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2018/'19;10;1;6;3
4957;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2019/'20;8;0;5;3
4958;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2020/'21;4;0;3;1
4959;Vrouwen;55 tot 65 jaar;Westerse migratieachtergrond;2021/'22;8;1;4;3
4960;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2006/'07;4;0;2;2
4961;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2007/'08;4;0;2;2
4962;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2008/'09;3;0;3;0
4963;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2009/'10;7;1;5;1
4964;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2010/'11;2;2;0;0
4965;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2011/'12;0;0;0;0
4966;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2012/'13;0;0;0;0
4967;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2013/'14;1;1;0;0
4968;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2014/'15;5;4;1;0
4969;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2015/'16;10;6;2;2
4970;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2016/'17;14;7;5;2
4971;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2017/'18;8;2;5;1
4972;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2018/'19;8;1;4;3
4973;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2019/'20;7;1;2;4
4974;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2020/'21;3;1;1;1
4975;Vrouwen;55 tot 65 jaar;Niet-westerse migratieachtergrond;2021/'22;3;1;1;1
4976;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4977;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4978;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4979;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4980;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4981;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4982;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4983;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4984;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4985;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4986;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4987;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4988;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4989;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4990;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4991;Vrouwen;55 tot 65 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
4992;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2006/'07;27;9;12;6
4993;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2007/'08;29;14;10;5
4994;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2008/'09;20;11;6;3
4995;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2009/'10;16;6;7;3
4996;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2010/'11;12;9;1;2
4997;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2011/'12;6;4;1;1
4998;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2012/'13;6;4;2;0
4999;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2013/'14;11;4;5;2
5000;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2014/'15;44;6;15;23
5001;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2015/'16;87;14;41;32
5002;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2016/'17;74;11;58;5
5003;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2017/'18;56;10;40;6
5004;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2018/'19;57;8;29;20
5005;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2019/'20;51;6;24;21
5006;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2020/'21;39;4;26;9
5007;Vrouwen;65 jaar of ouder;Totaal migratieachtergrond;2021/'22;44;2;25;17
5008;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2006/'07;23;8;10;5
5009;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2007/'08;25;13;8;4
5010;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2008/'09;17;11;4;2
5011;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2009/'10;14;6;6;2
5012;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2010/'11;11;9;1;1
5013;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2011/'12;5;4;1;0
5014;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2012/'13;6;4;2;0
5015;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2013/'14;9;2;5;2
5016;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2014/'15;35;3;13;19
5017;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2015/'16;65;8;33;24
5018;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2016/'17;58;10;43;5
5019;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2017/'18;51;7;38;6
5020;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2018/'19;48;6;23;19
5021;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2019/'20;45;5;22;18
5022;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2020/'21;36;4;25;7
5023;Vrouwen;65 jaar of ouder;Nederlandse achtergrond;2021/'22;39;2;22;15
5024;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2006/'07;4;1;2;1
5025;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2007/'08;4;1;2;1
5026;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2008/'09;3;0;2;1
5027;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2009/'10;2;0;1;1
5028;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2010/'11;1;0;0;1
5029;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2011/'12;1;0;0;1
5030;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2012/'13;0;0;0;0
5031;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2013/'14;2;2;0;0
5032;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2014/'15;9;3;2;4
5033;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2015/'16;22;6;8;8
5034;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2016/'17;16;1;15;0
5035;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2017/'18;5;3;2;0
5036;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2018/'19;9;2;6;1
5037;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2019/'20;6;1;2;3
5038;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2020/'21;3;0;1;2
5039;Vrouwen;65 jaar of ouder;Met migratieachtergrond;2021/'22;5;0;3;2
5040;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2006/'07;3;1;1;1
5041;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2007/'08;4;1;2;1
5042;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2008/'09;3;0;2;1
5043;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2009/'10;2;0;1;1
5044;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2010/'11;1;0;0;1
5045;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2011/'12;1;0;0;1
5046;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2012/'13;0;0;0;0
5047;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2013/'14;2;2;0;0
5048;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2014/'15;7;2;2;3
5049;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2015/'16;19;4;8;7
5050;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2016/'17;15;1;14;0
5051;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2017/'18;5;3;2;0
5052;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2018/'19;9;2;6;1
5053;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2019/'20;6;1;2;3
5054;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2020/'21;2;0;0;2
5055;Vrouwen;65 jaar of ouder;Westerse migratieachtergrond;2021/'22;4;0;3;1
5056;Vrouwen;65 jaar of ouder;Niet-westerse migratieachtergrond;2006/'07;1;0;1;0
5057;Vrouwen;65 jaar of ouder;Niet-westerse migratieachtergrond;2007/'08;0;0;0;0
5058;Vrouwen;65 jaar of ouder;Niet-westerse migratieachtergrond;2008/'09;0;0;0;0
5059;Vrouwen;65 jaar of ouder;Niet-westerse migratieachtergrond;2009/'10;0;0;0;0
5060;Vrouwen;65 jaar of ouder;Niet-westerse migratieachtergrond;2010/'11;0;0;0;0
5061;Vrouwen;65 jaar of ouder;Niet-westerse migratieachtergrond;2011/'12;0;0;0;0
5062;Vrouwen;65 jaar of ouder;Niet-westerse migratieachtergrond;2012/'13;0;0;0;0
