ID;Geslacht;Persoonskenmerken;Beroep;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
9093;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;073 Bouwarbeiders;Sint-Eustatius;2020;50
9094;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;073 Bouwarbeiders;Sint-Eustatius;2022;60
9095;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;073 Bouwarbeiders;Saba;2014;0
9096;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;073 Bouwarbeiders;Saba;2016;20
9097;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;073 Bouwarbeiders;Saba;2018;20
9098;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;073 Bouwarbeiders;Saba;2020;20
9099;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;073 Bouwarbeiders;Saba;2022;20
9100;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Caribisch Nederland;2014;70
9101;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Caribisch Nederland;2016;110
9102;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Caribisch Nederland;2018;60
9103;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Caribisch Nederland;2020;70
9104;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Caribisch Nederland;2022;70
9105;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Bonaire;2014;70
9106;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Bonaire;2016;100
9107;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Bonaire;2018;60
9108;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Bonaire;2020;60
9109;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Bonaire;2022;60
9110;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Sint-Eustatius;2014;0
9111;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Sint-Eustatius;2016;10
9112;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Sint-Eustatius;2018;10
9113;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Sint-Eustatius;2020;10
9114;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Sint-Eustatius;2022;10
9115;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Saba;2014;10
9116;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Saba;2016;0
9117;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Saba;2018;0
9118;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Saba;2020;0
9119;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;074 Metaalarbeiders, machinemonteurs;Saba;2022;0
9120;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Caribisch Nederland;2014;0
9121;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Caribisch Nederland;2016;50
9122;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Caribisch Nederland;2018;40
9123;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Caribisch Nederland;2020;80
9124;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Caribisch Nederland;2022;30
9125;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Bonaire;2014;0
9126;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Bonaire;2016;50
9127;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Bonaire;2018;20
9128;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Bonaire;2020;70
9129;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Bonaire;2022;20
9130;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Sint-Eustatius;2014;0
9131;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Sint-Eustatius;2016;10
9132;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Sint-Eustatius;2018;10
9133;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Sint-Eustatius;2020;10
9134;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Sint-Eustatius;2022;10
9135;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Saba;2014;0
9136;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Saba;2016;0
9137;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Saba;2018;10
9138;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Saba;2020;10
9139;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;075 Voedselverwerkende beroepen en ov...;Saba;2022;0
9140;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Caribisch Nederland;2014;50
9141;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Caribisch Nederland;2016;50
9142;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Caribisch Nederland;2018;0
9143;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Caribisch Nederland;2020;10
9144;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Caribisch Nederland;2022;20
9145;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Bonaire;2014;30
9146;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Bonaire;2016;40
9147;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Bonaire;2018;0
9148;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Bonaire;2020;10
9149;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Bonaire;2022;20
9150;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Sint-Eustatius;2014;20
9151;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Sint-Eustatius;2016;10
9152;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Sint-Eustatius;2018;0
9153;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Sint-Eustatius;2020;0
9154;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Sint-Eustatius;2022;0
9155;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Saba;2014;0
9156;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Saba;2016;10
9157;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Saba;2018;0
9158;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Saba;2020;0
9159;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;076 Elektriciens en elektronicamonteurs;Saba;2022;10
9160;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Caribisch Nederland;2014;10
9161;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Caribisch Nederland;2016;40
9162;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Caribisch Nederland;2018;40
9163;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Caribisch Nederland;2020;20
9164;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Caribisch Nederland;2022;30
9165;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Bonaire;2014;10
9166;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Bonaire;2016;30
9167;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Bonaire;2018;40
9168;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Bonaire;2020;10
9169;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Bonaire;2022;30
9170;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Sint-Eustatius;2014;0
9171;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Sint-Eustatius;2016;10
9172;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Sint-Eustatius;2018;0
9173;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Sint-Eustatius;2020;10
9174;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Sint-Eustatius;2022;0
9175;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Saba;2014;0
9176;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Saba;2016;0
9177;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Saba;2018;0
9178;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Saba;2020;0
9179;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;077 Productiemachinebedieners en asse...;Saba;2022;0
9180;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Caribisch Nederland;2014;40
9181;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Caribisch Nederland;2016;30
9182;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Caribisch Nederland;2018;20
9183;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Caribisch Nederland;2020;10
9184;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Caribisch Nederland;2022;20
9185;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Bonaire;2014;40
9186;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Bonaire;2016;30
9187;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Bonaire;2018;20
9188;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Bonaire;2020;0
9189;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Bonaire;2022;20
9190;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Sint-Eustatius;2014;0
9191;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Sint-Eustatius;2016;0
9192;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Sint-Eustatius;2018;0
9193;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Sint-Eustatius;2020;10
9194;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Sint-Eustatius;2022;0
9195;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Saba;2014;0
9196;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Saba;2016;0
9197;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Saba;2018;0
9198;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Saba;2020;0
9199;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;078 Hulpkrachten bouw en industrie;Saba;2022;0
9200;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Caribisch Nederland;2014;20
9201;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Caribisch Nederland;2016;30
9202;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Caribisch Nederland;2018;20
9203;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Caribisch Nederland;2020;10
9204;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Caribisch Nederland;2022;10
9205;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Bonaire;2014;20
9206;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Bonaire;2016;30
9207;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Bonaire;2018;20
9208;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Bonaire;2020;0
9209;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Bonaire;2022;0
9210;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Sint-Eustatius;2014;0
9211;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Sint-Eustatius;2016;0
9212;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Sint-Eustatius;2018;0
9213;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Sint-Eustatius;2020;0
9214;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Sint-Eustatius;2022;0
9215;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Saba;2014;0
9216;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Saba;2016;0
9217;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Saba;2018;0
9218;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Saba;2020;0
9219;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;08 ICT beroepen;Saba;2022;10
9220;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Caribisch Nederland;2014;20
9221;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Caribisch Nederland;2016;20
9222;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Caribisch Nederland;2018;20
9223;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Caribisch Nederland;2020;10
9224;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Caribisch Nederland;2022;0
9225;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Bonaire;2014;20
9226;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Bonaire;2016;20
9227;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Bonaire;2018;20
9228;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Bonaire;2020;0
9229;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Bonaire;2022;0
9230;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Sint-Eustatius;2014;0
9231;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Sint-Eustatius;2016;0
9232;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Sint-Eustatius;2018;0
9233;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Sint-Eustatius;2020;0
9234;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Sint-Eustatius;2022;0
9235;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Saba;2014;0
9236;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Saba;2016;0
9237;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Saba;2018;0
9238;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Saba;2020;0
9239;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;081 Specialisten ICT;Saba;2022;0
9240;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2014;0
9241;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2016;20
9242;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2018;0
9243;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2020;0
9244;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Caribisch Nederland;2022;10
9245;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Bonaire;2014;0
9246;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Bonaire;2016;20
9247;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Bonaire;2018;0
9248;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Bonaire;2020;0
9249;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Bonaire;2022;0
9250;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2014;0
9251;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2016;0
9252;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2018;0
9253;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2020;0
9254;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Sint-Eustatius;2022;0
9255;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Saba;2014;0
9256;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Saba;2016;0
9257;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Saba;2018;0
9258;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Saba;2020;0
9259;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;082 Vakspecialisten ICT;Saba;2022;10
9260;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Caribisch Nederland;2014;10
9261;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Caribisch Nederland;2016;60
9262;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Caribisch Nederland;2018;40
9263;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Caribisch Nederland;2020;40
9264;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Caribisch Nederland;2022;40
9265;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Bonaire;2014;10
9266;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Bonaire;2016;50
9267;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Bonaire;2018;20
9268;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Bonaire;2020;30
9269;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Bonaire;2022;30
9270;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Sint-Eustatius;2014;0
9271;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Sint-Eustatius;2016;10
9272;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Sint-Eustatius;2018;10
9273;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Sint-Eustatius;2020;10
9274;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Sint-Eustatius;2022;10
9275;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Saba;2014;0
9276;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Saba;2016;10
9277;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Saba;2018;0
9278;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Saba;2020;10
9279;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;09 Agrarische beroepen;Saba;2022;0
9280;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2014;10
9281;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2016;50
9282;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2018;30
9283;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2020;30
9284;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Caribisch Nederland;2022;40
9285;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2014;10
9286;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2016;40
9287;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2018;20
9288;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2020;30
9289;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Bonaire;2022;30
9290;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2014;0
9291;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2016;10
9292;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2018;10
9293;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2020;0
9294;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Sint-Eustatius;2022;0
9295;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2014;0
9296;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2016;10
9297;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2018;0
9298;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;091 Tuinders, akkerbouwers en veetelers;Saba;2020;10
