ID;Geslacht;KenmerkenVanPersonen;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Personen_1;PersonenRelatief_2
8328;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;71.3;7.0
8329;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;61.6;5.9
8330;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;56.6;5.4
8331;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;39.3;3.7
8332;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;39.9;3.7
8333;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;16.3;1.9
8334;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;18.0;2.1
8335;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;20.1;2.3
8336;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;20.3;2.3
8337;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;23.3;2.7
8338;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;23.8;2.7
8339;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;23.0;2.6
8340;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;22.1;2.5
8341;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;21.5;2.4
8342;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;19.8;2.2
8343;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;18.0;2.0
8344;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;11.2;1.2
8345;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;7.6;0.8
8346;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;55.7;5.9
8347;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;61.0;6.4
8348;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;62.7;6.6
8349;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;63.8;6.7
8350;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;60.2;6.3
8351;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;58.5;6.0
8352;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;55.8;5.7
8353;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;53.6;5.3
8354;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;50.8;5.0
8355;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;49.0;4.7
8356;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;44.3;4.2
8357;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;41.0;3.9
8358;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;46.1;4.3
8359;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;8.3;1.0
8360;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;9.7;1.1
8361;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;10.9;1.3
8362;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;11.3;1.3
8363;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;12.2;1.4
8364;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;12.6;1.5
8365;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;12.9;1.5
8366;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;12.8;1.5
8367;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;12.7;1.4
8368;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;13.1;1.4
8369;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;12.2;1.3
8370;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;11.0;1.2
8371;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;10.5;1.1
8372;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;79.7;8.4
8373;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;85.5;9.0
8374;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;88.7;9.3
8375;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;90.1;9.4
8376;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;87.0;9.1
8377;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;85.0;8.8
8378;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;83.3;8.5
8379;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;80.3;8.0
8380;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;77.4;7.6
8381;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;75.4;7.2
8382;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;70.1;6.7
8383;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;65.5;6.2
8384;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;70.2;6.5
8385;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;20.7;2.4
8386;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;23.3;2.7
8387;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;26.0;3.0
8388;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;25.6;3.0
8389;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;27.0;3.1
8390;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;27.6;3.2
8391;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;28.0;3.2
8392;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;28.1;3.2
8393;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;28.3;3.2
8394;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;29.2;3.2
8395;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;27.8;3.0
8396;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;25.7;2.8
8397;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;24.4;2.6
8398;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;95.8;10.1
8399;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;102.6;10.8
8400;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;106.1;11.1
8401;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;107.2;11.2
8402;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;103.7;10.8
8403;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;101.3;10.4
8404;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;99.4;10.1
8405;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;96.2;9.6
8406;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;92.6;9.1
8407;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;90.9;8.7
8408;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;84.2;8.0
8409;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;78.0;7.4
8410;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;83.5;7.7
8411;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;31.0;3.6
8412;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;34.4;4.0
8413;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;37.0;4.3
8414;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;34.5;4.0
8415;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;35.7;4.1
8416;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;36.0;4.2
8417;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;36.2;4.2
8418;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;36.2;4.1
8419;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;36.3;4.1
8420;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;37.3;4.1
8421;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;35.3;3.8
8422;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;32.5;3.5
8423;Vrouwen;Leeftijd: 25 tot 35 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;30.9;3.3
8424;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;80.5;6.8
8425;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;91.6;7.9
8426;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;99.7;8.9
8427;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;94.2;8.6
8428;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;87.6;8.2
8429;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;79.2;7.6
8430;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;74.2;7.2
8431;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;71.5;7.1
8432;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;66.0;6.6
8433;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;59.2;5.9
8434;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;55.0;5.4
8435;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;38.3;3.7
8436;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;38.5;3.7
8437;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;25.8;2.2
8438;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;28.4;2.5
8439;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;31.1;2.8
8440;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;31.2;2.9
8441;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;33.0;3.2
8442;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;32.5;3.2
8443;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;30.9;3.1
8444;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;29.9;3.1
8445;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;28.3;3.0
8446;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;25.4;2.7
8447;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;23.8;2.5
8448;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;14.3;1.5
8449;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;10.2;1.0
8450;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;66.7;5.7
8451;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;70.7;6.1
8452;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;71.6;6.4
8453;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;70.5;6.4
8454;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;62.9;5.9
8455;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;59.9;5.8
8456;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;55.2;5.4
8457;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;51.4;5.1
8458;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;49.0;4.9
8459;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;49.7;4.9
8460;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;46.3;4.6
8461;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;43.6;4.2
8462;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;48.4;4.6
8463;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;14.4;1.3
8464;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;16.9;1.5
8465;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;18.1;1.6
8466;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;19.1;1.8
8467;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;18.6;1.8
8468;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;18.7;1.9
8469;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;18.7;1.9
8470;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;18.5;1.9
8471;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;18.2;1.9
8472;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;18.4;1.9
8473;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;17.8;1.8
8474;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;16.7;1.7
8475;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;16.5;1.7
8476;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;97.6;8.3
8477;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;101.4;8.8
8478;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;102.0;9.1
8479;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;100.6;9.2
8480;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;91.6;8.6
8481;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;87.8;8.4
8482;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;82.7;8.1
8483;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;78.1;7.7
8484;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;75.8;7.6
8485;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;76.1;7.6
8486;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;72.9;7.2
8487;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;69.4;6.8
8488;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;75.0;7.1
8489;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;35.8;3.1
8490;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;39.4;3.5
8491;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;41.9;3.8
8492;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;41.3;3.9
8493;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;40.2;3.9
8494;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;40.0;4.0
8495;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;39.3;4.0
8496;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;38.3;4.0
8497;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;37.9;4.0
8498;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;38.4;4.0
8499;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;37.9;3.9
8500;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;36.2;3.7
8501;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;35.8;3.6
8502;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;120.3;10.2
8503;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;124.0;10.7
8504;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;124.3;11.0
8505;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;122.3;11.1
8506;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;112.1;10.5
8507;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;106.9;10.3
8508;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;101.0;9.9
8509;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;96.2;9.5
8510;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;93.4;9.3
8511;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;93.6;9.3
8512;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;90.2;8.9
8513;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;85.6;8.3
8514;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;92.4;8.8
8515;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;54.6;4.8
8516;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;58.3;5.2
8517;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;60.4;5.5
8518;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;57.1;5.4
8519;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;55.4;5.4
8520;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;54.5;5.4
8521;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;53.4;5.4
8522;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;51.7;5.4
8523;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;51.1;5.3
8524;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;51.3;5.4
8525;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;50.6;5.2
8526;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;48.2;4.9
8527;Vrouwen;Leeftijd: 35 tot 45 jaar;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;47.5;4.8
8528;Vrouwen;Leeftijd: 45 tot 55 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;68.7;5.6
8529;Vrouwen;Leeftijd: 45 tot 55 jaar;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;79.5;6.5
