ID;Geslacht;Leeftijd;Herkomst;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
9336;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B Bloed en bloedvormende organen;2020;271895.0;10.51;91408.0;35343.0
9337;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B Bloed en bloedvormende organen;2021;287340.0;10.74;94506.0;35333.0
9338;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B Bloed en bloedvormende organen;2022;299705.0;10.25;95807.0;32778.0
9339;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B Bloed en bloedvormende organen;2023;312120.0;10.14;97633.0;31712.0
9340;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01 Antithrombotica;2020;184750.0;7.14;56927.0;22011.0
9341;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01 Antithrombotica;2021;193750.0;7.24;59071.0;22085.0
9342;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01 Antithrombotica;2022;199250.0;6.82;60705.0;20769.0
9343;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01 Antithrombotica;2023;206830.0;6.72;62955.0;20448.0
9344;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01A Antithrombotica;2020;184750.0;7.14;56927.0;22011.0
9345;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01A Antithrombotica;2021;193750.0;7.24;59071.0;22085.0
9346;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01A Antithrombotica;2022;199250.0;6.82;60705.0;20769.0
9347;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B01A Antithrombotica;2023;206830.0;6.72;62955.0;20448.0
9348;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02 Antihaemorrhagica;2020;7360.0;0.28;163.0;63.0
9349;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02 Antihaemorrhagica;2021;8565.0;0.32;186.0;69.0
9350;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02 Antihaemorrhagica;2022;9780.0;0.33;217.0;74.0
9351;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02 Antihaemorrhagica;2023;10950.0;0.36;249.0;81.0
9352;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02A Antifibrinolytica;2020;5855.0;0.23;114.0;44.0
9353;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02A Antifibrinolytica;2021;7030.0;0.26;129.0;48.0
9354;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02A Antifibrinolytica;2022;8420.0;0.29;151.0;52.0
9355;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02A Antifibrinolytica;2023;9720.0;0.32;175.0;57.0
9356;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02B Vitamine K en overige haemostatica;2020;1535.0;0.06;49.0;19.0
9357;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02B Vitamine K en overige haemostatica;2021;1580.0;0.06;57.0;21.0
9358;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02B Vitamine K en overige haemostatica;2022;1415.0;0.05;65.0;22.0
9359;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B02B Vitamine K en overige haemostatica;2023;1285.0;0.04;74.0;24.0
9360;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03 Middelen bij anemie;2020;104975.0;4.06;34298.0;13262.0
9361;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03 Middelen bij anemie;2021;112735.0;4.21;35239.0;13175.0
9362;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03 Middelen bij anemie;2022;119555.0;4.09;34877.0;11932.0
9363;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03 Middelen bij anemie;2023;124485.0;4.04;34420.0;11180.0
9364;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03A IJzerpreparaten;2020;73620.0;2.85;3796.0;1468.0
9365;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03A IJzerpreparaten;2021;80875.0;3.02;3224.0;1205.0
9366;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03A IJzerpreparaten;2022;88025.0;3.01;2915.0;997.0
9367;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03A IJzerpreparaten;2023;93555.0;3.04;2626.0;853.0
9368;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03B Vitamine B12 en foliumzuur;2020;35635.0;1.38;29841.0;11538.0
9369;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03B Vitamine B12 en foliumzuur;2021;36410.0;1.36;31321.0;11710.0
9370;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03B Vitamine B12 en foliumzuur;2022;37860.0;1.3;31961.0;10935.0
9371;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03B Vitamine B12 en foliumzuur;2023;37125.0;1.21;31794.0;10327.0
9372;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03X Overige middelen bij anemie;2020;2255.0;0.09;661.0;255.0
9373;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03X Overige middelen bij anemie;2021;2345.0;0.09;695.0;260.0
9374;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03X Overige middelen bij anemie;2022;15.0;0.0;1.0;0.0
9375;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B03X Overige middelen bij anemie;2023;0.0;0.0;0.0;0.0
9376;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05 Bloedvervangingsmidd/perfusievloeis.;2020;3995.0;0.15;18.0;7.0
9377;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05 Bloedvervangingsmidd/perfusievloeis.;2021;3965.0;0.15;9.0;3.0
9378;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05 Bloedvervangingsmidd/perfusievloeis.;2022;4230.0;0.14;6.0;2.0
9379;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05 Bloedvervangingsmidd/perfusievloeis.;2023;4690.0;0.15;6.0;2.0
9380;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05A Bloedproducten en verwante middelen;2020;0.0;0.0;0.0;0.0
9381;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05A Bloedproducten en verwante middelen;2021;0.0;0.0;0.0;0.0
9382;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05A Bloedproducten en verwante middelen;2022;0.0;0.0;0.0;0.0
9383;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05A Bloedproducten en verwante middelen;2023;0.0;0.0;0.0;0.0
9384;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05B Intraveneuze oplossingen;2020;3795.0;0.15;18.0;7.0
9385;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05B Intraveneuze oplossingen;2021;3770.0;0.14;9.0;3.0
9386;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05B Intraveneuze oplossingen;2022;3985.0;0.14;6.0;2.0
9387;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05B Intraveneuze oplossingen;2023;4370.0;0.14;6.0;2.0
9388;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05C Irrigatievloeistoffen;2020;5.0;0.0;0.0;0.0
9389;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05C Irrigatievloeistoffen;2021;5.0;0.0;0.0;0.0
9390;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05C Irrigatievloeistoffen;2022;5.0;0.0;0.0;0.0
9391;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05C Irrigatievloeistoffen;2023;5.0;0.0;0.0;0.0
9392;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05D Preparaten voor peritoneaaldialyse;2020;0.0;0.0;0.0;0.0
9393;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05D Preparaten voor peritoneaaldialyse;2021;0.0;0.0;0.0;0.0
9394;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05D Preparaten voor peritoneaaldialyse;2022;0.0;0.0;0.0;0.0
9395;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05D Preparaten voor peritoneaaldialyse;2023;0.0;0.0;0.0;0.0
9396;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05X Addit v intraveneuze infusievloeist;2020;265.0;0.01;0.0;0.0
9397;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05X Addit v intraveneuze infusievloeist;2021;240.0;0.01;0.0;0.0
9398;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05X Addit v intraveneuze infusievloeist;2022;305.0;0.01;0.0;0.0
9399;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05X Addit v intraveneuze infusievloeist;2023;400.0;0.01;0.0;0.0
9400;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05Z Hemodialysemiddel. en hemofiltraten;2020;0.0;0.0;0.0;0.0
9401;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05Z Hemodialysemiddel. en hemofiltraten;2021;0.0;0.0;0.0;0.0
9402;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05Z Hemodialysemiddel. en hemofiltraten;2022;0.0;0.0;0.0;0.0
9403;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B05Z Hemodialysemiddel. en hemofiltraten;2023;0.0;0.0;0.0;0.0
9404;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06 Overige hematologische middelen;2020;30.0;0.0;1.0;0.0
9405;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06 Overige hematologische middelen;2021;45.0;0.0;1.0;0.0
9406;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06 Overige hematologische middelen;2022;45.0;0.0;2.0;1.0
9407;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06 Overige hematologische middelen;2023;50.0;0.0;2.0;1.0
9408;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06A Overige hematologische middelen;2020;30.0;0.0;1.0;0.0
9409;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06A Overige hematologische middelen;2021;40.0;0.0;1.0;0.0
9410;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06A Overige hematologische middelen;2022;40.0;0.0;2.0;1.0
9411;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;B06A Overige hematologische middelen;2023;45.0;0.0;2.0;1.0
9412;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C Hartvaatstelsel;2020;475035.0;18.37;358613.0;138659.0
9413;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C Hartvaatstelsel;2021;493365.0;18.45;375006.0;140205.0
9414;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C Hartvaatstelsel;2022;508635.0;17.4;386749.0;132317.0
9415;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C Hartvaatstelsel;2023;527930.0;17.15;402290.0;130667.0
9416;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01 Cardiaca;2020;47440.0;1.83;10217.0;3951.0
9417;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01 Cardiaca;2021;49725.0;1.86;10509.0;3929.0
9418;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01 Cardiaca;2022;52155.0;1.78;10618.0;3633.0
9419;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01 Cardiaca;2023;52410.0;1.7;10646.0;3458.0
9420;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01A Hartglycosiden;2020;6240.0;0.24;886.0;343.0
9421;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01A Hartglycosiden;2021;6320.0;0.24;883.0;330.0
9422;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01A Hartglycosiden;2022;6400.0;0.22;899.0;308.0
9423;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01A Hartglycosiden;2023;6440.0;0.21;901.0;293.0
9424;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01B Anti-aritmische midd. klasse i/iii;2020;4995.0;0.19;1160.0;449.0
9425;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01B Anti-aritmische midd. klasse i/iii;2021;5090.0;0.19;1175.0;439.0
9426;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01B Anti-aritmische midd. klasse i/iii;2022;5215.0;0.18;1219.0;417.0
9427;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01B Anti-aritmische midd. klasse i/iii;2023;5330.0;0.17;1238.0;402.0
9428;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01C Hartstimulantia,excl hartglycosiden;2020;4130.0;0.16;6.0;2.0
9429;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01C Hartstimulantia,excl hartglycosiden;2021;4560.0;0.17;6.0;2.0
9430;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01C Hartstimulantia,excl hartglycosiden;2022;5625.0;0.19;8.0;3.0
9431;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01C Hartstimulantia,excl hartglycosiden;2023;5365.0;0.17;7.0;2.0
9432;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01D Vasodilatantia bij hartziekten;2020;32925.0;1.27;7696.0;2976.0
9433;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01D Vasodilatantia bij hartziekten;2021;34530.0;1.29;7949.0;2972.0
9434;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01D Vasodilatantia bij hartziekten;2022;35645.0;1.22;7971.0;2727.0
9435;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01D Vasodilatantia bij hartziekten;2023;35830.0;1.16;7980.0;2592.0
9436;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01E Overige cardiaca;2020;1760.0;0.07;469.0;182.0
9437;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01E Overige cardiaca;2021;1975.0;0.07;495.0;185.0
9438;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01E Overige cardiaca;2022;2040.0;0.07;521.0;178.0
9439;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C01E Overige cardiaca;2023;2110.0;0.07;521.0;169.0
9440;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02 Antihypertensiva;2020;8640.0;0.33;3044.0;1177.0
9441;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02 Antihypertensiva;2021;8885.0;0.33;3137.0;1173.0
9442;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02 Antihypertensiva;2022;9150.0;0.31;3163.0;1082.0
9443;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02 Antihypertensiva;2023;9765.0;0.32;3307.0;1074.0
9444;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02A Centraal werkende sympathicolytica;2020;1735.0;0.07;274.0;106.0
9445;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02A Centraal werkende sympathicolytica;2021;1670.0;0.06;278.0;104.0
9446;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02A Centraal werkende sympathicolytica;2022;1815.0;0.06;252.0;86.0
9447;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02A Centraal werkende sympathicolytica;2023;2080.0;0.07;267.0;87.0
9448;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02B Ganglionblokker. sympathicolytica;2020;0.0;0.0;0.0;0.0
9449;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02B Ganglionblokker. sympathicolytica;2021;0.0;0.0;0.0;0.0
9450;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02B Ganglionblokker. sympathicolytica;2022;0.0;0.0;0.0;0.0
9451;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02B Ganglionblokker. sympathicolytica;2023;0.0;0.0;0.0;0.0
9452;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02C Perifeer werkende sympathicolytica;2020;6515.0;0.25;2646.0;1023.0
9453;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02C Perifeer werkende sympathicolytica;2021;6890.0;0.26;2764.0;1033.0
9454;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02C Perifeer werkende sympathicolytica;2022;7110.0;0.24;2826.0;967.0
9455;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02C Perifeer werkende sympathicolytica;2023;7365.0;0.24;2942.0;956.0
9456;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02D Midd. gladde spieren vd arteriolen;2020;220.0;0.01;30.0;12.0
9457;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02D Midd. gladde spieren vd arteriolen;2021;185.0;0.01;18.0;7.0
9458;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02D Midd. gladde spieren vd arteriolen;2022;110.0;0.0;10.0;3.0
9459;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02D Midd. gladde spieren vd arteriolen;2023;185.0;0.01;14.0;4.0
9460;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02K Overige antihypertensiva;2020;310.0;0.01;94.0;36.0
9461;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02K Overige antihypertensiva;2021;295.0;0.01;76.0;28.0
9462;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02K Overige antihypertensiva;2022;230.0;0.01;75.0;26.0
9463;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02K Overige antihypertensiva;2023;260.0;0.01;84.0;27.0
9464;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02L Antihypertensiva met diuretica;2020;0.0;0.0;0.0;0.0
9465;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02L Antihypertensiva met diuretica;2021;0.0;0.0;0.0;0.0
9466;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02L Antihypertensiva met diuretica;2022;0.0;0.0;0.0;0.0
9467;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02L Antihypertensiva met diuretica;2023;0.0;0.0;0.0;0.0
9468;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02N Comb antihypertensiva atc-groep C02;2020;0.0;0.0;0.0;0.0
9469;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02N Comb antihypertensiva atc-groep C02;2021;0.0;0.0;0.0;0.0
9470;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02N Comb antihypertensiva atc-groep C02;2022;0.0;0.0;0.0;0.0
9471;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C02N Comb antihypertensiva atc-groep C02;2023;0.0;0.0;0.0;0.0
9472;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03 Diuretica;2020;126115.0;4.88;34884.0;13488.0
9473;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03 Diuretica;2021;126455.0;4.73;35161.0;13146.0
9474;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03 Diuretica;2022;125350.0;4.29;35039.0;11988.0
9475;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03 Diuretica;2023;127000.0;4.13;34967.0;11358.0
9476;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03A Low-ceiling diuretica, thiaziden;2020;73885.0;2.86;14003.0;5414.0
9477;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03A Low-ceiling diuretica, thiaziden;2021;75200.0;2.81;14392.0;5381.0
9478;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03A Low-ceiling diuretica, thiaziden;2022;72425.0;2.48;14047.0;4806.0
9479;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03A Low-ceiling diuretica, thiaziden;2023;71975.0;2.34;13853.0;4500.0
9480;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03B Low-ceiling diuret, exc thiaziden;2020;8395.0;0.32;1799.0;696.0
9481;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03B Low-ceiling diuret, exc thiaziden;2021;8270.0;0.31;1780.0;666.0
9482;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03B Low-ceiling diuret, exc thiaziden;2022;8040.0;0.28;1742.0;596.0
9483;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03B Low-ceiling diuret, exc thiaziden;2023;7815.0;0.25;1695.0;550.0
9484;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03C High-ceiling diuretica;2020;37005.0;1.43;15760.0;6094.0
9485;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03C High-ceiling diuretica;2021;37550.0;1.4;15829.0;5918.0
9486;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03C High-ceiling diuretica;2022;37670.0;1.29;15987.0;5469.0
9487;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03C High-ceiling diuretica;2023;38400.0;1.25;15874.0;5156.0
9488;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03D Kaliumsparende middelen;2020;20425.0;0.79;2445.0;945.0
9489;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03D Kaliumsparende middelen;2021;23695.0;0.89;2748.0;1027.0
9490;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03D Kaliumsparende middelen;2022;24470.0;0.84;2903.0;993.0
9491;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03D Kaliumsparende middelen;2023;27040.0;0.88;3214.0;1044.0
9492;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03E Diuretica met kaliumsparende midd.;2020;2930.0;0.11;877.0;339.0
9493;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03E Diuretica met kaliumsparende midd.;2021;2235.0;0.08;412.0;154.0
9494;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03E Diuretica met kaliumsparende midd.;2022;1290.0;0.04;359.0;123.0
9495;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03E Diuretica met kaliumsparende midd.;2023;1160.0;0.04;332.0;108.0
9496;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03X Overige diuretica;2020;20.0;0.0;1.0;0.0
9497;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;C03X Overige diuretica;2021;20.0;0.0;0.0;0.0
