ID;Geslacht;TypeZelfstandigeInStartjaar;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
7322;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2010;0.8
7323;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2011;0.7
7324;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2012;0.7
7325;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2013;0.6
7326;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2014;0.7
7327;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2015;0.7
7328;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2016;0.7
7329;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2017;0.8
7330;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2008;0.2
7331;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2009;0.2
7332;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2010;0.2
7333;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2011;0.2
7334;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2012;0.2
7335;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2013;0.2
7336;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2014;0.1
7337;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2015;0.1
7338;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2016;0.2
7339;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;L Verhuur en handel van onroerend goed;2017;0.2
7340;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2008;3.4
7341;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2009;2.8
7342;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2010;4.5
7343;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2011;4.8
7344;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2012;4.3
7345;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2013;4.3
7346;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2014;4.7
7347;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2015;5.5
7348;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2016;4.8
7349;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M Specialistische zakelijke diensten;2017;5.1
7350;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2008;1.1
7351;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2009;1.0
7352;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2010;1.4
7353;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2011;1.5
7354;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2012;1.3
7355;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2013;1.3
7356;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2014;1.3
7357;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2015;1.6
7358;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2016;1.5
7359;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;N Verhuur en overige zakelijke diensten;2017;2.2
7360;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2008;0.1
7361;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2009;0.2
7362;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2010;0.3
7363;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2011;0.2
7364;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2012;0.2
7365;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2013;0.1
7366;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2014;0.4
7367;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2015;0.3
7368;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2016;0.2
7369;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O Openbaar bestuur en overheidsdiensten;2017;0.3
7370;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2008;1.1
7371;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2009;1.2
7372;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2010;1.5
7373;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2011;1.6
7374;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2012;1.7
7375;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2013;1.7
7376;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2014;2.1
7377;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2015;2.5
7378;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2016;2.6
7379;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;P Onderwijs;2017;2.7
7380;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2008;3.8
7381;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2009;3.2
7382;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2010;3.3
7383;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2011;3.4
7384;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2012;3.8
7385;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2013;5.0
7386;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2014;4.8
7387;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2015;5.1
7388;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2016;4.9
7389;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;Q Gezondheids- en welzijnszorg;2017;4.9
7390;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2008;0.9
7391;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2009;0.9
7392;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2010;1.2
7393;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2011;1.2
7394;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2012;1.2
7395;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2013;1.2
7396;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2014;1.4
7397;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2015;1.7
7398;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2016;1.7
7399;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R Cultuur, sport en recreatie;2017;1.7
7400;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2008;0.9
7401;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2009;0.9
7402;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2010;1.2
7403;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2011;1.3
7404;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2012;1.3
7405;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2013;1.3
7406;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2014;1.3
7407;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2015;1.5
7408;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2016;1.5
7409;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;S Overige dienstverlening;2017;1.6
7410;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2008;0.0
7411;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2009;0.0
7412;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2010;0.0
7413;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2011;0.0
7414;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2012;0.0
7415;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2013;0.0
7416;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2014;0.0
7417;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2015;0.0
7418;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2016;0.0
7419;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;T Huishoudens;2017;0.0
7420;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2008;0.0
7421;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2009;0.0
7422;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2010;0.0
7423;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2011;0.0
7424;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2012;0.0
7425;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2013;0.0
7426;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2014;0.0
7427;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2015;0.0
7428;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2016;0.0
7429;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;U Extraterritoriale organisaties;2017;0.0
7430;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2008;22.2
7431;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2009;21.5
7432;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2010;13.2
7433;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2011;11.5
7434;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2012;10.9
7435;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2013;10.9
7436;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2014;8.4
7437;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2015;7.0
7438;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2016;7.2
7439;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;SBI-code onbekend;2017;8.1
7440;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2008;98.1
7441;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2009;88.1
7442;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2010;81.5
7443;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2011;80.5
7444;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2012;72.9
7445;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2013;71.9
7446;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2014;70.0
7447;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2015;72.2
7448;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2016;69.9
7449;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;A-U Alle economische activiteiten;2017;74.6
7450;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2008;1.5
7451;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2009;1.0
7452;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2010;1.4
7453;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2011;1.6
7454;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2012;1.4
7455;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2013;1.3
7456;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2014;1.4
7457;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2015;1.6
7458;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2016;1.6
7459;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-E Nijverheid (geen bouw) en energie;2017;1.7
7460;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2008;7.2
7461;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2009;4.8
7462;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2010;5.9
7463;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2011;6.7
7464;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2012;5.5
7465;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2013;5.3
7466;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2014;5.8
7467;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2015;6.6
7468;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2016;6.4
7469;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;B-F Nijverheid en energie;2017;7.4
7470;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2008;9.0
7471;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2009;8.3
7472;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2010;11.1
7473;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2011;11.7
7474;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2012;10.1
7475;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2013;9.5
7476;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2014;10.1
7477;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2015;10.6
7478;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2016;10.4
7479;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-I Handel, vervoer en horeca;2017;10.1
7480;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2008;26.5
7481;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2009;22.6
7482;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2010;30.3
7483;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2011;31.9
7484;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2012;28.0
7485;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2013;26.3
7486;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2014;27.9
7487;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2015;30.7
7488;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2016;28.8
7489;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;G-N Commerciële dienstverlening;2017;30.3
7490;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2008;11.4
7491;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2009;9.6
7492;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2010;13.5
7493;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2011;14.4
7494;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2012;12.9
7495;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2013;12.1
7496;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2014;13.0
7497;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2015;14.7
7498;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2016;13.1
7499;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;M-N Zakelijke dienstverlening;2017;14.9
7500;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2008;12.6
7501;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2009;11.1
7502;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2010;12.2
7503;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2011;12.1
7504;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2012;12.7
7505;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2013;14.3
7506;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2014;14.2
7507;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2015;15.2
7508;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2016;14.5
7509;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-Q Overheid en zorg;2017;14.7
7510;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-U Niet-commerciële dienstverlening;2008;16.0
7511;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-U Niet-commerciële dienstverlening;2009;14.6
7512;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-U Niet-commerciële dienstverlening;2010;16.7
7513;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-U Niet-commerciële dienstverlening;2011;17.0
7514;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-U Niet-commerciële dienstverlening;2012;17.2
7515;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 45 jaar;O-U Niet-commerciële dienstverlening;2013;18.7
