ID;KenmerkenVanHuishoudens;InkomensgrensHuishouden;DuurInkomenspositie;Perioden;Huishoudens_1;HuishoudensRelatief_2
4636;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;7.6;16.6
4637;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;9.6;19.4
4638;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;7.3;19.2
4639;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;4.5;18.0
4640;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;4.7;19.0
4641;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;1.5;2.0
4642;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;1.9;2.2
4643;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;2.4;2.2
4644;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;2.2;2.0
4645;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;2.0;2.1
4646;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;1.7;2.1
4647;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;1.2;1.9
4648;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;0.9;1.8
4649;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;0.7;1.8
4650;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;0.8;1.8
4651;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;0.7;2.0
4652;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;0.4;1.6
4653;Bron: Uitkering werkloosheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;0.3;1.5
4654;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;21.0;26.9
4655;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;24.9;27.4
4656;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;30.0;26.2
4657;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;31.0;26.2
4658;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;25.1;24.1
4659;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;20.6;23.5
4660;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;16.0;22.6
4661;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;12.0;21.8
4662;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;10.1;22.1
4663;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;12.7;25.5
4664;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;9.7;25.6
4665;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;5.9;23.8
4666;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;6.4;25.7
4667;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;3.3;4.5
4668;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;3.9;4.5
4669;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;4.8;4.4
4670;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;4.4;3.9
4671;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;4.1;4.1
4672;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;3.4;4.1
4673;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;2.5;3.8
4674;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;1.8;3.6
4675;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;1.4;3.5
4676;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;1.7;3.8
4677;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;1.3;4.0
4678;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;0.7;3.0
4679;Bron: Uitkering werkloosheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;0.7;3.2
4680;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;43.5;16.9
4681;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;49.2;19.1
4682;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;56.3;21.6
4683;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;53.7;21.0
4684;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;52.8;20.7
4685;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;49.9;19.5
4686;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;51.5;19.9
4687;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;53.3;20.4
4688;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;51.6;19.6
4689;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;49.0;18.3
4690;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;48.4;18.7
4691;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;23.1;9.1
4692;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;21.8;8.2
4693;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;14.8;5.9
4694;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;16.7;6.7
4695;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;19.3;7.7
4696;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;20.2;8.2
4697;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;22.2;9.0
4698;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;23.7;9.6
4699;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;23.9;9.7
4700;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;24.5;9.9
4701;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;24.6;9.9
4702;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;23.7;9.3
4703;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;23.2;9.3
4704;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;7.9;3.3
4705;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;6.3;2.5
4706;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;31.4;12.2
4707;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;33.4;13.0
4708;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;35.7;13.7
4709;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;34.8;13.6
4710;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;32.4;12.7
4711;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;32.7;12.8
4712;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;32.6;12.6
4713;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;32.6;12.4
4714;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;32.1;12.2
4715;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;33.7;12.6
4716;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;33.8;13.0
4717;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;32.9;13.0
4718;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;34.0;12.7
4719;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;3.3;1.3
4720;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;4.0;1.6
4721;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;5.1;2.0
4722;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;10.9;4.4
4723;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;10.9;4.5
4724;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;11.9;4.8
4725;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;12.3;5.0
4726;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;12.7;5.1
4727;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;12.8;5.1
4728;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;13.3;5.2
4729;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;13.4;5.4
4730;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;13.1;5.4
4731;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;13.7;5.5
4732;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;57.2;22.3
4733;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;59.1;23.0
4734;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;60.8;23.4
4735;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;60.1;23.5
4736;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;58.2;22.9
4737;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;58.3;22.8
4738;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2017;58.7;22.6
4739;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2018;59.2;22.6
4740;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2019;59.4;22.6
4741;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2020;61.5;22.9
4742;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2021;60.8;23.4
4743;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2022;60.2;23.7
4744;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2023;61.7;23.1
4745;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2011;20.4;8.2
4746;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2012;23.5;9.4
4747;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2013;26.3;10.4
4748;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2014;27.8;11.3
4749;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2015;28.2;11.5
4750;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2016;29.5;12.0
4751;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2017;30.0;12.2
4752;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2018;30.4;12.2
4753;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2019;30.9;12.4
4754;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2020;31.7;12.4
4755;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2021;31.3;12.6
4756;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2022;30.8;12.7
4757;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 110% sociaal minimum;Vier jaar of langer;2023;31.6;12.5
4758;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2011;78.6;30.6
4759;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2012;80.1;31.1
4760;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2013;81.4;31.3
4761;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2014;80.3;31.4
4762;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2015;78.5;30.8
4763;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2016;78.9;30.8
4764;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2017;79.5;30.6
4765;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2018;80.8;30.9
4766;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2019;81.1;30.8
4767;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2020;83.8;31.3
4768;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2021;81.8;31.5
4769;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2022;80.5;31.7
4770;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Ten minste 1 jaar;2023;83.3;31.2
4771;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2011;36.4;14.6
4772;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2012;39.6;15.9
4773;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2013;42.3;16.8
4774;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2014;42.0;17.0
4775;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2015;42.3;17.2
4776;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2016;43.7;17.8
4777;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2017;44.4;18.0
4778;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2018;45.3;18.2
4779;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2019;45.9;18.4
4780;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2020;46.7;18.3
4781;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2021;45.8;18.5
4782;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2022;44.8;18.5
4783;Bron: Uitkering arbeidsongeschiktheid;Inkomen tot 120% sociaal minimum;Vier jaar of langer;2023;46.3;18.4
4784;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2011;57.6;3.0
4785;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2012;73.9;3.7
4786;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2013;86.3;4.3
4787;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2014;78.2;3.9
4788;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2015;68.5;3.3
4789;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2016;67.7;3.3
4790;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2017;72.3;3.5
4791;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2018;79.1;3.8
4792;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2019;77.4;3.7
4793;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2020;77.7;3.6
4794;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2021;69.4;3.2
4795;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2022;51.0;2.4
4796;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Ten minste 1 jaar;2023;54.2;2.5
4797;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2011;14.3;0.7
4798;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2012;15.2;0.8
4799;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2013;17.0;0.9
4800;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2014;18.6;0.9
4801;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2015;21.7;1.1
4802;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2016;21.8;1.1
4803;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2017;22.1;1.1
4804;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2018;24.3;1.2
4805;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2019;26.4;1.3
4806;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2020;27.4;1.3
4807;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2021;27.3;1.3
4808;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2022;18.0;0.8
4809;Bron: Uitkering pensioen;Inkomen tot lage-inkomensgrens;Vier jaar of langer;2023;17.4;0.8
4810;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2011;116.1;5.9
4811;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2012;123.3;6.2
4812;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2013;128.2;6.4
4813;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2014;132.8;6.5
4814;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2015;139.1;6.8
4815;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2016;148.9;7.2
4816;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2017;156.4;7.5
4817;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2018;159.3;7.6
4818;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2019;160.8;7.7
4819;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2020;166.3;7.8
4820;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2021;165.0;7.6
4821;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2022;164.3;7.6
4822;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Ten minste 1 jaar;2023;163.0;7.5
4823;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2011;51.1;2.7
4824;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2012;53.8;2.7
4825;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2013;56.5;2.8
4826;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2014;58.8;2.9
4827;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2015;65.9;3.3
4828;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2016;70.4;3.5
4829;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2017;75.6;3.7
4830;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2018;80.9;3.9
4831;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2019;87.1;4.2
4832;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2020;92.8;4.4
4833;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2021;94.4;4.4
4834;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2022;95.2;4.5
4835;Bron: Uitkering pensioen;Inkomen tot 101% sociaal minimum;Vier jaar of langer;2023;95.7;4.5
4836;Bron: Uitkering pensioen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2011;235.0;12.0
4837;Bron: Uitkering pensioen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2012;232.2;11.7
4838;Bron: Uitkering pensioen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2013;242.8;12.1
4839;Bron: Uitkering pensioen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2014;246.8;12.2
4840;Bron: Uitkering pensioen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2015;255.0;12.5
4841;Bron: Uitkering pensioen;Inkomen tot 110% sociaal minimum;Ten minste 1 jaar;2016;259.2;12.6
