ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
7680;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Achterhoek (CR);2009 december;0.1;119.7
7681;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Achterhoek (CR);2010 december;0.2;121.4
7682;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Achterhoek (CR);2011 december;0.2;120.5
7683;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Achterhoek (CR);2012 december;0.2;119.6
7684;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Achterhoek (CR);2013 december;0.2;118.4
7685;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Achterhoek (CR);2014 december;0.2;117.8
7686;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2006 december;0.1;147.6
7687;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2007 december;0.2;145.5
7688;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2008 december;0.1;148.3
7689;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2009 december;0.1;147.5
7690;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2010 december;0.1;145.8
7691;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2011 december;0.3;144.8
7692;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2012 december;0.1;145.3
7693;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2013 december;0.1;144.3
7694;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Arnhem/Nijmegen (CR);2014 december;0.1;147.2
7695;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2006 december;0.1;177.1
7696;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2007 december;0.0;
7697;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2008 december;0.1;176.3
7698;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2009 december;0.1;177.4
7699;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2010 december;0.1;173.8
7700;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2011 december;0.0;
7701;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2012 december;0.0;
7702;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2013 december;0.0;
7703;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidwest-Gelderland (CR);2014 december;0.0;
7704;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2006 december;0.5;168.2
7705;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2007 december;0.4;168.7
7706;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2008 december;0.6;166.5
7707;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2009 december;0.6;162.9
7708;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2010 december;0.5;159.1
7709;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2011 december;0.4;158.3
7710;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2012 december;0.4;157.3
7711;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2013 december;0.4;153.0
7712;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Utrecht (CR);2014 december;0.4;156.6
7713;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2006 december;0.1;144.4
7714;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2007 december;0.2;144.8
7715;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2008 december;0.1;142.8
7716;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2009 december;0.1;142.9
7717;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2010 december;0.1;145.5
7718;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2011 december;0.5;149.2
7719;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2012 december;0.2;145.5
7720;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2013 december;0.6;124.0
7721;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Kop van Noord-Holland (CR);2014 december;0.1;146.9
7722;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2006 december;0.0;
7723;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2007 december;0.0;
7724;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2008 december;0.0;
7725;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2009 december;0.0;
7726;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2010 december;0.0;
7727;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2011 december;0.1;157.8
7728;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2012 december;0.0;
7729;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2013 december;0.0;
7730;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Alkmaar en omgeving (CR);2014 december;0.0;
7731;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2006 december;0.0;
7732;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2007 december;0.0;
7733;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2008 december;0.0;
7734;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2009 december;0.0;
7735;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2010 december;0.0;
7736;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2011 december;0.0;
7737;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2012 december;0.0;
7738;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2013 december;0.0;
7739;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);IJmond (CR);2014 december;0.0;
7740;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2006 december;0.0;
7741;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2007 december;0.0;
7742;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2008 december;0.0;
7743;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2009 december;0.0;
7744;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2010 december;0.0;
7745;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2011 december;0.0;
7746;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2012 december;0.0;
7747;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2013 december;0.0;
7748;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Haarlem (CR);2014 december;0.0;
7749;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2006 december;0.1;164.3
7750;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2007 december;0.0;
7751;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2008 december;0.0;
7752;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2009 december;0.0;
7753;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2010 december;0.0;
7754;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2011 december;0.0;
7755;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2012 december;0.0;
7756;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2013 december;0.0;
7757;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zaanstreek (CR);2014 december;0.0;
7758;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2006 december;0.4;164.4
7759;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2007 december;0.4;163.9
7760;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2008 december;0.4;165.3
7761;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2009 december;0.4;165.1
7762;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2010 december;0.2;164.5
7763;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2011 december;0.4;163.9
7764;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2012 december;0.3;163.9
7765;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2013 december;0.3;166.0
7766;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Amsterdam (CR);2014 december;0.3;164.2
7767;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2006 december;0.0;
7768;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2007 december;0.0;
7769;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2008 december;0.1;151.6
7770;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2009 december;0.1;148.5
7771;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2010 december;0.0;
7772;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2011 december;0.0;
7773;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2012 december;0.0;
7774;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2013 december;0.0;
7775;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Het Gooi en Vechtstreek (CR);2014 december;0.0;
7776;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2006 december;0.0;
7777;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2007 december;0.0;
7778;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2008 december;0.0;
7779;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2009 december;0.0;
7780;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2010 december;0.0;
7781;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2011 december;0.0;
7782;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2012 december;0.0;
7783;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2013 december;0.0;
7784;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie Leiden en Bollenstreek (CR);2014 december;0.0;
7785;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2006 december;0.2;216.6
7786;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2007 december;0.2;213.2
7787;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2008 december;0.3;212.1
7788;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2009 december;0.1;212.0
7789;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2010 december;0.1;210.3
7790;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2011 december;0.1;211.4
7791;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2012 december;0.1;211.4
7792;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2013 december;0.1;210.0
7793;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Agglomeratie 's-Gravenhage (CR);2014 december;0.2;208.8
7794;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2006 december;0.0;
7795;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2007 december;0.0;
7796;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2008 december;0.0;
7797;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2009 december;0.1;228.4
7798;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2010 december;0.0;
7799;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2011 december;0.1;226.7
7800;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2012 december;0.0;
7801;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2013 december;0.0;
7802;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Delft en Westland (CR);2014 december;0.0;
7803;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2006 december;0.0;
7804;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2007 december;0.0;
7805;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2008 december;0.1;189.2
7806;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2009 december;0.0;
7807;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2010 december;0.0;
7808;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2011 december;0.0;
7809;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2012 december;0.0;
7810;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2013 december;0.0;
7811;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Oost-Zuid-Holland (CR);2014 december;0.0;
7812;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2006 december;0.2;218.2
7813;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2007 december;0.2;218.6
7814;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2008 december;0.2;219.4
7815;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2009 december;0.3;218.9
7816;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2010 december;0.2;214.2
7817;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2011 december;0.2;213.5
7818;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2012 december;0.2;213.7
7819;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2013 december;0.1;213.9
7820;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Groot-Rijnmond (CR);2014 december;0.2;211.4
7821;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2006 december;0.0;
7822;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2007 december;0.1;204.9
7823;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2008 december;0.1;209.1
7824;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2009 december;0.1;207.4
7825;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2010 december;0.1;203.6
7826;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2011 december;0.1;203.4
7827;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2012 december;0.1;203.5
7828;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2013 december;0.1;200.8
7829;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zuidoost-Zuid-Holland (CR);2014 december;0.1;198.7
7830;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2006 december;0.0;
7831;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2007 december;0.0;
7832;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2008 december;0.0;
7833;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2009 december;0.0;
7834;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2010 december;0.0;
7835;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2011 december;0.0;
7836;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2012 december;0.0;
7837;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2013 december;0.0;
7838;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Zeeuwsch-Vlaanderen (CR);2014 december;0.0;
7839;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2006 december;0.0;
7840;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2007 december;0.0;
7841;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2008 december;0.0;
7842;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2009 december;0.0;
7843;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2010 december;0.0;
7844;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2011 december;0.0;
7845;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2012 december;0.0;
7846;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2013 december;0.0;
7847;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Overig Zeeland (CR);2014 december;0.0;
7848;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2006 december;0.0;
7849;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2007 december;0.1;233.4
7850;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2008 december;0.1;233.6
7851;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2009 december;0.1;231.6
7852;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2010 december;0.1;234.7
7853;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2011 december;0.1;230.9
7854;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2012 december;0.0;
7855;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2013 december;0.1;228.6
7856;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);West-Noord-Brabant (CR);2014 december;0.0;
7857;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2006 december;0.1;213.7
7858;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2007 december;0.1;214.8
7859;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2008 december;0.1;214.6
7860;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2009 december;0.1;213.0
7861;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2010 december;0.1;213.6
7862;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2011 december;0.1;212.0
7863;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2012 december;0.0;
7864;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2013 december;0.0;
7865;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Midden-Noord-Brabant (CR);2014 december;0.2;212.7
7866;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2006 december;0.1;185.0
7867;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2007 december;0.1;183.9
7868;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2008 december;0.1;185.6
7869;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2009 december;0.1;185.4
7870;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2010 december;0.1;184.6
7871;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2011 december;0.1;183.1
7872;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Groningen (CR);Noordoost-Noord-Brabant (CR);2012 december;0.1;185.8
