ID;Geslacht;Leeftijd;Herkomstgroepering;Perioden;TotaleBevolking_1;PersonenMetArbeidTotaal_2;Werknemers_3;ZelfstandigenWinstUitOnderneming_4;ZelfstandigenOverigeArbeid_5;PersonenMetArbeidInBuitenland_6;PersonenMetEenUitkeringTotaal_7;PersonenMetEenAOUitkering_8;PersonenMetEenWWUitkering_9;PersonenMetEenBijstandsuitkering_10;PersonenMetEenAndereUitkering_11;PersonenMetPensioenTotaal_12;PersonenMetEenAOWUitkering_13;PersonenMetEenOverigPensioen_14
6595;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2011, vrijdag 30 september;79.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6596;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2012, vrijdag 28 september;80.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6597;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2013. vrijdag 27 september;81.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6598;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2014, vrijdag 26 september;82.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6599;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2015, vrijdag 25 september;83.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6600;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2001, vrijdag 28 september;225.6;0.9;0.9;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6601;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2002, vrijdag 27 september;231.4;0.8;0.8;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6602;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2003, vrijdag 26 september;234.7;0.5;0.5;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6603;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2004, vrijdag 24 september;235.4;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6604;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2005, vrijdag 30 september;234.7;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6605;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2006, vrijdag 29 september;233.3;0.2;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6606;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2007, vrijdag 28 september;232.6;0.3;0.3;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6607;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2008, vrijdag 26 september;233.0;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6608;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2009, vrijdag 25 september;234.2;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6609;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2010, vrijdag 24 september;235.3;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6610;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2011, vrijdag 30 september;236.5;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6611;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2012, vrijdag 28 september;235.5;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6612;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2013. vrijdag 27 september;234.1;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6613;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2014, vrijdag 26 september;234.0;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6614;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon;2015, vrijdag 25 september;234.8;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6615;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2001, vrijdag 28 september;35.2;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6616;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2002, vrijdag 27 september;34.5;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6617;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2003, vrijdag 26 september;32.5;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6618;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2004, vrijdag 24 september;29.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6619;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2005, vrijdag 30 september;26.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6620;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2006, vrijdag 29 september;23.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6621;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2007, vrijdag 28 september;21.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6622;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2008, vrijdag 26 september;20.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6623;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2009, vrijdag 25 september;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6624;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2010, vrijdag 24 september;19.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6625;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2011, vrijdag 30 september;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6626;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2012, vrijdag 28 september;17.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6627;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2013. vrijdag 27 september;17.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6628;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2014, vrijdag 26 september;18.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6629;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 1e generatie;2015, vrijdag 25 september;21.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6630;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2001, vrijdag 28 september;190.5;0.7;0.7;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6631;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2002, vrijdag 27 september;196.9;0.6;0.6;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6632;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2003, vrijdag 26 september;202.2;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6633;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2004, vrijdag 24 september;205.8;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6634;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2005, vrijdag 30 september;208.3;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6635;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2006, vrijdag 29 september;209.5;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6636;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2007, vrijdag 28 september;211.0;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6637;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2008, vrijdag 26 september;212.6;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6638;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2009, vrijdag 25 september;214.4;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6639;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2010, vrijdag 24 september;216.0;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6640;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2011, vrijdag 30 september;217.6;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6641;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2012, vrijdag 28 september;217.7;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6642;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2013. vrijdag 27 september;216.4;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6643;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2014, vrijdag 26 september;215.2;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6644;Vrouwen;Jonger dan 15 jaar;Niet-westerse allochtoon, 2e generatie;2015, vrijdag 25 september;212.9;0.3;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6645;Vrouwen;Jonger dan 15 jaar;Marokko;2001, vrijdag 28 september;46.8;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6646;Vrouwen;Jonger dan 15 jaar;Marokko;2002, vrijdag 27 september;48.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6647;Vrouwen;Jonger dan 15 jaar;Marokko;2003, vrijdag 26 september;49.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6648;Vrouwen;Jonger dan 15 jaar;Marokko;2004, vrijdag 24 september;50.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6649;Vrouwen;Jonger dan 15 jaar;Marokko;2005, vrijdag 30 september;51.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6650;Vrouwen;Jonger dan 15 jaar;Marokko;2006, vrijdag 29 september;52.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6651;Vrouwen;Jonger dan 15 jaar;Marokko;2007, vrijdag 28 september;52.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6652;Vrouwen;Jonger dan 15 jaar;Marokko;2008, vrijdag 26 september;53.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6653;Vrouwen;Jonger dan 15 jaar;Marokko;2009, vrijdag 25 september;53.8;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6654;Vrouwen;Jonger dan 15 jaar;Marokko;2010, vrijdag 24 september;54.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6655;Vrouwen;Jonger dan 15 jaar;Marokko;2011, vrijdag 30 september;54.8;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6656;Vrouwen;Jonger dan 15 jaar;Marokko;2012, vrijdag 28 september;54.8;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6657;Vrouwen;Jonger dan 15 jaar;Marokko;2013. vrijdag 27 september;54.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6658;Vrouwen;Jonger dan 15 jaar;Marokko;2014, vrijdag 26 september;54.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6659;Vrouwen;Jonger dan 15 jaar;Marokko;2015, vrijdag 25 september;53.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6660;Vrouwen;Jonger dan 15 jaar;Turkije;2001, vrijdag 28 september;50.7;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6661;Vrouwen;Jonger dan 15 jaar;Turkije;2002, vrijdag 27 september;51.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6662;Vrouwen;Jonger dan 15 jaar;Turkije;2003, vrijdag 26 september;51.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6663;Vrouwen;Jonger dan 15 jaar;Turkije;2004, vrijdag 24 september;51.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6664;Vrouwen;Jonger dan 15 jaar;Turkije;2005, vrijdag 30 september;50.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6665;Vrouwen;Jonger dan 15 jaar;Turkije;2006, vrijdag 29 september;50.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6666;Vrouwen;Jonger dan 15 jaar;Turkije;2007, vrijdag 28 september;49.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6667;Vrouwen;Jonger dan 15 jaar;Turkije;2008, vrijdag 26 september;48.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6668;Vrouwen;Jonger dan 15 jaar;Turkije;2009, vrijdag 25 september;47.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6669;Vrouwen;Jonger dan 15 jaar;Turkije;2010, vrijdag 24 september;46.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6670;Vrouwen;Jonger dan 15 jaar;Turkije;2011, vrijdag 30 september;45.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6671;Vrouwen;Jonger dan 15 jaar;Turkije;2012, vrijdag 28 september;44.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6672;Vrouwen;Jonger dan 15 jaar;Turkije;2013. vrijdag 27 september;42.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6673;Vrouwen;Jonger dan 15 jaar;Turkije;2014, vrijdag 26 september;41.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6674;Vrouwen;Jonger dan 15 jaar;Turkije;2015, vrijdag 25 september;39.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6675;Vrouwen;Jonger dan 15 jaar;Suriname;2001, vrijdag 28 september;38.0;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6676;Vrouwen;Jonger dan 15 jaar;Suriname;2002, vrijdag 27 september;37.8;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6677;Vrouwen;Jonger dan 15 jaar;Suriname;2003, vrijdag 26 september;37.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6678;Vrouwen;Jonger dan 15 jaar;Suriname;2004, vrijdag 24 september;36.8;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6679;Vrouwen;Jonger dan 15 jaar;Suriname;2005, vrijdag 30 september;35.9;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6680;Vrouwen;Jonger dan 15 jaar;Suriname;2006, vrijdag 29 september;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6681;Vrouwen;Jonger dan 15 jaar;Suriname;2007, vrijdag 28 september;34.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6682;Vrouwen;Jonger dan 15 jaar;Suriname;2008, vrijdag 26 september;33.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6683;Vrouwen;Jonger dan 15 jaar;Suriname;2009, vrijdag 25 september;32.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6684;Vrouwen;Jonger dan 15 jaar;Suriname;2010, vrijdag 24 september;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6685;Vrouwen;Jonger dan 15 jaar;Suriname;2011, vrijdag 30 september;31.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6686;Vrouwen;Jonger dan 15 jaar;Suriname;2012, vrijdag 28 september;30.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6687;Vrouwen;Jonger dan 15 jaar;Suriname;2013. vrijdag 27 september;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6688;Vrouwen;Jonger dan 15 jaar;Suriname;2014, vrijdag 26 september;27.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6689;Vrouwen;Jonger dan 15 jaar;Suriname;2015, vrijdag 25 september;26.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6690;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2001, vrijdag 28 september;17.4;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;;;
6691;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2002, vrijdag 27 september;17.8;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6692;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2003, vrijdag 26 september;17.8;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6693;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2004, vrijdag 24 september;17.6;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6694;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2005, vrijdag 30 september;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6695;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2006, vrijdag 29 september;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6696;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2007, vrijdag 28 september;16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6697;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2008, vrijdag 26 september;16.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6698;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2009, vrijdag 25 september;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6699;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2010, vrijdag 24 september;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6700;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2011, vrijdag 30 september;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6701;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2012, vrijdag 28 september;16.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6702;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2013. vrijdag 27 september;16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6703;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2014, vrijdag 26 september;16.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6704;Vrouwen;Jonger dan 15 jaar;(voormalige) Nederlandse Antillen, Aruba;2015, vrijdag 25 september;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6705;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2001, vrijdag 28 september;72.8;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6706;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2002, vrijdag 27 september;76.4;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6707;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2003, vrijdag 26 september;78.5;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6708;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2004, vrijdag 24 september;79.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6709;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2005, vrijdag 30 september;79.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6710;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2006, vrijdag 29 september;79.4;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6711;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2007, vrijdag 28 september;80.1;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6712;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2008, vrijdag 26 september;81.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6713;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2009, vrijdag 25 september;83.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6714;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2010, vrijdag 24 september;85.7;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6715;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2011, vrijdag 30 september;88.2;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6716;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2012, vrijdag 28 september;89.7;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6717;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2013. vrijdag 27 september;91.5;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6718;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2014, vrijdag 26 september;94.5;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6719;Vrouwen;Jonger dan 15 jaar;Overig niet-westers;2015, vrijdag 25 september;99.1;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6720;Vrouwen;15 tot 20 jaar;Totaal herkomst;2001, vrijdag 28 september;458.2;251.8;251.3;0.4;0.6;0.1;8.4;2.7;0.1;3.0;2.7;;;
6721;Vrouwen;15 tot 20 jaar;Totaal herkomst;2002, vrijdag 27 september;465.9;249.2;248.7;0.4;0.6;0.1;8.2;2.9;0.2;3.0;2.2;;;
6722;Vrouwen;15 tot 20 jaar;Totaal herkomst;2003, vrijdag 26 september;473.0;237.9;237.4;0.4;0.5;0.0;8.7;3.3;0.4;3.2;1.8;;;
6723;Vrouwen;15 tot 20 jaar;Totaal herkomst;2004, vrijdag 24 september;477.3;224.2;223.6;0.4;0.6;0.1;8.3;3.5;0.4;2.9;1.6;;;
6724;Vrouwen;15 tot 20 jaar;Totaal herkomst;2005, vrijdag 30 september;483.6;223.2;222.6;0.4;0.8;0.1;8.3;3.9;0.4;2.6;1.5;;;
6725;Vrouwen;15 tot 20 jaar;Totaal herkomst;2006, vrijdag 29 september;486.9;238.3;237.6;0.4;0.9;0.1;8.0;4.5;0.2;1.9;1.5;;;
6726;Vrouwen;15 tot 20 jaar;Totaal herkomst;2007, vrijdag 28 september;490.7;260.7;260.0;0.4;1.1;0.1;8.6;5.7;0.2;1.5;1.5;;;
6727;Vrouwen;15 tot 20 jaar;Totaal herkomst;2008, vrijdag 26 september;493.8;270.5;269.5;0.4;1.4;0.1;8.7;6.1;0.2;1.2;1.4;;;
6728;Vrouwen;15 tot 20 jaar;Totaal herkomst;2009, vrijdag 25 september;495.9;264.0;262.9;0.4;1.5;0.1;9.6;6.6;0.4;1.5;1.2;;;
6729;Vrouwen;15 tot 20 jaar;Totaal herkomst;2010, vrijdag 24 september;493.4;261.1;260.0;0.4;1.4;0.1;9.3;6.3;0.3;1.7;1.4;;;
6730;Vrouwen;15 tot 20 jaar;Totaal herkomst;2011, vrijdag 30 september;488.2;261.9;261.0;0.4;1.3;0.1;9.1;6.4;0.3;1.6;1.0;;;
6731;Vrouwen;15 tot 20 jaar;Totaal herkomst;2012, vrijdag 28 september;486.0;253.8;252.9;0.4;1.5;0.1;8.6;6.2;0.4;1.1;1.0;;;
6732;Vrouwen;15 tot 20 jaar;Totaal herkomst;2013. vrijdag 27 september;486.3;243.7;242.5;0.4;1.6;0.1;8.5;6.0;0.6;1.1;0.9;;;
6733;Vrouwen;15 tot 20 jaar;Totaal herkomst;2014, vrijdag 26 september;488.9;245.0;243.9;0.5;1.4;0.1;8.1;5.9;0.5;1.0;0.8;;;
6734;Vrouwen;15 tot 20 jaar;Totaal herkomst;2015, vrijdag 25 september;495.0;254.3;253.4;0.6;1.0;0.1;6.6;3.5;0.5;1.5;1.1;;;
6735;Vrouwen;15 tot 20 jaar;Autochtoon;2001, vrijdag 28 september;356.4;207.7;207.3;0.3;0.5;0.0;5.4;2.2;0.1;1.2;2.0;;;
6736;Vrouwen;15 tot 20 jaar;Autochtoon;2002, vrijdag 27 september;361.1;206.6;206.2;0.3;0.5;0.0;5.3;2.4;0.2;1.2;1.6;;;
6737;Vrouwen;15 tot 20 jaar;Autochtoon;2003, vrijdag 26 september;366.4;198.9;198.6;0.3;0.5;0.0;5.8;2.7;0.4;1.4;1.4;;;
6738;Vrouwen;15 tot 20 jaar;Autochtoon;2004, vrijdag 24 september;370.3;188.9;188.5;0.3;0.6;0.1;5.9;2.9;0.4;1.5;1.2;;;
