ID;TypeHuishouden;Leeftijd;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
8818;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Nooit gescheiden;2007;81800.0;7500.0;11800.0;37.0;5400.0;12200.0;38.0;52.0;12900.0;24000.0;75.0
8819;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Nooit gescheiden;2008;87400.0;7700.0;12100.0;36.0;5400.0;12600.0;37.0;55.0;13100.0;24700.0;73.0
8820;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Nooit gescheiden;2009;85600.0;8100.0;12700.0;37.0;5200.0;12000.0;35.0;52.0;13300.0;24700.0;72.0
8821;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Nooit gescheiden;2010;90700.0;8200.0;12900.0;37.0;4900.0;11700.0;34.0;52.0;13100.0;24600.0;71.0
8822;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Nooit gescheiden;2011;89550.0;8300.0;13100.0;37.0;4600.0;11400.0;32.0;51.0;12900.0;24500.0;69.0
8823;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Nooit gescheiden;2012;91100.0;8400.0;13200.0;37.0;4000.0;10700.0;30.0;48.0;12400.0;23900.0;67.0
8824;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2005;40650.0;7100.0;11200.0;38.0;4700.0;9900.0;34.0;40.0;11800.0;21100.0;72.0
8825;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2006;41650.0;7200.0;11300.0;35.0;4600.0;11200.0;35.0;42.0;11800.0;22500.0;70.0
8826;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2007;42000.0;7500.0;11700.0;35.0;5300.0;12500.0;37.0;43.0;12800.0;24200.0;72.0
8827;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2008;39550.0;7700.0;12100.0;34.0;5400.0;12900.0;37.0;46.0;13100.0;25000.0;71.0
8828;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2009;41750.0;8100.0;12700.0;35.0;5300.0;12600.0;35.0;41.0;13400.0;25300.0;70.0
8829;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2010;39500.0;8200.0;12800.0;35.0;4800.0;11900.0;33.0;40.0;13000.0;24700.0;68.0
8830;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2011;41800.0;8300.0;13000.0;34.0;4700.0;12100.0;32.0;39.0;13000.0;25100.0;66.0
8831;Alleenstaande;45 tot 50 jaar;Autochtonen;Autochtonen;Ooit gescheiden;2012;41450.0;8400.0;13200.0;34.0;4000.0;11300.0;29.0;38.0;12400.0;24500.0;63.0
8832;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;37150.0;4900.0;9000.0;39.0;2400.0;6100.0;27.0;22.0;7300.0;15100.0;66.0
8833;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;38700.0;4900.0;9100.0;37.0;2400.0;6900.0;28.0;22.0;7300.0;16000.0;65.0
8834;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;40450.0;5100.0;9400.0;36.0;2800.0;7900.0;30.0;23.0;7900.0;17300.0;66.0
8835;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;42250.0;5200.0;9600.0;37.0;2800.0;7900.0;30.0;27.0;8000.0;17500.0;67.0
8836;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;44550.0;5400.0;10100.0;39.0;2000.0;4900.0;19.0;21.0;7400.0;15000.0;58.0
8837;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;46100.0;5600.0;10200.0;39.0;1900.0;4700.0;18.0;21.0;7500.0;14900.0;57.0
8838;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;48300.0;5700.0;10400.0;38.0;1700.0;4500.0;16.0;21.0;7400.0;14900.0;54.0
8839;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;48800.0;5700.0;10600.0;38.0;1500.0;4100.0;15.0;20.0;7200.0;14700.0;53.0
8840;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2005;21900.0;4700.0;8800.0;38.0;2400.0;6500.0;28.0;24.0;7100.0;15300.0;66.0
8841;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2006;23150.0;4800.0;8900.0;35.0;2400.0;7300.0;29.0;23.0;7200.0;16200.0;64.0
8842;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2007;24650.0;4900.0;9200.0;35.0;2800.0;8300.0;31.0;25.0;7700.0;17500.0;66.0
8843;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2008;26850.0;4900.0;9400.0;35.0;2800.0;8300.0;31.0;30.0;7700.0;17700.0;66.0
8844;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2009;28250.0;5100.0;9800.0;38.0;2000.0;4900.0;19.0;23.0;7100.0;14700.0;57.0
8845;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2010;30600.0;5300.0;10000.0;37.0;1900.0;4800.0;18.0;23.0;7200.0;14800.0;55.0
8846;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2011;32600.0;5300.0;10100.0;37.0;1700.0;4400.0;16.0;22.0;7000.0;14500.0;53.0
8847;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Nooit gescheiden;2012;33200.0;5300.0;10200.0;37.0;1500.0;4000.0;15.0;21.0;6800.0;14200.0;52.0
8848;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2005;15300.0;5100.0;9200.0;41.0;2400.0;5500.0;25.0;19.0;7500.0;14700.0;66.0
8849;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2006;15550.0;5200.0;9300.0;40.0;2400.0;6200.0;27.0;19.0;7600.0;15500.0;67.0
8850;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2007;15850.0;5400.0;9700.0;39.0;2800.0;7200.0;29.0;20.0;8200.0;16900.0;68.0
8851;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2008;15400.0;5700.0;10100.0;39.0;2900.0;7400.0;29.0;23.0;8600.0;17500.0;68.0
8852;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2009;16300.0;5900.0;10600.0;40.0;2000.0;4900.0;19.0;18.0;7900.0;15500.0;59.0
8853;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2010;15500.0;6100.0;10800.0;41.0;1800.0;4600.0;17.0;18.0;7900.0;15400.0;58.0
8854;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2011;15700.0;6400.0;11200.0;40.0;1800.0;4600.0;17.0;18.0;8200.0;15800.0;57.0
8855;Alleenstaande;45 tot 50 jaar;Allochtonen;Totaal alle generaties;Ooit gescheiden;2012;15600.0;6600.0;11300.0;40.0;1500.0;4300.0;15.0;17.0;8100.0;15600.0;55.0
8856;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2005;27000.0;4000.0;8100.0;39.0;1700.0;4900.0;23.0;16.0;5700.0;13000.0;62.0
8857;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2006;27950.0;4100.0;8300.0;37.0;1700.0;5500.0;25.0;15.0;5800.0;13800.0;62.0
8858;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2007;29250.0;4200.0;8500.0;37.0;2000.0;6300.0;27.0;16.0;6200.0;14800.0;64.0
8859;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2008;30750.0;4300.0;8800.0;37.0;1900.0;6300.0;27.0;21.0;6200.0;15100.0;64.0
8860;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2009;32650.0;4500.0;9100.0;39.0;1100.0;2600.0;11.0;15.0;5600.0;11700.0;50.0
8861;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2010;33550.0;4600.0;9300.0;39.0;1000.0;2500.0;11.0;15.0;5600.0;11800.0;50.0
8862;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2011;35300.0;4700.0;9500.0;38.0;900.0;2300.0;9.0;15.0;5600.0;11800.0;47.0
8863;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2012;35550.0;4800.0;9600.0;39.0;700.0;2100.0;8.0;14.0;5500.0;11700.0;47.0
8864;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2005;15150.0;3600.0;7800.0;36.0;1600.0;5300.0;25.0;16.0;5200.0;13100.0;61.0
8865;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2006;15950.0;3700.0;7900.0;34.0;1600.0;6100.0;26.0;15.0;5300.0;14000.0;60.0
8866;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2007;17100.0;3800.0;8100.0;34.0;1900.0;6800.0;28.0;17.0;5700.0;14900.0;62.0
8867;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2008;18850.0;3800.0;8300.0;34.0;1800.0;6700.0;28.0;23.0;5600.0;15000.0;62.0
8868;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2009;20050.0;4000.0;8600.0;37.0;1000.0;2600.0;11.0;15.0;5000.0;11200.0;48.0
8869;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2010;21650.0;4100.0;8800.0;37.0;1000.0;2500.0;10.0;16.0;5100.0;11300.0;47.0
8870;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2011;23400.0;4200.0;8900.0;36.0;800.0;2200.0;9.0;15.0;5000.0;11100.0;45.0
8871;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Nooit gescheiden;2012;23750.0;4200.0;9000.0;36.0;700.0;2000.0;8.0;14.0;4900.0;11000.0;44.0
8872;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2005;11850.0;4500.0;8600.0;43.0;1700.0;4400.0;22.0;15.0;6200.0;13000.0;65.0
8873;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2006;12000.0;4600.0;8800.0;42.0;1800.0;4900.0;23.0;14.0;6400.0;13700.0;65.0
8874;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2007;12150.0;4900.0;9100.0;41.0;2100.0;5600.0;25.0;15.0;7000.0;14700.0;66.0
8875;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2008;11900.0;5100.0;9500.0;41.0;2100.0;5700.0;25.0;18.0;7200.0;15200.0;66.0
8876;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2009;12600.0;5300.0;10000.0;43.0;1100.0;2700.0;12.0;14.0;6400.0;12700.0;55.0
8877;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2010;11900.0;5500.0;10200.0;43.0;1000.0;2600.0;11.0;14.0;6500.0;12800.0;54.0
8878;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2011;11900.0;5800.0;10600.0;43.0;1000.0;2500.0;10.0;14.0;6800.0;13100.0;53.0
8879;Alleenstaande;45 tot 50 jaar;Allochtonen;Eerste generatie allochtonen;Ooit gescheiden;2012;11800.0;6000.0;10800.0;44.0;800.0;2300.0;9.0;13.0;6800.0;13100.0;53.0
8880;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2005;10150.0;7000.0;11200.0;39.0;4300.0;9300.0;33.0;40.0;11300.0;20500.0;72.0
8881;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2006;10700.0;7100.0;11300.0;37.0;4300.0;10400.0;34.0;40.0;11400.0;21700.0;71.0
8882;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2007;11200.0;7400.0;11700.0;36.0;4900.0;11900.0;36.0;40.0;12300.0;23600.0;72.0
8883;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2008;11550.0;7600.0;12000.0;36.0;5200.0;12300.0;37.0;43.0;12800.0;24300.0;73.0
8884;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2009;11900.0;8000.0;12600.0;37.0;4600.0;11100.0;33.0;38.0;12600.0;23700.0;70.0
8885;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2010;12550.0;8100.0;12800.0;37.0;4400.0;10600.0;31.0;38.0;12500.0;23400.0;68.0
8886;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2011;13000.0;8200.0;13000.0;37.0;4000.0;10300.0;29.0;37.0;12200.0;23300.0;66.0
8887;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Totaal ooit of nooit gescheiden;2012;13250.0;8300.0;13100.0;37.0;3400.0;9500.0;27.0;35.0;11700.0;22600.0;64.0
8888;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2005;6750.0;7000.0;11200.0;40.0;4200.0;9200.0;33.0;42.0;11200.0;20400.0;73.0
8889;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2006;7200.0;7100.0;11300.0;37.0;4200.0;10100.0;33.0;42.0;11300.0;21400.0;70.0
8890;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2007;7550.0;7400.0;11700.0;36.0;4800.0;11700.0;36.0;42.0;12200.0;23400.0;72.0
8891;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2008;8000.0;7600.0;12000.0;37.0;5000.0;12000.0;36.0;45.0;12600.0;24000.0;73.0
8892;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2009;8200.0;8000.0;12600.0;39.0;4500.0;10700.0;33.0;41.0;12500.0;23300.0;72.0
8893;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2010;8950.0;8100.0;12800.0;38.0;4300.0;10400.0;31.0;41.0;12400.0;23200.0;69.0
8894;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2011;9200.0;8200.0;13000.0;39.0;3900.0;9900.0;30.0;39.0;12100.0;22900.0;69.0
8895;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Nooit gescheiden;2012;9450.0;8300.0;13100.0;38.0;3300.0;9100.0;27.0;37.0;11600.0;22200.0;65.0
8896;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2005;3400.0;7000.0;11100.0;38.0;4500.0;9700.0;33.0;34.0;11500.0;20800.0;71.0
8897;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2006;3550.0;7100.0;11200.0;35.0;4400.0;10900.0;34.0;36.0;11500.0;22100.0;69.0
8898;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2007;3650.0;7300.0;11600.0;35.0;5100.0;12300.0;37.0;35.0;12400.0;23900.0;72.0
8899;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2008;3500.0;7600.0;12000.0;35.0;5500.0;12900.0;37.0;39.0;13100.0;24900.0;72.0
8900;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2009;3700.0;8000.0;12600.0;35.0;4900.0;12100.0;34.0;33.0;12900.0;24700.0;69.0
8901;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2010;3600.0;8100.0;12800.0;35.0;4500.0;11200.0;31.0;32.0;12600.0;24000.0;66.0
8902;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2011;3800.0;8200.0;13000.0;34.0;4300.0;11200.0;29.0;31.0;12500.0;24200.0;63.0
8903;Alleenstaande;45 tot 50 jaar;Allochtonen;Tweede generatie allochtonen;Ooit gescheiden;2012;3800.0;8300.0;13100.0;34.0;3600.0;10500.0;27.0;30.0;11900.0;23600.0;61.0
8904;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2005;;;;;;;;;;;
8905;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2006;;;;;;;;;;;
8906;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2007;;;;;;;;;;;
8907;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2008;;;;;;;;;;;
8908;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2009;;;;;;;;;;;
8909;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2010;;;;;;;;;;;
8910;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2011;;;;;;;;;;;
8911;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Totaal ooit of nooit gescheiden;2012;;;;;;;;;;;
8912;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2005;;;;;;;;;;;
8913;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2006;;;;;;;;;;;
8914;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2007;;;;;;;;;;;
8915;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2008;;;;;;;;;;;
8916;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2009;;;;;;;;;;;
8917;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2010;;;;;;;;;;;
8918;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2011;;;;;;;;;;;
8919;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Nooit gescheiden;2012;;;;;;;;;;;
8920;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2005;;;;;;;;;;;
8921;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2006;;;;;;;;;;;
8922;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2007;;;;;;;;;;;
8923;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2008;;;;;;;;;;;
8924;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2009;;;;;;;;;;;
8925;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2010;;;;;;;;;;;
8926;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2011;;;;;;;;;;;
8927;Alleenstaande;45 tot 50 jaar;Allochtonen;Autochtonen;Ooit gescheiden;2012;;;;;;;;;;;
8928;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;18200.0;5500.0;9600.0;35.0;3200.0;8400.0;31.0;33.0;8700.0;18000.0;66.0
8929;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;18800.0;5500.0;9700.0;33.0;3200.0;9400.0;32.0;32.0;8700.0;19100.0;65.0
8930;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;19650.0;5600.0;9900.0;32.0;3700.0;10500.0;34.0;33.0;9300.0;20400.0;66.0
8931;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;20450.0;5700.0;10100.0;32.0;3700.0;10600.0;34.0;38.0;9400.0;20700.0;66.0
8932;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;21150.0;5900.0;10500.0;34.0;2700.0;6500.0;21.0;31.0;8600.0;17000.0;55.0
8933;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;22050.0;6000.0;10700.0;34.0;2600.0;6200.0;20.0;31.0;8600.0;16900.0;54.0
8934;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;23050.0;6000.0;10800.0;33.0;2300.0;5900.0;18.0;30.0;8300.0;16700.0;51.0
8935;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;23300.0;6000.0;10800.0;33.0;1900.0;5400.0;16.0;28.0;7900.0;16200.0;49.0
8936;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2005;11900.0;5300.0;9500.0;34.0;3200.0;8600.0;31.0;34.0;8500.0;18100.0;65.0
8937;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2006;12600.0;5400.0;9500.0;31.0;3100.0;9600.0;32.0;33.0;8500.0;19100.0;63.0
8938;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2007;13400.0;5400.0;9700.0;31.0;3500.0;10700.0;34.0;34.0;8900.0;20400.0;65.0
8939;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2008;14500.0;5400.0;9800.0;31.0;3500.0;10600.0;34.0;40.0;8900.0;20400.0;65.0
8940;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2009;15050.0;5600.0;10200.0;34.0;2500.0;6000.0;20.0;32.0;8100.0;16200.0;54.0
8941;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2010;16200.0;5700.0;10400.0;34.0;2400.0;5900.0;19.0;32.0;8100.0;16300.0;53.0
8942;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2011;17350.0;5600.0;10400.0;33.0;2100.0;5300.0;17.0;30.0;7700.0;15700.0;50.0
8943;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Nooit gescheiden;2012;17600.0;5600.0;10400.0;33.0;1800.0;4900.0;15.0;28.0;7400.0;15300.0;48.0
8944;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2005;6300.0;5800.0;9900.0;38.0;3400.0;8000.0;30.0;30.0;9200.0;17900.0;68.0
8945;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2006;6250.0;5900.0;10100.0;35.0;3500.0;9000.0;32.0;30.0;9400.0;19100.0;67.0
8946;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2007;6250.0;6100.0;10400.0;34.0;4000.0;10200.0;34.0;31.0;10100.0;20600.0;68.0
8947;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;5900.0;6400.0;10800.0;34.0;4200.0;10700.0;34.0;35.0;10600.0;21500.0;68.0
8948;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;6100.0;6700.0;11300.0;35.0;3100.0;7600.0;24.0;29.0;9800.0;18900.0;59.0
8949;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;5850.0;6800.0;11500.0;35.0;2900.0;7100.0;22.0;29.0;9700.0;18600.0;57.0
8950;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2011;5750.0;7200.0;11900.0;34.0;2900.0;7500.0;21.0;29.0;10100.0;19400.0;55.0
8951;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2012;5700.0;7300.0;12100.0;34.0;2400.0;7000.0;19.0;27.0;9700.0;19100.0;53.0
8952;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2005;8500.0;3800.0;7900.0;31.0;2000.0;7300.0;28.0;25.0;5800.0;15200.0;59.0
8953;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2006;8700.0;3700.0;7800.0;28.0;2000.0;8300.0;29.0;22.0;5700.0;16100.0;57.0
8954;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2007;9100.0;3600.0;7900.0;27.0;2200.0;9000.0;31.0;24.0;5800.0;16900.0;58.0
8955;Alleenstaande;45 tot 50 jaar;Westerse allochtonen;Eerste generatie allochtonen;Totaal ooit of nooit gescheiden;2008;9650.0;3500.0;8000.0;27.0;2100.0;8800.0;30.0;33.0;5600.0;16800.0;57.0
