ID;IndicatieGrondslag;LeveringsvormZorg;Zorgzwaartepakket;Perioden;PersonenMetIndicatieOpPeildatum_1;PersonenMetIndicatieOpPeildatum_2
7350;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2021;0.0;0.0
7351;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2022;0.0;0.0
7352;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2023;0.0;0.0
7353;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2015;0.0;0.0
7354;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2016;0.0;0.0
7355;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2017;0.0;0.0
7356;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2018;0.0;0.0
7357;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2019;0.0;0.0
7358;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2020;0.0;0.0
7359;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2021;0.0;0.0
7360;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2022;0.0;0.0
7361;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5B GGZ Voortgezet verblijf met in..;2023;0.0;0.0
7362;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2015;0.0;0.0
7363;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2016;0.0;0.0
7364;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2017;0.0;0.0
7365;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2018;0.0;0.0
7366;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2019;0.0;0.0
7367;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2020;0.0;0.0
7368;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2021;0.0;0.0
7369;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2022;0.0;0.0
7370;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6B GGZ Voortgezet verblijf met in..;2023;0.0;0.0
7371;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2015;0.0;0.0
7372;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2016;0.0;0.0
7373;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2017;0.0;0.0
7374;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2018;0.0;0.0
7375;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2019;0.0;0.0
7376;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2020;0.0;0.0
7377;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2021;0.0;0.0
7378;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2022;0.0;0.0
7379;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7B GGZ Beveiligd voortgezet verbl..;2023;0.0;0.0
7380;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2015;;
7381;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2016;;
7382;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2017;;
7383;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2018;;
7384;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2019;;
7385;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2020;;
7386;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2021;0.0;0.0
7387;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2022;0.0;0.0
7388;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1W GGZ Wonen met intensieve begele..;2023;0.0;0.0
7389;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2015;;
7390;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2016;;
7391;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2017;;
7392;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2018;;
7393;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2019;;
7394;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2020;;
7395;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2021;0.0;0.0
7396;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2022;0.0;0.0
7397;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2W GGZ Wonen met intensieve begele..;2023;0.0;0.0
7398;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2015;;
7399;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2016;;
7400;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2017;;
7401;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2018;;
7402;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2019;;
7403;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2020;;
7404;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2021;0.0;0.0
7405;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2022;0.0;0.0
7406;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3W GGZ Wonen met intensieve begele..;2023;0.0;0.0
7407;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2015;;
7408;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2016;;
7409;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2017;;
7410;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2018;;
7411;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2019;;
7412;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2020;;
7413;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2021;0.0;0.0
7414;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2022;0.0;0.0
7415;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4W GGZ Wonen met intensieve begele..;2023;0.0;0.0
7416;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2015;;
7417;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2016;;
7418;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2017;;
7419;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2018;;
7420;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2019;;
7421;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2020;;
7422;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2021;0.0;0.0
7423;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2022;0.0;0.0
7424;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5W GGZ Beveiligd Wonen vanwege ext..;2023;0.0;0.0
7425;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2015;0.0;0.0
7426;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2016;0.0;0.0
7427;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2017;0.0;0.0
7428;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2018;0.0;0.0
7429;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2019;0.0;0.0
7430;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2020;0.0;0.0
7431;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2021;0.0;0.0
7432;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2022;0.0;0.0
7433;Somatische aandoening;Zin leveringsvorm onbekend;Partnerverblijf;2023;0.0;0.0
7434;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2015;60515.0;0.36
7435;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2016;55885.0;0.33
7436;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2017;53210.0;0.31
7437;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2018;52805.0;0.31
7438;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2019;52430.0;0.3
7439;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2020;51330.0;0.29
7440;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2021;52105.0;0.3
7441;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2022;54630.0;0.31
7442;Somatische aandoening;Uitsluitend zin;Totaal Wlz/ZMV-AWBZ;2023;55700.0;0.31
7443;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2015;160.0;0.0
7444;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2016;75.0;0.0
7445;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2017;0.0;0.0
7446;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2018;0.0;0.0
7447;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2019;0.0;0.0
7448;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2020;0.0;0.0
7449;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2021;0.0;0.0
7450;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2022;0.0;0.0
7451;Somatische aandoening;Uitsluitend zin;Geen zorgzwaartepakket (zzp);2023;0.0;0.0
7452;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2015;59375.0;0.35
7453;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2016;54995.0;0.32
7454;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2017;52495.0;0.31
7455;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2018;52170.0;0.3
7456;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2019;51795.0;0.3
7457;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2020;50770.0;0.29
7458;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2021;51595.0;0.29
7459;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2022;54135.0;0.3
7460;Somatische aandoening;Uitsluitend zin;Totaal zzp Verpleging en verzorging (VV);2023;55190.0;0.31
7461;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2015;1100.0;0.01
7462;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2016;705.0;0.0
7463;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2017;485.0;0.0
7464;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2018;330.0;0.0
7465;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2019;195.0;0.0
7466;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2020;110.0;0.0
7467;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2021;60.0;0.0
7468;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2022;40.0;0.0
7469;Somatische aandoening;Uitsluitend zin;zzp 1 VV Beschut wonen met enige bege..;2023;20.0;0.0
7470;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2015;4225.0;0.02
7471;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2016;2420.0;0.01
7472;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2017;1520.0;0.01
7473;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2018;955.0;0.01
7474;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2019;590.0;0.0
7475;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2020;320.0;0.0
7476;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2021;200.0;0.0
7477;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2022;115.0;0.0
7478;Somatische aandoening;Uitsluitend zin;zzp 2 VV Beschut wonen met begeleidin..;2023;65.0;0.0
7479;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2015;9020.0;0.05
7480;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2016;5245.0;0.03
7481;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2017;3250.0;0.02
7482;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2018;1935.0;0.01
7483;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2019;1210.0;0.01
7484;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2020;655.0;0.0
7485;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2021;380.0;0.0
7486;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2022;230.0;0.0
7487;Somatische aandoening;Uitsluitend zin;zzp 3 VV Beschut wonen met begeleidin..;2023;130.0;0.0
7488;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2015;18005.0;0.11
7489;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2016;19015.0;0.11
7490;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2017;20080.0;0.12
7491;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2018;21955.0;0.13
7492;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2019;22645.0;0.13
7493;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2020;21430.0;0.12
7494;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2021;21150.0;0.12
7495;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2022;21485.0;0.12
7496;Somatische aandoening;Uitsluitend zin;zzp 4 VV Beschut wonen met intensieve..;2023;19450.0;0.11
7497;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2015;340.0;0.0
7498;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2016;310.0;0.0
7499;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2017;285.0;0.0
7500;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2018;315.0;0.0
7501;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2019;375.0;0.0
7502;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2020;380.0;0.0
7503;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2021;455.0;0.0
7504;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2022;510.0;0.0
7505;Somatische aandoening;Uitsluitend zin;zzp 5 VV Beschermd wonen met intensie..;2023;705.0;0.0
7506;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2015;22600.0;0.13
7507;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2016;23400.0;0.14
7508;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2017;23190.0;0.14
7509;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2018;23155.0;0.13
7510;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2019;23430.0;0.13
7511;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2020;24430.0;0.14
7512;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2021;25880.0;0.15
7513;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2022;28350.0;0.16
7514;Somatische aandoening;Uitsluitend zin;zzp 6 VV Beschermd wonen met intensie..;2023;31370.0;0.17
7515;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2015;1825.0;0.01
7516;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2016;1660.0;0.01
7517;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2017;1485.0;0.01
7518;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2018;1355.0;0.01
7519;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2019;1240.0;0.01
7520;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2020;1215.0;0.01
7521;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2021;1130.0;0.01
7522;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2022;1070.0;0.01
7523;Somatische aandoening;Uitsluitend zin;zzp 7 VV Beschermd wonen met zeer int..;2023;1075.0;0.01
7524;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2015;1650.0;0.01
7525;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2016;1580.0;0.01
7526;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2017;1460.0;0.01
7527;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2018;1400.0;0.01
7528;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2019;1325.0;0.01
7529;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2020;1420.0;0.01
7530;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2021;1445.0;0.01
7531;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2022;1470.0;0.01
7532;Somatische aandoening;Uitsluitend zin;zzp 8 VV Beschermd wonen met zeer int..;2023;1450.0;0.01
7533;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2015;;
7534;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2016;;
7535;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2017;;
7536;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2018;;
7537;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2019;;
7538;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2020;;
7539;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2021;;
7540;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2022;;
7541;Somatische aandoening;Uitsluitend zin;zzp 9 VV Herstelgerichte behandeling ..;2023;;
7542;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2015;410.0;0.0
7543;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2016;505.0;0.0
7544;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2017;580.0;0.0
7545;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2018;735.0;0.0
7546;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2019;770.0;0.0
7547;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2020;805.0;0.0
7548;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2021;895.0;0.01
7549;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2022;865.0;0.0
7550;Somatische aandoening;Uitsluitend zin;zzp 9b VV Herstelgerichte behandeling..;2023;920.0;0.01
7551;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2015;200.0;0.0
7552;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2016;160.0;0.0
7553;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2017;155.0;0.0
7554;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2018;35.0;0.0
7555;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2019;15.0;0.0
7556;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2020;5.0;0.0
7557;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2021;5.0;0.0
7558;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2022;0.0;0.0
7559;Somatische aandoening;Uitsluitend zin;zzp 10 VV Beschermd verblijf met inte..;2023;0.0;0.0
