ID;Populatie;RegioS;Motieven;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
8020;Hele bevolking;Nederland;3;2;Personen zonder studenten-OV-kaart;2001;0.16;5.16;6.56
8021;Hele bevolking;Nederland;3;2;Personen zonder studenten-OV-kaart;2002;0.15;5.15;6.34
8022;Hele bevolking;Nederland;3;2;Personen zonder studenten-OV-kaart;2003;0.15;5.06;6.15
8023;Hele bevolking;Nederland;3;2;Personen zonder studenten-OV-kaart;2004;0.15;4.65;5.63
8024;Hele bevolking;Nederland;3;2;Personen zonder studenten-OV-kaart;2005;0.14;4.42;5.31
8025;Hele bevolking;Nederland;3;2;Personen zonder studenten-OV-kaart;2006;0.14;4.24;5.07
8026;Hele bevolking;Nederland;3;2;Personen zonder studenten-OV-kaart;2007;0.15;4.53;5.34
8027;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1985;0.08;0.92;2.0
8028;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1986;0.08;1.52;2.78
8029;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1987;0.09;1.71;3.27
8030;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1988;0.05;1.41;2.13
8031;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1989;0.1;0.95;2.09
8032;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1990;0.07;0.97;1.73
8033;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1991;0.07;0.9;1.57
8034;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1992;0.05;1.42;2.16
8035;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1993;0.07;0.91;1.63
8036;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1994;0.07;1.44;2.28
8037;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1995;0.06;1.07;1.83
8038;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1996;0.06;1.1;2.0
8039;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1997;0.07;1.49;2.63
8040;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1998;0.07;1.57;2.61
8041;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;1999;0.07;1.65;2.42
8042;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2000;0.07;1.76;2.82
8043;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2001;0.08;1.87;3.28
8044;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2002;0.07;1.37;2.64
8045;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2003;0.06;1.67;2.77
8046;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2004;0.05;1.14;1.96
8047;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2005;0.04;0.87;1.66
8048;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2006;0.04;1.06;1.9
8049;Hele bevolking;Nederland;3;2;Geen auto beschikbaar;2007;0.06;1.24;1.99
8050;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1985;0.24;5.07;7.13
8051;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1986;0.22;4.24;7.22
8052;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1987;0.11;2.78;4.04
8053;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1988;0.18;4.08;6.07
8054;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1989;0.19;3.3;4.51
8055;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1990;0.23;4.12;5.88
8056;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1991;0.16;3.25;4.46
8057;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1992;0.2;4.17;5.41
8058;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1993;0.18;3.57;5.22
8059;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1994;0.14;4.0;5.83
8060;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1995;0.17;4.33;6.31
8061;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1996;0.15;4.45;6.69
8062;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1997;0.17;4.11;6.03
8063;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1998;0.16;4.88;6.67
8064;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;1999;0.17;5.08;6.68
8065;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2000;0.18;4.77;6.48
8066;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2001;0.15;4.07;5.96
8067;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2002;0.15;4.67;6.4
8068;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2003;0.16;5.95;7.71
8069;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2004;0.14;3.52;4.91
8070;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2005;0.09;2.93;3.46
8071;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2006;0.14;3.49;4.66
8072;Hele bevolking;Nederland;3;2;Wel rijbewijs en soms auto beschikbaar;2007;0.11;2.34;3.51
8073;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1985;0.44;12.71;16.3
8074;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1986;0.44;12.35;16.12
8075;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1987;0.41;11.34;14.22
8076;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1988;0.42;11.08;14.09
8077;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1989;0.43;11.2;14.15
8078;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1990;0.44;11.95;14.66
8079;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1991;0.41;12.14;14.51
8080;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1992;0.46;12.81;15.64
8081;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1993;0.39;10.99;13.12
8082;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1994;0.32;9.67;12.23
8083;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1995;0.33;10.4;12.85
8084;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1996;0.31;9.81;12.41
8085;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1997;0.31;10.01;12.4
8086;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1998;0.28;9.16;11.2
8087;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;1999;0.27;8.66;10.56
8088;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2000;0.25;8.23;9.8
8089;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2001;0.24;8.31;9.96
8090;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2002;0.23;8.33;9.66
8091;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2003;0.23;7.78;8.99
8092;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2004;0.24;7.53;8.84
8093;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2005;0.22;7.18;8.45
8094;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2006;0.21;6.83;7.88
8095;Hele bevolking;Nederland;3;2;Wel rijbewijs en autobezitter;2007;0.23;7.57;8.72
8096;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1985;;;
8097;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1986;;;
8098;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1987;;;
8099;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1988;;;
8100;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1989;;;
8101;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1990;;;
8102;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1991;;;
8103;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1992;;;
8104;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1993;;;
8105;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1994;0.04;0.76;1.14
8106;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1995;0.04;0.8;1.15
8107;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1996;0.04;0.73;1.06
8108;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1997;0.04;0.83;1.23
8109;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1998;0.04;0.84;1.25
8110;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;1999;0.05;1.07;1.55
8111;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2000;0.05;0.99;1.47
8112;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2001;0.05;1.02;1.58
8113;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2002;0.05;0.92;1.45
8114;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2003;0.05;0.94;1.37
8115;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2004;0.04;0.9;1.35
8116;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2005;0.05;0.84;1.28
8117;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2006;0.05;0.92;1.47
8118;Hele bevolking;Nederland;3;3;Totaal persoonskenmerken;2007;0.05;0.8;1.14
8119;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1985;;;
8120;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1986;;;
8121;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1987;;;
8122;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1988;;;
8123;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1989;;;
8124;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1990;;;
8125;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1991;;;
8126;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1992;;;
8127;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1993;;;
8128;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1994;0.0;0.0;0.0
8129;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1995;0.0;0.0;0.0
8130;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1996;0.0;0.0;0.0
8131;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1997;0.0;0.0;0.0
8132;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1998;0.0;0.0;0.0
8133;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;1999;0.0;0.0;0.0
8134;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2000;0.0;0.0;0.0
8135;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2001;0.0;0.0;0.0
8136;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2002;0.0;0.0;0.0
8137;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2003;0.0;0.0;0.0
8138;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2004;;;
8139;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2005;;;
8140;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2006;;;
8141;Hele bevolking;Nederland;3;3;Jonger dan 12 jaar - geen eigen inkomen;2007;;;
8142;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1985;0.03;0.43;0.65
8143;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1986;0.03;0.24;0.42
8144;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1987;0.03;0.36;0.54
8145;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1988;0.02;0.22;0.47
8146;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1989;0.02;0.3;0.47
8147;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1990;0.03;0.41;0.53
8148;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1991;0.02;0.28;0.48
8149;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1992;0.02;0.22;0.28
8150;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1993;0.01;0.08;0.14
8151;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1994;0.01;0.12;0.21
8152;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1995;0.01;0.2;0.29
8153;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1996;0.01;0.16;0.23
8154;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1997;0.01;0.17;0.28
8155;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1998;0.01;0.2;0.28
8156;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;1999;0.02;0.36;0.77
8157;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2000;0.03;0.5;0.99
8158;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2001;0.02;0.29;0.7
8159;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2002;0.02;0.21;0.55
8160;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2003;0.02;0.22;0.52
8161;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2004;;;
8162;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2005;0.01;0.13;0.36
8163;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2006;0.01;0.15;0.29
8164;Hele bevolking;Nederland;3;3;Jaarinkomen: geen;2007;0.01;0.21;0.3
8165;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1985;0.12;2.24;3.28
8166;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1986;0.07;1.26;1.91
8167;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1987;0.06;0.46;0.89
8168;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1988;0.07;1.45;1.84
8169;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1989;0.05;0.5;0.88
8170;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1990;0.04;0.66;0.92
8171;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1991;0.07;0.89;1.43
8172;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1992;0.04;0.92;1.3
8173;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1993;0.04;0.55;0.85
8174;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1994;0.05;0.67;1.13
8175;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1995;0.04;0.42;0.74
8176;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1996;0.04;0.49;0.84
8177;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1997;0.03;0.55;0.9
8178;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1998;0.03;0.51;0.8
8179;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;1999;0.05;0.95;1.53
8180;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2000;0.05;0.51;1.08
8181;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2001;0.05;0.73;1.46
8182;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2002;0.05;0.72;1.43
8183;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2003;0.04;0.68;1.23
8184;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2004;0.04;0.44;0.89
8185;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2005;0.03;0.46;0.83
8186;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2006;0.03;0.42;1.02
8187;Hele bevolking;Nederland;3;3;Jaarinkomen: minder dan 7 500 euro;2007;0.04;0.46;0.87
8188;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1985;0.06;0.8;1.52
8189;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1986;0.05;0.55;1.73
8190;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1987;0.05;0.48;1.0
8191;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1988;0.06;0.69;1.23
8192;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1989;0.05;0.45;0.96
8193;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1990;0.07;1.52;2.02
8194;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1991;0.07;0.86;1.39
8195;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1992;0.06;0.99;1.42
8196;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1993;0.08;1.46;2.12
8197;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1994;0.07;0.86;1.46
8198;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1995;0.06;1.04;1.6
8199;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1996;0.06;0.86;1.4
8200;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1997;0.06;1.18;1.84
8201;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1998;0.07;1.25;1.92
8202;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;1999;0.06;0.86;1.28
8203;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2000;0.05;0.91;1.33
8204;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2001;0.05;0.97;1.43
8205;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2002;0.05;0.66;1.15
8206;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2003;0.04;0.79;1.18
8207;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2004;0.05;0.65;1.21
8208;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2005;0.05;0.48;0.89
8209;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2006;0.07;0.9;1.7
8210;Hele bevolking;Nederland;3;3;Jaarinkomen: 7 500 tot 15 000 euro;2007;0.05;0.31;0.78
8211;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1985;0.08;1.81;2.75
8212;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1986;0.08;0.92;1.59
8213;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1987;0.08;0.94;1.77
8214;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1988;0.1;1.71;2.33
8215;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1989;0.1;2.55;2.93
8216;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1990;0.19;3.15;4.64
8217;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1991;0.17;2.37;3.76
8218;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1992;0.16;1.42;2.45
8219;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1993;0.09;1.34;1.76
8220;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1994;0.09;1.51;2.29
8221;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1995;0.11;2.37;3.38
8222;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1996;0.1;2.19;2.96
8223;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1997;0.11;2.34;3.18
8224;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1998;0.1;2.42;3.55
8225;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;1999;0.1;2.29;3.09
8226;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2000;0.09;2.06;2.99
8227;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2001;0.09;1.67;2.56
8228;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2002;0.09;1.85;2.53
8229;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2003;0.09;1.46;2.09
8230;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2004;0.1;1.81;2.67
8231;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2005;0.1;1.63;2.6
8232;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2006;0.08;1.17;1.93
8233;Hele bevolking;Nederland;3;3;Jaarinkomen: 15 000 tot 22 500 euro;2007;0.11;1.84;2.47
8234;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1985;0.14;1.75;2.78
8235;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1986;0.12;1.76;2.95
8236;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1987;0.13;1.84;2.88
8237;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1988;0.2;2.2;4.38
8238;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1989;0.15;2.3;3.22
8239;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1990;0.25;5.89;7.0
8240;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1991;0.14;2.83;3.02
8241;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1992;0.13;2.82;3.27
8242;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1993;0.26;4.83;7.11
8243;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1994;0.14;3.39;4.46
8244;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1995;0.13;2.62;3.91
8245;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1996;0.15;3.54;4.64
8246;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1997;0.15;3.45;4.74
8247;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1998;0.14;2.99;4.16
8248;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;1999;0.14;4.09;5.12
8249;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2000;0.1;2.59;3.47
8250;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2001;0.12;2.99;4.21
8251;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2002;0.13;2.64;3.88
8252;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2003;0.11;3.06;4.09
8253;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2004;0.1;2.26;3.8
8254;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2005;0.12;2.83;3.42
8255;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2006;0.1;3.09;4.36
8256;Hele bevolking;Nederland;3;3;Jaarinkomen: 22 500 tot 30 000 euro;2007;0.08;2.12;2.83
8257;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1985;0.28;3.07;4.88
8258;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1986;0.35;5.07;7.47
8259;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1987;0.24;6.64;7.73
8260;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1988;0.21;4.84;5.79
8261;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1989;0.26;6.87;7.65
8262;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1990;0.48;7.54;9.76
8263;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1991;0.27;8.02;8.06
8264;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1992;0.24;4.69;5.91
8265;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1993;0.15;3.09;4.95
8266;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1994;0.28;7.17;9.33
8267;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1995;0.26;7.81;9.3
8268;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1996;0.2;5.33;6.45
8269;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1997;0.19;4.49;5.95
8270;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1998;0.25;5.15;7.18
8271;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;1999;0.22;6.41;7.84
8272;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;2000;0.21;6.56;7.69
8273;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;2001;0.19;5.49;6.73
8274;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;2002;0.19;4.06;5.23
8275;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;2003;0.15;5.1;5.81
8276;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;2004;0.17;4.41;5.22
8277;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;2005;0.2;5.34;6.99
8278;Hele bevolking;Nederland;3;3;Jaarinkomen: 30 000 euro of meer;2006;0.17;5.58;7.25
