ID;ProvinciaalGefinancierdeZorg;ZvwGefinancierdeGGZ;IndicatieAWBZGefinancierdeZorg;RegioS;Perioden;JongerenInJeugdzorg_1
9366;Wel of geen provinciaal gefinanc. zorg;1;1;Haaksbergen;2013;35.0
9367;Wel of geen provinciaal gefinanc. zorg;1;1;Haaksbergen;2014;35.0
9368;Wel of geen provinciaal gefinanc. zorg;1;1;Haaren;2011;40.0
9369;Wel of geen provinciaal gefinanc. zorg;1;1;Haaren;2012;30.0
9370;Wel of geen provinciaal gefinanc. zorg;1;1;Haaren;2013;25.0
9371;Wel of geen provinciaal gefinanc. zorg;1;1;Haaren;2014;15.0
9372;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlem;2011;150.0
9373;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlem;2012;125.0
9374;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlem;2013;145.0
9375;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlem;2014;115.0
9376;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmerliede en Spaarnwoude;2011;5.0
9377;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmerliede en Spaarnwoude;2012;5.0
9378;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmerliede en Spaarnwoude;2013;5.0
9379;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmerliede en Spaarnwoude;2014;5.0
9380;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmermeer;2011;230.0
9381;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmermeer;2012;210.0
9382;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmermeer;2013;210.0
9383;Wel of geen provinciaal gefinanc. zorg;1;1;Haarlemmermeer;2014;170.0
9384;Wel of geen provinciaal gefinanc. zorg;1;1;Halderberge;2011;70.0
9385;Wel of geen provinciaal gefinanc. zorg;1;1;Halderberge;2012;65.0
9386;Wel of geen provinciaal gefinanc. zorg;1;1;Halderberge;2013;45.0
9387;Wel of geen provinciaal gefinanc. zorg;1;1;Halderberge;2014;30.0
9388;Wel of geen provinciaal gefinanc. zorg;1;1;Hardenberg;2011;185.0
9389;Wel of geen provinciaal gefinanc. zorg;1;1;Hardenberg;2012;160.0
9390;Wel of geen provinciaal gefinanc. zorg;1;1;Hardenberg;2013;160.0
9391;Wel of geen provinciaal gefinanc. zorg;1;1;Hardenberg;2014;140.0
9392;Wel of geen provinciaal gefinanc. zorg;1;1;Harderwijk;2011;140.0
9393;Wel of geen provinciaal gefinanc. zorg;1;1;Harderwijk;2012;125.0
9394;Wel of geen provinciaal gefinanc. zorg;1;1;Harderwijk;2013;105.0
9395;Wel of geen provinciaal gefinanc. zorg;1;1;Harderwijk;2014;90.0
9396;Wel of geen provinciaal gefinanc. zorg;1;1;Hardinxveld-Giessendam;2011;55.0
9397;Wel of geen provinciaal gefinanc. zorg;1;1;Hardinxveld-Giessendam;2012;50.0
9398;Wel of geen provinciaal gefinanc. zorg;1;1;Hardinxveld-Giessendam;2013;40.0
9399;Wel of geen provinciaal gefinanc. zorg;1;1;Hardinxveld-Giessendam;2014;30.0
9400;Wel of geen provinciaal gefinanc. zorg;1;1;Haren;2011;85.0
9401;Wel of geen provinciaal gefinanc. zorg;1;1;Haren;2012;70.0
9402;Wel of geen provinciaal gefinanc. zorg;1;1;Haren;2013;60.0
9403;Wel of geen provinciaal gefinanc. zorg;1;1;Haren;2014;40.0
9404;Wel of geen provinciaal gefinanc. zorg;1;1;Harenkarspel;2011;25.0
9405;Wel of geen provinciaal gefinanc. zorg;1;1;Harenkarspel;2012;25.0
9406;Wel of geen provinciaal gefinanc. zorg;1;1;Harenkarspel;2013;
9407;Wel of geen provinciaal gefinanc. zorg;1;1;Harenkarspel;2014;
9408;Wel of geen provinciaal gefinanc. zorg;1;1;Harlingen;2011;55.0
9409;Wel of geen provinciaal gefinanc. zorg;1;1;Harlingen;2012;45.0
9410;Wel of geen provinciaal gefinanc. zorg;1;1;Harlingen;2013;50.0
9411;Wel of geen provinciaal gefinanc. zorg;1;1;Harlingen;2014;35.0
9412;Wel of geen provinciaal gefinanc. zorg;1;1;Hattem;2011;45.0
9413;Wel of geen provinciaal gefinanc. zorg;1;1;Hattem;2012;40.0
9414;Wel of geen provinciaal gefinanc. zorg;1;1;Hattem;2013;30.0
9415;Wel of geen provinciaal gefinanc. zorg;1;1;Hattem;2014;30.0
9416;Wel of geen provinciaal gefinanc. zorg;1;1;Heemskerk;2011;75.0
9417;Wel of geen provinciaal gefinanc. zorg;1;1;Heemskerk;2012;70.0
9418;Wel of geen provinciaal gefinanc. zorg;1;1;Heemskerk;2013;60.0
9419;Wel of geen provinciaal gefinanc. zorg;1;1;Heemskerk;2014;40.0
9420;Wel of geen provinciaal gefinanc. zorg;1;1;Heemstede;2011;25.0
9421;Wel of geen provinciaal gefinanc. zorg;1;1;Heemstede;2012;15.0
9422;Wel of geen provinciaal gefinanc. zorg;1;1;Heemstede;2013;15.0
9423;Wel of geen provinciaal gefinanc. zorg;1;1;Heemstede;2014;10.0
9424;Wel of geen provinciaal gefinanc. zorg;1;1;Heerde;2011;35.0
9425;Wel of geen provinciaal gefinanc. zorg;1;1;Heerde;2012;35.0
9426;Wel of geen provinciaal gefinanc. zorg;1;1;Heerde;2013;30.0
9427;Wel of geen provinciaal gefinanc. zorg;1;1;Heerde;2014;25.0
9428;Wel of geen provinciaal gefinanc. zorg;1;1;Heerenveen;2011;130.0
9429;Wel of geen provinciaal gefinanc. zorg;1;1;Heerenveen;2012;120.0
9430;Wel of geen provinciaal gefinanc. zorg;1;1;Heerenveen;2013;100.0
9431;Wel of geen provinciaal gefinanc. zorg;1;1;Heerenveen;2014;80.0
9432;Wel of geen provinciaal gefinanc. zorg;1;1;Heerhugowaard;2011;120.0
9433;Wel of geen provinciaal gefinanc. zorg;1;1;Heerhugowaard;2012;105.0
9434;Wel of geen provinciaal gefinanc. zorg;1;1;Heerhugowaard;2013;115.0
9435;Wel of geen provinciaal gefinanc. zorg;1;1;Heerhugowaard;2014;90.0
9436;Wel of geen provinciaal gefinanc. zorg;1;1;Heerlen;2011;260.0
9437;Wel of geen provinciaal gefinanc. zorg;1;1;Heerlen;2012;225.0
9438;Wel of geen provinciaal gefinanc. zorg;1;1;Heerlen;2013;210.0
9439;Wel of geen provinciaal gefinanc. zorg;1;1;Heerlen;2014;155.0
9440;Wel of geen provinciaal gefinanc. zorg;1;1;Heeze-Leende;2011;25.0
9441;Wel of geen provinciaal gefinanc. zorg;1;1;Heeze-Leende;2012;25.0
9442;Wel of geen provinciaal gefinanc. zorg;1;1;Heeze-Leende;2013;20.0
9443;Wel of geen provinciaal gefinanc. zorg;1;1;Heeze-Leende;2014;15.0
9444;Wel of geen provinciaal gefinanc. zorg;1;1;Heiloo;2011;15.0
9445;Wel of geen provinciaal gefinanc. zorg;1;1;Heiloo;2012;20.0
9446;Wel of geen provinciaal gefinanc. zorg;1;1;Heiloo;2013;15.0
9447;Wel of geen provinciaal gefinanc. zorg;1;1;Heiloo;2014;15.0
9448;Wel of geen provinciaal gefinanc. zorg;1;1;Den Helder;2011;80.0
9449;Wel of geen provinciaal gefinanc. zorg;1;1;Den Helder;2012;95.0
9450;Wel of geen provinciaal gefinanc. zorg;1;1;Den Helder;2013;85.0
9451;Wel of geen provinciaal gefinanc. zorg;1;1;Den Helder;2014;60.0
9452;Wel of geen provinciaal gefinanc. zorg;1;1;Hellendoorn;2011;95.0
9453;Wel of geen provinciaal gefinanc. zorg;1;1;Hellendoorn;2012;80.0
9454;Wel of geen provinciaal gefinanc. zorg;1;1;Hellendoorn;2013;60.0
9455;Wel of geen provinciaal gefinanc. zorg;1;1;Hellendoorn;2014;45.0
9456;Wel of geen provinciaal gefinanc. zorg;1;1;Hellevoetsluis;2011;75.0
9457;Wel of geen provinciaal gefinanc. zorg;1;1;Hellevoetsluis;2012;60.0
9458;Wel of geen provinciaal gefinanc. zorg;1;1;Hellevoetsluis;2013;60.0
9459;Wel of geen provinciaal gefinanc. zorg;1;1;Hellevoetsluis;2014;40.0
9460;Wel of geen provinciaal gefinanc. zorg;1;1;Helmond;2011;345.0
9461;Wel of geen provinciaal gefinanc. zorg;1;1;Helmond;2012;325.0
9462;Wel of geen provinciaal gefinanc. zorg;1;1;Helmond;2013;265.0
9463;Wel of geen provinciaal gefinanc. zorg;1;1;Helmond;2014;235.0
9464;Wel of geen provinciaal gefinanc. zorg;1;1;Hendrik-Ido-Ambacht;2011;65.0
9465;Wel of geen provinciaal gefinanc. zorg;1;1;Hendrik-Ido-Ambacht;2012;65.0
9466;Wel of geen provinciaal gefinanc. zorg;1;1;Hendrik-Ido-Ambacht;2013;65.0
9467;Wel of geen provinciaal gefinanc. zorg;1;1;Hendrik-Ido-Ambacht;2014;50.0
9468;Wel of geen provinciaal gefinanc. zorg;1;1;Hengelo (O.);2011;170.0
9469;Wel of geen provinciaal gefinanc. zorg;1;1;Hengelo (O.);2012;155.0
9470;Wel of geen provinciaal gefinanc. zorg;1;1;Hengelo (O.);2013;170.0
9471;Wel of geen provinciaal gefinanc. zorg;1;1;Hengelo (O.);2014;140.0
9472;Wel of geen provinciaal gefinanc. zorg;1;1;'s-Hertogenbosch;2011;345.0
9473;Wel of geen provinciaal gefinanc. zorg;1;1;'s-Hertogenbosch;2012;255.0
9474;Wel of geen provinciaal gefinanc. zorg;1;1;'s-Hertogenbosch;2013;225.0
9475;Wel of geen provinciaal gefinanc. zorg;1;1;'s-Hertogenbosch;2014;175.0
9476;Wel of geen provinciaal gefinanc. zorg;1;1;Heumen;2011;40.0
9477;Wel of geen provinciaal gefinanc. zorg;1;1;Heumen;2012;35.0
9478;Wel of geen provinciaal gefinanc. zorg;1;1;Heumen;2013;35.0
9479;Wel of geen provinciaal gefinanc. zorg;1;1;Heumen;2014;20.0
9480;Wel of geen provinciaal gefinanc. zorg;1;1;Heusden;2011;115.0
9481;Wel of geen provinciaal gefinanc. zorg;1;1;Heusden;2012;100.0
9482;Wel of geen provinciaal gefinanc. zorg;1;1;Heusden;2013;80.0
9483;Wel of geen provinciaal gefinanc. zorg;1;1;Heusden;2014;70.0
9484;Wel of geen provinciaal gefinanc. zorg;1;1;Hillegom;2011;35.0
9485;Wel of geen provinciaal gefinanc. zorg;1;1;Hillegom;2012;30.0
9486;Wel of geen provinciaal gefinanc. zorg;1;1;Hillegom;2013;35.0
9487;Wel of geen provinciaal gefinanc. zorg;1;1;Hillegom;2014;30.0
9488;Wel of geen provinciaal gefinanc. zorg;1;1;Hilvarenbeek;2011;35.0
9489;Wel of geen provinciaal gefinanc. zorg;1;1;Hilvarenbeek;2012;30.0
9490;Wel of geen provinciaal gefinanc. zorg;1;1;Hilvarenbeek;2013;25.0
9491;Wel of geen provinciaal gefinanc. zorg;1;1;Hilvarenbeek;2014;15.0
9492;Wel of geen provinciaal gefinanc. zorg;1;1;Hilversum;2011;135.0
9493;Wel of geen provinciaal gefinanc. zorg;1;1;Hilversum;2012;140.0
9494;Wel of geen provinciaal gefinanc. zorg;1;1;Hilversum;2013;135.0
9495;Wel of geen provinciaal gefinanc. zorg;1;1;Hilversum;2014;125.0
9496;Wel of geen provinciaal gefinanc. zorg;1;1;Hof van Twente;2011;60.0
9497;Wel of geen provinciaal gefinanc. zorg;1;1;Hof van Twente;2012;60.0
9498;Wel of geen provinciaal gefinanc. zorg;1;1;Hof van Twente;2013;45.0
9499;Wel of geen provinciaal gefinanc. zorg;1;1;Hof van Twente;2014;35.0
9500;Wel of geen provinciaal gefinanc. zorg;1;1;Hollands Kroon;2011;
9501;Wel of geen provinciaal gefinanc. zorg;1;1;Hollands Kroon;2012;60.0
9502;Wel of geen provinciaal gefinanc. zorg;1;1;Hollands Kroon;2013;65.0
9503;Wel of geen provinciaal gefinanc. zorg;1;1;Hollands Kroon;2014;45.0
9504;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogeveen;2011;225.0
9505;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogeveen;2012;205.0
9506;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogeveen;2013;190.0
9507;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogeveen;2014;175.0
9508;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogezand-Sappemeer;2011;235.0
9509;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogezand-Sappemeer;2012;220.0
9510;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogezand-Sappemeer;2013;185.0
9511;Wel of geen provinciaal gefinanc. zorg;1;1;Hoogezand-Sappemeer;2014;160.0
9512;Wel of geen provinciaal gefinanc. zorg;1;1;Hoorn;2011;195.0
9513;Wel of geen provinciaal gefinanc. zorg;1;1;Hoorn;2012;185.0
9514;Wel of geen provinciaal gefinanc. zorg;1;1;Hoorn;2013;175.0
9515;Wel of geen provinciaal gefinanc. zorg;1;1;Hoorn;2014;145.0
9516;Wel of geen provinciaal gefinanc. zorg;1;1;Horst aan de Maas;2011;75.0
9517;Wel of geen provinciaal gefinanc. zorg;1;1;Horst aan de Maas;2012;75.0
9518;Wel of geen provinciaal gefinanc. zorg;1;1;Horst aan de Maas;2013;60.0
9519;Wel of geen provinciaal gefinanc. zorg;1;1;Horst aan de Maas;2014;45.0
9520;Wel of geen provinciaal gefinanc. zorg;1;1;Houten;2011;80.0
9521;Wel of geen provinciaal gefinanc. zorg;1;1;Houten;2012;80.0
9522;Wel of geen provinciaal gefinanc. zorg;1;1;Houten;2013;80.0
9523;Wel of geen provinciaal gefinanc. zorg;1;1;Houten;2014;45.0
9524;Wel of geen provinciaal gefinanc. zorg;1;1;Huizen;2011;70.0
9525;Wel of geen provinciaal gefinanc. zorg;1;1;Huizen;2012;80.0
9526;Wel of geen provinciaal gefinanc. zorg;1;1;Huizen;2013;85.0
9527;Wel of geen provinciaal gefinanc. zorg;1;1;Huizen;2014;60.0
9528;Wel of geen provinciaal gefinanc. zorg;1;1;Hulst;2011;60.0
9529;Wel of geen provinciaal gefinanc. zorg;1;1;Hulst;2012;55.0
9530;Wel of geen provinciaal gefinanc. zorg;1;1;Hulst;2013;45.0
9531;Wel of geen provinciaal gefinanc. zorg;1;1;Hulst;2014;30.0
9532;Wel of geen provinciaal gefinanc. zorg;1;1;IJsselstein;2011;55.0
9533;Wel of geen provinciaal gefinanc. zorg;1;1;IJsselstein;2012;45.0
9534;Wel of geen provinciaal gefinanc. zorg;1;1;IJsselstein;2013;45.0
9535;Wel of geen provinciaal gefinanc. zorg;1;1;IJsselstein;2014;35.0
9536;Wel of geen provinciaal gefinanc. zorg;1;1;Kaag en Braassem;2011;50.0
9537;Wel of geen provinciaal gefinanc. zorg;1;1;Kaag en Braassem;2012;50.0
9538;Wel of geen provinciaal gefinanc. zorg;1;1;Kaag en Braassem;2013;45.0
9539;Wel of geen provinciaal gefinanc. zorg;1;1;Kaag en Braassem;2014;45.0
9540;Wel of geen provinciaal gefinanc. zorg;1;1;Kampen;2011;205.0
9541;Wel of geen provinciaal gefinanc. zorg;1;1;Kampen;2012;200.0
9542;Wel of geen provinciaal gefinanc. zorg;1;1;Kampen;2013;180.0
9543;Wel of geen provinciaal gefinanc. zorg;1;1;Kampen;2014;150.0
9544;Wel of geen provinciaal gefinanc. zorg;1;1;Kapelle;2011;20.0
9545;Wel of geen provinciaal gefinanc. zorg;1;1;Kapelle;2012;20.0
9546;Wel of geen provinciaal gefinanc. zorg;1;1;Kapelle;2013;20.0
9547;Wel of geen provinciaal gefinanc. zorg;1;1;Kapelle;2014;15.0
9548;Wel of geen provinciaal gefinanc. zorg;1;1;Katwijk;2011;130.0
9549;Wel of geen provinciaal gefinanc. zorg;1;1;Katwijk;2012;130.0
9550;Wel of geen provinciaal gefinanc. zorg;1;1;Katwijk;2013;125.0
9551;Wel of geen provinciaal gefinanc. zorg;1;1;Katwijk;2014;105.0
9552;Wel of geen provinciaal gefinanc. zorg;1;1;Kerkrade;2011;90.0
9553;Wel of geen provinciaal gefinanc. zorg;1;1;Kerkrade;2012;95.0
9554;Wel of geen provinciaal gefinanc. zorg;1;1;Kerkrade;2013;65.0
9555;Wel of geen provinciaal gefinanc. zorg;1;1;Kerkrade;2014;65.0
9556;Wel of geen provinciaal gefinanc. zorg;1;1;Koggenland;2011;50.0
9557;Wel of geen provinciaal gefinanc. zorg;1;1;Koggenland;2012;45.0
9558;Wel of geen provinciaal gefinanc. zorg;1;1;Koggenland;2013;45.0
9559;Wel of geen provinciaal gefinanc. zorg;1;1;Koggenland;2014;30.0
9560;Wel of geen provinciaal gefinanc. zorg;1;1;Kollumerland en Nieuwkruisland;2011;30.0
9561;Wel of geen provinciaal gefinanc. zorg;1;1;Kollumerland en Nieuwkruisland;2012;25.0
9562;Wel of geen provinciaal gefinanc. zorg;1;1;Kollumerland en Nieuwkruisland;2013;30.0
9563;Wel of geen provinciaal gefinanc. zorg;1;1;Kollumerland en Nieuwkruisland;2014;20.0
9564;Wel of geen provinciaal gefinanc. zorg;1;1;Korendijk;2011;25.0
9565;Wel of geen provinciaal gefinanc. zorg;1;1;Korendijk;2012;15.0
9566;Wel of geen provinciaal gefinanc. zorg;1;1;Korendijk;2013;15.0
9567;Wel of geen provinciaal gefinanc. zorg;1;1;Korendijk;2014;10.0
9568;Wel of geen provinciaal gefinanc. zorg;1;1;Krimpen aan den IJssel;2011;65.0
9569;Wel of geen provinciaal gefinanc. zorg;1;1;Krimpen aan den IJssel;2012;55.0
9570;Wel of geen provinciaal gefinanc. zorg;1;1;Krimpen aan den IJssel;2013;55.0
9571;Wel of geen provinciaal gefinanc. zorg;1;1;Krimpen aan den IJssel;2014;35.0
9572;Wel of geen provinciaal gefinanc. zorg;1;1;Laarbeek;2011;75.0
9573;Wel of geen provinciaal gefinanc. zorg;1;1;Laarbeek;2012;65.0
9574;Wel of geen provinciaal gefinanc. zorg;1;1;Laarbeek;2013;60.0
9575;Wel of geen provinciaal gefinanc. zorg;1;1;Laarbeek;2014;45.0
9576;Wel of geen provinciaal gefinanc. zorg;1;1;Landerd;2011;55.0
9577;Wel of geen provinciaal gefinanc. zorg;1;1;Landerd;2012;55.0
9578;Wel of geen provinciaal gefinanc. zorg;1;1;Landerd;2013;40.0
9579;Wel of geen provinciaal gefinanc. zorg;1;1;Landerd;2014;30.0
9580;Wel of geen provinciaal gefinanc. zorg;1;1;Landgraaf;2011;95.0
9581;Wel of geen provinciaal gefinanc. zorg;1;1;Landgraaf;2012;95.0
9582;Wel of geen provinciaal gefinanc. zorg;1;1;Landgraaf;2013;80.0
9583;Wel of geen provinciaal gefinanc. zorg;1;1;Landgraaf;2014;65.0
9584;Wel of geen provinciaal gefinanc. zorg;1;1;Landsmeer;2011;15.0
9585;Wel of geen provinciaal gefinanc. zorg;1;1;Landsmeer;2012;20.0
9586;Wel of geen provinciaal gefinanc. zorg;1;1;Landsmeer;2013;20.0
9587;Wel of geen provinciaal gefinanc. zorg;1;1;Landsmeer;2014;20.0
9588;Wel of geen provinciaal gefinanc. zorg;1;1;Langedijk;2011;55.0
9589;Wel of geen provinciaal gefinanc. zorg;1;1;Langedijk;2012;40.0
9590;Wel of geen provinciaal gefinanc. zorg;1;1;Langedijk;2013;40.0
9591;Wel of geen provinciaal gefinanc. zorg;1;1;Langedijk;2014;40.0
9592;Wel of geen provinciaal gefinanc. zorg;1;1;Lansingerland;2011;85.0
9593;Wel of geen provinciaal gefinanc. zorg;1;1;Lansingerland;2012;55.0
9594;Wel of geen provinciaal gefinanc. zorg;1;1;Lansingerland;2013;50.0
9595;Wel of geen provinciaal gefinanc. zorg;1;1;Lansingerland;2014;30.0
9596;Wel of geen provinciaal gefinanc. zorg;1;1;Laren (NH.);2011;10.0
9597;Wel of geen provinciaal gefinanc. zorg;1;1;Laren (NH.);2012;10.0
9598;Wel of geen provinciaal gefinanc. zorg;1;1;Laren (NH.);2013;5.0
9599;Wel of geen provinciaal gefinanc. zorg;1;1;Laren (NH.);2014;5.0
9600;Wel of geen provinciaal gefinanc. zorg;1;1;Leek;2011;115.0
9601;Wel of geen provinciaal gefinanc. zorg;1;1;Leek;2012;115.0
9602;Wel of geen provinciaal gefinanc. zorg;1;1;Leek;2013;105.0
9603;Wel of geen provinciaal gefinanc. zorg;1;1;Leek;2014;80.0
9604;Wel of geen provinciaal gefinanc. zorg;1;1;Leerdam;2011;25.0
9605;Wel of geen provinciaal gefinanc. zorg;1;1;Leerdam;2012;25.0
9606;Wel of geen provinciaal gefinanc. zorg;1;1;Leerdam;2013;25.0
9607;Wel of geen provinciaal gefinanc. zorg;1;1;Leerdam;2014;20.0
9608;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarden;2011;345.0
9609;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarden;2012;315.0
9610;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarden;2013;280.0
9611;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarden;2014;250.0
9612;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarderadeel;2011;50.0
9613;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarderadeel;2012;50.0
9614;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarderadeel;2013;40.0
9615;Wel of geen provinciaal gefinanc. zorg;1;1;Leeuwarderadeel;2014;30.0
9616;Wel of geen provinciaal gefinanc. zorg;1;1;Leiden;2011;215.0
9617;Wel of geen provinciaal gefinanc. zorg;1;1;Leiden;2012;155.0
9618;Wel of geen provinciaal gefinanc. zorg;1;1;Leiden;2013;150.0
9619;Wel of geen provinciaal gefinanc. zorg;1;1;Leiden;2014;160.0
9620;Wel of geen provinciaal gefinanc. zorg;1;1;Leiderdorp;2011;65.0
9621;Wel of geen provinciaal gefinanc. zorg;1;1;Leiderdorp;2012;65.0
9622;Wel of geen provinciaal gefinanc. zorg;1;1;Leiderdorp;2013;45.0
9623;Wel of geen provinciaal gefinanc. zorg;1;1;Leiderdorp;2014;40.0
9624;Wel of geen provinciaal gefinanc. zorg;1;1;Leidschendam-Voorburg;2011;75.0
9625;Wel of geen provinciaal gefinanc. zorg;1;1;Leidschendam-Voorburg;2012;60.0
9626;Wel of geen provinciaal gefinanc. zorg;1;1;Leidschendam-Voorburg;2013;55.0
9627;Wel of geen provinciaal gefinanc. zorg;1;1;Leidschendam-Voorburg;2014;45.0
9628;Wel of geen provinciaal gefinanc. zorg;1;1;Lelystad;2011;385.0
9629;Wel of geen provinciaal gefinanc. zorg;1;1;Lelystad;2012;335.0
9630;Wel of geen provinciaal gefinanc. zorg;1;1;Lelystad;2013;300.0
9631;Wel of geen provinciaal gefinanc. zorg;1;1;Lelystad;2014;195.0
9632;Wel of geen provinciaal gefinanc. zorg;1;1;Lemsterland;2011;60.0
9633;Wel of geen provinciaal gefinanc. zorg;1;1;Lemsterland;2012;55.0
9634;Wel of geen provinciaal gefinanc. zorg;1;1;Lemsterland;2013;50.0
9635;Wel of geen provinciaal gefinanc. zorg;1;1;Lemsterland;2014;
9636;Wel of geen provinciaal gefinanc. zorg;1;1;Leudal;2011;120.0
9637;Wel of geen provinciaal gefinanc. zorg;1;1;Leudal;2012;115.0
9638;Wel of geen provinciaal gefinanc. zorg;1;1;Leudal;2013;110.0
9639;Wel of geen provinciaal gefinanc. zorg;1;1;Leudal;2014;75.0
9640;Wel of geen provinciaal gefinanc. zorg;1;1;Leusden;2011;45.0
9641;Wel of geen provinciaal gefinanc. zorg;1;1;Leusden;2012;40.0
9642;Wel of geen provinciaal gefinanc. zorg;1;1;Leusden;2013;55.0
9643;Wel of geen provinciaal gefinanc. zorg;1;1;Leusden;2014;40.0
9644;Wel of geen provinciaal gefinanc. zorg;1;1;Liesveld;2011;20.0
9645;Wel of geen provinciaal gefinanc. zorg;1;1;Liesveld;2012;25.0
9646;Wel of geen provinciaal gefinanc. zorg;1;1;Liesveld;2013;
9647;Wel of geen provinciaal gefinanc. zorg;1;1;Liesveld;2014;
9648;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaal;2011;20.0
9649;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaal;2012;15.0
9650;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaal;2013;10.0
9651;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaal;2014;10.0
9652;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaard;2011;65.0
9653;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaard;2012;65.0
9654;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaard;2013;70.0
9655;Wel of geen provinciaal gefinanc. zorg;1;1;Lingewaard;2014;40.0
9656;Wel of geen provinciaal gefinanc. zorg;1;1;Lisse;2011;25.0
9657;Wel of geen provinciaal gefinanc. zorg;1;1;Lisse;2012;30.0
9658;Wel of geen provinciaal gefinanc. zorg;1;1;Lisse;2013;30.0
9659;Wel of geen provinciaal gefinanc. zorg;1;1;Lisse;2014;25.0
9660;Wel of geen provinciaal gefinanc. zorg;1;1;Littenseradiel;2011;40.0
9661;Wel of geen provinciaal gefinanc. zorg;1;1;Littenseradiel;2012;30.0
9662;Wel of geen provinciaal gefinanc. zorg;1;1;Littenseradiel;2013;35.0
9663;Wel of geen provinciaal gefinanc. zorg;1;1;Littenseradiel;2014;25.0
9664;Wel of geen provinciaal gefinanc. zorg;1;1;Lochem;2011;65.0
9665;Wel of geen provinciaal gefinanc. zorg;1;1;Lochem;2012;60.0
9666;Wel of geen provinciaal gefinanc. zorg;1;1;Lochem;2013;60.0
9667;Wel of geen provinciaal gefinanc. zorg;1;1;Lochem;2014;40.0
9668;Wel of geen provinciaal gefinanc. zorg;1;1;Loon op Zand;2011;45.0
9669;Wel of geen provinciaal gefinanc. zorg;1;1;Loon op Zand;2012;50.0
9670;Wel of geen provinciaal gefinanc. zorg;1;1;Loon op Zand;2013;40.0
9671;Wel of geen provinciaal gefinanc. zorg;1;1;Loon op Zand;2014;35.0
9672;Wel of geen provinciaal gefinanc. zorg;1;1;Lopik;2011;30.0
9673;Wel of geen provinciaal gefinanc. zorg;1;1;Lopik;2012;30.0
9674;Wel of geen provinciaal gefinanc. zorg;1;1;Lopik;2013;20.0
9675;Wel of geen provinciaal gefinanc. zorg;1;1;Lopik;2014;15.0
9676;Wel of geen provinciaal gefinanc. zorg;1;1;Loppersum;2011;45.0
9677;Wel of geen provinciaal gefinanc. zorg;1;1;Loppersum;2012;40.0
9678;Wel of geen provinciaal gefinanc. zorg;1;1;Loppersum;2013;40.0
9679;Wel of geen provinciaal gefinanc. zorg;1;1;Loppersum;2014;30.0
9680;Wel of geen provinciaal gefinanc. zorg;1;1;Losser;2011;45.0
9681;Wel of geen provinciaal gefinanc. zorg;1;1;Losser;2012;40.0
9682;Wel of geen provinciaal gefinanc. zorg;1;1;Losser;2013;40.0
9683;Wel of geen provinciaal gefinanc. zorg;1;1;Losser;2014;30.0
9684;Wel of geen provinciaal gefinanc. zorg;1;1;Maasdonk;2011;35.0
9685;Wel of geen provinciaal gefinanc. zorg;1;1;Maasdonk;2012;20.0
9686;Wel of geen provinciaal gefinanc. zorg;1;1;Maasdonk;2013;15.0
