ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
8850;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;1998;629.0
8851;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;1999;683.0
8852;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2000;720.0
8853;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2001;804.0
8854;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2002;882.0
8855;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2003;908.0
8856;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2004;962.0
8857;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2005;1099.0
8858;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2006;510.0
8859;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2007;518.0
8860;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2008;514.0
8861;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2009;559.0
8862;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2010;579.0
8863;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2011;601.0
8864;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2012;598.0
8865;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2013;603.0
8866;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2014;597.0
8867;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2015;536.0
8868;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2016;516.0
8869;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2017;504.0
8870;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2018;502.0
8871;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2019;502.0
8872;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2020;478.0
8873;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2021;479.0
8874;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2022;505.0
8875;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;1998;0.0
8876;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;1999;0.0
8877;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2000;0.0
8878;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2001;0.0
8879;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2002;0.0
8880;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2003;0.0
8881;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2004;0.0
8882;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2005;0.0
8883;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2006;0.0
8884;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2007;0.0
8885;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2008;0.0
8886;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2009;0.0
8887;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2010;0.0
8888;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2011;0.0
8889;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2012;0.0
8890;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2013;0.0
8891;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2014;0.0
8892;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2015;0.0
8893;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2016;0.0
8894;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2017;0.0
8895;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2018;0.0
8896;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2019;0.0
8897;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2020;0.0
8898;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2021;0.0
8899;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2022;0.0
8900;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;1998;0.0
8901;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;1999;0.0
8902;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2000;0.0
8903;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2001;0.0
8904;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2002;0.0
8905;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2003;0.0
8906;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2004;0.0
8907;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2005;0.0
8908;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2006;0.0
8909;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2007;0.0
8910;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2008;0.0
8911;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2009;0.0
8912;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2010;0.0
8913;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2011;0.0
8914;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2012;0.0
8915;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2013;0.0
8916;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2014;0.0
8917;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2015;0.0
8918;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2016;0.0
8919;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2017;0.0
8920;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2018;0.0
8921;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2019;0.0
8922;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2020;0.0
8923;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2021;0.0
8924;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2022;0.0
8925;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;1998;0.0
8926;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;1999;0.0
8927;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2000;0.0
8928;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2001;0.0
8929;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2002;0.0
8930;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2003;0.0
8931;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2004;0.0
8932;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2005;0.0
8933;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2006;0.0
8934;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2007;0.0
8935;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2008;0.0
8936;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2009;0.0
8937;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2010;0.0
8938;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2011;0.0
8939;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2012;0.0
8940;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2013;0.0
8941;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2014;0.0
8942;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2015;0.0
8943;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2016;0.0
8944;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2017;0.0
8945;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2018;0.0
8946;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2019;0.0
8947;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2020;0.0
8948;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2021;0.0
8949;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2022;0.0
8950;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;1998;0.0
8951;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;1999;0.0
8952;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2000;0.0
8953;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2001;0.0
8954;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2002;0.0
8955;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2003;0.0
8956;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2004;0.0
8957;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2005;0.0
8958;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2006;0.0
8959;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2007;0.0
8960;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2008;0.0
8961;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2009;0.0
8962;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2010;0.0
8963;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2011;0.0
8964;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2012;0.0
8965;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2013;0.0
8966;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2014;0.0
8967;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2015;0.0
8968;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2016;0.0
8969;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2017;0.0
8970;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2018;0.0
8971;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2019;0.0
8972;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2020;0.0
8973;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2021;0.0
8974;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2022;0.0
8975;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;1998;0.0
8976;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;1999;0.0
8977;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2000;0.0
8978;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2001;0.0
8979;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2002;0.0
8980;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2003;0.0
8981;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2004;0.0
8982;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2005;0.0
8983;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2006;0.0
8984;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2007;0.0
8985;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2008;0.0
8986;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2009;0.0
8987;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2010;0.0
8988;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2011;0.0
8989;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2012;0.0
8990;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2013;0.0
8991;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2014;0.0
8992;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2015;0.0
8993;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2016;0.0
8994;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2017;0.0
8995;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2018;0.0
8996;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2019;0.0
8997;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2020;0.0
8998;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2021;0.0
8999;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2022;0.0
9000;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;1998;160.0
9001;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;1999;173.0
9002;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2000;181.0
9003;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2001;196.0
9004;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2002;239.0
9005;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2003;254.0
9006;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2004;244.0
9007;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2005;274.0
9008;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2006;281.0
9009;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2007;294.0
9010;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2008;284.0
9011;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2009;319.0
9012;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2010;330.0
9013;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2011;342.0
9014;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2012;321.0
9015;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2013;318.0
9016;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2014;343.0
9017;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2015;346.0
9018;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2016;351.0
9019;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2017;356.0
9020;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2018;390.0
9021;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2019;427.0
9022;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2020;457.0
9023;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2021;486.0
9024;HP79: Ov. Instellingen beheer en financ.;Totaal financiering van ingezetenen;2022;527.0
9025;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;1998;112.0
9026;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;1999;121.0
9027;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2000;127.0
9028;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2001;138.0
9029;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2002;167.0
9030;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2003;178.0
9031;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2004;171.0
9032;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2005;192.0
9033;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2006;205.0
9034;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2007;214.0
9035;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2008;207.0
9036;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2009;232.0
9037;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2010;240.0
9038;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2011;249.0
9039;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2012;234.0
9040;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2013;231.0
9041;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2014;250.0
9042;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2015;253.0
9043;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2016;256.0
9044;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2017;260.0
9045;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2018;284.0
9046;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2019;311.0
9047;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2020;345.0
9048;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2021;356.0
9049;HP79: Ov. Instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2022;379.0
9050;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;1998;112.0
9051;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;1999;121.0
9052;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2000;127.0
9053;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2001;134.0
9054;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2002;160.0
9055;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2003;167.0
9056;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2004;157.0
9057;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2005;174.0
9058;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2006;178.0
9059;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2007;186.0
9060;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2008;179.0
9061;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2009;202.0
9062;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2010;209.0
9063;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2011;218.0
9064;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2012;234.0
9065;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2013;231.0
9066;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2014;250.0
9067;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2015;253.0
9068;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2016;256.0
9069;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2017;260.0
9070;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2018;284.0
9071;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2019;311.0
9072;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2020;345.0
9073;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2021;356.0
9074;HP79: Ov. Instellingen beheer en financ.;HF11: Overheid;2022;379.0
9075;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;1998;0.0
9076;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;1999;0.0
9077;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2000;0.0
9078;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2001;4.0
9079;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2002;7.0
9080;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2003;11.0
9081;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2004;14.0
9082;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2005;18.0
9083;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2006;27.0
9084;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2007;28.0
9085;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2008;28.0
9086;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2009;30.0
9087;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2010;31.0
9088;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2011;31.0
9089;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2012;0.0
9090;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2013;0.0
9091;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2014;0.0
9092;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2015;0.0
9093;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2016;0.0
9094;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2017;0.0
9095;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2018;0.0
9096;HP79: Ov. Instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2019;0.0
