ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;OnderwijsVertragingInSchoolloopbaan;Perioden;AantalLeerlingenVoortgezetOnderwijs_1;AantalVsvErsVoorgezetOnderwijs_2;AantalNietVsvErsVoortgezetOnderwijs_3;PercentageVsvErsVoortgezetOnderwijs_4
7189;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2008/'09;2400.0;360.0;2030.0;15.1
7190;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2009/'10;2380.0;360.0;2020.0;15.2
7191;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2010/'11;2470.0;410.0;2050.0;16.7
7192;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2011/'12;2460.0;390.0;2070.0;15.8
7193;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;2740.0;400.0;2340.0;14.7
7194;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;2730.0;400.0;2330.0;14.7
7195;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2013/'14;2810.0;380.0;2440.0;13.3
7196;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2014/'15;2800.0;420.0;2380.0;15.1
7197;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2015/'16;2580.0;440.0;2130.0;17.2
7198;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2016/'17;2530.0;340.0;2190.0;13.3
7199;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2017/'18;2420.0;350.0;2070.0;14.5
7200;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2004/'05;140.0;50.0;90.0;34.8
7201;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2005/'06;120.0;40.0;80.0;32.5
7202;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2006/'07;90.0;20.0;70.0;26.4
7203;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2007/'08;80.0;30.0;50.0;38.5
7204;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2008/'09;60.0;10.0;50.0;18.2
7205;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2009/'10;50.0;10.0;40.0;22.2
7206;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2010/'11;50.0;10.0;40.0;25.9
7207;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2011/'12;50.0;10.0;30.0;26.7
7208;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2012/'13 Oude methode;50.0;10.0;40.0;23.1
7209;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2012/'13 Nieuwe methode;50.0;10.0;40.0;23.1
7210;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2013/'14;60.0;20.0;40.0;35.5
7211;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2014/'15;40.0;20.0;20.0;51.4
7212;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2015/'16;40.0;10.0;30.0;33.3
7213;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2016/'17;20.0;;20.0;
7214;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Totaal;2017/'18;20.0;;20.0;
7215;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2004/'05;0.0;0.0;0.0;0.0
7216;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2005/'06;0.0;0.0;0.0;0.0
7217;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2006/'07;0.0;0.0;0.0;0.0
7218;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2007/'08;0.0;0.0;0.0;0.0
7219;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2008/'09;0.0;0.0;0.0;0.0
7220;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2009/'10;0.0;0.0;0.0;0.0
7221;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2010/'11;0.0;0.0;0.0;0.0
7222;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2011/'12;0.0;0.0;0.0;0.0
7223;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
7224;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
7225;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2013/'14;0.0;0.0;0.0;0.0
7226;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2014/'15;0.0;0.0;0.0;0.0
7227;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2015/'16;0.0;0.0;0.0;0.0
7228;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2016/'17;0.0;0.0;0.0;0.0
7229;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Geen vertraging;2017/'18;0.0;0.0;0.0;0.0
7230;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2004/'05;140.0;50.0;90.0;34.8
7231;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2005/'06;120.0;40.0;80.0;32.5
7232;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2006/'07;90.0;20.0;70.0;26.4
7233;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2007/'08;80.0;30.0;50.0;38.5
7234;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2008/'09;60.0;10.0;50.0;18.2
7235;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2009/'10;50.0;10.0;40.0;22.2
7236;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2010/'11;50.0;10.0;40.0;25.9
7237;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2011/'12;50.0;10.0;30.0;26.7
7238;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2012/'13 Oude methode;50.0;10.0;40.0;23.1
7239;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2012/'13 Nieuwe methode;50.0;10.0;40.0;23.1
7240;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2013/'14;60.0;20.0;40.0;35.5
7241;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2014/'15;40.0;20.0;20.0;51.4
7242;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2015/'16;40.0;10.0;30.0;33.3
7243;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2016/'17;20.0;;20.0;
7244;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;Wel vertraging;2017/'18;20.0;;20.0;
7245;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2004/'05;0.0;0.0;0.0;0.0
7246;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2005/'06;0.0;0.0;0.0;0.0
7247;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2006/'07;0.0;0.0;0.0;0.0
7248;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2007/'08;0.0;0.0;0.0;0.0
7249;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2008/'09;0.0;0.0;0.0;0.0
7250;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2009/'10;0.0;0.0;0.0;0.0
7251;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2010/'11;0.0;0.0;0.0;0.0
7252;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2011/'12;0.0;0.0;0.0;0.0
7253;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
7254;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
7255;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2013/'14;0.0;0.0;0.0;0.0
7256;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2014/'15;0.0;0.0;0.0;0.0
7257;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2015/'16;0.0;0.0;0.0;0.0
7258;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2016/'17;0.0;0.0;0.0;0.0
7259;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;1 jaar vertraging;2017/'18;0.0;0.0;0.0;0.0
7260;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2004/'05;140.0;50.0;90.0;34.8
7261;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2005/'06;120.0;40.0;80.0;32.5
7262;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2006/'07;90.0;20.0;70.0;26.4
7263;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2007/'08;80.0;30.0;50.0;38.5
7264;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2008/'09;60.0;10.0;50.0;18.2
7265;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2009/'10;50.0;10.0;40.0;22.2
7266;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2010/'11;50.0;10.0;40.0;25.9
7267;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2011/'12;50.0;10.0;30.0;26.7
7268;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;50.0;10.0;40.0;23.1
7269;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;50.0;10.0;40.0;23.1
7270;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2013/'14;60.0;20.0;40.0;35.5
7271;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2014/'15;40.0;20.0;20.0;51.4
7272;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2015/'16;40.0;10.0;30.0;33.3
7273;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2016/'17;20.0;;20.0;
7274;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;20 tot 23 jaar;2 jaar of meer vertraging;2017/'18;20.0;;20.0;
7275;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2004/'05;50740.0;3100.0;47640.0;6.1
7276;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2005/'06;52550.0;2720.0;49830.0;5.2
7277;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2006/'07;52500.0;2430.0;50070.0;4.6
7278;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2007/'08;51320.0;1970.0;49350.0;3.8
7279;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2008/'09;50310.0;1620.0;48690.0;3.2
7280;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2009/'10;49730.0;1670.0;48060.0;3.4
7281;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2010/'11;49160.0;1680.0;47480.0;3.4
7282;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2011/'12;50080.0;1540.0;48540.0;3.1
7283;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2012/'13 Oude methode;51780.0;1510.0;50270.0;2.9
7284;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2012/'13 Nieuwe methode;51280.0;1090.0;50200.0;2.1
7285;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2013/'14;52020.0;1120.0;50900.0;2.1
7286;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2014/'15;53070.0;1030.0;52040.0;1.9
7287;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2015/'16;53970.0;1030.0;52940.0;1.9
7288;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2016/'17;54190.0;850.0;53340.0;1.6
7289;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Totaal;2017/'18;53480.0;790.0;52700.0;1.5
7290;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2004/'05;23800.0;700.0;23100.0;3.0
7291;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2005/'06;25080.0;690.0;24400.0;2.7
7292;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2006/'07;25120.0;610.0;24510.0;2.4
7293;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2007/'08;24410.0;500.0;23910.0;2.0
7294;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2008/'09;23910.0;370.0;23530.0;1.6
7295;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2009/'10;23660.0;430.0;23230.0;1.8
7296;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2010/'11;23230.0;410.0;22820.0;1.8
7297;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2011/'12;24020.0;390.0;23620.0;1.6
7298;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2012/'13 Oude methode;24970.0;380.0;24590.0;1.5
7299;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2012/'13 Nieuwe methode;24800.0;240.0;24560.0;0.9
7300;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2013/'14;25720.0;260.0;25460.0;1.0
7301;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2014/'15;27310.0;220.0;27100.0;0.8
7302;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2015/'16;28510.0;220.0;28290.0;0.8
7303;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2016/'17;29430.0;200.0;29220.0;0.7
7304;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Geen vertraging;2017/'18;29800.0;140.0;29660.0;0.5
7305;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2004/'05;26940.0;2400.0;24540.0;8.9
7306;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2005/'06;27470.0;2030.0;25430.0;7.4
7307;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2006/'07;27380.0;1830.0;25560.0;6.7
7308;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2007/'08;26910.0;1480.0;25440.0;5.5
7309;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2008/'09;26410.0;1250.0;25160.0;4.7
7310;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2009/'10;26070.0;1240.0;24830.0;4.8
7311;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2010/'11;25930.0;1260.0;24670.0;4.9
7312;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2011/'12;26060.0;1140.0;24920.0;4.4
7313;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2012/'13 Oude methode;26810.0;1130.0;25680.0;4.2
7314;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2012/'13 Nieuwe methode;26480.0;850.0;25630.0;3.2
7315;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2013/'14;26300.0;860.0;25440.0;3.3
7316;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2014/'15;25760.0;820.0;24940.0;3.2
7317;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2015/'16;25460.0;810.0;24650.0;3.2
7318;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2016/'17;24760.0;640.0;24120.0;2.6
7319;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;Wel vertraging;2017/'18;23680.0;640.0;23040.0;2.7
7320;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2004/'05;21490.0;1560.0;19930.0;7.3
7321;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2005/'06;22260.0;1390.0;20870.0;6.2
7322;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2006/'07;22500.0;1240.0;21260.0;5.5
7323;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2007/'08;22320.0;940.0;21390.0;4.2
7324;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2008/'09;22070.0;800.0;21270.0;3.6
7325;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2009/'10;21800.0;770.0;21030.0;3.5
7326;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2010/'11;21640.0;750.0;20900.0;3.4
7327;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2011/'12;21630.0;670.0;20970.0;3.1
7328;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2012/'13 Oude methode;22050.0;630.0;21420.0;2.8
7329;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;21790.0;400.0;21380.0;1.8
7330;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2013/'14;21520.0;450.0;21070.0;2.1
7331;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2014/'15;21090.0;370.0;20720.0;1.7
7332;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2015/'16;20980.0;350.0;20630.0;1.6
7333;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2016/'17;20450.0;280.0;20170.0;1.4
7334;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;1 jaar vertraging;2017/'18;19480.0;260.0;19220.0;1.3
7335;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2004/'05;5450.0;830.0;4620.0;15.3
7336;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2005/'06;5210.0;650.0;4560.0;12.5
7337;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2006/'07;4890.0;590.0;4300.0;12.0
7338;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2007/'08;4590.0;540.0;4050.0;11.7
7339;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2008/'09;4340.0;450.0;3890.0;10.3
7340;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2009/'10;4270.0;470.0;3800.0;11.0
7341;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2010/'11;4290.0;520.0;3770.0;12.1
7342;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2011/'12;4430.0;480.0;3960.0;10.7
7343;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;4760.0;500.0;4260.0;10.5
7344;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;4700.0;450.0;4250.0;9.5
7345;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2013/'14;4780.0;410.0;4370.0;8.6
7346;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2014/'15;4670.0;450.0;4230.0;9.5
7347;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2015/'16;4480.0;460.0;4010.0;10.4
7348;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2016/'17;4310.0;360.0;3950.0;8.4
7349;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 23 jaar;2 jaar of meer vertraging;2017/'18;4200.0;380.0;3820.0;9.1
7350;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;23 jaar of ouder;Totaal;2004/'05;20.0;20.0;;85.7
7351;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;23 jaar of ouder;Totaal;2005/'06;30.0;30.0;;87.9
7352;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;23 jaar of ouder;Totaal;2006/'07;30.0;20.0;10.0;61.5
7353;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;23 jaar of ouder;Totaal;2007/'08;10.0;;;
7354;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;23 jaar of ouder;Totaal;2008/'09;;;;
7355;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;23 jaar of ouder;Totaal;2009/'10;;;0.0;
