ID;Zorgfuncties;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
3166;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2014;0.0
3167;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2015;145.0
3168;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2016;165.0
3169;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2017;183.0
3170;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2018;195.0
3171;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2019;201.0
3172;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2020;182.0
3173;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2021;158.0
3174;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2022;139.0
3175;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;1998;0.0
3176;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;1999;0.0
3177;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2000;0.0
3178;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2001;0.0
3179;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2002;0.0
3180;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2003;0.0
3181;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2004;0.0
3182;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2005;0.0
3183;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2006;0.0
3184;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2007;0.0
3185;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2008;0.0
3186;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2009;0.0
3187;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2010;0.0
3188;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2011;0.0
3189;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2012;0.0
3190;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2013;0.0
3191;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2014;0.0
3192;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2015;60.0
3193;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2016;56.0
3194;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2017;47.0
3195;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2018;24.0
3196;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2019;10.0
3197;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2020;17.0
3198;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2021;19.0
3199;HCR12: Langdurige zorg, uitkeringen;Vrijwillige financiering, eigen betaling;2022;20.0
3200;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;1998;0.0
3201;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;1999;0.0
3202;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2000;0.0
3203;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2001;0.0
3204;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2002;0.0
3205;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2003;0.0
3206;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2004;0.0
3207;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2005;0.0
3208;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2006;0.0
3209;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2007;0.0
3210;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2008;0.0
3211;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2009;0.0
3212;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2010;0.0
3213;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2011;0.0
3214;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2012;0.0
3215;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2013;0.0
3216;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2014;0.0
3217;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2015;0.0
3218;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2016;0.0
3219;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2017;0.0
3220;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2018;0.0
3221;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2019;0.0
3222;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2020;0.0
3223;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2021;0.0
3224;HCR12: Langdurige zorg, uitkeringen;HF2: Vrijwillige financieringsvormen;2022;0.0
3225;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;1998;0.0
3226;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;1999;0.0
3227;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2000;0.0
3228;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2001;0.0
3229;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2002;0.0
3230;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2003;0.0
3231;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2004;0.0
3232;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2005;0.0
3233;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2006;0.0
3234;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2007;0.0
3235;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
3236;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
3237;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
3238;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
3239;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
3240;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
3241;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
3242;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
3243;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
3244;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2017;0.0
3245;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2018;0.0
3246;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2019;0.0
3247;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2020;0.0
3248;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
3249;HCR12: Langdurige zorg, uitkeringen;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
3250;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;1998;0.0
3251;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;1999;0.0
3252;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2000;0.0
3253;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2001;0.0
3254;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2002;0.0
3255;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2003;0.0
3256;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2004;0.0
3257;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2005;0.0
3258;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2006;0.0
3259;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2007;0.0
3260;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2008;0.0
3261;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2009;0.0
3262;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2010;0.0
3263;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2011;0.0
3264;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2012;0.0
3265;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2013;0.0
3266;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2014;0.0
3267;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2015;0.0
3268;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2016;0.0
3269;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2017;0.0
3270;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2018;0.0
3271;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2019;0.0
3272;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2020;0.0
3273;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2021;0.0
3274;HCR12: Langdurige zorg, uitkeringen;HF22: Financiering door IZWH;2022;0.0
3275;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;1998;0.0
3276;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;1999;0.0
3277;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2000;0.0
3278;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2001;0.0
3279;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2002;0.0
3280;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2003;0.0
3281;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2004;0.0
3282;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2005;0.0
3283;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2006;0.0
3284;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2007;0.0
3285;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2008;0.0
3286;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2009;0.0
3287;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2010;0.0
3288;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2011;0.0
3289;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2012;0.0
3290;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2013;0.0
3291;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2014;0.0
3292;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2015;0.0
3293;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2016;0.0
3294;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2017;0.0
3295;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2018;0.0
3296;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2019;0.0
3297;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2020;0.0
3298;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2021;0.0
3299;HCR12: Langdurige zorg, uitkeringen;HF23: Financiering door ondernemingen;2022;0.0
3300;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;1998;0.0
3301;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;1999;0.0
3302;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2000;0.0
3303;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2001;0.0
3304;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2002;0.0
3305;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2003;0.0
3306;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2004;0.0
3307;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2005;0.0
3308;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2006;0.0
3309;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2007;0.0
3310;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2008;0.0
3311;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2009;0.0
3312;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2010;0.0
3313;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2011;0.0
3314;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2012;0.0
3315;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2013;0.0
3316;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2014;0.0
3317;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2015;60.0
3318;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2016;56.0
3319;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2017;47.0
3320;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2018;24.0
3321;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2019;10.0
3322;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2020;17.0
3323;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2021;19.0
3324;HCR12: Langdurige zorg, uitkeringen;HF3: Eigen betalingen;2022;20.0
3325;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;1998;0.0
3326;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;1999;0.0
3327;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2000;0.0
3328;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2001;0.0
3329;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2002;0.0
3330;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2003;0.0
3331;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2004;0.0
3332;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2005;0.0
3333;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2006;0.0
3334;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2007;0.0
3335;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2008;0.0
3336;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2009;0.0
3337;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2010;0.0
3338;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2011;0.0
3339;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2012;0.0
3340;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2013;0.0
3341;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2014;0.0
3342;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2015;0.0
3343;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2016;0.0
3344;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2017;0.0
3345;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2018;0.0
3346;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2019;0.0
3347;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2020;0.0
3348;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2021;0.0
3349;HCR12: Langdurige zorg, uitkeringen;HF31: Directe eigen betalingen;2022;0.0
3350;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;1998;0.0
3351;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;1999;0.0
3352;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2000;0.0
3353;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2001;0.0
3354;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2002;0.0
3355;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2003;0.0
3356;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2004;0.0
3357;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2005;0.0
3358;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2006;0.0
3359;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2007;0.0
3360;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2008;0.0
3361;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2009;0.0
3362;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2010;0.0
3363;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2011;0.0
3364;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2012;0.0
3365;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2013;0.0
3366;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2014;0.0
3367;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2015;60.0
3368;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2016;56.0
3369;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2017;47.0
3370;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2018;24.0
3371;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2019;10.0
3372;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2020;17.0
3373;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2021;19.0
3374;HCR12: Langdurige zorg, uitkeringen;HF32: Eigen risico en bijdragen;2022;20.0
3375;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";1998;0.0
3376;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";1999;0.0
3377;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2000;0.0
3378;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2001;0.0
3379;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2002;0.0
3380;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2003;0.0
3381;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2004;0.0
3382;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2005;0.0
3383;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2006;0.0
3384;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2007;0.0
3385;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2008;0.0
3386;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2009;0.0
3387;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2010;0.0
3388;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2011;0.0
3389;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2012;0.0
3390;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2013;0.0
3391;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2014;0.0
3392;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2015;0.0
3393;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2016;0.0
3394;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2017;0.0
3395;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2018;0.0
3396;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2019;0.0
3397;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2020;0.0
3398;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2021;0.0
3399;HCR12: Langdurige zorg, uitkeringen;"Buitenland; uitvoer";2022;0.0
3400;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;1998;109.0
3401;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;1999;129.0
3402;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2000;142.0
3403;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2001;185.0
3404;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2002;244.0
3405;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2003;207.0
3406;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2004;192.0
3407;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2005;194.0
3408;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2006;169.0
3409;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2007;170.0
3410;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2008;177.0
3411;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2009;186.0
3412;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2010;285.0
3413;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2011;268.0
3414;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2012;256.0
3415;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2013;261.0
3416;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2014;307.0
3417;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2015;314.0
3418;HCR2: Gezondheidsbevord., multi sector;Totaal alle financieringsvormen;2016;333.0
