ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
7355;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 2002;80.0;21.0;38.0;;;;;;18.0;35.0;;;;;;18.0;34.0;;;;;;0.0;1.0;;;;;;2.0;2.0;;;;;;5.0;10.0;10.0;11.0;;;;;83.0;78.0;70.0;51.0;;;;;77.0;72.0;62.0;45.0;;;;;70.0;65.0;54.0;38.0;;;;;7.0;7.0;9.0;7.0;;;;;6.0;6.0;7.0;6.0;;;;
7356;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 2003;90.0;11.0;;;;;;;11.0;;;;;;;9.0;;;;;;;2.0;;;;;;;0.0;;;;;;;3.0;7.0;10.0;;;;;;97.0;93.0;78.0;;;;;;90.0;89.0;73.0;;;;;;78.0;73.0;56.0;;;;;;11.0;16.0;17.0;;;;;;7.0;5.0;6.0;;;;;
7357;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 2004;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;8.0;;;;;;;96.0;89.0;;;;;;;90.0;84.0;;;;;;;78.0;69.0;;;;;;;12.0;16.0;;;;;;;6.0;5.0;;;;;;
7358;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 2005;70.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;;;;;;;;89.0;;;;;;;;85.0;;;;;;;;75.0;;;;;;;;10.0;;;;;;;;4.0;;;;;;;
7359;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 1995;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7360;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 1996;60.0;0.0;0.0;31.0;50.0;59.0;66.0;71.0;0.0;0.0;22.0;40.0;48.0;55.0;60.0;0.0;0.0;21.0;33.0;40.0;41.0;43.0;0.0;0.0;2.0;7.0;9.0;14.0;17.0;0.0;0.0;9.0;10.0;10.0;10.0;10.0;0.0;3.0;7.0;10.0;16.0;16.0;12.0;14.0;100.0;97.0;93.0;90.0;53.0;34.0;29.0;21.0;83.0;81.0;78.0;76.0;48.0;31.0;24.0;16.0;74.0;71.0;66.0;64.0;36.0;21.0;16.0;12.0;9.0;10.0;12.0;12.0;12.0;10.0;9.0;3.0;17.0;16.0;16.0;14.0;5.0;3.0;5.0;5.0
7361;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 1997;60.0;0.0;7.0;30.0;50.0;60.0;70.0;72.0;0.0;7.0;25.0;38.0;47.0;53.0;55.0;0.0;7.0;20.0;32.0;40.0;45.0;47.0;0.0;0.0;5.0;7.0;7.0;8.0;8.0;0.0;0.0;5.0;12.0;13.0;17.0;17.0;7.0;7.0;12.0;17.0;13.0;12.0;13.0;17.0;93.0;93.0;88.0;77.0;57.0;38.0;27.0;13.0;83.0;83.0;75.0;60.0;45.0;32.0;22.0;12.0;80.0;77.0;60.0;48.0;33.0;25.0;17.0;10.0;3.0;7.0;15.0;12.0;12.0;7.0;5.0;2.0;10.0;10.0;13.0;17.0;12.0;7.0;5.0;2.0
7362;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 1998;50.0;2.0;8.0;21.0;35.0;44.0;58.0;;2.0;6.0;13.0;29.0;38.0;52.0;;2.0;6.0;13.0;27.0;31.0;38.0;;0.0;0.0;0.0;2.0;8.0;13.0;;0.0;2.0;8.0;6.0;6.0;6.0;;8.0;13.0;15.0;15.0;15.0;17.0;15.0;15.0;92.0;87.0;83.0;77.0;63.0;48.0;40.0;27.0;81.0;71.0;71.0;65.0;56.0;40.0;31.0;19.0;69.0;56.0;50.0;48.0;38.0;21.0;17.0;12.0;12.0;15.0;21.0;17.0;17.0;19.0;13.0;8.0;12.0;15.0;12.0;12.0;8.0;8.0;10.0;8.0
7363;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 1999;50.0;0.0;2.0;15.0;42.0;57.0;;;0.0;0.0;9.0;36.0;47.0;;;0.0;0.0;8.0;30.0;40.0;;;0.0;0.0;2.0;6.0;8.0;;;0.0;2.0;6.0;6.0;9.0;;;8.0;11.0;11.0;11.0;8.0;6.0;6.0;;92.0;89.0;89.0;87.0;77.0;53.0;38.0;;85.0;81.0;81.0;81.0;74.0;49.0;38.0;;70.0;66.0;62.0;58.0;53.0;32.0;23.0;;15.0;15.0;19.0;23.0;21.0;17.0;15.0;;8.0;8.0;8.0;6.0;4.0;4.0;0.0;
7364;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 2000;80.0;0.0;5.0;21.0;40.0;;;;0.0;4.0;13.0;30.0;;;;0.0;4.0;11.0;25.0;;;;0.0;0.0;2.0;5.0;;;;0.0;1.0;8.0;11.0;;;;5.0;6.0;7.0;6.0;6.0;12.0;;;95.0;94.0;93.0;89.0;73.0;48.0;;;87.0;81.0;81.0;77.0;68.0;44.0;;;77.0;67.0;65.0;60.0;51.0;30.0;;;10.0;14.0;15.0;18.0;17.0;14.0;;;8.0;13.0;12.0;12.0;5.0;4.0;;
7365;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 2001;50.0;2.0;6.0;20.0;;;;;2.0;6.0;17.0;;;;;2.0;6.0;15.0;;;;;0.0;0.0;2.0;;;;;0.0;0.0;4.0;;;;;6.0;4.0;11.0;7.0;15.0;;;;94.0;96.0;87.0;87.0;65.0;;;;91.0;89.0;80.0;74.0;59.0;;;;76.0;70.0;61.0;57.0;46.0;;;;15.0;19.0;19.0;17.0;13.0;;;;4.0;7.0;7.0;13.0;6.0;;;
7366;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 2002;60.0;9.0;31.0;;;;;;9.0;31.0;;;;;;9.0;29.0;;;;;;0.0;2.0;;;;;;0.0;0.0;;;;;;2.0;9.0;7.0;9.0;;;;;98.0;91.0;84.0;60.0;;;;;93.0;86.0;78.0;53.0;;;;;83.0;76.0;66.0;43.0;;;;;10.0;10.0;12.0;10.0;;;;;5.0;5.0;7.0;7.0;;;;
7367;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 2003;70.0;13.0;;;;;;;13.0;;;;;;;10.0;;;;;;;3.0;;;;;;;0.0;;;;;;;1.0;3.0;7.0;;;;;;99.0;97.0;79.0;;;;;;91.0;93.0;74.0;;;;;;82.0;76.0;57.0;;;;;;9.0;16.0;16.0;;;;;;7.0;4.0;6.0;;;;;
7368;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 2004;60.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;2.0;;;;;;;100.0;98.0;;;;;;;97.0;94.0;;;;;;;85.0;77.0;;;;;;;11.0;16.0;;;;;;;3.0;5.0;;;;;;
7369;Mannen;"461 Wiskunde; algemeen";VWO;Cohort 2005;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;98.0;;;;;;;;96.0;;;;;;;;83.0;;;;;;;;13.0;;;;;;;;2.0;;;;;;;
7370;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 1995;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7371;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 1996;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7372;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 1997;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7373;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 1998;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7374;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 1999;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7375;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7376;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7377;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7378;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7379;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7380;Mannen;"461 Wiskunde; algemeen";HBO;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7381;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 1995;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7382;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 1996;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7383;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 1997;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7384;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7385;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 1999;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7386;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 2000;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7387;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 2001;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7388;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 2002;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7389;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 2003;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7390;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 2004;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7391;Mannen;"461 Wiskunde; algemeen";Overige vooropleidingen;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7392;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 1995;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7393;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 1996;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7394;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 1997;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7395;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7396;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 1999;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7397;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7398;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7399;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7400;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7401;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7402;Mannen;462 Statistiek;Totaal alle vooropleidingen;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7403;Mannen;462 Statistiek;VWO;Cohort 1995;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7404;Mannen;462 Statistiek;VWO;Cohort 1996;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7405;Mannen;462 Statistiek;VWO;Cohort 1997;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7406;Mannen;462 Statistiek;VWO;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7407;Mannen;462 Statistiek;VWO;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7408;Mannen;462 Statistiek;VWO;Cohort 2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7409;Mannen;462 Statistiek;VWO;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7410;Mannen;462 Statistiek;VWO;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7411;Mannen;462 Statistiek;VWO;Cohort 2003;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7412;Mannen;462 Statistiek;VWO;Cohort 2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7413;Mannen;462 Statistiek;VWO;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7414;Mannen;462 Statistiek;HBO;Cohort 1995;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7415;Mannen;462 Statistiek;HBO;Cohort 1996;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7416;Mannen;462 Statistiek;HBO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7417;Mannen;462 Statistiek;HBO;Cohort 1998;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7418;Mannen;462 Statistiek;HBO;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7419;Mannen;462 Statistiek;HBO;Cohort 2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7420;Mannen;462 Statistiek;HBO;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7421;Mannen;462 Statistiek;HBO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7422;Mannen;462 Statistiek;HBO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7423;Mannen;462 Statistiek;HBO;Cohort 2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7424;Mannen;462 Statistiek;HBO;Cohort 2005;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7425;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 1995;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7426;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 1996;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7427;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 1997;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7428;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 1998;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7429;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 1999;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7430;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7431;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7432;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7433;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 2003;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7434;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7435;Mannen;462 Statistiek;Overige vooropleidingen;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7436;Mannen;48;Totaal alle vooropleidingen;Cohort 1995;700.0;7.0;9.0;25.0;41.0;52.0;57.0;61.0;4.0;7.0;19.0;33.0;43.0;47.0;51.0;4.0;7.0;19.0;32.0;41.0;44.0;47.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;2.0;2.0;6.0;8.0;10.0;10.0;10.0;9.0;11.0;15.0;17.0;21.0;23.0;26.0;27.0;89.0;85.0;78.0;74.0;54.0;36.0;22.0;16.0;81.0;74.0;67.0;63.0;47.0;31.0;19.0;13.0;77.0;69.0;61.0;57.0;42.0;27.0;17.0;12.0;4.0;5.0;6.0;6.0;5.0;4.0;2.0;2.0;8.0;11.0;11.0;11.0;7.0;5.0;3.0;3.0
7437;Mannen;48;Totaal alle vooropleidingen;Cohort 1996;780.0;5.0;8.0;26.0;40.0;51.0;59.0;64.0;3.0;5.0;20.0;32.0;42.0;49.0;53.0;3.0;5.0;19.0;31.0;39.0;46.0;49.0;0.0;0.0;1.0;2.0;2.0;3.0;4.0;2.0;3.0;6.0;7.0;9.0;10.0;11.0;8.0;12.0;13.0;17.0;19.0;20.0;22.0;24.0;90.0;85.0;81.0;75.0;55.0;40.0;27.0;16.0;82.0;75.0;71.0;65.0;48.0;34.0;22.0;13.0;76.0;69.0;65.0;60.0;43.0;29.0;18.0;11.0;6.0;6.0;6.0;6.0;5.0;4.0;4.0;2.0;8.0;10.0;11.0;10.0;8.0;7.0;4.0;3.0
7438;Mannen;48;Totaal alle vooropleidingen;Cohort 1997;980.0;6.0;10.0;22.0;38.0;51.0;58.0;65.0;4.0;7.0;17.0;31.0;41.0;48.0;54.0;4.0;7.0;16.0;30.0;39.0;44.0;48.0;0.0;0.0;0.0;1.0;3.0;4.0;5.0;1.0;2.0;5.0;8.0;9.0;10.0;11.0;8.0;11.0;13.0;17.0;19.0;20.0;21.0;23.0;92.0;86.0;81.0;73.0;59.0;42.0;29.0;19.0;83.0;74.0;69.0;62.0;51.0;36.0;24.0;16.0;78.0;67.0;61.0;55.0;44.0;30.0;19.0;12.0;5.0;7.0;8.0;7.0;7.0;7.0;5.0;4.0;8.0;12.0;12.0;11.0;8.0;6.0;4.0;3.0
7439;Mannen;48;Totaal alle vooropleidingen;Cohort 1998;1110.0;4.0;7.0;22.0;38.0;50.0;63.0;;2.0;4.0;15.0;27.0;37.0;49.0;;2.0;4.0;14.0;26.0;34.0;43.0;;0.0;0.0;1.0;2.0;3.0;5.0;;2.0;3.0;7.0;11.0;13.0;14.0;;5.0;8.0;9.0;12.0;13.0;13.0;15.0;18.0;94.0;90.0;87.0;81.0;65.0;49.0;34.0;20.0;83.0;76.0;71.0;66.0;54.0;40.0;28.0;15.0;77.0;68.0;62.0;57.0;45.0;32.0;23.0;12.0;6.0;8.0;9.0;9.0;8.0;8.0;6.0;4.0;11.0;14.0;15.0;15.0;12.0;9.0;6.0;4.0
