ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
7092;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;17.0
7093;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;27.0
7094;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;13.0
7095;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;23.0
7096;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;23.0
7097;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;19.0
7098;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;21.0
7099;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;24.0
7100;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;19.0
7101;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;15.0
7102;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;18.0
7103;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;22.0
7104;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;7.0
7105;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;13.0
7106;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;6.0
7107;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;10.0
7108;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;7.0
7109;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;13.0
7110;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;7.0
7111;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;8.0
7112;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;8.0
7113;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;9.0
7114;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;10.0
7115;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;7.0
7116;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;6.0
7117;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;9.0
7118;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;6.0
7119;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;7.0
7120;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;5.0
7121;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;9.0
7122;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;8.0
7123;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;8.0
7124;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;12.0
7125;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;8.0
7126;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;3.0
7127;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;9.0
7128;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;8.0
7129;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;10.0
7130;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;6.0
7131;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;3.0
7132;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;10.0
7133;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;4.0
7134;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;15.0
7135;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;8.0
7136;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;
7137;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;6.0
7138;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;10.0
7139;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;9.0
7140;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;6.0
7141;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;5.0
7142;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;6.0
7143;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;7.0
7144;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;7.0
7145;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;4.0
7146;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;10.0
7147;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;7.0
7148;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;4.0
7149;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;7.0
7150;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;5.0
7151;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;6.0
7152;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;7.0
7153;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;8.0
7154;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;7.0
7155;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;8.0
7156;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;8.0
7157;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;6.0
7158;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;8.0
7159;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;8.0
7160;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;6.0
7161;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;5.0
7162;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;8.0
7163;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;7.0
7164;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;5.0
7165;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;8.0
7166;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;6.0
7167;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;7.0
7168;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;8.0
7169;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;8.0
7170;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;9.0
7171;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;9.0
7172;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;8.0
7173;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;6.0
7174;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;6.0
7175;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;7.0
7176;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;7.0
7177;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;7.0
7178;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;11.0
7179;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;6.0
7180;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;4.0
7181;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;5.0
7182;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;10.0
7183;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;7.0
7184;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
7185;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;12.0
7186;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;9.0
7187;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;12.0
7188;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;5.0
7189;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;6.0
7190;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;6.0
7191;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;7.0
7192;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;3.0
7193;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;7.0
7194;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;7.0
7195;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;7.0
7196;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;6.0
7197;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;8.0
7198;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;7.0
7199;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;6.0
7200;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 1e kwartaal;2.0
7201;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 2e kwartaal;5.0
7202;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 3e kwartaal;6.0
7203;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 4e kwartaal;6.0
7204;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 1e kwartaal;3.0
7205;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 2e kwartaal;3.0
7206;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 3e kwartaal;6.0
7207;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 4e kwartaal;7.0
7208;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 1e kwartaal;3.0
7209;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 2e kwartaal;10.0
7210;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 3e kwartaal;9.0
7211;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 4e kwartaal;5.0
7212;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 1e kwartaal;6.0
7213;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 2e kwartaal;8.0
7214;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 3e kwartaal;5.0
7215;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 4e kwartaal;5.0
7216;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 1e kwartaal;5.0
7217;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 2e kwartaal;6.0
7218;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 3e kwartaal;5.0
7219;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 4e kwartaal;5.0
7220;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 1e kwartaal;7.0
7221;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 2e kwartaal;6.0
7222;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 3e kwartaal;4.0
7223;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 4e kwartaal;5.0
7224;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 1e kwartaal;4.0
7225;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 2e kwartaal;4.0
7226;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 3e kwartaal;3.0
7227;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 4e kwartaal;4.0
7228;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 1e kwartaal;5.0
7229;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 2e kwartaal;3.0
7230;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 3e kwartaal;17.0
7231;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 4e kwartaal;8.0
7232;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 1e kwartaal;
7233;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 2e kwartaal;8.0
7234;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 3e kwartaal;5.0
7235;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 4e kwartaal;3.0
7236;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 1e kwartaal;1.0
7237;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 2e kwartaal;2.0
7238;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 3e kwartaal;0.0
7239;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 4e kwartaal;0.0
7240;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 1e kwartaal;0.0
7241;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 2e kwartaal;1.0
7242;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 3e kwartaal;2.0
7243;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 4e kwartaal;1.0
7244;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 1e kwartaal;1.0
7245;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 2e kwartaal;1.0
7246;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 3e kwartaal;0.0
7247;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 4e kwartaal;1.0
7248;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 1e kwartaal;2.0
7249;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 2e kwartaal;3.0
7250;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 3e kwartaal;4.0
7251;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 4e kwartaal;5.0
7252;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 1e kwartaal;1.0
7253;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 2e kwartaal;1.0
7254;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 3e kwartaal;4.0
7255;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 4e kwartaal;3.0
7256;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 1e kwartaal;2.0
7257;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 2e kwartaal;5.0
7258;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 3e kwartaal;4.0
7259;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 4e kwartaal;2.0
7260;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 1e kwartaal;3.0
7261;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 2e kwartaal;4.0
7262;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 3e kwartaal;3.0
7263;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 4e kwartaal;3.0
7264;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 1e kwartaal;2.0
7265;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 2e kwartaal;5.0
7266;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 3e kwartaal;4.0
7267;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 4e kwartaal;1.0
7268;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 1e kwartaal;1.0
7269;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 2e kwartaal;2.0
7270;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 3e kwartaal;2.0
7271;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 4e kwartaal;2.0
7272;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 1e kwartaal;1.0
7273;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 2e kwartaal;1.0
7274;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 3e kwartaal;2.0
7275;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 4e kwartaal;3.0
7276;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 1e kwartaal;3.0
7277;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 2e kwartaal;2.0
7278;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 3e kwartaal;6.0
7279;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 4e kwartaal;3.0
7280;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 1e kwartaal;
7281;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 2e kwartaal;2.0
7282;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 3e kwartaal;1.0
7283;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 4e kwartaal;1.0
7284;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 1e kwartaal;0.0
7285;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 2e kwartaal;1.0
7286;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 3e kwartaal;0.0
7287;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 4e kwartaal;0.0
7288;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 1e kwartaal;0.0
7289;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 2e kwartaal;1.0
7290;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 3e kwartaal;1.0
7291;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 4e kwartaal;1.0
7292;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 1e kwartaal;0.0
7293;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 2e kwartaal;1.0
7294;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 3e kwartaal;0.0
7295;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 4e kwartaal;0.0
7296;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 1e kwartaal;1.0
7297;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 2e kwartaal;1.0
7298;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 3e kwartaal;2.0
7299;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 4e kwartaal;1.0
7300;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 1e kwartaal;2.0
7301;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 2e kwartaal;2.0
7302;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 3e kwartaal;3.0
7303;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 4e kwartaal;4.0
7304;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 1e kwartaal;2.0
7305;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 2e kwartaal;5.0
7306;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 3e kwartaal;5.0
7307;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 4e kwartaal;3.0
7308;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 1e kwartaal;3.0
7309;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 2e kwartaal;4.0
7310;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 3e kwartaal;3.0
7311;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 4e kwartaal;2.0
7312;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2017 1e kwartaal;3.0
7313;Werkzame beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2017 2e kwartaal;1.0
