ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
9395;HC22: Dagbehandeling revalidatiezorg;HP82: Zorg als nevenactiviteit;2018;0
9396;HC22: Dagbehandeling revalidatiezorg;HP82: Zorg als nevenactiviteit;2019;0
9397;HC22: Dagbehandeling revalidatiezorg;HP82: Zorg als nevenactiviteit;2020;0
9398;HC22: Dagbehandeling revalidatiezorg;HP82: Zorg als nevenactiviteit;2021;0
9399;HC22: Dagbehandeling revalidatiezorg;HP82: Zorg als nevenactiviteit;2022;0
9400;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;1998;0
9401;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;1999;0
9402;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2000;0
9403;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2001;0
9404;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2002;0
9405;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2003;0
9406;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2004;0
9407;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2005;0
9408;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2006;0
9409;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2007;0
9410;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2008;0
9411;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2009;0
9412;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2010;0
9413;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2011;0
9414;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2012;0
9415;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2013;0
9416;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2014;0
9417;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2015;0
9418;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2016;0
9419;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2017;0
9420;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2018;0
9421;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2019;0
9422;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2020;0
9423;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2021;0
9424;HC22: Dagbehandeling revalidatiezorg;HP9: Buitenland;2022;0
9425;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;1998;727
9426;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;1999;820
9427;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2000;859
9428;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2001;943
9429;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2002;1012
9430;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2003;1101
9431;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2004;1114
9432;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2005;1173
9433;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2006;1319
9434;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2007;1456
9435;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2008;1507
9436;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2009;1639
9437;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2010;1683
9438;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2011;1795
9439;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2012;1772
9440;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2013;1757
9441;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2014;1800
9442;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2015;1892
9443;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2016;2106
9444;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2017;2075
9445;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2018;2124
9446;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2019;2167
9447;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2020;2008
9448;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2021;2330
9449;HC23: Polikl./ambulante revalidatie;Totaal aanbieders gezondheidszorg;2022;2398
9450;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;1998;41
9451;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;1999;50
9452;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2000;55
9453;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2001;68
9454;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2002;82
9455;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2003;96
9456;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2004;101
9457;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2005;106
9458;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2006;111
9459;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2007;139
9460;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2008;99
9461;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2009;145
9462;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2010;157
9463;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2011;176
9464;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2012;176
9465;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2013;177
9466;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2014;182
9467;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2015;243
9468;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2016;314
9469;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2017;293
9470;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2018;308
9471;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2019;318
9472;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2020;294
9473;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2021;344
9474;HC23: Polikl./ambulante revalidatie;HP1: Ziekenhuizen;2022;347
9475;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;1998;0
9476;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;1999;0
9477;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2000;0
9478;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2001;0
9479;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2002;0
9480;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2003;0
9481;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2004;0
9482;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2005;0
9483;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2006;0
9484;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2007;0
9485;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2008;0
9486;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2009;0
9487;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2010;0
9488;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2011;0
9489;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2012;0
9490;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2013;0
9491;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2014;0
9492;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2015;0
9493;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2016;0
9494;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2017;0
9495;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2018;0
9496;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2019;0
9497;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2020;0
9498;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2021;0
9499;HC23: Polikl./ambulante revalidatie;HP11:Algemene en academ. Ziekenhuizen;2022;0
9500;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;1998;0
9501;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;1999;0
9502;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2000;0
9503;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2001;0
9504;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2002;0
9505;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2003;0
9506;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2004;0
9507;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2005;0
9508;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2006;0
9509;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2007;0
9510;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2008;0
9511;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2009;0
9512;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2010;0
9513;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2011;0
9514;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2012;0
9515;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2013;0
9516;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2014;0
9517;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2015;0
9518;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2016;0
9519;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2017;0
9520;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2018;0
9521;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2019;0
9522;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2020;0
9523;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2021;0
9524;HC23: Polikl./ambulante revalidatie;HP12: Geestelijke gez., verslavingszorg;2022;0
9525;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;1998;41
9526;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;1999;50
9527;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2000;55
9528;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2001;68
9529;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2002;82
9530;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2003;96
9531;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2004;101
9532;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2005;106
9533;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2006;111
9534;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2007;139
9535;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2008;99
9536;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2009;145
9537;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2010;157
9538;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2011;176
9539;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2012;176
9540;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2013;177
9541;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2014;182
9542;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2015;243
9543;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2016;314
9544;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2017;293
9545;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2018;308
9546;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2019;318
9547;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2020;294
9548;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2021;344
9549;HC23: Polikl./ambulante revalidatie;HP13: Categorale ziekenhuizen;2022;347
9550;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;1998;0
9551;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;1999;0
9552;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2000;0
9553;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2001;0
9554;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2002;0
9555;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2003;0
9556;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2004;0
9557;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2005;0
9558;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2006;0
9559;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2007;0
9560;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2008;0
9561;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2009;0
9562;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2010;0
9563;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2011;0
9564;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2012;0
9565;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2013;0
9566;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2014;0
9567;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2015;0
9568;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2016;0
9569;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2017;0
9570;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2018;0
9571;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2019;0
9572;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2020;0
9573;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2021;0
9574;HC23: Polikl./ambulante revalidatie;HP2: Instellingen langdurige zorg;2022;0
9575;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;1998;0
9576;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;1999;0
9577;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2000;0
9578;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2001;0
9579;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2002;0
9580;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2003;0
9581;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2004;0
9582;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2005;0
9583;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2006;0
9584;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2007;0
9585;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2008;0
9586;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2009;0
9587;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2010;0
9588;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2011;0
9589;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2012;0
9590;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2013;0
9591;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2014;0
9592;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2015;0
9593;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2016;0
9594;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2017;0
9595;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2018;0
9596;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2019;0
9597;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2020;0
9598;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2021;0
9599;HC23: Polikl./ambulante revalidatie;HP21: Verpleeg-,verzorgingsh., thuiszorg;2022;0
9600;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;1998;0
9601;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;1999;0
9602;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2000;0
9603;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2001;0
9604;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2002;0
9605;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2003;0
9606;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2004;0
9607;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2005;0
9608;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2006;0
9609;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2007;0
9610;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2008;0
9611;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2009;0
9612;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2010;0
9613;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2011;0
9614;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2012;0
9615;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2013;0
9616;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2014;0
9617;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2015;0
9618;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2016;0
9619;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2017;0
9620;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2018;0
9621;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2019;0
9622;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2020;0
9623;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2021;0
9624;HC23: Polikl./ambulante revalidatie;HP22-29: Instellingen gehandicaptenzorg;2022;0
9625;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;1998;683
9626;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;1999;767
9627;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2000;801
9628;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2001;872
9629;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2002;928
9630;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2003;1002
9631;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2004;1010
9632;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2005;1064
9633;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2006;1205
9634;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2007;1313
9635;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2008;1402
9636;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2009;1489
9637;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2010;1521
9638;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2011;1614
9639;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2012;1591
9640;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2013;1575
9641;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2014;1613
9642;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2015;1644
9643;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2016;1786
9644;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2017;1777
9645;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2018;1811
9646;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2019;1844
9647;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2020;1709
9648;HC23: Polikl./ambulante revalidatie;HP3: Aanbieders ambulante zorg;2021;1980
