ID;Leeftijd;Geboortegeneratie;Kinderen_1;k_1eKinderen_2;k_2eKinderen_3;k_3eKinderen_4;k_4OfVolgendeKinderen_5
2970;48;1981;5e-05;2e-05;0.0;0.0;3e-05
2971;48;1982;4e-05;1e-05;0.0;0.0;3e-05
2972;48;1983;4e-05;1e-05;0.0;0.0;3e-05
2973;48;1984;4e-05;1e-05;0.0;0.0;3e-05
2974;48;1985;4e-05;1e-05;0.0;0.0;3e-05
2975;48;1986;4e-05;1e-05;0.0;0.0;3e-05
2976;48;1987;4e-05;1e-05;0.0;0.0;3e-05
2977;48;1988;4e-05;1e-05;0.0;0.0;3e-05
2978;48;1989;4e-05;1e-05;0.0;0.0;3e-05
2979;48;1990;4e-05;1e-05;0.0;0.0;3e-05
2980;48;1991;4e-05;1e-05;0.0;0.0;3e-05
2981;48;1992;4e-05;1e-05;0.0;0.0;3e-05
2982;48;1993;4e-05;1e-05;0.0;0.0;3e-05
2983;48;1994;4e-05;1e-05;0.0;0.0;3e-05
2984;48;1995;4e-05;1e-05;0.0;0.0;3e-05
2985;48;1996;4e-05;1e-05;0.0;0.0;3e-05
2986;48;1997;4e-05;1e-05;0.0;0.0;3e-05
2987;48;1998;4e-05;1e-05;0.0;0.0;3e-05
2988;48;1999;4e-05;1e-05;0.0;0.0;3e-05
2989;48;2000;4e-05;1e-05;0.0;0.0;3e-05
2990;48;2001;4e-05;1e-05;0.0;0.0;3e-05
2991;48;2002;4e-05;1e-05;0.0;0.0;3e-05
2992;48;2003;4e-05;1e-05;0.0;0.0;3e-05
2993;48;2004;4e-05;1e-05;0.0;0.0;3e-05
2994;48;2005;4e-05;1e-05;0.0;0.0;3e-05
2995;48;2006;4e-05;1e-05;0.0;0.0;3e-05
2996;48;2007;4e-05;1e-05;0.0;0.0;3e-05
2997;48;2008;4e-05;1e-05;0.0;0.0;3e-05
2998;48;2009;4e-05;1e-05;0.0;0.0;3e-05
2999;48;2010;4e-05;1e-05;0.0;0.0;3e-05
3000;48;2011;4e-05;1e-05;0.0;0.0;3e-05
3001;48;2012;4e-05;1e-05;0.0;0.0;3e-05
3002;48;2013;4e-05;1e-05;0.0;0.0;3e-05
3003;48;2014;4e-05;1e-05;0.0;0.0;3e-05
3004;48;2015;4e-05;1e-05;0.0;0.0;3e-05
3005;48;2016;4e-05;1e-05;0.0;0.0;3e-05
3006;48;2017;4e-05;1e-05;0.0;0.0;3e-05
3007;48;2018;4e-05;1e-05;0.0;0.0;3e-05
3008;48;2019;4e-05;1e-05;0.0;0.0;3e-05
3009;48;2020;4e-05;1e-05;0.0;0.0;3e-05
3010;49;1935;0.00013;3e-05;1e-05;0.0;9e-05
3011;49;1936;0.00015;4e-05;1e-05;1e-05;9e-05
3012;49;1937;0.0002;0.0;4e-05;0.0;0.00016
3013;49;1938;0.00018;3e-05;3e-05;1e-05;0.00011
3014;49;1939;0.00015;0.0;0.0;0.0;0.00015
3015;49;1940;0.00027;2e-05;1e-05;2e-05;0.00022
3016;49;1941;0.00016;1e-05;1e-05;0.0;0.00014
3017;49;1942;0.00018;1e-05;0.0;0.0;0.00017
3018;49;1943;0.00019;1e-05;0.0;0.0;0.00018
3019;49;1944;0.00011;1e-05;2e-05;2e-05;6e-05
3020;49;1945;7e-05;1e-05;0.0;2e-05;4e-05
3021;49;1946;0.00011;1e-05;1e-05;0.0;9e-05
3022;49;1947;8e-05;3e-05;1e-05;0.0;4e-05
3023;49;1948;7e-05;4e-05;0.0;0.0;3e-05
3024;49;1949;0.00013;5e-05;2e-05;1e-05;5e-05
3025;49;1950;0.00013;1e-05;1e-05;1e-05;0.0001
3026;49;1951;1e-05;0.0;0.0;0.0;1e-05
3027;49;1952;5e-05;1e-05;0.0;1e-05;3e-05
3028;49;1953;0.00012;2e-05;0.0;2e-05;9e-05
3029;49;1954;0.00014;2e-05;0.0;2e-05;0.0001
3030;49;1955;0.00014;2e-05;0.0;2e-05;0.0001
3031;49;1956;0.00014;2e-05;0.0;2e-05;0.0001
3032;49;1957;0.00014;2e-05;0.0;2e-05;0.0001
3033;49;1958;0.00013;2e-05;0.0;2e-05;9e-05
3034;49;1959;0.00015;2e-05;0.0;3e-05;0.0001
3035;49;1960;0.00014;2e-05;0.0;3e-05;9e-05
3036;49;1961;0.00014;2e-05;0.0;3e-05;9e-05
3037;49;1962;0.00014;2e-05;0.0;3e-05;9e-05
3038;49;1963;0.00014;2e-05;0.0;3e-05;9e-05
3039;49;1964;0.00014;2e-05;0.0;3e-05;9e-05
3040;49;1965;0.00014;2e-05;0.0;3e-05;9e-05
3041;49;1966;0.00014;2e-05;0.0;3e-05;9e-05
3042;49;1967;0.00014;2e-05;0.0;3e-05;9e-05
3043;49;1968;0.00013;2e-05;0.0;3e-05;8e-05
3044;49;1969;0.00013;2e-05;0.0;3e-05;8e-05
3045;49;1970;0.00013;2e-05;0.0;3e-05;8e-05
3046;49;1971;0.00013;2e-05;0.0;3e-05;8e-05
3047;49;1972;0.00012;2e-05;0.0;2e-05;8e-05
3048;49;1973;0.00012;2e-05;0.0;2e-05;8e-05
3049;49;1974;0.00012;2e-05;0.0;2e-05;8e-05
3050;49;1975;0.00012;2e-05;0.0;2e-05;8e-05
3051;49;1976;0.00011;2e-05;0.0;2e-05;7e-05
3052;49;1977;0.00011;2e-05;0.0;2e-05;7e-05
3053;49;1978;0.00011;2e-05;0.0;2e-05;7e-05
3054;49;1979;0.00011;2e-05;0.0;2e-05;7e-05
3055;49;1980;0.00011;2e-05;0.0;2e-05;7e-05
3056;49;1981;0.00011;2e-05;0.0;2e-05;7e-05
3057;49;1982;0.0001;2e-05;0.0;2e-05;6e-05
3058;49;1983;0.0001;2e-05;0.0;2e-05;6e-05
3059;49;1984;9e-05;1e-05;0.0;2e-05;6e-05
3060;49;1985;9e-05;1e-05;0.0;2e-05;6e-05
3061;49;1986;9e-05;1e-05;0.0;2e-05;6e-05
3062;49;1987;9e-05;1e-05;0.0;2e-05;6e-05
3063;49;1988;8e-05;1e-05;0.0;2e-05;5e-05
3064;49;1989;8e-05;1e-05;0.0;2e-05;5e-05
3065;49;1990;8e-05;1e-05;0.0;2e-05;5e-05
3066;49;1991;8e-05;1e-05;0.0;2e-05;5e-05
3067;49;1992;7e-05;1e-05;0.0;1e-05;5e-05
3068;49;1993;6e-05;1e-05;0.0;1e-05;4e-05
3069;49;1994;6e-05;1e-05;0.0;1e-05;4e-05
3070;49;1995;6e-05;1e-05;0.0;1e-05;4e-05
3071;49;1996;6e-05;1e-05;0.0;1e-05;4e-05
3072;49;1997;6e-05;1e-05;0.0;1e-05;4e-05
3073;49;1998;6e-05;1e-05;0.0;1e-05;4e-05
3074;49;1999;5e-05;1e-05;0.0;1e-05;3e-05
3075;49;2000;5e-05;1e-05;0.0;1e-05;3e-05
3076;49;2001;5e-05;1e-05;0.0;1e-05;3e-05
3077;49;2002;5e-05;1e-05;0.0;1e-05;3e-05
3078;49;2003;5e-05;1e-05;0.0;1e-05;3e-05
3079;49;2004;5e-05;1e-05;0.0;1e-05;3e-05
3080;49;2005;5e-05;1e-05;0.0;1e-05;3e-05
3081;49;2006;5e-05;1e-05;0.0;1e-05;3e-05
3082;49;2007;5e-05;1e-05;0.0;1e-05;3e-05
3083;49;2008;5e-05;1e-05;0.0;1e-05;3e-05
3084;49;2009;5e-05;1e-05;0.0;1e-05;3e-05
3085;49;2010;5e-05;1e-05;0.0;1e-05;3e-05
3086;49;2011;5e-05;1e-05;0.0;1e-05;3e-05
3087;49;2012;5e-05;1e-05;0.0;1e-05;3e-05
3088;49;2013;5e-05;1e-05;0.0;1e-05;3e-05
3089;49;2014;5e-05;1e-05;0.0;1e-05;3e-05
3090;49;2015;5e-05;1e-05;0.0;1e-05;3e-05
3091;49;2016;5e-05;1e-05;0.0;1e-05;3e-05
3092;49;2017;5e-05;1e-05;0.0;1e-05;3e-05
3093;49;2018;5e-05;1e-05;0.0;1e-05;3e-05
3094;49;2019;5e-05;1e-05;0.0;1e-05;3e-05
3095;49;2020;5e-05;1e-05;0.0;1e-05;3e-05
3096;50;1935;5e-05;0.0;0.0;0.0;5e-05
3097;50;1936;0.00015;3e-05;3e-05;0.0;9e-05
3098;50;1937;6e-05;1e-05;1e-05;0.0;4e-05
3099;50;1938;0.00014;0.0;3e-05;0.0;0.00011
3100;50;1939;0.00019;2e-05;0.0;1e-05;0.00016
3101;50;1940;0.00028;1e-05;1e-05;0.0;0.00026
3102;50;1941;0.00018;2e-05;0.0;1e-05;0.00015
3103;50;1942;0.00014;0.0;0.0;2e-05;0.00012
3104;50;1943;0.00011;0.0;2e-05;0.0;9e-05
3105;50;1944;8e-05;3e-05;2e-05;0.0;3e-05
3106;50;1945;5e-05;1e-05;0.0;0.0;4e-05
3107;50;1946;7e-05;2e-05;1e-05;0.0;4e-05
3108;50;1947;3e-05;1e-05;0.0;0.0;2e-05
3109;50;1948;0.0;0.0;0.0;0.0;0.0
3110;50;1949;0.0;0.0;0.0;0.0;0.0
3111;50;1950;0.00011;3e-05;1e-05;1e-05;6e-05
3112;50;1951;4e-05;1e-05;0.0;0.0;3e-05
3113;50;1952;0.0;0.0;0.0;0.0;0.0
3114;50;1953;0.0;0.0;0.0;0.0;0.0
3115;50;1954;0.0;0.0;0.0;0.0;0.0
3116;50;1955;0.0;0.0;0.0;0.0;0.0
3117;50;1956;0.0;0.0;0.0;0.0;0.0
3118;50;1957;0.0;0.0;0.0;0.0;0.0
3119;50;1958;0.0;0.0;0.0;0.0;0.0
3120;50;1959;0.0;0.0;0.0;0.0;0.0
3121;50;1960;0.0;0.0;0.0;0.0;0.0
3122;50;1961;0.0;0.0;0.0;0.0;0.0
3123;50;1962;0.0;0.0;0.0;0.0;0.0
3124;50;1963;0.0;0.0;0.0;0.0;0.0
3125;50;1964;0.0;0.0;0.0;0.0;0.0
3126;50;1965;0.0;0.0;0.0;0.0;0.0
3127;50;1966;0.0;0.0;0.0;0.0;0.0
3128;50;1967;0.0;0.0;0.0;0.0;0.0
3129;50;1968;0.0;0.0;0.0;0.0;0.0
3130;50;1969;0.0;0.0;0.0;0.0;0.0
3131;50;1970;0.0;0.0;0.0;0.0;0.0
3132;50;1971;0.0;0.0;0.0;0.0;0.0
3133;50;1972;0.0;0.0;0.0;0.0;0.0
3134;50;1973;0.0;0.0;0.0;0.0;0.0
3135;50;1974;0.0;0.0;0.0;0.0;0.0
3136;50;1975;0.0;0.0;0.0;0.0;0.0
3137;50;1976;0.0;0.0;0.0;0.0;0.0
3138;50;1977;0.0;0.0;0.0;0.0;0.0
3139;50;1978;0.0;0.0;0.0;0.0;0.0
3140;50;1979;0.0;0.0;0.0;0.0;0.0
3141;50;1980;0.0;0.0;0.0;0.0;0.0
3142;50;1981;0.0;0.0;0.0;0.0;0.0
3143;50;1982;0.0;0.0;0.0;0.0;0.0
3144;50;1983;0.0;0.0;0.0;0.0;0.0
3145;50;1984;0.0;0.0;0.0;0.0;0.0
3146;50;1985;0.0;0.0;0.0;0.0;0.0
3147;50;1986;0.0;0.0;0.0;0.0;0.0
3148;50;1987;0.0;0.0;0.0;0.0;0.0
3149;50;1988;0.0;0.0;0.0;0.0;0.0
3150;50;1989;0.0;0.0;0.0;0.0;0.0
3151;50;1990;0.0;0.0;0.0;0.0;0.0
3152;50;1991;0.0;0.0;0.0;0.0;0.0
3153;50;1992;0.0;0.0;0.0;0.0;0.0
3154;50;1993;0.0;0.0;0.0;0.0;0.0
3155;50;1994;0.0;0.0;0.0;0.0;0.0
3156;50;1995;0.0;0.0;0.0;0.0;0.0
3157;50;1996;0.0;0.0;0.0;0.0;0.0
3158;50;1997;0.0;0.0;0.0;0.0;0.0
3159;50;1998;0.0;0.0;0.0;0.0;0.0
3160;50;1999;0.0;0.0;0.0;0.0;0.0
3161;50;2000;0.0;0.0;0.0;0.0;0.0
3162;50;2001;0.0;0.0;0.0;0.0;0.0
3163;50;2002;0.0;0.0;0.0;0.0;0.0
3164;50;2003;0.0;0.0;0.0;0.0;0.0
3165;50;2004;0.0;0.0;0.0;0.0;0.0
3166;50;2005;0.0;0.0;0.0;0.0;0.0
3167;50;2006;0.0;0.0;0.0;0.0;0.0
3168;50;2007;0.0;0.0;0.0;0.0;0.0
3169;50;2008;0.0;0.0;0.0;0.0;0.0
3170;50;2009;0.0;0.0;0.0;0.0;0.0
3171;50;2010;0.0;0.0;0.0;0.0;0.0
3172;50;2011;0.0;0.0;0.0;0.0;0.0
3173;50;2012;0.0;0.0;0.0;0.0;0.0
3174;50;2013;0.0;0.0;0.0;0.0;0.0
3175;50;2014;0.0;0.0;0.0;0.0;0.0
3176;50;2015;0.0;0.0;0.0;0.0;0.0
3177;50;2016;0.0;0.0;0.0;0.0;0.0
3178;50;2017;0.0;0.0;0.0;0.0;0.0
3179;50;2018;0.0;0.0;0.0;0.0;0.0
3180;50;2019;0.0;0.0;0.0;0.0;0.0
3181;50;2020;0.0;0.0;0.0;0.0;0.0
