ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;RegioS;Perioden;Bevolking_1
9675;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Nederland (LD);2022;134566.0
9676;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Nederland (LD);2023;151407.0
9677;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Nederland (LD);2024;161504.0
9678;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Nederland (LD);2022;381066.0
9679;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Nederland (LD);2023;419614.0
9680;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Nederland (LD);2024;441325.0
9681;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;West-Nederland (LD);2022;1575727.0
9682;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;West-Nederland (LD);2023;1700741.0
9683;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;West-Nederland (LD);2024;1777466.0
9684;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Nederland (LD);2022;459478.0
9685;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Nederland (LD);2023;505188.0
9686;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Nederland (LD);2024;534644.0
9687;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groningen (PV);2022;64096.0
9688;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groningen (PV);2023;71211.0
9689;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groningen (PV);2024;74992.0
9690;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Fryslân (PV);2022;40559.0
9691;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Fryslân (PV);2023;45848.0
9692;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Fryslân (PV);2024;49134.0
9693;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Drenthe (PV);2022;29911.0
9694;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Drenthe (PV);2023;34348.0
9695;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Drenthe (PV);2024;37378.0
9696;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overijssel (PV);2022;104794.0
9697;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overijssel (PV);2023;115338.0
9698;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overijssel (PV);2024;120955.0
9699;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Flevoland (PV);2022;82249.0
9700;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Flevoland (PV);2023;90888.0
9701;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Flevoland (PV);2024;96442.0
9702;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Gelderland (PV);2022;194023.0
9703;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Gelderland (PV);2023;213388.0
9704;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Gelderland (PV);2024;223928.0
9705;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Utrecht (PV);2022;179104.0
9706;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Utrecht (PV);2023;195552.0
9707;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Utrecht (PV);2024;205043.0
9708;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Holland (PV);2022;602457.0
9709;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Holland (PV);2023;653139.0
9710;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Holland (PV);2024;683067.0
9711;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Holland (PV);2022;745024.0
9712;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Holland (PV);2023;798253.0
9713;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Holland (PV);2024;833271.0
9714;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zeeland (PV);2022;49142.0
9715;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zeeland (PV);2023;53797.0
9716;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zeeland (PV);2024;56085.0
9717;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Brabant (PV);2022;316987.0
9718;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Brabant (PV);2023;349389.0
9719;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Brabant (PV);2024;369733.0
9720;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Limburg (PV);2022;142491.0
9721;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Limburg (PV);2023;155799.0
9722;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Limburg (PV);2024;164911.0
9723;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Groningen (CR);2022;9651.0
9724;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Groningen (CR);2023;10772.0
9725;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Groningen (CR);2024;11428.0
9726;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Delfzijl en omgeving (CR);2022;4180.0
9727;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Delfzijl en omgeving (CR);2023;4468.0
9728;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Delfzijl en omgeving (CR);2024;4580.0
9729;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overig Groningen (CR);2022;50265.0
9730;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overig Groningen (CR);2023;55971.0
9731;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overig Groningen (CR);2024;58984.0
9732;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Friesland (CR);2022;22309.0
9733;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Friesland (CR);2023;25123.0
9734;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Friesland (CR);2024;27127.0
9735;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Friesland (CR);2022;7463.0
9736;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Friesland (CR);2023;8712.0
9737;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Friesland (CR);2024;9024.0
9738;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Friesland (CR);2022;10787.0
9739;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Friesland (CR);2023;12013.0
9740;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Friesland (CR);2024;12983.0
9741;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Drenthe (CR);2022;11604.0
9742;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Drenthe (CR);2023;13386.0
9743;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Drenthe (CR);2024;14432.0
9744;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Drenthe (CR);2022;10275.0
9745;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Drenthe (CR);2023;11508.0
9746;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Drenthe (CR);2024;12563.0
9747;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Drenthe (CR);2022;8032.0
9748;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Drenthe (CR);2023;9454.0
9749;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Drenthe (CR);2024;10383.0
9750;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Overijssel (CR);2022;25085.0
9751;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Overijssel (CR);2023;28713.0
9752;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Overijssel (CR);2024;30581.0
9753;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Overijssel (CR);2022;14785.0
9754;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Overijssel (CR);2023;16221.0
9755;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Overijssel (CR);2024;16789.0
9756;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Twente (CR);2022;64924.0
9757;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Twente (CR);2023;70404.0
9758;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Twente (CR);2024;73585.0
9759;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Veluwe (CR);2022;58826.0
9760;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Veluwe (CR);2023;65385.0
9761;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Veluwe (CR);2024;68983.0
9762;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Achterhoek (CR);2022;25698.0
9763;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Achterhoek (CR);2023;28335.0
9764;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Achterhoek (CR);2024;29603.0
9765;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Arnhem/Nijmegen (CR);2022;87020.0
9766;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Arnhem/Nijmegen (CR);2023;94251.0
9767;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Arnhem/Nijmegen (CR);2024;99249.0
9768;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Gelderland (CR);2022;22479.0
9769;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Gelderland (CR);2023;25417.0
9770;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidwest-Gelderland (CR);2024;26093.0
9771;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Utrecht (CR);2022;179104.0
9772;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Utrecht (CR);2023;195552.0
9773;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Utrecht (CR);2024;205043.0
9774;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Kop van Noord-Holland (CR);2022;35521.0
9775;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Kop van Noord-Holland (CR);2023;39636.0
9776;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Kop van Noord-Holland (CR);2024;41304.0
9777;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Alkmaar en omgeving (CR);2022;27224.0
9778;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Alkmaar en omgeving (CR);2023;29489.0
9779;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Alkmaar en omgeving (CR);2024;30875.0
9780;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;IJmond (CR);2022;21911.0
9781;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;IJmond (CR);2023;23491.0
9782;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;IJmond (CR);2024;24499.0
9783;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie Haarlem (CR);2022;37893.0
9784;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie Haarlem (CR);2023;42270.0
9785;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie Haarlem (CR);2024;45012.0
9786;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zaanstreek (CR);2022;29946.0
9787;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zaanstreek (CR);2023;33084.0
9788;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zaanstreek (CR);2024;34932.0
9789;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groot-Amsterdam (CR);2022;413597.0
9790;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groot-Amsterdam (CR);2023;448335.0
9791;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groot-Amsterdam (CR);2024;467406.0
9792;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Het Gooi en Vechtstreek (CR);2022;36365.0
9793;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Het Gooi en Vechtstreek (CR);2023;36834.0
9794;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Het Gooi en Vechtstreek (CR);2024;39039.0
9795;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie Leiden en Bollenstreek (CR);2022;57444.0
9796;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie Leiden en Bollenstreek (CR);2023;63105.0
9797;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie Leiden en Bollenstreek (CR);2024;66881.0
9798;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie 's-Gravenhage (CR);2022;260833.0
9799;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie 's-Gravenhage (CR);2023;277135.0
9800;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Agglomeratie 's-Gravenhage (CR);2024;286884.0
9801;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Delft en Westland (CR);2022;39862.0
9802;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Delft en Westland (CR);2023;43610.0
9803;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Delft en Westland (CR);2024;46165.0
9804;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Zuid-Holland (CR);2022;36051.0
9805;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Zuid-Holland (CR);2023;39638.0
9806;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Oost-Zuid-Holland (CR);2024;41603.0
9807;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groot-Rijnmond (CR);2022;307315.0
9808;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groot-Rijnmond (CR);2023;326762.0
9809;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Groot-Rijnmond (CR);2024;342289.0
9810;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Zuid-Holland (CR);2022;43519.0
9811;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Zuid-Holland (CR);2023;48003.0
9812;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Zuid-Holland (CR);2024;49449.0
9813;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zeeuwsch-Vlaanderen (CR);2022;22283.0
9814;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zeeuwsch-Vlaanderen (CR);2023;23595.0
9815;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zeeuwsch-Vlaanderen (CR);2024;24216.0
9816;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overig Zeeland (CR);2022;26859.0
9817;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overig Zeeland (CR);2023;30202.0
9818;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Overig Zeeland (CR);2024;31869.0
9819;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;West-Noord-Brabant (CR);2022;76563.0
9820;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;West-Noord-Brabant (CR);2023;82679.0
9821;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;West-Noord-Brabant (CR);2024;86917.0
9822;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Midden-Noord-Brabant (CR);2022;61804.0
9823;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Midden-Noord-Brabant (CR);2023;68043.0
9824;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Midden-Noord-Brabant (CR);2024;71540.0
9825;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noordoost-Noord-Brabant (CR);2022;62674.0
9826;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noordoost-Noord-Brabant (CR);2023;69201.0
9827;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noordoost-Noord-Brabant (CR);2024;73372.0
9828;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Noord-Brabant (CR);2022;115946.0
9829;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Noord-Brabant (CR);2023;129466.0
9830;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuidoost-Noord-Brabant (CR);2024;137904.0
9831;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Limburg (CR);2022;33764.0
9832;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Limburg (CR);2023;37889.0
9833;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Noord-Limburg (CR);2024;40070.0
9834;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Midden-Limburg (CR);2022;26331.0
9835;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Midden-Limburg (CR);2023;28904.0
9836;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Midden-Limburg (CR);2024;30642.0
9837;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Limburg (CR);2022;82396.0
9838;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Limburg (CR);2023;89006.0
9839;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Zuid-Limburg (CR);2024;94199.0
9840;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Flevoland (CR);2022;82249.0
