ID;Geslacht;Leeftijden;TypeZorg;RegioS;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
2445;Vrouwen;65 tot 80 jaar;6;4 grote gemeenten;2006;1025;0.99;90;88;0.88
2446;Vrouwen;65 tot 80 jaar;6;4 grote gemeenten;2007;1205;1.18;117;97;1.15
2447;Vrouwen;65 tot 80 jaar;6;4 grote gemeenten;2008;1250;1.23;153;122;1.5
2448;Vrouwen;65 tot 80 jaar;6;4 grote gemeenten;2009;950;0.93;122;129;1.19
2449;Vrouwen;65 tot 80 jaar;6;4 grote gemeenten;2010;910;0.89;129;141;1.26
2450;Vrouwen;65 tot 80 jaar;6;Overige gemeenten;2004;11650;1.38;1289;111;1.53
2451;Vrouwen;65 tot 80 jaar;6;Overige gemeenten;2005;10625;1.24;870;82;1.02
2452;Vrouwen;65 tot 80 jaar;6;Overige gemeenten;2006;10090;1.17;907;90;1.05
2453;Vrouwen;65 tot 80 jaar;6;Overige gemeenten;2007;11930;1.36;1195;100;1.37
2454;Vrouwen;65 tot 80 jaar;6;Overige gemeenten;2008;11275;1.26;1146;102;1.28
2455;Vrouwen;65 tot 80 jaar;6;Overige gemeenten;2009;10605;1.16;1133;107;1.24
2456;Vrouwen;65 tot 80 jaar;6;Overige gemeenten;2010;10810;1.16;1172;108;1.26
2457;Vrouwen;65 tot 80 jaar;7;Nederland;2004;32055;3.38;8208;256;8.64
2458;Vrouwen;65 tot 80 jaar;7;Nederland;2005;31440;3.28;8568;272;8.93
2459;Vrouwen;65 tot 80 jaar;7;Nederland;2006;30815;3.19;9016;293;9.33
2460;Vrouwen;65 tot 80 jaar;7;Nederland;2007;25805;2.64;7917;307;8.1
2461;Vrouwen;65 tot 80 jaar;7;Nederland;2008;21125;2.13;6630;314;6.67
2462;Vrouwen;65 tot 80 jaar;7;Nederland;2009;17850;1.76;5679;318;5.6
2463;Vrouwen;65 tot 80 jaar;7;Nederland;2010;16025;1.56;5120;319;4.97
2464;Vrouwen;65 tot 80 jaar;7;4 grote gemeenten;2004;3990;3.78;1113;279;10.55
2465;Vrouwen;65 tot 80 jaar;7;4 grote gemeenten;2005;3375;3.24;1002;297;9.6
2466;Vrouwen;65 tot 80 jaar;7;4 grote gemeenten;2006;3720;3.61;1127;303;10.94
2467;Vrouwen;65 tot 80 jaar;7;4 grote gemeenten;2007;3155;3.09;1000;317;9.79
2468;Vrouwen;65 tot 80 jaar;7;4 grote gemeenten;2008;2495;2.45;813;326;7.97
2469;Vrouwen;65 tot 80 jaar;7;4 grote gemeenten;2009;1835;1.79;640;349;6.24
2470;Vrouwen;65 tot 80 jaar;7;4 grote gemeenten;2010;1580;1.55;574;363;5.61
2471;Vrouwen;65 tot 80 jaar;7;Overige gemeenten;2004;28065;3.32;7095;253;8.4
2472;Vrouwen;65 tot 80 jaar;7;Overige gemeenten;2005;28065;3.28;7566;270;8.85
2473;Vrouwen;65 tot 80 jaar;7;Overige gemeenten;2006;27095;3.14;7889;291;9.14
2474;Vrouwen;65 tot 80 jaar;7;Overige gemeenten;2007;22650;2.59;6917;305;7.9
2475;Vrouwen;65 tot 80 jaar;7;Overige gemeenten;2008;18630;2.09;5817;312;6.52
2476;Vrouwen;65 tot 80 jaar;7;Overige gemeenten;2009;16015;1.76;5039;315;5.52
2477;Vrouwen;65 tot 80 jaar;7;Overige gemeenten;2010;14445;1.56;4546;315;4.9
2478;Vrouwen;65 tot 80 jaar;8;Nederland;2004;133860;14.09;12341;92;12.99
2479;Vrouwen;65 tot 80 jaar;8;Nederland;2005;131295;13.69;14940;114;15.57
2480;Vrouwen;65 tot 80 jaar;8;Nederland;2006;131165;13.57;15593;119;16.13
2481;Vrouwen;65 tot 80 jaar;8;Nederland;2007;124365;12.72;15152;122;15.5
2482;Vrouwen;65 tot 80 jaar;8;Nederland;2008;121840;12.26;14995;123;15.08
2483;Vrouwen;65 tot 80 jaar;8;Nederland;2009;120240;11.85;15263;127;15.04
2484;Vrouwen;65 tot 80 jaar;8;Nederland;2010;116495;11.31;14989;129;14.55
2485;Vrouwen;65 tot 80 jaar;8;4 grote gemeenten;2004;17400;16.5;1634;94;15.5
2486;Vrouwen;65 tot 80 jaar;8;4 grote gemeenten;2005;16525;15.83;1987;120;19.04
2487;Vrouwen;65 tot 80 jaar;8;4 grote gemeenten;2006;16645;16.15;2028;122;19.68
2488;Vrouwen;65 tot 80 jaar;8;4 grote gemeenten;2007;15595;15.27;1882;121;18.42
2489;Vrouwen;65 tot 80 jaar;8;4 grote gemeenten;2008;14450;14.17;1730;120;16.96
2490;Vrouwen;65 tot 80 jaar;8;4 grote gemeenten;2009;14165;13.8;1684;119;16.41
2491;Vrouwen;65 tot 80 jaar;8;4 grote gemeenten;2010;13915;13.6;1742;125;17.03
2492;Vrouwen;65 tot 80 jaar;8;Overige gemeenten;2004;116460;13.79;10707;92;12.68
2493;Vrouwen;65 tot 80 jaar;8;Overige gemeenten;2005;114770;13.42;12953;113;15.15
2494;Vrouwen;65 tot 80 jaar;8;Overige gemeenten;2006;114520;13.26;13565;118;15.71
2495;Vrouwen;65 tot 80 jaar;8;Overige gemeenten;2007;108770;12.43;13270;122;15.16
2496;Vrouwen;65 tot 80 jaar;8;Overige gemeenten;2008;107390;12.04;13265;124;14.87
2497;Vrouwen;65 tot 80 jaar;8;Overige gemeenten;2009;106080;11.63;13579;128;14.88
2498;Vrouwen;65 tot 80 jaar;8;Overige gemeenten;2010;102585;11.05;13247;129;14.27
2499;Vrouwen;65 tot 80 jaar;9;Nederland;2004;89495;9.42;7648;85;8.05
2500;Vrouwen;65 tot 80 jaar;9;Nederland;2005;68125;7.1;5389;79;5.62
2501;Vrouwen;65 tot 80 jaar;9;Nederland;2006;64090;6.63;5395;84;5.58
2502;Vrouwen;65 tot 80 jaar;9;Nederland;2007;64820;6.63;5596;86;5.73
2503;Vrouwen;65 tot 80 jaar;9;Nederland;2008;66900;6.73;6094;91;6.13
2504;Vrouwen;65 tot 80 jaar;9;Nederland;2009;67595;6.66;6346;94;6.25
2505;Vrouwen;65 tot 80 jaar;9;Nederland;2010;69745;6.77;6684;96;6.49
2506;Vrouwen;65 tot 80 jaar;9;4 grote gemeenten;2004;12055;11.43;965;80;9.15
2507;Vrouwen;65 tot 80 jaar;9;4 grote gemeenten;2005;7850;7.52;563;72;5.39
2508;Vrouwen;65 tot 80 jaar;9;4 grote gemeenten;2006;7080;6.87;581;82;5.63
2509;Vrouwen;65 tot 80 jaar;9;4 grote gemeenten;2007;6655;6.52;598;90;5.85
2510;Vrouwen;65 tot 80 jaar;9;4 grote gemeenten;2008;6540;6.41;663;101;6.5
2511;Vrouwen;65 tot 80 jaar;9;4 grote gemeenten;2009;6345;6.19;681;107;6.64
2512;Vrouwen;65 tot 80 jaar;9;4 grote gemeenten;2010;6435;6.29;756;117;7.39
2513;Vrouwen;65 tot 80 jaar;9;Overige gemeenten;2004;77440;9.17;6683;86;7.92
2514;Vrouwen;65 tot 80 jaar;9;Overige gemeenten;2005;60275;7.05;4826;80;5.64
2515;Vrouwen;65 tot 80 jaar;9;Overige gemeenten;2006;57010;6.6;4814;84;5.58
2516;Vrouwen;65 tot 80 jaar;9;Overige gemeenten;2007;58160;6.65;4998;86;5.71
2517;Vrouwen;65 tot 80 jaar;9;Overige gemeenten;2008;60355;6.77;5431;90;6.09
2518;Vrouwen;65 tot 80 jaar;9;Overige gemeenten;2009;61250;6.71;5664;92;6.21
2519;Vrouwen;65 tot 80 jaar;9;Overige gemeenten;2010;63310;6.82;5928;94;6.39
2520;Vrouwen;65 tot 80 jaar;Totaal verpleging;Nederland;2004;62945;6.63;2510;40;2.64
2521;Vrouwen;65 tot 80 jaar;Totaal verpleging;Nederland;2005;61230;6.38;2146;35;2.24
2522;Vrouwen;65 tot 80 jaar;Totaal verpleging;Nederland;2006;60470;6.26;2198;36;2.27
2523;Vrouwen;65 tot 80 jaar;Totaal verpleging;Nederland;2007;54560;5.58;1967;36;2.01
2524;Vrouwen;65 tot 80 jaar;Totaal verpleging;Nederland;2008;46625;4.69;1495;32;1.5
2525;Vrouwen;65 tot 80 jaar;Totaal verpleging;Nederland;2009;40075;3.95;1242;31;1.22
2526;Vrouwen;65 tot 80 jaar;Totaal verpleging;Nederland;2010;37395;3.63;1170;31;1.14
2527;Vrouwen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2004;6575;6.24;262;40;2.49
2528;Vrouwen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2005;6550;6.28;277;42;2.65
2529;Vrouwen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2006;6750;6.55;269;40;2.61
2530;Vrouwen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2007;6085;5.96;244;40;2.39
2531;Vrouwen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2008;5085;4.98;185;36;1.81
2532;Vrouwen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2009;3855;3.76;149;39;1.45
2533;Vrouwen;65 tot 80 jaar;Totaal verpleging;4 grote gemeenten;2010;3405;3.33;139;41;1.36
2534;Vrouwen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2004;56365;6.68;2248;40;2.66
2535;Vrouwen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2005;54680;6.4;1870;34;2.19
2536;Vrouwen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2006;53720;6.22;1930;36;2.24
2537;Vrouwen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2007;48475;5.54;1723;36;1.97
2538;Vrouwen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2008;41540;4.66;1311;32;1.47
2539;Vrouwen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2009;36220;3.97;1093;30;1.2
2540;Vrouwen;65 tot 80 jaar;Totaal verpleging;Overige gemeenten;2010;33990;3.66;1031;30;1.11
2541;Vrouwen;80 jaar of ouder;0;Nederland;2004;186275;43.0;36317;195;83.84
2542;Vrouwen;80 jaar of ouder;0;Nederland;2005;190290;43.15;37932;199;86.02
2543;Vrouwen;80 jaar of ouder;0;Nederland;2006;198390;44.22;40638;205;90.59
2544;Vrouwen;80 jaar of ouder;0;Nederland;2007;203145;44.64;41439;204;91.06
2545;Vrouwen;80 jaar of ouder;0;Nederland;2008;208140;44.77;41963;202;90.25
2546;Vrouwen;80 jaar of ouder;0;Nederland;2009;211455;44.77;43177;204;91.42
2547;Vrouwen;80 jaar of ouder;0;Nederland;2010;213760;44.29;43989;206;91.14
2548;Vrouwen;80 jaar of ouder;0;4 grote gemeenten;2004;27405;43.46;5153;188;81.71
2549;Vrouwen;80 jaar of ouder;0;4 grote gemeenten;2005;26875;43.11;5285;197;84.76
2550;Vrouwen;80 jaar of ouder;0;4 grote gemeenten;2006;27315;44.26;5476;200;88.73
2551;Vrouwen;80 jaar of ouder;0;4 grote gemeenten;2007;26855;44.19;5262;196;86.59
2552;Vrouwen;80 jaar of ouder;0;4 grote gemeenten;2008;26175;43.44;5044;193;83.69
2553;Vrouwen;80 jaar of ouder;0;4 grote gemeenten;2009;25775;43.32;4881;189;82.03
2554;Vrouwen;80 jaar of ouder;0;4 grote gemeenten;2010;24875;42.06;5059;203;85.53
2555;Vrouwen;80 jaar of ouder;0;Overige gemeenten;2004;158870;42.92;31164;196;84.2
2556;Vrouwen;80 jaar of ouder;0;Overige gemeenten;2005;163415;43.16;32647;200;86.23
2557;Vrouwen;80 jaar of ouder;0;Overige gemeenten;2006;171075;44.22;35162;206;90.88
2558;Vrouwen;80 jaar of ouder;0;Overige gemeenten;2007;176290;44.71;36177;205;91.75
2559;Vrouwen;80 jaar of ouder;0;Overige gemeenten;2008;181960;44.96;36919;203;91.23
2560;Vrouwen;80 jaar of ouder;0;Overige gemeenten;2009;185680;44.98;38297;206;92.77
2561;Vrouwen;80 jaar of ouder;0;Overige gemeenten;2010;188880;44.6;38930;206;91.93
2562;Vrouwen;80 jaar of ouder;1;Nederland;2004;49575;11.44;5256;106;12.13
2563;Vrouwen;80 jaar of ouder;1;Nederland;2005;65450;14.84;7521;115;17.06
2564;Vrouwen;80 jaar of ouder;1;Nederland;2006;71000;15.83;8290;117;18.48
2565;Vrouwen;80 jaar of ouder;1;Nederland;2007;73165;16.08;8608;118;18.91
2566;Vrouwen;80 jaar of ouder;1;Nederland;2008;74225;15.96;8833;119;19.0
2567;Vrouwen;80 jaar of ouder;1;Nederland;2009;74725;15.82;9160;123;19.39
2568;Vrouwen;80 jaar of ouder;1;Nederland;2010;72275;14.98;9118;126;18.89
2569;Vrouwen;80 jaar of ouder;1;4 grote gemeenten;2004;6995;11.1;718;103;11.38
2570;Vrouwen;80 jaar of ouder;1;4 grote gemeenten;2005;9880;15.85;1177;119;18.88
2571;Vrouwen;80 jaar of ouder;1;4 grote gemeenten;2006;10755;17.43;1282;119;20.77
2572;Vrouwen;80 jaar of ouder;1;4 grote gemeenten;2007;10715;17.64;1248;116;20.53
2573;Vrouwen;80 jaar of ouder;1;4 grote gemeenten;2008;10255;17.02;1182;115;19.62
2574;Vrouwen;80 jaar of ouder;1;4 grote gemeenten;2009;10530;17.7;1195;113;20.09
2575;Vrouwen;80 jaar of ouder;1;4 grote gemeenten;2010;9740;16.47;1197;123;20.24
2576;Vrouwen;80 jaar of ouder;1;Overige gemeenten;2004;42575;11.5;4538;107;12.26
2577;Vrouwen;80 jaar of ouder;1;Overige gemeenten;2005;55570;14.68;6344;114;16.76
2578;Vrouwen;80 jaar of ouder;1;Overige gemeenten;2006;60245;15.57;7009;116;18.11
2579;Vrouwen;80 jaar of ouder;1;Overige gemeenten;2007;62450;15.84;7360;118;18.67
2580;Vrouwen;80 jaar of ouder;1;Overige gemeenten;2008;63970;15.81;7650;120;18.9
2581;Vrouwen;80 jaar of ouder;1;Overige gemeenten;2009;64190;15.55;7965;124;19.29
2582;Vrouwen;80 jaar of ouder;1;Overige gemeenten;2010;62530;14.77;7922;127;18.71
2583;Vrouwen;80 jaar of ouder;2;Nederland;2004;9510;2.2;3131;329;7.23
2584;Vrouwen;80 jaar of ouder;2;Nederland;2005;8665;1.97;2478;286;5.62
2585;Vrouwen;80 jaar of ouder;2;Nederland;2006;9290;2.07;2130;229;4.75
2586;Vrouwen;80 jaar of ouder;2;Nederland;2007;14240;3.13;2295;161;5.04
2587;Vrouwen;80 jaar of ouder;2;Nederland;2008;20710;4.45;2754;133;5.92
2588;Vrouwen;80 jaar of ouder;2;Nederland;2009;25220;5.34;3173;126;6.72
2589;Vrouwen;80 jaar of ouder;2;Nederland;2010;29905;6.2;3357;112;6.96
2590;Vrouwen;80 jaar of ouder;2;4 grote gemeenten;2004;1100;1.75;72;66;1.15
2591;Vrouwen;80 jaar of ouder;2;4 grote gemeenten;2005;905;1.45;71;78;1.14
2592;Vrouwen;80 jaar of ouder;2;4 grote gemeenten;2006;775;1.25;49;63;0.79
2593;Vrouwen;80 jaar of ouder;2;4 grote gemeenten;2007;1240;2.04;79;64;1.3
2594;Vrouwen;80 jaar of ouder;2;4 grote gemeenten;2008;1895;3.15;148;78;2.45
2595;Vrouwen;80 jaar of ouder;2;4 grote gemeenten;2009;2440;4.1;193;79;3.25
2596;Vrouwen;80 jaar of ouder;2;4 grote gemeenten;2010;2760;4.67;279;101;4.72
2597;Vrouwen;80 jaar of ouder;2;Overige gemeenten;2004;8410;2.27;3059;364;8.27
2598;Vrouwen;80 jaar of ouder;2;Overige gemeenten;2005;7760;2.05;2407;310;6.36
2599;Vrouwen;80 jaar of ouder;2;Overige gemeenten;2006;8515;2.2;2081;244;5.38
2600;Vrouwen;80 jaar of ouder;2;Overige gemeenten;2007;13000;3.3;2216;170;5.62
2601;Vrouwen;80 jaar of ouder;2;Overige gemeenten;2008;18815;4.65;2606;139;6.44
2602;Vrouwen;80 jaar of ouder;2;Overige gemeenten;2009;22780;5.52;2980;131;7.22
2603;Vrouwen;80 jaar of ouder;2;Overige gemeenten;2010;27145;6.41;3078;113;7.27
2604;Vrouwen;80 jaar of ouder;3;Nederland;2004;7700;1.78;315;41;0.73
2605;Vrouwen;80 jaar of ouder;3;Nederland;2005;6960;1.58;157;23;0.36
2606;Vrouwen;80 jaar of ouder;3;Nederland;2006;7220;1.61;149;21;0.33
2607;Vrouwen;80 jaar of ouder;3;Nederland;2007;6160;1.35;135;22;0.3
2608;Vrouwen;80 jaar of ouder;3;Nederland;2008;5015;1.08;102;20;0.22
2609;Vrouwen;80 jaar of ouder;3;Nederland;2009;4295;0.91;91;21;0.19
2610;Vrouwen;80 jaar of ouder;3;Nederland;2010;4390;0.91;96;22;0.2
2611;Vrouwen;80 jaar of ouder;3;4 grote gemeenten;2004;980;1.56;23;23;0.36
2612;Vrouwen;80 jaar of ouder;3;4 grote gemeenten;2005;1075;1.73;26;24;0.42
2613;Vrouwen;80 jaar of ouder;3;4 grote gemeenten;2006;970;1.57;19;20;0.31
2614;Vrouwen;80 jaar of ouder;3;4 grote gemeenten;2007;885;1.45;13;15;0.21
2615;Vrouwen;80 jaar of ouder;3;4 grote gemeenten;2008;745;1.23;12;16;0.2
2616;Vrouwen;80 jaar of ouder;3;4 grote gemeenten;2009;570;0.96;11;19;0.19
2617;Vrouwen;80 jaar of ouder;3;4 grote gemeenten;2010;600;1.02;12;20;0.2
2618;Vrouwen;80 jaar of ouder;3;Overige gemeenten;2004;6720;1.82;292;43;0.79
2619;Vrouwen;80 jaar of ouder;3;Overige gemeenten;2005;5885;1.55;131;22;0.35
2620;Vrouwen;80 jaar of ouder;3;Overige gemeenten;2006;6250;1.62;130;21;0.34
2621;Vrouwen;80 jaar of ouder;3;Overige gemeenten;2007;5275;1.34;122;23;0.31
2622;Vrouwen;80 jaar of ouder;3;Overige gemeenten;2008;4275;1.06;90;21;0.22
2623;Vrouwen;80 jaar of ouder;3;Overige gemeenten;2009;3725;0.9;79;21;0.19
2624;Vrouwen;80 jaar of ouder;3;Overige gemeenten;2010;3790;0.89;84;22;0.2
2625;Vrouwen;80 jaar of ouder;4;Nederland;2004;37195;8.59;6077;163;14.03
2626;Vrouwen;80 jaar of ouder;4;Nederland;2005;25255;5.73;4815;191;10.92
2627;Vrouwen;80 jaar of ouder;4;Nederland;2006;24010;5.35;4928;205;10.98
2628;Vrouwen;80 jaar of ouder;4;Nederland;2007;27980;6.15;6128;219;13.47
2629;Vrouwen;80 jaar of ouder;4;Nederland;2008;39995;8.6;9748;244;20.97
2630;Vrouwen;80 jaar of ouder;4;Nederland;2009;49780;10.54;13196;265;27.94
2631;Vrouwen;80 jaar of ouder;4;Nederland;2010;54225;11.24;15220;281;31.54
2632;Vrouwen;80 jaar of ouder;4;4 grote gemeenten;2004;6805;10.79;1045;154;16.56
2633;Vrouwen;80 jaar of ouder;4;4 grote gemeenten;2005;3805;6.1;701;184;11.24
2634;Vrouwen;80 jaar of ouder;4;4 grote gemeenten;2006;2980;4.83;594;199;9.62
2635;Vrouwen;80 jaar of ouder;4;4 grote gemeenten;2007;2940;4.84;619;211;10.19
2636;Vrouwen;80 jaar of ouder;4;4 grote gemeenten;2008;3860;6.41;907;235;15.05
2637;Vrouwen;80 jaar of ouder;4;4 grote gemeenten;2009;5405;9.09;1374;254;23.1
2638;Vrouwen;80 jaar of ouder;4;4 grote gemeenten;2010;5675;9.6;1623;286;27.44
2639;Vrouwen;80 jaar of ouder;4;Overige gemeenten;2004;30390;8.21;5033;166;13.6
2640;Vrouwen;80 jaar of ouder;4;Overige gemeenten;2005;21450;5.67;4114;192;10.87
2641;Vrouwen;80 jaar of ouder;4;Overige gemeenten;2006;21030;5.44;4334;206;11.2
2642;Vrouwen;80 jaar of ouder;4;Overige gemeenten;2007;25040;6.35;5509;220;13.97
2643;Vrouwen;80 jaar of ouder;4;Overige gemeenten;2008;36135;8.93;8841;245;21.85
2644;Vrouwen;80 jaar of ouder;4;Overige gemeenten;2009;44370;10.75;11822;266;28.64
2645;Vrouwen;80 jaar of ouder;4;Overige gemeenten;2010;48550;11.46;13598;280;32.11
2646;Vrouwen;80 jaar of ouder;5;Nederland;2004;6075;1.4;823;135;1.9
2647;Vrouwen;80 jaar of ouder;5;Nederland;2005;7770;1.76;1082;139;2.45
2648;Vrouwen;80 jaar of ouder;5;Nederland;2006;9000;2.01;1320;147;2.94
2649;Vrouwen;80 jaar of ouder;5;Nederland;2007;7035;1.55;1057;150;2.32
2650;Vrouwen;80 jaar of ouder;5;Nederland;2008;4790;1.03;720;150;1.55
2651;Vrouwen;80 jaar of ouder;5;Nederland;2009;3680;0.78;565;154;1.2
2652;Vrouwen;80 jaar of ouder;5;Nederland;2010;3230;0.67;517;160;1.07
2653;Vrouwen;80 jaar of ouder;5;4 grote gemeenten;2004;745;1.18;91;123;1.45
2654;Vrouwen;80 jaar of ouder;5;4 grote gemeenten;2005;1515;2.43;228;150;3.66
2655;Vrouwen;80 jaar of ouder;5;4 grote gemeenten;2006;1515;2.46;227;150;3.68
2656;Vrouwen;80 jaar of ouder;5;4 grote gemeenten;2007;1295;2.13;185;143;3.04
2657;Vrouwen;80 jaar of ouder;5;4 grote gemeenten;2008;855;1.42;122;143;2.02
2658;Vrouwen;80 jaar of ouder;5;4 grote gemeenten;2009;615;1.03;91;148;1.52
2659;Vrouwen;80 jaar of ouder;5;4 grote gemeenten;2010;530;0.89;88;166;1.49
2660;Vrouwen;80 jaar of ouder;5;Overige gemeenten;2004;5335;1.44;732;137;1.98
2661;Vrouwen;80 jaar of ouder;5;Overige gemeenten;2005;6255;1.65;854;137;2.26
2662;Vrouwen;80 jaar of ouder;5;Overige gemeenten;2006;7480;1.93;1093;146;2.82
2663;Vrouwen;80 jaar of ouder;5;Overige gemeenten;2007;5740;1.46;872;152;2.21
2664;Vrouwen;80 jaar of ouder;5;Overige gemeenten;2008;3935;0.97;598;152;1.48
2665;Vrouwen;80 jaar of ouder;5;Overige gemeenten;2009;3065;0.74;475;155;1.15
2666;Vrouwen;80 jaar of ouder;5;Overige gemeenten;2010;2700;0.64;429;159;1.01
2667;Vrouwen;80 jaar of ouder;6;Nederland;2004;19970;4.61;3141;157;7.25
2668;Vrouwen;80 jaar of ouder;6;Nederland;2005;17055;3.87;2317;136;5.26
2669;Vrouwen;80 jaar of ouder;6;Nederland;2006;16480;3.67;2328;141;5.19
2670;Vrouwen;80 jaar of ouder;6;Nederland;2007;19360;4.25;3197;165;7.03
2671;Vrouwen;80 jaar of ouder;6;Nederland;2008;18180;3.91;3120;172;6.71
2672;Vrouwen;80 jaar of ouder;6;Nederland;2009;16345;3.46;2829;173;5.99
2673;Vrouwen;80 jaar of ouder;6;Nederland;2010;16630;3.45;2970;179;6.15
2674;Vrouwen;80 jaar of ouder;6;4 grote gemeenten;2004;2035;3.22;295;145;4.67
2675;Vrouwen;80 jaar of ouder;6;4 grote gemeenten;2005;1845;2.96;296;160;4.75
2676;Vrouwen;80 jaar of ouder;6;4 grote gemeenten;2006;1845;2.99;266;144;4.31
2677;Vrouwen;80 jaar of ouder;6;4 grote gemeenten;2007;2090;3.44;335;160;5.5
2678;Vrouwen;80 jaar of ouder;6;4 grote gemeenten;2008;2255;3.74;373;165;6.19
2679;Vrouwen;80 jaar of ouder;6;4 grote gemeenten;2009;1760;2.95;311;177;5.22
2680;Vrouwen;80 jaar of ouder;6;4 grote gemeenten;2010;1695;2.87;310;183;5.24
2681;Vrouwen;80 jaar of ouder;6;Overige gemeenten;2004;17935;4.85;2846;159;7.69
2682;Vrouwen;80 jaar of ouder;6;Overige gemeenten;2005;15205;4.02;2021;133;5.34
2683;Vrouwen;80 jaar of ouder;6;Overige gemeenten;2006;14635;3.78;2062;141;5.33
2684;Vrouwen;80 jaar of ouder;6;Overige gemeenten;2007;17265;4.38;2863;166;7.26
2685;Vrouwen;80 jaar of ouder;6;Overige gemeenten;2008;15925;3.93;2747;173;6.79
2686;Vrouwen;80 jaar of ouder;6;Overige gemeenten;2009;14585;3.53;2518;173;6.1
2687;Vrouwen;80 jaar of ouder;6;Overige gemeenten;2010;14930;3.53;2660;178;6.28
2688;Vrouwen;80 jaar of ouder;7;Nederland;2004;56245;12.98;17574;312;40.57
2689;Vrouwen;80 jaar of ouder;7;Nederland;2005;59135;13.41;19562;331;44.36
2690;Vrouwen;80 jaar of ouder;7;Nederland;2006;61395;13.69;21492;350;47.91
2691;Vrouwen;80 jaar of ouder;7;Nederland;2007;55205;12.13;20020;363;43.99
2692;Vrouwen;80 jaar of ouder;7;Nederland;2008;45220;9.73;16687;369;35.89
2693;Vrouwen;80 jaar of ouder;7;Nederland;2009;37415;7.92;14163;379;29.99
2694;Vrouwen;80 jaar of ouder;7;Nederland;2010;33110;6.86;12710;384;26.33
2695;Vrouwen;80 jaar of ouder;7;4 grote gemeenten;2004;8745;13.87;2909;333;46.14
2696;Vrouwen;80 jaar of ouder;7;4 grote gemeenten;2005;7845;12.59;2786;355;44.69
2697;Vrouwen;80 jaar of ouder;7;4 grote gemeenten;2006;8475;13.73;3039;359;49.24
2698;Vrouwen;80 jaar of ouder;7;4 grote gemeenten;2007;7690;12.65;2784;362;45.81
2699;Vrouwen;80 jaar of ouder;7;4 grote gemeenten;2008;6310;10.47;2300;364;38.16
2700;Vrouwen;80 jaar of ouder;7;4 grote gemeenten;2009;4450;7.48;1706;383;28.67
2701;Vrouwen;80 jaar of ouder;7;4 grote gemeenten;2010;3870;6.55;1551;400;26.22
2702;Vrouwen;80 jaar of ouder;7;Overige gemeenten;2004;47505;12.83;14664;309;39.62
2703;Vrouwen;80 jaar of ouder;7;Overige gemeenten;2005;51290;13.55;16776;327;44.31
2704;Vrouwen;80 jaar of ouder;7;Overige gemeenten;2006;52915;13.68;18453;349;47.69
2705;Vrouwen;80 jaar of ouder;7;Overige gemeenten;2007;47515;12.05;17237;363;43.71
2706;Vrouwen;80 jaar of ouder;7;Overige gemeenten;2008;38910;9.61;14387;370;35.55
2707;Vrouwen;80 jaar of ouder;7;Overige gemeenten;2009;32965;7.98;12458;378;30.18
2708;Vrouwen;80 jaar of ouder;7;Overige gemeenten;2010;29240;6.9;11159;382;26.35
2709;Vrouwen;80 jaar of ouder;8;Nederland;2004;149090;34.42;14870;100;34.33
2710;Vrouwen;80 jaar of ouder;8;Nederland;2005;157615;35.74;19140;121;43.41
2711;Vrouwen;80 jaar of ouder;8;Nederland;2006;165405;36.87;21051;127;46.93
2712;Vrouwen;80 jaar of ouder;8;Nederland;2007;163385;35.9;21224;130;46.64
2713;Vrouwen;80 jaar of ouder;8;Nederland;2008;164230;35.32;21461;131;46.16
2714;Vrouwen;80 jaar of ouder;8;Nederland;2009;165595;35.06;22337;135;47.29
2715;Vrouwen;80 jaar of ouder;8;Nederland;2010;162835;33.74;22519;138;46.66
2716;Vrouwen;80 jaar of ouder;8;4 grote gemeenten;2004;23290;36.93;2337;100;37.06
2717;Vrouwen;80 jaar of ouder;8;4 grote gemeenten;2005;23050;36.97;2965;129;47.55
2718;Vrouwen;80 jaar of ouder;8;4 grote gemeenten;2006;23725;38.45;3104;131;50.29
2719;Vrouwen;80 jaar of ouder;8;4 grote gemeenten;2007;22640;37.25;2896;128;47.65
2720;Vrouwen;80 jaar of ouder;8;4 grote gemeenten;2008;21280;35.31;2683;126;44.52
2721;Vrouwen;80 jaar of ouder;8;4 grote gemeenten;2009;21000;35.3;2623;125;44.08
2722;Vrouwen;80 jaar of ouder;8;4 grote gemeenten;2010;19820;33.51;2679;135;45.29
2723;Vrouwen;80 jaar of ouder;8;Overige gemeenten;2004;125805;33.99;12532;100;33.86
