ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
8074;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2012;2.9
8075;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2013;3.0
8076;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2014;2.9
8077;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2015;3.0
8078;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2016;3.3
8079;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2017;3.4
8080;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2018;3.2
8081;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2019;3.4
8082;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2020;4.2
8083;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2021;3.9
8084;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M Specialistische zakelijke diensten;2022;3.9
8085;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2012;1.2
8086;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2013;1.0
8087;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2014;1.1
8088;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2015;1.1
8089;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2016;1.1
8090;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2017;1.1
8091;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2018;1.2
8092;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2019;1.3
8093;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2020;1.3
8094;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2021;1.6
8095;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;N Verhuur en overige zakelijke diensten;2022;2.0
8096;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2012;0.3
8097;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2013;0.5
8098;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2014;0.2
8099;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2015;0.4
8100;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2016;0.3
8101;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2017;0.2
8102;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2018;0.3
8103;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2019;0.3
8104;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2020;0.6
8105;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2021;0.2
8106;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O Openbaar bestuur en overheidsdiensten;2022;0.3
8107;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2012;1.2
8108;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2013;1.3
8109;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2014;1.3
8110;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2015;1.5
8111;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2016;1.5
8112;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2017;1.7
8113;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2018;1.8
8114;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2019;1.9
8115;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2020;2.7
8116;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2021;2.6
8117;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;P Onderwijs;2022;2.7
8118;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2012;2.8
8119;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2013;3.0
8120;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2014;3.7
8121;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2015;4.7
8122;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2016;3.8
8123;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2017;3.7
8124;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2018;3.5
8125;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2019;3.4
8126;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2020;3.3
8127;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2021;3.0
8128;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;Q Gezondheids- en welzijnszorg;2022;2.8
8129;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2012;0.7
8130;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2013;0.7
8131;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2014;0.7
8132;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2015;0.7
8133;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2016;0.7
8134;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2017;0.7
8135;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2018;0.8
8136;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2019;0.8
8137;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2020;1.3
8138;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2021;1.1
8139;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R Cultuur, sport en recreatie;2022;1.1
8140;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2012;0.7
8141;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2013;0.7
8142;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2014;0.6
8143;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2015;0.7
8144;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2016;0.7
8145;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2017;0.6
8146;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2018;0.7
8147;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2019;0.8
8148;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2020;0.9
8149;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2021;0.9
8150;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;S Overige dienstverlening;2022;0.9
8151;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2012;0.0
8152;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2013;0.0
8153;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2014;0.0
8154;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2015;0.0
8155;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2016;0.0
8156;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2017;0.0
8157;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2018;0.0
8158;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2019;0.0
8159;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2020;0.0
8160;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2021;0.0
8161;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;T Huishoudens;2022;0.0
8162;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2012;0.0
8163;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2013;0.0
8164;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2014;0.0
8165;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2015;0.0
8166;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2016;0.0
8167;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2017;0.0
8168;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2018;0.0
8169;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2019;0.0
8170;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2020;0.0
8171;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2021;0.0
8172;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;U Extraterritoriale organisaties;2022;0.0
8173;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2012;10.3
8174;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2013;8.9
8175;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2014;8.8
8176;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2015;6.8
8177;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2016;5.8
8178;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2017;6.0
8179;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2018;6.0
8180;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2019;6.1
8181;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2020;5.3
8182;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2021;4.4
8183;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;SBI-code onbekend;2022;6.4
8184;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2012;26.0
8185;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2013;26.4
8186;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2014;25.6
8187;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2015;26.8
8188;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2016;25.8
8189;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2017;26.3
8190;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2018;26.9
8191;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2019;28.3
8192;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2020;32.0
8193;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2021;25.7
8194;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;A-U Alle economische activiteiten;2022;29.8
8195;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.5
8196;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.5
8197;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2014;0.4
8198;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.5
8199;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.5
8200;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.5
8201;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2018;0.5
8202;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2019;0.5
8203;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2020;0.8
8204;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2021;0.7
8205;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-E Nijverheid (geen bouw) en energie;2022;0.8
8206;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2012;1.5
8207;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2013;1.4
8208;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2014;1.2
8209;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2015;1.3
8210;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2016;1.4
8211;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2017;1.6
8212;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2018;1.5
8213;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2019;1.6
8214;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2020;1.9
8215;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2021;1.7
8216;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;B-F Nijverheid en energie;2022;1.9
8217;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2012;3.4
8218;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2013;3.7
8219;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2014;3.0
8220;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2015;3.1
8221;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2016;3.5
8222;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2017;3.5
8223;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2018;3.9
8224;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2019;3.8
8225;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2020;3.9
8226;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2021;3.3
8227;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-I Handel, vervoer en horeca;2022;3.5
8228;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2012;8.4
8229;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2013;9.1
8230;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2014;8.1
8231;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2015;8.9
8232;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2016;9.6
8233;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2017;9.8
8234;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2018;10.3
8235;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2019;10.8
8236;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2020;11.8
8237;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2021;11.0
8238;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;G-N Commerciële dienstverlening;2022;11.3
8239;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2012;3.4
8240;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2013;3.6
8241;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2014;3.5
8242;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2015;3.9
8243;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2016;4.2
8244;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2017;4.5
8245;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2018;4.6
8246;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2019;5.2
8247;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2020;5.9
8248;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2021;5.8
8249;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;M-N Zakelijke dienstverlening;2022;6.0
8250;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2012;5.2
8251;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2013;5.7
8252;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2014;6.5
8253;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2015;8.3
8254;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2016;7.3
8255;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2017;7.2
8256;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2018;6.6
8257;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2019;6.9
8258;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2020;7.8
8259;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2021;6.2
8260;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-Q Overheid en zorg;2022;6.5
8261;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-U Niet-commerciële dienstverlening;2012;6.2
8262;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-U Niet-commerciële dienstverlening;2013;6.9
8263;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-U Niet-commerciële dienstverlening;2014;7.5
8264;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-U Niet-commerciële dienstverlening;2015;9.4
8265;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-U Niet-commerciële dienstverlening;2016;8.5
8266;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-U Niet-commerciële dienstverlening;2017;8.5
8267;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 45 tot 55 jaar;O-U Niet-commerciële dienstverlening;2018;8.0
