ID;Geslacht;Persoonskenmerken;Arbeidsmarktpositie;LevenLangLeren;Perioden;Bevolking15Tot75Jaar_1
8895;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2006;70
8896;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2007;58
8897;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2008;56
8898;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2009;71
8899;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2010;83
8900;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2011;86
8901;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2012;98
8902;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2013;132
8903;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2014;129
8904;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2015;125
8905;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2016;115
8906;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2017;101
8907;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2018;90
8908;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2019;81
8909;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2020;97
8910;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2021;114
8911;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2003;18
8912;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2004;24
8913;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2005;24
8914;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2006;17
8915;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2007;18
8916;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2008;17
8917;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2009;21
8918;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2010;22
8919;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2011;23
8920;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2012;24
8921;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2013;35
8922;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2014;37
8923;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2015;33
8924;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2016;31
8925;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2017;30
8926;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2018;24
8927;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2019;22
8928;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2020;32
8929;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Deelname leven lang leren;2021;48
8930;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2003;11
8931;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2004;16
8932;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2005;15
8933;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2006;12
8934;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2007;13
8935;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2008;11
8936;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2009;13
8937;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2010;15
8938;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2011;15
8939;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2012;16
8940;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2013;18
8941;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2014;20
8942;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2015;16
8943;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2016;16
8944;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2017;16
8945;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2018;14
8946;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2019;13
8947;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2020;19
8948;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt formeel onderwijs;2021;24
8949;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2003;7
8950;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2004;9
8951;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2005;9
8952;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2006;5
8953;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2007;5
8954;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2008;6
8955;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2009;9
8956;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2010;8
8957;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2011;8
8958;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2012;8
8959;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2013;17
8960;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2014;17
8961;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2015;17
8962;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2016;15
8963;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2017;14
8964;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2018;10
8965;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2019;10
8966;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2020;12
8967;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2021;24
8968;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2003;58
8969;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2004;68
8970;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2005;71
8971;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2006;58
8972;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2007;45
8973;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2008;45
8974;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2009;59
8975;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2010;68
8976;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2011;71
8977;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2012;81
8978;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2013;113
8979;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2014;109
8980;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2015;110
8981;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2016;99
8982;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2017;85
8983;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2018;76
8984;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2019;68
8985;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2020;78
8986;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2021;90
8987;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2003;52
8988;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2004;59
8989;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2005;62
8990;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2006;52
8991;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2007;40
8992;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2008;39
8993;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2009;50
8994;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2010;60
8995;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2011;63
8996;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2012;74
8997;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2013;97
8998;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2014;92
8999;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2015;92
9000;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2016;84
9001;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2017;71
9002;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2018;66
9003;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2019;59
9004;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2020;65
9005;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Geen deelname leven lang leren;2021;66
9006;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2003;441
9007;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2004;497
9008;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2005;505
9009;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2006;517
9010;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2007;513
9011;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2008;522
9012;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2009;549
9013;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2010;551
9014;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2011;559
9015;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2012;574
9016;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2013;581
9017;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2014;609
9018;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2015;631
9019;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2016;655
9020;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2017;677
9021;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2018;680
9022;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2019;691
9023;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2020;726
9024;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Totaal;2021;779
9025;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2003;75
9026;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2004;96
9027;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2005;94
9028;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2006;91
9029;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2007;88
9030;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2008;93
9031;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2009;95
9032;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2010;102
9033;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2011;109
9034;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2012;103
9035;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2013;108
9036;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2014;120
9037;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2015;130
9038;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2016;138
9039;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2017;147
9040;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2018;154
9041;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2019;156
9042;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2020;157
9043;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Deelname leven lang leren;2021;165
9044;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2003;52
9045;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2004;70
9046;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2005;70
9047;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2006;69
9048;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2007;67
9049;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2008;70
9050;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2009;73
9051;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2010;77
9052;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2011;78
9053;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2012;75
9054;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2013;75
9055;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2014;82
9056;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2015;88
9057;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2016;93
9058;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2017;97
9059;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2018;109
9060;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2019;109
9061;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2020;112
9062;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt formeel onderwijs;2021;99
9063;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2003;23
9064;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2004;26
9065;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2005;24
9066;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2006;22
9067;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2007;21
9068;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2008;22
9069;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2009;23
9070;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2010;25
9071;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2011;31
9072;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2012;28
9073;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2013;34
9074;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2014;38
9075;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2015;41
9076;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2016;45
9077;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2017;51
9078;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2018;45
9079;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2019;47
9080;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2020;45
9081;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2021;67
9082;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2003;389
9083;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2004;427
9084;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2005;435
9085;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2006;448
9086;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2007;446
9087;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2008;452
9088;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2009;476
