ID;Geslacht;Niveau;Leerweg;Sectorkamer;Persoonskenmerken;MaatschappelijkePositie1JaarEerder;Perioden;InstromersTotaal_1
8760;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-b/k 3-4 totaal;2018/'19;1610
8761;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-b/k 3-4 totaal;2019/'20;1510
8762;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-b/k 3-4 totaal;2020/'21;1500
8763;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-b/k 3-4 totaal;2021/'22;1430
8764;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-b/k 3-4 totaal;2022/'23;1430
8765;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-b/k 3-4 totaal;2023/'24;1340
8766;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-g/t  3-4;2018/'19;1200
8767;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-g/t  3-4;2019/'20;1170
8768;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-g/t  3-4;2020/'21;1200
8769;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-g/t  3-4;2021/'22;1120
8770;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-g/t  3-4;2022/'23;1160
8771;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vmbo-g/t  3-4;2023/'24;1140
8772;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Havo 3-5/vwo 3-6;2018/'19;60
8773;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Havo 3-5/vwo 3-6;2019/'20;80
8774;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Havo 3-5/vwo 3-6;2020/'21;50
8775;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Havo 3-5/vwo 3-6;2021/'22;100
8776;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Havo 3-5/vwo 3-6;2022/'23;100
8777;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Havo 3-5/vwo 3-6;2023/'24;110
8778;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vavo;2018/'19;0
8779;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vavo;2019/'20;0
8780;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vavo;2020/'21;0
8781;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vavo;2021/'22;0
8782;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vavo;2022/'23;0
8783;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Vavo;2023/'24;0
8784;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Hoger onderwijs;2018/'19;0
8785;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Hoger onderwijs;2019/'20;0
8786;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Hoger onderwijs;2020/'21;0
8787;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Hoger onderwijs;2021/'22;0
8788;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Hoger onderwijs;2022/'23;0
8789;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Hoger onderwijs;2023/'24;0
8790;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Geen onderwijs;2018/'19;0
8791;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Geen onderwijs;2019/'20;10
8792;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Geen onderwijs;2020/'21;0
8793;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Geen onderwijs;2021/'22;10
8794;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Geen onderwijs;2022/'23;10
8795;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Geen onderwijs;2023/'24;10
8796;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, zonder uitkering;2018/'19;0
8797;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, zonder uitkering;2019/'20;0
8798;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, zonder uitkering;2020/'21;0
8799;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, zonder uitkering;2021/'22;0
8800;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, zonder uitkering;2022/'23;0
8801;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, zonder uitkering;2023/'24;0
8802;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Zonder werk, met uitkering;2018/'19;0
8803;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Zonder werk, met uitkering;2019/'20;0
8804;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Zonder werk, met uitkering;2020/'21;0
8805;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Zonder werk, met uitkering;2021/'22;0
8806;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Zonder werk, met uitkering;2022/'23;0
8807;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Zonder werk, met uitkering;2023/'24;0
8808;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, met uitkering;2018/'19;0
8809;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, met uitkering;2019/'20;0
8810;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, met uitkering;2020/'21;0
8811;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, met uitkering;2021/'22;0
8812;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, met uitkering;2022/'23;0
8813;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Met werk, met uitkering;2023/'24;0
8814;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Onbekend;2018/'19;0
8815;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Onbekend;2019/'20;10
8816;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Onbekend;2020/'21;0
8817;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Onbekend;2021/'22;10
8818;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Onbekend;2022/'23;10
8819;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;16 jaar;Onbekend;2023/'24;10
8820;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Totaal instromers;2018/'19;3350
8821;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Totaal instromers;2019/'20;3320
8822;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Totaal instromers;2020/'21;3200
8823;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Totaal instromers;2021/'22;3010
8824;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Totaal instromers;2022/'23;2710
8825;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Totaal instromers;2023/'24;2570
8826;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Onderwijsvolgend;2018/'19;3310
8827;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Onderwijsvolgend;2019/'20;3280
8828;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Onderwijsvolgend;2020/'21;3180
8829;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Onderwijsvolgend;2021/'22;2980
8830;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Onderwijsvolgend;2022/'23;2680
8831;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Onderwijsvolgend;2023/'24;2540
8832;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Speciale scholen: vso;2018/'19;90
8833;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Speciale scholen: vso;2019/'20;110
8834;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Speciale scholen: vso;2020/'21;110
8835;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Speciale scholen: vso;2021/'22;120
8836;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Speciale scholen: vso;2022/'23;100
8837;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Speciale scholen: vso;2023/'24;100
8838;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Praktijkonderwijs;2018/'19;30
8839;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Praktijkonderwijs;2019/'20;30
8840;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Praktijkonderwijs;2020/'21;40
8841;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Praktijkonderwijs;2021/'22;30
8842;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Praktijkonderwijs;2022/'23;30
8843;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Praktijkonderwijs;2023/'24;30
8844;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vo algemene leerjaren 1-3;2018/'19;20
8845;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vo algemene leerjaren 1-3;2019/'20;10
8846;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vo algemene leerjaren 1-3;2020/'21;10
8847;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vo algemene leerjaren 1-3;2021/'22;10
8848;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vo algemene leerjaren 1-3;2022/'23;10
8849;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vo algemene leerjaren 1-3;2023/'24;10
8850;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-b/k 3-4 totaal;2018/'19;2040
8851;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-b/k 3-4 totaal;2019/'20;1970
8852;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-b/k 3-4 totaal;2020/'21;1890
8853;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-b/k 3-4 totaal;2021/'22;1810
8854;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-b/k 3-4 totaal;2022/'23;1510
8855;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-b/k 3-4 totaal;2023/'24;1330
8856;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-g/t  3-4;2018/'19;980
8857;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-g/t  3-4;2019/'20;990
8858;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-g/t  3-4;2020/'21;980
8859;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-g/t  3-4;2021/'22;800
8860;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-g/t  3-4;2022/'23;750
8861;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vmbo-g/t  3-4;2023/'24;790
8862;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Havo 3-5/vwo 3-6;2018/'19;150
8863;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Havo 3-5/vwo 3-6;2019/'20;170
8864;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Havo 3-5/vwo 3-6;2020/'21;140
8865;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Havo 3-5/vwo 3-6;2021/'22;200
8866;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Havo 3-5/vwo 3-6;2022/'23;270
8867;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Havo 3-5/vwo 3-6;2023/'24;280
8868;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vavo;2018/'19;10
8869;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vavo;2019/'20;10
8870;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vavo;2020/'21;10
8871;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vavo;2021/'22;0
8872;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vavo;2022/'23;10
8873;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Vavo;2023/'24;10
8874;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Hoger onderwijs;2018/'19;0
8875;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Hoger onderwijs;2019/'20;0
8876;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Hoger onderwijs;2020/'21;0
8877;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Hoger onderwijs;2021/'22;0
8878;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Hoger onderwijs;2022/'23;0
8879;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Sectorkamer mobiliteit, transport, logi.;17 jaar;Hoger onderwijs;2023/'24;0
