ID;Geslacht;LeeftijdOp31December;InkomenEnWelvaart;Marges;Perioden;Levensverwachting_1;InAlsGoedErvarenGezondheid_2;ZonderLichamelijkeBeperkingen_3;ZonderPsychischeKlachten_4;ZonderGALIBeperkingen_5
2579;Vrouwen;25 jaar;2021810;Bovengrens 95%-interval;2019/2022;62.0;51.1;55.3;56.5;44.1
2580;Vrouwen;30 jaar;1014752;Waarde;2017/2020;49.9;25.6;33.0;37.2;21.5
2581;Vrouwen;30 jaar;1014752;Waarde;2019/2022;49.5;25.9;33.0;36.7;21.9
2582;Vrouwen;30 jaar;1014752;Ondergrens 95%-interval;2017/2020;49.9;24.4;31.9;36.1;20.3
2583;Vrouwen;30 jaar;1014752;Ondergrens 95%-interval;2019/2022;49.5;24.6;31.9;35.6;20.6
2584;Vrouwen;30 jaar;1014752;Bovengrens 95%-interval;2017/2020;49.9;26.9;34.1;38.3;22.8
2585;Vrouwen;30 jaar;1014752;Bovengrens 95%-interval;2019/2022;49.5;27.1;34.1;37.8;23.1
2586;Vrouwen;30 jaar;1014753;Waarde;2017/2020;53.7;33.0;38.9;44.9;27.0
2587;Vrouwen;30 jaar;1014753;Waarde;2019/2022;53.5;33.7;39.5;44.3;27.6
2588;Vrouwen;30 jaar;1014753;Ondergrens 95%-interval;2017/2020;53.7;31.9;38.1;44.1;25.9
2589;Vrouwen;30 jaar;1014753;Ondergrens 95%-interval;2019/2022;53.5;32.6;38.6;43.4;26.5
2590;Vrouwen;30 jaar;1014753;Bovengrens 95%-interval;2017/2020;53.7;34.0;39.8;45.7;28.0
2591;Vrouwen;30 jaar;1014753;Bovengrens 95%-interval;2019/2022;53.5;34.8;40.4;45.2;28.7
2592;Vrouwen;30 jaar;1014754;Waarde;2017/2020;55.2;38.9;43.8;49.0;32.5
2593;Vrouwen;30 jaar;1014754;Waarde;2019/2022;55.1;39.0;44.5;48.0;32.1
2594;Vrouwen;30 jaar;1014754;Ondergrens 95%-interval;2017/2020;55.1;37.9;42.9;48.3;31.5
2595;Vrouwen;30 jaar;1014754;Ondergrens 95%-interval;2019/2022;55.1;38.0;43.7;47.2;31.0
2596;Vrouwen;30 jaar;1014754;Bovengrens 95%-interval;2017/2020;55.2;39.9;44.6;49.7;33.5
2597;Vrouwen;30 jaar;1014754;Bovengrens 95%-interval;2019/2022;55.1;40.1;45.4;48.7;33.1
2598;Vrouwen;30 jaar;1014755;Waarde;2017/2020;56.1;41.2;46.8;49.4;34.5
2599;Vrouwen;30 jaar;1014755;Waarde;2019/2022;56.1;41.5;47.6;49.4;35.0
2600;Vrouwen;30 jaar;1014755;Ondergrens 95%-interval;2017/2020;56.1;40.2;45.9;48.6;33.5
2601;Vrouwen;30 jaar;1014755;Ondergrens 95%-interval;2019/2022;56.1;40.5;46.8;48.7;34.0
2602;Vrouwen;30 jaar;1014755;Bovengrens 95%-interval;2017/2020;56.1;42.2;47.7;50.2;35.6
2603;Vrouwen;30 jaar;1014755;Bovengrens 95%-interval;2019/2022;56.1;42.5;48.5;50.2;36.1
2604;Vrouwen;30 jaar;1014756;Waarde;2017/2020;56.3;45.4;48.9;51.3;37.7
2605;Vrouwen;30 jaar;1014756;Waarde;2019/2022;56.4;45.2;48.8;51.2;38.4
2606;Vrouwen;30 jaar;1014756;Ondergrens 95%-interval;2017/2020;56.3;44.4;47.9;50.6;36.6
2607;Vrouwen;30 jaar;1014756;Ondergrens 95%-interval;2019/2022;56.3;44.1;47.7;50.4;37.2
2608;Vrouwen;30 jaar;1014756;Bovengrens 95%-interval;2017/2020;56.4;46.5;49.9;52.0;38.8
2609;Vrouwen;30 jaar;1014756;Bovengrens 95%-interval;2019/2022;56.4;46.4;49.9;52.0;39.6
2610;Vrouwen;30 jaar;2021770;Waarde;2017/2020;49.6;24.0;31.4;36.1;19.6
2611;Vrouwen;30 jaar;2021770;Waarde;2019/2022;49.2;23.8;31.2;35.5;21.8
2612;Vrouwen;30 jaar;2021770;Ondergrens 95%-interval;2017/2020;49.6;22.7;30.2;35.0;18.4
2613;Vrouwen;30 jaar;2021770;Ondergrens 95%-interval;2019/2022;49.2;22.5;30.0;34.3;20.5
2614;Vrouwen;30 jaar;2021770;Bovengrens 95%-interval;2017/2020;49.6;25.2;32.5;37.3;20.8
2615;Vrouwen;30 jaar;2021770;Bovengrens 95%-interval;2019/2022;49.2;25.1;32.3;36.6;23.0
2616;Vrouwen;30 jaar;2021780;Waarde;2017/2020;53.2;32.6;38.8;44.6;27.1
2617;Vrouwen;30 jaar;2021780;Waarde;2019/2022;53.0;33.5;39.4;44.0;27.5
2618;Vrouwen;30 jaar;2021780;Ondergrens 95%-interval;2017/2020;53.2;31.5;37.9;43.8;26.0
2619;Vrouwen;30 jaar;2021780;Ondergrens 95%-interval;2019/2022;53.0;32.4;38.5;43.1;26.4
2620;Vrouwen;30 jaar;2021780;Bovengrens 95%-interval;2017/2020;53.2;33.6;39.6;45.5;28.1
2621;Vrouwen;30 jaar;2021780;Bovengrens 95%-interval;2019/2022;53.1;34.6;40.3;44.9;28.6
2622;Vrouwen;30 jaar;2021790;Waarde;2017/2020;55.0;38.3;42.7;48.2;32.0
2623;Vrouwen;30 jaar;2021790;Waarde;2019/2022;54.9;38.5;44.0;47.5;32.0
2624;Vrouwen;30 jaar;2021790;Ondergrens 95%-interval;2017/2020;55.0;37.2;41.9;47.5;31.0
2625;Vrouwen;30 jaar;2021790;Ondergrens 95%-interval;2019/2022;54.8;37.5;43.2;46.7;31.0
2626;Vrouwen;30 jaar;2021790;Bovengrens 95%-interval;2017/2020;55.0;39.3;43.6;49.0;33.0
2627;Vrouwen;30 jaar;2021790;Bovengrens 95%-interval;2019/2022;54.9;39.5;44.9;48.3;33.0
2628;Vrouwen;30 jaar;2021800;Waarde;2017/2020;56.2;41.7;46.3;50.6;35.3
2629;Vrouwen;30 jaar;2021800;Waarde;2019/2022;56.2;42.1;47.1;49.9;35.0
2630;Vrouwen;30 jaar;2021800;Ondergrens 95%-interval;2017/2020;56.1;40.8;45.5;49.9;34.3
2631;Vrouwen;30 jaar;2021800;Ondergrens 95%-interval;2019/2022;56.2;41.1;46.3;49.2;34.0
2632;Vrouwen;30 jaar;2021800;Bovengrens 95%-interval;2017/2020;56.2;42.7;47.1;51.3;36.3
2633;Vrouwen;30 jaar;2021800;Bovengrens 95%-interval;2019/2022;56.2;43.1;48.0;50.6;36.1
2634;Vrouwen;30 jaar;2021810;Waarde;2017/2020;56.9;45.7;49.5;51.4;37.9
2635;Vrouwen;30 jaar;2021810;Waarde;2019/2022;57.0;45.7;49.7;51.6;38.6
2636;Vrouwen;30 jaar;2021810;Ondergrens 95%-interval;2017/2020;56.9;44.8;48.7;50.7;36.9
2637;Vrouwen;30 jaar;2021810;Ondergrens 95%-interval;2019/2022;57.0;44.8;48.9;50.9;37.3
2638;Vrouwen;30 jaar;2021810;Bovengrens 95%-interval;2017/2020;56.9;46.6;50.3;52.1;38.9
2639;Vrouwen;30 jaar;2021810;Bovengrens 95%-interval;2019/2022;57.0;46.6;50.5;52.3;39.9
2640;Vrouwen;35 jaar;1014752;Waarde;2017/2020;45.1;22.4;28.8;33.7;18.8
2641;Vrouwen;35 jaar;1014752;Waarde;2019/2022;44.7;22.8;28.7;33.4;19.1
2642;Vrouwen;35 jaar;1014752;Ondergrens 95%-interval;2017/2020;45.0;21.2;27.7;32.7;17.6
2643;Vrouwen;35 jaar;1014752;Ondergrens 95%-interval;2019/2022;44.6;21.6;27.6;32.3;17.9
2644;Vrouwen;35 jaar;1014752;Bovengrens 95%-interval;2017/2020;45.1;23.6;29.9;34.7;19.9
2645;Vrouwen;35 jaar;1014752;Bovengrens 95%-interval;2019/2022;44.7;24.0;29.8;34.4;20.2
2646;Vrouwen;35 jaar;1014753;Waarde;2017/2020;48.8;29.2;34.5;40.9;23.6
2647;Vrouwen;35 jaar;1014753;Waarde;2019/2022;48.6;30.2;35.0;40.4;24.5
2648;Vrouwen;35 jaar;1014753;Ondergrens 95%-interval;2017/2020;48.7;28.2;33.6;40.1;22.6
2649;Vrouwen;35 jaar;1014753;Ondergrens 95%-interval;2019/2022;48.6;29.2;34.1;39.6;23.4
2650;Vrouwen;35 jaar;1014753;Bovengrens 95%-interval;2017/2020;48.8;30.2;35.3;41.6;24.6
2651;Vrouwen;35 jaar;1014753;Bovengrens 95%-interval;2019/2022;48.6;31.2;35.8;41.3;25.5
2652;Vrouwen;35 jaar;1014754;Waarde;2017/2020;50.2;34.9;39.0;44.8;28.7
2653;Vrouwen;35 jaar;1014754;Waarde;2019/2022;50.2;35.2;39.8;43.8;28.4
2654;Vrouwen;35 jaar;1014754;Ondergrens 95%-interval;2017/2020;50.2;33.9;38.1;44.1;27.7
2655;Vrouwen;35 jaar;1014754;Ondergrens 95%-interval;2019/2022;50.2;34.2;39.0;43.1;27.4
2656;Vrouwen;35 jaar;1014754;Bovengrens 95%-interval;2017/2020;50.2;35.8;39.8;45.4;29.7
2657;Vrouwen;35 jaar;1014754;Bovengrens 95%-interval;2019/2022;50.2;36.1;40.7;44.5;29.4
2658;Vrouwen;35 jaar;1014755;Waarde;2017/2020;51.1;37.0;42.1;45.1;30.6
2659;Vrouwen;35 jaar;1014755;Waarde;2019/2022;51.2;37.4;42.9;45.1;31.3
2660;Vrouwen;35 jaar;1014755;Ondergrens 95%-interval;2017/2020;51.1;36.0;41.2;44.3;29.6
2661;Vrouwen;35 jaar;1014755;Ondergrens 95%-interval;2019/2022;51.2;36.4;42.0;44.4;30.3
2662;Vrouwen;35 jaar;1014755;Bovengrens 95%-interval;2017/2020;51.2;38.0;43.0;45.8;31.7
2663;Vrouwen;35 jaar;1014755;Bovengrens 95%-interval;2019/2022;51.2;38.4;43.8;45.9;32.3
2664;Vrouwen;35 jaar;1014756;Waarde;2017/2020;51.4;40.9;44.1;46.9;33.5
2665;Vrouwen;35 jaar;1014756;Waarde;2019/2022;51.4;40.7;44.0;47.0;34.2
2666;Vrouwen;35 jaar;1014756;Ondergrens 95%-interval;2017/2020;51.4;39.9;43.2;46.2;32.4
2667;Vrouwen;35 jaar;1014756;Ondergrens 95%-interval;2019/2022;51.4;39.6;42.9;46.2;33.0
2668;Vrouwen;35 jaar;1014756;Bovengrens 95%-interval;2017/2020;51.4;41.9;45.1;47.6;34.6
2669;Vrouwen;35 jaar;1014756;Bovengrens 95%-interval;2019/2022;51.4;41.9;45.1;47.8;35.4
2670;Vrouwen;35 jaar;2021770;Waarde;2017/2020;44.8;20.8;27.2;32.6;16.9
2671;Vrouwen;35 jaar;2021770;Waarde;2019/2022;44.4;20.9;26.9;32.2;19.0
2672;Vrouwen;35 jaar;2021770;Ondergrens 95%-interval;2017/2020;44.7;19.6;26.1;31.5;15.7
2673;Vrouwen;35 jaar;2021770;Ondergrens 95%-interval;2019/2022;44.4;19.7;25.8;31.1;17.8
2674;Vrouwen;35 jaar;2021770;Bovengrens 95%-interval;2017/2020;44.8;22.0;28.3;33.7;18.0
2675;Vrouwen;35 jaar;2021770;Bovengrens 95%-interval;2019/2022;44.4;22.1;28.0;33.3;20.1
2676;Vrouwen;35 jaar;2021780;Waarde;2017/2020;48.3;28.8;34.3;40.5;23.5
2677;Vrouwen;35 jaar;2021780;Waarde;2019/2022;48.1;29.9;34.9;40.0;24.3
2678;Vrouwen;35 jaar;2021780;Ondergrens 95%-interval;2017/2020;48.3;27.8;33.4;39.7;22.5
2679;Vrouwen;35 jaar;2021780;Ondergrens 95%-interval;2019/2022;48.1;28.9;34.0;39.2;23.3
2680;Vrouwen;35 jaar;2021780;Bovengrens 95%-interval;2017/2020;48.3;29.8;35.1;41.3;24.5
2681;Vrouwen;35 jaar;2021780;Bovengrens 95%-interval;2019/2022;48.2;30.9;35.7;40.8;25.3
2682;Vrouwen;35 jaar;2021790;Waarde;2017/2020;50.0;34.2;37.9;44.1;28.3
2683;Vrouwen;35 jaar;2021790;Waarde;2019/2022;49.9;34.5;39.3;43.4;28.3
2684;Vrouwen;35 jaar;2021790;Ondergrens 95%-interval;2017/2020;50.0;33.2;37.1;43.4;27.3
2685;Vrouwen;35 jaar;2021790;Ondergrens 95%-interval;2019/2022;49.9;33.5;38.4;42.6;27.3
2686;Vrouwen;35 jaar;2021790;Bovengrens 95%-interval;2017/2020;50.0;35.2;38.7;44.8;29.2
2687;Vrouwen;35 jaar;2021790;Bovengrens 95%-interval;2019/2022;49.9;35.5;40.1;44.2;29.3
2688;Vrouwen;35 jaar;2021800;Waarde;2017/2020;51.2;37.4;41.6;46.2;31.3
2689;Vrouwen;35 jaar;2021800;Waarde;2019/2022;51.3;37.8;42.3;45.7;31.3
2690;Vrouwen;35 jaar;2021800;Ondergrens 95%-interval;2017/2020;51.2;36.4;40.7;45.5;30.3
2691;Vrouwen;35 jaar;2021800;Ondergrens 95%-interval;2019/2022;51.3;36.8;41.5;45.0;30.3
2692;Vrouwen;35 jaar;2021800;Bovengrens 95%-interval;2017/2020;51.2;38.3;42.4;46.8;32.3
2693;Vrouwen;35 jaar;2021800;Bovengrens 95%-interval;2019/2022;51.3;38.7;43.2;46.4;32.4
2694;Vrouwen;35 jaar;2021810;Waarde;2017/2020;52.0;41.1;44.7;47.0;33.6
2695;Vrouwen;35 jaar;2021810;Waarde;2019/2022;52.1;41.2;44.9;47.2;34.4
2696;Vrouwen;35 jaar;2021810;Ondergrens 95%-interval;2017/2020;51.9;40.3;43.9;46.3;32.6
2697;Vrouwen;35 jaar;2021810;Ondergrens 95%-interval;2019/2022;52.1;40.3;44.1;46.6;33.1
2698;Vrouwen;35 jaar;2021810;Bovengrens 95%-interval;2017/2020;52.0;42.0;45.5;47.6;34.5
2699;Vrouwen;35 jaar;2021810;Bovengrens 95%-interval;2019/2022;52.1;42.1;45.7;47.9;35.6
2700;Vrouwen;40 jaar;1014752;Waarde;2017/2020;40.3;19.9;24.8;30.0;16.3
2701;Vrouwen;40 jaar;1014752;Waarde;2019/2022;39.9;19.6;24.4;29.6;16.1
2702;Vrouwen;40 jaar;1014752;Ondergrens 95%-interval;2017/2020;40.3;18.8;23.7;29.1;15.2
2703;Vrouwen;40 jaar;1014752;Ondergrens 95%-interval;2019/2022;39.9;18.5;23.4;28.6;15.0
2704;Vrouwen;40 jaar;1014752;Bovengrens 95%-interval;2017/2020;40.3;21.0;25.8;31.0;17.3
2705;Vrouwen;40 jaar;1014752;Bovengrens 95%-interval;2019/2022;39.9;20.8;25.4;30.6;17.1
2706;Vrouwen;40 jaar;1014753;Waarde;2017/2020;43.9;25.7;29.9;36.6;20.3
2707;Vrouwen;40 jaar;1014753;Waarde;2019/2022;43.7;26.4;30.5;36.3;20.8
2708;Vrouwen;40 jaar;1014753;Ondergrens 95%-interval;2017/2020;43.9;24.7;29.1;35.9;19.4
2709;Vrouwen;40 jaar;1014753;Ondergrens 95%-interval;2019/2022;43.7;25.5;29.7;35.5;19.8
2710;Vrouwen;40 jaar;1014753;Bovengrens 95%-interval;2017/2020;43.9;26.6;30.7;37.3;21.3
2711;Vrouwen;40 jaar;1014753;Bovengrens 95%-interval;2019/2022;43.8;27.4;31.4;37.0;21.8
2712;Vrouwen;40 jaar;1014754;Waarde;2017/2020;45.3;30.9;34.4;40.4;25.1
2713;Vrouwen;40 jaar;1014754;Waarde;2019/2022;45.3;31.2;35.3;39.6;24.9
2714;Vrouwen;40 jaar;1014754;Ondergrens 95%-interval;2017/2020;45.3;29.9;33.6;39.8;24.1
2715;Vrouwen;40 jaar;1014754;Ondergrens 95%-interval;2019/2022;45.3;30.2;34.5;38.9;23.9
2716;Vrouwen;40 jaar;1014754;Bovengrens 95%-interval;2017/2020;45.3;31.8;35.2;41.0;26.0
2717;Vrouwen;40 jaar;1014754;Bovengrens 95%-interval;2019/2022;45.3;32.1;36.1;40.3;25.8
2718;Vrouwen;40 jaar;1014755;Waarde;2017/2020;46.2;32.9;37.6;40.7;26.8
2719;Vrouwen;40 jaar;1014755;Waarde;2019/2022;46.3;33.3;38.2;40.7;27.4
2720;Vrouwen;40 jaar;1014755;Ondergrens 95%-interval;2017/2020;46.2;31.9;36.7;40.0;25.8
2721;Vrouwen;40 jaar;1014755;Ondergrens 95%-interval;2019/2022;46.3;32.3;37.4;40.0;26.4
2722;Vrouwen;40 jaar;1014755;Bovengrens 95%-interval;2017/2020;46.2;33.9;38.4;41.5;27.8
2723;Vrouwen;40 jaar;1014755;Bovengrens 95%-interval;2019/2022;46.3;34.2;39.1;41.4;28.4
2724;Vrouwen;40 jaar;1014756;Waarde;2017/2020;46.4;36.5;39.3;42.4;29.5
2725;Vrouwen;40 jaar;1014756;Waarde;2019/2022;46.5;36.3;39.1;42.6;30.0
2726;Vrouwen;40 jaar;1014756;Ondergrens 95%-interval;2017/2020;46.4;35.5;38.3;41.8;28.4
2727;Vrouwen;40 jaar;1014756;Ondergrens 95%-interval;2019/2022;46.5;35.1;38.0;41.9;28.8
2728;Vrouwen;40 jaar;1014756;Bovengrens 95%-interval;2017/2020;46.5;37.5;40.2;43.1;30.6
2729;Vrouwen;40 jaar;1014756;Bovengrens 95%-interval;2019/2022;46.5;37.4;40.2;43.3;31.1
2730;Vrouwen;40 jaar;2021770;Waarde;2017/2020;40.0;18.1;23.2;28.9;14.3
2731;Vrouwen;40 jaar;2021770;Waarde;2019/2022;39.6;17.9;22.7;28.5;16.0
2732;Vrouwen;40 jaar;2021770;Ondergrens 95%-interval;2017/2020;40.0;17.0;22.1;27.9;13.2
2733;Vrouwen;40 jaar;2021770;Ondergrens 95%-interval;2019/2022;39.6;16.8;21.6;27.5;14.9
2734;Vrouwen;40 jaar;2021770;Bovengrens 95%-interval;2017/2020;40.0;19.2;24.3;29.9;15.4
2735;Vrouwen;40 jaar;2021770;Bovengrens 95%-interval;2019/2022;39.7;19.0;23.8;29.5;17.0
2736;Vrouwen;40 jaar;2021780;Waarde;2017/2020;43.4;25.1;29.6;36.1;20.1
2737;Vrouwen;40 jaar;2021780;Waarde;2019/2022;43.3;26.0;30.3;35.8;20.6
2738;Vrouwen;40 jaar;2021780;Ondergrens 95%-interval;2017/2020;43.4;24.1;28.8;35.4;19.1
2739;Vrouwen;40 jaar;2021780;Ondergrens 95%-interval;2019/2022;43.2;25.0;29.5;35.0;19.7
2740;Vrouwen;40 jaar;2021780;Bovengrens 95%-interval;2017/2020;43.5;26.0;30.5;36.9;21.0
2741;Vrouwen;40 jaar;2021780;Bovengrens 95%-interval;2019/2022;43.3;27.0;31.2;36.5;21.6
2742;Vrouwen;40 jaar;2021790;Waarde;2017/2020;45.1;30.3;33.4;39.9;24.7
2743;Vrouwen;40 jaar;2021790;Waarde;2019/2022;45.0;30.5;34.6;39.1;24.8
2744;Vrouwen;40 jaar;2021790;Ondergrens 95%-interval;2017/2020;45.1;29.4;32.6;39.2;23.7
2745;Vrouwen;40 jaar;2021790;Ondergrens 95%-interval;2019/2022;45.0;29.6;33.8;38.4;23.8
2746;Vrouwen;40 jaar;2021790;Bovengrens 95%-interval;2017/2020;45.1;31.3;34.2;40.6;25.6
2747;Vrouwen;40 jaar;2021790;Bovengrens 95%-interval;2019/2022;45.0;31.5;35.4;39.9;25.7
2748;Vrouwen;40 jaar;2021800;Waarde;2017/2020;46.3;33.1;36.9;41.7;27.4
2749;Vrouwen;40 jaar;2021800;Waarde;2019/2022;46.4;33.4;37.6;41.4;27.4
2750;Vrouwen;40 jaar;2021800;Ondergrens 95%-interval;2017/2020;46.3;32.1;36.1;41.1;26.4
2751;Vrouwen;40 jaar;2021800;Ondergrens 95%-interval;2019/2022;46.3;32.5;36.8;40.7;26.4
2752;Vrouwen;40 jaar;2021800;Bovengrens 95%-interval;2017/2020;46.3;34.0;37.8;42.3;28.3
2753;Vrouwen;40 jaar;2021800;Bovengrens 95%-interval;2019/2022;46.4;34.4;38.4;42.0;28.4
2754;Vrouwen;40 jaar;2021810;Waarde;2017/2020;47.0;36.8;39.9;42.6;29.6
2755;Vrouwen;40 jaar;2021810;Waarde;2019/2022;47.1;36.8;40.1;42.7;30.2
2756;Vrouwen;40 jaar;2021810;Ondergrens 95%-interval;2017/2020;47.0;35.9;39.1;41.9;28.7
2757;Vrouwen;40 jaar;2021810;Ondergrens 95%-interval;2019/2022;47.1;36.0;39.3;42.1;28.9
2758;Vrouwen;40 jaar;2021810;Bovengrens 95%-interval;2017/2020;47.0;37.6;40.6;43.2;30.5
2759;Vrouwen;40 jaar;2021810;Bovengrens 95%-interval;2019/2022;47.2;37.7;40.9;43.3;31.4
2760;Vrouwen;45 jaar;1014752;Waarde;2017/2020;35.6;17.3;21.0;26.6;14.0
2761;Vrouwen;45 jaar;1014752;Waarde;2019/2022;35.3;17.1;20.8;26.3;13.7
2762;Vrouwen;45 jaar;1014752;Ondergrens 95%-interval;2017/2020;35.6;16.3;20.0;25.7;13.0
2763;Vrouwen;45 jaar;1014752;Ondergrens 95%-interval;2019/2022;35.2;16.0;19.8;25.4;12.7
2764;Vrouwen;45 jaar;1014752;Bovengrens 95%-interval;2017/2020;35.6;18.3;22.0;27.5;15.0
2765;Vrouwen;45 jaar;1014752;Bovengrens 95%-interval;2019/2022;35.3;18.1;21.8;27.2;14.7
2766;Vrouwen;45 jaar;1014753;Waarde;2017/2020;39.1;22.2;25.6;32.7;17.3
2767;Vrouwen;45 jaar;1014753;Waarde;2019/2022;38.9;23.2;26.3;32.6;17.8
2768;Vrouwen;45 jaar;1014753;Ondergrens 95%-interval;2017/2020;39.1;21.3;24.8;32.1;16.4
2769;Vrouwen;45 jaar;1014753;Ondergrens 95%-interval;2019/2022;38.9;22.3;25.4;31.8;16.9
2770;Vrouwen;45 jaar;1014753;Bovengrens 95%-interval;2017/2020;39.1;23.0;26.4;33.4;18.2
2771;Vrouwen;45 jaar;1014753;Bovengrens 95%-interval;2019/2022;39.0;24.1;27.1;33.3;18.8
2772;Vrouwen;45 jaar;1014754;Waarde;2017/2020;40.5;26.9;29.9;36.1;21.6
2773;Vrouwen;45 jaar;1014754;Waarde;2019/2022;40.4;27.3;30.7;35.3;21.3
2774;Vrouwen;45 jaar;1014754;Ondergrens 95%-interval;2017/2020;40.4;25.9;29.1;35.5;20.7
2775;Vrouwen;45 jaar;1014754;Ondergrens 95%-interval;2019/2022;40.4;26.4;29.9;34.7;20.3
2776;Vrouwen;45 jaar;1014754;Bovengrens 95%-interval;2017/2020;40.5;27.8;30.7;36.7;22.5
2777;Vrouwen;45 jaar;1014754;Bovengrens 95%-interval;2019/2022;40.5;28.3;31.5;36.0;22.2
2778;Vrouwen;45 jaar;1014755;Waarde;2017/2020;41.3;28.8;32.8;36.3;23.1
2779;Vrouwen;45 jaar;1014755;Waarde;2019/2022;41.4;29.2;33.6;36.4;23.6
2780;Vrouwen;45 jaar;1014755;Ondergrens 95%-interval;2017/2020;41.3;27.8;31.9;35.6;22.1
2781;Vrouwen;45 jaar;1014755;Ondergrens 95%-interval;2019/2022;41.4;28.3;32.7;35.7;22.7
2782;Vrouwen;45 jaar;1014755;Bovengrens 95%-interval;2017/2020;41.3;29.8;33.7;37.0;24.1
2783;Vrouwen;45 jaar;1014755;Bovengrens 95%-interval;2019/2022;41.4;30.1;34.4;37.0;24.6
2784;Vrouwen;45 jaar;1014756;Waarde;2017/2020;41.5;32.1;34.6;37.9;25.5
2785;Vrouwen;45 jaar;1014756;Waarde;2019/2022;41.6;31.9;34.4;38.1;26.0
2786;Vrouwen;45 jaar;1014756;Ondergrens 95%-interval;2017/2020;41.5;31.1;33.6;37.3;24.5
2787;Vrouwen;45 jaar;1014756;Ondergrens 95%-interval;2019/2022;41.5;30.8;33.3;37.4;24.9
2788;Vrouwen;45 jaar;1014756;Bovengrens 95%-interval;2017/2020;41.6;33.1;35.5;38.6;26.6
2789;Vrouwen;45 jaar;1014756;Bovengrens 95%-interval;2019/2022;41.6;33.0;35.5;38.8;27.2
2790;Vrouwen;45 jaar;2021770;Waarde;2017/2020;35.3;15.6;19.5;25.6;12.2
2791;Vrouwen;45 jaar;2021770;Waarde;2019/2022;35.0;15.5;19.1;25.5;13.6
2792;Vrouwen;45 jaar;2021770;Ondergrens 95%-interval;2017/2020;35.3;14.5;18.4;24.6;11.2
2793;Vrouwen;45 jaar;2021770;Ondergrens 95%-interval;2019/2022;35.0;14.4;18.1;24.5;12.6
2794;Vrouwen;45 jaar;2021770;Bovengrens 95%-interval;2017/2020;35.3;16.7;20.5;26.5;13.2
2795;Vrouwen;45 jaar;2021770;Bovengrens 95%-interval;2019/2022;35.0;16.5;20.2;26.4;14.6
2796;Vrouwen;45 jaar;2021780;Waarde;2017/2020;38.6;21.6;25.2;32.2;17.0
2797;Vrouwen;45 jaar;2021780;Waarde;2019/2022;38.4;22.7;26.1;31.9;17.7
2798;Vrouwen;45 jaar;2021780;Ondergrens 95%-interval;2017/2020;38.6;20.7;24.4;31.5;16.1
2799;Vrouwen;45 jaar;2021780;Ondergrens 95%-interval;2019/2022;38.4;21.8;25.2;31.2;16.8
2800;Vrouwen;45 jaar;2021780;Bovengrens 95%-interval;2017/2020;38.6;22.5;26.0;32.9;17.9
2801;Vrouwen;45 jaar;2021780;Bovengrens 95%-interval;2019/2022;38.5;23.7;26.9;32.7;18.6
2802;Vrouwen;45 jaar;2021790;Waarde;2017/2020;40.3;26.2;28.7;35.6;21.1
2803;Vrouwen;45 jaar;2021790;Waarde;2019/2022;40.2;26.6;30.0;34.8;21.2
2804;Vrouwen;45 jaar;2021790;Ondergrens 95%-interval;2017/2020;40.2;25.2;27.9;34.9;20.2
2805;Vrouwen;45 jaar;2021790;Ondergrens 95%-interval;2019/2022;40.2;25.6;29.2;34.1;20.3
2806;Vrouwen;45 jaar;2021790;Bovengrens 95%-interval;2017/2020;40.3;27.1;29.6;36.2;22.0
2807;Vrouwen;45 jaar;2021790;Bovengrens 95%-interval;2019/2022;40.2;27.5;30.8;35.6;22.1
2808;Vrouwen;45 jaar;2021800;Waarde;2017/2020;41.4;28.9;32.2;37.2;23.6
2809;Vrouwen;45 jaar;2021800;Waarde;2019/2022;41.5;29.3;32.9;36.8;23.7
2810;Vrouwen;45 jaar;2021800;Ondergrens 95%-interval;2017/2020;41.4;28.0;31.4;36.6;22.7
2811;Vrouwen;45 jaar;2021800;Ondergrens 95%-interval;2019/2022;41.4;28.4;32.1;36.2;22.7
2812;Vrouwen;45 jaar;2021800;Bovengrens 95%-interval;2017/2020;41.4;29.8;33.0;37.8;24.6
2813;Vrouwen;45 jaar;2021800;Bovengrens 95%-interval;2019/2022;41.5;30.2;33.7;37.5;24.6
2814;Vrouwen;45 jaar;2021810;Waarde;2017/2020;42.1;32.3;35.1;38.0;25.6
2815;Vrouwen;45 jaar;2021810;Waarde;2019/2022;42.2;32.4;35.3;38.2;26.3
2816;Vrouwen;45 jaar;2021810;Ondergrens 95%-interval;2017/2020;42.1;31.5;34.4;37.4;24.8
2817;Vrouwen;45 jaar;2021810;Ondergrens 95%-interval;2019/2022;42.2;31.6;34.6;37.6;25.0
2818;Vrouwen;45 jaar;2021810;Bovengrens 95%-interval;2017/2020;42.1;33.2;35.9;38.6;26.5
2819;Vrouwen;45 jaar;2021810;Bovengrens 95%-interval;2019/2022;42.2;33.3;36.1;38.8;27.5
2820;Vrouwen;50 jaar;1014752;Waarde;2017/2020;31.1;15.2;18.0;23.4;11.9
2821;Vrouwen;50 jaar;1014752;Waarde;2019/2022;30.8;14.8;17.6;23.3;11.5
2822;Vrouwen;50 jaar;1014752;Ondergrens 95%-interval;2017/2020;31.1;14.3;17.1;22.5;10.9
2823;Vrouwen;50 jaar;1014752;Ondergrens 95%-interval;2019/2022;30.7;13.8;16.7;22.5;10.5
2824;Vrouwen;50 jaar;1014752;Bovengrens 95%-interval;2017/2020;31.1;16.2;18.9;24.2;12.8
