ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;BevolkingOpDeEersteVanDeMaand_1
9416;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2016 december;
9417;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 januari;
9418;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 februari;
9419;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 maart;
9420;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 april;
9421;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 mei;
9422;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 juni;
9423;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 juli;
9424;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 augustus;
9425;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 september;
9426;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 oktober;
9427;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 november;
9428;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2017 december;
9429;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 januari;
9430;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 februari;
9431;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 maart;
9432;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 april;
9433;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 mei;
9434;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 juni;
9435;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 juli;
9436;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 augustus;
9437;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 september;
9438;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 oktober;
9439;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 november;
9440;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2018 december;
9441;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 januari;
9442;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 februari;
9443;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 maart;
9444;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 april;
9445;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 mei;
9446;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 juni;
9447;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 juli;
9448;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 augustus;
9449;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 september;
9450;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 oktober;
9451;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 november;
9452;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2019 december;
9453;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 januari;
9454;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 februari;
9455;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 maart;
9456;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 april;
9457;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 mei;
9458;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 juni;
9459;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 juli;
9460;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 augustus;
9461;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 september;
9462;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 oktober;
9463;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 november;
9464;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2020 december;
9465;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 januari;
9466;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 februari;
9467;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 maart;
9468;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 april;
9469;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 mei;
9470;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 juni;
9471;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 juli;
9472;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 augustus;
9473;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 september;
9474;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 oktober;
9475;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 november;
9476;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2021 december;
9477;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 januari;
9478;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 februari;
9479;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 maart;
9480;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 april;
9481;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 mei;
9482;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 juni;
9483;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 juli;
9484;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 augustus;
9485;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 september;
9486;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 oktober;
9487;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 november;
9488;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2022 december;
9489;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 januari;
9490;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 februari;
9491;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 maart;
9492;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 april;
9493;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 mei;
9494;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 juni;
9495;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 juli;
9496;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 augustus;
9497;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 september;
9498;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 oktober;
9499;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Nederlandse achtergrond;2023 november;
9500;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 januari;44339.0
9501;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 februari;44402.0
9502;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 maart;44508.0
9503;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 april;44589.0
9504;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 mei;44727.0
9505;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 juni;44887.0
9506;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 juli;45059.0
9507;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 augustus;45293.0
9508;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 september;45689.0
9509;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 oktober;45980.0
9510;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 november;46266.0
9511;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2016 december;46517.0
9512;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 januari;46701.0
9513;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 februari;46866.0
9514;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 maart;46935.0
9515;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 april;47009.0
9516;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 mei;47125.0
9517;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 juni;47242.0
9518;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 juli;47355.0
9519;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 augustus;47460.0
9520;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 september;47581.0
9521;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 oktober;47630.0
9522;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 november;47683.0
9523;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2017 december;47719.0
9524;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 januari;47776.0
9525;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 februari;47898.0
9526;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 maart;47972.0
9527;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 april;48041.0
9528;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 mei;48171.0
9529;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 juni;48343.0
9530;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 juli;48425.0
9531;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 augustus;48543.0
9532;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 september;48642.0
9533;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 oktober;48758.0
9534;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 november;48876.0
9535;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2018 december;49000.0
9536;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 januari;49122.0
9537;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 februari;49229.0
9538;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 maart;49300.0
9539;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 april;49424.0
9540;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 mei;49520.0
9541;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 juni;49639.0
9542;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 juli;49738.0
9543;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 augustus;49850.0
9544;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 september;49998.0
9545;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 oktober;50080.0
9546;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 november;50134.0
9547;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2019 december;50287.0
9548;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 januari;50403.0
9549;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 februari;50543.0
9550;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 maart;50696.0
9551;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 april;50837.0
9552;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 mei;50920.0
9553;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 juni;51008.0
9554;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 juli;51103.0
9555;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 augustus;51187.0
9556;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 september;51326.0
9557;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 oktober;51459.0
9558;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 november;51583.0
9559;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2020 december;51719.0
9560;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 januari;51830.0
9561;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 februari;51919.0
9562;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 maart;52022.0
9563;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 april;52167.0
9564;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 mei;52299.0
9565;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 juni;52424.0
9566;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 juli;52584.0
9567;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 augustus;52699.0
9568;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 september;52911.0
9569;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 oktober;53130.0
9570;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 november;53612.0
9571;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2021 december;54265.0
9572;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 januari;54991.0
9573;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 februari;55551.0
9574;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 maart;55928.0
9575;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 april;56260.0
9576;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 mei;56580.0
9577;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 juni;56952.0
9578;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 juli;57406.0
9579;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 augustus;57646.0
9580;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 september;57853.0
9581;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 oktober;58079.0
9582;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 november;58414.0
9583;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2022 december;58881.0
9584;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 januari;59270.0
9585;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 februari;59509.0
9586;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 maart;59809.0
9587;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 april;60046.0
9588;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 mei;60233.0
9589;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 juni;60421.0
9590;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 juli;60601.0
9591;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 augustus;60744.0
9592;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 september;60869.0
9593;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 oktober;61028.0
9594;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;Met migratieachtergrond;2023 november;61136.0
9595;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 januari;33030.0
9596;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 februari;33043.0
9597;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 maart;33087.0
9598;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 april;33112.0
9599;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 mei;33177.0
9600;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 juni;33273.0
9601;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 juli;33389.0
9602;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 augustus;33567.0
9603;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 september;33907.0
9604;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 oktober;34146.0
9605;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 november;34376.0
9606;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2016 december;34577.0
9607;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 januari;34694.0
9608;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 februari;34757.0
9609;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 maart;34782.0
9610;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 april;34814.0
9611;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 mei;34858.0
9612;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 juni;34906.0
9613;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 juli;34961.0
9614;Totaal mannen en vrouwen;Totaal leeftijd;Afghanistan;1e generatie migratieachtergrond;2017 augustus;34984.0
