ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
8768;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2009 3e kwartaal;52
8769;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2009 4e kwartaal;56
8770;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2009;53
8771;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2010 1e kwartaal;57
8772;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2010 2e kwartaal;55
8773;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2010 3e kwartaal;47
8774;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2010 4e kwartaal;51
8775;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2010;52
8776;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2011 1e kwartaal;49
8777;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2011 2e kwartaal;49
8778;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2011 3e kwartaal;47
8779;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2011 4e kwartaal;46
8780;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2011;48
8781;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2012 1e kwartaal;46
8782;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2012 2e kwartaal;47
8783;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2012 3e kwartaal;53
8784;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2012 4e kwartaal;52
8785;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2012;49
8786;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2013 1e kwartaal;50
8787;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2013 2e kwartaal;53
8788;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2013 3e kwartaal;50
8789;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2013 4e kwartaal;47
8790;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2013;50
8791;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2014 1e kwartaal;44
8792;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2014 2e kwartaal;45
8793;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2014 3e kwartaal;43
8794;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2014 4e kwartaal;44
8795;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2014;44
8796;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2015 1e kwartaal;42
8797;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2015 2e kwartaal;44
8798;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2015 3e kwartaal;43
8799;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2015 4e kwartaal;42
8800;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2015;43
8801;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2016 1e kwartaal;44
8802;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2016 2e kwartaal;42
8803;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2016 3e kwartaal;40
8804;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2016 4e kwartaal;41
8805;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2016;42
8806;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2017 1e kwartaal;44
8807;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2017 2e kwartaal;42
8808;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2017 3e kwartaal;39
8809;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2017 4e kwartaal;38
8810;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2017;41
8811;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2018 1e kwartaal;41
8812;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2018 2e kwartaal;42
8813;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2018 3e kwartaal;43
8814;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2018 4e kwartaal;43
8815;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2018;42
8816;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2019 1e kwartaal;42
8817;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2019 2e kwartaal;46
8818;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2019 3e kwartaal;44
8819;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2019 4e kwartaal;43
8820;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2019;44
8821;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2020 1e kwartaal;44
8822;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2020 2e  kwartaal;55
8823;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2020 3e kwartaal;51
8824;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2020 4e kwartaal;53
8825;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2020;50
8826;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2021 1e kwartaal;38
8827;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2021 2e kwartaal;44
8828;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2021 3e kwartaal;39
8829;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2021 4e kwartaal;40
8830;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2021;40
8831;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2022 1e kwartaal;38
8832;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2003 1e kwartaal;21
8833;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2003 2e kwartaal;21
8834;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2003 3e kwartaal;21
8835;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2003 4e kwartaal;17
8836;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2003;20
8837;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2004 1e kwartaal;23
8838;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2004 2e kwartaal;21
8839;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2004 3e kwartaal;21
8840;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2004 4e kwartaal;18
8841;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2004;21
8842;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2005 1e kwartaal;21
8843;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2005 2e kwartaal;20
8844;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2005 3e kwartaal;20
8845;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2005 4e kwartaal;23
8846;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2005;21
8847;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2006 1e kwartaal;22
8848;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2006 2e kwartaal;20
8849;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2006 3e kwartaal;20
8850;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2006 4e kwartaal;21
8851;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2006;21
8852;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2007 1e kwartaal;28
8853;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2007 2e kwartaal;29
8854;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2007 3e kwartaal;31
8855;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2007 4e kwartaal;32
8856;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2007;30
8857;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2008 1e kwartaal;30
8858;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2008 2e kwartaal;29
8859;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2008 3e kwartaal;25
8860;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2008 4e kwartaal;26
8861;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2008;28
8862;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2009 1e kwartaal;22
8863;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2009 2e kwartaal;24
8864;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2009 3e kwartaal;22
8865;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2009 4e kwartaal;26
8866;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2009;23
8867;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2010 1e kwartaal;25
8868;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2010 2e kwartaal;23
8869;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2010 3e kwartaal;18
8870;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2010 4e kwartaal;21
8871;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2010;22
8872;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2011 1e kwartaal;20
8873;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2011 2e kwartaal;22
8874;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2011 3e kwartaal;22
8875;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2011 4e kwartaal;22
8876;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2011;21
8877;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2012 1e kwartaal;22
8878;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2012 2e kwartaal;22
8879;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2012 3e kwartaal;24
8880;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2012 4e kwartaal;26
8881;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2012;24
8882;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2013 1e kwartaal;28
8883;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2013 2e kwartaal;32
8884;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2013 3e kwartaal;29
8885;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2013 4e kwartaal;28
8886;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2013;29
8887;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2014 1e kwartaal;23
8888;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2014 2e kwartaal;26
8889;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2014 3e kwartaal;24
8890;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2014 4e kwartaal;25
8891;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2014;24
8892;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2015 1e kwartaal;26
8893;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2015 2e kwartaal;28
8894;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2015 3e kwartaal;28
8895;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2015 4e kwartaal;27
8896;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2015;27
8897;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2016 1e kwartaal;30
8898;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2016 2e kwartaal;26
8899;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2016 3e kwartaal;25
8900;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2016 4e kwartaal;25
8901;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2016;27
8902;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2017 1e kwartaal;27
8903;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2017 2e kwartaal;27
8904;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2017 3e kwartaal;26
8905;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2017 4e kwartaal;25
8906;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2017;26
8907;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2018 1e kwartaal;23
8908;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2018 2e kwartaal;23
8909;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2018 3e kwartaal;29
8910;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2018 4e kwartaal;27
8911;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2018;26
8912;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2019 1e kwartaal;26
8913;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2019 2e kwartaal;29
8914;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2019 3e kwartaal;28
8915;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2019 4e kwartaal;27
8916;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;69-71 Management- en technisch advies;2019;27
