ID;Persoonskenmerken;RegioS;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpZonderVerblijf_2;AlleenJeugdhulpZonderVerblijf_3;JHzvEnJeugdhulpMetVerblijf_4;JHzvEnJeugdbeschermingJB_5;JHzvEnJeugdreclasseringJR_6;JHzvEnJBEnJR_7;JHzvEnAndereJeugdzorg_8;TotaalJeugdhulpMetVerblijf_9;AlleenJeugdhulpMetVerblijf_10;JHmvEnJeugdhulpZonderVerblijf_11;JHmvEnJeugdbeschermingJB_12;JHmvEnJeugdreclasseringJR_13;JHmvEnJBEnJR_14;JHmvEnAndereJeugdzorg_15;TotaalJeugdbescherming_16;AlleenJeugdbescherming_17;JBEnJeugdhulp_18;JBEnJeugdreclasseringJR_19;JBEnJeugdhulpEnJR_20;JBEnAndereJeugdzorg_21;TotaalJeugdreclassering_22;AlleenJeugdreclassering_23;JREnJeugdhulp_24;JREnJeugdbeschermingJB_25;JREnJeugdhulpEnJB_26;JREnAndereJeugdzorg_27
6326;Migratieachtergrond: niet-westers;Lekstroom (JZ);2016;555;470.0;410.0;15.0;20.0;;;20.0;65.0;15.0;15.0;20.0;;;20.0;80.0;25.0;55.0;;;;35.0;25.0;;;;
6327;Migratieachtergrond: niet-westers;Lekstroom (JZ);1e halfjaar 2017;470;400.0;355.0;10.0;15.0;;;10.0;55.0;20.0;10.0;15.0;;;10.0;65.0;15.0;40.0;;;;25.0;15.0;;;;
6328;Migratieachtergrond: niet-westers;Lekstroom (JZ);2e halfjaar 2017;485;420.0;370.0;10.0;15.0;;;20.0;60.0;15.0;10.0;15.0;;;20.0;65.0;15.0;45.0;;;;25.0;15.0;;;;
6329;Migratieachtergrond: niet-westers;Lekstroom (JZ);2017;575;505.0;445.0;15.0;20.0;;;20.0;65.0;15.0;15.0;15.0;;;20.0;80.0;20.0;50.0;;;;30.0;20.0;;;;
6330;Migratieachtergrond: niet-westers;Midden Holland (JZ);1e kwartaal 2015;570;435.0;330.0;35.0;25.0;10.0;;35.0;145.0;20.0;35.0;55.0;;;35.0;155.0;35.0;115.0;;;;40.0;25.0;10.0;;;
6331;Migratieachtergrond: niet-westers;Midden Holland (JZ);1e halfjaar 2015;610;475.0;355.0;35.0;25.0;10.0;;45.0;150.0;20.0;35.0;50.0;;;45.0;160.0;35.0;120.0;;;;45.0;30.0;10.0;;;
6332;Migratieachtergrond: niet-westers;Midden Holland (JZ);2e halfjaar 2015;615;490.0;365.0;40.0;20.0;15.0;;45.0;150.0;15.0;40.0;50.0;;;45.0;150.0;30.0;115.0;;;;50.0;30.0;15.0;;;
6333;Migratieachtergrond: niet-westers;Midden Holland (JZ);2015;700;565.0;425.0;45.0;30.0;10.0;;50.0;160.0;15.0;45.0;50.0;;;50.0;170.0;30.0;130.0;;;;55.0;30.0;15.0;;;
6334;Migratieachtergrond: niet-westers;Midden Holland (JZ);1e halfjaar 2016;620;475.0;380.0;25.0;25.0;10.0;;35.0;155.0;35.0;25.0;60.0;;;35.0;145.0;20.0;115.0;;;;50.0;30.0;10.0;;;
6335;Migratieachtergrond: niet-westers;Midden Holland (JZ);2e halfjaar 2016;630;490.0;395.0;25.0;25.0;10.0;;35.0;150.0;35.0;25.0;55.0;;;35.0;140.0;25.0;110.0;;;;45.0;25.0;15.0;;;
6336;Migratieachtergrond: niet-westers;Midden Holland (JZ);2016;730;580.0;465.0;30.0;25.0;15.0;;40.0;160.0;35.0;30.0;55.0;;;40.0;150.0;25.0;120.0;;;;55.0;35.0;15.0;;;
6337;Migratieachtergrond: niet-westers;Midden Holland (JZ);1e halfjaar 2017;675;515.0;415.0;30.0;25.0;15.0;;30.0;175.0;55.0;30.0;60.0;;;30.0;145.0;25.0;110.0;;;;40.0;20.0;15.0;;;
6338;Migratieachtergrond: niet-westers;Midden Holland (JZ);2e halfjaar 2017;710;565.0;445.0;35.0;25.0;10.0;;45.0;180.0;50.0;35.0;50.0;;;45.0;140.0;20.0;120.0;;;;40.0;25.0;10.0;;;
6339;Migratieachtergrond: niet-westers;Midden Holland (JZ);2017;825;670.0;535.0;40.0;30.0;15.0;;50.0;190.0;50.0;40.0;50.0;;;50.0;160.0;25.0;125.0;;;;45.0;25.0;15.0;;;
6340;Migratieachtergrond: niet-westers;Arnhem (JZ);1e kwartaal 2015;810;595.0;475.0;35.0;30.0;15.0;;40.0;170.0;30.0;35.0;65.0;;;40.0;195.0;60.0;125.0;;;;85.0;60.0;15.0;;;
6341;Migratieachtergrond: niet-westers;Arnhem (JZ);1e halfjaar 2015;905;685.0;555.0;35.0;30.0;15.0;;45.0;175.0;30.0;35.0;60.0;;;45.0;200.0;65.0;130.0;;;;90.0;60.0;25.0;;;
6342;Migratieachtergrond: niet-westers;Arnhem (JZ);2e halfjaar 2015;965;750.0;610.0;35.0;30.0;20.0;;55.0;180.0;30.0;35.0;60.0;;;55.0;200.0;60.0;135.0;;;;95.0;60.0;25.0;;;
6343;Migratieachtergrond: niet-westers;Arnhem (JZ);2015;1100;870.0;710.0;45.0;30.0;20.0;;60.0;200.0;30.0;45.0;60.0;;;60.0;220.0;65.0;140.0;;10.0;;105.0;70.0;25.0;;10.0;
6344;Migratieachtergrond: niet-westers;Arnhem (JZ);1e halfjaar 2016;1005;790.0;675.0;25.0;30.0;20.0;;40.0;170.0;35.0;25.0;70.0;;;40.0;185.0;45.0;130.0;;;;95.0;60.0;30.0;;;
6345;Migratieachtergrond: niet-westers;Arnhem (JZ);2e halfjaar 2016;1065;845.0;735.0;30.0;30.0;15.0;;35.0;185.0;45.0;30.0;70.0;;;35.0;175.0;40.0;130.0;;;;85.0;55.0;25.0;;;
6346;Migratieachtergrond: niet-westers;Arnhem (JZ);2016;1195;960.0;820.0;35.0;35.0;25.0;;50.0;205.0;45.0;35.0;70.0;;;50.0;200.0;45.0;145.0;;10.0;;110.0;65.0;35.0;;10.0;
6347;Migratieachtergrond: niet-westers;Arnhem (JZ);1e halfjaar 2017;1100;865.0;750.0;30.0;25.0;15.0;;45.0;205.0;60.0;30.0;60.0;;;45.0;175.0;45.0;125.0;;10.0;;90.0;60.0;20.0;;10.0;
6348;Migratieachtergrond: niet-westers;Arnhem (JZ);2e halfjaar 2017;1135;900.0;770.0;35.0;35.0;20.0;;40.0;200.0;55.0;35.0;60.0;;;40.0;185.0;50.0;125.0;;;;100.0;60.0;30.0;;;
6349;Migratieachtergrond: niet-westers;Arnhem (JZ);2017;1310;1060.0;895.0;40.0;35.0;20.0;;60.0;230.0;65.0;40.0;55.0;;;60.0;205.0;50.0;145.0;;10.0;;115.0;70.0;35.0;;10.0;
6350;Migratieachtergrond: niet-westers;Rijnmond (JZ);1e kwartaal 2015;6775;4970.0;4075.0;165.0;295.0;165.0;30.0;245.0;1135.0;280.0;165.0;415.0;10.0;20.0;245.0;1595.0;565.0;925.0;35.0;70.0;;765.0;475.0;185.0;35.0;70.0;
6351;Migratieachtergrond: niet-westers;Rijnmond (JZ);1e halfjaar 2015;7695;5910.0;4835.0;190.0;335.0;195.0;45.0;310.0;1215.0;270.0;190.0;405.0;15.0;25.0;310.0;1690.0;540.0;1025.0;40.0;85.0;;830.0;490.0;215.0;40.0;85.0;
6352;Migratieachtergrond: niet-westers;Rijnmond (JZ);2e halfjaar 2015;8135;6490.0;5390.0;190.0;365.0;195.0;45.0;310.0;1140.0;225.0;190.0;380.0;10.0;20.0;310.0;1625.0;480.0;1025.0;30.0;85.0;;830.0;495.0;215.0;30.0;85.0;
6353;Migratieachtergrond: niet-westers;Rijnmond (JZ);2015;9205;7395.0;5995.0;235.0;445.0;235.0;55.0;435.0;1385.0;285.0;235.0;390.0;15.0;25.0;435.0;1905.0;535.0;1210.0;40.0;120.0;;940.0;520.0;265.0;40.0;120.0;
6354;Migratieachtergrond: niet-westers;Rijnmond (JZ);1e halfjaar 2016;8180;6480.0;5495.0;155.0;320.0;195.0;45.0;275.0;1125.0;265.0;155.0;405.0;10.0;20.0;275.0;1575.0;485.0;970.0;30.0;90.0;;815.0;490.0;205.0;30.0;90.0;
6355;Migratieachtergrond: niet-westers;Rijnmond (JZ);2e halfjaar 2016;8720;7140.0;6095.0;175.0;320.0;200.0;50.0;305.0;1135.0;255.0;175.0;370.0;10.0;20.0;305.0;1505.0;425.0;965.0;20.0;95.0;;805.0;475.0;220.0;20.0;95.0;
6356;Migratieachtergrond: niet-westers;Rijnmond (JZ);2016;9830;8110.0;6805.0;210.0;405.0;235.0;55.0;395.0;1265.0;250.0;210.0;375.0;10.0;20.0;395.0;1785.0;510.0;1120.0;30.0;120.0;;930.0;520.0;255.0;30.0;120.0;
6357;Migratieachtergrond: niet-westers;Rijnmond (JZ);1e halfjaar 2017;9745;8365.0;7115.0;235.0;365.0;220.0;40.0;390.0;1195.0;225.0;235.0;315.0;10.0;20.0;390.0;1490.0;350.0;1040.0;25.0;80.0;;780.0;435.0;240.0;25.0;80.0;
6358;Migratieachtergrond: niet-westers;Rijnmond (JZ);2e halfjaar 2017;10405;9160.0;7865.0;260.0;355.0;210.0;45.0;420.0;1215.0;215.0;260.0;295.0;10.0;15.0;420.0;1450.0;315.0;1035.0;20.0;85.0;;720.0;380.0;235.0;20.0;85.0;
6359;Migratieachtergrond: niet-westers;Rijnmond (JZ);2017;11860;10500.0;8890.0;310.0;445.0;270.0;60.0;525.0;1360.0;210.0;310.0;290.0;10.0;20.0;525.0;1695.0;355.0;1195.0;25.0;120.0;;900.0;455.0;300.0;25.0;120.0;
6360;Migratieachtergrond: niet-westers;Rivierenland (JZ);1e kwartaal 2015;360;285.0;245.0;10.0;15.0;;;15.0;55.0;15.0;10.0;15.0;;;15.0;75.0;30.0;40.0;;;;20.0;15.0;;;;
6361;Migratieachtergrond: niet-westers;Rivierenland (JZ);1e halfjaar 2015;445;370.0;330.0;10.0;15.0;;;15.0;55.0;15.0;10.0;15.0;;;15.0;75.0;30.0;45.0;;;;20.0;15.0;;;;
6362;Migratieachtergrond: niet-westers;Rivierenland (JZ);2e halfjaar 2015;525;450.0;400.0;15.0;15.0;;;15.0;55.0;15.0;15.0;15.0;;;15.0;75.0;30.0;40.0;;;;30.0;20.0;;;;
6363;Migratieachtergrond: niet-westers;Rivierenland (JZ);2015;585;500.0;440.0;15.0;15.0;;;25.0;65.0;15.0;15.0;15.0;;;25.0;90.0;35.0;50.0;;;;30.0;20.0;;;;
6364;Migratieachtergrond: niet-westers;Rivierenland (JZ);1e halfjaar 2016;550;470.0;430.0;15.0;15.0;;;;65.0;25.0;15.0;20.0;;;;55.0;15.0;35.0;;;;25.0;20.0;;;;
6365;Migratieachtergrond: niet-westers;Rivierenland (JZ);2e halfjaar 2016;560;485.0;440.0;20.0;15.0;;;10.0;65.0;20.0;20.0;15.0;;;10.0;60.0;20.0;40.0;;;;25.0;20.0;;;;
6366;Migratieachtergrond: niet-westers;Rivierenland (JZ);2016;670;585.0;530.0;25.0;20.0;;;10.0;70.0;20.0;25.0;15.0;;;10.0;65.0;20.0;45.0;;;;30.0;25.0;;;;
6367;Migratieachtergrond: niet-westers;Rivierenland (JZ);1e halfjaar 2017;520;455.0;410.0;15.0;10.0;;;15.0;60.0;15.0;15.0;10.0;;;15.0;60.0;20.0;35.0;;;;25.0;20.0;;;;
6368;Migratieachtergrond: niet-westers;Rivierenland (JZ);2e halfjaar 2017;490;425.0;385.0;10.0;10.0;;;15.0;50.0;15.0;10.0;10.0;;;15.0;55.0;15.0;35.0;;;;25.0;20.0;;;;
6369;Migratieachtergrond: niet-westers;Rivierenland (JZ);2017;610;545.0;490.0;15.0;15.0;;;15.0;60.0;15.0;15.0;10.0;;;15.0;60.0;20.0;40.0;;;;30.0;20.0;;;;
6370;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);1e kwartaal 2015;1125;835.0;645.0;55.0;45.0;15.0;;70.0;270.0;35.0;55.0;105.0;;;70.0;310.0;80.0;220.0;;;;85.0;60.0;15.0;;;
6371;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);1e halfjaar 2015;1300;1025.0;800.0;60.0;55.0;20.0;;85.0;285.0;35.0;60.0;100.0;;;85.0;320.0;75.0;235.0;;10.0;;95.0;65.0;20.0;;10.0;
6372;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);2e halfjaar 2015;1470;1220.0;990.0;70.0;35.0;25.0;;100.0;295.0;25.0;70.0;100.0;;;100.0;295.0;65.0;225.0;;;;95.0;60.0;30.0;;;
6373;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);2015;1625;1365.0;1070.0;80.0;65.0;30.0;;115.0;320.0;30.0;80.0;95.0;;;115.0;350.0;70.0;265.0;;10.0;;110.0;65.0;35.0;;10.0;
6374;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);1e halfjaar 2016;1525;1275.0;1045.0;90.0;35.0;25.0;;80.0;310.0;25.0;90.0;110.0;;;80.0;290.0;60.0;220.0;;10.0;;90.0;55.0;25.0;;10.0;
6375;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);2e halfjaar 2016;1635;1390.0;1115.0;110.0;45.0;30.0;;85.0;320.0;25.0;110.0;90.0;;;85.0;305.0;70.0;220.0;;10.0;;95.0;50.0;30.0;;10.0;
6376;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);2016;1890;1655.0;1335.0;125.0;55.0;30.0;;110.0;350.0;20.0;125.0;95.0;;;110.0;325.0;65.0;245.0;;15.0;;105.0;55.0;35.0;;15.0;
6377;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);1e halfjaar 2017;1690;1455.0;1180.0;100.0;55.0;25.0;;85.0;300.0;25.0;100.0;85.0;;;85.0;295.0;65.0;225.0;;10.0;;95.0;55.0;30.0;;10.0;
6378;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);2e halfjaar 2017;1735;1505.0;1220.0;105.0;60.0;25.0;;90.0;315.0;25.0;105.0;85.0;;;90.0;305.0;60.0;230.0;;15.0;;95.0;55.0;25.0;;15.0;
6379;Migratieachtergrond: niet-westers;Zuid-Holland Zuid (JZ);2017;2075;1835.0;1495.0;125.0;65.0;35.0;;110.0;350.0;25.0;125.0;85.0;;;110.0;335.0;65.0;250.0;;15.0;;115.0;60.0;40.0;;15.0;
6380;Migratieachtergrond: niet-westers;Nijmegen (JZ);1e kwartaal 2015;585;415.0;355.0;10.0;20.0;10.0;;25.0;85.0;20.0;10.0;30.0;;;25.0;150.0;75.0;70.0;;;;55.0;40.0;10.0;;;
6381;Migratieachtergrond: niet-westers;Nijmegen (JZ);1e halfjaar 2015;665;495.0;420.0;15.0;25.0;10.0;;25.0;90.0;15.0;15.0;30.0;;;25.0;155.0;75.0;75.0;;;;60.0;45.0;10.0;;;
6382;Migratieachtergrond: niet-westers;Nijmegen (JZ);2e halfjaar 2015;705;545.0;470.0;20.0;20.0;10.0;;25.0;95.0;25.0;20.0;25.0;;;25.0;135.0;60.0;70.0;;;;60.0;45.0;10.0;;;
6383;Migratieachtergrond: niet-westers;Nijmegen (JZ);2015;815;655.0;545.0;25.0;30.0;10.0;;35.0;110.0;20.0;25.0;30.0;;;35.0;160.0;60.0;90.0;;;;70.0;50.0;15.0;;;
6384;Migratieachtergrond: niet-westers;Nijmegen (JZ);1e halfjaar 2016;710;550.0;475.0;25.0;25.0;15.0;;10.0;105.0;35.0;25.0;30.0;;;10.0;110.0;40.0;65.0;;;;65.0;45.0;15.0;;;
6385;Migratieachtergrond: niet-westers;Nijmegen (JZ);2e halfjaar 2016;755;605.0;525.0;20.0;30.0;10.0;;15.0;100.0;35.0;20.0;30.0;;;15.0;115.0;40.0;70.0;;;;65.0;40.0;15.0;;;
6386;Migratieachtergrond: niet-westers;Nijmegen (JZ);2016;860;700.0;590.0;35.0;30.0;15.0;;25.0;125.0;35.0;35.0;30.0;;;25.0;140.0;50.0;80.0;;;;75.0;45.0;20.0;;;
6387;Migratieachtergrond: niet-westers;Nijmegen (JZ);1e halfjaar 2017;725;590.0;500.0;25.0;35.0;15.0;;15.0;105.0;40.0;25.0;25.0;;;15.0;105.0;30.0;70.0;;;;65.0;40.0;15.0;;;
6388;Migratieachtergrond: niet-westers;Nijmegen (JZ);2e halfjaar 2017;755;610.0;525.0;20.0;35.0;10.0;;15.0;105.0;40.0;20.0;30.0;;;15.0;115.0;35.0;75.0;;;;55.0;35.0;15.0;;;
6389;Migratieachtergrond: niet-westers;Nijmegen (JZ);2017;875;725.0;615.0;30.0;40.0;20.0;;20.0;125.0;45.0;30.0;25.0;;;20.0;125.0;35.0;80.0;;;;70.0;40.0;25.0;;;
6390;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);1e kwartaal 2015;980;805.0;625.0;40.0;55.0;10.0;;80.0;165.0;25.0;40.0;20.0;;;80.0;230.0;70.0;150.0;;;;70.0;50.0;15.0;;;
6391;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);1e halfjaar 2015;1100;925.0;720.0;40.0;60.0;10.0;;90.0;175.0;25.0;40.0;20.0;;;90.0;245.0;70.0;165.0;;;;85.0;55.0;15.0;;;
6392;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);2e halfjaar 2015;1135;975.0;760.0;60.0;50.0;20.0;;80.0;190.0;20.0;60.0;25.0;;;80.0;215.0;55.0;150.0;;;;85.0;55.0;20.0;;;
6393;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);2015;1405;1225.0;955.0;75.0;70.0;20.0;;100.0;215.0;20.0;75.0;20.0;;;100.0;270.0;70.0;185.0;;10.0;;100.0;65.0;25.0;;10.0;
6394;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);1e halfjaar 2016;1050;840.0;710.0;20.0;40.0;15.0;;45.0;165.0;40.0;20.0;55.0;;;45.0;200.0;50.0;140.0;;10.0;;90.0;60.0;15.0;;10.0;
6395;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);2e halfjaar 2016;1145;940.0;815.0;25.0;40.0;10.0;;45.0;150.0;35.0;25.0;50.0;;;45.0;200.0;60.0;130.0;;;;80.0;60.0;15.0;;;
6396;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);2016;1380;1165.0;1005.0;30.0;45.0;20.0;;60.0;175.0;35.0;30.0;45.0;;;60.0;225.0;60.0;150.0;;10.0;;105.0;65.0;20.0;;10.0;
6397;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);1e halfjaar 2017;955;775.0;625.0;30.0;55.0;10.0;;50.0;165.0;35.0;30.0;45.0;;;50.0;205.0;45.0;150.0;;;;70.0;50.0;10.0;;;
6398;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);2e halfjaar 2017;1010;840.0;670.0;40.0;60.0;15.0;;50.0;170.0;25.0;40.0;50.0;;;50.0;205.0;40.0;160.0;;;;80.0;50.0;20.0;;;
6399;Migratieachtergrond: niet-westers;Noordoost Brabant (JZ);2017;1195;1005.0;795.0;50.0;75.0;15.0;;60.0;190.0;30.0;50.0;45.0;;;60.0;235.0;45.0;180.0;;10.0;;95.0;60.0;20.0;;10.0;
6400;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);1e kwartaal 2015;575;435.0;360.0;15.0;15.0;10.0;;30.0;115.0;40.0;15.0;35.0;;;30.0;120.0;40.0;80.0;;;;45.0;25.0;15.0;;;
6401;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);1e halfjaar 2015;635;495.0;405.0;15.0;20.0;10.0;;35.0;125.0;40.0;15.0;35.0;;;35.0;125.0;35.0;90.0;;;;50.0;35.0;15.0;;;
6402;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);2e halfjaar 2015;705;580.0;480.0;25.0;25.0;10.0;;35.0;120.0;35.0;25.0;25.0;;;35.0;120.0;30.0;85.0;;;;50.0;35.0;15.0;;;
6403;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);2015;795;650.0;530.0;25.0;25.0;15.0;;45.0;140.0;40.0;25.0;30.0;;;45.0;140.0;35.0;100.0;;;;60.0;40.0;20.0;;;
6404;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);1e halfjaar 2016;590;455.0;380.0;25.0;15.0;10.0;;30.0;145.0;45.0;25.0;45.0;;;30.0;100.0;15.0;85.0;;;;45.0;30.0;15.0;;;
6405;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);2e halfjaar 2016;665;525.0;440.0;25.0;15.0;15.0;;25.0;150.0;45.0;25.0;50.0;;;25.0;105.0;15.0;90.0;;;;50.0;30.0;20.0;;;
6406;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);2016;745;595.0;490.0;30.0;15.0;15.0;;40.0;170.0;45.0;30.0;50.0;;;40.0;120.0;15.0;95.0;;;;60.0;35.0;20.0;;;
6407;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);1e halfjaar 2017;695;545.0;465.0;25.0;20.0;10.0;;25.0;155.0;45.0;25.0;55.0;;;25.0;115.0;20.0;95.0;;;;45.0;30.0;10.0;;;
6408;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);2e halfjaar 2017;715;580.0;490.0;35.0;20.0;15.0;;20.0;150.0;50.0;35.0;40.0;;;20.0;100.0;15.0;80.0;;;;45.0;25.0;15.0;;;
6409;Migratieachtergrond: niet-westers;West Brabant Oost (JZ);2017;830;685.0;580.0;40.0;25.0;15.0;;30.0;165.0;45.0;40.0;45.0;;;30.0;115.0;15.0;95.0;;;;60.0;35.0;20.0;;;
6410;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);1e kwartaal 2015;780;570.0;415.0;35.0;35.0;20.0;;60.0;180.0;25.0;35.0;55.0;;;60.0;215.0;60.0;140.0;;10.0;;105.0;65.0;25.0;;10.0;
6411;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);1e halfjaar 2015;865;665.0;485.0;40.0;35.0;20.0;;75.0;190.0;25.0;40.0;45.0;;;75.0;220.0;55.0;145.0;;10.0;;110.0;65.0;30.0;;10.0;
6412;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);2e halfjaar 2015;890;705.0;530.0;40.0;35.0;20.0;;75.0;200.0;30.0;40.0;50.0;;;75.0;215.0;45.0;155.0;;10.0;;90.0;50.0;25.0;;10.0;
6413;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);2015;1035;825.0;610.0;45.0;40.0;25.0;;100.0;215.0;25.0;45.0;45.0;;;100.0;245.0;60.0;170.0;;15.0;;125.0;70.0;35.0;;15.0;
6414;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);1e halfjaar 2016;920;685.0;560.0;25.0;40.0;15.0;;40.0;190.0;50.0;25.0;70.0;;;40.0;195.0;35.0;145.0;;10.0;;105.0;70.0;20.0;;10.0;
6415;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);2e halfjaar 2016;1000;760.0;640.0;25.0;30.0;25.0;;35.0;190.0;55.0;25.0;65.0;;;35.0;190.0;45.0;130.0;;15.0;;110.0;65.0;25.0;;15.0;
6416;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);2016;1175;925.0;765.0;35.0;40.0;25.0;;55.0;215.0;50.0;35.0;70.0;;;55.0;220.0;45.0;155.0;;15.0;;125.0;75.0;30.0;;15.0;
6417;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);1e halfjaar 2017;1000;725.0;620.0;20.0;25.0;15.0;;35.0;210.0;80.0;20.0;65.0;;;35.0;190.0;55.0;120.0;;10.0;;100.0;65.0;20.0;;10.0;
6418;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);2e halfjaar 2017;1090;820.0;700.0;35.0;25.0;20.0;;40.0;235.0;85.0;35.0;65.0;;;40.0;185.0;45.0;130.0;;;;95.0;65.0;25.0;;;
6419;Migratieachtergrond: niet-westers;Midden-Brabant (JZ);2017;1260;965.0;810.0;40.0;30.0;25.0;;55.0;260.0;90.0;40.0;65.0;;;55.0;210.0;55.0;140.0;;15.0;;120.0;75.0;30.0;;15.0;
6420;Migratieachtergrond: niet-westers;West Brabant West (JZ);1e kwartaal 2015;555;420.0;335.0;15.0;20.0;15.0;;30.0;120.0;25.0;15.0;45.0;;;30.0;125.0;25.0;95.0;;;;65.0;40.0;15.0;;;
6421;Migratieachtergrond: niet-westers;West Brabant West (JZ);1e halfjaar 2015;670;535.0;435.0;20.0;20.0;15.0;;40.0;130.0;20.0;20.0;45.0;;;40.0;130.0;25.0;100.0;;10.0;;70.0;45.0;20.0;;10.0;
6422;Migratieachtergrond: niet-westers;West Brabant West (JZ);2e halfjaar 2015;745;620.0;525.0;20.0;25.0;10.0;;40.0;125.0;20.0;20.0;40.0;;;40.0;125.0;20.0;100.0;;;;60.0;40.0;15.0;;;
6423;Migratieachtergrond: niet-westers;West Brabant West (JZ);2015;820;680.0;555.0;25.0;30.0;15.0;;50.0;140.0;25.0;25.0;40.0;;;50.0;145.0;25.0;110.0;;10.0;;75.0;50.0;20.0;;10.0;
6424;Migratieachtergrond: niet-westers;West Brabant West (JZ);1e halfjaar 2016;715;520.0;445.0;30.0;;10.0;;30.0;195.0;75.0;30.0;55.0;;;30.0;115.0;20.0;90.0;;;;60.0;40.0;10.0;;;
6425;Migratieachtergrond: niet-westers;West Brabant West (JZ);2e halfjaar 2016;700;510.0;435.0;30.0;10.0;10.0;;20.0;190.0;90.0;30.0;45.0;;;20.0;95.0;15.0;70.0;;;;55.0;30.0;15.0;;;
6426;Migratieachtergrond: niet-westers;West Brabant West (JZ);2016;825;625.0;530.0;40.0;10.0;15.0;;30.0;210.0;85.0;40.0;55.0;;;30.0;115.0;15.0;90.0;;;;65.0;40.0;15.0;;;
6427;Migratieachtergrond: niet-westers;West Brabant West (JZ);1e halfjaar 2017;650;495.0;425.0;25.0;15.0;10.0;;20.0;150.0;50.0;25.0;55.0;;;20.0;105.0;20.0;85.0;;;;45.0;30.0;15.0;;;
6428;Migratieachtergrond: niet-westers;West Brabant West (JZ);2e halfjaar 2017;740;605.0;515.0;25.0;20.0;15.0;;25.0;135.0;40.0;25.0;40.0;;;25.0;110.0;20.0;85.0;;;;50.0;30.0;15.0;;;
6429;Migratieachtergrond: niet-westers;West Brabant West (JZ);2017;820;675.0;565.0;30.0;25.0;15.0;;35.0;155.0;45.0;30.0;40.0;;;35.0;120.0;20.0;95.0;;;;65.0;40.0;20.0;;;
6430;Migratieachtergrond: niet-westers;Noord-Limburg (JZ);1e kwartaal 2015;435;315.0;245.0;10.0;25.0;;;25.0;70.0;;10.0;25.0;;;25.0;130.0;45.0;75.0;;;;50.0;35.0;;;;
6431;Migratieachtergrond: niet-westers;Noord-Limburg (JZ);1e halfjaar 2015;490;365.0;285.0;10.0;25.0;10.0;;35.0;75.0;;10.0;25.0;;;35.0;145.0;45.0;80.0;;10.0;;65.0;40.0;10.0;;10.0;
6432;Migratieachtergrond: niet-westers;Noord-Limburg (JZ);2e halfjaar 2015;515;395.0;315.0;10.0;35.0;;;25.0;65.0;;10.0;20.0;;;25.0;140.0;45.0;80.0;;10.0;;60.0;45.0;;;10.0;
6433;Migratieachtergrond: niet-westers;Noord-Limburg (JZ);2015;585;460.0;360.0;10.0;40.0;10.0;;35.0;75.0;;10.0;20.0;;;35.0;155.0;50.0;90.0;;15.0;;75.0;45.0;10.0;;15.0;
6434;Migratieachtergrond: niet-westers;Noord-Limburg (JZ);1e halfjaar 2016;555;425.0;355.0;;30.0;;;25.0;80.0;15.0;;30.0;;;25.0;130.0;35.0;85.0;;;;60.0;40.0;;;;
6435;Migratieachtergrond: niet-westers;Noord-Limburg (JZ);2e halfjaar 2016;575;470.0;395.0;10.0;25.0;10.0;;30.0;85.0;10.0;10.0;30.0;;;30.0;110.0;20.0;75.0;;10.0;;55.0;35.0;10.0;;10.0;
