ID;Geslacht;Persoonskenmerken;Arbeidspositie;LevenLangOntwikkelen;Perioden;Bevolking15Tot75Jaar_1
7688;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2021;892
7689;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2022;910
7690;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2023;923
7691;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2024;939
7692;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;699
7693;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;697
7694;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;687
7695;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;704
7696;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;720
7697;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;723
7698;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;726
7699;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;752
7700;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;691
7701;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;713
7702;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;734
7703;Mannen;Leeftijd: 25 tot 35 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;743
7704;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2013;896
7705;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2014;900
7706;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2015;902
7707;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2016;923
7708;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2017;953
7709;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2018;976
7710;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2019;985
7711;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2020;1001
7712;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2021;1018
7713;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2022;1037
7714;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2023;1061
7715;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Totaal;2024;1076
7716;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2013;247
7717;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2014;248
7718;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2015;254
7719;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2016;252
7720;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2017;258
7721;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2018;273
7722;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2019;282
7723;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2020;276
7724;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2021;346
7725;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2022;347
7726;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2023;352
7727;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2024;359
7728;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2013;134
7729;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2014;130
7730;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2015;128
7731;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2016;127
7732;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2017;131
7733;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2018;144
7734;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2019;150
7735;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2020;151
7736;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2021;152
7737;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2022;154
7738;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2023;167
7739;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2024;165
7740;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2013;113
7741;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2014;118
7742;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2015;125
7743;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2016;125
7744;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2017;128
7745;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2018;129
7746;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2019;132
7747;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2020;125
7748;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2021;195
7749;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2022;192
7750;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2023;185
7751;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2024;193
7752;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2013;762
7753;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2014;770
7754;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2015;774
7755;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2016;796
7756;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2017;823
7757;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2018;832
7758;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2019;835
7759;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2020;850
7760;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2021;866
7761;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2022;882
7762;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2023;894
7763;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2024;911
7764;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;648
7765;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;652
7766;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;649
7767;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;671
7768;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;695
7769;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;703
7770;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;703
7771;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;725
7772;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;672
7773;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;690
7774;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;709
7775;Mannen;Leeftijd: 25 tot 35 jaar;Werkzame beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;717
7776;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2013;65
7777;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2014;60
7778;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2015;55
7779;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2016;44
7780;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2017;36
7781;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2018;30
7782;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2019;34
7783;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2020;39
7784;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2021;34
7785;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2022;37
7786;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2023;37
7787;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Totaal;2024;37
7788;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2013;14
7789;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2014;15
7790;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2015;17
7791;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2016;11
7792;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2017;11
7793;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2018;10
7794;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2019;10
7795;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2020;12
7796;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2021;15
7797;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2022;14
7798;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2023;12
7799;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Deelname leven lang ontwikkelen;2024;11
7800;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2013;10
7801;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2014;10
7802;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2015;10
7803;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2016;8
7804;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2017;8
7805;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2018;7
7806;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2019;6
7807;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2020;9
7808;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2021;8
7809;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2022;10
7810;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2023;8
7811;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2024;8
7812;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2013;5
7813;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2014;6
7814;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2015;6
7815;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2016;3
7816;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2017;3
7817;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2018;3
7818;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2019;4
7819;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2020;3
7820;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2021;6
7821;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2022;4
7822;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2023;4
7823;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2024;3
7824;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2013;55
7825;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2014;51
7826;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2015;44
7827;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2016;36
7828;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2017;27
7829;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2018;23
7830;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2019;27
7831;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2020;30
7832;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2021;25
7833;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2022;27
7834;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2023;29
7835;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2024;29
7836;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;50
7837;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;45
7838;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;38
7839;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;33
7840;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;25
7841;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;20
7842;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;23
7843;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;27
7844;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;19
7845;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;23
7846;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;24
7847;Mannen;Leeftijd: 25 tot 35 jaar;Werkloze beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;25
7848;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2013;63
7849;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2014;65
7850;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2015;69
7851;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2016;76
7852;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2017;78
7853;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2018;79
7854;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2019;85
7855;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2020;79
7856;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2021;81
7857;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2022;80
7858;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2023;79
7859;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Totaal;2024;80
7860;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2013;28
7861;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2014;28
7862;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2015;32
7863;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2016;34
7864;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2017;36
7865;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2018;37
7866;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2019;34
7867;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2020;34
7868;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2021;36
7869;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2022;35
7870;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2023;35
7871;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Deelname leven lang ontwikkelen;2024;32
7872;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2013;24
7873;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2014;23
7874;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2015;27
7875;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2016;28
7876;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2017;28
7877;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2018;32
7878;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2019;29
7879;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2020;28
7880;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2021;32
7881;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2022;30
7882;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2023;29
7883;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt formeel onderwijs;2024;26
7884;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2013;4
7885;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2014;4
7886;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2015;4
7887;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2016;6
7888;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2017;8
7889;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2018;5
7890;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2019;5
7891;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2020;6
7892;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2021;4
7893;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2022;6
7894;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2023;5
7895;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt niet-formeel onderwijs;2024;6
7896;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2013;40
7897;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2014;42
7898;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2015;41
7899;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2016;48
7900;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2017;50
7901;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2018;47
7902;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2019;56
7903;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2020;51
7904;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2021;49
7905;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2022;50
7906;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2023;49
7907;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2024;54
7908;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;35
7909;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;37
7910;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;37
7911;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;42
7912;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;42
7913;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;41
7914;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;50
7915;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;45
7916;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;45
7917;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;44
7918;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;44
7919;Mannen;Leeftijd: 25 tot 35 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;48
7920;Mannen;Leeftijd: 25 tot 45 jaar;Beroeps- en niet beroepsbevolking;Totaal;2013;2156
