ID;Geslacht;Leeftijd;NietGeregistreerdeBeroepen;AanbiedersZorg;Perioden;BrutoLoonSocialeVerzekeringen_1;BanenVanWerknemers_2;BanenVanWerknemersRelatief_3;ArbeidsjarenVanWerknemers_4;ArbeidsjarenVanWerknemersRelatief_5;Zelfstandigen_6;ZelfstandigenRelatief_7
8984;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2002;35.0;0.0;1.0;0.0;1.0;;
8985;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2003;29.5;0.0;1.0;0.0;1.0;;
8986;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2004;34.8;0.0;1.0;0.0;1.0;;
8987;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2005;35.3;0.0;1.0;0.0;1.0;;
8988;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2006;36.6;0.0;1.0;0.0;1.0;;
8989;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2007;42.2;0.0;1.0;0.0;1.0;0.0;0.0
8990;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2008;48.4;0.0;1.0;0.0;1.0;0.0;0.0
8991;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2009;46.9;0.0;1.0;0.0;1.0;0.0;0.0
8992;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2010;48.4;0.0;1.0;0.0;1.0;0.0;0.0
8993;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2011;46.9;0.0;1.0;0.0;1.0;;
8994;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2012;47.3;0.0;1.0;0.0;1.0;0.0;0.0
8995;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2013;44.0;0.0;1.0;0.0;1.0;0.0;0.0
8996;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2001;30.8;0.0;2.0;0.0;2.0;;
8997;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2002;32.0;0.0;2.0;0.0;2.0;;
8998;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2003;28.3;0.0;1.0;0.0;2.0;;
8999;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2004;31.4;0.0;1.0;0.0;1.0;;
9000;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2005;28.6;0.0;1.0;0.0;2.0;;
9001;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2006;31.6;0.0;1.0;0.0;2.0;;
9002;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2007;33.0;0.0;2.0;0.0;2.0;0.0;1.0
9003;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2008;37.1;0.0;2.0;0.0;2.0;0.0;1.0
9004;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2009;37.7;0.0;2.0;0.0;2.0;0.0;1.0
9005;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2010;37.7;1.0;2.0;0.0;2.0;0.0;1.0
9006;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2011;37.5;1.0;2.0;1.0;3.0;0.0;1.0
9007;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2012;37.0;1.0;2.0;0.0;2.0;0.0;1.0
9008;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Paramedische praktijken;2013;34.7;1.0;2.0;0.0;2.0;0.0;1.0
9009;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2001;26.9;7.0;7.0;6.0;8.0;;
9010;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2002;28.4;7.0;7.0;6.0;8.0;;
9011;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2003;28.7;7.0;7.0;6.0;8.0;;
9012;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2004;29.0;7.0;7.0;6.0;8.0;;
9013;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2005;28.7;6.0;6.0;6.0;7.0;;
9014;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2006;30.7;7.0;6.0;6.0;7.0;;
9015;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2007;30.8;7.0;6.0;6.0;7.0;1.0;5.0
9016;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2008;33.2;6.0;6.0;6.0;7.0;1.0;5.0
9017;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2009;31.5;6.0;6.0;5.0;6.0;1.0;5.0
9018;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2010;32.1;6.0;5.0;5.0;6.0;1.0;4.0
9019;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2011;32.9;6.0;5.0;6.0;6.0;1.0;5.0
9020;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2012;34.0;6.0;5.0;5.0;6.0;1.0;5.0
9021;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2013;32.4;6.0;5.0;5.0;6.0;1.0;4.0
9022;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2001;21.6;14.0;2.0;12.0;3.0;;
9023;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2002;22.5;15.0;2.0;12.0;3.0;;
9024;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2003;23.7;15.0;2.0;12.0;3.0;;
9025;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2004;24.4;14.0;2.0;11.0;3.0;;
9026;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2005;24.9;14.0;2.0;11.0;3.0;;
9027;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2006;24.5;13.0;2.0;11.0;3.0;;
9028;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2007;25.4;14.0;2.0;11.0;2.0;0.0;2.0
9029;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2008;29.8;14.0;2.0;11.0;2.0;0.0;2.0
9030;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2009;31.1;15.0;2.0;12.0;2.0;0.0;2.0
9031;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2010;31.7;17.0;2.0;13.0;3.0;0.0;2.0
9032;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2011;31.9;17.0;2.0;14.0;3.0;0.0;2.0
9033;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2012;32.2;17.0;2.0;14.0;3.0;1.0;2.0
9034;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2013;30.2;17.0;2.0;14.0;3.0;1.0;2.0
9035;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2001;24.9;5.0;1.0;4.0;2.0;;
9036;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2002;26.5;5.0;1.0;4.0;2.0;;
9037;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2003;26.7;5.0;1.0;4.0;2.0;;
9038;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2004;27.4;4.0;1.0;4.0;2.0;;
9039;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2005;27.3;4.0;1.0;3.0;1.0;;
9040;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2006;26.6;4.0;1.0;3.0;1.0;;
9041;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2007;27.4;4.0;1.0;3.0;1.0;0.0;1.0
9042;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2008;28.8;4.0;1.0;3.0;1.0;0.0;1.0
9043;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2009;30.0;4.0;1.0;3.0;1.0;0.0;2.0
9044;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2010;30.1;4.0;1.0;3.0;1.0;0.0;2.0
9045;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2011;30.5;5.0;1.0;3.0;1.0;0.0;1.0
9046;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2012;30.6;5.0;1.0;4.0;1.0;0.0;2.0
9047;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2013;28.7;5.0;1.0;4.0;1.0;0.0;2.0
9048;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2001;25.0;4.0;3.0;3.0;4.0;;
9049;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2002;25.8;4.0;3.0;3.0;4.0;;
9050;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2003;27.5;5.0;3.0;3.0;4.0;;
9051;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2004;27.4;5.0;4.0;4.0;4.0;;
9052;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2005;27.4;5.0;3.0;4.0;4.0;;
9053;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2006;27.2;5.0;3.0;4.0;4.0;;
9054;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2007;27.9;5.0;3.0;4.0;4.0;0.0;3.0
9055;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2008;29.0;5.0;3.0;4.0;4.0;0.0;5.0
9056;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2009;30.0;5.0;3.0;4.0;4.0;0.0;4.0
9057;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2010;30.4;6.0;3.0;4.0;4.0;0.0;4.0
9058;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2011;30.9;6.0;4.0;5.0;4.0;;
9059;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2012;31.2;7.0;4.0;5.0;4.0;0.0;4.0
9060;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2013;29.5;6.0;4.0;5.0;5.0;0.0;4.0
9061;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2001;16.6;6.0;4.0;5.0;5.0;;
9062;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2002;17.1;6.0;4.0;5.0;5.0;;
9063;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2003;18.5;5.0;4.0;5.0;5.0;;
9064;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2004;19.1;5.0;4.0;4.0;4.0;;
9065;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2005;20.1;5.0;3.0;4.0;4.0;;
9066;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2006;19.9;4.0;3.0;4.0;4.0;;
9067;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2007;21.2;5.0;3.0;4.0;4.0;0.0;3.0
9068;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2008;31.0;5.0;3.0;4.0;4.0;0.0;3.0
9069;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2009;32.8;6.0;3.0;4.0;3.0;0.0;3.0
9070;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2010;33.6;7.0;3.0;6.0;4.0;0.0;3.0
9071;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2011;33.8;7.0;3.0;6.0;4.0;0.0;2.0
9072;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2012;34.4;6.0;3.0;5.0;4.0;0.0;3.0
9073;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2013;32.4;6.0;3.0;5.0;4.0;0.0;3.0
9074;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2001;17.1;4.0;12.0;3.0;13.0;;
9075;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2002;17.9;4.0;11.0;3.0;13.0;;
9076;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2003;20.2;4.0;11.0;3.0;12.0;;
9077;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2004;19.1;4.0;10.0;3.0;11.0;;
9078;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2005;19.4;4.0;11.0;4.0;11.0;;
9079;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2006;19.5;3.0;8.0;3.0;9.0;;
9080;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2007;20.1;3.0;8.0;3.0;9.0;0.0;2.0
9081;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2008;33.2;2.0;5.0;2.0;6.0;0.0;3.0
9082;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2009;35.2;3.0;7.0;3.0;8.0;0.0;3.0
9083;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2010;36.2;3.0;7.0;2.0;7.0;0.0;3.0
9084;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2011;36.4;3.0;7.0;3.0;8.0;;
9085;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2012;36.8;3.0;7.0;3.0;7.0;0.0;4.0
9086;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2013;34.7;3.0;7.0;2.0;7.0;0.0;3.0
9087;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2001;;;;;;;
9088;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2002;;;;;;;
9089;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2003;;;;;;;
9090;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2004;;;;;;;
9091;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2005;;;;;;;
9092;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2006;;;;;;;
9093;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2007;;;;;;;
9094;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2008;;;;;;;
9095;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2009;;;;;;;
9096;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2010;;;;;;;
9097;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2011;;;;;;;
9098;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2012;;;;;;;
9099;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2013;;;;;;;
9100;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2001;34.1;67.0;6.0;59.0;8.0;;
9101;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2002;35.8;66.0;6.0;58.0;8.0;;
9102;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2003;36.8;64.0;5.0;56.0;7.0;;
9103;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2004;37.0;62.0;5.0;55.0;7.0;;
9104;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2005;37.0;60.0;5.0;53.0;7.0;;
9105;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2006;38.2;58.0;5.0;53.0;6.0;;
9106;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2007;39.5;58.0;4.0;52.0;6.0;7.0;10.0
9107;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2008;43.5;54.0;4.0;49.0;5.0;7.0;9.0
9108;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2009;45.1;52.0;4.0;46.0;5.0;7.0;9.0
9109;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2010;46.1;53.0;4.0;47.0;5.0;8.0;8.0
9110;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2011;47.4;51.0;4.0;47.0;5.0;8.0;8.0
9111;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2012;49.1;49.0;3.0;44.0;5.0;8.0;8.0
9112;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders zorg;2013;46.3;47.0;3.0;42.0;4.0;8.0;8.0
9113;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2001;38.9;36.0;8.0;32.0;10.0;;
9114;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2002;41.2;35.0;8.0;32.0;10.0;;
9115;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2003;42.2;35.0;7.0;31.0;9.0;;
9116;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2004;42.3;34.0;7.0;30.0;9.0;;
9117;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2005;41.9;33.0;7.0;30.0;8.0;;
9118;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2006;44.0;33.0;6.0;30.0;8.0;;
9119;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2007;45.4;32.0;6.0;29.0;8.0;7.0;11.0
9120;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2008;48.1;31.0;6.0;28.0;7.0;7.0;10.0
9121;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2009;49.6;29.0;5.0;26.0;7.0;7.0;10.0
9122;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2010;50.7;28.0;5.0;26.0;6.0;7.0;9.0
9123;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2011;52.2;28.0;5.0;26.0;6.0;7.0;9.0
9124;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2012;54.2;27.0;5.0;25.0;6.0;7.0;9.0
9125;Mannen;35 tot 45 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2013;51.2;26.0;5.0;24.0;6.0;7.0;9.0
9126;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2001;40.1;17.0;7.0;16.0;9.0;;
9127;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2002;42.9;17.0;7.0;15.0;9.0;;
9128;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2003;43.8;17.0;6.0;15.0;8.0;;
9129;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2004;43.7;16.0;6.0;15.0;8.0;;
9130;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2005;43.4;15.0;6.0;14.0;8.0;;
9131;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2006;44.9;14.0;6.0;14.0;7.0;;
9132;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2007;46.8;14.0;5.0;13.0;7.0;1.0;15.0
9133;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2008;49.7;14.0;5.0;13.0;6.0;1.0;15.0
9134;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2009;52.7;13.0;5.0;12.0;6.0;1.0;14.0
9135;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2010;54.3;13.0;4.0;12.0;6.0;1.0;15.0
9136;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2011;56.3;13.0;4.0;12.0;5.0;1.0;14.0
9137;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2012;58.9;12.0;4.0;12.0;5.0;1.0;15.0
9138;Mannen;35 tot 45 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2013;56.7;12.0;4.0;11.0;5.0;2.0;16.0
9139;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2001;35.8;6.0;10.0;5.0;12.0;;
9140;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2002;37.3;6.0;9.0;5.0;11.0;;
9141;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2003;38.5;6.0;9.0;5.0;10.0;;
9142;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2004;38.6;6.0;8.0;5.0;10.0;;
9143;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2005;38.5;6.0;8.0;5.0;9.0;;
9144;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2006;39.0;5.0;7.0;5.0;8.0;;
9145;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2007;40.1;6.0;7.0;5.0;8.0;0.0;5.0
9146;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2008;42.5;5.0;6.0;5.0;7.0;0.0;6.0
9147;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2009;44.2;5.0;6.0;4.0;7.0;0.0;6.0
9148;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2010;44.6;5.0;6.0;4.0;7.0;0.0;6.0
9149;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2011;46.1;5.0;6.0;5.0;6.0;0.0;5.0
9150;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2012;47.5;5.0;6.0;4.0;6.0;0.0;5.0
9151;Mannen;35 tot 45 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2013;45.0;5.0;5.0;5.0;6.0;0.0;4.0
9152;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2001;51.2;0.0;1.0;0.0;2.0;;
9153;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2002;52.1;0.0;1.0;0.0;1.0;;
9154;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2003;50.9;0.0;1.0;0.0;1.0;;
9155;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2004;55.6;0.0;1.0;0.0;1.0;;
9156;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2005;50.2;0.0;1.0;0.0;1.0;;
9157;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2006;59.6;0.0;1.0;0.0;1.0;;
9158;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2007;61.9;0.0;1.0;0.0;1.0;1.0;11.0
9159;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2008;61.1;0.0;1.0;0.0;1.0;1.0;10.0
9160;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2009;65.5;0.0;1.0;0.0;1.0;1.0;10.0
9161;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2010;67.4;0.0;1.0;0.0;1.0;1.0;10.0
9162;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2011;69.4;0.0;1.0;0.0;1.0;1.0;10.0
9163;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2012;71.2;0.0;1.0;0.0;1.0;1.0;10.0
9164;Mannen;35 tot 45 jaar;Totaal beroepen;Huisartsenpraktijken;2013;53.4;0.0;1.0;0.0;1.0;1.0;10.0
