ID;Huishoudenkenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
1234;Zeer sterk stedelijk;2005 4e kwartaal;-22.0;-34.0;-6.0;-30.0;-12.0;-30.0;-20.0;-34.0;-6.0;-24.0;-30.0;-12.0;-30.0;100.0;2.0;12.0;36.0;21.0;27.0;3.0;100.0;3.0;24.0;33.0;16.0;17.0;5.0;100.0;4.0;9.0;45.0;20.0;22.0;0.0;100.0;5.0;11.0;49.0;16.0;12.0;6.0;100.0;16.0;30.0;46.0;8.0;100.0;24.0;28.0;6.0;33.0;5.0;4.0;100.0;26.0;28.0;4.0;34.0;2.0;6.0;100.0;14.0;18.0;31.0;22.0;5.0;9.0;100.0;4.0;8.0;48.0;29.0;9.0;2.0;100.0;39.0;15.0;10.0;32.0;5.0;100.0;75.0;5.0;6.0;12.0;2.0;100.0;5.0;8.0;56.0;11.0;17.0;3.0;100.0;8.0;9.0;12.0;69.0;1.0;100.0;7.0;8.0;5.0;79.0;0.0;100.0;16.0;4.0;5.0;73.0;1.0;100.0;10.0;8.0;12.0;21.0;16.0;21.0;12.0;;;;;;;;;
1235;Zeer sterk stedelijk;2005;-20.0;-39.0;1.0;-29.0;-6.0;-29.0;-19.0;-39.0;1.0;-21.0;-29.0;-6.0;-29.0;100.0;2.0;10.0;35.0;22.0;29.0;3.0;100.0;3.0;25.0;38.0;15.0;12.0;7.0;100.0;5.0;7.0;47.0;20.0;20.0;1.0;100.0;6.0;11.0;56.0;14.0;9.0;5.0;100.0;13.0;35.0;43.0;9.0;100.0;30.0;28.0;5.0;29.0;4.0;3.0;100.0;21.0;25.0;7.0;37.0;4.0;6.0;100.0;19.0;23.0;30.0;16.0;3.0;8.0;100.0;4.0;6.0;45.0;32.0;11.0;1.0;100.0;44.0;15.0;10.0;28.0;4.0;100.0;73.0;6.0;5.0;13.0;3.0;100.0;5.0;8.0;55.0;11.0;17.0;3.0;100.0;9.0;9.0;12.0;69.0;1.0;100.0;6.0;7.0;6.0;81.0;1.0;100.0;17.0;4.0;6.0;72.0;1.0;100.0;8.0;9.0;10.0;22.0;16.0;23.0;13.0;;;;;;;;;
1236;Zeer sterk stedelijk;2006 1e kwartaal;-10.0;-11.0;15.0;-24.0;-5.0;-24.0;2.0;-11.0;15.0;-18.0;-24.0;-5.0;-24.0;100.0;3.0;21.0;37.0;13.0;23.0;4.0;100.0;7.0;29.0;35.0;12.0;10.0;7.0;100.0;6.0;9.0;45.0;18.0;21.0;1.0;100.0;8.0;11.0;50.0;14.0;11.0;6.0;100.0;14.0;37.0;39.0;10.0;100.0;22.0;28.0;7.0;35.0;4.0;3.0;100.0;25.0;28.0;6.0;33.0;2.0;6.0;100.0;9.0;16.0;29.0;32.0;6.0;8.0;100.0;3.0;7.0;50.0;28.0;10.0;2.0;100.0;47.0;13.0;10.0;26.0;4.0;100.0;74.0;4.0;5.0;15.0;1.0;100.0;5.0;7.0;54.0;8.0;21.0;5.0;100.0;9.0;9.0;15.0;66.0;2.0;100.0;4.0;7.0;6.0;82.0;1.0;100.0;21.0;5.0;3.0;69.0;1.0;100.0;6.0;8.0;7.0;20.0;15.0;31.0;12.0;;;;;;;;;
1237;Zeer sterk stedelijk;2006 2e kwartaal;6.0;11.0;34.0;-15.0;8.0;-7.0;22.0;11.0;34.0;-4.0;-15.0;8.0;-7.0;100.0;7.0;28.0;33.0;10.0;15.0;6.0;100.0;11.0;36.0;33.0;7.0;6.0;9.0;100.0;8.0;11.0;46.0;17.0;17.0;1.0;100.0;8.0;13.0;63.0;8.0;4.0;4.0;100.0;20.0;42.0;27.0;12.0;100.0;19.0;32.0;6.0;37.0;2.0;4.0;100.0;22.0;29.0;5.0;35.0;3.0;7.0;100.0;11.0;13.0;22.0;34.0;12.0;8.0;100.0;3.0;5.0;44.0;31.0;14.0;3.0;100.0;50.0;14.0;7.0;27.0;3.0;100.0;71.0;5.0;5.0;15.0;4.0;100.0;7.0;11.0;54.0;10.0;16.0;3.0;100.0;10.0;8.0;9.0;72.0;0.0;100.0;6.0;7.0;5.0;81.0;0.0;100.0;20.0;5.0;5.0;69.0;0.0;100.0;6.0;10.0;10.0;19.0;15.0;27.0;13.0;;;;;;;;;
1238;Zeer sterk stedelijk;2006 3e kwartaal;7.0;17.0;23.0;-11.0;5.0;1.0;20.0;17.0;23.0;-1.0;-11.0;5.0;1.0;100.0;10.0;29.0;32.0;9.0;13.0;7.0;100.0;10.0;26.0;38.0;8.0;4.0;15.0;100.0;7.0;13.0;48.0;13.0;17.0;2.0;100.0;7.0;13.0;58.0;10.0;5.0;6.0;100.0;23.0;46.0;22.0;9.0;100.0;24.0;27.0;11.0;32.0;3.0;3.0;100.0;20.0;35.0;4.0;31.0;3.0;7.0;100.0;6.0;10.0;27.0;33.0;14.0;10.0;100.0;4.0;3.0;44.0;35.0;13.0;1.0;100.0;50.0;11.0;10.0;25.0;4.0;100.0;73.0;7.0;5.0;13.0;2.0;100.0;5.0;11.0;58.0;9.0;14.0;4.0;100.0;13.0;8.0;12.0;66.0;2.0;100.0;4.0;6.0;7.0;83.0;1.0;100.0;21.0;5.0;5.0;69.0;1.0;100.0;11.0;9.0;9.0;18.0;16.0;23.0;14.0;;;;;;;;;
1239;Zeer sterk stedelijk;2006 4e kwartaal;7.0;19.0;25.0;-16.0;5.0;5.0;22.0;19.0;25.0;-2.0;-16.0;5.0;5.0;100.0;13.0;27.0;34.0;9.0;13.0;5.0;100.0;7.0;32.0;31.0;9.0;6.0;14.0;100.0;5.0;11.0;50.0;17.0;16.0;2.0;100.0;7.0;17.0;52.0;13.0;6.0;6.0;100.0;27.0;40.0;22.0;12.0;100.0;23.0;31.0;6.0;35.0;3.0;3.0;100.0;28.0;34.0;4.0;26.0;1.0;8.0;100.0;5.0;10.0;27.0;39.0;11.0;9.0;100.0;3.0;8.0;44.0;30.0;13.0;3.0;100.0;42.0;16.0;11.0;29.0;2.0;100.0;69.0;9.0;4.0;13.0;5.0;100.0;8.0;7.0;56.0;9.0;17.0;3.0;100.0;12.0;9.0;13.0;64.0;0.0;100.0;4.0;8.0;5.0;83.0;0.0;100.0;19.0;5.0;8.0;67.0;0.0;100.0;8.0;11.0;8.0;20.0;16.0;25.0;13.0;;;;;;;;;
1240;Zeer sterk stedelijk;2006;3.0;8.0;24.0;-17.0;3.0;-7.0;16.0;8.0;24.0;-7.0;-17.0;3.0;-7.0;100.0;8.0;26.0;34.0;10.0;16.0;5.0;100.0;9.0;31.0;34.0;9.0;7.0;11.0;100.0;7.0;11.0;47.0;16.0;18.0;1.0;100.0;8.0;13.0;56.0;11.0;7.0;6.0;100.0;21.0;41.0;27.0;11.0;100.0;22.0;30.0;7.0;35.0;3.0;3.0;100.0;24.0;31.0;5.0;31.0;2.0;7.0;100.0;8.0;12.0;26.0;35.0;10.0;9.0;100.0;3.0;6.0;46.0;31.0;12.0;2.0;100.0;47.0;14.0;10.0;27.0;3.0;100.0;72.0;6.0;5.0;14.0;3.0;100.0;6.0;9.0;55.0;9.0;17.0;3.0;100.0;11.0;9.0;12.0;67.0;1.0;100.0;5.0;7.0;6.0;82.0;0.0;100.0;20.0;5.0;5.0;69.0;1.0;100.0;8.0;10.0;9.0;19.0;16.0;26.0;13.0;;;;;;;;;
1241;Zeer sterk stedelijk;2007 1e kwartaal;16.0;30.0;32.0;0.0;10.0;11.0;31.0;30.0;32.0;7.0;0.0;10.0;11.0;100.0;15.0;29.0;37.0;8.0;6.0;5.0;100.0;7.0;33.0;38.0;6.0;3.0;13.0;100.0;8.0;14.0;56.0;10.0;11.0;2.0;100.0;6.0;15.0;63.0;8.0;4.0;4.0;100.0;29.0;40.0;18.0;13.0;100.0;17.0;31.0;7.0;39.0;2.0;4.0;100.0;28.0;29.0;4.0;31.0;3.0;5.0;100.0;4.0;8.0;22.0;37.0;17.0;12.0;100.0;1.0;3.0;48.0;31.0;15.0;1.0;100.0;50.0;16.0;8.0;22.0;4.0;100.0;76.0;6.0;4.0;11.0;3.0;100.0;8.0;8.0;59.0;9.0;14.0;3.0;100.0;12.0;8.0;13.0;66.0;1.0;100.0;6.0;5.0;5.0;83.0;0.0;100.0;18.0;6.0;6.0;69.0;1.0;100.0;8.0;9.0;9.0;23.0;15.0;23.0;13.0;;;;;;;;;
1242;Zeer sterk stedelijk;2007 2e kwartaal;18.0;31.0;22.0;7.0;15.0;17.0;26.0;31.0;22.0;13.0;7.0;15.0;17.0;100.0;18.0;28.0;33.0;6.0;9.0;5.0;100.0;6.0;27.0;42.0;8.0;4.0;12.0;100.0;10.0;15.0;56.0;8.0;11.0;0.0;100.0;8.0;17.0;62.0;7.0;3.0;4.0;100.0;31.0;40.0;14.0;14.0;100.0;15.0;35.0;6.0;39.0;2.0;3.0;100.0;25.0;37.0;4.0;26.0;2.0;6.0;100.0;8.0;9.0;27.0;30.0;14.0;11.0;100.0;3.0;5.0;43.0;34.0;13.0;2.0;100.0;53.0;13.0;8.0;24.0;2.0;100.0;76.0;5.0;4.0;11.0;3.0;100.0;5.0;8.0;58.0;10.0;14.0;5.0;100.0;9.0;8.0;11.0;70.0;2.0;100.0;6.0;7.0;8.0;78.0;2.0;100.0;17.0;6.0;4.0;71.0;1.0;100.0;7.0;7.0;10.0;19.0;17.0;24.0;16.0;;;;;;;;;
1243;Zeer sterk stedelijk;2007 3e kwartaal;12.0;24.0;11.0;-3.0;7.0;20.0;17.0;24.0;11.0;8.0;-3.0;7.0;20.0;100.0;11.0;27.0;39.0;5.0;9.0;9.0;100.0;5.0;23.0;44.0;11.0;6.0;11.0;100.0;10.0;11.0;55.0;10.0;14.0;0.0;100.0;8.0;14.0;59.0;9.0;5.0;5.0;100.0;37.0;35.0;17.0;12.0;100.0;20.0;27.0;8.0;37.0;3.0;4.0;100.0;28.0;31.0;3.0;30.0;2.0;5.0;100.0;3.0;7.0;30.0;37.0;13.0;9.0;100.0;3.0;5.0;47.0;33.0;11.0;1.0;100.0;51.0;14.0;9.0;24.0;2.0;100.0;75.0;5.0;4.0;12.0;4.0;100.0;6.0;8.0;58.0;11.0;14.0;4.0;100.0;10.0;9.0;12.0;68.0;1.0;100.0;5.0;8.0;7.0;79.0;1.0;100.0;24.0;6.0;6.0;62.0;2.0;100.0;6.0;11.0;10.0;14.0;20.0;23.0;15.0;;;;;;;;;
1244;Zeer sterk stedelijk;2007 4e kwartaal;-2.0;3.0;-13.0;-5.0;0.0;4.0;-5.0;3.0;-13.0;-1.0;-5.0;0.0;4.0;100.0;8.0;20.0;42.0;10.0;14.0;5.0;100.0;4.0;16.0;41.0;21.0;12.0;7.0;100.0;10.0;10.0;53.0;14.0;12.0;1.0;100.0;9.0;12.0;54.0;15.0;6.0;4.0;100.0;25.0;40.0;21.0;14.0;100.0;22.0;38.0;8.0;27.0;1.0;4.0;100.0;33.0;37.0;2.0;19.0;2.0;6.0;100.0;7.0;12.0;30.0;30.0;11.0;10.0;100.0;4.0;4.0;42.0;35.0;12.0;1.0;100.0;52.0;14.0;10.0;21.0;3.0;100.0;73.0;8.0;4.0;11.0;6.0;100.0;9.0;8.0;55.0;11.0;14.0;3.0;100.0;11.0;11.0;10.0;67.0;1.0;100.0;6.0;8.0;4.0;81.0;1.0;100.0;19.0;7.0;4.0;69.0;1.0;100.0;8.0;10.0;10.0;19.0;17.0;22.0;14.0;;;;;;;;;
1245;Zeer sterk stedelijk;2007;11.0;21.0;12.0;0.0;7.0;13.0;17.0;21.0;12.0;7.0;0.0;7.0;13.0;100.0;13.0;26.0;38.0;7.0;10.0;6.0;100.0;5.0;24.0;41.0;12.0;6.0;11.0;100.0;9.0;13.0;55.0;11.0;12.0;1.0;100.0;8.0;14.0;59.0;10.0;5.0;4.0;100.0;30.0;39.0;18.0;13.0;100.0;19.0;33.0;7.0;35.0;2.0;4.0;100.0;29.0;34.0;3.0;27.0;2.0;6.0;100.0;6.0;9.0;28.0;33.0;14.0;11.0;100.0;3.0;4.0;45.0;34.0;13.0;1.0;100.0;52.0;14.0;9.0;23.0;3.0;100.0;75.0;6.0;4.0;11.0;4.0;100.0;7.0;8.0;57.0;10.0;14.0;4.0;100.0;11.0;9.0;11.0;68.0;1.0;100.0;6.0;7.0;6.0;80.0;1.0;100.0;20.0;6.0;5.0;68.0;1.0;100.0;7.0;9.0;10.0;19.0;17.0;23.0;14.0;;;;;;;;;
1246;Zeer sterk stedelijk;2008 1e kwartaal;-1.0;-6.0;-16.0;4.0;8.0;7.0;-11.0;-6.0;-16.0;6.0;4.0;8.0;7.0;100.0;7.0;16.0;44.0;16.0;12.0;5.0;100.0;2.0;14.0;40.0;22.0;11.0;11.0;100.0;10.0;16.0;50.0;11.0;12.0;1.0;100.0;6.0;15.0;62.0;10.0;4.0;3.0;100.0;26.0;41.0;19.0;14.0;100.0;23.0;37.0;13.0;23.0;1.0;3.0;100.0;34.0;37.0;3.0;19.0;1.0;6.0;100.0;6.0;14.0;41.0;22.0;6.0;11.0;100.0;3.0;5.0;42.0;35.0;13.0;2.0;100.0;57.0;10.0;8.0;23.0;2.0;100.0;77.0;7.0;4.0;9.0;2.0;100.0;6.0;9.0;61.0;7.0;12.0;4.0;100.0;13.0;12.0;12.0;62.0;1.0;100.0;5.0;5.0;6.0;83.0;1.0;100.0;21.0;5.0;8.0;65.0;1.0;100.0;9.0;8.0;10.0;20.0;14.0;26.0;12.0;;;;;;;;;
1247;Zeer sterk stedelijk;2008 2e kwartaal;-12.0;-24.0;-31.0;-3.0;-3.0;1.0;-28.0;-24.0;-31.0;-2.0;-3.0;-3.0;1.0;100.0;2.0;11.0;44.0;18.0;19.0;7.0;100.0;2.0;11.0;36.0;28.0;16.0;8.0;100.0;10.0;13.0;51.0;14.0;12.0;1.0;100.0;7.0;9.0;63.0;11.0;7.0;4.0;100.0;24.0;41.0;23.0;11.0;100.0;32.0;41.0;6.0;15.0;1.0;4.0;100.0;29.0;43.0;6.0;15.0;3.0;4.0;100.0;7.0;14.0;41.0;20.0;5.0;14.0;100.0;2.0;8.0;48.0;28.0;12.0;2.0;100.0;52.0;11.0;10.0;24.0;3.0;100.0;73.0;6.0;4.0;14.0;3.0;100.0;4.0;8.0;55.0;12.0;16.0;5.0;100.0;11.0;11.0;14.0;63.0;2.0;100.0;4.0;7.0;7.0;82.0;1.0;100.0;21.0;4.0;7.0;67.0;1.0;100.0;9.0;9.0;8.0;20.0;17.0;23.0;15.0;;;;;;;;;
1248;Zeer sterk stedelijk;2008 3e kwartaal;-18.0;-45.0;-40.0;-4.0;5.0;-7.0;-43.0;-45.0;-40.0;-2.0;-4.0;5.0;-7.0;100.0;1.0;6.0;33.0;29.0;24.0;7.0;100.0;1.0;6.0;38.0;29.0;18.0;8.0;100.0;9.0;13.0;49.0;14.0;13.0;2.0;100.0;9.0;14.0;55.0;12.0;5.0;5.0;100.0;19.0;44.0;26.0;12.0;100.0;35.0;38.0;8.0;15.0;0.0;4.0;100.0;26.0;43.0;9.0;18.0;0.0;4.0;100.0;8.0;18.0;40.0;16.0;5.0;13.0;100.0;4.0;4.0;42.0;41.0;7.0;2.0;100.0;56.0;14.0;9.0;19.0;3.0;100.0;79.0;6.0;4.0;9.0;2.0;100.0;3.0;6.0;60.0;12.0;16.0;2.0;100.0;7.0;10.0;14.0;67.0;1.0;100.0;5.0;6.0;5.0;83.0;1.0;100.0;20.0;6.0;6.0;67.0;1.0;100.0;8.0;9.0;13.0;23.0;14.0;23.0;11.0;;;;;;;;;
1249;Zeer sterk stedelijk;2008 4e kwartaal;-28.0;-59.0;-47.0;-4.0;-6.0;-24.0;-53.0;-59.0;-47.0;-11.0;-4.0;-6.0;-24.0;100.0;1.0;2.0;30.0;29.0;33.0;5.0;100.0;1.0;7.0;26.0;29.0;27.0;10.0;100.0;8.0;12.0;57.0;13.0;10.0;1.0;100.0;5.0;10.0;59.0;15.0;6.0;5.0;100.0;13.0;38.0;37.0;12.0;100.0;24.0;35.0;6.0;28.0;3.0;4.0;100.0;32.0;27.0;3.0;23.0;7.0;7.0;100.0;38.0;29.0;19.0;5.0;2.0;7.0;100.0;3.0;6.0;43.0;32.0;13.0;3.0;100.0;47.0;12.0;13.0;26.0;2.0;100.0;74.0;7.0;5.0;11.0;3.0;100.0;5.0;7.0;59.0;13.0;13.0;5.0;100.0;9.0;9.0;14.0;66.0;2.0;100.0;3.0;7.0;6.0;83.0;1.0;100.0;20.0;6.0;7.0;66.0;1.0;100.0;10.0;7.0;11.0;20.0;15.0;23.0;14.0;;;;;;;;;
1250;Zeer sterk stedelijk;2008;-15.0;-33.0;-33.0;-2.0;1.0;-5.0;-33.0;-33.0;-33.0;-2.0;-2.0;1.0;-5.0;100.0;3.0;9.0;38.0;23.0;22.0;6.0;100.0;2.0;10.0;35.0;27.0;18.0;9.0;100.0;9.0;14.0;52.0;13.0;11.0;1.0;100.0;7.0;12.0;60.0;12.0;6.0;4.0;100.0;21.0;41.0;26.0;12.0;100.0;28.0;38.0;9.0;20.0;1.0;4.0;100.0;30.0;38.0;5.0;19.0;3.0;5.0;100.0;14.0;19.0;36.0;16.0;4.0;11.0;100.0;3.0;6.0;44.0;34.0;11.0;2.0;100.0;53.0;11.0;10.0;23.0;2.0;100.0;76.0;7.0;4.0;11.0;3.0;100.0;5.0;8.0;59.0;11.0;14.0;4.0;100.0;10.0;10.0;13.0;65.0;1.0;100.0;4.0;6.0;6.0;83.0;1.0;100.0;21.0;5.0;7.0;66.0;1.0;100.0;9.0;8.0;10.0;21.0;15.0;24.0;13.0;;;;;;;;;
1251;Zeer sterk stedelijk;2009 1e kwartaal;-27.0;-71.0;-52.0;-2.0;-2.0;-8.0;-61.0;-71.0;-52.0;-4.0;-2.0;-2.0;-8.0;100.0;0.0;0.0;23.0;28.0;43.0;5.0;100.0;2.0;6.0;25.0;24.0;36.0;7.0;100.0;9.0;10.0;60.0;10.0;10.0;0.0;100.0;4.0;12.0;61.0;11.0;7.0;5.0;100.0;25.0;35.0;33.0;7.0;100.0;10.0;27.0;7.0;44.0;6.0;7.0;100.0;22.0;13.0;3.0;35.0;19.0;8.0;100.0;64.0;22.0;7.0;3.0;2.0;3.0;100.0;2.0;3.0;45.0;33.0;16.0;2.0;100.0;53.0;11.0;9.0;23.0;4.0;100.0;73.0;6.0;5.0;13.0;3.0;100.0;5.0;8.0;60.0;10.0;14.0;3.0;100.0;11.0;8.0;12.0;67.0;1.0;100.0;3.0;7.0;5.0;84.0;1.0;100.0;20.0;7.0;4.0;68.0;1.0;100.0;8.0;8.0;7.0;21.0;15.0;26.0;16.0;;;;;;;;;
1252;Zeer sterk stedelijk;2009 2e kwartaal;-22.0;-69.0;-14.0;-13.0;-7.0;-7.0;-41.0;-69.0;-14.0;-9.0;-13.0;-7.0;-7.0;100.0;1.0;1.0;23.0;27.0;44.0;5.0;100.0;3.0;19.0;35.0;19.0;16.0;7.0;100.0;6.0;8.0;59.0;12.0;14.0;1.0;100.0;5.0;8.0;62.0;15.0;5.0;5.0;100.0;26.0;34.0;33.0;7.0;100.0;14.0;24.0;4.0;42.0;9.0;7.0;100.0;18.0;17.0;3.0;41.0;12.0;8.0;100.0;56.0;24.0;10.0;5.0;2.0;3.0;100.0;3.0;5.0;42.0;35.0;12.0;3.0;100.0;48.0;15.0;9.0;24.0;4.0;100.0;76.0;5.0;4.0;14.0;2.0;100.0;5.0;6.0;56.0;11.0;15.0;7.0;100.0;10.0;11.0;10.0;69.0;1.0;100.0;5.0;6.0;3.0;85.0;1.0;100.0;19.0;5.0;7.0;68.0;1.0;100.0;12.0;8.0;7.0;20.0;17.0;21.0;15.0;;;;;;;;;
1253;Zeer sterk stedelijk;2009 3e kwartaal;-15.0;-66.0;-4.0;-7.0;2.0;0.0;-35.0;-66.0;-4.0;-2.0;-7.0;2.0;0.0;100.0;1.0;3.0;22.0;33.0;36.0;5.0;100.0;5.0;22.0;33.0;20.0;12.0;7.0;100.0;6.0;9.0;60.0;11.0;12.0;1.0;100.0;4.0;10.0;67.0;7.0;5.0;8.0;100.0;30.0;32.0;30.0;8.0;100.0;11.0;22.0;5.0;50.0;8.0;5.0;100.0;19.0;14.0;3.0;49.0;9.0;6.0;100.0;54.0;26.0;8.0;5.0;3.0;4.0;100.0;2.0;4.0;47.0;31.0;12.0;3.0;100.0;44.0;15.0;11.0;27.0;3.0;100.0;71.0;4.0;6.0;15.0;4.0;100.0;3.0;6.0;59.0;12.0;14.0;5.0;100.0;8.0;10.0;13.0;67.0;2.0;100.0;4.0;5.0;5.0;85.0;1.0;100.0;23.0;7.0;6.0;64.0;0.0;100.0;10.0;8.0;8.0;25.0;17.0;19.0;13.0;;;;;;;;;
1254;Zeer sterk stedelijk;2009 4e kwartaal;-17.0;-62.0;-1.0;-12.0;-6.0;-5.0;-31.0;-62.0;-1.0;-7.0;-12.0;-6.0;-5.0;100.0;1.0;4.0;22.0;28.0;39.0;6.0;100.0;6.0;25.0;29.0;16.0;15.0;8.0;100.0;5.0;8.0;61.0;12.0;13.0;1.0;100.0;3.0;9.0;64.0;12.0;5.0;7.0;100.0;25.0;32.0;30.0;13.0;100.0;14.0;18.0;5.0;49.0;7.0;7.0;100.0;26.0;15.0;3.0;40.0;7.0;8.0;100.0;49.0;28.0;11.0;7.0;1.0;4.0;100.0;4.0;4.0;44.0;34.0;11.0;3.0;100.0;47.0;15.0;7.0;27.0;4.0;100.0;73.0;4.0;5.0;14.0;5.0;100.0;3.0;5.0;66.0;8.0;13.0;4.0;100.0;7.0;8.0;15.0;69.0;1.0;100.0;2.0;7.0;6.0;85.0;0.0;100.0;18.0;4.0;5.0;73.0;1.0;100.0;6.0;10.0;9.0;21.0;15.0;25.0;14.0;;;;;;;;;
1255;Zeer sterk stedelijk;2009;-20.0;-67.0;-18.0;-8.0;-3.0;-5.0;-42.0;-67.0;-18.0;-6.0;-8.0;-3.0;-5.0;100.0;1.0;2.0;22.0;29.0;41.0;5.0;100.0;4.0;18.0;31.0;20.0;20.0;7.0;100.0;6.0;9.0;60.0;11.0;12.0;1.0;100.0;4.0;10.0;63.0;11.0;6.0;6.0;100.0;26.0;33.0;31.0;9.0;100.0;12.0;23.0;5.0;46.0;7.0;6.0;100.0;21.0;15.0;3.0;41.0;12.0;8.0;100.0;56.0;25.0;9.0;5.0;2.0;3.0;100.0;3.0;4.0;44.0;33.0;13.0;3.0;100.0;48.0;14.0;9.0;25.0;4.0;100.0;73.0;5.0;5.0;14.0;3.0;100.0;4.0;6.0;60.0;10.0;14.0;5.0;100.0;9.0;9.0;12.0;68.0;1.0;100.0;3.0;6.0;5.0;85.0;1.0;100.0;20.0;6.0;5.0;68.0;1.0;100.0;9.0;8.0;7.0;22.0;16.0;23.0;14.0;;;;;;;;;
1256;Zeer sterk stedelijk;2010 1e kwartaal;-8.0;-42.0;12.0;-11.0;5.0;-4.0;-15.0;-42.0;12.0;-3.0;-11.0;5.0;-4.0;100.0;1.0;9.0;31.0;22.0;29.0;7.0;100.0;5.0;29.0;35.0;13.0;9.0;9.0;100.0;6.0;9.0;58.0;15.0;11.0;1.0;100.0;5.0;13.0;67.0;10.0;3.0;2.0;100.0;27.0;32.0;31.0;10.0;100.0;10.0;24.0;5.0;46.0;6.0;8.0;100.0;23.0;20.0;3.0;39.0;5.0;9.0;100.0;33.0;35.0;16.0;10.0;2.0;5.0;100.0;2.0;6.0;44.0;36.0;10.0;2.0;100.0;52.0;15.0;7.0;23.0;3.0;100.0;76.0;6.0;4.0;11.0;4.0;100.0;4.0;6.0;65.0;7.0;14.0;3.0;100.0;10.0;10.0;14.0;66.0;1.0;100.0;5.0;5.0;6.0;83.0;1.0;100.0;19.0;6.0;4.0;70.0;0.0;100.0;10.0;6.0;11.0;26.0;13.0;20.0;16.0;;;;;;;;;
