ID;Geslacht;GeboortelandOuders;Herkomstland;VoortijdigSchoolverlater;Perioden;Jongeren18Tot25Jaar_1
3871;Vrouwen;Geboren buiten Nederland;Totaal;Geen voortijdig schoolverlaters;2020;43.0
3872;Vrouwen;Geboren buiten Nederland;Totaal;Geen voortijdig schoolverlaters;2021;67.0
3873;Vrouwen;Geboren buiten Nederland;Totaal;Geen voortijdig schoolverlaters;2022;62.0
3874;Vrouwen;Geboren buiten Nederland;Totaal;Geen voortijdig schoolverlaters;2023;78.0
3875;Vrouwen;Geboren buiten Nederland;Totaal;Geen voortijdig schoolverlaters;2024;79.0
3876;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2013;2.0
3877;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2014;1.0
3878;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2015;0.0
3879;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2016;0.0
3880;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2017;0.0
3881;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2018;1.0
3882;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2019;0.0
3883;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2020;1.0
3884;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2021;1.0
3885;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2022;1.0
3886;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2023;1.0
3887;Vrouwen;Geboren buiten Nederland;Totaal;Onbekend;2024;1.0
3888;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2013;
3889;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2014;
3890;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2015;
3891;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2016;
3892;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2017;
3893;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2018;
3894;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2019;
3895;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2020;
3896;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2021;
3897;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2022;
3898;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2023;
3899;Vrouwen;Geboren buiten Nederland;Nederland;Totaal;2024;
3900;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2013;
3901;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2014;
3902;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2015;
3903;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2016;
3904;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2017;
3905;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2018;
3906;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2019;
3907;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2020;
3908;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2021;
3909;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2022;
3910;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2023;
3911;Vrouwen;Geboren buiten Nederland;Nederland;Voortijdig schoolverlaters;2024;
3912;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2013;
3913;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2014;
3914;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2015;
3915;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2016;
3916;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2017;
3917;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2018;
3918;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2019;
3919;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2020;
3920;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2021;
3921;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2022;
3922;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2023;
3923;Vrouwen;Geboren buiten Nederland;Nederland;Geen voortijdig schoolverlaters;2024;
3924;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2013;
3925;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2014;
3926;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2015;
3927;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2016;
3928;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2017;
3929;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2018;
3930;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2019;
3931;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2020;
3932;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2021;
3933;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2022;
3934;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2023;
3935;Vrouwen;Geboren buiten Nederland;Nederland;Onbekend;2024;
3936;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2013;14.0
3937;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2014;24.0
3938;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2015;16.0
3939;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2016;14.0
3940;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2017;17.0
3941;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2018;18.0
3942;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2019;19.0
3943;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2020;15.0
3944;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2021;27.0
3945;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2022;24.0
3946;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2023;30.0
3947;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Totaal;2024;30.0
3948;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2013;1.0
3949;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2014;2.0
3950;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2015;1.0
3951;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2016;1.0
3952;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2017;1.0
3953;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2018;2.0
3954;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2019;2.0
3955;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2020;1.0
3956;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2021;2.0
3957;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2022;2.0
3958;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2023;5.0
3959;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Voortijdig schoolverlaters;2024;6.0
3960;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2013;12.0
3961;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2014;21.0
3962;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2015;15.0
3963;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2016;13.0
3964;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2017;16.0
3965;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2018;16.0
3966;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2019;17.0
3967;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2020;14.0
3968;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2021;24.0
3969;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2022;21.0
3970;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2023;25.0
3971;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Geen voortijdig schoolverlaters;2024;24.0
3972;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2013;1.0
3973;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2014;0.0
3974;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2015;0.0
3975;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2016;0.0
3976;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2017;0.0
3977;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2018;0.0
3978;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2019;0.0
3979;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2020;1.0
3980;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2021;1.0
3981;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2022;1.0
3982;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2023;1.0
3983;Vrouwen;Geboren buiten Nederland;Europa (exclusief Nederland);Onbekend;2024;1.0
3984;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2013;35.0
3985;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2014;31.0
3986;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2015;32.0
3987;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2016;32.0
3988;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2017;31.0
3989;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2018;38.0
3990;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2019;34.0
3991;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2020;34.0
3992;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2021;44.0
3993;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2022;43.0
3994;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2023;58.0
3995;Vrouwen;Geboren buiten Nederland;Buiten Europa;Totaal;2024;60.0
3996;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2013;4.0
3997;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2014;2.0
3998;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2015;3.0
3999;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2016;2.0
4000;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2017;1.0
4001;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2018;2.0
4002;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2019;3.0
4003;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2020;5.0
4004;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2021;2.0
4005;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2022;2.0
4006;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2023;4.0
4007;Vrouwen;Geboren buiten Nederland;Buiten Europa;Voortijdig schoolverlaters;2024;5.0
4008;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2013;30.0
4009;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2014;28.0
4010;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2015;29.0
4011;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2016;30.0
4012;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2017;30.0
4013;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2018;35.0
4014;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2019;31.0
4015;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2020;30.0
4016;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2021;43.0
4017;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2022;41.0
4018;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2023;53.0
4019;Vrouwen;Geboren buiten Nederland;Buiten Europa;Geen voortijdig schoolverlaters;2024;55.0
4020;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2013;1.0
4021;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2014;1.0
4022;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2015;0.0
4023;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2016;0.0
4024;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2017;0.0
4025;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2018;1.0
4026;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2019;0.0
4027;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2020;0.0
4028;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2021;0.0
4029;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2022;0.0
4030;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2023;0.0
4031;Vrouwen;Geboren buiten Nederland;Buiten Europa;Onbekend;2024;0.0
4032;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2013;
4033;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2014;
4034;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2015;
4035;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2016;
4036;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2017;
4037;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2018;
4038;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2019;
4039;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2020;
4040;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2021;
4041;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2022;
4042;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2023;
4043;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Totaal;2024;
4044;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2013;
4045;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2014;
4046;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2015;
4047;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2016;
4048;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2017;
4049;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2018;
4050;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2019;
4051;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2020;
4052;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2021;
4053;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2022;
4054;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2023;
4055;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Voortijdig schoolverlaters;2024;
4056;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2013;
4057;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2014;
4058;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2015;
4059;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2016;
4060;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2017;
4061;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2018;
4062;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2019;
4063;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2020;
4064;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2021;
4065;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2022;
4066;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2023;
4067;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Geen voortijdig schoolverlaters;2024;
4068;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2013;
4069;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2014;
4070;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2015;
4071;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2016;
4072;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2017;
4073;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2018;
4074;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2019;
4075;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2020;
4076;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2021;
4077;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2022;
4078;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2023;
4079;Vrouwen;Geboren buiten Nederland;Onbekend herkomstland;Onbekend;2024;
4080;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2013;4.0
4081;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2014;4.0
4082;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2015;3.0
4083;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2016;3.0
4084;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2017;3.0
4085;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2018;3.0
4086;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2019;3.0
4087;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2020;2.0
4088;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2021;0.0
4089;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2022;0.0
4090;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2023;0.0
4091;Vrouwen;Geboorteland onbekend;Totaal;Totaal;2024;0.0
4092;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2013;0.0
4093;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2014;0.0
4094;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2015;1.0
4095;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2016;1.0
4096;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2017;0.0
4097;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2018;0.0
4098;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2019;0.0
4099;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2020;0.0
4100;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2021;0.0
4101;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2022;0.0
4102;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2023;0.0
4103;Vrouwen;Geboorteland onbekend;Totaal;Voortijdig schoolverlaters;2024;0.0
4104;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2013;0.0
4105;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2014;3.0
4106;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2015;3.0
4107;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2016;3.0
4108;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2017;3.0
4109;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2018;3.0
4110;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2019;2.0
4111;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2020;2.0
4112;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2021;0.0
4113;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2022;0.0
4114;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2023;0.0
4115;Vrouwen;Geboorteland onbekend;Totaal;Geen voortijdig schoolverlaters;2024;0.0
4116;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2013;4.0
4117;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2014;1.0
4118;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2015;0.0
4119;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2016;0.0
4120;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2017;0.0
4121;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2018;0.0
4122;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2019;0.0
4123;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2020;0.0
4124;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2021;0.0
4125;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2022;0.0
4126;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2023;0.0
4127;Vrouwen;Geboorteland onbekend;Totaal;Onbekend;2024;0.0
4128;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2013;
4129;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2014;
4130;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2015;
4131;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2016;
4132;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2017;
4133;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2018;
4134;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2019;
4135;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2020;
4136;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2021;
4137;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2022;
4138;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2023;
4139;Vrouwen;Geboorteland onbekend;Nederland;Totaal;2024;
4140;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2013;
4141;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2014;
4142;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2015;
4143;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2016;
4144;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2017;
4145;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2018;
4146;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2019;
4147;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2020;
4148;Vrouwen;Geboorteland onbekend;Nederland;Voortijdig schoolverlaters;2021;
