ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;BanenVanWerknemersInDecember_1
9704;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2012 december;14.5
9705;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2013 december;14.4
9706;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2014 december;13.2
9707;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2015 december;12.7
9708;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2016 december;12.9
9709;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2017 december;13.8
9710;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2018 december;14.4
9711;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2019 december;13.7
9712;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2020 december;14.2
9713;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2021 december;16.2
9714;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2022 december;18.3
9715;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2023 december;20.7
9716;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2010 december;24.8
9717;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2011 december ;25.0
9718;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2012 december;23.5
9719;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2013 december;23.6
9720;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2014 december;25.9
9721;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2015 december;26.1
9722;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2016 december;23.4
9723;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2017 december;23.6
9724;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2018 december;24.1
9725;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2019 december;25.4
9726;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2020 december;21.0
9727;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2021 december;22.7
9728;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2022 december;25.0
9729;R Cultuur, sport en recreatie;100  tot 500 werkzame personen;2023 december;28.4
9730;R Cultuur, sport en recreatie;500 werkzame personen of meer;2010 december;11.2
9731;R Cultuur, sport en recreatie;500 werkzame personen of meer;2011 december ;12.2
9732;R Cultuur, sport en recreatie;500 werkzame personen of meer;2012 december;12.0
9733;R Cultuur, sport en recreatie;500 werkzame personen of meer;2013 december;10.1
9734;R Cultuur, sport en recreatie;500 werkzame personen of meer;2014 december;11.5
9735;R Cultuur, sport en recreatie;500 werkzame personen of meer;2015 december;11.6
9736;R Cultuur, sport en recreatie;500 werkzame personen of meer;2016 december;15.9
9737;R Cultuur, sport en recreatie;500 werkzame personen of meer;2017 december;17.7
9738;R Cultuur, sport en recreatie;500 werkzame personen of meer;2018 december;19.18
9739;R Cultuur, sport en recreatie;500 werkzame personen of meer;2019 december;18.7
9740;R Cultuur, sport en recreatie;500 werkzame personen of meer;2020 december;18.1
9741;R Cultuur, sport en recreatie;500 werkzame personen of meer;2021 december;17.0
9742;R Cultuur, sport en recreatie;500 werkzame personen of meer;2022 december;18.9
9743;R Cultuur, sport en recreatie;500 werkzame personen of meer;2023 december;19.2
9744;90 Kunst;Totaal;2010 december;27.4
9745;90 Kunst;Totaal;2011 december ;25.6
9746;90 Kunst;Totaal;2012 december;25.0
9747;90 Kunst;Totaal;2013 december;23.4
9748;90 Kunst;Totaal;2014 december;24.6
9749;90 Kunst;Totaal;2015 december;23.7
9750;90 Kunst;Totaal;2016 december;24.0
9751;90 Kunst;Totaal;2017 december;24.9
9752;90 Kunst;Totaal;2018 december;25.27
9753;90 Kunst;Totaal;2019 december;26.1
9754;90 Kunst;Totaal;2020 december;20.3
9755;90 Kunst;Totaal;2021 december;24.3
9756;90 Kunst;Totaal;2022 december;28.2
9757;90 Kunst;Totaal;2023 december;28.8
9758;90 Kunst;0  tot 10 werkzame personen;2010 december;9.0
9759;90 Kunst;0  tot 10 werkzame personen;2011 december ;7.9
9760;90 Kunst;0  tot 10 werkzame personen;2012 december;8.4
9761;90 Kunst;0  tot 10 werkzame personen;2013 december;7.6
9762;90 Kunst;0  tot 10 werkzame personen;2014 december;7.8
9763;90 Kunst;0  tot 10 werkzame personen;2015 december;7.2
9764;90 Kunst;0  tot 10 werkzame personen;2016 december;
9765;90 Kunst;0  tot 10 werkzame personen;2017 december;
9766;90 Kunst;0  tot 10 werkzame personen;2018 december;7.54
9767;90 Kunst;0  tot 10 werkzame personen;2019 december;8.2
9768;90 Kunst;0  tot 10 werkzame personen;2020 december;6.1
9769;90 Kunst;0  tot 10 werkzame personen;2021 december;8.0
9770;90 Kunst;0  tot 10 werkzame personen;2022 december;9.3
9771;90 Kunst;0  tot 10 werkzame personen;2023 december;8.8
9772;90 Kunst;10  tot 50 werkzame personen;2010 december;8.9
9773;90 Kunst;10  tot 50 werkzame personen;2011 december ;8.7
9774;90 Kunst;10  tot 50 werkzame personen;2012 december;7.9
9775;90 Kunst;10  tot 50 werkzame personen;2013 december;8.1
9776;90 Kunst;10  tot 50 werkzame personen;2014 december;8.7
9777;90 Kunst;10  tot 50 werkzame personen;2015 december;8.7
9778;90 Kunst;10  tot 50 werkzame personen;2016 december;8.9
9779;90 Kunst;10  tot 50 werkzame personen;2017 december;9.5
9780;90 Kunst;10  tot 50 werkzame personen;2018 december;9.64
9781;90 Kunst;10  tot 50 werkzame personen;2019 december;9.6
9782;90 Kunst;10  tot 50 werkzame personen;2020 december;7.3
9783;90 Kunst;10  tot 50 werkzame personen;2021 december;8.9
9784;90 Kunst;10  tot 50 werkzame personen;2022 december;11.0
9785;90 Kunst;10  tot 50 werkzame personen;2023 december;11.1
9786;90 Kunst;50  tot 100 werkzame personens;2010 december;3.3
9787;90 Kunst;50  tot 100 werkzame personens;2011 december ;
9788;90 Kunst;50  tot 100 werkzame personens;2012 december;
9789;90 Kunst;50  tot 100 werkzame personens;2013 december;
9790;90 Kunst;50  tot 100 werkzame personens;2014 december;
9791;90 Kunst;50  tot 100 werkzame personens;2015 december;
9792;90 Kunst;50  tot 100 werkzame personens;2016 december;2.7
9793;90 Kunst;50  tot 100 werkzame personens;2017 december;3.2
9794;90 Kunst;50  tot 100 werkzame personens;2018 december;2.96
9795;90 Kunst;50  tot 100 werkzame personens;2019 december;
9796;90 Kunst;50  tot 100 werkzame personens;2020 december;
9797;90 Kunst;50  tot 100 werkzame personens;2021 december;
9798;90 Kunst;50  tot 100 werkzame personens;2022 december;
9799;90 Kunst;50  tot 100 werkzame personens;2023 december;
9800;90 Kunst;100  tot 500 werkzame personen;2010 december;4.4
9801;90 Kunst;100  tot 500 werkzame personen;2011 december ;3.8
9802;90 Kunst;100  tot 500 werkzame personen;2012 december;4.1
9803;90 Kunst;100  tot 500 werkzame personen;2013 december;3.7
9804;90 Kunst;100  tot 500 werkzame personen;2014 december;3.8
9805;90 Kunst;100  tot 500 werkzame personen;2015 december;4.2
9806;90 Kunst;100  tot 500 werkzame personen;2016 december;4.1
9807;90 Kunst;100  tot 500 werkzame personen;2017 december;4.2
9808;90 Kunst;100  tot 500 werkzame personen;2018 december;5.14
9809;90 Kunst;100  tot 500 werkzame personen;2019 december;4.5
9810;90 Kunst;100  tot 500 werkzame personen;2020 december;4.0
9811;90 Kunst;100  tot 500 werkzame personen;2021 december;4.0
9812;90 Kunst;100  tot 500 werkzame personen;2022 december;3.8
9813;90 Kunst;100  tot 500 werkzame personen;2023 december;4.8
9814;90 Kunst;500 werkzame personen of meer;2010 december;1.7
9815;90 Kunst;500 werkzame personen of meer;2011 december ;
9816;90 Kunst;500 werkzame personen of meer;2012 december;
9817;90 Kunst;500 werkzame personen of meer;2013 december;
9818;90 Kunst;500 werkzame personen of meer;2014 december;
9819;90 Kunst;500 werkzame personen of meer;2015 december;
9820;90 Kunst;500 werkzame personen of meer;2016 december;
9821;90 Kunst;500 werkzame personen of meer;2017 december;
9822;90 Kunst;500 werkzame personen of meer;2018 december;0.0
9823;90 Kunst;500 werkzame personen of meer;2019 december;
9824;90 Kunst;500 werkzame personen of meer;2020 december;
9825;90 Kunst;500 werkzame personen of meer;2021 december;
9826;90 Kunst;500 werkzame personen of meer;2022 december;
9827;90 Kunst;500 werkzame personen of meer;2023 december;
9828;91 Bibliotheken, musea en natuurbehoud;Totaal;2010 december;23.8
9829;91 Bibliotheken, musea en natuurbehoud;Totaal;2011 december ;23.4
9830;91 Bibliotheken, musea en natuurbehoud;Totaal;2012 december;22.8
9831;91 Bibliotheken, musea en natuurbehoud;Totaal;2013 december;22.0
9832;91 Bibliotheken, musea en natuurbehoud;Totaal;2014 december;21.9
9833;91 Bibliotheken, musea en natuurbehoud;Totaal;2015 december;21.7
9834;91 Bibliotheken, musea en natuurbehoud;Totaal;2016 december;22.5
9835;91 Bibliotheken, musea en natuurbehoud;Totaal;2017 december;22.7
9836;91 Bibliotheken, musea en natuurbehoud;Totaal;2018 december;23.14
9837;91 Bibliotheken, musea en natuurbehoud;Totaal;2019 december;23.7
9838;91 Bibliotheken, musea en natuurbehoud;Totaal;2020 december;23.2
9839;91 Bibliotheken, musea en natuurbehoud;Totaal;2021 december;24.5
9840;91 Bibliotheken, musea en natuurbehoud;Totaal;2022 december;26.9
9841;91 Bibliotheken, musea en natuurbehoud;Totaal;2023 december;28.2
9842;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2010 december;2.8
9843;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2011 december ;
9844;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2012 december;
9845;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2013 december;2.2
9846;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2014 december;2.4
9847;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2015 december;2.6
9848;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2016 december;
9849;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2017 december;
9850;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2018 december;
9851;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2019 december;
9852;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2020 december;
9853;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2021 december;
9854;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2022 december;3.1
9855;91 Bibliotheken, musea en natuurbehoud;0  tot 10 werkzame personen;2023 december;2.9
9856;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2010 december;9.1
9857;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2011 december ;8.2
9858;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2012 december;8.4
9859;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2013 december;7.9
9860;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2014 december;8.2
9861;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2015 december;7.9
9862;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2016 december;8.2
9863;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2017 december;7.5
9864;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2018 december;7.71
9865;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2019 december;8.0
9866;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2020 december;7.9
9867;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2021 december;8.2
9868;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2022 december;8.5
9869;91 Bibliotheken, musea en natuurbehoud;10  tot 50 werkzame personen;2023 december;8.6
9870;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2010 december;4.1
9871;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2011 december ;4.3
9872;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2012 december;4.4
9873;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2013 december;
9874;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2014 december;
9875;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2015 december;
9876;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2016 december;3.2
9877;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2017 december;3.8
9878;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2018 december;4.02
9879;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2019 december;3.8
9880;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2020 december;4.4
9881;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2021 december;4.4
9882;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2022 december;
9883;91 Bibliotheken, musea en natuurbehoud;50  tot 100 werkzame personens;2023 december;
9884;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2010 december;6.7
9885;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2011 december ;7.2
9886;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2012 december;6.8
9887;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2013 december;6.4
9888;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2014 december;6.3
9889;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2015 december;5.9
9890;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2016 december;6.6
9891;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2017 december;6.7
9892;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2018 december;6.75
9893;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2019 december;7.2
9894;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2020 december;6.4
9895;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2021 december;7.0
9896;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2022 december;7.1
9897;91 Bibliotheken, musea en natuurbehoud;100  tot 500 werkzame personen;2023 december;7.9
9898;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2010 december;1.1
9899;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2011 december ;
9900;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2012 december;
9901;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2013 december;
9902;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2014 december;
9903;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2015 december;
9904;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2016 december;
9905;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2017 december;
9906;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2018 december;
9907;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2019 december;
9908;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2020 december;
9909;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2021 december;
9910;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2022 december;
9911;91 Bibliotheken, musea en natuurbehoud;500 werkzame personen of meer;2023 december;
9912;92 Loterijen en kansspelen;Totaal;2010 december;8.9
9913;92 Loterijen en kansspelen;Totaal;2011 december ;8.7
9914;92 Loterijen en kansspelen;Totaal;2012 december;8.5
9915;92 Loterijen en kansspelen;Totaal;2013 december;7.8
9916;92 Loterijen en kansspelen;Totaal;2014 december;7.5
9917;92 Loterijen en kansspelen;Totaal;2015 december;7.6
9918;92 Loterijen en kansspelen;Totaal;2016 december;7.9
9919;92 Loterijen en kansspelen;Totaal;2017 december;8.3
9920;92 Loterijen en kansspelen;Totaal;2018 december;8.8
