ID;Afstudeerrichting;Geslacht;Leeftijd;Herkomstgroepering;Peilmoment;SBI93;Perioden;AfgestudeerdenTotaal_1;WerkTotaal_2;Werknemers_3;Zelfstandigen_4;UitkeringTotaal_5;Arbeidsongeschiktheidsuitkering_6;Werkloosheidsuitkering_7;Bijstandsuitkering_8;AndereUitkering_9;DoorstuderendeAfgestudeerden_10;OverigeAfgestudeerden_11;EmigratieSterfte_12;AfgestudeerdenTotaal_13;WerkTotaal_14;Werknemers_15;Zelfstandigen_16;UitkeringTotaal_17;Arbeidsongeschiktheidsuitkering_18;Werkloosheidsuitkering_19;Bijstandsuitkering_20;AndereUitkering_21;DoorstuderendeAfgestudeerden_22;OverigeAfgestudeerden_23;EmigratieSterfte_24;AfgestudeerdenTotaal_25;WerkTotaal_26;Werknemers_27;Zelfstandigen_28;UitkeringTotaal_29;Arbeidsongeschiktheidsuitkering_30;Werkloosheidsuitkering_31;Bijstandsuitkering_32;AndereUitkering_33;DoorstuderendeAfgestudeerden_34;OverigeAfgestudeerden_35;EmigratieSterfte_36;LoonVanWerknemersHogerOnderwijs_37;LoonVanWerknemersHogerBeroepsond_38;LoonVanWerknemersWetenschOnderw_39
6883;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Onbekend;Cohort 2000/'01;10.0;0.0;0.0;0.0;0.0;;;0.0;;10.0;0.0;;10.0;0.0;0.0;0.0;0.0;;;0.0;;10.0;0.0;;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;
6884;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Onbekend;Cohort 2001/'02;10.0;0.0;0.0;0.0;;;;;;10.0;0.0;;10.0;0.0;0.0;0.0;;;;;;10.0;0.0;;;;;;;;;;;;;;;;
6885;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Onbekend;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6886;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Onbekend;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6887;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Onbekend;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6888;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Economische activiteiten, totaal;Cohort 1999/'00;30.0;20.0;20.0;0.0;;;;;;10.0;0.0;;30.0;20.0;20.0;0.0;;;;;;10.0;0.0;;0.0;0.0;0.0;0.0;;;;;;;;;2.7;2.7;3.5
6889;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Economische activiteiten, totaal;Cohort 2000/'01;30.0;20.0;20.0;0.0;0.0;;;0.0;;10.0;;;30.0;20.0;20.0;0.0;0.0;;;0.0;;10.0;;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;;2.0;2.0;
6890;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Economische activiteiten, totaal;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6891;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Economische activiteiten, totaal;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6892;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Economische activiteiten, totaal;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6893;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6894;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6895;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6896;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6897;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6898;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6899;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6900;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.7;1.7;
6901;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
6902;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6903;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6904;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6905;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6906;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;4.4;4.4;
6907;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;
6908;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6909;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6910;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6911;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6912;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 55, Horeca;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6913;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 55, Horeca;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6914;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 55, Horeca;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6915;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 55, Horeca;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6916;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 55, Horeca;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6917;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 55, Horeca;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6918;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.0;2.0;
6919;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6920;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6921;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6922;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6923;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6924;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;2.8;2.5;3.5
6925;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.7;2.7;
6926;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6927;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6928;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6929;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6930;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.5;2.5;
6931;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.0;2.0;
6932;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6933;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6934;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6935;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6936;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6937;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.6;0.6;
6938;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6939;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6940;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6941;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6942;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6943;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.5;2.5;
6944;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6945;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6946;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6947;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6948;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 80, Onderwijs;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.9;2.9;
6949;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 80, Onderwijs;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.4;2.4;
6950;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 80, Onderwijs;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6951;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 80, Onderwijs;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6952;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 80, Onderwijs;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6953;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 80, Onderwijs;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6954;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.1;2.1;
6955;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6956;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6957;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6958;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6959;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6960;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6961;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6962;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6963;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6964;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6965;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6966;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Onbekend;Cohort 1999/'00;10.0;0.0;0.0;0.0;;;;;;10.0;0.0;;10.0;0.0;0.0;0.0;;;;;;10.0;0.0;;;;;;;;;;;;;;;;
6967;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Onbekend;Cohort 2000/'01;10.0;0.0;0.0;0.0;0.0;;;0.0;;10.0;;;10.0;0.0;0.0;0.0;0.0;;;0.0;;10.0;;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;
6968;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Onbekend;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6969;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Onbekend;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6970;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Onbekend;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6971;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vier jaar na afstuderen;Onbekend;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6972;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;Economische activiteiten, totaal;Cohort 1999/'00;30.0;20.0;20.0;0.0;0.0;;;;0.0;0.0;;0.0;30.0;20.0;20.0;0.0;0.0;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;2.8;2.7;4.1
6973;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;Economische activiteiten, totaal;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6974;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;Economische activiteiten, totaal;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6975;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;Economische activiteiten, totaal;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6976;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;Economische activiteiten, totaal;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6977;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6978;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6979;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6980;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6981;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6982;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6983;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6984;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6985;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6986;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6987;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Vijf jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
