ID;ConsumptieveBestedingen;Perioden;Indexcijfer_1;Volumemutaties_2;VolumemutatiesKoopdaggecorrigeerd_3;Indexcijfers_4;Waardemutaties_5;Prijsmutaties_6
5088;Persoonlijke verzorging en overige goede;2006 april;110.3;-2.9;;97.5;-0.1;2.9
5089;Persoonlijke verzorging en overige goede;2006 mei;117.0;2.4;;105.3;5.3;2.8
5090;Persoonlijke verzorging en overige goede;2006 juni;117.9;-3.9;;104.9;-1.1;2.9
5091;Persoonlijke verzorging en overige goede;2006 2e kwartaal;115.1;-1.5;;102.5;1.3;2.9
5092;Persoonlijke verzorging en overige goede;2006 juli;106.9;-6.0;;90.9;-4.1;2.0
5093;Persoonlijke verzorging en overige goede;2006 augustus;114.1;-1.5;;98.0;1.8;3.4
5094;Persoonlijke verzorging en overige goede;2006 september;106.0;-4.8;;91.0;-2.2;2.7
5095;Persoonlijke verzorging en overige goede;2006 3e kwartaal;109.0;-4.1;;93.3;-1.5;2.7
5096;Persoonlijke verzorging en overige goede;2006 oktober;93.3;-10.8;;84.1;-9.8;1.1
5097;Persoonlijke verzorging en overige goede;2006 november;100.4;-7.7;;91.2;-6.3;1.5
5098;Persoonlijke verzorging en overige goede;2006 december;92.6;-10.9;;85.1;-9.2;2.0
5099;Persoonlijke verzorging en overige goede;2006 4e kwartaal;95.4;-9.8;;86.8;-8.4;1.5
5100;Persoonlijke verzorging en overige goede;2007 januari;93.8;0.7;;84.0;2.8;2.1
5101;Persoonlijke verzorging en overige goede;2007 februari;86.9;0.4;;78.7;2.0;1.6
5102;Persoonlijke verzorging en overige goede;2007 maart;99.1;1.6;;89.7;4.2;2.6
5103;Persoonlijke verzorging en overige goede;2007 1e kwartaal;93.3;0.9;;84.2;3.0;2.1
5104;Persoonlijke verzorging en overige goede;2007 april;108.2;-1.9;;98.5;1.1;3.1
5105;Persoonlijke verzorging en overige goede;2007 mei;118.4;1.2;;107.1;1.8;0.5
5106;Persoonlijke verzorging en overige goede;2007 juni;120.0;1.8;;107.3;2.3;0.5
5107;Persoonlijke verzorging en overige goede;2007 2e kwartaal;115.5;0.4;;104.3;1.7;1.3
5108;Persoonlijke verzorging en overige goede;2007 juli;106.9;0.0;;94.0;3.4;3.4
5109;Persoonlijke verzorging en overige goede;2007 augustus;117.5;3.0;;101.5;3.6;0.6
5110;Persoonlijke verzorging en overige goede;2007 september;104.0;-1.9;;90.6;-0.4;1.6
5111;Persoonlijke verzorging en overige goede;2007 3e kwartaal;109.5;0.4;;95.3;2.2;1.8
5112;Persoonlijke verzorging en overige goede;2007 oktober;99.2;6.2;;91.0;8.3;1.9
5113;Persoonlijke verzorging en overige goede;2007 november;103.6;3.3;;95.1;4.3;1.0
5114;Persoonlijke verzorging en overige goede;2007 december;96.0;3.7;;88.3;3.8;0.1
5115;Persoonlijke verzorging en overige goede;2007 4e kwartaal;99.6;4.4;;91.5;5.4;1.0
5116;Persoonlijke verzorging en overige goede;2008 januari;94.7;0.9;;86.3;2.7;1.7
5117;Persoonlijke verzorging en overige goede;2008 februari;90.4;4.0;;82.8;5.2;1.1
5118;Persoonlijke verzorging en overige goede;2008 maart;93.5;-5.7;;86.1;-4.0;1.7
5119;Persoonlijke verzorging en overige goede;2008 1e kwartaal;92.9;-0.4;;85.1;1.1;1.5
5120;Persoonlijke verzorging en overige goede;2008 april;113.0;4.4;;103.3;4.8;0.4
5121;Persoonlijke verzorging en overige goede;2008 mei;119.3;0.7;;111.1;3.7;3.0
5122;Persoonlijke verzorging en overige goede;2008 juni;114.4;-4.7;;104.4;-2.7;2.1
5123;Persoonlijke verzorging en overige goede;2008 2e kwartaal;115.5;0.0;;106.3;1.9;1.9
5124;Persoonlijke verzorging en overige goede;2008 juli;109.9;2.8;;97.7;4.0;1.1
5125;Persoonlijke verzorging en overige goede;2008 augustus;113.4;-3.5;;100.4;-1.0;2.5
5126;Persoonlijke verzorging en overige goede;2008 september;103.7;-0.2;;91.7;1.2;1.5
5127;Persoonlijke verzorging en overige goede;2008 3e kwartaal;109.0;-0.4;;96.6;1.3;1.7
5128;Persoonlijke verzorging en overige goede;2008 oktober;100.3;1.2;;95.4;4.8;3.6
5129;Persoonlijke verzorging en overige goede;2008 november;99.2;-4.3;;94.9;-0.2;4.2
5130;Persoonlijke verzorging en overige goede;2008 december;98.6;2.7;;92.8;5.1;2.3
5131;Persoonlijke verzorging en overige goede;2008 4e kwartaal;99.4;-0.2;;94.4;3.2;3.4
5132;Persoonlijke verzorging en overige goede;2009 januari;91.7;-3.2;;85.0;-1.5;1.8
5133;Persoonlijke verzorging en overige goede;2009 februari;82.7;-8.5;;77.4;-6.5;2.2
5134;Persoonlijke verzorging en overige goede;2009 maart;88.5;-5.3;;83.2;-3.3;2.1
5135;Persoonlijke verzorging en overige goede;2009 1e kwartaal;87.6;-5.6;;81.9;-3.7;2.0
5136;Persoonlijke verzorging en overige goede;2009 april;108.2;-4.3;;101.2;-2.0;2.4
5137;Persoonlijke verzorging en overige goede;2009 mei;112.2;-5.9;;106.5;-4.1;1.9
5138;Persoonlijke verzorging en overige goede;2009 juni;107.9;-5.7;;101.9;-2.4;3.4
5139;Persoonlijke verzorging en overige goede;2009 2e kwartaal;109.4;-5.3;;103.2;-2.9;2.6
5140;Persoonlijke verzorging en overige goede;2009 juli;108.7;-1.2;;97.0;-0.8;0.4
5141;Persoonlijke verzorging en overige goede;2009 augustus;109.9;-3.1;;96.8;-3.6;-0.5
5142;Persoonlijke verzorging en overige goede;2009 september;102.8;-0.9;;91.6;-0.1;0.8
5143;Persoonlijke verzorging en overige goede;2009 3e kwartaal;107.1;-1.8;;95.1;-1.5;0.3
5144;Persoonlijke verzorging en overige goede;2009 oktober;91.3;-9.0;;86.2;-9.7;-0.7
5145;Persoonlijke verzorging en overige goede;2009 november;90.7;-8.5;;85.6;-9.8;-1.4
5146;Persoonlijke verzorging en overige goede;2009 december;111.2;12.7;;105.8;14.0;1.2
5147;Persoonlijke verzorging en overige goede;2009 4e kwartaal;97.7;-1.7;;92.5;-1.9;-0.3
5148;Persoonlijke verzorging en overige goede;2010 januari;88.5;-3.5;;84.1;-1.1;2.5
5149;Persoonlijke verzorging en overige goede;2010 februari;79.8;-3.5;;76.5;-1.2;2.4
5150;Persoonlijke verzorging en overige goede;2010 maart;90.3;2.0;;87.1;4.6;2.5
5151;Persoonlijke verzorging en overige goede;2010 1e kwartaal;86.2;-1.6;;82.5;0.8;2.5
5152;Persoonlijke verzorging en overige goede;2010 april;107.9;-0.2;;103.0;1.8;2.0
5153;Persoonlijke verzorging en overige goede;2010 mei;110.5;-1.5;;106.4;-0.1;1.4
5154;Persoonlijke verzorging en overige goede;2010 juni;110.0;2.0;;104.8;2.9;0.9
5155;Persoonlijke verzorging en overige goede;2010 2e kwartaal;109.5;0.1;;104.7;1.5;1.4
5156;Persoonlijke verzorging en overige goede;2010 juli;110.1;1.3;;99.3;2.4;1.1
5157;Persoonlijke verzorging en overige goede;2010 augustus;106.2;-3.3;;95.4;-1.5;1.9
5158;Persoonlijke verzorging en overige goede;2010 september;102.0;-0.8;;92.5;1.0;1.8
5159;Persoonlijke verzorging en overige goede;2010 3e kwartaal;106.1;-0.9;;95.8;0.6;1.6
5160;Persoonlijke verzorging en overige goede;2010 oktober;92.3;1.2;;88.0;2.2;1.0
5161;Persoonlijke verzorging en overige goede;2010 november;96.8;6.6;;91.8;7.2;0.5
5162;Persoonlijke verzorging en overige goede;2010 december;115.0;3.4;;109.8;3.7;0.3
5163;Persoonlijke verzorging en overige goede;2010 4e kwartaal;101.4;3.7;;96.5;4.3;0.6
5164;Persoonlijke verzorging en overige goede;2011 januari;88.3;-0.2;;83.8;-0.3;-0.1
5165;Persoonlijke verzorging en overige goede;2011 februari;83.2;4.3;;79.7;4.2;-0.2
5166;Persoonlijke verzorging en overige goede;2011 maart;92.2;2.1;;88.8;2.0;-0.1
5167;Persoonlijke verzorging en overige goede;2011 1e kwartaal;87.9;2.0;;84.1;1.9;-0.1
5168;Persoonlijke verzorging en overige goede;2011 april;108.2;0.3;;105.8;2.7;2.4
5169;Persoonlijke verzorging en overige goede;2011 mei;109.7;-0.7;;108.1;1.6;2.3
5170;Persoonlijke verzorging en overige goede;2011 juni;109.1;-0.8;;107.0;2.0;2.8
5171;Persoonlijke verzorging en overige goede;2011 2e kwartaal;109.0;-0.4;;106.9;2.1;2.5
5172;Persoonlijke verzorging en overige goede;2011 juli;110.8;0.7;;102.2;2.9;2.2
5173;Persoonlijke verzorging en overige goede;2011 augustus;110.7;4.2;;101.4;6.3;2.0
5174;Persoonlijke verzorging en overige goede;2011 september;103.3;1.3;;95.7;3.5;2.1
5175;Persoonlijke verzorging en overige goede;2011 3e kwartaal;108.3;2.1;;99.8;4.2;2.1
5176;Persoonlijke verzorging en overige goede;2011 oktober;91.5;-0.9;;86.0;-2.3;-1.4
5177;Persoonlijke verzorging en overige goede;2011 november;96.4;-0.4;;91.3;-0.6;-0.2
5178;Persoonlijke verzorging en overige goede;2011 december;118.6;3.1;;112.3;2.3;-0.8
5179;Persoonlijke verzorging en overige goede;2011 4e kwartaal;102.2;0.8;;96.5;0.0;-0.8
5180;Persoonlijke verzorging en overige goede;2012 januari;86.4;-2.1;;86.6;3.3;5.6
5181;Persoonlijke verzorging en overige goede;2012 februari;81.5;-2.1;;83.0;4.1;6.4
5182;Persoonlijke verzorging en overige goede;2012 maart;92.7;0.6;;94.8;6.8;6.2
5183;Persoonlijke verzorging en overige goede;2012 1e kwartaal;86.9;-1.2;;88.1;4.8;6.0
5184;Persoonlijke verzorging en overige goede;2012 april;97.6;-9.8;;97.4;-7.9;2.2
5185;Persoonlijke verzorging en overige goede;2012 mei;108.0;-1.5;;108.5;0.4;1.9
5186;Persoonlijke verzorging en overige goede;2012 juni;107.2;-1.7;;106.9;0.0;1.7
5187;Persoonlijke verzorging en overige goede;2012 2e kwartaal;104.3;-4.3;;104.3;-2.5;1.9
5188;Persoonlijke verzorging en overige goede;2012 juli;106.7;-3.7;;98.8;-3.3;0.4
5189;Persoonlijke verzorging en overige goede;2012 augustus;112.4;1.6;;103.0;1.6;0.0
5190;Persoonlijke verzorging en overige goede;2012 september;103.1;-0.2;;95.3;-0.5;-0.3
5191;Persoonlijke verzorging en overige goede;2012 3e kwartaal;107.4;-0.8;;99.0;-0.8;0.0
5192;Persoonlijke verzorging en overige goede;2012 oktober;92.0;0.6;;88.6;3.1;2.5
5193;Persoonlijke verzorging en overige goede;2012 november;96.3;-0.1;;92.5;1.4;1.5
5194;Persoonlijke verzorging en overige goede;2012 december;115.7;-2.5;;111.4;-0.8;1.8
5195;Persoonlijke verzorging en overige goede;2012 4e kwartaal;101.3;-0.8;;97.5;1.0;1.9
5196;Persoonlijke verzorging en overige goede;2013 januari;85.8;-0.7;;85.1;-1.7;-1.0
5197;Persoonlijke verzorging en overige goede;2013 februari;76.8;-5.8;;77.6;-6.4;-0.7
5198;Persoonlijke verzorging en overige goede;2013 maart;87.8;-5.3;;88.5;-6.6;-1.4
5199;Persoonlijke verzorging en overige goede;2013 1e kwartaal;83.5;-3.9;;83.8;-4.9;-1.1
5200;Persoonlijke verzorging en overige goede;2013 april;98.3;0.8;;100.9;3.6;2.8
5201;Persoonlijke verzorging en overige goede;2013 mei;109.2;1.1;;113.2;4.4;3.3
5202;Persoonlijke verzorging en overige goede;2013 juni;104.2;-2.8;;107.7;0.8;3.7
5203;Persoonlijke verzorging en overige goede;2013 2e kwartaal;103.9;-0.3;;107.3;2.9;3.2
5204;Persoonlijke verzorging en overige goede;2013 juli;108.5;1.7;;105.5;6.8;5.0
5205;Persoonlijke verzorging en overige goede;2013 augustus;111.6;-0.8;;107.6;4.4;5.2
5206;Persoonlijke verzorging en overige goede;2013 september;99.0;-4.0;;96.1;0.9;5.1
5207;Persoonlijke verzorging en overige goede;2013 3e kwartaal;106.4;-1.0;;103.1;4.1;5.1
5208;Persoonlijke verzorging en overige goede;2013 oktober;88.8;-3.5;;88.4;-0.2;3.4
5209;Persoonlijke verzorging en overige goede;2013 november;94.4;-2.0;;93.7;1.3;3.4
5210;Persoonlijke verzorging en overige goede;2013 december;111.5;-3.6;;111.1;-0.3;3.5
5211;Persoonlijke verzorging en overige goede;2013 4e kwartaal;98.2;-3.1;;97.7;0.2;3.4
5212;Persoonlijke verzorging en overige goede;2014 januari;88.0;2.5;;88.5;4.0;1.4
5213;Persoonlijke verzorging en overige goede;2014 februari;78.5;2.2;;79.7;2.7;0.5
5214;Persoonlijke verzorging en overige goede;2014 maart;90.2;2.7;;91.9;3.8;1.0
5215;Persoonlijke verzorging en overige goede;2014 1e kwartaal;85.6;2.5;;86.7;3.5;1.0
5216;Persoonlijke verzorging en overige goede;2014 april;102.8;4.5;;104.2;3.3;-1.2
5217;Persoonlijke verzorging en overige goede;2014 mei;112.7;3.2;;114.5;1.1;-2.1
5218;Persoonlijke verzorging en overige goede;2014 juni;106.4;2.1;;107.3;-0.4;-2.5
5219;Persoonlijke verzorging en overige goede;2014 2e kwartaal;107.3;3.3;;108.6;1.3;-1.9
5220;Persoonlijke verzorging en overige goede;2014 juli;108.7;0.2;;106.4;0.9;0.7
5221;Persoonlijke verzorging en overige goede;2014 augustus;108.2;-3.1;;105.5;-1.9;1.2
5222;Persoonlijke verzorging en overige goede;2014 september;98.6;-0.4;;96.7;0.6;0.9
5223;Persoonlijke verzorging en overige goede;2014 3e kwartaal;105.2;-1.1;;102.9;-0.2;0.9
5224;Persoonlijke verzorging en overige goede;2014 oktober;89.9;1.2;;88.2;-0.2;-1.4
5225;Persoonlijke verzorging en overige goede;2014 november;92.9;-1.5;;90.4;-3.5;-2.0
5226;Persoonlijke verzorging en overige goede;2014 december;113.5;1.8;;111.3;0.2;-1.6
5227;Persoonlijke verzorging en overige goede;2014 4e kwartaal;98.8;0.5;;96.6;-1.1;-1.7
5228;Persoonlijke verzorging en overige goede;2015 januari;90.6;3.0;;91.6;3.5;0.5
5229;Persoonlijke verzorging en overige goede;2015 februari;80.5;2.6;;82.2;3.1;0.5
5230;Persoonlijke verzorging en overige goede;2015 maart;90.7;0.6;;92.2;0.3;-0.3
5231;Persoonlijke verzorging en overige goede;2015 1e kwartaal;87.3;2.0;;88.7;2.3;0.3
5232;Persoonlijke verzorging en overige goede;2015 april;107.6;4.7;;107.1;2.8;-1.8
5233;Persoonlijke verzorging en overige goede;2015 mei;114.2;1.3;;113.9;-0.4;-1.8
5234;Persoonlijke verzorging en overige goede;2015 juni;113.4;6.5;;112.7;5.1;-1.4
5235;Persoonlijke verzorging en overige goede;2015 2e kwartaal;111.7;4.1;;111.3;2.4;-1.6
5236;Persoonlijke verzorging en overige goede;2015 juli;106.3;-2.2;;106.0;-0.5;1.8
5237;Persoonlijke verzorging en overige goede;2015 augustus;101.9;-5.8;;101.1;-4.2;1.7
5238;Persoonlijke verzorging en overige goede;2015 september;97.8;-0.8;;97.1;0.5;1.3
5239;Persoonlijke verzorging en overige goede;2015 3e kwartaal;102.0;-3.0;;101.4;-1.4;1.6
5240;Persoonlijke verzorging en overige goede;2015 oktober;91.9;2.2;;91.1;3.2;1.0
5241;Persoonlijke verzorging en overige goede;2015 november;89.6;-3.6;;89.0;-1.6;2.1
5242;Persoonlijke verzorging en overige goede;2015 december;115.4;1.7;;116.0;4.2;2.4
5243;Persoonlijke verzorging en overige goede;2015 4e kwartaal;99.0;0.2;;98.7;2.1;1.9
5244;Persoonlijke verzorging en overige goede;2016 januari;89.4;-1.3;;89.9;-1.9;-0.6
5245;Persoonlijke verzorging en overige goede;2016 februari;82.6;2.6;;84.5;2.8;0.2
5246;Persoonlijke verzorging en overige goede;2016 maart;92.8;2.3;;94.8;2.8;0.5
5247;Persoonlijke verzorging en overige goede;2016 1e kwartaal;88.3;1.1;;89.7;1.2;0.1
5248;Persoonlijke verzorging en overige goede;2016 april;107.3;-0.3;;108.6;1.3;1.6
5249;Persoonlijke verzorging en overige goede;2016 mei;108.9;-4.6;;111.6;-2.1;2.6
5250;Persoonlijke verzorging en overige goede;2016 juni;113.0;-0.3;;115.2;2.2;2.5
5251;Persoonlijke verzorging en overige goede;2016 2e kwartaal;109.8;-1.8;;111.8;0.4;2.2
5252;Persoonlijke verzorging en overige goede;2016 juli;105.7;-0.6;;107.8;1.7;2.3
5253;Persoonlijke verzorging en overige goede;2016 augustus;101.4;-0.5;;103.4;2.3;2.8
5254;Persoonlijke verzorging en overige goede;2016 september;99.6;1.8;;101.0;3.9;2.1
5255;Persoonlijke verzorging en overige goede;2016 3e kwartaal;102.2;0.2;;104.0;2.6;2.4
5256;Persoonlijke verzorging en overige goede;2016 oktober;90.7;-1.3;;91.8;0.8;2.1
5257;Persoonlijke verzorging en overige goede;2016 november;95.5;6.7;;95.9;7.8;1.0
5258;Persoonlijke verzorging en overige goede;2016 december;118.1;2.4;;118.6;2.3;-0.1
5259;Persoonlijke verzorging en overige goede;2016 4e kwartaal;101.4;2.5;;102.1;3.5;1.0
5260;Persoonlijke verzorging en overige goede;2017 januari;90.4;1.2;;90.9;1.2;0.0
5261;Persoonlijke verzorging en overige goede;2017 februari;81.8;-1.0;;83.8;-0.8;0.2
5262;Persoonlijke verzorging en overige goede;2017 maart;96.7;4.3;;98.0;3.4;-0.8
5263;Persoonlijke verzorging en overige goede;2017 1e kwartaal;89.7;1.6;;90.9;1.4;-0.2
5264;Persoonlijke verzorging en overige goede;2017 april;109.5;2.0;;111.1;2.3;0.3
5265;Persoonlijke verzorging en overige goede;2017 mei;115.4;5.9;;118.1;5.8;-0.1
5266;Persoonlijke verzorging en overige goede;2017 juni;115.2;1.9;;119.1;3.4;1.5
5267;Persoonlijke verzorging en overige goede;2017 2e kwartaal;113.3;3.3;;116.1;3.9;0.6
5268;Persoonlijke verzorging en overige goede;2017 juli;107.3;1.6;;109.1;1.2;-0.3
5269;Persoonlijke verzorging en overige goede;2017 augustus;104.9;3.5;;106.8;3.3;-0.1
5270;Persoonlijke verzorging en overige goede;2017 september;103.6;4.0;;105.0;3.9;-0.1
5271;Persoonlijke verzorging en overige goede;2017 3e kwartaal;105.3;3.0;;107.0;2.8;-0.2
5272;Persoonlijke verzorging en overige goede;2017 oktober;90.4;-0.3;;92.0;0.2;0.5
5273;Persoonlijke verzorging en overige goede;2017 november;99.2;3.8;;100.9;5.3;1.4
5274;Persoonlijke verzorging en overige goede;2017 december;116.8;-1.1;;119.2;0.5;1.6
5275;Persoonlijke verzorging en overige goede;2017 4e kwartaal;102.1;0.7;;104.0;1.9;1.2
5276;Persoonlijke verzorging en overige goede;2018 januari;93.4;3.3;;96.7;6.3;2.9
5277;Persoonlijke verzorging en overige goede;2018 februari;83.6;2.2;;87.4;4.2;2.0
5278;Persoonlijke verzorging en overige goede;2018 maart;97.9;1.2;;102.5;4.6;3.3
5279;Persoonlijke verzorging en overige goede;2018 1e kwartaal;91.7;2.2;;95.5;5.1;2.8
5280;Persoonlijke verzorging en overige goede;2018 april;107.6;-1.8;;112.2;1.0;2.8
5281;Persoonlijke verzorging en overige goede;2018 mei;116.1;0.6;;121.6;3.0;2.4
5282;Persoonlijke verzorging en overige goede;2018 juni;118.6;3.0;;123.4;3.6;0.6
5283;Persoonlijke verzorging en overige goede;2018 2e kwartaal;114.1;0.6;;119.0;2.6;1.9
5284;Persoonlijke verzorging en overige goede;2018 juli;106.6;-0.7;;110.5;1.3;2.0
5285;Persoonlijke verzorging en overige goede;2018 augustus;104.6;-0.2;;109.3;2.3;2.6
5286;Persoonlijke verzorging en overige goede;2018 september;99.4;-4.0;;102.8;-2.1;2.0
5287;Persoonlijke verzorging en overige goede;2018 3e kwartaal;103.5;-1.6;;107.5;0.5;2.2
5288;Persoonlijke verzorging en overige goede;2018 oktober;92.3;2.1;;96.4;4.7;2.6
5289;Persoonlijke verzorging en overige goede;2018 november;100.4;1.3;;104.7;3.7;2.4
5290;Persoonlijke verzorging en overige goede;2018 december;114.2;-2.2;;119.7;0.4;2.7
5291;Persoonlijke verzorging en overige goede;2018 4e kwartaal;102.3;0.2;;106.9;2.8;2.6
5292;Persoonlijke verzorging en overige goede;2019 januari;93.8;0.4;;99.6;3.1;2.6
5293;Persoonlijke verzorging en overige goede;2019 februari;86.5;3.4;;91.7;5.0;1.5
5294;Persoonlijke verzorging en overige goede;2019 maart;96.5;-1.4;;103.4;0.9;2.3
5295;Persoonlijke verzorging en overige goede;2019 1e kwartaal;92.3;0.7;;98.3;2.9;2.2
5296;Persoonlijke verzorging en overige goede;2019 april;109.1;1.4;;116.9;4.3;2.8
5297;Persoonlijke verzorging en overige goede;2019 mei;117.3;1.0;;126.1;3.7;2.7
5298;Persoonlijke verzorging en overige goede;2019 juni;114.0;-3.8;;122.7;-0.5;3.4
5299;Persoonlijke verzorging en overige goede;2019 2e kwartaal;113.5;-0.5;;121.9;2.4;3.0
5300;Persoonlijke verzorging en overige goede;2019 juli;107.9;1.2;;116.1;5.0;3.7
5301;Persoonlijke verzorging en overige goede;2019 augustus;105.4;0.7;;113.8;4.2;3.4
5302;Persoonlijke verzorging en overige goede;2019 september;100.1;0.7;;106.0;3.1;2.4
5303;Persoonlijke verzorging en overige goede;2019 3e kwartaal;104.5;0.9;;112.0;4.1;3.2
5304;Persoonlijke verzorging en overige goede;2019 oktober;94.3;2.2;;101.4;5.2;2.9
5305;Persoonlijke verzorging en overige goede;2019 november;102.8;2.4;;109.9;4.9;2.5
5306;Persoonlijke verzorging en overige goede;2019 december;116.6;2.1;;125.4;4.8;2.7
5307;Persoonlijke verzorging en overige goede;2019 4e kwartaal;104.6;2.2;;112.2;5.0;2.7
5308;Persoonlijke verzorging en overige goede;2020 januari;95.0;1.3;;103.2;3.5;2.2
5309;Persoonlijke verzorging en overige goede;2020 februari;90.0;4.1;;98.2;7.1;2.8
5310;Persoonlijke verzorging en overige goede;2020 maart;95.7;-0.8;;104.9;1.5;2.3
5311;Persoonlijke verzorging en overige goede;2020 1e kwartaal;93.6;1.4;;102.1;3.9;2.4
5312;Persoonlijke verzorging en overige goede;2020 april;102.9;-5.7;;113.4;-3.0;2.9
5313;Persoonlijke verzorging en overige goede;2020 mei;113.4;-3.3;;126.0;-0.1;3.4
5314;Persoonlijke verzorging en overige goede;2020 juni;111.0;-2.7;;123.3;0.5;3.2
5315;Persoonlijke verzorging en overige goede;2020 2e kwartaal;109.1;-3.9;;120.9;-0.8;3.2
5316;Persoonlijke verzorging en overige goede;2020 juli;112.3;4.1;;123.7;6.5;2.3
5317;Persoonlijke verzorging en overige goede;2020 augustus;106.2;0.7;;117.0;2.8;2.0
5318;Persoonlijke verzorging en overige goede;2020 september;103.6;3.5;;113.5;7.1;3.5
5319;Persoonlijke verzorging en overige goede;2020 3e kwartaal;107.4;2.8;;118.1;5.4;2.6
5320;Persoonlijke verzorging en overige goede;2020 oktober;99.4;5.4;;110.2;8.7;3.1
5321;Persoonlijke verzorging en overige goede;2020 november;104.4;1.6;;114.5;4.2;2.6
5322;Persoonlijke verzorging en overige goede;2020 december;109.8;-5.9;;121.4;-3.2;2.9
5323;Persoonlijke verzorging en overige goede;2020 4e kwartaal;104.5;-0.1;;115.4;2.8;2.9
5324;Persoonlijke verzorging en overige goede;2020;103.6;-0.1;;114.1;2.7;2.8
5325;Persoonlijke verzorging en overige goede;2021 januari;86.7;-8.8;;97.7;-5.3;3.9
5326;Persoonlijke verzorging en overige goede;2021 februari;79.0;-12.2;;90.8;-7.6;5.3
5327;Persoonlijke verzorging en overige goede;2021 maart;97.5;1.8;;110.4;5.2;3.3
5328;Persoonlijke verzorging en overige goede;2021 1e kwartaal;87.7;-6.3;;99.7;-2.4;4.1
5329;Persoonlijke verzorging en overige goede;2021 april;109.9;6.8;;125.3;10.5;3.4
5330;Persoonlijke verzorging en overige goede;2021 mei;119.4;5.3;;136.9;8.6;3.1
5331;Persoonlijke verzorging en overige goede;2021 juni;116.9;5.3;;134.3;8.9;3.4
5332;Persoonlijke verzorging en overige goede;2021 2e kwartaal;115.4;5.8;;132.2;9.3;3.3
5333;Persoonlijke verzorging en overige goede;2021 juli;117.0;4.2;;132.9;7.4;3.1
5334;Persoonlijke verzorging en overige goede;2021 augustus;108.3;2.0;;123.4;5.5;3.5
5335;Persoonlijke verzorging en overige goede;2021 september;111.2;7.3;;123.6;8.8;1.4
5336;Persoonlijke verzorging en overige goede;2021 3e kwartaal;112.1;4.5;;126.6;7.2;2.7
5337;Persoonlijke verzorging en overige goede;2021 oktober;102.9;3.5;;117.4;6.5;3.0
5338;Persoonlijke verzorging en overige goede;2021 november;111.8;7.0;;128.3;12.0;4.7
5339;Persoonlijke verzorging en overige goede;2021 december;117.3;6.8;;134.2;10.5;3.4
5340;Persoonlijke verzorging en overige goede;2021 4e kwartaal;110.6;5.8;;126.6;9.7;3.7
5341;Persoonlijke verzorging en overige goede;2021;106.5;2.7;;121.3;6.3;3.4
5342;Persoonlijke verzorging en overige goede;2022 januari;99.8;15.2;;113.4;16.0;0.7
5343;Persoonlijke verzorging en overige goede;2022 februari;91.1;15.3;;105.4;16.1;0.7
