ID;Geslacht;Leeftijd;Onderwijsrichting;Geboortegeneratie;OnderwijsniveauPersonen_1;OnderwijsniveauPersonenBasisonderwijs_2;OnderwijsniveauPersonenVmboMbo1_3;OnderwijsniveauPersonenHavoVwoMbo_4;OnderwijsniveauPersonenHboWo_5;OnderwijsniveauPersonenWoMaster_6;OnderwijsniveauPersonenOnbekend_7
1657;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
1658;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
1659;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;0.3;;;0.2;;;
1660;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;0.3;;0.1;0.2;;;
1661;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;0.3;;;0.2;0.0;0.1;
1662;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;0.5;;0.1;0.3;0.1;0.1;
1663;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;0.8;;0.2;0.4;0.1;0.1;
1664;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;;;;;;;
1665;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
1666;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1667;Vrouwen;45 tot 50 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1668;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1669;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
1670;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
1671;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;9.2;;0.3;1.8;6.2;0.8;
1672;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;11.0;;0.3;2.2;7.4;1.0;
1673;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;11.7;;0.4;2.5;7.6;1.3;
1674;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;12.5;;0.8;2.1;7.6;2.0;
1675;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;11.6;;1.0;2.4;5.9;2.3;
1676;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;;;;;;;
1677;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1678;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1679;Vrouwen;45 tot 50 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1680;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1681;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
1682;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
1683;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1940 tot 1945;37.0;;19.6;12.8;3.5;1.1;
1684;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1945 tot 1950;37.8;;17.5;14.5;4.1;1.6;
1685;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1950 tot 1955;36.6;;13.1;15.5;5.6;2.4;
1686;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1955 tot 1960;37.4;;9.6;18.1;6.9;2.8;
1687;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1960 tot 1965;36.0;;7.6;18.1;7.3;3.1;
1688;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1965 tot 1970;;;;;;;
1689;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1690;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1691;Vrouwen;45 tot 50 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1692;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1693;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
1694;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
1695;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1940 tot 1945;13.5;;1.7;10.3;1.2;0.3;
1696;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1945 tot 1950;13.4;;2.1;9.7;1.1;0.5;
1697;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1950 tot 1955;13.6;;2.6;9.5;0.9;0.5;
1698;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1955 tot 1960;14.6;;3.0;8.3;2.1;1.2;
1699;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1960 tot 1965;19.0;;3.1;10.5;3.4;2.0;
1700;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1965 tot 1970;;;;;;;
1701;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1702;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1703;Vrouwen;45 tot 50 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1704;Vrouwen;45 tot 50 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1705;Vrouwen;45 tot 50 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
1706;Vrouwen;45 tot 50 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
1707;Vrouwen;45 tot 50 jaar;05+07 Technisch;1940 tot 1945;4.6;;2.2;1.7;0.5;0.2;
1708;Vrouwen;45 tot 50 jaar;05+07 Technisch;1945 tot 1950;3.8;;1.6;1.5;0.4;0.3;
1709;Vrouwen;45 tot 50 jaar;05+07 Technisch;1950 tot 1955;3.4;;1.2;1.3;0.6;0.4;
1710;Vrouwen;45 tot 50 jaar;05+07 Technisch;1955 tot 1960;3.1;;0.7;1.4;0.5;0.5;
1711;Vrouwen;45 tot 50 jaar;05+07 Technisch;1960 tot 1965;3.9;;0.6;1.9;0.6;0.8;
1712;Vrouwen;45 tot 50 jaar;05+07 Technisch;1965 tot 1970;;;;;;;
1713;Vrouwen;45 tot 50 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
1714;Vrouwen;45 tot 50 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1715;Vrouwen;45 tot 50 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1716;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1717;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
1718;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
1719;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1940 tot 1945;0.3;;;;;;0.1
1720;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1945 tot 1950;0.5;;0.1;;;;0.2
1721;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1950 tot 1955;1.0;;0.4;0.2;0.1;;0.4
1722;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1955 tot 1960;3.3;;0.3;1.3;0.1;0.9;0.7
1723;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1960 tot 1965;3.1;0.1;0.4;1.1;0.2;0.4;0.8
1724;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1965 tot 1970;;;;;;;
1725;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
1726;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1727;Vrouwen;45 tot 50 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1728;Vrouwen;50 tot 55 jaar;Totaal;1925 tot 1930;;;;;;;
1729;Vrouwen;50 tot 55 jaar;Totaal;1930 tot 1935;;;;;;;
1730;Vrouwen;50 tot 55 jaar;Totaal;1935 tot 1940;100.0;26.4;36.0;25.4;10.3;1.7;0.2
1731;Vrouwen;50 tot 55 jaar;Totaal;1940 tot 1945;100.0;19.8;36.8;29.1;11.2;3.0;0.1
1732;Vrouwen;50 tot 55 jaar;Totaal;1945 tot 1950;100.0;17.7;33.7;31.8;12.1;4.5;0.3
1733;Vrouwen;50 tot 55 jaar;Totaal;1950 tot 1955;100.0;13.2;28.5;35.3;16.2;6.1;0.7
1734;Vrouwen;50 tot 55 jaar;Totaal;1955 tot 1960;100.0;9.9;23.5;40.4;17.9;7.5;0.7
1735;Vrouwen;50 tot 55 jaar;Totaal;1960 tot 1965;;;;;;;
1736;Vrouwen;50 tot 55 jaar;Totaal;1965 tot 1970;;;;;;;
1737;Vrouwen;50 tot 55 jaar;Totaal;1970 tot 1975;;;;;;;
1738;Vrouwen;50 tot 55 jaar;Totaal;1975 tot 1980;;;;;;;
1739;Vrouwen;50 tot 55 jaar;Totaal;1980 tot 1985;;;;;;;
1740;Vrouwen;50 tot 55 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1741;Vrouwen;50 tot 55 jaar;00 Algemeen;1930 tot 1935;;;;;;;
1742;Vrouwen;50 tot 55 jaar;00 Algemeen;1935 tot 1940;38.8;26.4;11.0;1.4;;;
1743;Vrouwen;50 tot 55 jaar;00 Algemeen;1940 tot 1945;36.6;19.8;13.2;3.6;;;
1744;Vrouwen;50 tot 55 jaar;00 Algemeen;1945 tot 1950;36.1;17.7;13.0;5.5;;;
1745;Vrouwen;50 tot 55 jaar;00 Algemeen;1950 tot 1955;31.0;13.2;11.1;6.7;;;
1746;Vrouwen;50 tot 55 jaar;00 Algemeen;1955 tot 1960;28.0;9.8;9.7;8.5;;;
1747;Vrouwen;50 tot 55 jaar;00 Algemeen;1960 tot 1965;;;;;;;
1748;Vrouwen;50 tot 55 jaar;00 Algemeen;1965 tot 1970;;;;;;;
1749;Vrouwen;50 tot 55 jaar;00 Algemeen;1970 tot 1975;;;;;;;
1750;Vrouwen;50 tot 55 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1751;Vrouwen;50 tot 55 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1752;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
1753;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
1754;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;0.2;;;;;;
1755;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;0.3;;0.1;0.2;;;
1756;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;0.2;;0.1;0.1;;;
1757;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;0.4;;0.0;0.2;0.1;0.1;
1758;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;0.6;;0.1;0.3;0.1;0.1;
1759;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;;;;;;;
1760;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;;;;;;;
1761;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
1762;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1763;Vrouwen;50 tot 55 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1764;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1765;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
1766;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;9.1;;0.4;2.1;6.0;0.5;
1767;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;10.2;;0.4;2.0;6.8;1.1;
1768;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;11.0;;0.5;2.1;7.0;1.4;
1769;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;12.2;;0.6;2.1;8.0;1.6;
1770;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;12.1;;0.8;2.0;7.3;2.0;
1771;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;;;;;;;
1772;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;;;;;;;
1773;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1774;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1775;Vrouwen;50 tot 55 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1776;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1777;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
1778;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1935 tot 1940;32.7;;19.4;9.7;2.8;0.7;
1779;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1940 tot 1945;35.6;;19.3;11.9;3.1;1.3;
1780;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1945 tot 1950;35.7;;16.8;13.0;3.8;2.0;
1781;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1950 tot 1955;37.2;;13.1;15.6;5.9;2.6;
1782;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1955 tot 1960;37.7;;9.0;18.4;7.2;3.1;
1783;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1960 tot 1965;;;;;;;
1784;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1965 tot 1970;;;;;;;
1785;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1786;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1787;Vrouwen;50 tot 55 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1788;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1789;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
1790;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1935 tot 1940;12.8;;1.3;10.4;0.9;0.2;
1791;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1940 tot 1945;12.2;;1.5;9.7;0.7;0.3;
1792;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1945 tot 1950;12.5;;1.9;9.4;0.7;0.5;
1793;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1950 tot 1955;13.1;;2.5;8.3;1.5;0.8;
1794;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1955 tot 1960;15.4;;3.0;8.6;2.5;1.3;
1795;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1960 tot 1965;;;;;;;
1796;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1965 tot 1970;;;;;;;
1797;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1798;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1799;Vrouwen;50 tot 55 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1800;Vrouwen;50 tot 55 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1801;Vrouwen;50 tot 55 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
1802;Vrouwen;50 tot 55 jaar;05+07 Technisch;1935 tot 1940;6.0;;3.7;1.7;0.4;0.2;
1803;Vrouwen;50 tot 55 jaar;05+07 Technisch;1940 tot 1945;4.5;;2.1;1.7;0.4;0.3;
1804;Vrouwen;50 tot 55 jaar;05+07 Technisch;1945 tot 1950;3.6;;1.2;1.6;0.5;0.4;
1805;Vrouwen;50 tot 55 jaar;05+07 Technisch;1950 tot 1955;3.6;;1.1;1.5;0.6;0.4;
1806;Vrouwen;50 tot 55 jaar;05+07 Technisch;1955 tot 1960;3.1;;0.7;1.4;0.5;0.5;
1807;Vrouwen;50 tot 55 jaar;05+07 Technisch;1960 tot 1965;;;;;;;
1808;Vrouwen;50 tot 55 jaar;05+07 Technisch;1965 tot 1970;;;;;;;
1809;Vrouwen;50 tot 55 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
1810;Vrouwen;50 tot 55 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1811;Vrouwen;50 tot 55 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1812;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1813;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
1814;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1935 tot 1940;0.5;;0.2;;;;0.2
1815;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1940 tot 1945;0.4;;0.1;;0.1;;0.1
1816;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1945 tot 1950;0.8;;0.3;0.1;0.1;0.1;0.3
1817;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1950 tot 1955;2.6;;0.1;0.9;0.1;0.7;0.7
1818;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1955 tot 1960;3.0;0.1;0.3;1.2;0.1;0.5;0.7
1819;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1960 tot 1965;;;;;;;
1820;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1965 tot 1970;;;;;;;
1821;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
1822;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1823;Vrouwen;50 tot 55 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1824;Vrouwen;55 tot 60 jaar;Totaal;1925 tot 1930;;;;;;;
1825;Vrouwen;55 tot 60 jaar;Totaal;1930 tot 1935;100.0;36.8;32.8;21.2;7.9;1.2;
1826;Vrouwen;55 tot 60 jaar;Totaal;1935 tot 1940;100.0;25.0;37.1;26.7;9.1;1.9;0.2
1827;Vrouwen;55 tot 60 jaar;Totaal;1940 tot 1945;100.0;18.7;37.8;29.3;10.9;3.0;0.4
1828;Vrouwen;55 tot 60 jaar;Totaal;1945 tot 1950;100.0;16.4;34.3;31.5;12.6;4.8;0.5
1829;Vrouwen;55 tot 60 jaar;Totaal;1950 tot 1955;100.0;13.1;29.8;34.5;15.6;6.4;0.6
1830;Vrouwen;55 tot 60 jaar;Totaal;1955 tot 1960;;;;;;;
1831;Vrouwen;55 tot 60 jaar;Totaal;1960 tot 1965;;;;;;;
1832;Vrouwen;55 tot 60 jaar;Totaal;1965 tot 1970;;;;;;;
1833;Vrouwen;55 tot 60 jaar;Totaal;1970 tot 1975;;;;;;;
1834;Vrouwen;55 tot 60 jaar;Totaal;1975 tot 1980;;;;;;;
1835;Vrouwen;55 tot 60 jaar;Totaal;1980 tot 1985;;;;;;;
1836;Vrouwen;55 tot 60 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1837;Vrouwen;55 tot 60 jaar;00 Algemeen;1930 tot 1935;49.4;36.8;11.0;1.5;;;
1838;Vrouwen;55 tot 60 jaar;00 Algemeen;1935 tot 1940;41.5;25.0;13.5;3.1;;;
1839;Vrouwen;55 tot 60 jaar;00 Algemeen;1940 tot 1945;38.8;18.7;14.8;5.3;;;
1840;Vrouwen;55 tot 60 jaar;00 Algemeen;1945 tot 1950;35.1;16.4;12.6;6.1;;;
1841;Vrouwen;55 tot 60 jaar;00 Algemeen;1950 tot 1955;30.5;13.0;11.6;5.9;;;
1842;Vrouwen;55 tot 60 jaar;00 Algemeen;1955 tot 1960;;;;;;;
1843;Vrouwen;55 tot 60 jaar;00 Algemeen;1960 tot 1965;;;;;;;
1844;Vrouwen;55 tot 60 jaar;00 Algemeen;1965 tot 1970;;;;;;;
1845;Vrouwen;55 tot 60 jaar;00 Algemeen;1970 tot 1975;;;;;;;
1846;Vrouwen;55 tot 60 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1847;Vrouwen;55 tot 60 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1848;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
1849;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
1850;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;0.3;;0.1;0.1;;;
1851;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;0.2;;0.1;;;;
1852;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;0.2;;0.1;0.1;;;
1853;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;0.3;;;0.1;;0.0;
1854;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;;;;;;;
1855;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;;;;;;;
1856;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;;;;;;;
1857;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
1858;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1859;Vrouwen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1860;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1861;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;7.2;;0.4;1.6;4.8;0.4;
1862;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;9.1;;0.4;2.1;5.9;0.7;
1863;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;10.3;;0.5;2.0;6.7;1.1;
1864;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;11.2;;0.6;2.4;7.0;1.3;
1865;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;12.2;;0.8;2.3;7.4;1.7;
1866;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;;;;;;;
1867;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;;;;;;;
1868;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;;;;;;;
1869;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1870;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1871;Vrouwen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1872;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1873;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1930 tot 1935;24.2;;14.0;7.8;1.9;0.5;
1874;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1935 tot 1940;30.9;;18.5;9.2;2.4;0.8;
1875;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1940 tot 1945;33.6;;18.8;10.3;3.2;1.3;
1876;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1945 tot 1950;36.4;;17.5;12.7;4.1;2.2;
1877;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1950 tot 1955;37.7;;13.3;15.8;5.8;2.8;
1878;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1955 tot 1960;;;;;;;
1879;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1960 tot 1965;;;;;;;
1880;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1965 tot 1970;;;;;;;
1881;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1882;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1883;Vrouwen;55 tot 60 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1884;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1885;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1930 tot 1935;10.7;;1.2;8.4;0.9;;
1886;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1935 tot 1940;12.2;;1.1;10.3;0.4;0.3;
1887;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1940 tot 1945;11.7;;1.4;9.4;0.6;0.3;
1888;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1945 tot 1950;11.1;;2.0;7.6;0.9;0.5;
1889;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1950 tot 1955;12.9;;2.7;7.8;1.6;0.9;
1890;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1955 tot 1960;;;;;;;
1891;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1960 tot 1965;;;;;;;
1892;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1965 tot 1970;;;;;;;
1893;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1894;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1895;Vrouwen;55 tot 60 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1896;Vrouwen;55 tot 60 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1897;Vrouwen;55 tot 60 jaar;05+07 Technisch;1930 tot 1935;8.1;;6.0;1.7;0.3;;
