ID;Inkomensgroepen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;HuishoudensInVanTotaal_2;Vermogenssom_3;Vermogensaandeel_4;GemiddeldBedrag_5;MediaanVermogen_6
1988;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1997;128;7.8;50.0;19.4;393.0;240.0
1989;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1998;126;7.5;55.0;19.4;440.0;252.0
1990;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1999;132;7.8;63.0;19.5;478.0;289.0
1991;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;2000;134;7.8;76.0;19.6;568.0;326.0
1992;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1993;89;5.6;27.0;13.7;307.0;181.0
1993;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1994;87;5.4;28.0;13.5;329.0;198.0
1994;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1995;83;5.2;29.0;13.0;349.0;189.0
1995;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1996;83;5.1;31.0;12.3;369.0;215.0
1996;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1997;89;5.4;31.0;12.1;354.0;225.0
1997;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1998;88;5.2;34.0;12.0;389.0;242.0
1998;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1999;91;5.4;41.0;12.6;450.0;284.0
1999;Hoogste 25%-groep van inkomens;Leeftijd 65 - 74 jaar;2000;90;5.3;46.0;11.8;506.0;302.0
2000;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1993;37;2.4;18.0;9.0;482.0;275.0
2001;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1994;38;2.4;19.0;9.1;510.0;266.0
2002;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1995;39;2.4;19.0;8.7;494.0;279.0
2003;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1996;38;2.3;21.0;8.3;542.0;278.0
2004;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1997;39;2.4;19.0;7.3;482.0;283.0
2005;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1998;38;2.3;21.0;7.4;560.0;299.0
2006;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1999;41;2.4;22.0;6.9;540.0;307.0
2007;Hoogste 25%-groep van inkomens;Leeftijd 75 jaar of ouder;2000;43;2.5;30.0;7.8;697.0;408.0
2008;Hoogste 25%-groep van inkomens;Vermogen negatief;1993;120;7.6;-3.0;-1.3;-22.0;-9.0
2009;Hoogste 25%-groep van inkomens;Vermogen negatief;1994;117;7.3;-3.0;-1.4;-26.0;-10.0
2010;Hoogste 25%-groep van inkomens;Vermogen negatief;1995;107;6.6;-3.0;-1.3;-27.0;-10.0
2011;Hoogste 25%-groep van inkomens;Vermogen negatief;1996;112;6.9;-5.0;-1.8;-40.0;-15.0
2012;Hoogste 25%-groep van inkomens;Vermogen negatief;1997;115;6.9;-4.0;-1.6;-36.0;-15.0
2013;Hoogste 25%-groep van inkomens;Vermogen negatief;1998;142;8.5;-6.0;-2.2;-43.0;-17.0
2014;Hoogste 25%-groep van inkomens;Vermogen negatief;1999;133;7.9;-6.0;-2.0;-48.0;-20.0
2015;Hoogste 25%-groep van inkomens;Vermogen negatief;2000;139;8.1;-7.0;-1.8;-50.0;-21.0
2016;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1993;96;6.1;0.0;0.1;2.0;2.0
2017;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1994;92;5.7;0.0;0.1;2.0;2.0
2018;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1995;87;5.4;0.0;0.1;2.0;2.0
2019;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1996;72;4.4;0.0;0.1;2.0;2.0
2020;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1997;64;3.8;0.0;0.1;2.0;2.0
2021;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1998;65;3.9;0.0;0.0;2.0;2.0
2022;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1999;56;3.3;0.0;0.0;2.0;2.0
2023;Hoogste 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;2000;51;2.9;0.0;0.0;2.0;2.0
2024;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1993;61;3.9;0.0;0.2;7.0;7.0
2025;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1994;49;3.1;0.0;0.2;7.0;7.0
2026;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1995;49;3.1;0.0;0.2;7.0;8.0
2027;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1996;43;2.6;0.0;0.1;7.0;7.0
2028;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1997;41;2.5;0.0;0.1;7.0;7.0
2029;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1998;43;2.6;0.0;0.1;7.0;7.0
2030;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;1999;40;2.4;0.0;0.1;7.0;7.0
2031;Hoogste 25%-groep van inkomens;Vermogen 5 tot 10 duizend euro;2000;37;2.1;0.0;0.1;7.0;7.0
2032;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1993;97;6.2;1.0;0.7;15.0;15.0
2033;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1994;87;5.4;1.0;0.6;15.0;15.0
2034;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1995;81;5.0;1.0;0.5;15.0;15.0
2035;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1996;73;4.5;1.0;0.4;15.0;15.0
2036;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1997;69;4.2;1.0;0.4;15.0;15.0
2037;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1998;72;4.3;1.0;0.4;15.0;15.0
2038;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;1999;64;3.8;1.0;0.3;15.0;15.0
2039;Hoogste 25%-groep van inkomens;Vermogen 10 tot 20 duizend euro;2000;54;3.1;1.0;0.2;15.0;15.0
2040;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1993;315;19.9;11.0;5.4;35.0;35.0
2041;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1994;288;18.0;10.0;4.8;35.0;35.0
2042;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1995;261;16.2;9.0;4.2;36.0;36.0
2043;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1996;244;14.9;9.0;3.5;36.0;36.0
2044;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1997;215;13.0;8.0;2.9;36.0;36.0
2045;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1998;200;11.9;7.0;2.4;35.0;35.0
2046;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;1999;167;9.8;6.0;1.8;35.0;35.0
2047;Hoogste 25%-groep van inkomens;Vermogen 20 tot 50 duizend euro;2000;141;8.2;5.0;1.3;35.0;35.0
2048;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1993;362;22.9;26.0;13.2;73.0;72.0
2049;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1994;390;24.4;28.0;13.5;73.0;72.0
2050;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1995;408;25.3;30.0;13.3;73.0;72.0
2051;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1996;408;24.9;30.0;12.1;74.0;73.0
2052;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1997;393;23.8;29.0;11.2;74.0;74.0
2053;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1998;350;20.9;26.0;9.2;75.0;75.0
2054;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;1999;313;18.4;24.0;7.3;76.0;76.0
2055;Hoogste 25%-groep van inkomens;Vermogen 50 tot 100 duizend euro;2000;259;15.1;20.0;5.1;76.0;77.0
2056;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1993;283;17.9;40.0;19.8;140.0;135.0
2057;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1994;318;19.9;45.0;21.1;140.0;136.0
2058;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1995;350;21.7;49.0;21.9;139.0;134.0
2059;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1996;389;23.7;55.0;21.9;141.0;136.0
2060;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1997;421;25.4;59.0;22.8;141.0;137.0
2061;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1998;429;25.6;61.0;21.3;142.0;138.0
2062;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;1999;465;27.4;67.0;20.5;143.0;140.0
2063;Hoogste 25%-groep van inkomens;Vermogen 100 tot 200 duizend euro;2000;469;27.4;68.0;17.6;145.0;143.0
2064;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1993;179;11.3;55.0;27.6;308.0;290.0
2065;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1994;189;11.8;57.0;27.3;305.0;285.0
2066;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1995;198;12.2;60.0;26.9;303.0;283.0
2067;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1996;215;13.1;65.0;26.3;304.0;284.0
2068;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1997;246;14.9;74.0;28.3;299.0;277.0
2069;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1998;274;16.4;81.0;28.6;297.0;274.0
2070;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;1999;340;20.0;101.0;31.2;297.0;277.0
2071;Hoogste 25%-groep van inkomens;Vermogen 200 tot 500 duizend euro;2000;421;24.6;126.0;32.6;300.0;281.0
2072;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1993;48;3.1;32.0;16.1;667.0;646.0
2073;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1994;53;3.3;35.0;16.8;675.0;642.0
2074;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1995;52;3.2;35.0;15.8;678.0;647.0
2075;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1996;58;3.5;40.0;15.9;685.0;653.0
2076;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1997;65;3.9;44.0;16.9;676.0;642.0
2077;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1998;68;4.1;46.0;16.1;673.0;640.0
2078;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;1999;81;4.8;55.0;17.1;682.0;655.0
2079;Hoogste 25%-groep van inkomens;Vermogen 500 duizend tot 1 miljoen euro;2000;95;5.6;65.0;16.9;686.0;652.0
2080;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1993;19;1.2;36.0;18.2;1897.0;1439.0
2081;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1994;19;1.2;36.0;17.1;1876.0;1495.0
2082;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1995;20;1.2;41.0;18.4;2079.0;1502.0
2083;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1996;24;1.5;54.0;21.6;2242.0;1502.0
2084;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1997;26;1.6;49.0;18.8;1857.0;1449.0
2085;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1998;33;1.9;68.0;24.0;2095.0;1520.0
2086;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;1999;38;2.2;77.0;23.7;2042.0;1477.0
2087;Hoogste 25%-groep van inkomens;Vermogen 1 miljoen euro en meer;2000;48;2.8;108.0;28.0;2250.0;1476.0
2088;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;1993;115;7.3;-3.0;-1.3;-23.0;-9.0
2089;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;1994;109;6.8;-3.0;-1.4;-28.0;-11.0
2090;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;1995;103;6.4;-3.0;-1.3;-28.0;-11.0
2091;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;1996;108;6.6;-5.0;-1.8;-42.0;-16.0
2092;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;1997;111;6.7;-4.0;-1.6;-37.0;-16.0
2093;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;1998;133;7.9;-6.0;-2.2;-46.0;-19.0
2094;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;1999;122;7.2;-6.0;-2.0;-52.0;-24.0
2095;Hoogste 25%-groep van inkomens;Laagste 10%-groep van vermogens;2000;127;7.4;-7.0;-1.8;-54.0;-26.0
2096;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;1993;25;1.6;0.0;0.0;0.0;0.0
2097;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;1994;29;1.8;0.0;0.0;0.0;0.0
2098;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;1995;26;1.6;0.0;0.0;0.0;0.0
2099;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;1996;21;1.3;0.0;0.0;0.0;0.0
2100;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;1997;21;1.3;0.0;0.0;0.0;0.0
2101;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;1998;22;1.3;0.0;0.0;0.0;0.0
2102;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;1999;22;1.3;0.0;0.0;0.0;0.0
2103;Hoogste 25%-groep van inkomens;2e 10%-groep van vermogens;2000;21;1.2;0.0;0.0;0.0;0.0
2104;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;1993;34;2.2;0.0;0.0;1.0;1.0
2105;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;1994;35;2.2;0.0;0.0;1.0;1.0
2106;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;1995;37;2.3;0.0;0.0;2.0;2.0
2107;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;1996;31;1.9;0.0;0.0;2.0;2.0
2108;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;1997;32;1.9;0.0;0.0;2.0;2.0
2109;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;1998;27;1.6;0.0;0.0;2.0;2.0
2110;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;1999;28;1.6;0.0;0.0;2.0;2.0
2111;Hoogste 25%-groep van inkomens;3e 10%-groep van vermogens;2000;26;1.5;0.0;0.0;2.0;2.0
2112;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;1993;54;3.4;0.0;0.1;4.0;4.0
2113;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;1994;54;3.4;0.0;0.1;4.0;4.0
2114;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;1995;52;3.2;0.0;0.1;5.0;5.0
2115;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;1996;52;3.2;0.0;0.1;5.0;5.0
2116;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;1997;52;3.1;0.0;0.1;6.0;6.0
2117;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;1998;51;3.1;0.0;0.1;5.0;5.0
2118;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;1999;50;3.0;0.0;0.1;6.0;6.0
2119;Hoogste 25%-groep van inkomens;4e 10%-groep van vermogens;2000;48;2.8;0.0;0.1;6.0;6.0
2120;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;1993;86;5.5;1.0;0.4;10.0;9.0
2121;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;1994;82;5.1;1.0;0.4;11.0;11.0
2122;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;1995;89;5.5;1.0;0.5;13.0;12.0
2123;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;1996;89;5.5;1.0;0.5;14.0;14.0
2124;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;1997;88;5.3;1.0;0.5;16.0;16.0
2125;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;1998;84;5.0;1.0;0.4;14.0;14.0
2126;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;1999;89;5.2;1.0;0.4;16.0;16.0
2127;Hoogste 25%-groep van inkomens;5e 10%-groep van vermogens;2000;82;4.8;1.0;0.4;17.0;17.0
2128;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;1993;149;9.4;3.0;1.6;21.0;21.0
2129;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;1994;146;9.1;3.0;1.7;24.0;24.0
2130;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;1995;151;9.3;4.0;1.8;27.0;27.0
2131;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;1996;154;9.4;5.0;1.9;30.0;31.0
2132;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;1997;155;9.4;5.0;2.0;34.0;34.0
2133;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;1998;157;9.4;5.0;1.7;31.0;31.0
2134;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;1999;157;9.2;6.0;1.8;37.0;37.0
2135;Hoogste 25%-groep van inkomens;6e 10%-groep van vermogens;2000;166;9.7;7.0;1.8;43.0;43.0
2136;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;1993;202;12.8;8.0;3.8;38.0;38.0
2137;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;1994;209;13.1;9.0;4.2;42.0;42.0
2138;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;1995;220;13.6;11.0;4.8;48.0;48.0
2139;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;1996;221;13.5;12.0;4.6;52.0;53.0
2140;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;1997;228;13.8;13.0;5.1;58.0;58.0
2141;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;1998;235;14.0;14.0;4.9;60.0;60.0
2142;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;1999;233;13.8;17.0;5.1;71.0;71.0
2143;Hoogste 25%-groep van inkomens;7e 10%-groep van vermogens;2000;238;13.9;20.0;5.1;84.0;84.0
2144;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;1993;240;15.2;15.0;7.4;61.0;61.0
2145;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;1994;254;15.9;17.0;8.2;68.0;68.0
2146;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;1995;259;16.0;19.0;8.6;74.0;74.0
2147;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;1996;262;16.0;21.0;8.5;81.0;81.0
2148;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;1997;262;15.9;23.0;9.0;89.0;89.0
2149;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;1998;275;16.4;27.0;9.3;97.0;96.0
2150;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;1999;281;16.6;31.0;9.7;112.0;111.0
2151;Hoogste 25%-groep van inkomens;8e 10%-groep van vermogens;2000;283;16.5;37.0;9.6;131.0;130.0
2152;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;1993;283;17.9;29.0;14.4;102.0;99.0
2153;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;1994;294;18.4;33.0;15.4;111.0;108.0
2154;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;1995;293;18.2;34.0;15.4;117.0;115.0
2155;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;1996;308;18.8;39.0;15.7;127.0;124.0
2156;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;1997;316;19.1;44.0;16.9;139.0;137.0
2157;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;1998;305;18.2;46.0;16.3;152.0;150.0
2158;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;1999;319;18.8;55.0;17.1;174.0;171.0
2159;Hoogste 25%-groep van inkomens;9e 10%-groep van vermogens;2000;323;18.9;66.0;17.0;203.0;201.0
2160;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;1993;391;24.8;147.0;73.6;376.0;241.0
2161;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;1994;388;24.2;150.0;71.4;388.0;255.0
2162;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;1995;384;23.8;156.0;70.0;407.0;258.0
2163;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;1996;390;23.8;175.0;70.4;450.0;277.0
2164;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;1997;389;23.5;176.0;67.8;452.0;297.0
2165;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;1998;386;23.0;198.0;69.4;513.0;319.0
2166;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;1999;395;23.3;220.0;67.8;556.0;355.0
2167;Hoogste 25%-groep van inkomens;Hoogste 10%-groep van vermogens;2000;399;23.3;262.0;67.8;657.0;403.0
2168;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;1993;172;10.9;29.0;14.6;170.0;167.0
2169;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;1994;175;10.9;32.0;15.1;182.0;178.0
2170;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;1995;173;10.7;33.0;14.7;189.0;186.0
2171;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;1996;179;11.0;36.0;14.6;203.0;199.0
2172;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;1997;179;10.8;40.0;15.3;222.0;218.0
2173;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;1998;180;10.7;43.0;15.2;240.0;235.0
2174;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;1999;185;10.9;50.0;15.6;272.0;268.0
2175;Hoogste 25%-groep van inkomens;Op één na hoogste 5%-groep van vermogens;2000;186;10.8;58.0;15.0;313.0;309.0
2176;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;1993;220;13.9;118.0;59.0;537.0;374.0
2177;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;1994;213;13.3;119.0;56.3;557.0;390.0
2178;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;1995;211;13.1;123.0;55.4;586.0;397.0
2179;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;1996;211;12.9;139.0;55.8;660.0;431.0
2180;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;1997;211;12.7;137.0;52.6;648.0;455.0
2181;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;1998;206;12.3;155.0;54.2;751.0;493.0
2182;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;1999;210;12.4;169.0;52.2;805.0;542.0
2183;Hoogste 25%-groep van inkomens;Hoogste 5%-groep van vermogens;2000;213;12.5;204.0;52.8;956.0;609.0
2184;Hoogste 25%-groep van inkomens;Groningen;1993;45;2.8;5.0;2.7;122.0;46.0
2185;Hoogste 25%-groep van inkomens;Groningen;1994;44;2.8;6.0;2.7;129.0;61.0
2186;Hoogste 25%-groep van inkomens;Groningen;1995;44;2.8;6.0;2.6;133.0;64.0
2187;Hoogste 25%-groep van inkomens;Groningen;1996;45;2.8;6.0;2.5;135.0;75.0
2188;Hoogste 25%-groep van inkomens;Groningen;1997;44;2.7;7.0;2.6;153.0;84.0
2189;Hoogste 25%-groep van inkomens;Groningen;1998;44;2.6;8.0;2.6;171.0;79.0
2190;Hoogste 25%-groep van inkomens;Groningen;1999;43;2.6;8.0;2.4;179.0;84.0
2191;Hoogste 25%-groep van inkomens;Groningen;2000;46;2.7;11.0;2.8;236.0;108.0
2192;Hoogste 25%-groep van inkomens;Friesland;1993;46;2.9;6.0;3.1;137.0;77.0
2193;Hoogste 25%-groep van inkomens;Friesland;1994;47;3.0;6.0;3.1;137.0;78.0
2194;Hoogste 25%-groep van inkomens;Friesland;1995;48;3.0;8.0;3.4;157.0;71.0
2195;Hoogste 25%-groep van inkomens;Friesland;1996;50;3.1;9.0;3.7;183.0;87.0
2196;Hoogste 25%-groep van inkomens;Friesland;1997;50;3.0;8.0;3.1;162.0;93.0
2197;Hoogste 25%-groep van inkomens;Friesland;1998;50;3.0;8.0;2.8;162.0;93.0
2198;Hoogste 25%-groep van inkomens;Friesland;1999;50;2.9;9.0;2.8;184.0;108.0
2199;Hoogste 25%-groep van inkomens;Friesland;2000;49;2.9;11.0;2.7;214.0;120.0
2200;Hoogste 25%-groep van inkomens;Drenthe;1993;41;2.6;5.0;2.5;123.0;67.0
2201;Hoogste 25%-groep van inkomens;Drenthe;1994;43;2.7;6.0;2.6;129.0;80.0
2202;Hoogste 25%-groep van inkomens;Drenthe;1995;43;2.7;6.0;2.5;131.0;82.0
2203;Hoogste 25%-groep van inkomens;Drenthe;1996;42;2.6;6.0;2.5;151.0;91.0
2204;Hoogste 25%-groep van inkomens;Drenthe;1997;44;2.7;7.0;2.7;159.0;100.0
2205;Hoogste 25%-groep van inkomens;Drenthe;1998;44;2.6;7.0;2.4;158.0;98.0
2206;Hoogste 25%-groep van inkomens;Drenthe;1999;42;2.5;8.0;2.5;188.0;111.0
2207;Hoogste 25%-groep van inkomens;Drenthe;2000;44;2.6;9.0;2.3;202.0;126.0
2208;Hoogste 25%-groep van inkomens;Overijssel;1993;90;5.7;12.0;6.2;137.0;71.0
2209;Hoogste 25%-groep van inkomens;Overijssel;1994;94;5.9;13.0;6.1;136.0;73.0
2210;Hoogste 25%-groep van inkomens;Overijssel;1995;95;5.9;14.0;6.3;147.0;79.0
2211;Hoogste 25%-groep van inkomens;Overijssel;1996;96;5.8;15.0;5.9;154.0;86.0
2212;Hoogste 25%-groep van inkomens;Overijssel;1997;96;5.8;15.0;5.9;162.0;92.0
2213;Hoogste 25%-groep van inkomens;Overijssel;1998;97;5.8;17.0;5.9;174.0;102.0
2214;Hoogste 25%-groep van inkomens;Overijssel;1999;101;5.9;20.0;6.1;195.0;119.0
2215;Hoogste 25%-groep van inkomens;Overijssel;2000;102;6.0;23.0;6.0;229.0;136.0
2216;Hoogste 25%-groep van inkomens;Flevoland;1993;24;1.5;3.0;1.3;109.0;42.0
2217;Hoogste 25%-groep van inkomens;Flevoland;1994;26;1.6;2.0;1.0;86.0;45.0
