ID;Geslacht;Persoonskenmerken;Onderwijsniveau;BedrijfstakkenSBI2008;Perioden;BanenVanWerknemers_1;BrutoUurloon_2
2847;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;B Delfstoffenwinning;2010;0.0;0.0
2848;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;C Industrie;2010;16.9;17.0
2849;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;D Energievoorziening;2010;0.0;0.0
2850;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2851;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;F Bouwnijverheid;2010;4.8;18.3
2852;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;G-N Commerciële dienstverlening;2010;128.1;17.3
2853;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;G-I Handel, vervoer en horeca;2010;65.6;15.6
2854;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;G Handel;2010;45.8;15.5
2855;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;H Vervoer en opslag;2010;11.1;17.8
2856;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;I Horeca;2010;8.8;13.6
2857;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;J Informatie en communicatie;2010;4.7;22.4
2858;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;K Financiële dienstverlening;2010;14.8;20.9
2859;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;L Verhuur en handel van onroerend goed;2010;3.3;22.4
2860;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;M-N Zakelijke dienstverlening;2010;39.6;17.1
2861;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;M Specialistische zakelijke diensten;2010;15.9;19.1
2862;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;N Verhuur en overige zakelijke diensten;2010;23.7;15.4
2863;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;O-U Niet-commerciële dienstverlening;2010;228.9;18.9
2864;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;O-Q Overheid en zorg;2010;213.0;19.0
2865;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;O Openbaar bestuur en overheidsdiensten;2010;26.2;20.2
2866;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;P Onderwijs;2010;18.4;19.4
2867;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;Q Gezondheids- en welzijnszorg;2010;168.3;18.8
2868;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;R-U Cultuur, recreatie, overige diensten;2010;15.9;16.6
2869;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;R Cultuur, sport en recreatie;2010;7.0;15.6
2870;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: middelbaar;S Overige dienstverlening;2010;8.9;17.4
2871;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;A-U Alle economische activiteiten;2010;236.3;26.8
2872;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;A-F Landbouw en nijverheid;2010;8.0;28.1
2873;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2874;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;B-F Nijverheid en energie;2010;7.6;28.3
2875;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;B-E Nijverheid (geen bouw) en energie;2010;6.5;29.0
2876;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;B Delfstoffenwinning;2010;0.0;0.0
2877;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;C Industrie;2010;5.5;29.1
2878;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;D Energievoorziening;2010;0.0;0.0
2879;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2880;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;F Bouwnijverheid;2010;0.0;0.0
2881;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;G-N Commerciële dienstverlening;2010;47.1;27.7
2882;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;G-I Handel, vervoer en horeca;2010;13.4;25.3
2883;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;G Handel;2010;9.3;24.7
2884;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;H Vervoer en opslag;2010;2.8;29.3
2885;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;I Horeca;2010;0.0;0.0
2886;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;J Informatie en communicatie;2010;5.1;30.0
2887;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;K Financiële dienstverlening;2010;7.7;33.2
2888;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2889;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;M-N Zakelijke dienstverlening;2010;19.0;25.4
2890;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;M Specialistische zakelijke diensten;2010;10.9;28.4
2891;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;N Verhuur en overige zakelijke diensten;2010;8.1;21.2
2892;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;O-U Niet-commerciële dienstverlening;2010;181.2;26.5
2893;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;O-Q Overheid en zorg;2010;169.9;26.5
2894;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;O Openbaar bestuur en overheidsdiensten;2010;21.7;28.4
2895;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;P Onderwijs;2010;67.0;27.2
2896;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;Q Gezondheids- en welzijnszorg;2010;81.2;25.3
2897;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;R-U Cultuur, recreatie, overige diensten;2010;11.3;27.1
2898;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;R Cultuur, sport en recreatie;2010;4.0;23.8
2899;Vrouwen;Leeftijd: 45 tot 55 jaar;Onderwijsniveau: hoog;S Overige dienstverlening;2010;7.2;28.7
2900;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;A-U Alle economische activiteiten;2010;407.3;20.2
2901;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;A-F Landbouw en nijverheid;2010;28.0;16.5
2902;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;A Landbouw, bosbouw en visserij;2010;4.2;14.0
2903;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;B-F Nijverheid en energie;2010;23.9;16.8
2904;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;B-E Nijverheid (geen bouw) en energie;2010;20.1;16.9
2905;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;B Delfstoffenwinning;2010;0.0;0.0
2906;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;C Industrie;2010;18.6;16.4
2907;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;D Energievoorziening;2010;0.0;0.0
2908;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2909;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;F Bouwnijverheid;2010;3.7;16.3
2910;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;G-N Commerciële dienstverlening;2010;130.4;16.6
2911;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;G-I Handel, vervoer en horeca;2010;71.6;15.2
2912;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;G Handel;2010;48.8;15.1
2913;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;H Vervoer en opslag;2010;10.4;17.5
2914;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;I Horeca;2010;12.5;13.3
2915;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;J Informatie en communicatie;2010;4.3;21.5
2916;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;K Financiële dienstverlening;2010;8.6;22.1
2917;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;L Verhuur en handel van onroerend goed;2010;2.9;21.4
2918;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;M-N Zakelijke dienstverlening;2010;42.9;16.6
2919;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;M Specialistische zakelijke diensten;2010;13.3;20.0
2920;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;N Verhuur en overige zakelijke diensten;2010;29.6;14.6
2921;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;O-U Niet-commerciële dienstverlening;2010;248.9;22.4
2922;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;O-Q Overheid en zorg;2010;229.0;22.5
2923;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;O Openbaar bestuur en overheidsdiensten;2010;24.4;22.8
2924;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;P Onderwijs;2010;55.8;25.9
2925;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;Q Gezondheids- en welzijnszorg;2010;148.9;21.0
2926;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;R-U Cultuur, recreatie, overige diensten;2010;19.9;20.4
2927;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;R Cultuur, sport en recreatie;2010;7.7;18.8
2928;Vrouwen;Leeftijd: 55 tot 65 jaar;Totaal;S Overige dienstverlening;2010;12.1;21.3
2929;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;A-U Alle economische activiteiten;2010;146.9;15.1
2930;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;A-F Landbouw en nijverheid;2010;16.9;14.2
2931;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;A Landbouw, bosbouw en visserij;2010;2.7;14.1
2932;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;B-F Nijverheid en energie;2010;14.2;14.2
2933;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;B-E Nijverheid (geen bouw) en energie;2010;12.3;14.3
2934;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;B Delfstoffenwinning;2010;0.0;0.0
2935;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;C Industrie;2010;11.5;14.1
2936;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;D Energievoorziening;2010;0.0;0.0
2937;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2938;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;F Bouwnijverheid;2010;0.0;0.0
2939;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;G-N Commerciële dienstverlening;2010;73.1;14.3
2940;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;G-I Handel, vervoer en horeca;2010;44.1;13.6
2941;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;G Handel;2010;30.0;13.5
2942;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;H Vervoer en opslag;2010;5.4;15.1
2943;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;I Horeca;2010;8.7;13.0
2944;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;J Informatie en communicatie;2010;0.0;0.0
2945;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;K Financiële dienstverlening;2010;0.0;0.0
2946;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2947;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;M-N Zakelijke dienstverlening;2010;23.0;14.4
2948;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;M Specialistische zakelijke diensten;2010;4.8;17.4
2949;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;N Verhuur en overige zakelijke diensten;2010;18.3;13.4
2950;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;O-U Niet-commerciële dienstverlening;2010;56.8;16.3
2951;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;O-Q Overheid en zorg;2010;50.7;16.5
2952;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;O Openbaar bestuur en overheidsdiensten;2010;6.3;17.7
2953;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;P Onderwijs;2010;5.4;16.6
2954;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;Q Gezondheids- en welzijnszorg;2010;39.0;16.2
2955;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;R-U Cultuur, recreatie, overige diensten;2010;6.1;15.1
2956;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;R Cultuur, sport en recreatie;2010;0.0;0.0
2957;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: lager onderwijs;S Overige dienstverlening;2010;0.0;0.0
2958;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;A-U Alle economische activiteiten;2010;147.5;18.8
2959;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;A-F Landbouw en nijverheid;2010;8.3;17.6
2960;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2961;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;B-F Nijverheid en energie;2010;7.1;18.3
2962;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;B-E Nijverheid (geen bouw) en energie;2010;5.6;18.5
2963;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;B Delfstoffenwinning;2010;0.0;0.0
2964;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;C Industrie;2010;5.1;18.1
2965;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;D Energievoorziening;2010;0.0;0.0
2966;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2967;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;F Bouwnijverheid;2010;0.0;0.0
2968;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;G-N Commerciële dienstverlening;2010;44.4;17.5
2969;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;G-I Handel, vervoer en horeca;2010;23.3;16.4
2970;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;G Handel;2010;15.8;16.1
2971;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;H Vervoer en opslag;2010;3.8;19.0
2972;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;I Horeca;2010;3.6;14.1
2973;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;J Informatie en communicatie;2010;0.0;0.0
2974;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;K Financiële dienstverlening;2010;3.9;21.3
2975;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;L Verhuur en handel van onroerend goed;2010;0.0;0.0
2976;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;M-N Zakelijke dienstverlening;2010;13.9;16.8
2977;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;M Specialistische zakelijke diensten;2010;6.0;19.6
2978;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;N Verhuur en overige zakelijke diensten;2010;8.0;14.4
2979;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;O-U Niet-commerciële dienstverlening;2010;94.7;19.6
2980;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;O-Q Overheid en zorg;2010;88.2;19.8
2981;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;O Openbaar bestuur en overheidsdiensten;2010;9.3;20.0
2982;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;P Onderwijs;2010;8.3;20.3
2983;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;Q Gezondheids- en welzijnszorg;2010;70.6;19.6
2984;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;R-U Cultuur, recreatie, overige diensten;2010;6.5;17.6
2985;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;R Cultuur, sport en recreatie;2010;2.7;16.6
2986;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: middelbaar;S Overige dienstverlening;2010;0.0;0.0
2987;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;A-U Alle economische activiteiten;2010;113.0;26.9
2988;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;A-F Landbouw en nijverheid;2010;2.8;24.2
2989;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;A Landbouw, bosbouw en visserij;2010;0.0;0.0
2990;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;B-F Nijverheid en energie;2010;2.6;24.4
2991;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;B-E Nijverheid (geen bouw) en energie;2010;0.0;0.0
2992;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;B Delfstoffenwinning;2010;0.0;0.0
2993;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;C Industrie;2010;0.0;0.0
2994;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;D Energievoorziening;2010;0.0;0.0
2995;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
2996;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;F Bouwnijverheid;2010;0.0;0.0
2997;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;G-N Commerciële dienstverlening;2010;12.9;24.3
2998;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;G-I Handel, vervoer en horeca;2010;4.3;22.6
2999;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;G Handel;2010;3.0;22.9
3000;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;H Vervoer en opslag;2010;0.0;0.0
3001;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;I Horeca;2010;0.0;0.0
3002;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;J Informatie en communicatie;2010;0.0;0.0
3003;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;K Financiële dienstverlening;2010;0.0;0.0
3004;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;L Verhuur en handel van onroerend goed;2010;0.0;0.0
3005;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;M-N Zakelijke dienstverlening;2010;5.9;22.5
3006;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;M Specialistische zakelijke diensten;2010;2.6;24.5
3007;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;N Verhuur en overige zakelijke diensten;2010;3.3;20.5
3008;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;O-U Niet-commerciële dienstverlening;2010;97.3;27.3
3009;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;O-Q Overheid en zorg;2010;90.1;27.4
3010;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;O Openbaar bestuur en overheidsdiensten;2010;8.8;28.5
3011;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;P Onderwijs;2010;42.0;27.9
3012;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;Q Gezondheids- en welzijnszorg;2010;39.3;26.6
3013;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;R-U Cultuur, recreatie, overige diensten;2010;7.2;26.5
3014;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;R Cultuur, sport en recreatie;2010;2.5;24.9
3015;Vrouwen;Leeftijd: 55 tot 65 jaar;Onderwijsniveau: hoog;S Overige dienstverlening;2010;4.7;27.3
3016;Vrouwen;Herkomst: autochtoon;Totaal;A-U Alle economische activiteiten;2010;2927.5;18.3
3017;Vrouwen;Herkomst: autochtoon;Totaal;A-F Landbouw en nijverheid;2010;192.3;17.0
3018;Vrouwen;Herkomst: autochtoon;Totaal;A Landbouw, bosbouw en visserij;2010;23.1;13.9
3019;Vrouwen;Herkomst: autochtoon;Totaal;B-F Nijverheid en energie;2010;169.2;17.3
3020;Vrouwen;Herkomst: autochtoon;Totaal;B-E Nijverheid (geen bouw) en energie;2010;138.5;17.3
3021;Vrouwen;Herkomst: autochtoon;Totaal;B Delfstoffenwinning;2010;0.0;0.0
3022;Vrouwen;Herkomst: autochtoon;Totaal;C Industrie;2010;128.1;16.9
3023;Vrouwen;Herkomst: autochtoon;Totaal;D Energievoorziening;2010;4.1;21.9
3024;Vrouwen;Herkomst: autochtoon;Totaal;E Waterbedrijven en afvalbeheer;2010;5.6;21.5
3025;Vrouwen;Herkomst: autochtoon;Totaal;F Bouwnijverheid;2010;30.7;17.2
3026;Vrouwen;Herkomst: autochtoon;Totaal;G-N Commerciële dienstverlening;2010;1218.6;16.4
3027;Vrouwen;Herkomst: autochtoon;Totaal;G-I Handel, vervoer en horeca;2010;679.1;13.8
3028;Vrouwen;Herkomst: autochtoon;Totaal;G Handel;2010;484.2;13.7
3029;Vrouwen;Herkomst: autochtoon;Totaal;H Vervoer en opslag;2010;66.4;17.1
3030;Vrouwen;Herkomst: autochtoon;Totaal;I Horeca;2010;128.5;11.7
3031;Vrouwen;Herkomst: autochtoon;Totaal;J Informatie en communicatie;2010;47.3;21.9
3032;Vrouwen;Herkomst: autochtoon;Totaal;K Financiële dienstverlening;2010;92.7;23.0
3033;Vrouwen;Herkomst: autochtoon;Totaal;L Verhuur en handel van onroerend goed;2010;26.6;20.7
3034;Vrouwen;Herkomst: autochtoon;Totaal;M-N Zakelijke dienstverlening;2010;373.0;17.4
3035;Vrouwen;Herkomst: autochtoon;Totaal;M Specialistische zakelijke diensten;2010;152.6;20.2
3036;Vrouwen;Herkomst: autochtoon;Totaal;N Verhuur en overige zakelijke diensten;2010;220.4;15.0
3037;Vrouwen;Herkomst: autochtoon;Totaal;O-U Niet-commerciële dienstverlening;2010;1516.5;19.9
3038;Vrouwen;Herkomst: autochtoon;Totaal;O-Q Overheid en zorg;2010;1380.3;20.1
3039;Vrouwen;Herkomst: autochtoon;Totaal;O Openbaar bestuur en overheidsdiensten;2010;161.6;22.0
3040;Vrouwen;Herkomst: autochtoon;Totaal;P Onderwijs;2010;275.6;22.6
3041;Vrouwen;Herkomst: autochtoon;Totaal;Q Gezondheids- en welzijnszorg;2010;943.1;18.9
3042;Vrouwen;Herkomst: autochtoon;Totaal;R-U Cultuur, recreatie, overige diensten;2010;136.2;16.9
3043;Vrouwen;Herkomst: autochtoon;Totaal;R Cultuur, sport en recreatie;2010;57.6;16.5
3044;Vrouwen;Herkomst: autochtoon;Totaal;S Overige dienstverlening;2010;78.6;17.2
3045;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;A-U Alle economische activiteiten;2010;723.8;12.5
3046;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;A-F Landbouw en nijverheid;2010;70.2;13.3
3047;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;A Landbouw, bosbouw en visserij;2010;11.8;11.6
3048;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;B-F Nijverheid en energie;2010;58.4;13.5
3049;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;B-E Nijverheid (geen bouw) en energie;2010;50.3;13.4
3050;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;B Delfstoffenwinning;2010;0.0;0.0
3051;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;C Industrie;2010;48.4;13.1
3052;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;D Energievoorziening;2010;0.0;0.0
3053;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
3054;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;F Bouwnijverheid;2010;8.1;14.6
3055;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;G-N Commerciële dienstverlening;2010;426.6;11.9
3056;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;G-I Handel, vervoer en horeca;2010;303.9;11.2
3057;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;G Handel;2010;214.8;11.1
3058;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;H Vervoer en opslag;2010;24.4;13.9
3059;Vrouwen;Herkomst: autochtoon;Onderwijsniveau: lager onderwijs;I Horeca;2010;64.8;10.2
