ID;Geslacht;Persoonskenmerken;Onderwijsvolgend;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Perioden;Jongeren15Tot27Jaar_1
8704;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2015;420400
8705;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2016;418000
8706;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2017;429000
8707;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2018;440600
8708;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2005;27800
8709;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2006;17200
8710;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2007;9300
8711;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2008;8100
8712;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2009;13900
8713;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2010;12200
8714;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2011;11800
8715;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2012;15500
8716;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2013;23300
8717;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2014;17100
8718;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2015;21100
8719;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2016;30400
8720;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2017;21200
8721;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2018;18800
8722;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2005;454500
8723;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2006;456900
8724;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2007;468600
8725;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2008;475100
8726;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2009;440000
8727;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2010;432100
8728;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2011;426600
8729;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2012;422600
8730;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2013;393500
8731;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2014;397800
8732;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2015;399300
8733;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2016;387500
8734;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2017;407800
8735;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2018;421800
8736;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2005;22700
8737;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2006;21600
8738;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2007;22600
8739;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2008;21700
8740;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2009;25800
8741;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2010;24800
8742;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2011;25400
8743;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2012;27100
8744;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2013;29900
8745;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2014;27300
8746;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2015;25700
8747;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2016;22300
8748;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2017;19500
8749;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2018;16500
8750;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;8700
8751;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;5700
8752;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;3600
8753;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;3000
8754;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;5500
8755;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;4700
8756;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;4700
8757;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;6200
8758;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;9500
8759;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;8000
8760;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;7700
8761;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;7900
8762;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;7000
8763;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;6000
8764;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;14000
8765;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;15900
8766;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;19100
8767;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;18700
8768;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;20300
8769;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;20100
8770;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;20800
8771;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;21000
8772;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;20300
8773;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;19300
8774;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;17900
8775;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;14400
8776;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;12400
8777;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;10500
8778;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2005;459600
8779;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2006;452500
8780;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2007;455200
8781;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2008;461500
8782;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2009;428100
8783;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2010;419600
8784;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2011;412900
8785;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2012;411000
8786;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2013;386800
8787;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2014;387700
8788;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2015;394700
8789;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2016;395700
8790;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2017;409500
8791;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Totaal;2018;424200
8792;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;19000
8793;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;11500
8794;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;5700
8795;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;5100
8796;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;8400
8797;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;7500
8798;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;7100
8799;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;9300
8800;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;13700
8801;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;9200
8802;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;13300
8803;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;22500
8804;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;14200
8805;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;12800
8806;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;440500
8807;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;441000
8808;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;449500
8809;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;456400
8810;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;419700
8811;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;412000
8812;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;405800
8813;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;401600
8814;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;373100
8815;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;378600
8816;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;381400
8817;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;373200
8818;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;395400
8819;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;411300
8820;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: zelfstandige;Totaal met of zonder uitkering;Totaal;2005;14600
