ID;Geslacht;Migratieachtergrond;Regiokenmerken;Perioden;LeerlingenSpeciaalBasisonderwijs_1;TotaalLeerlingenBasisonderwijs_2;TotaalLeerlingenAchterstandscategorie_3;Achterstandscategorie030_4;Achterstandscategorie120_5;LeerlingenGeenAchterstandscategorie_6;LeerlingenSpeciaalBasisonderwijs_7
4187;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2018/'19;196;194;86.0;16.0;70.0;108.0;2
4188;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2019/'20;184;182;;;;;2
4189;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2020/'21;187;185;;;;;2
4190;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2021/'22;227;226;;;;;1
4191;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2011/'12;1228;1213;525.0;110.0;415.0;688.0;15
4192;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2012/'13;1218;1204;521.0;105.0;416.0;683.0;14
4193;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2013/'14;1184;1166;432.0;88.0;344.0;734.0;18
4194;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2014/'15;1110;1097;371.0;76.0;295.0;726.0;13
4195;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2015/'16;1051;1039;306.0;78.0;228.0;733.0;12
4196;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2016/'17;950;941;258.0;64.0;194.0;683.0;9
4197;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2017/'18;786;778;181.0;63.0;118.0;597.0;8
4198;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2018/'19;615;606;200.0;65.0;135.0;406.0;9
4199;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2019/'20;697;687;;;;;10
4200;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2020/'21;743;736;;;;;7
4201;Vrouwen;Onbekende migratieachtergrond;West-Nederland (LD);2021/'22;705;697;;;;;8
4202;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2011/'12;337;333;152.0;22.0;130.0;181.0;4
4203;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2012/'13;338;337;138.0;17.0;121.0;199.0;1
4204;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2013/'14;380;379;137.0;15.0;122.0;242.0;1
4205;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2014/'15;433;433;183.0;34.0;149.0;250.0;0
4206;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2015/'16;411;410;157.0;25.0;132.0;253.0;1
4207;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2016/'17;357;355;117.0;23.0;94.0;238.0;2
4208;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2017/'18;217;217;52.0;12.0;40.0;165.0;0
4209;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2018/'19;217;215;74.0;14.0;60.0;141.0;2
4210;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2019/'20;307;302;;;;;5
4211;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2020/'21;209;208;;;;;1
4212;Vrouwen;Onbekende migratieachtergrond;Zuid-Nederland (LD);2021/'22;236;235;;;;;1
4213;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2011/'12;821;803;94.0;28.0;66.0;709.0;18
4214;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2012/'13;827;811;84.0;31.0;53.0;727.0;16
4215;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2013/'14;879;859;89.0;36.0;53.0;770.0;20
4216;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2014/'15;883;864;74.0;29.0;45.0;790.0;19
4217;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2015/'16;939;925;62.0;23.0;39.0;863.0;14
4218;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2016/'17;911;901;49.0;21.0;28.0;852.0;10
4219;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2017/'18;668;664;48.0;23.0;25.0;616.0;4
4220;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2018/'19;644;639;45.0;17.0;28.0;594.0;5
4221;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2019/'20;551;545;;;;;6
4222;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2020/'21;366;362;;;;;4
4223;Vrouwen;Onbekende migratieachtergrond;Niet in te delen (LD);2021/'22;258;256;;;;;2
4224;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2011/'12;743;732;307.0;85.0;222.0;425.0;11
4225;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2012/'13;701;692;286.0;75.0;211.0;406.0;9
4226;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2013/'14;685;674;230.0;59.0;171.0;444.0;11
4227;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2014/'15;649;642;198.0;46.0;152.0;444.0;7
4228;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2015/'16;567;563;162.0;40.0;122.0;401.0;4
4229;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2016/'17;575;570;139.0;39.0;100.0;431.0;5
4230;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2017/'18;531;525;109.0;39.0;70.0;416.0;6
4231;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2018/'19;381;376;127.0;46.0;81.0;249.0;5
4232;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2019/'20;456;450;;;;;6
4233;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2020/'21;478;475;;;;;3
4234;Vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2021/'22;439;434;;;;;5
4235;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;254;252;107.0;18.0;89.0;145.0;2
4236;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;263;260;108.0;14.0;94.0;152.0;3
4237;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;290;281;107.0;21.0;86.0;174.0;9
4238;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;320;313;129.0;23.0;106.0;184.0;7
4239;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;361;357;136.0;40.0;96.0;221.0;4
4240;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;314;312;110.0;23.0;87.0;202.0;2
4241;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;226;224;68.0;26.0;42.0;156.0;2
4242;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;181;177;50.0;18.0;32.0;127.0;4
4243;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;215;209;;;;;6
4244;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;219;218;;;;;1
4245;Vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;274;272;;;;;2
4246;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2011/'12;962;954;471.0;56.0;415.0;483.0;8
4247;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2012/'13;990;983;489.0;53.0;436.0;494.0;7
4248;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2013/'14;1041;1031;495.0;42.0;453.0;536.0;10
4249;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2014/'15;1043;1037;505.0;69.0;436.0;532.0;6
4250;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2015/'16;1105;1097;464.0;64.0;400.0;633.0;8
4251;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2016/'17;933;926;400.0;76.0;324.0;526.0;7
4252;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2017/'18;594;592;222.0;49.0;173.0;370.0;2
4253;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2018/'19;672;666;279.0;42.0;237.0;387.0;6
4254;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2019/'20;720;712;;;;;8
4255;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2020/'21;633;626;;;;;7
4256;Vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2021/'22;641;637;;;;;4
4257;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2011/'12;821;803;94.0;28.0;66.0;709.0;18
4258;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2012/'13;827;811;84.0;31.0;53.0;727.0;16
4259;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2013/'14;879;859;89.0;36.0;53.0;770.0;20
4260;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2014/'15;883;864;74.0;29.0;45.0;790.0;19
4261;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2015/'16;939;925;62.0;23.0;39.0;863.0;14
4262;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2016/'17;911;901;49.0;21.0;28.0;852.0;10
4263;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2017/'18;668;664;48.0;23.0;25.0;616.0;4
4264;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2018/'19;644;639;45.0;17.0;28.0;594.0;5
4265;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2019/'20;551;545;;;;;6
4266;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2020/'21;366;362;;;;;4
4267;Vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2021/'22;258;256;;;;;2
4268;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2011/'12;247;244;129.0;39.0;90.0;115.0;3
4269;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2012/'13;228;225;127.0;39.0;88.0;98.0;3
4270;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2013/'14;230;224;108.0;36.0;72.0;116.0;6
4271;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2014/'15;184;180;91.0;29.0;62.0;89.0;4
4272;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2015/'16;169;168;79.0;20.0;59.0;89.0;1
4273;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2016/'17;157;155;55.0;17.0;38.0;100.0;2
4274;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2017/'18;169;167;58.0;21.0;37.0;109.0;2
4275;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2018/'19;151;150;50.0;21.0;29.0;100.0;1
4276;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2019/'20;194;193;;;;;1
4277;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2020/'21;179;177;;;;;2
4278;Vrouwen;Onbekende migratieachtergrond;Amsterdam;2021/'22;193;190;;;;;3
4279;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2011/'12;333;333;81.0;19.0;62.0;252.0;0
4280;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2012/'13;343;343;79.0;17.0;62.0;264.0;0
4281;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2013/'14;318;317;49.0;9.0;40.0;268.0;1
4282;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2014/'15;368;367;55.0;11.0;44.0;312.0;1
4283;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2015/'16;287;286;28.0;6.0;22.0;258.0;1
4284;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2016/'17;287;286;27.0;6.0;21.0;259.0;1
4285;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2017/'18;265;264;21.0;8.0;13.0;243.0;1
4286;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2018/'19;110;107;24.0;8.0;16.0;83.0;3
4287;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2019/'20;147;144;;;;;3
4288;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2020/'21;157;157;;;;;0
4289;Vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2021/'22;123;122;;;;;1
4290;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2011/'12;145;140;87.0;25.0;62.0;53.0;5
4291;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2012/'13;110;107;69.0;16.0;53.0;38.0;3
4292;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2013/'14;103;101;56.0;11.0;45.0;45.0;2
4293;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2014/'15;65;63;29.0;4.0;25.0;34.0;2
4294;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2015/'16;68;67;38.0;12.0;26.0;29.0;1
4295;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2016/'17;84;82;36.0;9.0;27.0;46.0;2
4296;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2017/'18;72;70;26.0;10.0;16.0;44.0;2
4297;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2018/'19;93;92;44.0;12.0;32.0;48.0;1
4298;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2019/'20;83;83;;;;;0
4299;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2020/'21;97;97;;;;;0
4300;Vrouwen;Onbekende migratieachtergrond;Rotterdam;2021/'22;85;84;;;;;1
4301;Vrouwen;Onbekende migratieachtergrond;Utrecht;2011/'12;18;15;10.0;2.0;8.0;5.0;3
4302;Vrouwen;Onbekende migratieachtergrond;Utrecht;2012/'13;20;17;11.0;3.0;8.0;6.0;3
4303;Vrouwen;Onbekende migratieachtergrond;Utrecht;2013/'14;34;32;17.0;3.0;14.0;15.0;2
4304;Vrouwen;Onbekende migratieachtergrond;Utrecht;2014/'15;32;32;23.0;2.0;21.0;9.0;0
4305;Vrouwen;Onbekende migratieachtergrond;Utrecht;2015/'16;43;42;17.0;2.0;15.0;25.0;1
4306;Vrouwen;Onbekende migratieachtergrond;Utrecht;2016/'17;47;47;21.0;7.0;14.0;26.0;0
4307;Vrouwen;Onbekende migratieachtergrond;Utrecht;2017/'18;25;24;4.0;0.0;4.0;20.0;1
4308;Vrouwen;Onbekende migratieachtergrond;Utrecht;2018/'19;27;27;9.0;5.0;4.0;18.0;0
4309;Vrouwen;Onbekende migratieachtergrond;Utrecht;2019/'20;32;30;;;;;2
4310;Vrouwen;Onbekende migratieachtergrond;Utrecht;2020/'21;45;44;;;;;1
4311;Vrouwen;Onbekende migratieachtergrond;Utrecht;2021/'22;38;38;;;;;0
4312;Vrouwen;Turkije;Nederland;2011/'12;25401;24772;10686.0;2192.0;8494.0;14086.0;629
4313;Vrouwen;Turkije;Nederland;2012/'13;24473;23898;9765.0;2019.0;7746.0;14133.0;575
4314;Vrouwen;Turkije;Nederland;2013/'14;23375;22835;8616.0;1752.0;6864.0;14219.0;540
4315;Vrouwen;Turkije;Nederland;2014/'15;22336;21829;7412.0;1531.0;5881.0;14417.0;507
4316;Vrouwen;Turkije;Nederland;2015/'16;21440;20984;6412.0;1341.0;5071.0;14572.0;456
4317;Vrouwen;Turkije;Nederland;2016/'17;20599;20164;5570.0;1246.0;4324.0;14594.0;435
4318;Vrouwen;Turkije;Nederland;2017/'18;19916;19513;5063.0;1158.0;3905.0;14450.0;403
4319;Vrouwen;Turkije;Nederland;2018/'19;19492;19129;4576.0;1105.0;3471.0;14553.0;363
4320;Vrouwen;Turkije;Nederland;2019/'20;19186;18830;;;;;356
4321;Vrouwen;Turkije;Nederland;2020/'21;18942;18576;;;;;366
4322;Vrouwen;Turkije;Nederland;2021/'22;18874;18499;;;;;375
4323;Vrouwen;Turkije;Noord-Nederland (LD);2011/'12;552;547;214.0;74.0;140.0;333.0;5
4324;Vrouwen;Turkije;Noord-Nederland (LD);2012/'13;549;545;194.0;64.0;130.0;351.0;4
4325;Vrouwen;Turkije;Noord-Nederland (LD);2013/'14;513;505;161.0;53.0;108.0;344.0;8
4326;Vrouwen;Turkije;Noord-Nederland (LD);2014/'15;499;492;138.0;50.0;88.0;354.0;7
4327;Vrouwen;Turkije;Noord-Nederland (LD);2015/'16;491;484;108.0;41.0;67.0;376.0;7
4328;Vrouwen;Turkije;Noord-Nederland (LD);2016/'17;468;461;92.0;36.0;56.0;369.0;7
4329;Vrouwen;Turkije;Noord-Nederland (LD);2017/'18;473;466;89.0;34.0;55.0;377.0;7
4330;Vrouwen;Turkije;Noord-Nederland (LD);2018/'19;471;461;88.0;31.0;57.0;373.0;10
4331;Vrouwen;Turkije;Noord-Nederland (LD);2019/'20;478;471;;;;;7
4332;Vrouwen;Turkije;Noord-Nederland (LD);2020/'21;472;463;;;;;9
4333;Vrouwen;Turkije;Noord-Nederland (LD);2021/'22;517;506;;;;;11
4334;Vrouwen;Turkije;Oost-Nederland (LD);2011/'12;5276;5099;1961.0;495.0;1466.0;3138.0;177
4335;Vrouwen;Turkije;Oost-Nederland (LD);2012/'13;5060;4891;1789.0;459.0;1330.0;3102.0;169
4336;Vrouwen;Turkije;Oost-Nederland (LD);2013/'14;4794;4634;1577.0;390.0;1187.0;3057.0;160
4337;Vrouwen;Turkije;Oost-Nederland (LD);2014/'15;4495;4349;1315.0;326.0;989.0;3034.0;146
4338;Vrouwen;Turkije;Oost-Nederland (LD);2015/'16;4180;4059;1096.0;292.0;804.0;2963.0;121
4339;Vrouwen;Turkije;Oost-Nederland (LD);2016/'17;3932;3821;927.0;266.0;661.0;2894.0;111
4340;Vrouwen;Turkije;Oost-Nederland (LD);2017/'18;3695;3601;815.0;252.0;563.0;2786.0;94
4341;Vrouwen;Turkije;Oost-Nederland (LD);2018/'19;3506;3415;709.0;250.0;459.0;2706.0;91
4342;Vrouwen;Turkije;Oost-Nederland (LD);2019/'20;3420;3337;;;;;83
4343;Vrouwen;Turkije;Oost-Nederland (LD);2020/'21;3356;3273;;;;;83
4344;Vrouwen;Turkije;Oost-Nederland (LD);2021/'22;3309;3238;;;;;71
4345;Vrouwen;Turkije;West-Nederland (LD);2011/'12;15348;15033;6666.0;1129.0;5537.0;8367.0;315
4346;Vrouwen;Turkije;West-Nederland (LD);2012/'13;14779;14488;6107.0;1036.0;5071.0;8381.0;291
4347;Vrouwen;Turkije;West-Nederland (LD);2013/'14;14134;13870;5419.0;920.0;4499.0;8451.0;264
4348;Vrouwen;Turkije;West-Nederland (LD);2014/'15;13614;13356;4685.0;807.0;3878.0;8671.0;258
4349;Vrouwen;Turkije;West-Nederland (LD);2015/'16;13257;13013;4112.0;712.0;3400.0;8901.0;244
4350;Vrouwen;Turkije;West-Nederland (LD);2016/'17;12872;12630;3603.0;675.0;2928.0;9027.0;242
4351;Vrouwen;Turkije;West-Nederland (LD);2017/'18;12584;12345;3329.0;628.0;2701.0;9016.0;239
4352;Vrouwen;Turkije;West-Nederland (LD);2018/'19;12421;12220;3072.0;605.0;2467.0;9148.0;201
4353;Vrouwen;Turkije;West-Nederland (LD);2019/'20;12240;12033;;;;;207
4354;Vrouwen;Turkije;West-Nederland (LD);2020/'21;12179;11959;;;;;220
4355;Vrouwen;Turkije;West-Nederland (LD);2021/'22;12138;11902;;;;;236
4356;Vrouwen;Turkije;Zuid-Nederland (LD);2011/'12;4177;4046;1821.0;490.0;1331.0;2225.0;131
4357;Vrouwen;Turkije;Zuid-Nederland (LD);2012/'13;4041;3933;1660.0;458.0;1202.0;2273.0;108
4358;Vrouwen;Turkije;Zuid-Nederland (LD);2013/'14;3873;3768;1440.0;385.0;1055.0;2328.0;105
4359;Vrouwen;Turkije;Zuid-Nederland (LD);2014/'15;3659;3564;1251.0;340.0;911.0;2313.0;95
4360;Vrouwen;Turkije;Zuid-Nederland (LD);2015/'16;3468;3385;1077.0;295.0;782.0;2308.0;83
4361;Vrouwen;Turkije;Zuid-Nederland (LD);2016/'17;3278;3204;933.0;268.0;665.0;2271.0;74
4362;Vrouwen;Turkije;Zuid-Nederland (LD);2017/'18;3125;3062;816.0;243.0;573.0;2246.0;63
4363;Vrouwen;Turkije;Zuid-Nederland (LD);2018/'19;3062;3002;700.0;219.0;481.0;2302.0;60
4364;Vrouwen;Turkije;Zuid-Nederland (LD);2019/'20;3007;2950;;;;;57
4365;Vrouwen;Turkije;Zuid-Nederland (LD);2020/'21;2894;2841;;;;;53
4366;Vrouwen;Turkije;Zuid-Nederland (LD);2021/'22;2860;2803;;;;;57
4367;Vrouwen;Turkije;Niet in te delen (LD);2011/'12;48;47;24.0;4.0;20.0;23.0;1
4368;Vrouwen;Turkije;Niet in te delen (LD);2012/'13;44;41;15.0;2.0;13.0;26.0;3
4369;Vrouwen;Turkije;Niet in te delen (LD);2013/'14;61;58;19.0;4.0;15.0;39.0;3
4370;Vrouwen;Turkije;Niet in te delen (LD);2014/'15;69;68;23.0;8.0;15.0;45.0;1
4371;Vrouwen;Turkije;Niet in te delen (LD);2015/'16;44;43;19.0;1.0;18.0;24.0;1
4372;Vrouwen;Turkije;Niet in te delen (LD);2016/'17;49;48;15.0;1.0;14.0;33.0;1
4373;Vrouwen;Turkije;Niet in te delen (LD);2017/'18;39;39;14.0;1.0;13.0;25.0;0
4374;Vrouwen;Turkije;Niet in te delen (LD);2018/'19;32;31;7.0;0.0;7.0;24.0;1
4375;Vrouwen;Turkije;Niet in te delen (LD);2019/'20;41;39;;;;;2
4376;Vrouwen;Turkije;Niet in te delen (LD);2020/'21;41;40;;;;;1
4377;Vrouwen;Turkije;Niet in te delen (LD);2021/'22;50;50;;;;;0
4378;Vrouwen;Turkije;Vier grootste gemeenten (G4);2011/'12;8847;8668;4257.0;578.0;3679.0;4411.0;179
4379;Vrouwen;Turkije;Vier grootste gemeenten (G4);2012/'13;8517;8354;3893.0;539.0;3354.0;4461.0;163
4380;Vrouwen;Turkije;Vier grootste gemeenten (G4);2013/'14;8186;8041;3480.0;484.0;2996.0;4561.0;145
4381;Vrouwen;Turkije;Vier grootste gemeenten (G4);2014/'15;7853;7705;2992.0;413.0;2579.0;4713.0;148
4382;Vrouwen;Turkije;Vier grootste gemeenten (G4);2015/'16;7669;7533;2665.0;376.0;2289.0;4868.0;136
4383;Vrouwen;Turkije;Vier grootste gemeenten (G4);2016/'17;7449;7324;2350.0;362.0;1988.0;4974.0;125
4384;Vrouwen;Turkije;Vier grootste gemeenten (G4);2017/'18;7233;7099;2171.0;338.0;1833.0;4928.0;134
4385;Vrouwen;Turkije;Vier grootste gemeenten (G4);2018/'19;7107;6998;1979.0;322.0;1657.0;5019.0;109
4386;Vrouwen;Turkije;Vier grootste gemeenten (G4);2019/'20;6898;6783;;;;;115
4387;Vrouwen;Turkije;Vier grootste gemeenten (G4);2020/'21;6749;6630;;;;;119
4388;Vrouwen;Turkije;Vier grootste gemeenten (G4);2021/'22;6551;6416;;;;;135
4389;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;6181;6008;2291.0;509.0;1782.0;3717.0;173
4390;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;6043;5880;2112.0;481.0;1631.0;3768.0;163
4391;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;6084;5926;1974.0;445.0;1529.0;3952.0;158
4392;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;6036;5881;1778.0;420.0;1358.0;4103.0;155
4393;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;5876;5743;1553.0;371.0;1182.0;4190.0;133
4394;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;5583;5447;1299.0;340.0;959.0;4148.0;136
4395;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;5394;5263;1163.0;322.0;841.0;4100.0;131
4396;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;5287;5166;1033.0;306.0;727.0;4133.0;121
4397;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;5144;5033;;;;;111
4398;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;5280;5166;;;;;114
4399;Vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;5233;5125;;;;;108
4400;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2011/'12;10325;10049;4114.0;1101.0;3013.0;5935.0;276
4401;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2012/'13;9869;9623;3745.0;997.0;2748.0;5878.0;246
4402;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2013/'14;9044;8810;3143.0;819.0;2324.0;5667.0;234
4403;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2014/'15;8378;8175;2619.0;690.0;1929.0;5556.0;203
4404;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2015/'16;7851;7665;2175.0;593.0;1582.0;5490.0;186
4405;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2016/'17;7518;7345;1906.0;543.0;1363.0;5439.0;173
4406;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2017/'18;7250;7112;1715.0;497.0;1218.0;5397.0;138
4407;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2018/'19;7066;6934;1557.0;477.0;1080.0;5377.0;132
4408;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2019/'20;7103;6975;;;;;128
4409;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2020/'21;6872;6740;;;;;132
4410;Vrouwen;Turkije;Gemeenten < 100 000 inwoners;2021/'22;7040;6908;;;;;132
4411;Vrouwen;Turkije;"Gemeenten; niet in te delen";2011/'12;48;47;24.0;4.0;20.0;23.0;1
4412;Vrouwen;Turkije;"Gemeenten; niet in te delen";2012/'13;44;41;15.0;2.0;13.0;26.0;3
4413;Vrouwen;Turkije;"Gemeenten; niet in te delen";2013/'14;61;58;19.0;4.0;15.0;39.0;3
4414;Vrouwen;Turkije;"Gemeenten; niet in te delen";2014/'15;69;68;23.0;8.0;15.0;45.0;1
4415;Vrouwen;Turkije;"Gemeenten; niet in te delen";2015/'16;44;43;19.0;1.0;18.0;24.0;1
4416;Vrouwen;Turkije;"Gemeenten; niet in te delen";2016/'17;49;48;15.0;1.0;14.0;33.0;1
4417;Vrouwen;Turkije;"Gemeenten; niet in te delen";2017/'18;39;39;14.0;1.0;13.0;25.0;0
4418;Vrouwen;Turkije;"Gemeenten; niet in te delen";2018/'19;32;31;7.0;0.0;7.0;24.0;1
4419;Vrouwen;Turkije;"Gemeenten; niet in te delen";2019/'20;41;39;;;;;2
4420;Vrouwen;Turkije;"Gemeenten; niet in te delen";2020/'21;41;40;;;;;1
4421;Vrouwen;Turkije;"Gemeenten; niet in te delen";2021/'22;50;50;;;;;0
4422;Vrouwen;Turkije;Amsterdam;2011/'12;2474;2423;1120.0;157.0;963.0;1303.0;51
