ID;Geslacht;Leeftijd;SBI93;Herkomstgroepering;Perioden;OndernemersTotaal_1;DirecteurGrootaandeelhouders_2;ZelfstandigenTotaal_3;ZonderBaanAlsWerknemer_4;MetBaanAlsWerknemer_5;OndernemersTotaal_6;DirecteurGrootaandeelhouders_7;ZelfstandigenTotaal_8;ZonderBaanAlsWerknemer_9;MetBaanAlsWerknemer_10
9420;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9421;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9422;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9423;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9424;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9425;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9426;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9427;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9428;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9429;Totaal mannen en vrouwen;2;0;Turkije, 1e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9430;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9431;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9432;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9433;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9434;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9435;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9436;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9437;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9438;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9439;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9440;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9441;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9442;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9443;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9444;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9445;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9446;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9447;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9448;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9449;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9450;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9451;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9452;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9453;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9454;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9455;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9456;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9457;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9458;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9459;Totaal mannen en vrouwen;2;0;Turkije, 2e generatie 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9460;Totaal mannen en vrouwen;2;0;Marokko;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9461;Totaal mannen en vrouwen;2;0;Marokko;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9462;Totaal mannen en vrouwen;2;0;Marokko;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9463;Totaal mannen en vrouwen;2;0;Marokko;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9464;Totaal mannen en vrouwen;2;0;Marokko;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9465;Totaal mannen en vrouwen;2;0;Marokko;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9466;Totaal mannen en vrouwen;2;0;Marokko;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9467;Totaal mannen en vrouwen;2;0;Marokko;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9468;Totaal mannen en vrouwen;2;0;Marokko;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9469;Totaal mannen en vrouwen;2;0;Marokko;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9470;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9471;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9472;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9473;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9474;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9475;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9476;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9477;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9478;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9479;Totaal mannen en vrouwen;2;0;Marokko, 1e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9480;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9481;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9482;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9483;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9484;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9485;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9486;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9487;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9488;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9489;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9490;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9491;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9492;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9493;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9494;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9495;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9496;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9497;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9498;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9499;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9500;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9501;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9502;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9503;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9504;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9505;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9506;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9507;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9508;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9509;Totaal mannen en vrouwen;2;0;Marokko, 2e generatie, 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9510;Totaal mannen en vrouwen;2;0;Suriname;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9511;Totaal mannen en vrouwen;2;0;Suriname;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9512;Totaal mannen en vrouwen;2;0;Suriname;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9513;Totaal mannen en vrouwen;2;0;Suriname;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9514;Totaal mannen en vrouwen;2;0;Suriname;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9515;Totaal mannen en vrouwen;2;0;Suriname;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9516;Totaal mannen en vrouwen;2;0;Suriname;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9517;Totaal mannen en vrouwen;2;0;Suriname;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9518;Totaal mannen en vrouwen;2;0;Suriname;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9519;Totaal mannen en vrouwen;2;0;Suriname;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9520;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9521;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9522;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9523;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9524;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9525;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9526;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9527;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9528;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9529;Totaal mannen en vrouwen;2;0;Suriname, 1e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9530;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9531;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9532;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9533;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9534;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9535;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9536;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9537;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9538;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9539;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9540;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9541;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9542;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9543;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9544;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9545;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9546;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9547;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9548;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9549;Totaal mannen en vrouwen;2;0;Suriname, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9550;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9551;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9552;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9553;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9554;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9555;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9556;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9557;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9558;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9559;Totaal mannen en vrouwen;2;0;Suriname, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9560;Totaal mannen en vrouwen;2;0;Antillen;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9561;Totaal mannen en vrouwen;2;0;Antillen;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9562;Totaal mannen en vrouwen;2;0;Antillen;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9563;Totaal mannen en vrouwen;2;0;Antillen;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9564;Totaal mannen en vrouwen;2;0;Antillen;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9565;Totaal mannen en vrouwen;2;0;Antillen;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9566;Totaal mannen en vrouwen;2;0;Antillen;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9567;Totaal mannen en vrouwen;2;0;Antillen;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9568;Totaal mannen en vrouwen;2;0;Antillen;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9569;Totaal mannen en vrouwen;2;0;Antillen;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9570;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9571;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9572;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9573;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9574;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9575;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9576;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9577;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9578;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9579;Totaal mannen en vrouwen;2;0;Antillen, 1e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9580;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9581;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9582;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9583;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9584;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9585;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9586;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9587;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9588;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9589;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9590;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9591;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9592;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9593;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9594;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9595;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9596;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9597;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9598;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9599;Totaal mannen en vrouwen;2;0;Antillen, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9600;Totaal mannen en vrouwen;2;0;Antillen, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9601;Totaal mannen en vrouwen;2;0;Antillen, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9602;Totaal mannen en vrouwen;2;0;Antillen, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9603;Totaal mannen en vrouwen;2;0;Antillen, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9604;Totaal mannen en vrouwen;2;0;Antillen, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
