ID;Geslacht;Leeftijd;Diagnose;RegioS;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
8012;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Noord- en Oost-Gelderland (GG);2008;19635.0;2431.0;15265;1890
8013;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Noord- en Oost-Gelderland (GG);2009;20895.0;2582.0;16920;2091
8014;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Noord- en Oost-Gelderland (GG);2010;19995.0;2467.0;17065;2106
8015;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Noord- en Oost-Gelderland (GG);2011;;;18495;2279
8016;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Gooi en Vechtstreek (GG);2008;6945.0;2859.0;4930;2030
8017;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Gooi en Vechtstreek (GG);2009;6425.0;2638.0;5225;2145
8018;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Gooi en Vechtstreek (GG);2010;6215.0;2548.0;5210;2136
8019;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Gooi en Vechtstreek (GG);2011;;;5165;2111
8020;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Groningen (GG);2008;14580.0;2541.0;11105;1935
8021;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Groningen (GG);2009;15445.0;2684.0;12065;2097
8022;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Groningen (GG);2010;14585.0;2524.0;12105;2095
8023;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Groningen (GG);2011;;;13035;2248
8024;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hart voor Brabant (GG);2008;22780.0;2238.0;19440;1909
8025;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hart voor Brabant (GG);2009;23010.0;2250.0;19850;1941
8026;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hart voor Brabant (GG);2010;23965.0;2333.0;20335;1979
8027;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hart voor Brabant (GG);2011;;;21175;2053
8028;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Midden (GG);2008;16505.0;2179.0;13700;1809
8029;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Midden (GG);2009;17550.0;2310.0;14570;1918
8030;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Midden (GG);2010;19160.0;2513.0;15655;2054
8031;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Midden (GG);2011;;;15665;2048
8032;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Noorden (GG);2008;13740.0;2154.0;11920;1869
8033;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Noorden (GG);2009;16955.0;2647.0;11700;1826
8034;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Noorden (GG);2010;15215.0;2366.0;12800;1991
8035;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Hollands-Noorden (GG);2011;;;13050;2025
8036;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Veiligh. en Gez. Gelderland-Midden (GG);2008;16160.0;2485.0;12960;1993
8037;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Veiligh. en Gez. Gelderland-Midden (GG);2009;15125.0;2311.0;12445;1901
8038;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Veiligh. en Gez. Gelderland-Midden (GG);2010;15785.0;2398.0;12885;1958
8039;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Veiligh. en Gez. Gelderland-Midden (GG);2011;;;14015;2120
8040;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD IJsselland (GG);2008;11060.0;2201.0;9145;1819
8041;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD IJsselland (GG);2009;11210.0;2217.0;9640;1907
8042;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD IJsselland (GG);2010;11505.0;2265.0;9920;1952
8043;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD IJsselland (GG);2011;;;10290;2017
8044;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Kennemerland (GG);2008;12905.0;2505.0;10650;2068
8045;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Kennemerland (GG);2009;13895.0;2680.0;10820;2087
8046;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Kennemerland (GG);2010;14180.0;2718.0;11715;2246
8047;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Kennemerland (GG);2011;;;12235;2333
8048;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Limburg-Noord (GG);2008;13070.0;2546.0;10510;2047
8049;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Limburg-Noord (GG);2009;13310.0;2588.0;11145;2167
8050;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Limburg-Noord (GG);2010;14235.0;2763.0;12135;2356
8051;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Limburg-Noord (GG);2011;;;12265;2379
8052;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Midden-Nederland (GG);2008;20765.0;2285.0;17260;1899
8053;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Midden-Nederland (GG);2009;20970.0;2298.0;17515;1920
8054;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Midden-Nederland (GG);2010;22200.0;2424.0;18280;1997
8055;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Midden-Nederland (GG);2011;;;19615;2134
8056;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Nijmegen (GG);2008;6890.0;2195.0;5345;1703
8057;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Nijmegen (GG);2009;7380.0;2342.0;5900;1872
8058;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Nijmegen (GG);2010;9110.0;2878.0;7270;2296
8059;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Nijmegen (GG);2011;;;7325;2305
8060;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Twente (GG);2008;17085.0;2755.0;14935;2408
8061;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Twente (GG);2009;17350.0;2788.0;14975;2406
8062;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Twente (GG);2010;17630.0;2823.0;15005;2403
8063;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Regio Twente (GG);2011;;;16445;2627
8064;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rivierenland (GG);2008;4850.0;2249.0;3735;1732
8065;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rivierenland (GG);2009;4985.0;2307.0;4175;1933
8066;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rivierenland (GG);2010;5220.0;2409.0;4405;2034
8067;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rivierenland (GG);2011;;;4500;2072
8068;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rotterdam-Rijnmond (GG);2008;30590.0;2478.0;25625;2076
8069;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rotterdam-Rijnmond (GG);2009;31760.0;2556.0;26735;2151
8070;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rotterdam-Rijnmond (GG);2010;32570.0;2600.0;28120;2245
8071;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Rotterdam-Rijnmond (GG);2011;;;27910;2213
8072;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GG en GD Utrecht (GG);2008;6275.0;2111.0;5350;1799
8073;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GG en GD Utrecht (GG);2009;5410.0;1782.0;4550;1499
8074;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GG en GD Utrecht (GG);2010;5580.0;1805.0;4600;1488
8075;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GG en GD Utrecht (GG);2011;;;4490;1430
8076;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD West-Brabant (GG);2008;15195.0;2234.0;12690;1865
8077;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD West-Brabant (GG);2009;15975.0;2340.0;13280;1945
8078;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD West-Brabant (GG);2010;18910.0;2761.0;14520;2120
8079;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD West-Brabant (GG);2011;;;15680;2282
8080;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zaanstreek/Waterland (GG);2008;8495.0;2674.0;6915;2177
8081;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zaanstreek/Waterland (GG);2009;9215.0;2886.0;7040;2205
8082;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zaanstreek/Waterland (GG);2010;9510.0;2962.0;7625;2375
8083;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zaanstreek/Waterland (GG);2011;;;7920;2454
8084;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zeeland (GG);2008;9410.0;2471.0;7985;2097
8085;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zeeland (GG);2009;10045.0;2635.0;8445;2215
8086;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zeeland (GG);2010;9575.0;2511.0;8440;2212
8087;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zeeland (GG);2011;;;8635;2263
8088;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-West (GG);2008;12950.0;2473.0;10695;2042
8089;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-West (GG);2009;13260.0;2515.0;10980;2083
8090;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-West (GG);2010;13435.0;2535.0;11135;2101
8091;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-West (GG);2011;;;11545;2162
8092;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-Zuid (GG);2008;9965.0;2087.0;8515;1783
8093;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-Zuid (GG);2009;10260.0;2143.0;8755;1828
8094;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-Zuid (GG);2010;10295.0;2144.0;8870;1847
8095;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Holland-Zuid (GG);2011;;;8865;1840
8096;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Limburg (GG);2008;14230.0;2334.0;10590;1737
8097;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Limburg (GG);2009;14410.0;2369.0;10995;1807
8098;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Limburg (GG);2010;14950.0;2461.0;12345;2032
8099;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Zuid-Limburg (GG);2011;;;11680;1924
8100;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Nederland;2008;211480.0;1286.0;174385;1060
8101;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Nederland;2009;220640.0;1335.0;181750;1099
8102;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Nederland;2010;227920.0;1372.0;191745;1154
8103;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Nederland;2011;;;199960;1198
8104;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Nederland (LD);2008;23085.0;1353.0;18970;1112
8105;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Nederland (LD);2009;23730.0;1387.0;19535;1142
8106;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Nederland (LD);2010;23500.0;1370.0;20310;1184
8107;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Nederland (LD);2011;;;21475;1250
8108;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Oost-Nederland (LD);2008;45475.0;1303.0;37045;1061
8109;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Oost-Nederland (LD);2009;46830.0;1335.0;38730;1104
8110;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Oost-Nederland (LD);2010;49255.0;1398.0;41630;1181
8111;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Oost-Nederland (LD);2011;;;44290;1252
8112;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";West-Nederland (LD);2008;97520.0;1267.0;80985;1053
8113;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";West-Nederland (LD);2009;103370.0;1334.0;83835;1082
8114;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";West-Nederland (LD);2010;104345.0;1337.0;87490;1121
8115;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";West-Nederland (LD);2011;;;89485;1139
8116;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Nederland (LD);2008;45740.0;1287.0;37420;1053
8117;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Nederland (LD);2009;46945.0;1318.0;39670;1114
8118;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Nederland (LD);2010;50940.0;1426.0;42330;1185
8119;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Nederland (LD);2011;;;44725;1249
8120;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Groningen (PV);2008;7540.0;1314.0;5760;1004
8121;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Groningen (PV);2009;8115.0;1410.0;6200;1077
8122;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Groningen (PV);2010;7385.0;1278.0;6425;1112
8123;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Groningen (PV);2011;;;6960;1200
8124;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Friesland (PV);2008;8845.0;1373.0;7620;1183
8125;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Friesland (PV);2009;8690.0;1346.0;7220;1118
8126;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Friesland (PV);2010;9070.0;1402.0;7700;1190
8127;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Friesland (PV);2011;;;8240;1273
8128;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Drenthe (PV);2008;6735.0;1377.0;5595;1144
8129;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Drenthe (PV);2009;6935.0;1414.0;6115;1247
8130;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Drenthe (PV);2010;7065.0;1439.0;6190;1260
8131;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Drenthe (PV);2011;;;6275;1278
8132;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Overijssel (PV);2008;15095.0;1345.0;12995;1158
8133;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Overijssel (PV);2009;15520.0;1376.0;13370;1185
8134;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Overijssel (PV);2010;16150.0;1426.0;13945;1231
8135;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Overijssel (PV);2011;;;14860;1308
8136;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Flevoland (PV);2008;4800.0;1259.0;4040;1060
8137;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Flevoland (PV);2009;5065.0;1314.0;3945;1023
8138;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Flevoland (PV);2010;5380.0;1380.0;4320;1108
8139;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Flevoland (PV);2011;;;4930;1252
8140;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Gelderland (PV);2008;25615.0;1289.0;20010;1007
8141;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Gelderland (PV);2009;26350.0;1321.0;21420;1074
8142;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Gelderland (PV);2010;27775.0;1387.0;23370;1167
8143;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Gelderland (PV);2011;;;24505;1220
8144;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Utrecht (PV);2008;14890.0;1235.0;12515;1038
8145;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Utrecht (PV);2009;14615.0;1202.0;12295;1011
8146;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Utrecht (PV);2010;15435.0;1260.0;12690;1036
8147;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Utrecht (PV);2011;;;13300;1079
8148;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Holland (PV);2008;35205.0;1335.0;28555;1083
8149;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Holland (PV);2009;38580.0;1452.0;29200;1099
8150;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Holland (PV);2010;37390.0;1395.0;30645;1143
8151;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Holland (PV);2011;;;31585;1170
8152;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Holland (PV);2008;42330.0;1219.0;35525;1023
8153;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Holland (PV);2009;44615.0;1277.0;37660;1078
8154;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Holland (PV);2010;46230.0;1314.0;39340;1119
8155;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zuid-Holland (PV);2011;;;39775;1124
8156;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zeeland (PV);2008;5180.0;1361.0;4400;1155
8157;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zeeland (PV);2009;5605.0;1470.0;4675;1226
8158;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zeeland (PV);2010;5355.0;1404.0;4825;1265
8159;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Zeeland (PV);2011;;;4825;1265
8160;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Brabant (PV);2008;32350.0;1331.0;26920;1108
8161;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Brabant (PV);2009;33190.0;1361.0;28520;1169
8162;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Brabant (PV);2010;36380.0;1485.0;30095;1229
8163;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Noord-Brabant (PV);2011;;;32615;1326
8164;Totaal mannen en vrouwen;Totaal alle leeftijden;"HK3.1 Totaal thorax; onc.long.gastr.";Limburg (PV);2008;13410.0;1194.0;10500;935
