ID;Kenmerken;Perioden;PersonenInParticuliereHuishoudens_1;MediaanInkomen_2;GemiddeldInkomen_3;Theilcoefficient_4;Ginicoefficient_5;PolarisatieIndex_6;RelatieveInterkwartielafstand_7;Ratio8020_8;k_1eDeciel_9;k_2eDeciel_10;k_3eDeciel_11;k_4eDeciel_12;k_5eDeciel_13;k_6eDeciel_14;k_7eDeciel_15;k_8eDeciel_16;k_9eDeciel_17;k_10eDeciel_18
1234;221;2004;1667;17.3;19.1;0.157;0.268;0.188;0.52;4.024;2.8;6.1;7.0;7.8;8.6;9.5;10.5;11.8;13.7;22.2
1235;221;2005;1665;17.4;19.5;0.15;0.26;0.187;0.522;3.742;3.5;6.1;7.0;7.7;8.5;9.4;10.4;11.7;13.7;22.1
1236;221;2006;1668;18.3;20.3;0.137;0.251;0.184;0.508;3.554;3.7;6.2;7.0;7.8;8.6;9.5;10.4;11.7;13.6;21.5
1237;221;2007;1671;19.1;21.5;0.15;0.268;0.191;0.524;3.871;3.4;6.0;6.9;7.6;8.4;9.3;10.3;11.6;13.6;22.8
1238;221;2008;1674;19.8;22.1;0.141;0.261;0.188;0.522;3.771;3.4;6.1;7.0;7.7;8.5;9.4;10.4;11.7;13.7;22.1
1239;221;2009;1677;20.1;22.2;0.141;0.261;0.189;0.524;3.867;3.0;6.2;7.1;7.8;8.6;9.5;10.5;11.9;13.8;21.6
1240;221;2010;1678;20.0;22.2;0.134;0.258;0.191;0.532;3.766;3.3;6.1;7.0;7.8;8.6;9.4;10.5;11.8;13.9;21.5
1241;221;2011;1683;20.3;22.5;0.126;0.252;0.186;0.518;3.638;3.4;6.2;7.1;7.9;8.6;9.5;10.5;11.8;13.8;21.2
1242;221;2012;1684;20.4;22.4;0.128;0.255;0.188;0.524;3.747;3.2;6.1;7.1;7.9;8.7;9.5;10.6;11.9;13.8;21.1
1243;221;2013;1679;20.7;22.6;0.123;0.253;0.192;0.537;3.711;3.3;6.1;7.1;7.9;8.7;9.6;10.7;12.0;13.9;20.8
1244;221;2014;1675;21.2;23.7;0.144;0.266;0.194;0.538;3.876;3.4;5.9;6.9;7.7;8.5;9.4;10.4;11.8;13.7;22.3
1245;222;2000;3284;15.8;17.3;0.146;0.259;0.192;0.549;3.789;3.2;6.1;6.9;7.8;8.6;9.6;10.7;12.0;13.8;21.4
1246;222;2001;3321;17.3;19.0;0.13;0.253;0.192;0.543;3.616;3.6;6.1;6.9;7.8;8.6;9.6;10.6;11.9;13.8;21.2
1247;222;2002;3347;17.9;19.6;0.139;0.259;0.192;0.543;3.829;3.0;6.1;7.0;7.8;8.7;9.6;10.7;12.0;13.8;21.2
1248;222;2003;3367;18.0;19.8;0.132;0.255;0.191;0.541;3.715;3.3;6.1;7.0;7.8;8.7;9.6;10.6;11.9;13.8;21.1
1249;222;2004;3379;18.4;20.2;0.13;0.254;0.19;0.533;3.692;3.3;6.1;7.0;7.8;8.7;9.6;10.6;11.9;13.8;21.2
1250;222;2005;3393;18.6;20.6;0.141;0.259;0.19;0.539;3.761;3.3;6.1;7.0;7.8;8.6;9.5;10.5;11.8;13.7;21.7
1251;222;2006;3402;19.5;21.6;0.123;0.248;0.186;0.526;3.517;3.7;6.2;7.0;7.8;8.6;9.5;10.5;11.8;13.8;21.1
1252;222;2007;3411;20.5;23.3;0.157;0.269;0.194;0.542;3.844;3.6;5.9;6.8;7.6;8.4;9.3;10.3;11.6;13.6;23.0
1253;222;2008;3436;21.1;23.6;0.132;0.257;0.193;0.541;3.678;3.6;6.0;7.0;7.7;8.5;9.5;10.5;11.8;13.8;21.6
1254;222;2009;3454;21.4;23.7;0.132;0.257;0.193;0.544;3.752;3.3;6.0;7.0;7.8;8.6;9.5;10.6;11.9;13.9;21.3
1255;222;2010;3466;21.5;23.7;0.128;0.254;0.19;0.533;3.622;3.6;6.1;7.0;7.8;8.6;9.5;10.5;11.8;13.7;21.4
1256;222;2011;3479;21.7;23.9;0.126;0.254;0.191;0.531;3.662;3.5;6.1;7.0;7.8;8.6;9.5;10.5;11.8;13.8;21.3
1257;222;2012;3486;21.8;24.1;0.133;0.257;0.19;0.527;3.713;3.5;6.0;7.0;7.8;8.6;9.5;10.5;11.8;13.8;21.5
1258;222;2013;3480;21.9;24.2;0.135;0.259;0.194;0.541;3.784;3.3;6.0;7.0;7.8;8.6;9.5;10.6;11.9;13.9;21.4
1259;222;2014;3495;22.5;25.2;0.139;0.265;0.196;0.546;3.811;3.6;5.9;6.8;7.6;8.5;9.4;10.4;11.7;13.7;22.4
1260;223;2000;7289;16.5;18.6;0.204;0.288;0.21;0.597;4.347;3.0;5.6;6.5;7.4;8.4;9.4;10.5;11.8;13.9;23.6
1261;223;2001;7352;18.0;20.4;0.162;0.283;0.214;0.604;4.199;3.3;5.6;6.5;7.4;8.4;9.3;10.5;11.9;14.1;23.1
1262;223;2002;7391;18.7;21.0;0.168;0.282;0.211;0.596;4.274;3.0;5.7;6.6;7.5;8.4;9.4;10.5;11.9;14.0;22.9
1263;223;2003;7407;18.8;20.9;0.164;0.283;0.211;0.598;4.39;2.6;5.7;6.7;7.6;8.5;9.5;10.6;12.1;14.2;22.5
1264;223;2004;7436;19.1;21.5;0.166;0.286;0.213;0.599;4.407;2.8;5.6;6.6;7.5;8.4;9.4;10.6;12.0;14.1;23.0
1265;223;2005;7469;19.3;21.9;0.162;0.283;0.213;0.598;4.248;3.2;5.6;6.6;7.5;8.4;9.3;10.5;11.9;14.0;23.2
1266;223;2006;7483;20.2;22.9;0.156;0.278;0.21;0.589;4.122;3.3;5.6;6.6;7.5;8.4;9.3;10.5;11.9;14.0;22.9
1267;223;2007;7522;21.3;24.6;0.18;0.295;0.215;0.598;4.45;3.1;5.5;6.5;7.3;8.2;9.2;10.2;11.7;13.9;24.5
1268;223;2008;7578;22.1;25.0;0.157;0.283;0.215;0.6;4.256;3.2;5.6;6.6;7.5;8.4;9.4;10.5;11.9;14.1;23.0
1269;223;2009;7625;22.5;25.2;0.159;0.284;0.216;0.609;4.38;2.9;5.6;6.6;7.5;8.4;9.4;10.6;12.1;14.2;22.8
1270;223;2010;7659;22.4;25.2;0.155;0.282;0.217;0.608;4.261;3.1;5.6;6.6;7.4;8.4;9.4;10.5;12.0;14.2;22.8
1271;223;2011;7715;22.5;25.3;0.153;0.282;0.217;0.609;4.289;3.1;5.5;6.6;7.5;8.4;9.4;10.6;12.1;14.2;22.6
1272;223;2012;7754;22.6;25.4;0.156;0.284;0.216;0.605;4.375;3.0;5.5;6.6;7.5;8.4;9.4;10.6;12.0;14.2;22.8
1273;223;2013;7773;22.8;25.6;0.163;0.288;0.222;0.622;4.471;2.9;5.4;6.5;7.4;8.4;9.4;10.6;12.1;14.3;22.9
1274;223;2014;7827;23.4;26.8;0.179;0.299;0.226;0.629;4.608;3.0;5.3;6.3;7.2;8.2;9.3;10.4;11.9;14.1;24.3
1275;224;2000;3441;16.2;18.0;0.202;0.273;0.193;0.553;3.999;3.2;5.9;6.8;7.6;8.5;9.5;10.5;11.8;13.5;22.7
1276;224;2001;3464;17.6;19.5;0.125;0.252;0.195;0.551;3.589;3.7;6.0;6.9;7.8;8.6;9.6;10.6;11.9;13.9;21.1
1277;224;2002;3468;18.3;20.0;0.126;0.253;0.194;0.546;3.669;3.4;6.0;7.0;7.8;8.7;9.7;10.7;12.0;13.9;20.8
1278;224;2003;3469;18.4;20.1;0.128;0.253;0.193;0.546;3.727;3.2;6.1;7.0;7.9;8.7;9.7;10.8;12.1;14.0;20.6
1279;224;2004;3472;18.8;20.7;0.13;0.255;0.192;0.544;3.685;3.4;6.1;7.0;7.8;8.7;9.6;10.6;11.9;13.8;21.2
1280;224;2005;3480;19.0;20.9;0.123;0.252;0.194;0.545;3.631;3.5;6.1;7.0;7.8;8.6;9.6;10.7;11.9;13.9;20.9
1281;224;2006;3481;19.9;21.8;0.125;0.25;0.188;0.531;3.59;3.6;6.1;7.0;7.8;8.7;9.6;10.6;11.9;13.7;21.1
1282;224;2007;3486;20.8;23.4;0.143;0.263;0.192;0.537;3.795;3.5;6.0;6.9;7.7;8.5;9.4;10.4;11.7;13.6;22.3
1283;224;2008;3497;21.6;23.8;0.133;0.258;0.191;0.533;3.755;3.3;6.0;7.0;7.8;8.6;9.5;10.5;11.9;13.8;21.4
1284;224;2009;3503;21.8;24.0;0.13;0.257;0.195;0.546;3.769;3.2;6.0;7.0;7.8;8.6;9.6;10.7;12.0;13.9;21.1
1285;224;2010;3500;21.8;24.0;0.124;0.253;0.195;0.546;3.668;3.4;6.1;7.0;7.8;8.6;9.6;10.7;12.0;13.9;20.9
1286;224;2011;3515;22.1;24.4;0.136;0.259;0.195;0.55;3.804;3.2;6.0;7.0;7.8;8.6;9.6;10.6;12.0;13.9;21.3
1287;224;2012;3519;22.2;24.3;0.123;0.253;0.192;0.537;3.693;3.4;6.0;7.0;7.8;8.7;9.6;10.6;12.0;13.9;20.9
1288;224;2013;3520;22.4;24.5;0.121;0.253;0.194;0.544;3.698;3.4;6.0;7.0;7.8;8.7;9.6;10.7;12.0;14.0;20.9
1289;224;2014;3527;23.0;25.6;0.144;0.269;0.2;0.555;3.985;3.2;5.8;6.8;7.6;8.5;9.5;10.5;11.8;13.9;22.3
1290;231;2000;552;14.5;15.7;0.125;0.251;0.193;0.554;3.68;3.2;6.1;7.0;7.9;8.8;9.7;10.8;12.2;14.0;20.4
1291;231;2001;557;15.7;17.3;0.121;0.252;0.195;0.552;3.652;3.5;6.1;7.0;7.8;8.6;9.6;10.7;12.0;14.0;20.9
1292;231;2002;562;16.5;18.0;0.123;0.254;0.192;0.536;3.757;3.1;6.1;7.1;7.8;8.7;9.6;10.6;12.0;14.1;20.7
1293;231;2003;563;16.6;18.0;0.144;0.266;0.191;0.529;4.214;2.2;6.1;7.2;8.0;8.8;9.7;10.7;12.1;14.1;21.1
1294;231;2004;565;16.8;18.3;0.172;0.283;0.189;0.517;4.797;1.4;6.1;7.2;8.0;8.8;9.7;10.7;12.0;13.9;22.1
1295;231;2005;563;17.0;18.7;0.124;0.256;0.191;0.521;3.8;3.1;6.1;7.1;7.9;8.7;9.6;10.6;11.9;13.9;21.2
1296;231;2006;563;18.0;19.6;0.124;0.253;0.186;0.51;3.725;3.3;6.1;7.1;7.9;8.7;9.6;10.6;11.9;13.8;21.0
1297;231;2007;562;18.7;20.8;0.154;0.273;0.192;0.521;4.147;2.8;5.9;7.0;7.7;8.6;9.4;10.4;11.8;13.8;22.5
1298;231;2008;563;19.3;21.2;0.139;0.262;0.189;0.527;3.944;3.1;5.9;7.1;7.8;8.7;9.5;10.5;11.8;13.9;21.7
1299;231;2009;563;19.6;21.5;0.144;0.267;0.195;0.545;4.136;2.6;5.9;7.1;7.9;8.7;9.6;10.7;12.0;13.9;21.6
1300;231;2010;564;19.4;21.5;0.135;0.266;0.201;0.562;4.065;2.8;5.9;7.0;7.8;8.6;9.5;10.7;12.1;14.1;21.4
1301;231;2011;567;19.8;21.8;0.141;0.267;0.198;0.545;4.075;2.9;5.8;7.0;7.8;8.6;9.6;10.7;12.0;13.9;21.7
1302;231;2012;568;19.8;21.5;0.147;0.274;0.2;0.557;4.422;2.3;5.8;7.0;7.9;8.7;9.6;10.7;12.1;14.1;21.7
1303;231;2013;567;19.8;21.6;0.144;0.274;0.208;0.572;4.474;2.3;5.7;7.0;7.9;8.7;9.8;10.9;12.3;14.2;21.3
1304;231;2014;567;20.4;22.5;0.147;0.277;0.209;0.582;4.381;2.5;5.7;6.9;7.7;8.6;9.6;10.7;12.2;14.2;21.9
1305;232;2000;618;14.7;17.0;0.305;0.297;0.192;0.541;4.457;2.8;5.8;6.7;7.5;8.2;9.1;10.1;11.4;13.3;25.0
1306;232;2001;623;16.1;17.8;0.158;0.267;0.186;0.531;3.984;2.8;6.2;7.0;7.8;8.6;9.5;10.5;11.8;13.8;22.0
1307;232;2002;626;16.7;18.4;0.149;0.258;0.183;0.507;3.754;3.2;6.2;7.1;7.8;8.6;9.5;10.5;11.8;13.6;21.7
1308;232;2003;628;16.7;18.4;0.133;0.255;0.187;0.529;3.741;3.1;6.3;7.1;7.8;8.7;9.5;10.6;11.9;13.9;21.1
1309;232;2004;630;17.1;19.5;0.17;0.273;0.192;0.526;3.896;3.4;6.1;6.8;7.5;8.3;9.2;10.3;11.5;13.5;23.4
1310;232;2005;628;17.2;19.4;0.149;0.266;0.188;0.517;3.828;3.4;6.1;7.0;7.7;8.4;9.3;10.3;11.6;13.6;22.7
1311;232;2006;631;18.1;20.4;0.131;0.253;0.184;0.508;3.537;3.8;6.2;7.0;7.7;8.5;9.3;10.3;11.6;13.5;22.0
1312;232;2007;630;19.0;21.7;0.152;0.269;0.191;0.519;3.838;3.5;6.1;6.9;7.6;8.3;9.2;10.2;11.4;13.5;23.3
1313;232;2008;634;19.7;22.4;0.144;0.262;0.185;0.514;3.726;3.6;6.1;7.0;7.7;8.4;9.2;10.2;11.5;13.6;22.6
1314;232;2009;634;20.0;22.3;0.155;0.266;0.184;0.502;3.958;2.8;6.2;7.1;7.8;8.6;9.4;10.4;11.7;13.8;22.2
1315;232;2010;634;19.9;22.1;0.143;0.262;0.188;0.525;3.83;3.1;6.2;7.0;7.8;8.6;9.4;10.5;11.8;13.8;21.8
1316;232;2011;634;20.2;22.4;0.12;0.246;0.181;0.506;3.481;3.7;6.3;7.2;7.9;8.6;9.4;10.5;11.7;13.6;21.1
1317;232;2012;635;20.3;22.5;0.127;0.25;0.186;0.52;3.571;3.6;6.2;7.1;7.9;8.6;9.5;10.5;11.8;13.7;21.2
1318;232;2013;634;20.6;22.8;0.114;0.243;0.186;0.521;3.419;3.9;6.2;7.1;7.8;8.6;9.5;10.6;11.8;13.6;20.8
1319;232;2014;633;21.3;23.9;0.149;0.265;0.189;0.525;3.784;3.6;6.0;6.9;7.6;8.5;9.3;10.3;11.6;13.5;22.8
1320;233;2000;466;15.4;17.0;0.184;0.258;0.185;0.523;3.653;3.5;6.2;6.9;7.7;8.6;9.5;10.4;11.7;13.6;21.9
1321;233;2001;469;16.8;18.4;0.13;0.247;0.183;0.514;3.498;3.8;6.2;7.0;7.9;8.7;9.5;10.6;11.7;13.8;20.9
1322;233;2002;470;17.4;19.0;0.122;0.245;0.185;0.524;3.484;3.6;6.2;7.1;7.9;8.7;9.6;10.7;11.9;13.8;20.5
1323;233;2003;471;17.5;19.1;0.12;0.245;0.189;0.528;3.486;3.7;6.2;7.1;7.8;8.7;9.6;10.6;11.9;13.9;20.5
1324;233;2004;473;17.8;19.5;0.12;0.245;0.182;0.518;3.501;3.6;6.2;7.1;7.9;8.8;9.6;10.7;11.8;13.7;20.7
1325;233;2005;474;18.1;20.4;0.177;0.256;0.182;0.51;3.552;4.0;6.1;6.9;7.7;8.5;9.3;10.2;11.5;13.4;22.4
1326;233;2006;475;19.0;21.0;0.156;0.245;0.179;0.506;3.374;4.2;6.2;7.0;7.8;8.6;9.4;10.3;11.6;13.5;21.4
1327;233;2007;478;19.7;22.2;0.142;0.259;0.187;0.528;3.615;3.8;6.1;6.9;7.6;8.5;9.3;10.3;11.6;13.4;22.4
1328;233;2008;478;20.5;22.9;0.135;0.256;0.189;0.521;3.618;3.7;6.1;7.0;7.7;8.5;9.4;10.4;11.7;13.6;21.9
1329;233;2009;479;20.7;23.0;0.117;0.245;0.189;0.528;3.462;3.8;6.2;7.1;7.8;8.6;9.5;10.6;11.9;13.8;20.8
1330;233;2010;480;20.6;23.2;0.117;0.244;0.185;0.513;3.377;4.2;6.2;7.0;7.8;8.5;9.4;10.4;11.7;13.7;21.2
1331;233;2011;482;21.0;23.3;0.114;0.24;0.181;0.506;3.366;3.9;6.3;7.1;7.9;8.6;9.5;10.5;11.8;13.8;20.6
1332;233;2012;481;21.0;23.3;0.107;0.237;0.181;0.504;3.314;4.0;6.3;7.2;7.9;8.7;9.5;10.5;11.8;13.7;20.4
1333;233;2013;479;21.5;23.7;0.108;0.239;0.184;0.514;3.349;4.0;6.2;7.1;7.9;8.7;9.5;10.6;11.8;13.8;20.4
1334;233;2014;476;21.9;24.8;0.134;0.251;0.185;0.52;3.474;4.1;6.1;7.0;7.7;8.5;9.3;10.3;11.6;13.5;22.0
1335;234;2000;1066;15.3;16.8;0.123;0.251;0.194;0.555;3.634;3.4;6.1;7.0;7.9;8.7;9.6;10.7;12.0;13.9;20.7
1336;234;2001;1076;16.7;18.4;0.122;0.248;0.191;0.54;3.52;3.7;6.2;7.0;7.8;8.7;9.6;10.7;11.9;13.8;20.8
1337;234;2002;1081;17.3;19.0;0.13;0.253;0.193;0.548;3.677;3.3;6.2;7.0;7.8;8.6;9.6;10.7;12.0;13.9;20.8
1338;234;2003;1085;17.4;19.2;0.126;0.25;0.189;0.534;3.606;3.4;6.2;7.1;7.9;8.7;9.6;10.6;11.9;13.8;20.8
1339;234;2004;1089;17.8;19.6;0.126;0.253;0.19;0.542;3.634;3.4;6.2;7.0;7.8;8.6;9.5;10.6;11.9;13.8;21.1
1340;234;2005;1093;18.1;20.1;0.125;0.25;0.188;0.533;3.525;3.8;6.2;7.0;7.8;8.6;9.4;10.5;11.8;13.7;21.3
1341;234;2006;1096;18.9;21.0;0.113;0.242;0.186;0.527;3.372;4.0;6.2;7.1;7.8;8.6;9.5;10.5;11.8;13.7;20.7
1342;234;2007;1100;19.8;22.5;0.14;0.264;0.194;0.542;3.722;3.7;6.0;6.9;7.6;8.4;9.3;10.3;11.7;13.6;22.6
1343;234;2008;1105;20.5;23.0;0.129;0.255;0.193;0.54;3.623;3.7;6.1;7.0;7.7;8.5;9.4;10.5;11.8;13.7;21.7
1344;234;2009;1110;20.8;23.1;0.129;0.255;0.19;0.537;3.667;3.5;6.1;7.0;7.8;8.6;9.5;10.5;11.9;13.8;21.4
1345;234;2010;1116;20.7;22.9;0.124;0.25;0.186;0.514;3.55;3.7;6.2;7.1;7.8;8.6;9.5;10.5;11.8;13.7;21.3
1346;234;2011;1119;20.9;23.3;0.122;0.25;0.19;0.517;3.537;3.8;6.1;7.0;7.7;8.5;9.5;10.5;11.7;13.7;21.4
1347;234;2012;1119;21.0;23.2;0.124;0.251;0.189;0.527;3.615;3.5;6.1;7.1;7.8;8.6;9.5;10.6;11.9;13.8;21.0
1348;234;2013;1116;21.2;23.5;0.125;0.252;0.192;0.53;3.619;3.6;6.1;7.0;7.8;8.6;9.5;10.6;11.9;13.8;21.1
1349;234;2014;1118;21.9;24.6;0.137;0.261;0.195;0.546;3.709;3.7;5.9;6.9;7.6;8.5;9.4;10.4;11.7;13.6;22.2
1350;235;2000;326;15.9;17.2;0.152;0.258;0.187;0.528;3.9;2.7;6.2;7.1;8.0;8.8;9.7;10.8;12.1;13.9;20.8
1351;235;2001;338;17.7;19.0;0.115;0.244;0.186;0.531;3.556;3.3;6.3;7.2;7.9;8.9;9.7;10.8;12.1;14.0;19.9
1352;235;2002;348;18.2;19.7;0.128;0.245;0.181;0.503;3.53;3.4;6.3;7.1;7.9;8.8;9.7;10.7;11.9;13.8;20.4
1353;235;2003;355;18.2;19.9;0.142;0.258;0.189;0.535;3.795;3.1;6.1;7.0;7.8;8.7;9.6;10.6;12.0;13.8;21.2
1354;235;2004;361;18.5;19.8;0.14;0.26;0.189;0.522;4.045;2.3;6.3;7.2;8.0;8.9;9.8;10.8;12.2;14.2;20.4
1355;235;2005;366;18.6;20.1;0.147;0.266;0.193;0.539;4.208;2.1;6.2;7.1;7.9;8.9;9.8;10.8;12.2;14.3;20.7
1356;235;2006;371;19.6;21.2;0.123;0.249;0.185;0.506;3.726;3.0;6.2;7.2;8.0;8.8;9.7;10.7;12.0;14.1;20.3
1357;235;2007;373;20.8;23.1;0.128;0.256;0.187;0.524;3.669;3.6;6.0;7.0;7.8;8.6;9.4;10.4;11.7;13.7;21.8
1358;235;2008;379;21.4;23.3;0.131;0.254;0.186;0.522;3.754;3.2;6.1;7.1;7.9;8.7;9.6;10.6;11.9;13.8;21.0
1359;235;2009;384;21.4;23.3;0.135;0.259;0.193;0.551;3.909;2.9;6.0;7.0;7.9;8.7;9.7;10.7;12.1;14.0;20.9
1360;235;2010;386;21.5;23.5;0.129;0.255;0.191;0.534;3.745;3.3;6.0;7.0;7.8;8.7;9.6;10.7;11.9;13.8;21.1
1361;235;2011;389;22.0;23.7;0.124;0.254;0.192;0.533;3.785;3.2;5.9;7.0;7.9;8.8;9.7;10.7;12.0;14.0;20.7
1362;235;2012;392;21.6;23.6;0.133;0.262;0.202;0.56;3.957;3.0;5.9;6.9;7.8;8.7;9.7;10.8;12.1;14.1;21.0
1363;235;2013;393;22.3;24.4;0.131;0.258;0.199;0.568;3.717;3.7;5.8;6.8;7.6;8.6;9.6;10.7;11.9;13.8;21.5
1364;235;2014;395;22.7;25.1;0.133;0.261;0.197;0.55;3.761;3.6;5.8;6.8;7.7;8.5;9.5;10.5;11.8;13.9;21.7
1365;236;2000;1892;16.0;17.7;0.156;0.264;0.192;0.549;3.849;3.2;6.0;6.9;7.7;8.6;9.5;10.6;11.9;13.7;21.9
1366;236;2001;1907;17.5;19.4;0.136;0.257;0.193;0.549;3.668;3.6;6.0;6.9;7.7;8.6;9.5;10.6;11.9;13.7;21.6
1367;236;2002;1918;18.2;19.9;0.146;0.264;0.193;0.546;3.967;2.8;6.1;7.0;7.8;8.7;9.6;10.7;12.0;13.8;21.5
1368;236;2003;1926;18.3;20.1;0.134;0.257;0.192;0.546;3.752;3.3;6.1;7.0;7.8;8.7;9.6;10.6;12.0;13.8;21.2
1369;236;2004;1929;18.8;20.6;0.13;0.254;0.188;0.53;3.658;3.5;6.1;7.0;7.8;8.7;9.6;10.5;11.8;13.8;21.3
1370;236;2005;1934;18.9;21.0;0.148;0.263;0.19;0.537;3.819;3.3;6.0;6.9;7.7;8.6;9.4;10.5;11.8;13.7;22.1
1371;236;2006;1936;19.7;21.9;0.128;0.251;0.187;0.53;3.558;3.7;6.1;7.0;7.8;8.6;9.4;10.5;11.8;13.7;21.4
1372;236;2007;1938;20.7;23.8;0.17;0.274;0.195;0.543;3.934;3.5;5.9;6.8;7.6;8.3;9.2;10.2;11.5;13.5;23.4
1373;236;2008;1952;21.5;24.0;0.133;0.257;0.193;0.542;3.69;3.6;6.0;6.9;7.7;8.5;9.5;10.5;11.8;13.8;21.7
1374;236;2009;1960;21.8;24.1;0.132;0.257;0.193;0.545;3.763;3.3;6.0;7.0;7.8;8.6;9.5;10.6;11.9;13.9;21.3
1375;236;2010;1964;21.9;24.2;0.129;0.254;0.191;0.536;3.631;3.7;6.0;6.9;7.7;8.6;9.5;10.5;11.8;13.7;21.5
1376;236;2011;1971;22.0;24.3;0.128;0.255;0.191;0.536;3.699;3.4;6.1;7.0;7.8;8.6;9.5;10.5;11.9;13.8;21.3
1377;236;2012;1974;22.1;24.7;0.137;0.258;0.189;0.527;3.709;3.6;6.0;6.9;7.8;8.6;9.4;10.4;11.7;13.7;21.9
1378;236;2013;1971;22.3;24.6;0.14;0.262;0.193;0.542;3.884;3.1;6.0;7.0;7.8;8.6;9.5;10.6;11.9;13.9;21.6
1379;236;2014;1982;22.8;25.6;0.141;0.267;0.196;0.544;3.87;3.5;5.9;6.8;7.6;8.5;9.4;10.4;11.7;13.7;22.6
1380;237;2000;1094;17.3;19.5;0.198;0.284;0.21;0.591;4.233;3.1;5.6;6.5;7.4;8.4;9.4;10.5;11.9;13.8;23.3
1381;237;2001;1118;19.0;21.5;0.161;0.282;0.212;0.594;4.149;3.4;5.6;6.5;7.4;8.4;9.3;10.4;11.8;13.9;23.2
1382;237;2002;1130;19.6;22.1;0.168;0.285;0.212;0.596;4.35;2.9;5.7;6.6;7.5;8.4;9.4;10.5;11.9;14.0;23.1
1383;237;2003;1138;19.8;22.1;0.151;0.278;0.212;0.594;4.194;3.1;5.6;6.7;7.6;8.5;9.5;10.6;12.0;14.0;22.5
1384;237;2004;1148;20.2;22.6;0.159;0.282;0.214;0.599;4.311;3.0;5.6;6.6;7.5;8.4;9.4;10.6;12.0;14.1;22.7
1385;237;2005;1158;20.5;23.1;0.161;0.286;0.215;0.602;4.351;3.1;5.5;6.5;7.4;8.4;9.4;10.4;11.9;14.1;23.3
1386;237;2006;1169;21.3;23.9;0.159;0.28;0.209;0.588;4.237;3.1;5.6;6.6;7.5;8.4;9.4;10.5;11.9;14.1;22.9
1387;237;2007;1181;22.4;26.0;0.189;0.3;0.214;0.598;4.558;3.1;5.4;6.4;7.3;8.2;9.1;10.2;11.6;13.8;25.0
1388;237;2008;1193;23.4;26.1;0.151;0.279;0.211;0.588;4.252;3.1;5.6;6.6;7.6;8.5;9.5;10.6;11.9;14.1;22.6
1389;237;2009;1200;23.8;26.3;0.152;0.282;0.215;0.608;4.405;2.8;5.5;6.6;7.6;8.5;9.5;10.7;12.1;14.3;22.3
1390;237;2010;1208;23.6;26.6;0.164;0.287;0.216;0.608;4.415;3.0;5.5;6.5;7.5;8.4;9.4;10.5;12.0;14.2;23.2
1391;237;2011;1215;23.7;26.5;0.153;0.281;0.216;0.617;4.276;3.1;5.5;6.6;7.5;8.5;9.4;10.6;12.1;14.2;22.5
1392;237;2012;1224;23.8;26.5;0.154;0.285;0.218;0.616;4.488;2.8;5.4;6.6;7.5;8.5;9.5;10.7;12.1;14.3;22.6
1393;237;2013;1231;24.1;26.8;0.156;0.286;0.219;0.62;4.506;2.7;5.5;6.5;7.5;8.5;9.5;10.7;12.1;14.3;22.6
1394;237;2014;1240;24.9;28.3;0.174;0.297;0.225;0.63;4.632;2.9;5.3;6.3;7.3;8.3;9.3;10.5;11.9;14.1;23.9
1395;238;2000;2483;16.6;19.2;0.256;0.306;0.214;0.611;4.67;2.9;5.4;6.3;7.2;8.1;9.1;10.2;11.6;13.7;25.3
1396;238;2001;2512;18.0;20.6;0.179;0.294;0.219;0.61;4.471;3.0;5.5;6.4;7.3;8.3;9.2;10.4;11.8;14.2;23.9
1397;238;2002;2520;18.7;21.4;0.183;0.29;0.214;0.603;4.376;3.1;5.5;6.5;7.4;8.3;9.2;10.3;11.8;14.0;23.8
1398;238;2003;2525;18.8;20.9;0.175;0.291;0.214;0.603;4.647;2.4;5.6;6.6;7.6;8.5;9.5;10.6;12.1;14.3;22.9
1399;238;2004;2538;19.1;21.7;0.177;0.294;0.216;0.608;4.62;2.6;5.5;6.6;7.5;8.4;9.3;10.5;12.0;14.2;23.5
1400;238;2005;2552;19.4;22.2;0.17;0.29;0.216;0.61;4.394;3.1;5.5;6.5;7.4;8.3;9.3;10.4;11.9;14.1;23.7
1401;238;2006;2560;20.3;23.1;0.167;0.287;0.215;0.607;4.311;3.2;5.5;6.5;7.4;8.3;9.2;10.4;11.9;14.1;23.5
1402;238;2007;2580;21.4;24.8;0.19;0.303;0.219;0.606;4.659;3.0;5.4;6.4;7.3;8.1;9.1;10.2;11.7;13.9;25.0
1403;238;2008;2600;22.1;25.2;0.172;0.294;0.219;0.611;4.546;2.9;5.4;6.5;7.4;8.3;9.3;10.4;11.9;14.1;23.9
1404;238;2009;2620;22.4;25.3;0.169;0.292;0.219;0.614;4.589;2.7;5.4;6.5;7.4;8.4;9.4;10.5;12.0;14.2;23.4
1405;238;2010;2637;22.3;25.3;0.163;0.29;0.221;0.627;4.481;2.9;5.5;6.5;7.4;8.3;9.3;10.5;12.0;14.2;23.3
1406;238;2011;2658;22.5;25.5;0.159;0.287;0.221;0.622;4.42;3.0;5.4;6.5;7.4;8.3;9.3;10.5;12.0;14.2;23.1
1407;238;2012;2674;22.8;25.7;0.162;0.29;0.219;0.615;4.513;2.9;5.4;6.5;7.4;8.4;9.4;10.5;12.0;14.2;23.2
1408;238;2013;2681;22.8;25.9;0.17;0.296;0.227;0.635;4.668;2.8;5.3;6.4;7.4;8.3;9.3;10.5;12.1;14.4;23.5
