ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
4351;Vrouwen;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;1797;1250;355;105;250;895;492;403;547;27.8
4352;Vrouwen;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;1783;1231;343;101;241;888;486;402;553;28.0
4353;Vrouwen;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;1778;1228;345;101;244;884;491;393;549;28.0
4354;Vrouwen;Leeftijd: 25 tot 45 jaar;2009;1793;1242;352;105;247;890;489;401;551;27.9
4355;Vrouwen;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;1762;1211;345;99;246;866;476;390;550;28.0
4356;Vrouwen;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;1760;1205;331;93;238;874;485;390;554;28.2
4357;Vrouwen;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;1753;1201;327;90;237;874;482;392;552;28.2
4358;Vrouwen;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;1764;1211;332;90;242;879;488;391;553;28.1
4359;Vrouwen;Leeftijd: 25 tot 45 jaar;2010;1760;1207;334;93;241;873;483;391;552;28.1
4360;Vrouwen;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;1749;1211;327;91;236;884;488;396;538;28.0
4361;Vrouwen;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;1732;1195;314;84;229;881;480;401;537;28.2
4362;Vrouwen;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;1705;1162;300;83;217;862;473;388;543;28.4
4363;Vrouwen;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;1718;1186;308;91;217;878;487;391;532;28.2
4364;Vrouwen;Leeftijd: 25 tot 45 jaar;2011;1726;1188;312;87;225;876;482;394;538;28.2
4365;Vrouwen;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;1702;1178;307;88;219;872;473;398;524;28.2
4366;Vrouwen;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;1705;1178;294;82;212;884;482;402;527;28.3
4367;Vrouwen;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;1711;1197;302;89;213;895;479;416;514;28.1
4368;Vrouwen;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;1721;1200;308;95;213;892;482;411;521;28.1
4369;Vrouwen;Leeftijd: 25 tot 45 jaar;2012;1710;1188;302;88;214;886;479;407;521;28.2
4370;Vrouwen;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;1697;1181;308;99;209;873;468;405;516;28.0
4371;Vrouwen;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;1693;1179;298;99;198;881;473;408;514;28.1
4372;Vrouwen;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;1687;1162;291;103;188;871;465;406;526;28.2
4373;Vrouwen;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;1688;1168;286;98;188;882;462;420;520;28.3
4374;Vrouwen;Leeftijd: 25 tot 45 jaar;2013;1692;1172;296;100;196;877;467;410;519;28.2
4375;Vrouwen;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;1655;1142;281;101;180;862;455;406;512;28.3
4376;Vrouwen;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;1647;1139;276;97;179;863;454;408;508;28.3
4377;Vrouwen;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;1643;1121;269;92;177;852;442;409;522;28.6
4378;Vrouwen;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;1655;1126;269;99;170;857;458;399;529;28.5
4379;Vrouwen;Leeftijd: 25 tot 45 jaar;2014;1650;1132;274;97;176;858;452;406;518;28.4
4380;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;1636;1127;276;106;170;852;445;407;509;28.3
4381;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;1635;1123;272;101;171;850;441;409;512;28.5
4382;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;1638;1116;270;99;171;847;437;409;522;28.5
4383;Vrouwen;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;1640;1120;269;93;176;851;441;410;520;28.6
4384;Vrouwen;Leeftijd: 25 tot 45 jaar;2015;1637;1122;272;100;172;850;441;409;516;28.5
4385;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;1629;1117;252;86;166;865;440;425;511;28.7
4386;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;1639;1105;252;87;165;854;437;417;534;28.9
4387;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;1648;1108;244;87;157;864;436;428;539;29.0
4388;Vrouwen;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;1653;1114;248;86;162;866;435;431;539;29.0
4389;Vrouwen;Leeftijd: 25 tot 45 jaar;2016;1642;1111;249;87;162;862;437;425;531;28.9
4390;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal ;1650;1113;241;88;153;873;436;437;536;28.9
4391;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;1653;1094;230;84;146;864;430;434;559;29.3
4392;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;1659;1093;224;86;138;869;428;441;566;29.3
4393;Vrouwen;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;1663;1114;225;84;141;889;428;461;549;29.2
4394;Vrouwen;Leeftijd: 25 tot 45 jaar;2017;1656;1104;230;86;144;874;430;443;553;29.2
4395;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;1663;1109;222;81;140;887;426;461;554;29.4
4396;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;1686;1126;224;78;147;902;445;457;560;29.4
4397;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;1714;1131;225;77;148;906;438;468;583;29.6
4398;Vrouwen;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;1718;1135;223;75;148;912;440;472;582;29.5
4399;Vrouwen;Leeftijd: 25 tot 45 jaar;2018;1695;1125;224;78;146;902;437;464;570;29.5
4400;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;1719;1142;226;80;146;916;443;473;576;29.5
4401;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;1721;1129;221;76;145;907;416;491;592;29.6
4402;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;1726;1144;220;70;150;924;429;496;582;29.5
4403;Vrouwen;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;1742;1152;213;65;148;939;436;504;590;29.7
4404;Vrouwen;Leeftijd: 25 tot 45 jaar;2019;1727;1142;220;73;147;922;431;491;585;29.6
4405;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;1745;1161;217;63;153;945;427;518;584;29.6
4406;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;1731;1151;231;85;145;921;420;501;580;29.4
4407;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;1731;1148;227;86;141;921;416;505;583;29.4
4408;Vrouwen;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;1751;1164;217;82;135;946;420;527;587;29.6
4409;Vrouwen;Leeftijd: 25 tot 45 jaar;2020;1740;1156;223;79;144;933;421;513;584;29.5
4410;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;1746;1091;205;57;148;887;410;477;654;30.4
4411;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;1751;1100;197;77;120;903;426;477;650;30.3
4412;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;1763;1110;189;70;120;921;418;502;653;30.6
4413;Vrouwen;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;1786;1119;189;70;119;930;433;497;667;30.5
4414;Vrouwen;Leeftijd: 25 tot 45 jaar;2021;1761;1105;195;68;127;910;422;488;656;30.5
4415;Vrouwen;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;1799;1109;188;64;124;922;416;506;689;30.7
4416;Vrouwen;Leeftijd: 35 tot 45 jaar;2003 1e kwartaal;910;718;286;97;189;431;261;170;193;24.6
4417;Vrouwen;Leeftijd: 35 tot 45 jaar;2003 2e kwartaal;907;720;286;99;187;434;264;171;187;24.6
4418;Vrouwen;Leeftijd: 35 tot 45 jaar;2003 3e kwartaal;912;720;290;98;192;430;265;166;192;24.6
4419;Vrouwen;Leeftijd: 35 tot 45 jaar;2003 4e kwartaal;921;733;302;99;202;432;263;168;188;24.4
4420;Vrouwen;Leeftijd: 35 tot 45 jaar;2003;913;723;291;98;193;432;263;169;190;24.5
4421;Vrouwen;Leeftijd: 35 tot 45 jaar;2004 1e kwartaal;923;730;302;103;198;428;266;162;193;24.4
4422;Vrouwen;Leeftijd: 35 tot 45 jaar;2004 2e kwartaal;925;733;291;96;195;442;273;169;192;24.6
4423;Vrouwen;Leeftijd: 35 tot 45 jaar;2004 3e kwartaal;924;732;296;98;198;436;270;166;192;24.5
4424;Vrouwen;Leeftijd: 35 tot 45 jaar;2004 4e kwartaal;928;731;296;99;198;434;273;162;197;24.5
4425;Vrouwen;Leeftijd: 35 tot 45 jaar;2004;925;731;296;99;197;435;271;165;193;24.5
4426;Vrouwen;Leeftijd: 35 tot 45 jaar;2005 1e kwartaal;925;732;289;95;194;443;275;168;193;24.6
4427;Vrouwen;Leeftijd: 35 tot 45 jaar;2005 2e kwartaal;933;733;288;99;189;445;279;166;200;24.6
4428;Vrouwen;Leeftijd: 35 tot 45 jaar;2005 3e kwartaal;937;734;294;100;194;440;270;171;202;24.6
4429;Vrouwen;Leeftijd: 35 tot 45 jaar;2005 4e kwartaal;954;747;298;102;196;449;272;176;207;24.7
4430;Vrouwen;Leeftijd: 35 tot 45 jaar;2005;937;737;292;99;193;444;274;170;201;24.6
4431;Vrouwen;Leeftijd: 35 tot 45 jaar;2006 1e kwartaal;955;746;289;102;187;457;274;183;208;24.9
4432;Vrouwen;Leeftijd: 35 tot 45 jaar;2006 2e kwartaal;957;746;292;99;194;454;268;186;211;25.1
4433;Vrouwen;Leeftijd: 35 tot 45 jaar;2006 3e kwartaal;958;744;285;93;192;459;267;191;214;25.3
4434;Vrouwen;Leeftijd: 35 tot 45 jaar;2006 4e kwartaal;974;756;293;92;201;464;279;185;218;25.2
4435;Vrouwen;Leeftijd: 35 tot 45 jaar;2006;961;748;290;96;194;458;272;186;213;25.1
4436;Vrouwen;Leeftijd: 35 tot 45 jaar;2007 1e kwartaal;979;753;287;91;196;466;279;187;226;25.4
4437;Vrouwen;Leeftijd: 35 tot 45 jaar;2007 2e kwartaal;978;754;288;86;202;466;284;182;224;25.4
4438;Vrouwen;Leeftijd: 35 tot 45 jaar;2007 3e kwartaal;981;766;279;81;198;488;293;194;215;25.4
4439;Vrouwen;Leeftijd: 35 tot 45 jaar;2007 4e kwartaal;996;779;279;82;198;499;292;207;217;25.5
4440;Vrouwen;Leeftijd: 35 tot 45 jaar;2007;984;763;283;85;198;480;287;193;220;25.4
4441;Vrouwen;Leeftijd: 35 tot 45 jaar;2008 1e kwartaal;988;777;266;81;185;510;300;210;211;25.5
4442;Vrouwen;Leeftijd: 35 tot 45 jaar;2008 2e kwartaal;994;774;262;77;186;512;302;210;220;25.8
4443;Vrouwen;Leeftijd: 35 tot 45 jaar;2008 3e kwartaal;997;774;260;79;181;514;301;213;223;25.8
4444;Vrouwen;Leeftijd: 35 tot 45 jaar;2008 4e kwartaal;998;773;250;75;175;523;305;218;226;26.0
4445;Vrouwen;Leeftijd: 35 tot 45 jaar;2008;994;774;260;78;182;515;302;213;220;25.8
4446;Vrouwen;Leeftijd: 35 tot 45 jaar;2009 1e kwartaal;996;769;244;74;170;525;300;225;227;26.1
4447;Vrouwen;Leeftijd: 35 tot 45 jaar;2009 2e kwartaal;985;770;237;72;165;533;307;226;215;26.1
4448;Vrouwen;Leeftijd: 35 tot 45 jaar;2009 3e kwartaal;976;760;231;68;164;528;304;224;216;26.2
4449;Vrouwen;Leeftijd: 35 tot 45 jaar;2009 4e kwartaal;971;748;229;64;165;519;303;215;223;26.4
4450;Vrouwen;Leeftijd: 35 tot 45 jaar;2009;982;762;235;69;166;526;304;223;220;26.2
4451;Vrouwen;Leeftijd: 35 tot 45 jaar;2010 1e kwartaal;957;738;234;66;167;504;297;208;220;26.2
4452;Vrouwen;Leeftijd: 35 tot 45 jaar;2010 2e kwartaal;953;733;222;63;159;511;304;207;220;26.4
4453;Vrouwen;Leeftijd: 35 tot 45 jaar;2010 3e kwartaal;946;728;218;57;161;510;300;210;218;26.4
4454;Vrouwen;Leeftijd: 35 tot 45 jaar;2010 4e kwartaal;947;732;219;59;160;513;298;215;216;26.4
4455;Vrouwen;Leeftijd: 35 tot 45 jaar;2010;951;733;223;61;162;510;300;210;218;26.3
4456;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 1e kwartaal;937;728;214;56;157;515;298;217;209;26.3
4457;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 2e kwartaal;926;709;200;52;148;509;300;209;217;26.7
4458;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 3e kwartaal;906;693;194;51;143;499;292;207;214;26.8
4459;Vrouwen;Leeftijd: 35 tot 45 jaar;2011 4e kwartaal;910;696;195;54;141;501;296;205;215;26.7
4460;Vrouwen;Leeftijd: 35 tot 45 jaar;2011;920;706;201;53;147;506;297;209;214;26.6
4461;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 1e kwartaal;894;687;192;51;141;495;286;209;207;26.6
4462;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 2e kwartaal;893;686;187;50;137;499;286;213;207;26.8
4463;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 3e kwartaal;902;697;197;55;142;501;290;210;205;26.5
4464;Vrouwen;Leeftijd: 35 tot 45 jaar;2012 4e kwartaal;907;693;200;59;141;493;285;208;214;26.6
4465;Vrouwen;Leeftijd: 35 tot 45 jaar;2012;899;691;194;54;140;497;287;210;208;26.6
4466;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;892;688;194;57;137;495;283;212;204;26.5
4467;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;886;678;181;55;126;496;286;211;209;26.7
4468;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;884;669;177;58;119;492;281;211;215;26.9
4469;Vrouwen;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;878;668;173;57;116;495;278;216;210;26.9
4470;Vrouwen;Leeftijd: 35 tot 45 jaar;2013;885;676;181;57;124;494;282;213;209;26.8
4471;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;852;648;176;58;118;472;271;201;204;26.8
4472;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;845;639;167;54;113;472;269;203;206;27.0
4473;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;839;621;161;51;110;460;261;200;218;27.4
4474;Vrouwen;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;845;629;158;53;105;471;269;202;216;27.3
4475;Vrouwen;Leeftijd: 35 tot 45 jaar;2014;845;634;165;54;111;469;268;201;211;27.1
4476;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;832;632;160;56;104;471;261;211;200;26.9
4477;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;819;614;154;52;101;460;247;213;206;27.5
4478;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;824;613;154;52;101;459;252;208;211;27.4
4479;Vrouwen;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;823;618;153;51;103;465;258;207;204;27.4
4480;Vrouwen;Leeftijd: 35 tot 45 jaar;2015;824;619;155;53;102;464;254;210;205;27.3
4481;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;815;616;142;45;97;473;260;213;199;27.5
4482;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;820;605;140;49;91;465;252;213;215;27.7
4483;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;814;605;135;49;86;471;252;218;209;27.8
4484;Vrouwen;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;809;599;135;45;90;465;248;217;210;27.9
4485;Vrouwen;Leeftijd: 35 tot 45 jaar;2016;815;606;138;47;91;468;253;215;208;27.7
4486;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal ;810;597;129;40;88;468;245;223;213;28.0
4487;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;808;593;129;39;90;464;246;218;216;28.1
4488;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;809;592;128;43;85;464;251;214;216;27.9
4489;Vrouwen;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;810;603;122;42;80;481;254;227;207;27.9
4490;Vrouwen;Leeftijd: 35 tot 45 jaar;2017;809;596;127;41;86;469;249;220;213;28.0
4491;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 1e kwartaal;806;591;120;39;81;471;250;221;215;28.3
4492;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 2e kwartaal;815;606;122;39;83;484;267;217;209;28.1
4493;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 3e kwartaal;817;600;119;38;81;481;251;230;217;28.4
4494;Vrouwen;Leeftijd: 35 tot 45 jaar;2018 4e kwartaal;817;605;122;38;84;483;249;234;212;28.3
4495;Vrouwen;Leeftijd: 35 tot 45 jaar;2018;814;600;121;39;82;480;254;225;213;28.3
4496;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 1e kwartaal;822;612;124;39;84;489;258;231;210;28.3
4497;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 2e kwartaal;820;597;119;36;83;479;242;237;223;28.5
4498;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 3e kwartaal;817;602;115;33;82;487;248;239;215;28.4
4499;Vrouwen;Leeftijd: 35 tot 45 jaar;2019 4e kwartaal;827;608;111;33;78;497;255;242;219;28.5
4500;Vrouwen;Leeftijd: 35 tot 45 jaar;2019;822;605;117;35;82;488;251;237;217;28.4
4501;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 1e kwartaal;832;614;113;31;82;501;245;256;217;28.5
4502;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 2e kwartaal;820;607;120;39;81;487;239;248;213;28.2
4503;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 3e kwartaal;820;608;118;39;79;490;242;249;212;28.3
4504;Vrouwen;Leeftijd: 35 tot 45 jaar;2020 4e kwartaal;822;611;115;38;77;496;243;253;211;28.3
4505;Vrouwen;Leeftijd: 35 tot 45 jaar;2020;823;610;116;37;80;494;242;251;213;28.3
4506;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;824;575;115;27;88;461;236;225;249;29.1
4507;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;825;593;114;38;76;478;246;233;232;28.7
4508;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;835;605;108;38;70;497;244;252;230;29.0
4509;Vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;838;605;104;35;69;501;247;254;233;29.1
4510;Vrouwen;Leeftijd: 35 tot 45 jaar;2021;830;594;110;34;76;484;243;241;236;29.0
4511;Vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;843;602;102;32;71;499;243;256;242;29.3
4512;Vrouwen;Leeftijd: 45 tot 55 jaar;2003 1e kwartaal;738;581;228;97;131;353;213;140;157;24.5
4513;Vrouwen;Leeftijd: 45 tot 55 jaar;2003 2e kwartaal;732;580;238;100;138;342;206;136;152;24.2
4514;Vrouwen;Leeftijd: 45 tot 55 jaar;2003 3e kwartaal;747;588;236;101;135;352;212;140;159;24.5
4515;Vrouwen;Leeftijd: 45 tot 55 jaar;2003 4e kwartaal;753;598;232;102;131;366;217;149;155;24.5
4516;Vrouwen;Leeftijd: 45 tot 55 jaar;2003;742;587;234;100;134;353;212;141;156;24.4
4517;Vrouwen;Leeftijd: 45 tot 55 jaar;2004 1e kwartaal;746;589;227;96;131;362;217;145;157;24.6
4518;Vrouwen;Leeftijd: 45 tot 55 jaar;2004 2e kwartaal;758;596;233;96;136;363;223;140;162;24.5
4519;Vrouwen;Leeftijd: 45 tot 55 jaar;2004 3e kwartaal;759;603;235;98;136;368;222;146;156;24.4
4520;Vrouwen;Leeftijd: 45 tot 55 jaar;2004 4e kwartaal;770;608;239;102;137;369;225;144;163;24.4
4521;Vrouwen;Leeftijd: 45 tot 55 jaar;2004;758;599;234;98;135;365;222;144;159;24.5
4522;Vrouwen;Leeftijd: 45 tot 55 jaar;2005 1e kwartaal;771;616;244;104;141;372;228;145;155;24.2
4523;Vrouwen;Leeftijd: 45 tot 55 jaar;2005 2e kwartaal;780;625;243;103;140;382;226;156;155;24.4
4524;Vrouwen;Leeftijd: 45 tot 55 jaar;2005 3e kwartaal;789;631;242;104;138;389;232;157;158;24.4
4525;Vrouwen;Leeftijd: 45 tot 55 jaar;2005 4e kwartaal;795;630;242;100;142;388;236;152;165;24.6
4526;Vrouwen;Leeftijd: 45 tot 55 jaar;2005;783;625;243;103;140;383;230;152;158;24.4
4527;Vrouwen;Leeftijd: 45 tot 55 jaar;2006 1e kwartaal;792;626;244;97;147;382;227;155;166;24.7
4528;Vrouwen;Leeftijd: 45 tot 55 jaar;2006 2e kwartaal;800;626;232;94;138;394;228;165;174;25.1
4529;Vrouwen;Leeftijd: 45 tot 55 jaar;2006 3e kwartaal;805;628;231;92;139;398;232;166;176;25.2
4530;Vrouwen;Leeftijd: 45 tot 55 jaar;2006 4e kwartaal;819;641;235;92;143;406;236;170;178;25.2
4531;Vrouwen;Leeftijd: 45 tot 55 jaar;2006;804;630;236;94;142;395;231;164;174;25.1
4532;Vrouwen;Leeftijd: 45 tot 55 jaar;2007 1e kwartaal;829;647;231;92;139;416;242;174;182;25.3
4533;Vrouwen;Leeftijd: 45 tot 55 jaar;2007 2e kwartaal;839;653;234;91;143;420;239;181;186;25.4
4534;Vrouwen;Leeftijd: 45 tot 55 jaar;2007 3e kwartaal;855;664;235;95;141;428;252;177;191;25.4
4535;Vrouwen;Leeftijd: 45 tot 55 jaar;2007 4e kwartaal;870;677;241;95;146;437;254;182;192;25.3
4536;Vrouwen;Leeftijd: 45 tot 55 jaar;2007;848;660;235;93;142;425;247;178;188;25.4
4537;Vrouwen;Leeftijd: 45 tot 55 jaar;2008 1e kwartaal;875;682;233;90;143;448;264;184;194;25.5
4538;Vrouwen;Leeftijd: 45 tot 55 jaar;2008 2e kwartaal;884;687;244;94;149;443;259;184;198;25.4
4539;Vrouwen;Leeftijd: 45 tot 55 jaar;2008 3e kwartaal;885;685;238;89;149;447;259;188;201;25.7
4540;Vrouwen;Leeftijd: 45 tot 55 jaar;2008 4e kwartaal;898;696;239;88;151;458;268;190;201;25.6
4541;Vrouwen;Leeftijd: 45 tot 55 jaar;2008;886;687;238;90;148;449;263;186;198;25.6
4542;Vrouwen;Leeftijd: 45 tot 55 jaar;2009 1e kwartaal;900;702;239;85;154;463;274;189;199;25.6
4543;Vrouwen;Leeftijd: 45 tot 55 jaar;2009 2e kwartaal;900;699;245;86;159;453;256;197;202;25.8
4544;Vrouwen;Leeftijd: 45 tot 55 jaar;2009 3e kwartaal;896;697;242;83;159;456;261;194;199;25.7
4545;Vrouwen;Leeftijd: 45 tot 55 jaar;2009 4e kwartaal;904;706;245;89;155;461;255;206;199;25.7
4546;Vrouwen;Leeftijd: 45 tot 55 jaar;2009;900;701;242;86;157;458;262;197;200;25.7
4547;Vrouwen;Leeftijd: 45 tot 55 jaar;2010 1e kwartaal;912;709;239;87;152;470;268;202;203;25.7
4548;Vrouwen;Leeftijd: 45 tot 55 jaar;2010 2e kwartaal;917;709;237;85;152;472;273;199;208;25.9
4549;Vrouwen;Leeftijd: 45 tot 55 jaar;2010 3e kwartaal;925;710;227;84;143;483;276;206;215;26.1
4550;Vrouwen;Leeftijd: 45 tot 55 jaar;2010 4e kwartaal;929;716;227;81;146;489;276;213;213;26.0
4551;Vrouwen;Leeftijd: 45 tot 55 jaar;2010;921;711;233;84;148;478;273;205;210;25.9
4552;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 1e kwartaal;923;712;224;79;145;488;274;214;211;26.0
4553;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 2e kwartaal;932;720;232;79;152;488;279;209;212;26.0
4554;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 3e kwartaal;936;716;227;80;147;489;273;216;220;26.2
4555;Vrouwen;Leeftijd: 45 tot 55 jaar;2011 4e kwartaal;941;730;224;81;143;506;283;223;212;26.1
4556;Vrouwen;Leeftijd: 45 tot 55 jaar;2011;933;719;227;80;147;493;277;215;213;26.1
4557;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 1e kwartaal;949;736;231;82;149;505;285;221;213;26.0
4558;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 2e kwartaal;950;732;235;87;148;497;276;221;218;26.0
4559;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 3e kwartaal;948;728;233;84;149;496;283;212;219;26.0
4560;Vrouwen;Leeftijd: 45 tot 55 jaar;2012 4e kwartaal;940;726;228;81;146;498;278;220;214;26.1
4561;Vrouwen;Leeftijd: 45 tot 55 jaar;2012;947;731;232;84;148;499;281;219;216;26.0
4562;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 1e kwartaal;948;739;231;87;144;508;280;228;208;25.9
4563;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 2e kwartaal;943;728;226;85;141;501;285;217;215;26.1
4564;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 3e kwartaal;942;730;226;87;139;505;284;221;212;26.1
4565;Vrouwen;Leeftijd: 45 tot 55 jaar;2013 4e kwartaal;936;718;225;80;145;493;281;212;217;26.3
4566;Vrouwen;Leeftijd: 45 tot 55 jaar;2013;942;729;227;85;142;502;282;220;213;26.1
4567;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 1e kwartaal;930;713;219;83;136;493;275;218;217;26.4
4568;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 2e kwartaal;937;713;220;87;133;493;281;212;224;26.2
4569;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 3e kwartaal;938;706;217;84;133;489;271;218;232;26.7
4570;Vrouwen;Leeftijd: 45 tot 55 jaar;2014 4e kwartaal;936;715;221;78;143;494;272;222;221;26.6
4571;Vrouwen;Leeftijd: 45 tot 55 jaar;2014;935;712;219;83;136;492;275;218;224;26.5
4572;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 1e kwartaal;941;716;229;83;146;488;262;226;225;26.4
4573;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 2e kwartaal;952;722;225;85;141;497;278;219;230;26.4
4574;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 3e kwartaal;947;720;227;79;148;493;276;217;228;26.4
4575;Vrouwen;Leeftijd: 45 tot 55 jaar;2015 4e kwartaal;944;716;216;77;139;500;276;223;228;26.7
4576;Vrouwen;Leeftijd: 45 tot 55 jaar;2015;946;719;224;81;143;494;273;221;228;26.5
