ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Herkomstland;Perioden;BanenWerknemersGeborenInBuitenland_1
9790;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2022 1e kwartaal;4.4
9791;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2022 2e kwartaal;4.9
9792;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2022 3e kwartaal;5.1
9793;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2022 4e kwartaal;5.4
9794;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2022;4.9
9795;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2023 1e kwartaal;6.3
9796;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2023 2e kwartaal;6.7
9797;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2023 3e kwartaal;6.9
9798;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2023 4e kwartaal;7.2
9799;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Turkije;2023;6.8
9800;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2010 1e kwartaal;0.9
9801;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2010 2e kwartaal;0.9
9802;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2010 3e kwartaal;0.9
9803;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2010 4e kwartaal;0.9
9804;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2010;0.9
9805;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2011 1e kwartaal;1.0
9806;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2011 2e kwartaal;1.0
9807;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2011 3e kwartaal;0.9
9808;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2011 4e kwartaal;1.0
9809;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2011;1.0
9810;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2012 1e kwartaal;1.0
9811;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2012 2e kwartaal;1.1
9812;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2012 3e kwartaal;1.1
9813;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2012 4e kwartaal;1.0
9814;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2012 ;1.1
9815;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2013 1e kwartaal;1.1
9816;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2013 2e kwartaal;1.1
9817;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2013 3e kwartaal;1.1
9818;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2013 4e kwartaal;1.1
9819;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2013;1.1
9820;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2014 1e kwartaal;1.2
9821;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2014 2e kwartaal;1.2
9822;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2014 3e kwartaal;1.1
9823;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2014 4e kwartaal;1.1
9824;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2014;1.1
9825;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2015 1e kwartaal;1.3
9826;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2015 2e kwartaal;1.3
9827;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2015 3e kwartaal;1.3
9828;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2015 4e kwartaal;1.3
9829;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2015;1.3
9830;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2016 1e kwartaal;1.4
9831;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2016 2e kwartaal;1.5
9832;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2016 3e kwartaal;1.4
9833;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2016 4e kwartaal;1.5
9834;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2016;1.4
9835;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2017 1e kwartaal;1.5
9836;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2017 2e kwartaal;1.6
9837;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2017 3e kwartaal;1.6
9838;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2017 4e kwartaal;1.6
9839;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2017;1.6
9840;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2018 1e kwartaal;1.7
9841;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2018 2e kwartaal;1.7
9842;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2018 3e kwartaal;1.7
9843;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2018 4e kwartaal;1.7
9844;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2018;1.7
9845;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2019 1e kwartaal;1.8
9846;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2019 2e kwartaal;1.9
9847;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2019 3e kwartaal;1.8
9848;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2019 4e kwartaal;1.9
9849;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2019;1.9
9850;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2020 1e kwartaal;2.1
9851;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2020 2e kwartaal;2.1
9852;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2020 3e kwartaal;2.2
9853;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2020 4e kwartaal;2.1
9854;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2020;2.1
9855;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2021 1e kwartaal;2.2
9856;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2021 2e kwartaal;2.3
9857;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2021 3e kwartaal;2.3
9858;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2021 4e kwartaal;2.4
9859;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2021;2.3
9860;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2022 1e kwartaal;2.6
9861;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2022 2e kwartaal;2.8
9862;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2022 3e kwartaal;2.8
9863;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2022 4e kwartaal;2.8
9864;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2022;2.7
9865;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2023 1e kwartaal;3.4
9866;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2023 2e kwartaal;3.7
9867;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2023 3e kwartaal;3.6
9868;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2023 4e kwartaal;3.8
9869;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Marokko;2023;3.6
9870;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2010 1e kwartaal;3.8
9871;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2010 2e kwartaal;3.8
9872;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2010 3e kwartaal;3.8
9873;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2010 4e kwartaal;3.7
9874;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2010;3.8
9875;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2011 1e kwartaal;3.9
9876;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2011 2e kwartaal;3.8
9877;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2011 3e kwartaal;3.9
9878;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2011 4e kwartaal;3.8
9879;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2011;3.8
9880;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2012 1e kwartaal;4.2
9881;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2012 2e kwartaal;4.4
9882;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2012 3e kwartaal;4.3
9883;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2012 4e kwartaal;4.1
9884;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2012 ;4.3
9885;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2013 1e kwartaal;4.6
9886;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2013 2e kwartaal;4.6
9887;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2013 3e kwartaal;4.4
9888;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2013 4e kwartaal;4.3
9889;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2013;4.5
9890;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2014 1e kwartaal;4.3
9891;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2014 2e kwartaal;4.3
9892;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2014 3e kwartaal;4.2
9893;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2014 4e kwartaal;4.1
9894;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2014;4.2
9895;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2015 1e kwartaal;4.7
9896;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2015 2e kwartaal;4.8
9897;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2015 3e kwartaal;4.5
9898;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2015 4e kwartaal;4.5
9899;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2015;4.6
9900;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2016 1e kwartaal;4.7
9901;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2016 2e kwartaal;4.8
9902;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2016 3e kwartaal;4.8
9903;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2016 4e kwartaal;4.8
9904;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2016;4.8
9905;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2017 1e kwartaal;4.9
9906;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2017 2e kwartaal;5.1
9907;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2017 3e kwartaal;5.1
9908;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2017 4e kwartaal;5.0
9909;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2017;5.0
9910;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2018 1e kwartaal;5.1
9911;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2018 2e kwartaal;5.3
9912;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2018 3e kwartaal;5.2
9913;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2018 4e kwartaal;5.3
9914;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2018;5.2
9915;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2019 1e kwartaal;5.5
9916;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2019 2e kwartaal;5.6
9917;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2019 3e kwartaal;5.5
9918;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2019 4e kwartaal;5.4
9919;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2019;5.5
9920;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2020 1e kwartaal;5.6
9921;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2020 2e kwartaal;5.6
9922;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2020 3e kwartaal;5.7
9923;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2020 4e kwartaal;5.6
9924;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2020;5.6
9925;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2021 1e kwartaal;5.6
9926;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2021 2e kwartaal;5.7
9927;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2021 3e kwartaal;5.8
9928;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2021 4e kwartaal;5.7
9929;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2021;5.7
9930;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2022 1e kwartaal;5.9
9931;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2022 2e kwartaal;6.3
9932;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2022 3e kwartaal;6.1
9933;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2022 4e kwartaal;6.2
9934;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2022;6.1
9935;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2023 1e kwartaal;7.0
9936;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2023 2e kwartaal;7.7
9937;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2023 3e kwartaal;7.6
9938;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2023 4e kwartaal;7.8
9939;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Suriname;2023;7.5
9940;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2010 1e kwartaal;1.6
9941;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2010 2e kwartaal;1.6
9942;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2010 3e kwartaal;1.6
9943;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2010 4e kwartaal;1.6
9944;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2010;1.6
9945;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2011 1e kwartaal;1.7
9946;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2011 2e kwartaal;1.7
9947;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2011 3e kwartaal;1.7
9948;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2011 4e kwartaal;1.7
9949;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2011;1.7
9950;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2012 1e kwartaal;1.8
9951;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2012 2e kwartaal;1.8
9952;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2012 3e kwartaal;1.8
9953;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2012 4e kwartaal;1.7
9954;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2012 ;1.8
9955;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2013 1e kwartaal;1.9
9956;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2013 2e kwartaal;1.9
9957;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2013 3e kwartaal;1.8
9958;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 25 tot 30 euro;Nederlandse Cariben;2013 4e kwartaal;1.8
