ID;CaoSectoren;SBI93;Versie;Perioden;CaoLonenPerMaandExclBijzBeloningen_1;CaoLonenPerMaandInclBijzBeloningen_2;CaoLonenPerUurExclBijzBeloningen_3;CaoLonenPerUurInclBijzBeloningen_4;ContractueleLoonkostenPerMaand_5;ContractueleLoonkostenPerUur_6;ContractueleArbeidsduur_7;CaoLonenPerMaandExclBijzBeloningen_8;CaoLonenPerMaandInclBijzBeloningen_9;CaoLonenPerUurExclBijzBeloningen_10;CaoLonenPerUurInclBijzBeloningen_11;ContractueleLoonkostenPerMaand_12;ContractueleLoonkostenPerUur_13;ContractueleArbeidsduur_14;PercentageAfgeslotenCaoS_15
6894;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 september;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
6895;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 3e kwartaal;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
6896;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 oktober;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
6897;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 november;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
6898;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 december;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
6899;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 4e kwartaal;125.0;125.9;124.2;125.1;126.3;125.5;100.6;3.6;4.0;3.7;4.1;4.3;4.3;0.0;100.0
6900;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2008 jaar;124.0;124.8;123.2;124.0;125.1;124.3;100.6;3.3;3.7;3.4;3.7;3.8;3.8;0.0;100.0
6901;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 januari;127.1;128.2;126.3;127.3;128.4;127.6;100.6;4.0;4.7;4.0;4.6;4.6;4.6;0.0;100.0
6902;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 februari;128.3;129.3;127.4;128.5;129.6;128.7;100.6;5.0;5.0;4.9;5.1;5.1;5.1;0.0;100.0
6903;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 maart;128.3;129.3;127.4;128.5;129.6;128.7;100.6;5.0;5.0;4.9;5.1;5.1;5.1;0.0;100.0
6904;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 1e kwartaal;127.9;128.9;127.1;128.1;129.2;128.4;100.6;4.7;4.9;4.7;4.9;5.0;5.0;0.0;100.0
6905;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 april;128.3;129.3;127.5;128.5;129.6;128.8;100.6;3.9;3.9;3.9;4.0;3.9;4.0;0.0;100.0
6906;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 mei;128.3;129.3;127.5;128.5;129.6;128.8;100.6;3.9;3.9;3.9;4.0;3.9;4.0;0.0;100.0
6907;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 juni;128.4;129.4;127.5;128.6;129.7;128.8;100.6;3.7;3.9;3.7;3.9;3.8;3.7;0.0;100.0
6908;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 2e kwartaal;128.3;129.4;127.5;128.5;129.7;128.8;100.6;3.8;3.9;3.8;4.0;3.9;3.9;0.0;100.0
6909;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 juli;128.7;129.6;127.8;128.8;129.9;129.1;100.6;3.0;2.9;2.9;3.0;2.9;2.9;0.0;100.0
6910;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 augustus;128.7;129.6;127.8;128.8;129.9;129.1;100.6;3.0;2.9;2.9;3.0;2.9;2.9;0.0;100.0
6911;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 september;128.7;129.6;127.8;128.8;129.9;129.1;100.6;3.0;2.9;2.9;3.0;2.9;2.9;0.0;100.0
6912;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 3e kwartaal;128.7;129.6;127.8;128.8;129.9;129.1;100.6;3.0;2.9;2.9;3.0;2.9;2.9;0.0;100.0
6913;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 oktober;129.0;130.0;128.2;129.1;130.3;129.5;100.6;3.2;3.3;3.2;3.2;3.2;3.2;0.0;100.0
6914;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 november;129.0;130.0;128.2;129.1;130.3;129.5;100.6;3.2;3.3;3.2;3.2;3.2;3.2;0.0;100.0
6915;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 december;129.0;129.4;128.2;128.6;129.8;128.9;100.6;3.2;2.8;3.2;2.8;2.8;2.7;0.0;100.0
6916;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 4e kwartaal;129.0;129.8;128.2;129.0;130.1;129.3;100.6;3.2;3.1;3.2;3.1;3.0;3.0;0.0;100.0
6917;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2009 jaar;128.5;129.4;127.6;128.6;129.7;128.9;100.6;3.6;3.7;3.6;3.7;3.7;3.7;0.0;100.0
6918;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 januari;129.8;130.2;129.5;130.0;131.4;131.1;100.1;2.1;1.6;2.5;2.1;2.3;2.7;-0.5;100.0
6919;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 februari;129.8;130.2;129.5;130.0;131.4;131.1;100.1;1.2;0.7;1.6;1.2;1.4;1.9;-0.5;100.0
6920;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 maart;129.8;130.2;129.5;130.0;131.4;131.1;100.1;1.2;0.7;1.6;1.2;1.4;1.9;-0.5;100.0
6921;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 1e kwartaal;129.8;130.2;129.5;130.0;131.4;131.1;100.1;1.5;1.0;1.9;1.5;1.7;2.1;-0.5;100.0
6922;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 april;129.8;130.3;129.6;130.0;131.4;131.2;100.1;1.2;0.8;1.6;1.2;1.4;1.9;-0.5;100.0
6923;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 mei;129.8;130.3;129.6;130.0;131.4;131.2;100.1;1.2;0.8;1.6;1.2;1.4;1.9;-0.5;100.0
6924;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 juni;129.9;130.3;129.6;130.1;131.5;131.2;100.1;1.2;0.7;1.6;1.2;1.4;1.9;-0.5;100.0
6925;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 2e kwartaal;129.8;130.3;129.6;130.1;131.4;131.2;100.1;1.2;0.7;1.6;1.2;1.3;1.9;-0.5;100.0
6926;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 juli;130.2;130.7;130.0;130.5;131.9;131.6;100.1;1.2;0.8;1.7;1.3;1.5;1.9;-0.5;100.0
6927;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 augustus;130.2;130.7;130.0;130.5;131.9;131.6;100.1;1.2;0.8;1.7;1.3;1.5;1.9;-0.5;100.0
6928;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 september;130.2;130.7;130.0;130.5;131.9;131.6;100.1;1.2;0.8;1.7;1.3;1.5;1.9;-0.5;100.0
6929;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 3e kwartaal;130.2;130.7;130.0;130.5;131.9;131.6;100.1;1.2;0.8;1.7;1.3;1.5;1.9;-0.5;100.0
6930;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 oktober;130.4;130.9;130.2;130.6;132.1;131.8;100.1;1.1;0.7;1.6;1.2;1.4;1.8;-0.5;100.0
6931;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 november;130.4;130.9;130.2;130.6;132.1;131.8;100.1;1.1;0.7;1.6;1.2;1.4;1.8;-0.5;100.0
6932;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 december;130.4;130.9;130.2;130.6;132.1;131.8;100.1;1.1;1.2;1.6;1.6;1.8;2.2;-0.5;100.0
6933;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 4e kwartaal;130.4;130.9;130.2;130.6;132.1;131.8;100.1;1.1;0.8;1.6;1.2;1.5;1.9;-0.5;100.0
6934;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2010 jaar;130.1;130.5;129.8;130.3;131.7;131.4;100.1;1.2;0.9;1.7;1.3;1.5;1.9;-0.5;100.0
6935;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 januari;130.7;131.2;129.9;130.3;133.3;132.4;100.6;0.7;0.8;0.3;0.2;1.4;1.0;0.5;100.0
6936;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 februari;131.3;131.8;130.5;130.9;133.9;133.0;100.6;1.2;1.2;0.8;0.7;1.9;1.4;0.5;100.0
6937;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 maart;131.3;131.8;130.5;130.9;133.9;133.0;100.6;1.2;1.2;0.8;0.7;1.9;1.4;0.5;100.0
6938;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 1e kwartaal;131.1;131.6;130.3;130.7;133.7;132.8;100.6;1.0;1.1;0.6;0.5;1.8;1.3;0.5;100.0
6939;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 april;131.4;131.8;130.5;131.0;133.9;133.0;100.6;1.2;1.2;0.7;0.8;1.9;1.4;0.5;100.0
6940;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 mei;131.4;131.9;130.5;131.0;133.9;133.1;100.6;1.2;1.2;0.7;0.8;1.9;1.4;0.5;100.0
6941;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 juni;131.5;132.0;130.6;131.1;134.1;133.2;100.6;1.2;1.3;0.8;0.8;2.0;1.5;0.5;100.0
6942;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 2e kwartaal;131.4;131.9;130.5;131.0;134.0;133.1;100.6;1.2;1.2;0.7;0.7;2.0;1.4;0.5;100.0
6943;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 juli;131.8;132.3;131.0;131.5;134.5;133.7;100.6;1.2;1.2;0.8;0.8;2.0;1.6;0.5;100.0
6944;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 augustus;131.8;132.3;131.0;131.5;134.5;133.7;100.6;1.2;1.2;0.8;0.8;2.0;1.6;0.5;100.0
6945;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 september;131.9;132.4;131.0;131.5;134.6;133.7;100.6;1.3;1.3;0.8;0.8;2.0;1.6;0.5;100.0
6946;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 3e kwartaal;131.8;132.3;131.0;131.5;134.6;133.7;100.6;1.2;1.2;0.8;0.8;2.0;1.6;0.5;100.0
6947;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 oktober;132.3;132.8;131.4;131.9;135.0;134.1;100.6;1.5;1.5;0.9;1.0;2.2;1.7;0.5;100.0
6948;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 november;132.3;132.8;131.4;131.9;135.0;134.1;100.6;1.5;1.5;0.9;1.0;2.2;1.7;0.5;100.0
6949;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 december;132.3;132.8;131.4;131.9;135.0;134.1;100.6;1.5;1.5;0.9;1.0;2.2;1.7;0.5;100.0
6950;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 4e kwartaal;132.3;132.8;131.4;131.9;135.0;134.1;100.6;1.5;1.5;0.9;1.0;2.2;1.7;0.5;100.0
6951;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2011 jaar;131.7;132.2;130.8;131.3;134.3;133.4;100.6;1.2;1.3;0.8;0.8;2.0;1.5;0.5;100.0
6952;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 januari;132.4;133.0;131.5;132.1;135.9;135.0;100.7;1.3;1.4;1.2;1.4;2.0;2.0;0.1;100.0
6953;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 februari;133.0;133.5;132.1;132.6;136.4;135.5;100.7;1.3;1.3;1.2;1.3;1.9;1.9;0.1;100.0
6954;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 maart;133.0;133.5;132.1;132.6;136.5;135.5;100.7;1.3;1.3;1.2;1.3;1.9;1.9;0.1;100.0
6955;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 1e kwartaal;132.8;133.3;131.9;132.4;136.3;135.3;100.7;1.3;1.3;1.2;1.3;1.9;1.9;0.1;100.0
6956;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 april;133.7;134.4;132.8;133.5;137.4;136.5;100.7;1.8;2.0;1.8;1.9;2.6;2.6;0.1;100.0
6957;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 mei;133.7;134.4;132.8;133.5;137.4;136.5;100.7;1.8;1.9;1.8;1.9;2.6;2.6;0.1;100.0
6958;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 juni;133.9;134.5;133.0;133.6;137.6;136.6;100.7;1.8;1.9;1.8;1.9;2.6;2.6;0.1;100.0
6959;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 2e kwartaal;133.8;134.4;132.9;133.5;137.5;136.5;100.7;1.8;1.9;1.8;1.9;2.6;2.6;0.1;100.0
6960;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 juli;133.9;134.6;133.0;133.7;137.6;136.7;100.7;1.6;1.7;1.5;1.7;2.3;2.2;0.1;100.0
6961;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 augustus;134.9;135.6;134.0;134.7;138.7;137.8;100.7;2.4;2.5;2.3;2.4;3.1;3.1;0.1;100.0
6962;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 september;134.9;135.6;134.0;134.7;138.7;137.8;100.7;2.3;2.4;2.3;2.4;3.0;3.1;0.1;100.0
6963;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 3e kwartaal;134.6;135.2;133.7;134.3;138.4;137.4;100.7;2.1;2.2;2.1;2.1;2.8;2.8;0.1;100.0
6964;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 oktober;134.9;135.6;134.0;134.7;138.7;137.8;100.7;2.0;2.1;2.0;2.1;2.7;2.8;0.1;100.0
6965;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 november;134.9;135.6;134.0;134.7;138.7;137.8;100.7;2.0;2.1;2.0;2.1;2.7;2.8;0.1;100.0
6966;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 december;134.9;135.6;134.0;134.7;138.7;137.8;100.7;2.0;2.1;2.0;2.1;2.7;2.8;0.1;100.0
6967;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 4e kwartaal;134.9;135.6;134.0;134.7;138.7;137.8;100.7;2.0;2.1;2.0;2.1;2.7;2.8;0.1;100.0
6968;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2012 jaar;134.0;134.6;133.1;133.7;137.7;136.8;100.7;1.7;1.8;1.8;1.8;2.5;2.5;0.1;100.0
6969;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 januari;135.1;135.7;134.2;134.9;139.5;138.6;100.6;2.0;2.0;2.1;2.1;2.6;2.7;-0.1;100.0
6970;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 februari;135.5;136.2;134.7;135.3;140.0;139.1;100.6;1.9;2.0;2.0;2.0;2.6;2.7;-0.1;100.0
6971;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 maart;135.5;136.2;134.7;135.3;140.0;139.1;100.6;1.9;2.0;2.0;2.0;2.6;2.7;-0.1;100.0
6972;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 1e kwartaal;135.4;136.0;134.5;135.2;139.9;139.0;100.6;2.0;2.0;2.0;2.1;2.6;2.7;-0.1;100.0
6973;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 april;135.6;136.2;134.7;135.4;140.3;139.4;100.6;1.4;1.3;1.4;1.4;2.1;2.1;-0.1;100.0
6974;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 mei;135.6;136.2;134.7;135.4;140.3;139.4;100.6;1.4;1.3;1.4;1.4;2.1;2.1;-0.1;100.0
6975;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 juni;135.6;136.2;134.7;135.4;140.3;139.4;100.6;1.3;1.3;1.3;1.3;2.0;2.0;-0.1;100.0
6976;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 2e kwartaal;135.6;136.2;134.7;135.4;140.3;139.4;100.6;1.3;1.3;1.4;1.4;2.0;2.1;-0.1;100.0
6977;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 juli;135.6;136.3;134.7;135.4;140.3;139.4;100.6;1.3;1.3;1.3;1.3;2.0;2.0;-0.1;100.0
6978;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 augustus;135.6;136.3;134.7;135.4;140.3;139.4;100.6;0.5;0.5;0.5;0.5;1.2;1.2;-0.1;100.0
6979;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 september;135.6;136.3;134.7;135.4;140.3;139.4;100.6;0.5;0.5;0.5;0.5;1.2;1.2;-0.1;100.0
6980;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 3e kwartaal;135.6;136.3;134.7;135.4;140.3;139.4;100.6;0.7;0.8;0.7;0.8;1.4;1.5;-0.1;100.0
6981;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 oktober;135.6;136.3;134.7;135.4;140.3;139.4;100.6;0.5;0.5;0.5;0.5;1.2;1.2;-0.1;100.0
6982;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 november;135.6;136.3;134.7;135.4;140.3;139.4;100.6;0.5;0.5;0.5;0.5;1.2;1.2;-0.1;100.0
6983;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 december;135.6;136.3;134.7;135.4;140.3;139.4;100.6;0.5;0.5;0.5;0.5;1.2;1.2;-0.1;100.0
6984;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 4e kwartaal;135.6;136.3;134.7;135.4;140.3;139.4;100.6;0.5;0.5;0.5;0.5;1.2;1.2;-0.1;100.0
6985;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2013 jaar;135.5;136.2;134.7;135.3;140.2;139.3;100.6;1.1;1.2;1.2;1.2;1.8;1.8;-0.1;100.0
6986;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 januari;135.6;136.3;134.7;135.3;142.7;141.7;100.7;0.4;0.4;0.4;0.3;2.3;2.2;0.1;100.0
6987;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 februari;135.6;136.3;134.7;135.3;142.7;141.7;100.7;0.1;0.1;0.0;0.0;1.9;1.9;0.1;100.0
6988;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 maart;135.9;136.4;135.0;135.4;142.8;141.8;100.7;0.3;0.1;0.2;0.1;2.0;1.9;0.1;100.0
6989;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 1e kwartaal;135.7;136.3;134.8;135.4;142.7;141.7;100.7;0.2;0.2;0.2;0.1;2.0;1.9;0.1;100.0
6990;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 april;135.9;136.4;135.0;135.4;142.8;141.8;100.7;0.2;0.1;0.2;0.0;1.8;1.7;0.1;100.0
6991;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 mei;135.9;136.4;135.0;135.4;142.8;141.8;100.7;0.2;0.1;0.2;0.0;1.8;1.7;0.1;100.0
6992;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 juni;135.9;136.4;135.0;135.4;142.8;141.8;100.7;0.2;0.1;0.2;0.0;1.8;1.7;0.1;100.0
6993;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 2e kwartaal;135.9;136.4;135.0;135.4;142.8;141.8;100.7;0.2;0.1;0.2;0.0;1.8;1.7;0.1;100.0
6994;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 juli;136.0;136.4;135.0;135.4;142.8;141.8;100.7;0.3;0.1;0.2;0.0;1.8;1.7;0.1;99.0
6995;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 augustus;136.0;136.4;135.0;135.4;142.8;141.8;100.7;0.3;0.1;0.2;0.0;1.8;1.7;0.1;99.0
6996;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 september;136.0;136.4;135.0;135.4;142.8;141.8;100.7;0.3;0.1;0.2;0.0;1.8;1.7;0.1;99.0
6997;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 3e kwartaal;136.0;136.4;135.0;135.4;142.8;141.8;100.7;0.3;0.1;0.2;0.0;1.8;1.7;0.1;99.0
6998;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 oktober;136.6;137.0;135.6;136.0;143.5;142.5;100.7;0.7;0.5;0.7;0.4;2.3;2.2;0.1;99.0
6999;Totaal cao-sectoren;45 Bouwnijverheid;Huidige cijfers;2014 november;136.6;137.0;135.6;136.0;143.5;142.5;100.7;0.7;0.5;0.7;0.4;2.3;2.2;0.1;99.0
7000;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1972 jaar;;;;;;;;;;;;;;;
7001;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1973 jaar;;;;;;;;;;;;;;;
7002;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1974 jaar;;;;;;;;;;;;;;;
7003;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1975 jaar;;;;;;;;;;;;;;;
7004;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1976 jaar;;;;;;;;;;;;;;;
7005;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1977 jaar;;;;;;;;;;;;;;;
7006;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1978 jaar;;;;;;;;;;;;;;;
7007;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1979 jaar;;;;;;;;;;;;;;;
7008;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1980 jaar;;;;;;;;;;;;;;;
7009;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1981 jaar;;;;;;;;;;;;;;;
7010;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1982 jaar;;;;;;;;;;;;;;;
7011;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1983 jaar;;;;;;;;;;;;;;;
7012;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1984 jaar;;;;;;;;;;;;;;;
7013;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1985 jaar;;;;;;;;;;;;;;;
7014;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1986 jaar;;;;;;;;;;;;;;;
7015;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1987 jaar;;;;;;;;;;;;;;;
7016;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1988 jaar;;;;;;;;;;;;;;;
7017;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1989 jaar;;;;;;;;;;;;;;;
7018;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1990 jaar;;;;;;;;;;;;;;;
7019;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1991 jaar;;;;;;;;;;;;;;;
7020;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1992 jaar;;;;;;;;;;;;;;;
7021;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1993 jaar;;;;;;;;;;;;;;;
7022;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1994 jaar;;;;;;;;;;;;;;;
7023;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1995 jaar;;;;;;;;;;;;;;;
7024;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1996 jaar;;;;;;;;;;;;;;;
7025;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1997 jaar;;;;;;;;;;;;;;;
7026;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1998 jaar;;;;;;;;;;;;;;;
7027;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;1999 jaar;;;;;;;;;;;;;;;
7028;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 januari;99.1;99.1;99.1;99.1;99.0;99.0;100.0;;;;;;;;100.0
7029;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 februari;99.1;99.1;99.1;99.1;99.0;99.0;100.0;;;;;;;;100.0
7030;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 maart;99.1;99.1;99.1;99.1;99.0;99.0;100.0;;;;;;;;100.0
7031;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 1e kwartaal;99.1;99.1;99.1;99.1;99.0;99.0;100.0;;;;;;;;100.0
7032;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 april;99.1;99.1;99.1;99.1;99.1;99.1;100.0;;;;;;;;100.0
7033;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 mei;99.1;99.1;99.1;99.1;99.1;99.1;100.0;;;;;;;;100.0
7034;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 juni;99.3;99.3;99.3;99.3;99.3;99.3;100.0;;;;;;;;100.0
7035;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 2e kwartaal;99.2;99.2;99.2;99.2;99.2;99.2;100.0;;;;;;;;100.0
7036;Totaal cao-sectoren;45 Bouwnijverheid;Eerst-gepubliceerde cijfers;2000 juli;100.9;100.9;100.9;100.9;100.9;100.9;100.0;;;;;;;;100.0
