ID;Arbeidspositie;Arbeidsverleden;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
8528;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2022 4e kwartaal;7
8529;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2022;6
8530;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2023 1e kwartaal;6
8531;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2023 2e kwartaal;6
8532;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2023 3e kwartaal;7
8533;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2023 4e kwartaal;8
8534;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2023;7
8535;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2024 1e kwartaal;7
8536;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2024 2e kwartaal;8
8537;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2024 3e kwartaal;9
8538;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2024 4e kwartaal;8
8539;Niet-werkzame bevolking;05 Managers;Vrouwen;2 Havo, vwo, mbo2-4;2024;8
8540;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2021 1e kwartaal;12
8541;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2021 2e kwartaal;14
8542;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2021 3e kwartaal;12
8543;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2021 4e kwartaal;13
8544;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2021;13
8545;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2022 1e kwartaal;14
8546;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2022 2e kwartaal;14
8547;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2022 3e kwartaal;13
8548;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2022 4e kwartaal;15
8549;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2022;14
8550;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2023 1e kwartaal;14
8551;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2023 2e kwartaal;13
8552;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2023 3e kwartaal;16
8553;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2023 4e kwartaal;18
8554;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2023;15
8555;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2024 1e kwartaal;15
8556;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2024 2e kwartaal;13
8557;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2024 3e kwartaal;14
8558;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2024 4e kwartaal;17
8559;Niet-werkzame bevolking;05 Managers;Vrouwen;3 Hbo, wo;2024;15
8560;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;0
8561;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;0
8562;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;0
8563;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;0
8564;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2021;0
8565;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;0
8566;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;0
8567;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;0
8568;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;0
8569;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2022;0
8570;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;0
8571;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;0
8572;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;0
8573;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;0
8574;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2023;0
8575;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;0
8576;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;0
8577;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;0
8578;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;0
8579;Niet-werkzame bevolking;05 Managers;Vrouwen;Onderwijsniveau: weet niet of onbekend;2024;0
8580;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2021 1e kwartaal;60
8581;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2021 2e kwartaal;57
8582;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2021 3e kwartaal;56
8583;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2021 4e kwartaal;64
8584;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2021;59
8585;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2022 1e kwartaal;59
8586;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2022 2e kwartaal;65
8587;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2022 3e kwartaal;62
8588;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2022 4e kwartaal;62
8589;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2022;62
8590;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2023 1e kwartaal;56
8591;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2023 2e kwartaal;59
8592;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2023 3e kwartaal;66
8593;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2023 4e kwartaal;62
8594;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2023;61
8595;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2024 1e kwartaal;62
8596;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2024 2e kwartaal;58
8597;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2024 3e kwartaal;58
8598;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2024 4e kwartaal;64
8599;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Totaal personen;2024;60
8600;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;4
8601;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;2
8602;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;2
8603;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;2
8604;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2021;3
8605;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;3
8606;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;3
8607;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;3
8608;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;4
8609;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;3
8610;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;3
8611;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;4
8612;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;5
8613;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;3
8614;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;4
8615;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;5
8616;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;4
8617;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;3
8618;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;3
8619;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;4
8620;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;2
8621;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;1
8622;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;2
8623;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;4
8624;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;2
8625;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;4
8626;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;4
8627;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;3
8628;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;3
8629;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;3
8630;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;3
8631;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;3
8632;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;5
8633;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;5
8634;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;4
8635;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;6
8636;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;4
8637;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;4
8638;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;4
8639;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;4
8640;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;1
8641;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;3
8642;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;4
8643;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;4
8644;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;3
8645;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;2
8646;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;4
8647;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;3
8648;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;3
8649;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;3
8650;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;2
8651;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;4
8652;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;4
8653;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;4
8654;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;3
8655;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;4
8656;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;3
8657;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;3
8658;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;6
8659;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;4
8660;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;3
8661;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;3
8662;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;3
8663;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;4
8664;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;3
8665;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;3
8666;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;5
8667;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;5
8668;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;5
8669;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;5
8670;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;4
8671;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;5
8672;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;4
8673;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;3
8674;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;4
8675;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;3
8676;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;4
8677;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;3
8678;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;4
8679;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;3
8680;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;14
8681;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;13
8682;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;12
8683;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;15
8684;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;13
8685;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;14
8686;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;14
8687;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;14
8688;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;13
8689;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;14
8690;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;10
8691;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;10
8692;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;12
8693;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;11
8694;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;11
8695;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;11
8696;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;11
8697;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;9
8698;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;10
8699;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;10
8700;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;36
8701;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;35
8702;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;33
8703;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;36
8704;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;35
8705;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;34
8706;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;35
8707;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;34
8708;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;34
8709;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;34
8710;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;34
8711;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;33
8712;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;37
8713;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;37
8714;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;35
8715;Niet-werkzame bevolking;06 Openbaar bestuur, veiligheid en ju...;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;33
