ID;Geslacht;Leeftijdsklassen;Herkomstgroepering;Perioden;TotaleBevolking_1;Werknemers_2;Zelfstandigen_3;PersonenMetEenUitkeringTotaal_4;PersonenMetEenAOUitkering_5;PersonenMetEenWWUitkering_6;PersonenMetEenBijstandsuitkering_7;PersonenMetEenAndereUitkering_8;PersonenMetPensioen_9;TotaleBevolking_10;Werknemers_11;Zelfstandigen_12;PersonenMetEenUitkeringTotaal_13;PersonenMetEenAOUitkering_14;PersonenMetEenWWUitkering_15;PersonenMetEenBijstandsuitkering_16;PersonenMetEenAndereUitkering_17;PersonenMetPensioen_18
7604;Totaal mannen en vrouwen;55 tot 65 jaar;4;2003, vrijdag 26 september;106.2;37.8;7.8;33.4;22.6;3.8;4.3;4.9;27.2;100.0;36.0;7.0;31.0;21.0;4.0;4.0;5.0;26.0
7605;Totaal mannen en vrouwen;55 tot 65 jaar;4;2004, vrijdag 24 september;107.5;38.5;7.8;32.9;22.2;4.2;4.2;4.7;28.0;100.0;36.0;7.0;31.0;21.0;4.0;4.0;4.0;26.0
7606;Totaal mannen en vrouwen;55 tot 65 jaar;4;2005, vrijdag 30 september;108.3;40.2;8.1;32.2;21.5;4.4;4.1;5.4;28.9;100.0;37.0;7.0;30.0;20.0;4.0;4.0;5.0;27.0
7607;Totaal mannen en vrouwen;55 tot 65 jaar;4;2006, vrijdag 29 september;110.3;41.9;8.6;31.6;20.8;4.6;4.1;5.2;29.0;100.0;38.0;8.0;29.0;19.0;4.0;4.0;5.0;26.0
7608;Totaal mannen en vrouwen;55 tot 65 jaar;4;2007, vrijdag 28 september;113.0;;9.1;30.6;20.5;4.3;4.0;;29.9;100.0;;8.0;27.0;18.0;4.0;4.0;;26.0
7609;Totaal mannen en vrouwen;55 tot 65 jaar;4;2008, vrijdag 26 september;114.8;49.5;9.5;29.4;20.0;3.4;4.0;;30.0;100.0;43.0;8.0;26.0;17.0;3.0;3.0;;26.0
7610;Totaal mannen en vrouwen;55 tot 65 jaar;5;1999, vrijdag 24 september;88.9;24.9;5.8;32.4;20.6;4.3;4.0;5.9;21.1;100.0;28.0;7.0;36.0;23.0;5.0;4.0;7.0;24.0
7611;Totaal mannen en vrouwen;55 tot 65 jaar;5;2000, vrijdag 29 september;89.5;26.3;6.2;31.0;20.4;3.9;3.9;5.1;22.2;100.0;29.0;7.0;35.0;23.0;4.0;4.0;6.0;25.0
7612;Totaal mannen en vrouwen;55 tot 65 jaar;5;2001, vrijdag 28 september;92.7;29.6;6.5;30.8;20.5;3.6;3.9;4.8;23.3;100.0;32.0;7.0;33.0;22.0;4.0;4.0;5.0;25.0
7613;Totaal mannen en vrouwen;55 tot 65 jaar;5;2002, vrijdag 27 september;96.3;32.7;6.8;30.9;21.0;3.3;3.9;4.8;24.3;100.0;34.0;7.0;32.0;22.0;3.0;4.0;5.0;25.0
7614;Totaal mannen en vrouwen;55 tot 65 jaar;5;2003, vrijdag 26 september;98.5;35.1;7.2;30.8;20.8;3.6;3.9;4.6;25.2;100.0;36.0;7.0;31.0;21.0;4.0;4.0;5.0;26.0
7615;Totaal mannen en vrouwen;55 tot 65 jaar;5;2004, vrijdag 24 september;99.5;35.6;7.2;30.4;20.5;3.9;3.8;4.4;26.0;100.0;36.0;7.0;31.0;21.0;4.0;4.0;4.0;26.0
7616;Totaal mannen en vrouwen;55 tot 65 jaar;5;2005, vrijdag 30 september;100.1;37.0;7.5;29.7;19.8;4.1;3.8;5.0;26.8;100.0;37.0;7.0;30.0;20.0;4.0;4.0;5.0;27.0
7617;Totaal mannen en vrouwen;55 tot 65 jaar;5;2006, vrijdag 29 september;101.0;38.0;7.9;28.9;19.1;4.3;3.7;4.8;26.9;100.0;38.0;8.0;29.0;19.0;4.0;4.0;5.0;27.0
7618;Totaal mannen en vrouwen;55 tot 65 jaar;5;2007, vrijdag 28 september;102.0;;8.2;27.7;18.6;3.9;3.6;;27.7;100.0;;8.0;27.0;18.0;4.0;4.0;;27.0
7619;Totaal mannen en vrouwen;55 tot 65 jaar;5;2008, vrijdag 26 september;102.2;42.9;8.5;26.3;18.0;3.0;3.5;;27.6;100.0;42.0;8.0;26.0;18.0;3.0;3.0;;27.0
7620;Totaal mannen en vrouwen;55 tot 65 jaar;6;1999, vrijdag 24 september;7.3;1.8;0.5;2.9;1.9;0.4;0.4;0.5;1.8;100.0;25.0;7.0;39.0;25.0;5.0;5.0;6.0;25.0
7621;Totaal mannen en vrouwen;55 tot 65 jaar;6;2000, vrijdag 29 september;7.2;1.9;0.5;2.7;1.8;0.3;0.4;0.4;1.9;100.0;26.0;6.0;38.0;25.0;4.0;5.0;6.0;26.0
7622;Totaal mannen en vrouwen;55 tot 65 jaar;6;2001, vrijdag 28 september;7.2;2.1;0.5;2.6;1.8;0.3;0.4;0.4;1.9;100.0;29.0;7.0;36.0;24.0;4.0;5.0;5.0;26.0
7623;Totaal mannen en vrouwen;55 tot 65 jaar;6;2002, vrijdag 27 september;7.5;2.5;0.5;2.6;1.8;0.2;0.4;0.4;1.9;100.0;33.0;7.0;35.0;24.0;3.0;5.0;5.0;26.0
7624;Totaal mannen en vrouwen;55 tot 65 jaar;6;2003, vrijdag 26 september;7.8;2.7;0.6;2.6;1.7;0.2;0.4;0.3;2.0;100.0;35.0;8.0;33.0;22.0;3.0;5.0;4.0;25.0
7625;Totaal mannen en vrouwen;55 tot 65 jaar;6;2004, vrijdag 24 september;7.9;2.9;0.6;2.5;1.7;0.3;0.4;0.3;2.0;100.0;37.0;7.0;32.0;22.0;3.0;5.0;4.0;25.0
7626;Totaal mannen en vrouwen;55 tot 65 jaar;6;2005, vrijdag 30 september;8.2;3.2;0.7;2.5;1.7;0.3;0.4;0.4;2.1;100.0;38.0;8.0;31.0;21.0;4.0;4.0;5.0;25.0
7627;Totaal mannen en vrouwen;55 tot 65 jaar;6;2006, vrijdag 29 september;9.3;3.9;0.7;2.7;1.7;0.4;0.4;0.4;2.1;100.0;42.0;8.0;29.0;19.0;4.0;5.0;4.0;23.0
7628;Totaal mannen en vrouwen;55 tot 65 jaar;6;2007, vrijdag 28 september;10.9;;0.9;2.9;1.9;0.4;0.5;;2.2;100.0;;8.0;27.0;17.0;4.0;4.0;;21.0
7629;Totaal mannen en vrouwen;55 tot 65 jaar;6;2008, vrijdag 26 september;12.6;6.6;1.0;3.1;2.0;0.4;0.5;;2.4;100.0;53.0;8.0;25.0;16.0;3.0;4.0;;19.0
7630;Totaal mannen en vrouwen;55 tot 65 jaar;7;1999, vrijdag 24 september;168.6;46.5;9.6;62.1;36.5;8.9;9.9;11.2;39.4;100.0;28.0;6.0;37.0;22.0;5.0;6.0;7.0;23.0
7631;Totaal mannen en vrouwen;55 tot 65 jaar;7;2000, vrijdag 29 september;170.3;48.8;10.1;60.0;36.5;8.1;10.0;9.6;41.6;100.0;29.0;6.0;35.0;21.0;5.0;6.0;6.0;24.0
7632;Totaal mannen en vrouwen;55 tot 65 jaar;7;2001, vrijdag 28 september;175.0;53.9;10.7;59.1;36.9;7.3;9.9;8.9;43.2;100.0;31.0;6.0;34.0;21.0;4.0;6.0;5.0;25.0
7633;Totaal mannen en vrouwen;55 tot 65 jaar;7;2002, vrijdag 27 september;183.3;60.0;11.4;59.6;37.9;6.7;10.0;8.8;45.3;100.0;33.0;6.0;33.0;21.0;4.0;5.0;5.0;25.0
7634;Totaal mannen en vrouwen;55 tot 65 jaar;7;2003, vrijdag 26 september;189.5;65.3;12.2;60.1;38.1;7.5;10.1;8.3;47.0;100.0;34.0;6.0;32.0;20.0;4.0;5.0;4.0;25.0
7635;Totaal mannen en vrouwen;55 tot 65 jaar;7;2004, vrijdag 24 september;194.4;68.0;12.3;60.3;38.0;8.4;10.2;8.1;48.1;100.0;35.0;6.0;31.0;20.0;4.0;5.0;4.0;25.0
7636;Totaal mannen en vrouwen;55 tot 65 jaar;7;2005, vrijdag 30 september;197.9;72.6;13.0;59.7;37.0;8.9;10.1;9.0;49.1;100.0;37.0;7.0;30.0;19.0;4.0;5.0;5.0;25.0
7637;Totaal mannen en vrouwen;55 tot 65 jaar;7;2006, vrijdag 29 september;201.2;76.0;13.9;58.8;35.8;9.4;10.2;8.7;48.4;100.0;38.0;7.0;29.0;18.0;5.0;5.0;4.0;24.0
7638;Totaal mannen en vrouwen;55 tot 65 jaar;7;2007, vrijdag 28 september;204.3;;14.6;56.6;35.0;8.5;10.2;;49.1;100.0;;7.0;28.0;17.0;4.0;5.0;;24.0
7639;Totaal mannen en vrouwen;55 tot 65 jaar;7;2008, vrijdag 26 september;208.7;88.6;15.2;55.1;34.5;6.7;10.4;;49.5;100.0;42.0;7.0;26.0;17.0;3.0;5.0;;24.0
7640;Totaal mannen en vrouwen;55 tot 65 jaar;8;1999, vrijdag 24 september;73.8;20.2;3.4;27.4;14.4;4.3;5.7;5.0;16.8;100.0;27.0;5.0;37.0;19.0;6.0;8.0;7.0;23.0
7641;Totaal mannen en vrouwen;55 tot 65 jaar;8;2000, vrijdag 29 september;75.2;21.1;3.6;26.7;14.7;3.9;5.8;4.2;17.8;100.0;28.0;5.0;36.0;20.0;5.0;8.0;6.0;24.0
7642;Totaal mannen en vrouwen;55 tot 65 jaar;8;2001, vrijdag 28 september;76.7;22.8;3.9;26.2;14.9;3.5;5.8;3.8;18.4;100.0;30.0;5.0;34.0;19.0;5.0;8.0;5.0;24.0
7643;Totaal mannen en vrouwen;55 tot 65 jaar;8;2002, vrijdag 27 september;81.2;25.5;4.2;26.6;15.5;3.3;5.9;3.7;19.5;100.0;31.0;5.0;33.0;19.0;4.0;7.0;5.0;24.0
7644;Totaal mannen en vrouwen;55 tot 65 jaar;8;2003, vrijdag 26 september;85.2;28.3;4.6;27.3;15.9;3.7;6.0;3.5;20.2;100.0;33.0;5.0;32.0;19.0;4.0;7.0;4.0;24.0
7645;Totaal mannen en vrouwen;55 tot 65 jaar;8;2004, vrijdag 24 september;88.9;30.3;4.7;28.0;16.1;4.3;6.1;3.4;20.6;100.0;34.0;5.0;31.0;18.0;5.0;7.0;4.0;23.0
7646;Totaal mannen en vrouwen;55 tot 65 jaar;8;2005, vrijdag 30 september;91.8;33.3;5.1;28.1;15.9;4.6;6.1;3.7;20.7;100.0;36.0;6.0;31.0;17.0;5.0;7.0;4.0;23.0
7647;Totaal mannen en vrouwen;55 tot 65 jaar;8;2006, vrijdag 29 september;93.1;35.0;5.5;27.8;15.4;4.9;6.2;3.6;19.9;100.0;38.0;6.0;30.0;17.0;5.0;7.0;4.0;21.0
7648;Totaal mannen en vrouwen;55 tot 65 jaar;8;2007, vrijdag 28 september;93.8;;5.7;26.6;14.9;4.3;6.3;;19.7;100.0;;6.0;28.0;16.0;5.0;7.0;;21.0
7649;Totaal mannen en vrouwen;55 tot 65 jaar;8;2008, vrijdag 26 september;96.5;40.3;6.0;26.4;14.9;3.4;6.6;;20.1;100.0;42.0;6.0;27.0;15.0;3.0;7.0;;21.0
7650;Totaal mannen en vrouwen;55 tot 65 jaar;9;1999, vrijdag 24 september;94.8;26.3;6.2;34.7;22.1;4.6;4.3;6.2;22.6;100.0;28.0;7.0;37.0;23.0;5.0;4.0;7.0;24.0
7651;Totaal mannen en vrouwen;55 tot 65 jaar;9;2000, vrijdag 29 september;95.1;27.7;6.5;33.3;21.9;4.2;4.1;5.4;23.7;100.0;29.0;7.0;35.0;23.0;4.0;4.0;6.0;25.0
7652;Totaal mannen en vrouwen;55 tot 65 jaar;9;2001, vrijdag 28 september;98.4;31.2;6.8;32.9;22.0;3.8;4.2;5.0;24.8;100.0;32.0;7.0;33.0;22.0;4.0;4.0;5.0;25.0
7653;Totaal mannen en vrouwen;55 tot 65 jaar;9;2002, vrijdag 27 september;102.1;34.5;7.2;33.0;22.4;3.5;4.2;5.1;25.8;100.0;34.0;7.0;32.0;22.0;3.0;4.0;5.0;25.0
7654;Totaal mannen en vrouwen;55 tot 65 jaar;9;2003, vrijdag 26 september;104.3;37.1;7.6;32.8;22.2;3.8;4.1;4.8;26.7;100.0;36.0;7.0;31.0;21.0;4.0;4.0;5.0;26.0
7655;Totaal mannen en vrouwen;55 tot 65 jaar;9;2004, vrijdag 24 september;105.5;37.7;7.6;32.3;21.8;4.1;4.1;4.6;27.5;100.0;36.0;7.0;31.0;21.0;4.0;4.0;4.0;26.0
7656;Totaal mannen en vrouwen;55 tot 65 jaar;9;2005, vrijdag 30 september;106.2;39.3;7.9;31.6;21.1;4.3;4.0;5.3;28.4;100.0;37.0;7.0;30.0;20.0;4.0;4.0;5.0;27.0
7657;Totaal mannen en vrouwen;55 tot 65 jaar;9;2006, vrijdag 29 september;108.1;41.0;8.4;31.0;20.4;4.5;4.0;5.1;28.5;100.0;38.0;8.0;29.0;19.0;4.0;4.0;5.0;26.0
7658;Totaal mannen en vrouwen;55 tot 65 jaar;9;2007, vrijdag 28 september;110.5;;8.9;30.0;20.1;4.2;3.9;;29.4;100.0;;8.0;27.0;18.0;4.0;4.0;;27.0
7659;Totaal mannen en vrouwen;55 tot 65 jaar;9;2008, vrijdag 26 september;112.3;48.3;9.2;28.8;19.6;3.3;3.8;;29.5;100.0;43.0;8.0;26.0;17.0;3.0;3.0;;26.0
7660;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;87.6;24.5;5.7;31.9;20.3;4.2;3.9;5.8;20.8;100.0;28.0;7.0;36.0;23.0;5.0;4.0;7.0;24.0
7661;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;88.1;25.8;6.0;30.6;20.1;3.8;3.8;5.0;21.9;100.0;29.0;7.0;35.0;23.0;4.0;4.0;6.0;25.0
7662;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;91.3;29.1;6.3;30.3;20.2;3.5;3.8;4.7;23.0;100.0;32.0;7.0;33.0;22.0;4.0;4.0;5.0;25.0
7663;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;94.7;32.1;6.7;30.4;20.7;3.2;3.8;4.7;23.9;100.0;34.0;7.0;32.0;22.0;3.0;4.0;5.0;25.0
7664;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;96.7;34.4;7.1;30.3;20.5;3.5;3.8;4.5;24.8;100.0;36.0;7.0;31.0;21.0;4.0;4.0;5.0;26.0
7665;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;97.7;34.9;7.0;29.8;20.1;3.8;3.7;4.3;25.6;100.0;36.0;7.0;31.0;21.0;4.0;4.0;4.0;26.0
7666;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;98.1;36.2;7.3;29.1;19.4;4.0;3.7;4.9;26.4;100.0;37.0;7.0;30.0;20.0;4.0;4.0;5.0;27.0
7667;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;99.0;37.2;7.7;28.4;18.7;4.2;3.6;4.7;26.4;100.0;38.0;8.0;29.0;19.0;4.0;4.0;5.0;27.0
7668;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;99.8;;8.0;27.1;18.3;3.8;3.5;;27.1;100.0;;8.0;27.0;18.0;4.0;3.0;;27.0
7669;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;99.9;41.8;8.2;25.7;17.6;3.0;3.3;;27.1;100.0;42.0;8.0;26.0;18.0;3.0;3.0;;27.0
7670;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;7.2;1.8;0.5;2.8;1.8;0.4;0.4;0.5;1.8;100.0;25.0;7.0;39.0;25.0;5.0;5.0;6.0;25.0
7671;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;7.0;1.9;0.4;2.7;1.8;0.3;0.4;0.4;1.8;100.0;26.0;6.0;38.0;25.0;4.0;5.0;6.0;26.0
7672;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;7.1;2.1;0.5;2.6;1.7;0.3;0.3;0.4;1.8;100.0;29.0;7.0;36.0;25.0;4.0;5.0;5.0;26.0
7673;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;7.4;2.4;0.5;2.6;1.8;0.2;0.3;0.4;1.9;100.0;32.0;7.0;35.0;24.0;3.0;5.0;5.0;26.0
7674;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;7.6;2.7;0.6;2.5;1.7;0.2;0.3;0.3;1.9;100.0;35.0;8.0;33.0;23.0;3.0;4.0;4.0;25.0
7675;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;7.8;2.8;0.6;2.5;1.7;0.3;0.3;0.3;2.0;100.0;37.0;7.0;32.0;22.0;4.0;4.0;4.0;25.0
7676;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;8.0;3.1;0.6;2.5;1.7;0.3;0.3;0.4;2.0;100.0;38.0;8.0;31.0;21.0;4.0;4.0;5.0;25.0
7677;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;9.1;3.8;0.7;2.6;1.7;0.4;0.4;0.4;2.1;100.0;42.0;8.0;29.0;19.0;4.0;4.0;4.0;23.0
7678;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;10.7;;0.8;2.8;1.8;0.4;0.4;;2.2;100.0;;8.0;27.0;17.0;4.0;4.0;;21.0
7679;Totaal mannen en vrouwen;55 tot 65 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;12.4;6.5;0.9;3.0;2.0;0.4;0.5;;2.4;100.0;53.0;8.0;25.0;16.0;3.0;4.0;;19.0
7680;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;1999, vrijdag 24 september;63.3;11.1;1.3;39.7;17.8;2.3;17.9;4.2;7.7;100.0;17.0;2.0;63.0;28.0;4.0;28.0;7.0;12.0
7681;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2000, vrijdag 29 september;68.0;12.9;1.5;41.5;19.0;2.2;19.0;3.9;8.8;100.0;19.0;2.0;61.0;28.0;3.0;28.0;6.0;13.0
7682;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2001, vrijdag 28 september;72.2;14.9;1.7;42.9;19.9;2.0;19.9;3.8;9.6;100.0;21.0;2.0;59.0;28.0;3.0;28.0;5.0;13.0
7683;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2002, vrijdag 27 september;76.1;16.9;1.9;44.1;20.8;1.9;20.4;3.7;10.7;100.0;22.0;2.0;58.0;27.0;3.0;27.0;5.0;14.0
7684;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2003, vrijdag 26 september;80.2;18.7;2.1;45.7;21.4;2.3;21.2;3.6;11.6;100.0;23.0;3.0;57.0;27.0;3.0;26.0;5.0;14.0
7685;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2004, vrijdag 24 september;83.7;20.1;2.3;46.6;21.8;2.7;21.6;3.4;12.1;100.0;24.0;3.0;56.0;26.0;3.0;26.0;4.0;14.0
7686;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2005, vrijdag 30 september;87.3;22.3;2.6;47.3;21.8;3.1;21.9;4.0;13.7;100.0;25.0;3.0;54.0;25.0;4.0;25.0;5.0;16.0
7687;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2006, vrijdag 29 september;91.5;24.6;2.9;47.8;21.7;3.4;22.0;3.6;13.4;100.0;27.0;3.0;52.0;24.0;4.0;24.0;4.0;15.0
7688;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2007, vrijdag 28 september;96.3;;3.5;48.6;22.1;3.4;22.3;;15.4;100.0;;4.0;50.0;23.0;4.0;23.0;;16.0
7689;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen;2008, vrijdag 26 september;102.4;32.5;3.9;49.7;22.6;2.8;23.0;;16.1;100.0;32.0;4.0;49.0;22.0;3.0;22.0;;16.0
7690;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;1999, vrijdag 24 september;61.9;10.6;1.2;39.1;17.5;2.2;17.8;4.1;7.4;100.0;17.0;2.0;63.0;28.0;4.0;29.0;7.0;12.0
7691;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2000, vrijdag 29 september;66.5;12.4;1.4;41.0;18.7;2.1;18.9;3.8;8.5;100.0;19.0;2.0;62.0;28.0;3.0;28.0;6.0;13.0
7692;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2001, vrijdag 28 september;70.6;14.4;1.5;42.4;19.6;2.0;19.8;3.7;9.3;100.0;20.0;2.0;60.0;28.0;3.0;28.0;5.0;13.0
7693;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2002, vrijdag 27 september;74.4;16.2;1.7;43.6;20.5;1.9;20.3;3.6;10.3;100.0;22.0;2.0;59.0;28.0;3.0;27.0;5.0;14.0
7694;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2003, vrijdag 26 september;78.3;18.0;2.0;45.1;21.1;2.3;21.1;3.5;11.2;100.0;23.0;2.0;58.0;27.0;3.0;27.0;5.0;14.0
7695;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2004, vrijdag 24 september;81.7;19.3;2.1;46.0;21.4;2.6;21.5;3.3;11.7;100.0;24.0;3.0;56.0;26.0;3.0;26.0;4.0;14.0
7696;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2005, vrijdag 30 september;85.2;21.4;2.4;46.7;21.5;3.0;21.7;3.9;13.3;100.0;25.0;3.0;55.0;25.0;3.0;26.0;5.0;16.0
7697;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2006, vrijdag 29 september;89.2;23.7;2.7;47.2;21.3;3.3;21.9;3.5;12.9;100.0;27.0;3.0;53.0;24.0;4.0;24.0;4.0;14.0
7698;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2007, vrijdag 28 september;93.9;;3.2;47.9;21.6;3.3;22.2;;14.8;100.0;;3.0;51.0;23.0;3.0;24.0;;16.0
7699;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 1e generatie;2008, vrijdag 26 september;99.9;31.3;3.7;49.0;22.2;2.8;22.9;;15.5;100.0;31.0;4.0;49.0;22.0;3.0;23.0;;16.0
7700;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;1999, vrijdag 24 september;1.4;0.4;0.1;0.5;0.3;0.1;0.1;0.1;0.3;100.0;29.0;9.0;37.0;22.0;5.0;6.0;8.0;21.0
7701;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2000, vrijdag 29 september;1.5;0.5;0.1;0.5;0.3;0.1;0.1;0.1;0.3;100.0;32.0;10.0;34.0;21.0;4.0;6.0;6.0;22.0
7702;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2001, vrijdag 28 september;1.6;0.6;0.2;0.5;0.3;0.1;0.1;0.1;0.4;100.0;36.0;10.0;32.0;19.0;3.0;6.0;5.0;23.0
7703;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2002, vrijdag 27 september;1.7;0.7;0.2;0.5;0.3;0.0;0.1;0.1;0.4;100.0;39.0;10.0;30.0;19.0;;5.0;5.0;23.0
7704;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2003, vrijdag 26 september;1.9;0.8;0.2;0.6;0.3;0.1;0.1;0.1;0.4;100.0;40.0;10.0;29.0;18.0;3.0;6.0;4.0;23.0
7705;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2004, vrijdag 24 september;2.0;0.8;0.2;0.6;0.4;0.1;0.1;0.1;0.4;100.0;40.0;9.0;29.0;18.0;3.0;6.0;4.0;22.0
7706;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2005, vrijdag 30 september;2.1;0.9;0.2;0.6;0.4;0.1;0.1;0.1;0.5;100.0;42.0;10.0;29.0;17.0;4.0;5.0;4.0;22.0
7707;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2006, vrijdag 29 september;2.2;0.9;0.2;0.7;0.4;0.1;0.1;0.1;0.5;100.0;42.0;10.0;29.0;17.0;5.0;5.0;4.0;23.0
7708;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2007, vrijdag 28 september;2.4;;0.2;0.7;0.4;0.1;0.1;;0.5;100.0;;10.0;27.0;17.0;4.0;5.0;;22.0
7709;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westerse allochtonen, 2e generatie;2008, vrijdag 26 september;2.6;1.2;0.3;0.7;0.4;0.1;0.1;;0.6;100.0;46.0;10.0;26.0;16.0;3.0;6.0;;23.0
7710;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;1.3;0.4;0.1;0.5;0.3;0.1;0.1;0.1;0.3;100.0;30.0;9.0;37.0;21.0;5.0;6.0;8.0;21.0
7711;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;1.4;0.4;0.1;0.5;0.3;0.1;0.1;0.1;0.3;100.0;32.0;10.0;34.0;20.0;4.0;6.0;6.0;21.0
7712;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;1.5;0.5;0.1;0.5;0.3;0.1;0.1;0.1;0.3;100.0;36.0;10.0;31.0;19.0;3.0;5.0;5.0;22.0
7713;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;1.6;0.6;0.2;0.5;0.3;0.0;0.1;0.1;0.4;100.0;38.0;10.0;30.0;19.0;;5.0;5.0;23.0
7714;Totaal mannen en vrouwen;55 tot 65 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;1.7;0.7;0.2;0.5;0.3;0.1;0.1;0.1;0.4;100.0;40.0;10.0;29.0;18.0;3.0;5.0;4.0;23.0
