ID;Geslacht;Niveau;Leerweg;Migratieachtergrond;Perioden;GediplomeerdenMbo_1
6778;Mannen;Totaal;Bol voltijd;Turkije;2015/'16;2345
6779;Mannen;Totaal;Bol voltijd;Turkije;2016/'17;2297
6780;Mannen;Totaal;Bol voltijd;Turkije;2017/'18;2157
6781;Mannen;Totaal;Bol voltijd;Turkije;2018/'19;2095
6782;Mannen;Totaal;Bol voltijd;Turkije;2019/'20;1879
6783;Mannen;Totaal;Bol voltijd;Turkije;2020/'21;1849
6784;Mannen;Totaal;Bol voltijd;Marokko;2005/'06;1426
6785;Mannen;Totaal;Bol voltijd;Marokko;2006/'07;1560
6786;Mannen;Totaal;Bol voltijd;Marokko;2007/'08;1566
6787;Mannen;Totaal;Bol voltijd;Marokko;2008/'09;1520
6788;Mannen;Totaal;Bol voltijd;Marokko;2009/'10;1589
6789;Mannen;Totaal;Bol voltijd;Marokko;2010/'11;1671
6790;Mannen;Totaal;Bol voltijd;Marokko;2011/'12;1801
6791;Mannen;Totaal;Bol voltijd;Marokko;2012/'13;1832
6792;Mannen;Totaal;Bol voltijd;Marokko;2013/'14;2052
6793;Mannen;Totaal;Bol voltijd;Marokko;2014/'15;1963
6794;Mannen;Totaal;Bol voltijd;Marokko;2015/'16;2004
6795;Mannen;Totaal;Bol voltijd;Marokko;2016/'17;1913
6796;Mannen;Totaal;Bol voltijd;Marokko;2017/'18;1832
6797;Mannen;Totaal;Bol voltijd;Marokko;2018/'19;1830
6798;Mannen;Totaal;Bol voltijd;Marokko;2019/'20;1711
6799;Mannen;Totaal;Bol voltijd;Marokko;2020/'21;2017
6800;Mannen;Totaal;Bol voltijd;Suriname;2005/'06;1300
6801;Mannen;Totaal;Bol voltijd;Suriname;2006/'07;1430
6802;Mannen;Totaal;Bol voltijd;Suriname;2007/'08;1389
6803;Mannen;Totaal;Bol voltijd;Suriname;2008/'09;1434
6804;Mannen;Totaal;Bol voltijd;Suriname;2009/'10;1385
6805;Mannen;Totaal;Bol voltijd;Suriname;2010/'11;1354
6806;Mannen;Totaal;Bol voltijd;Suriname;2011/'12;1496
6807;Mannen;Totaal;Bol voltijd;Suriname;2012/'13;1575
6808;Mannen;Totaal;Bol voltijd;Suriname;2013/'14;1658
6809;Mannen;Totaal;Bol voltijd;Suriname;2014/'15;1724
6810;Mannen;Totaal;Bol voltijd;Suriname;2015/'16;1706
6811;Mannen;Totaal;Bol voltijd;Suriname;2016/'17;1615
6812;Mannen;Totaal;Bol voltijd;Suriname;2017/'18;1567
6813;Mannen;Totaal;Bol voltijd;Suriname;2018/'19;1480
6814;Mannen;Totaal;Bol voltijd;Suriname;2019/'20;1445
6815;Mannen;Totaal;Bol voltijd;Suriname;2020/'21;1420
6816;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2005/'06;622
6817;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2006/'07;694
6818;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2007/'08;622
6819;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2008/'09;591
6820;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2009/'10;622
6821;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2010/'11;749
6822;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2011/'12;799
6823;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2012/'13;951
6824;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2013/'14;1070
6825;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2014/'15;1173
6826;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2015/'16;1160
6827;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2016/'17;1056
6828;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2017/'18;956
6829;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2018/'19;900
6830;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2019/'20;896
6831;Mannen;Totaal;Bol voltijd;(voormalige) Nederlandse Antillen, Aruba;2020/'21;925
6832;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2005/'06;2711
6833;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2006/'07;2695
6834;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2007/'08;2655
6835;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2008/'09;2518
6836;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2009/'10;2607
6837;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2010/'11;2710
6838;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2011/'12;2951
6839;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2012/'13;3336
6840;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2013/'14;3657
6841;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2014/'15;3751
6842;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2015/'16;3764
6843;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2016/'17;4097
6844;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2017/'18;4683
6845;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2018/'19;5503
6846;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2019/'20;5546
6847;Mannen;Totaal;Bol voltijd;Overige niet-westerse migratieachterg...;2020/'21;5889
6848;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2005/'06;37
6849;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2006/'07;17
6850;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2007/'08;22
6851;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2008/'09;18
6852;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2009/'10;32
6853;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2010/'11;19
6854;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2011/'12;25
6855;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2012/'13;28
6856;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2013/'14;27
6857;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2014/'15;28
6858;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2015/'16;17
6859;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2016/'17;28
6860;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2017/'18;19
6861;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2018/'19;15
6862;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2019/'20;26
6863;Mannen;Totaal;Bol voltijd;Onbekende migratieachtergrond;2020/'21;10
6864;Mannen;Totaal;Bol deeltijd;Totaal;2005/'06;1282
6865;Mannen;Totaal;Bol deeltijd;Totaal;2006/'07;1205
6866;Mannen;Totaal;Bol deeltijd;Totaal;2007/'08;1070
6867;Mannen;Totaal;Bol deeltijd;Totaal;2008/'09;1124
6868;Mannen;Totaal;Bol deeltijd;Totaal;2009/'10;1053
6869;Mannen;Totaal;Bol deeltijd;Totaal;2010/'11;1079
6870;Mannen;Totaal;Bol deeltijd;Totaal;2011/'12;1069
6871;Mannen;Totaal;Bol deeltijd;Totaal;2012/'13;930
6872;Mannen;Totaal;Bol deeltijd;Totaal;2013/'14;584
6873;Mannen;Totaal;Bol deeltijd;Totaal;2014/'15;183
6874;Mannen;Totaal;Bol deeltijd;Totaal;2015/'16;51
6875;Mannen;Totaal;Bol deeltijd;Totaal;2016/'17;7
6876;Mannen;Totaal;Bol deeltijd;Totaal;2017/'18;1
6877;Mannen;Totaal;Bol deeltijd;Totaal;2018/'19;0
6878;Mannen;Totaal;Bol deeltijd;Totaal;2019/'20;0
6879;Mannen;Totaal;Bol deeltijd;Totaal;2020/'21;0
6880;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2005/'06;858
6881;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2006/'07;841
6882;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2007/'08;699
6883;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2008/'09;677
6884;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2009/'10;682
6885;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2010/'11;743
6886;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2011/'12;709
6887;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2012/'13;670
6888;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2013/'14;426
6889;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2014/'15;141
6890;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2015/'16;39
6891;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2016/'17;6
6892;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2017/'18;1
6893;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2018/'19;0
6894;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2019/'20;0
6895;Mannen;Totaal;Bol deeltijd;Nederlandse achtergrond;2020/'21;0
6896;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2005/'06;418
6897;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2006/'07;361
6898;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2007/'08;369
6899;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2008/'09;439
6900;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2009/'10;368
6901;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2010/'11;330
6902;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2011/'12;359
6903;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2012/'13;255
6904;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2013/'14;157
6905;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2014/'15;37
6906;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2015/'16;12
6907;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2016/'17;1
6908;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2017/'18;0
6909;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2018/'19;0
6910;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2019/'20;0
6911;Mannen;Totaal;Bol deeltijd;Met migratieachtergrond;2020/'21;0
6912;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2005/'06;105
6913;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2006/'07;101
6914;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2007/'08;59
6915;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2008/'09;93
6916;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2009/'10;83
6917;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2010/'11;71
6918;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2011/'12;89
6919;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2012/'13;67
6920;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2013/'14;43
6921;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2014/'15;12
6922;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2015/'16;5
6923;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2016/'17;1
6924;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2017/'18;0
6925;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2018/'19;0
6926;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2019/'20;0
6927;Mannen;Totaal;Bol deeltijd;Westerse migratieachtergrond;2020/'21;0
6928;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2005/'06;313
6929;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2006/'07;260
6930;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2007/'08;310
6931;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2008/'09;346
6932;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2009/'10;285
6933;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2010/'11;259
6934;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2011/'12;270
6935;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2012/'13;188
6936;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2013/'14;114
6937;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2014/'15;25
6938;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2015/'16;7
6939;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2016/'17;0
6940;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2017/'18;0
6941;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2018/'19;0
6942;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2019/'20;0
6943;Mannen;Totaal;Bol deeltijd;Niet-westerse migratieachtergrond;2020/'21;0
6944;Mannen;Totaal;Bol deeltijd;Turkije;2005/'06;42
6945;Mannen;Totaal;Bol deeltijd;Turkije;2006/'07;49
6946;Mannen;Totaal;Bol deeltijd;Turkije;2007/'08;48
6947;Mannen;Totaal;Bol deeltijd;Turkije;2008/'09;63
6948;Mannen;Totaal;Bol deeltijd;Turkije;2009/'10;58
6949;Mannen;Totaal;Bol deeltijd;Turkije;2010/'11;40
6950;Mannen;Totaal;Bol deeltijd;Turkije;2011/'12;37
6951;Mannen;Totaal;Bol deeltijd;Turkije;2012/'13;41
6952;Mannen;Totaal;Bol deeltijd;Turkije;2013/'14;22
6953;Mannen;Totaal;Bol deeltijd;Turkije;2014/'15;1
6954;Mannen;Totaal;Bol deeltijd;Turkije;2015/'16;1
6955;Mannen;Totaal;Bol deeltijd;Turkije;2016/'17;0
6956;Mannen;Totaal;Bol deeltijd;Turkije;2017/'18;0
6957;Mannen;Totaal;Bol deeltijd;Turkije;2018/'19;0
6958;Mannen;Totaal;Bol deeltijd;Turkije;2019/'20;0
6959;Mannen;Totaal;Bol deeltijd;Turkije;2020/'21;0
6960;Mannen;Totaal;Bol deeltijd;Marokko;2005/'06;54
6961;Mannen;Totaal;Bol deeltijd;Marokko;2006/'07;35
6962;Mannen;Totaal;Bol deeltijd;Marokko;2007/'08;46
6963;Mannen;Totaal;Bol deeltijd;Marokko;2008/'09;56
6964;Mannen;Totaal;Bol deeltijd;Marokko;2009/'10;37
6965;Mannen;Totaal;Bol deeltijd;Marokko;2010/'11;38
6966;Mannen;Totaal;Bol deeltijd;Marokko;2011/'12;44
6967;Mannen;Totaal;Bol deeltijd;Marokko;2012/'13;24
6968;Mannen;Totaal;Bol deeltijd;Marokko;2013/'14;16
6969;Mannen;Totaal;Bol deeltijd;Marokko;2014/'15;5
6970;Mannen;Totaal;Bol deeltijd;Marokko;2015/'16;1
6971;Mannen;Totaal;Bol deeltijd;Marokko;2016/'17;0
6972;Mannen;Totaal;Bol deeltijd;Marokko;2017/'18;0
6973;Mannen;Totaal;Bol deeltijd;Marokko;2018/'19;0
6974;Mannen;Totaal;Bol deeltijd;Marokko;2019/'20;0
6975;Mannen;Totaal;Bol deeltijd;Marokko;2020/'21;0
6976;Mannen;Totaal;Bol deeltijd;Suriname;2005/'06;42
6977;Mannen;Totaal;Bol deeltijd;Suriname;2006/'07;42
6978;Mannen;Totaal;Bol deeltijd;Suriname;2007/'08;66
6979;Mannen;Totaal;Bol deeltijd;Suriname;2008/'09;66
6980;Mannen;Totaal;Bol deeltijd;Suriname;2009/'10;50
6981;Mannen;Totaal;Bol deeltijd;Suriname;2010/'11;43
6982;Mannen;Totaal;Bol deeltijd;Suriname;2011/'12;66
6983;Mannen;Totaal;Bol deeltijd;Suriname;2012/'13;34
6984;Mannen;Totaal;Bol deeltijd;Suriname;2013/'14;24
6985;Mannen;Totaal;Bol deeltijd;Suriname;2014/'15;9
6986;Mannen;Totaal;Bol deeltijd;Suriname;2015/'16;0
6987;Mannen;Totaal;Bol deeltijd;Suriname;2016/'17;0
6988;Mannen;Totaal;Bol deeltijd;Suriname;2017/'18;0
6989;Mannen;Totaal;Bol deeltijd;Suriname;2018/'19;0
6990;Mannen;Totaal;Bol deeltijd;Suriname;2019/'20;0
6991;Mannen;Totaal;Bol deeltijd;Suriname;2020/'21;0
6992;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2005/'06;45
6993;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2006/'07;25
6994;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2007/'08;26
6995;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2008/'09;22
6996;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2009/'10;20
6997;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2010/'11;28
6998;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2011/'12;25
6999;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2012/'13;26
7000;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2013/'14;15
7001;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2014/'15;1
7002;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2015/'16;3
7003;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2016/'17;0
7004;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2017/'18;0
7005;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2018/'19;0
7006;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2019/'20;0
7007;Mannen;Totaal;Bol deeltijd;(voormalige) Nederlandse Antillen, Aruba;2020/'21;0
7008;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2005/'06;130
7009;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2006/'07;109
7010;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2007/'08;124
7011;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2008/'09;139
7012;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2009/'10;120
7013;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2010/'11;110
7014;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2011/'12;98
7015;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2012/'13;63
7016;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2013/'14;37
7017;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2014/'15;9
7018;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2015/'16;2
7019;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2016/'17;0
7020;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2017/'18;0
7021;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2018/'19;0
7022;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2019/'20;0
7023;Mannen;Totaal;Bol deeltijd;Overige niet-westerse migratieachterg...;2020/'21;0
7024;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2005/'06;6
7025;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2006/'07;3
7026;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2007/'08;2
7027;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2008/'09;8
7028;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2009/'10;3
7029;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2010/'11;6
7030;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2011/'12;1
7031;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2012/'13;5
7032;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2013/'14;1
7033;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2014/'15;5
7034;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2015/'16;0
7035;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2016/'17;0
7036;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2017/'18;0
7037;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2018/'19;0
7038;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2019/'20;0
7039;Mannen;Totaal;Bol deeltijd;Onbekende migratieachtergrond;2020/'21;0
7040;Mannen;Totaal;Bbl totaal;Totaal;2005/'06;28487
7041;Mannen;Totaal;Bbl totaal;Totaal;2006/'07;28589
7042;Mannen;Totaal;Bbl totaal;Totaal;2007/'08;31619
7043;Mannen;Totaal;Bbl totaal;Totaal;2008/'09;33671
7044;Mannen;Totaal;Bbl totaal;Totaal;2009/'10;36662
7045;Mannen;Totaal;Bbl totaal;Totaal;2010/'11;36276
7046;Mannen;Totaal;Bbl totaal;Totaal;2011/'12;36058
7047;Mannen;Totaal;Bbl totaal;Totaal;2012/'13;34298
7048;Mannen;Totaal;Bbl totaal;Totaal;2013/'14;31182
7049;Mannen;Totaal;Bbl totaal;Totaal;2014/'15;25847
7050;Mannen;Totaal;Bbl totaal;Totaal;2015/'16;22817
7051;Mannen;Totaal;Bbl totaal;Totaal;2016/'17;22700
7052;Mannen;Totaal;Bbl totaal;Totaal;2017/'18;21990
7053;Mannen;Totaal;Bbl totaal;Totaal;2018/'19;23693
7054;Mannen;Totaal;Bbl totaal;Totaal;2019/'20;24605
7055;Mannen;Totaal;Bbl totaal;Totaal;2020/'21;24946
7056;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2005/'06;24466
7057;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2006/'07;24532
7058;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2007/'08;26683
7059;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2008/'09;28336
7060;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2009/'10;30748
7061;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2010/'11;29999
7062;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2011/'12;30070
7063;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2012/'13;28678
7064;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2013/'14;25930
7065;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2014/'15;22099
7066;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2015/'16;19572
7067;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2016/'17;19306
7068;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2017/'18;18713
7069;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2018/'19;19656
7070;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2019/'20;20078
7071;Mannen;Totaal;Bbl totaal;Nederlandse achtergrond;2020/'21;20378
7072;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2005/'06;3923
7073;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2006/'07;3993
7074;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2007/'08;4844
7075;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2008/'09;5204
7076;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2009/'10;5743
7077;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2010/'11;6023
7078;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2011/'12;5667
7079;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2012/'13;5188
7080;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2013/'14;4794
7081;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2014/'15;3675
7082;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2015/'16;3171
7083;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2016/'17;3338
7084;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2017/'18;3234
7085;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2018/'19;4016
7086;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2019/'20;4507
7087;Mannen;Totaal;Bbl totaal;Met migratieachtergrond;2020/'21;4564
7088;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2005/'06;1483
7089;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2006/'07;1551
7090;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2007/'08;1828
7091;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2008/'09;1927
7092;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2009/'10;2061
7093;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2010/'11;2193
7094;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2011/'12;2033
7095;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2012/'13;2025
7096;Mannen;Totaal;Bbl totaal;Westerse migratieachtergrond;2013/'14;1735
