ID;TotaalHerkomstgroeperingen;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
3431;Turkije;12 tot 80 jaar;Vrouwen;2006*;41.1;10.6;27.4;15.2;17.0;71.2;27.0;1.8;88.9;10.9;;42.4;12.3;28.9;11.8;16.5;74.5;23.9;1.6;88.2;11.7;
3432;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;1999;31.3;23.4;38.8;16.1;18.1;44.2;47.3;8.6;77.0;18.8;4.2;33.0;23.5;40.7;14.4;15.9;45.6;46.0;8.4;77.3;18.7;4.1
3433;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;2000;30.7;22.2;40.2;16.2;15.1;47.0;45.7;7.3;80.3;15.6;4.1;32.6;23.2;41.1;13.8;13.6;48.7;44.1;7.2;80.1;16.0;3.9
3434;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;2001;33.1;16.1;39.6;17.2;13.1;47.4;45.8;6.9;83.9;13.8;2.4;35.3;16.6;40.0;14.5;11.6;49.1;44.1;6.9;84.6;13.3;2.1
3435;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;2002;28.4;22.8;38.7;18.7;14.9;47.5;46.8;5.7;80.3;16.0;3.7;31.1;23.1;39.7;16.1;13.5;49.6;45.0;5.4;80.3;16.0;3.7
3436;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;2003;28.9;21.7;41.5;17.2;14.9;48.2;45.1;6.6;81.3;14.0;4.6;31.1;22.8;42.9;13.8;14.0;49.8;44.0;6.3;80.7;14.7;4.6
3437;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;2004;28.6;22.6;41.9;13.9;17.8;44.1;49.9;6.0;79.2;17.2;3.6;31.6;23.4;42.5;10.6;16.7;46.3;47.6;6.1;78.7;18.1;3.3
3438;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;2005;30.9;24.4;39.2;13.6;19.4;45.1;49.3;5.6;78.1;17.2;4.7;34.3;26.3;39.7;10.5;17.1;48.8;45.8;5.3;77.6;18.0;4.5
3439;Turkije;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;31.5;26.5;37.3;18.7;15.0;44.5;50.5;5.0;76.2;19.4;4.4;33.9;29.9;38.9;14.1;14.7;47.4;47.1;5.5;74.1;21.0;4.9
3440;Turkije;12 tot 25 jaar;Mannen;1999;28.5;24.6;41.2;16.9;18.5;40.2;50.5;9.3;75.5;19.9;4.6;30.6;24.7;42.4;15.1;16.3;42.7;48.4;8.9;76.0;19.6;4.4
3441;Turkije;12 tot 25 jaar;Mannen;2000;28.4;22.9;42.3;17.0;15.7;44.4;48.0;7.6;78.9;16.7;4.4;30.6;23.7;43.0;14.5;14.1;46.6;46.0;7.4;78.9;17.0;4.1
3442;Turkije;12 tot 25 jaar;Mannen;2001;30.7;17.1;41.1;17.7;13.4;44.5;48.1;7.4;83.2;14.3;2.6;33.5;17.4;40.9;14.9;12.0;46.8;45.9;7.3;84.0;13.7;2.3
3443;Turkije;12 tot 25 jaar;Mannen;2002;26.0;23.7;40.3;19.9;15.6;43.4;50.4;6.2;78.6;17.3;4.0;29.4;23.8;41.1;17.1;13.9;46.1;48.0;5.9;78.7;17.3;4.0
3444;Turkije;12 tot 25 jaar;Mannen;2003;27.1;22.1;43.1;17.4;15.7;45.6;47.2;7.2;80.5;14.5;5.0;30.0;23.0;44.1;14.1;14.8;47.6;45.7;6.7;79.7;15.3;4.9
3445;Turkije;12 tot 25 jaar;Mannen;2004;27.2;22.8;43.1;14.6;18.5;40.4;53.1;6.6;78.0;18.1;3.9;30.1;23.4;43.2;11.3;17.5;42.9;50.4;6.7;78.1;18.6;3.3
3446;Turkije;12 tot 25 jaar;Mannen;2005;29.6;25.2;39.8;14.4;19.5;42.9;51.0;6.1;77.2;17.8;4.9;33.1;27.3;40.2;11.0;17.3;47.5;46.8;5.7;76.7;18.8;4.6
3447;Turkije;12 tot 25 jaar;Mannen;2006*;30.3;27.9;38.1;19.5;15.2;39.9;54.7;5.4;74.7;20.4;4.9;33.3;31.3;39.4;14.8;14.8;43.5;50.4;6.0;72.5;22.2;5.4
3448;Turkije;12 tot 25 jaar;Vrouwen;1999;59.2;;15.5;;14.1;83.1;15.5;;91.5;;;60.5;;20.7;;11.2;80.0;17.3;;92.6;;
3449;Turkije;12 tot 25 jaar;Vrouwen;2000;63.6;;;;;84.1;;;100.0;;;63.9;;;;;82.1;;;100.0;;
3450;Turkije;12 tot 25 jaar;Vrouwen;2001;63.6;;20.0;;;83.6;;;92.7;;;61.2;;27.8;;;82.9;;;93.1;;
3451;Turkije;12 tot 25 jaar;Vrouwen;2002;53.0;;21.2;;;90.9;;;98.5;;;51.1;;22.9;;;90.4;;;99.0;;
3452;Turkije;12 tot 25 jaar;Vrouwen;2003;50.8;16.4;21.3;;;80.3;19.7;;91.8;;;47.2;19.8;25.3;;;80.2;19.8;;94.5;;
3453;Turkije;12 tot 25 jaar;Vrouwen;2004;42.6;20.6;29.4;;;82.4;17.6;;91.2;;;47.0;23.1;34.8;;;80.2;19.8;;84.8;;
3454;Turkije;12 tot 25 jaar;Vrouwen;2005;46.0;;31.7;;17.5;71.4;28.6;;88.9;;;50.0;;33.2;;14.2;66.4;33.6;;89.4;;
3455;Turkije;12 tot 25 jaar;Vrouwen;2006*;41.2;14.1;30.6;11.8;12.9;84.7;14.1;;89.4;;;40.0;16.1;33.6;7.1;13.5;85.1;14.2;;89.8;;
3456;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;1999;;;;;;57.9;;;73.7;;;;;;;;57.7;;;73.4;;
3457;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;2000;;;;;;;;;;;;;;;;;;;;;;
3458;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;2001;;;;;;66.7;;;86.7;;;;;;;;66.8;;;86.5;;
3459;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;2002;;;;;;66.7;;;73.3;;;;;;;;67.1;;;73.0;;
3460;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;2003;;;;;;66.7;;;90.5;;;;;;;;66.5;;;90.4;;
3461;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;2004;;;55.6;;;;;;77.8;;;;;56.1;;;;;;78.0;;
3462;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;2005;;;;;;;;;;;;;;;;;;;;;;
3463;Verenigde Staten;12 tot 18 jaar;Totaal mannen en vrouwen;2006*;52.4;66.7;;;;47.6;;;57.1;;;52.2;66.7;;;;47.8;;;57.1;;
3464;Verenigde Staten;12 tot 18 jaar;Mannen;1999;;;;;;;;;;;;;;;;;;;;;;
3465;Verenigde Staten;12 tot 18 jaar;Mannen;2000;;;;;;;;;;;;;;;;;;;;;;
3466;Verenigde Staten;12 tot 18 jaar;Mannen;2001;;;;;;;;;;;;;;;;;;;;;;
3467;Verenigde Staten;12 tot 18 jaar;Mannen;2002;;;;;;;;;;;;;;;;;;;;;;
3468;Verenigde Staten;12 tot 18 jaar;Mannen;2003;;;;;;;;;84.6;;;;;;;;;;;84.6;;
3469;Verenigde Staten;12 tot 18 jaar;Mannen;2004;;;;;;;;;83.3;;;;;;;;;;;83.3;;
3470;Verenigde Staten;12 tot 18 jaar;Mannen;2005;;;;;;;;;;;;;;;;;;;;;;
3471;Verenigde Staten;12 tot 18 jaar;Mannen;2006*;;68.8;;;;;;;;;;;68.8;;;;;;;;;
3472;Verenigde Staten;12 tot 18 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
3473;Verenigde Staten;12 tot 18 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;;;
3474;Verenigde Staten;12 tot 18 jaar;Vrouwen;2001;;;;;;;;;;;;;;;;;;;;;;
3475;Verenigde Staten;12 tot 18 jaar;Vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
3476;Verenigde Staten;12 tot 18 jaar;Vrouwen;2003;;;;;;;;;;;;;;;;;;;;;;
3477;Verenigde Staten;12 tot 18 jaar;Vrouwen;2004;;;;;;;;;;;;;;;;;;;;;;
3478;Verenigde Staten;12 tot 18 jaar;Vrouwen;2005;;;;;;;;;;;;;;;;;;;;;;
3479;Verenigde Staten;12 tot 18 jaar;Vrouwen;2006*;;;;;;;;;;;;;;;;;;;;;;
3480;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;1999;55.0;;;;;;50.0;;80.0;;;54.9;;;;;;50.2;;80.1;;
3481;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;2000;45.5;;;;;50.0;;;77.3;;;44.9;;;;;49.2;;;77.1;;
3482;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;2001;;;;;;66.7;;;83.3;;;;;;;;66.7;;;83.1;;
3483;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;2002;;;;;;52.4;;;95.2;;;;;;;;51.2;;;95.7;;
3484;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;2003;;;;;;62.1;34.5;;96.6;;;;;;;;62.6;33.9;;96.5;;
3485;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;2004;;;;;;52.2;43.5;;87.0;;;;;;;;51.9;43.7;;86.8;;
3486;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;2005;;;;;;61.5;38.5;;92.3;;;;;;;;60.9;39.1;;92.2;;
3487;Verenigde Staten;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;;32.3;;;;58.1;41.9;;87.1;;;;32.2;;;;57.4;42.6;;86.8;;
3488;Verenigde Staten;18 tot 25 jaar;Mannen;1999;;;;;;;;;82.4;;;;;;;;;;;82.4;;
3489;Verenigde Staten;18 tot 25 jaar;Mannen;2000;;;;;;;;;75.0;;;;;;;;;;;75.0;;
3490;Verenigde Staten;18 tot 25 jaar;Mannen;2001;;;;;;66.7;;;80.0;;;;;;;;66.7;;;80.0;;
3491;Verenigde Staten;18 tot 25 jaar;Mannen;2002;;;;;;;;;100.0;;;;;;;;;;;100.0;;
3492;Verenigde Staten;18 tot 25 jaar;Mannen;2003;;;;;;66.7;;;95.8;;;;;;;;66.7;;;95.8;;
3493;Verenigde Staten;18 tot 25 jaar;Mannen;2004;;;;;;;;;84.2;;;;;;;;;;;84.2;;
3494;Verenigde Staten;18 tot 25 jaar;Mannen;2005;;;;;;54.5;45.5;;90.9;;;;;;;;54.5;45.5;;90.9;;
3495;Verenigde Staten;18 tot 25 jaar;Mannen;2006*;;;;;;52.0;48.0;;84.0;;;;;;;;52.0;48.0;;84.0;;
3496;Verenigde Staten;18 tot 25 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
3497;Verenigde Staten;18 tot 25 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;;;
3498;Verenigde Staten;18 tot 25 jaar;Vrouwen;2001;;;;;;;;;;;;;;;;;;;;;;
3499;Verenigde Staten;18 tot 25 jaar;Vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
3500;Verenigde Staten;18 tot 25 jaar;Vrouwen;2003;;;;;;;;;;;;;;;;;;;;;;
3501;Verenigde Staten;18 tot 25 jaar;Vrouwen;2004;;;;;;;;;;;;;;;;;;;;;;
3502;Verenigde Staten;18 tot 25 jaar;Vrouwen;2005;;;;;;;;;;;;;;;;;;;;;;
3503;Verenigde Staten;18 tot 25 jaar;Vrouwen;2006*;;;;;;;;;;;;;;;;;;;;;;
3504;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;1999;22.1;;22.1;45.6;;47.1;42.6;;89.7;;;22.0;;22.2;45.7;;46.9;42.7;;89.5;;
3505;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;2000;26.0;;23.4;40.3;18.2;42.9;48.1;;88.3;;;25.8;;23.7;40.3;18.3;42.7;48.0;;88.2;;
3506;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;2001;19.7;18.2;27.3;39.4;16.7;50.0;37.9;;83.3;;;19.7;18.0;27.4;39.3;16.8;50.2;37.6;;83.3;;
3507;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;2002;23.6;13.9;30.6;34.7;19.4;54.2;33.3;;83.3;;;23.4;13.9;30.6;34.7;19.7;54.0;33.3;;83.2;;
3508;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;2003;22.5;;28.8;38.8;13.8;42.5;40.0;17.5;88.8;;;22.5;;29.0;38.3;14.1;42.1;40.3;17.6;88.6;;
3509;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;2004;27.0;17.6;27.0;27.0;25.7;50.0;39.2;;81.1;14.9;;26.9;17.5;27.2;27.4;25.7;49.5;39.6;;80.8;15.1;
3510;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;2005;20.0;;28.2;40.0;22.4;49.4;44.7;;84.7;;;19.9;;28.5;40.1;22.3;49.3;44.8;;84.7;;
3511;Verenigde Staten;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;28.6;;34.9;33.3;;52.4;33.3;;88.9;;;28.3;;35.2;33.0;;51.9;33.6;;88.7;;
3512;Verenigde Staten;25 tot 45 jaar;Mannen;1999;21.4;;23.2;46.4;;44.6;42.9;;87.5;;;21.4;;23.2;46.4;;44.6;42.9;;87.5;;
3513;Verenigde Staten;25 tot 45 jaar;Mannen;2000;23.7;;28.8;40.7;20.3;40.7;47.5;;86.4;;;23.7;;28.8;40.7;20.3;40.7;47.5;;86.4;;
3514;Verenigde Staten;25 tot 45 jaar;Mannen;2001;19.6;;29.4;37.3;19.6;52.9;33.3;;82.4;;;19.6;;29.4;37.3;19.6;52.9;33.3;;82.4;;
3515;Verenigde Staten;25 tot 45 jaar;Mannen;2002;21.2;;30.8;34.6;23.1;51.9;32.7;;80.8;;;21.2;;30.8;34.6;23.1;51.9;32.7;;80.8;;
3516;Verenigde Staten;25 tot 45 jaar;Mannen;2003;22.2;;31.7;33.3;17.5;38.1;42.9;19.0;87.3;;;22.2;;31.7;33.3;17.5;38.1;42.9;19.0;87.3;;
3517;Verenigde Staten;25 tot 45 jaar;Mannen;2004;25.9;17.2;29.3;31.0;25.9;44.8;43.1;;77.6;17.2;;25.9;17.2;29.3;31.0;25.9;44.8;43.1;;77.6;17.2;
3518;Verenigde Staten;25 tot 45 jaar;Mannen;2005;18.5;;30.8;41.5;21.5;47.7;46.2;;84.6;;;18.5;;30.8;41.5;21.5;47.7;46.2;;84.6;;
3519;Verenigde Staten;25 tot 45 jaar;Mannen;2006*;25.5;;38.3;29.8;;46.8;36.2;;87.2;;;25.5;;38.3;29.8;;46.8;36.2;;87.2;;
3520;Verenigde Staten;25 tot 45 jaar;Vrouwen;1999;;;;;;;;;100.0;;;;;;;;;;;100.0;;
3521;Verenigde Staten;25 tot 45 jaar;Vrouwen;2000;;;;;;;;;94.4;;;;;;;;;;;94.4;;
3522;Verenigde Staten;25 tot 45 jaar;Vrouwen;2001;;;;;;;;;86.7;;;;;;;;;;;86.7;;
3523;Verenigde Staten;25 tot 45 jaar;Vrouwen;2002;;;;;;60.0;;;90.0;;;;;;;;60.0;;;90.0;;
3524;Verenigde Staten;25 tot 45 jaar;Vrouwen;2003;;;;58.8;;58.8;;;94.1;;;;;;58.8;;58.8;;;94.1;;
3525;Verenigde Staten;25 tot 45 jaar;Vrouwen;2004;;;;;;68.8;;;93.8;;;;;;;;68.8;;;93.8;;
3526;Verenigde Staten;25 tot 45 jaar;Vrouwen;2005;;;;;;55.0;;;85.0;;;;;;;;55.0;;;85.0;;
3527;Verenigde Staten;25 tot 45 jaar;Vrouwen;2006*;;;;;;68.8;;;93.8;;;;;;;;68.8;;;93.8;;
3528;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;1999;;;;68.8;;;;;87.5;;;;;;69.1;;;;;87.7;;
3529;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;2000;;;;45.5;;54.5;;;90.9;;;;;;45.6;;54.4;;;91.2;;
3530;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;2001;;;;50.0;;72.7;;;100.0;;;;;;50.3;;73.7;;;100.0;;
3531;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;2002;;;;50.0;;65.0;;;100.0;;;;;;50.3;;65.7;;;100.0;;
3532;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;2003;;;;37.0;;37.0;55.6;;85.2;;;;;;37.8;;37.8;55.1;;85.8;;
3533;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;2004;;;;57.6;;54.5;36.4;;93.9;;;;;;57.8;;54.9;36.3;;94.1;;
3534;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;2005;;;;41.9;;61.3;;;87.1;;;;;;42.1;;61.6;;;87.3;;
3535;Verenigde Staten;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;;;30.8;33.3;;41.0;46.2;;92.3;;;;;30.5;34.0;;41.1;46.3;;92.0;;
3536;Verenigde Staten;45 tot 80 jaar;Mannen;1999;;;;66.7;;;;;86.7;;;;;;66.7;;;;;86.7;;
3537;Verenigde Staten;45 tot 80 jaar;Mannen;2000;;;;;;55.6;;;88.9;;;;;;;;55.6;;;88.9;;
3538;Verenigde Staten;45 tot 80 jaar;Mannen;2001;;;;;;64.7;;;100.0;;;;;;;;64.7;;;100.0;;
3539;Verenigde Staten;45 tot 80 jaar;Mannen;2002;;;;;;58.8;;;100.0;;;;;;;;58.8;;;100.0;;
3540;Verenigde Staten;45 tot 80 jaar;Mannen;2003;;;;;;;61.1;;77.8;;;;;;;;;61.1;;77.8;;
3541;Verenigde Staten;45 tot 80 jaar;Mannen;2004;;;;54.2;;50.0;;;91.7;;;;;;54.2;;50.0;;;91.7;;
3542;Verenigde Staten;45 tot 80 jaar;Mannen;2005;;;;40.0;;56.0;;;84.0;;;;;;40.0;;56.0;;;84.0;;
3543;Verenigde Staten;45 tot 80 jaar;Mannen;2006*;;;34.4;;;40.6;43.8;;96.9;;;;;34.4;;;40.6;43.8;;96.9;;
3544;Verenigde Staten;45 tot 80 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
3545;Verenigde Staten;45 tot 80 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;;;
3546;Verenigde Staten;45 tot 80 jaar;Vrouwen;2001;;;;;;;;;;;;;;;;;;;;;;
3547;Verenigde Staten;45 tot 80 jaar;Vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
3548;Verenigde Staten;45 tot 80 jaar;Vrouwen;2003;;;;;;;;;;;;;;;;;;;;;;
3549;Verenigde Staten;45 tot 80 jaar;Vrouwen;2004;;;;;;;;;;;;;;;;;;;;;;
3550;Verenigde Staten;45 tot 80 jaar;Vrouwen;2005;;;;;;;;;;;;;;;;;;;;;;
3551;Verenigde Staten;45 tot 80 jaar;Vrouwen;2006*;;;;;;;;;;;;;;;;;;;;;;
3552;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;1999;28.5;17.1;18.7;39.0;13.8;48.0;42.3;9.8;85.4;13.0;;27.8;17.5;18.0;39.7;14.7;48.3;41.8;9.9;84.5;13.9;
3553;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;2000;26.7;14.5;24.4;34.4;16.0;45.8;45.8;8.4;87.0;10.7;;24.4;15.8;24.9;34.2;15.8;47.0;44.7;8.2;87.2;11.1;
3554;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;2001;20.7;21.5;23.1;34.7;15.7;58.7;31.4;9.9;86.8;10.7;;19.8;21.7;21.6;35.2;14.6;62.3;28.3;9.4;88.8;9.4;
3555;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;2002;27.3;13.3;28.9;29.7;17.2;57.0;34.4;8.6;86.7;10.2;;27.2;11.9;28.2;30.4;16.4;58.5;34.0;7.5;88.2;9.5;
3556;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;2003;21.7;20.4;21.7;31.8;17.2;48.4;40.8;10.8;89.8;7.6;;20.7;23.4;19.5;30.8;18.9;48.6;42.2;9.3;89.5;7.7;
3557;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;2004;21.6;20.3;27.7;31.8;18.2;51.4;40.5;8.1;84.5;12.2;;19.5;19.7;28.1;34.6;15.5;51.8;40.6;7.6;85.8;11.5;
3558;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;2005;21.2;15.4;29.5;35.3;19.9;53.2;39.7;7.1;84.6;11.5;;21.0;16.3;29.7;34.7;19.7;54.1;37.6;8.2;84.1;12.4;
3559;Verenigde Staten;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;28.6;24.7;31.8;24.7;13.0;50.0;38.3;11.7;85.1;9.1;;28.2;27.7;31.7;24.1;13.5;48.1;39.5;12.4;83.8;9.4;
3560;Verenigde Staten;12 tot 80 jaar;Mannen;1999;25.5;17.6;20.6;40.2;15.7;44.1;44.1;11.8;83.3;14.7;;24.6;18.3;20.0;40.7;16.3;44.2;44.1;11.7;82.7;15.4;
3561;Verenigde Staten;12 tot 80 jaar;Mannen;2000;24.0;14.0;28.0;36.0;17.0;43.0;47.0;10.0;85.0;12.0;;22.4;15.5;28.3;35.6;16.2;44.7;45.6;9.7;85.1;12.7;
3562;Verenigde Staten;12 tot 80 jaar;Mannen;2001;20.2;22.3;25.5;31.9;17.0;59.6;28.7;11.7;85.1;12.8;;18.9;23.0;24.4;32.1;16.1;61.4;27.2;11.3;87.1;11.4;
3563;Verenigde Staten;12 tot 80 jaar;Mannen;2002;25.0;12.5;30.2;30.2;18.8;54.2;35.4;10.4;85.4;12.5;;24.7;11.4;30.0;30.5;18.0;55.6;35.5;8.9;87.1;11.4;
3564;Verenigde Staten;12 tot 80 jaar;Mannen;2003;20.3;18.6;26.3;28.8;22.0;44.1;43.2;12.7;87.3;9.3;;20.1;21.0;24.7;27.6;24.1;43.7;44.9;11.4;86.4;9.9;
3565;Verenigde Staten;12 tot 80 jaar;Mannen;2004;19.5;21.2;31.0;31.9;19.5;47.8;42.5;9.7;82.3;13.3;;17.4;20.7;31.8;33.5;17.1;48.7;41.8;9.5;83.9;12.4;
3566;Verenigde Staten;12 tot 80 jaar;Mannen;2005;18.2;18.2;30.6;37.2;19.8;50.4;41.3;8.3;83.5;11.6;;18.4;19.6;30.0;36.3;20.2;51.1;38.9;9.9;82.5;13.0;
3567;Verenigde Staten;12 tot 80 jaar;Mannen;2006*;25.0;25.8;34.2;21.7;15.8;47.5;38.3;14.2;85.0;10.0;;24.4;28.1;34.3;20.5;16.5;47.1;37.8;15.1;84.7;9.6;
3568;Verenigde Staten;12 tot 80 jaar;Vrouwen;1999;;;;;;66.7;;;95.2;;;;;;;;70.4;;;94.4;;
3569;Verenigde Staten;12 tot 80 jaar;Vrouwen;2000;35.5;;;;;54.8;41.9;;93.5;;;31.4;;;;;54.9;41.8;;94.3;;
3570;Verenigde Staten;12 tot 80 jaar;Vrouwen;2001;;;;44.4;;55.6;40.7;;92.6;;;;;;46.2;;65.3;32.2;;95.0;;
3571;Verenigde Staten;12 tot 80 jaar;Vrouwen;2002;34.4;;;;;65.6;31.3;;90.6;;;35.9;;;;;68.9;28.7;;91.9;;
3572;Verenigde Staten;12 tot 80 jaar;Vrouwen;2003;25.6;25.6;;41.0;;61.5;33.3;;97.4;;;22.4;30.3;;39.7;;62.3;34.4;;98.4;;
3573;Verenigde Staten;12 tot 80 jaar;Vrouwen;2004;28.6;;;31.4;;62.9;34.3;;91.4;;;26.1;;;38.3;;61.4;36.8;;91.5;;
3574;Verenigde Staten;12 tot 80 jaar;Vrouwen;2005;31.4;;;28.6;;62.9;34.3;;88.6;;;30.5;;;29.1;;65.0;32.9;;90.0;;
3575;Verenigde Staten;12 tot 80 jaar;Vrouwen;2006*;41.2;;;35.3;;58.8;38.2;;85.3;;;42.7;;;38.1;;52.1;45.8;;80.3;;
3576;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;1999;51.3;30.8;;;;48.7;43.6;;76.9;;;51.1;30.9;;;;48.5;43.7;;76.9;;
3577;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;2000;43.8;;;;;46.9;46.9;;81.3;;;43.3;;;;;46.2;47.9;;81.4;;
3578;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;2001;30.3;33.3;;;;66.7;;;84.8;;;30.6;34.6;;;;66.8;;;84.8;;
3579;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;2002;41.7;;30.6;;;58.3;38.9;;86.1;;;42.1;;32.2;;;58.7;38.7;;85.0;;
3580;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;2003;26.0;32.0;;;;64.0;34.0;;94.0;;;26.9;32.9;;;;64.4;33.7;;93.6;;
3581;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;2004;;31.7;34.1;;;51.2;46.3;;82.9;;;;31.3;37.6;;;51.1;46.8;;82.2;;
3582;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;2005;27.5;32.5;35.0;;;55.0;42.5;;82.5;;;28.1;35.7;36.0;;;53.0;43.8;;79.7;;
3583;Verenigde Staten;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;38.5;46.2;28.8;;;53.8;38.5;;75.0;;;41.3;50.6;29.8;;;52.3;37.5;;71.0;;
3584;Verenigde Staten;12 tot 25 jaar;Mannen;1999;45.2;35.5;;;;41.9;48.4;;74.2;;;45.2;35.5;;;;41.9;48.4;;74.2;;
3585;Verenigde Staten;12 tot 25 jaar;Mannen;2000;;;;;;;56.5;;78.3;;;;;;;;;56.5;;78.4;;
3586;Verenigde Staten;12 tot 25 jaar;Mannen;2001;;42.3;;;;69.2;;;80.8;;;;43.5;;;;69.4;;;80.8;;
3587;Verenigde Staten;12 tot 25 jaar;Mannen;2002;40.7;;;;;55.6;40.7;;85.2;;;40.8;;;;;57.3;39.3;;83.5;;
3588;Verenigde Staten;12 tot 25 jaar;Mannen;2003;;27.0;;;;62.2;35.1;;91.9;;;;28.0;;;;61.5;36.0;;91.3;;
3589;Verenigde Staten;12 tot 25 jaar;Mannen;2004;;35.5;38.7;;;51.6;45.2;;83.9;;;;34.1;42.4;;;52.5;44.7;;83.8;;
3590;Verenigde Staten;12 tot 25 jaar;Mannen;2005;;41.9;32.3;;;51.6;45.2;;80.6;;;;46.2;31.1;;;50.8;45.1;;77.6;;
3591;Verenigde Staten;12 tot 25 jaar;Mannen;2006*;34.1;46.3;29.3;;;53.7;36.6;;73.2;;;36.1;50.9;30.9;;;54.2;33.0;;69.7;;
3592;Verenigde Staten;12 tot 25 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
3593;Verenigde Staten;12 tot 25 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;;;
3594;Verenigde Staten;12 tot 25 jaar;Vrouwen;2001;;;;;;;;;;;;;;;;;;;;;;
3595;Verenigde Staten;12 tot 25 jaar;Vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
