ID;Inkomensbestanddelen;KenmerkenVanPersonen;Populatie;Perioden;AantalPersonen_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
7372;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1992;102;20.9;233.0;2.3;2.8
7373;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1993;101;20.6;251.0;2.5;3.1
7374;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1994;100;20.3;266.0;2.7;3.3
7375;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1995;97;20.6;262.0;2.7;3.4
7376;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1996;96;20.7;279.0;2.9;3.7
7377;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1997;91;19.5;305.0;3.4;4.0
7378;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1998;93;19.8;324.0;3.5;4.3
7379;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;1999;89;19.3;320.0;3.6;4.2
7380;Economische huurwaarde;Arbeidsongeschikte;Personen met inkomen;2000;90;18.1;351.0;3.9;4.1
7381;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1990;89;20.6;190.0;2.1;2.7
7382;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1991;96;21.4;203.0;2.1;2.7
7383;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1992;100;22.4;229.0;2.3;2.9
7384;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1993;99;22.0;246.0;2.5;3.2
7385;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1994;98;21.8;260.0;2.6;3.4
7386;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1995;94;22.0;254.0;2.7;3.5
7387;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1996;96;20.9;279.0;2.9;3.7
7388;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1997;90;19.6;304.0;3.4;4.1
7389;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1998;93;19.9;323.0;3.5;4.3
7390;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;1999;89;19.5;319.0;3.6;4.2
7391;Economische huurwaarde;Arbeidsongeschikte;Personen met 52 weken inkomen;2000;90;18.3;350.0;3.9;4.1
7392;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1990;136;32.4;353.0;2.6;4.3
7393;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1991;139;33.3;360.0;2.6;4.3
7394;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1992;141;34.1;399.0;2.8;4.6
7395;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1993;143;34.6;439.0;3.1;4.9
7396;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1994;150;35.6;494.0;3.3;5.3
7397;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1995;151;36.5;498.0;3.3;5.6
7398;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1996;151;37.1;533.0;3.5;5.8
7399;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1997;155;38.2;602.0;3.9;6.5
7400;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1998;153;38.7;627.0;4.1;7.2
7401;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;1999;156;40.6;664.0;4.3;7.4
7402;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met inkomen;2000;162;39.6;756.0;4.7;7.6
7403;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1990;132;32.8;349.0;2.6;4.4
7404;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1991;135;33.6;351.0;2.6;4.2
7405;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1992;137;34.7;390.0;2.9;4.5
7406;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1993;140;35.3;432.0;3.1;4.9
7407;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1994;147;36.1;484.0;3.3;5.3
7408;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1995;148;36.8;491.0;3.3;5.5
7409;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1996;149;37.5;527.0;3.5;5.8
7410;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1997;154;38.9;598.0;3.9;6.5
7411;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1998;152;39.3;623.0;4.1;7.2
7412;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;1999;154;41.1;656.0;4.3;7.3
7413;Economische huurwaarde;Pensioenontvanger, tot 65 jaar;Personen met 52 weken inkomen;2000;160;40.2;747.0;4.7;7.6
7414;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1990;326;19.4;850.0;2.6;4.2
7415;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1991;342;20.0;883.0;2.6;4.0
7416;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1992;362;20.7;1043.0;2.9;4.4
7417;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1993;370;20.9;1146.0;3.1;4.7
7418;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1994;382;21.2;1273.0;3.3;5.2
7419;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1995;409;22.2;1376.0;3.4;5.4
7420;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1996;417;22.3;1525.0;3.7;5.7
7421;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1997;429;22.6;1611.0;3.8;5.7
7422;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1998;447;23.2;1769.0;4.0;5.9
7423;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1999;460;23.6;1919.0;4.2;6.2
7424;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;2000;473;24.0;2262.0;4.8;6.9
7425;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1990;321;19.5;840.0;2.6;4.2
7426;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1991;339;20.2;876.0;2.6;4.0
7427;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1992;359;20.9;1034.0;2.9;4.4
7428;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1993;365;21.0;1132.0;3.1;4.7
7429;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1994;379;21.4;1262.0;3.3;5.2
7430;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1995;408;22.5;1374.0;3.4;5.4
7431;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1996;416;22.6;1521.0;3.7;5.7
7432;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1997;428;22.9;1607.0;3.8;5.7
7433;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1998;446;23.5;1764.0;4.0;5.9
7434;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1999;459;23.9;1914.0;4.2;6.2
7435;Economische huurwaarde;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;2000;472;24.3;2255.0;4.8;6.9
7436;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1990;30;4.4;59.0;1.9;0.9
7437;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1991;32;4.6;66.0;2.1;0.9
7438;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1992;42;5.7;98.0;2.3;1.2
7439;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1993;50;6.3;125.0;2.5;1.4
7440;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1994;63;7.5;172.0;2.7;1.7
7441;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1995;66;7.7;189.0;2.9;1.9
7442;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1996;65;8.0;199.0;3.0;2.0
7443;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1997;60;7.9;207.0;3.5;2.2
7444;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1998;51;7.7;179.0;3.5;2.2
7445;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;1999;45;7.5;177.0;4.0;2.3
7446;Economische huurwaarde;Bijstandontvanger;Personen met inkomen;2000;41;7.6;164.0;4.0;2.3
7447;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1990;28;4.9;55.0;2.0;0.9
7448;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1991;30;5.2;62.0;2.1;1.0
7449;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1992;40;6.6;94.0;2.3;1.3
7450;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1993;46;7.1;117.0;2.6;1.5
7451;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1994;57;8.3;155.0;2.7;1.8
7452;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1995;55;8.0;158.0;2.9;1.8
7453;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1996;56;8.6;170.0;3.0;2.0
7454;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1997;52;8.4;183.0;3.5;2.2
7455;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1998;45;8.0;158.0;3.5;2.2
7456;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;1999;40;8.0;158.0;3.9;2.3
7457;Economische huurwaarde;Bijstandontvanger;Personen met 52 weken inkomen;2000;36;7.8;142.0;4.0;2.2
7458;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1990;10;3.3;30.0;2.8;1.6
7459;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1991;10;3.7;33.0;3.1;2.5
7460;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1992;11;4.0;44.0;3.9;3.2
7461;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1993;13;4.3;46.0;3.4;2.9
7462;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1994;13;4.2;52.0;3.9;3.5
7463;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1995;25;9.5;94.0;3.8;7.1
7464;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1996;18;8.2;87.0;4.7;8.9
7465;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1997;21;9.4;83.0;4.0;7.1
7466;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1998;19;10.4;79.0;4.1;8.3
7467;Economische huurwaarde;Overig niet-actief;Personen met inkomen;1999;22;11.5;93.0;4.3;7.3
7468;Economische huurwaarde;Overig niet-actief;Personen met inkomen;2000;32;16.3;151.0;4.7;7.0
7469;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1990;7;11.2;20.0;2.9;3.1
7470;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1991;7;12.8;24.0;3.2;4.3
7471;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1992;8;10.2;32.0;4.1;3.5
7472;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1993;9;10.0;32.0;3.6;2.9
7473;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1994;9;11.0;37.0;4.3;3.8
7474;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1995;8;26.5;28.0;3.5;6.3
7475;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1996;3;21.8;17.0;5.0;10.5
7476;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1997;4;11.4;15.0;3.8;4.2
7477;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1998;4;27.2;16.0;3.9;10.5
7478;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;1999;3;18.9;16.0;4.8;6.3
7479;Economische huurwaarde;Overig niet-actief;Personen met 52 weken inkomen;2000;7;23.1;33.0;4.6;5.1
7480;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1990;0;;;;
7481;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1991;0;;;;
7482;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1992;0;;;;
7483;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1993;0;;;;
7484;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1994;0;;;;
7485;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1995;0;;;;
7486;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1996;0;;;;
7487;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1997;0;;;;
7488;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1998;0;;;;
7489;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;1999;0;;;;
7490;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met inkomen;2000;0;;;;
7491;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1990;0;;;;
7492;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1991;0;;;;
7493;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1992;0;;;;
7494;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1993;0;;;;
7495;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1994;0;;;;
7496;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1995;0;;;;
7497;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1996;0;;;;
7498;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1997;0;;;;
7499;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1998;0;;;;
7500;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1999;0;;;;
7501;Economische huurwaarde;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;2000;0;;;;
7502;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1990;40;2.5;50.0;1.2;0.3
7503;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1991;42;2.7;49.0;1.1;0.3
7504;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1992;49;3.1;62.0;1.3;0.4
7505;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1993;51;3.4;77.0;1.5;0.5
7506;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1994;49;3.4;85.0;1.7;0.7
7507;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1995;47;3.4;80.0;1.7;0.7
7508;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1996;46;3.4;75.0;1.6;0.6
7509;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1997;41;3.2;61.0;1.5;0.5
7510;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1998;46;3.6;75.0;1.6;0.6
7511;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;1999;45;3.6;71.0;1.6;0.5
7512;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met inkomen;2000;43;3.4;69.0;1.6;0.5
7513;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1990;39;3.9;48.0;1.2;0.4
7514;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1991;40;4.0;47.0;1.2;0.4
7515;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1992;46;4.7;59.0;1.3;0.5
7516;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1993;49;5.2;74.0;1.5;0.6
7517;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1994;46;5.3;81.0;1.7;0.8
7518;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1995;44;5.0;74.0;1.7;0.7
7519;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1996;43;5.0;71.0;1.6;0.7
7520;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1997;40;4.6;59.0;1.5;0.6
7521;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1998;43;5.0;66.0;1.5;0.6
7522;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1999;44;5.0;68.0;1.6;0.6
7523;Economische huurwaarde;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;2000;39;4.3;63.0;1.6;0.5
7524;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1990;544;25.1;1105.0;2.0;2.7
7525;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1991;546;24.6;1087.0;2.0;2.5
7526;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1992;574;25.4;1243.0;2.2;2.7
7527;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1993;586;25.6;1397.0;2.4;3.0
7528;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1994;602;25.9;1520.0;2.5;3.2
7529;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1995;654;27.7;1680.0;2.6;3.5
7530;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1996;679;28.7;1837.0;2.7;3.7
7531;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1997;670;28.3;1888.0;2.8;3.8
7532;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1998;688;29.3;1966.0;2.9;3.9
7533;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;1999;697;30.2;2038.0;2.9;3.9
7534;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met inkomen;2000;679;29.9;2013.0;3.0;3.7
7535;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1990;538;28.1;1094.0;2.0;2.8
7536;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1991;539;27.1;1076.0;2.0;2.6
7537;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1992;564;27.6;1224.0;2.2;2.7
7538;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1993;575;27.9;1373.0;2.4;3.1
7539;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1994;590;28.4;1496.0;2.5;3.3
7540;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1995;641;30.2;1651.0;2.6;3.6
7541;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1996;661;31.0;1790.0;2.7;3.8
7542;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1997;655;30.5;1851.0;2.8;3.9
7543;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1998;671;31.6;1922.0;2.9;3.9
7544;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1999;676;32.5;1989.0;2.9;4.0
7545;Economische huurwaarde;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;2000;657;32.1;1950.0;3.0;3.8
7546;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1990;741;38.8;1918.0;2.6;4.2
7547;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1991;734;38.2;1855.0;2.5;3.9
7548;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1992;744;38.1;2073.0;2.8;4.2
7549;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1993;747;37.8;2256.0;3.0;4.6
7550;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1994;753;37.5;2415.0;3.2;4.8
7551;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1995;795;38.7;2657.0;3.3;5.1
7552;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1996;814;38.7;2883.0;3.5;5.5
7553;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1997;828;38.5;3172.0;3.8;5.8
7554;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1998;854;38.8;3396.0;4.0;5.9
7555;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;1999;879;39.0;3654.0;4.2;6.0
7556;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met inkomen;2000;876;37.9;3722.0;4.2;5.7
7557;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1990;734;41.5;1901.0;2.6;4.2
7558;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1991;727;40.6;1832.0;2.5;4.0
7559;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1992;734;40.3;2051.0;2.8;4.3
7560;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1993;737;39.9;2228.0;3.0;4.6
7561;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1994;742;39.8;2385.0;3.2;4.9
7562;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1995;780;41.2;2607.0;3.3;5.2
7563;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1996;801;41.3;2836.0;3.5;5.5
7564;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1997;814;40.9;3122.0;3.8;5.9
7565;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1998;840;41.1;3342.0;4.0;6.0
7566;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1999;863;41.5;3592.0;4.2;6.1
7567;Economische huurwaarde;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;2000;854;40.1;3631.0;4.3;5.8
7568;Economische huurwaarde;Leeftijd 45 tot 55 jaar;Personen met inkomen;1990;509;38.0;1470.0;2.9;4.3
7569;Economische huurwaarde;Leeftijd 45 tot 55 jaar;Personen met inkomen;1991;558;38.6;1574.0;2.8;4.1
7570;Economische huurwaarde;Leeftijd 45 tot 55 jaar;Personen met inkomen;1992;612;39.7;1899.0;3.1;4.5
