ID;Geslacht;Migratieachtergrond;Onderwijssoort;Opleidingsfase;Opleidingsvorm;Perioden;TotaalIngeschrevenen_1
7095;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2011/'12;71
7096;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2012/'13;72
7097;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2013/'14;55
7098;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2014/'15;50
7099;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2015/'16;39
7100;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2016/'17;51
7101;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2017/'18;44
7102;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2018/'19;32
7103;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2019/'20;39
7104;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2020/'21;41
7105;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Deeltijd;2021/'22;50
7106;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2000/'01;0
7107;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2001/'02;0
7108;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2002/'03;1
7109;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2003/'04;2
7110;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2004/'05;2
7111;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2005/'06;3
7112;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2006/'07;2
7113;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2007/'08;2
7114;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2008/'09;2
7115;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2009/'10;1
7116;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2010/'11;2
7117;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2011/'12;4
7118;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2012/'13;3
7119;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2013/'14;2
7120;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2014/'15;2
7121;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2015/'16;5
7122;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2016/'17;6
7123;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2017/'18;9
7124;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2018/'19;8
7125;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2019/'20;3
7126;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2020/'21;2
7127;Totaal mannen en vrouwen;(voormalige) Nederlandse Antillen, Aruba;Wetenschappelijk onderwijs;Master- en vervolgopleidingen;Duaal;2021/'22;1
7128;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2000/'01;13176
7129;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2001/'02;15692
7130;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2002/'03;18705
7131;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2003/'04;22566
7132;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2004/'05;25433
7133;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2005/'06;27452
7134;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2006/'07;28942
7135;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2007/'08;30629
7136;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2008/'09;32550
7137;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2009/'10;35718
7138;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2010/'11;38176
7139;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2011/'12;40063
7140;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2012/'13;41116
7141;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2013/'14;43592
7142;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2014/'15;45315
7143;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2015/'16;47444
7144;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2016/'17;49870
7145;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2017/'18;53791
7146;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2018/'19;57668
7147;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2019/'20;62180
7148;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2020/'21;67801
7149;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2021/'22;71381
7150;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2000/'01;11656
7151;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2001/'02;13949
7152;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2002/'03;16840
7153;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2003/'04;20510
7154;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2004/'05;23305
7155;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2005/'06;25343
7156;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2006/'07;26715
7157;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2007/'08;28394
7158;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2008/'09;30191
7159;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2009/'10;33172
7160;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2010/'11;35553
7161;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2011/'12;37513
7162;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2012/'13;38858
7163;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2013/'14;41452
7164;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2014/'15;43360
7165;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2015/'16;45495
7166;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2016/'17;47910
7167;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2017/'18;51654
7168;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2018/'19;55273
7169;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2019/'20;59463
7170;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2020/'21;64644
7171;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Voltijd;2021/'22;67850
7172;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2000/'01;1329
7173;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2001/'02;1485
7174;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2002/'03;1565
7175;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2003/'04;1703
7176;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2004/'05;1735
7177;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2005/'06;1680
7178;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2006/'07;1758
7179;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2007/'08;1783
7180;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2008/'09;1891
7181;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2009/'10;2048
7182;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2010/'11;2033
7183;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2011/'12;1971
7184;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2012/'13;1686
7185;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2013/'14;1620
7186;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2014/'15;1506
7187;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2015/'16;1510
7188;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2016/'17;1533
7189;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2017/'18;1717
7190;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2018/'19;1934
7191;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2019/'20;2205
7192;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2020/'21;2582
7193;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Deeltijd;2021/'22;2882
7194;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2000/'01;191
7195;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2001/'02;258
7196;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2002/'03;300
7197;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2003/'04;353
7198;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2004/'05;393
7199;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2005/'06;429
7200;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2006/'07;469
7201;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2007/'08;452
7202;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2008/'09;468
7203;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2009/'10;498
7204;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2010/'11;590
7205;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2011/'12;579
7206;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2012/'13;572
7207;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2013/'14;520
7208;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2014/'15;449
7209;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2015/'16;439
7210;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2016/'17;427
7211;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2017/'18;420
7212;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2018/'19;461
7213;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2019/'20;512
7214;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2020/'21;575
7215;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Opleidingsfase totaal;Duaal;2021/'22;649
7216;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2000/'01;13014
7217;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2001/'02;15491
7218;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2002/'03;17869
7219;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2003/'04;20865
7220;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2004/'05;22999
7221;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2005/'06;24382
7222;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2006/'07;25129
7223;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2007/'08;25943
7224;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2008/'09;27190
7225;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2009/'10;29482
7226;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2010/'11;31131
7227;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2011/'12;32611
7228;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2012/'13;33086
7229;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2013/'14;34876
7230;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2014/'15;36059
7231;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2015/'16;37023
7232;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2016/'17;38591
7233;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2017/'18;41485
7234;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2018/'19;44165
7235;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2019/'20;47686
7236;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2020/'21;52334
7237;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2021/'22;54563
7238;Totaal mannen en vrouwen;Overige niet-westerse migratieachterg...;Hoger onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2000/'01;11522
