ID;Leeftijd;BeroepenEnSpecialismen;SociaaleconomischeCategorie;RegioS;Perioden;MedischGeschoolden_1
8449;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2014;6230
8450;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2015;6435
8451;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2016;6600
8452;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2017;5180
8453;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2018;5355
8454;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2019;5535
8455;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2020;5715
8456;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2021;5905
8457;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2022;6135
8458;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2023;5780
8459;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2013;625
8460;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2014;660
8461;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2015;675
8462;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2016;705
8463;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2017;555
8464;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2018;580
8465;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2019;595
8466;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2020;615
8467;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2021;635
8468;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2022;660
8469;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Nederland (LD);2023;650
8470;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2013;1070
8471;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2014;1100
8472;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2015;1145
8473;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2016;1180
8474;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2017;885
8475;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2018;910
8476;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2019;950
8477;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2020;980
8478;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2021;1020
8479;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2022;1075
8480;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Oost-Nederland (LD);2023;1020
8481;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2013;3275
8482;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2014;3395
8483;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2015;3515
8484;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2016;3605
8485;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2017;2875
8486;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2018;2985
8487;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2019;3065
8488;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2020;3185
8489;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2021;3285
8490;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2022;3415
8491;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;West-Nederland (LD);2023;3175
8492;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2013;1010
8493;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2014;1025
8494;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2015;1050
8495;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2016;1065
8496;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2017;835
8497;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2018;855
8498;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2019;880
8499;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2020;890
8500;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2021;920
8501;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2022;930
8502;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Nederland (LD);2023;880
8503;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2013;40
8504;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2014;50
8505;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2015;50
8506;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2016;50
8507;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2017;30
8508;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2018;30
8509;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2019;45
8510;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2020;45
8511;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2021;45
8512;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2022;50
8513;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2023;60
8514;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2013;290
8515;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2014;305
8516;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2015;315
8517;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2016;330
8518;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2017;260
8519;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2018;260
8520;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2019;270
8521;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2020;275
8522;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2021;290
8523;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2022;300
8524;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (PV);2023;310
8525;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2013;160
8526;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2014;165
8527;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2015;175
8528;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2016;180
8529;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2017;140
8530;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2018;145
8531;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2019;145
8532;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2020;155
8533;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2021;155
8534;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2022;160
8535;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Fryslân (PV);2023;145
8536;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2013;175
8537;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2014;190
8538;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2015;190
8539;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2016;195
8540;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2017;155
8541;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2018;170
8542;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2019;180
8543;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2020;185
8544;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2021;190
8545;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2022;200
8546;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (PV);2023;195
8547;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2013;370
8548;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2014;390
8549;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2015;405
8550;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2016;410
8551;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2017;305
8552;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2018;315
8553;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2019;335
8554;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2020;345
8555;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2021;355
8556;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2022;370
8557;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Overijssel (PV);2023;365
8558;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2013;85
8559;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2014;85
8560;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2015;90
8561;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2016;90
8562;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2017;70
8563;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2018;75
8564;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2019;75
8565;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2020;80
8566;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2021;85
8567;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2022;90
8568;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Flevoland (PV);2023;85
8569;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2013;615
8570;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2014;625
8571;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2015;655
8572;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2016;675
8573;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2017;510
8574;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2018;520
8575;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2019;540
8576;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2020;555
8577;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2021;580
8578;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2022;610
8579;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Gelderland (PV);2023;570
8580;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2013;1050
8581;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2014;1095
8582;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2015;1125
8583;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2016;1155
8584;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2017;965
8585;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2018;1015
8586;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2019;1040
8587;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2020;1085
8588;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2021;1115
8589;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2022;1160
8590;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Utrecht (PV);2023;1105
8591;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2013;1010
8592;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2014;1040
8593;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2015;1085
8594;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2016;1110
8595;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2017;845
8596;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2018;865
8597;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2019;875
8598;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2020;895
8599;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2021;920
8600;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2022;935
8601;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Holland (PV);2023;825
8602;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2013;1160
8603;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2014;1200
8604;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2015;1245
8605;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2016;1275
8606;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2017;1025
8607;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2018;1060
8608;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2019;1105
8609;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2020;1160
8610;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2021;1200
8611;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2022;1270
8612;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zuid-Holland (PV);2023;1200
8613;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2013;60
8614;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2014;60
8615;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2015;60
8616;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2016;65
8617;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2017;45
8618;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2018;45
8619;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2019;45
8620;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2020;45
8621;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2021;50
8622;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2022;50
8623;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Zeeland (PV);2023;45
8624;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2013;750
8625;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2014;755
8626;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2015;775
8627;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2016;785
8628;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2017;610
8629;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2018;630
8630;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2019;655
8631;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2020;660
8632;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2021;685
8633;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2022;690
8634;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Noord-Brabant (PV);2023;650
8635;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2013;265
8636;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2014;270
8637;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2015;275
8638;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2016;280
8639;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2017;225
8640;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2018;225
8641;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2019;225
8642;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2020;225
8643;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2021;235
8644;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2022;240
8645;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Limburg (PV);2023;230
8646;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2013;40
8647;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2014;50
8648;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2015;50
8649;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2016;50
8650;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2017;30
8651;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2018;30
8652;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2019;45
8653;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2020;45
8654;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2021;45
8655;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2022;50
8656;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Niet in te delen (PV) incl. buitenland;2023;60
8657;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2013;290
8658;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2014;305
8659;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2015;315
8660;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2016;330
8661;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2017;260
8662;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2018;260
8663;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2019;270
8664;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2020;275
8665;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2021;290
8666;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2022;300
8667;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Groningen (RA);2023;310
8668;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2013;175
8669;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2014;190
8670;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2015;190
8671;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2016;195
8672;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2017;155
8673;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2018;170
8674;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2019;180
8675;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2020;185
8676;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2021;190
8677;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2022;200
8678;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Drenthe (RA);2023;195
8679;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Friesland (RA);2013;160
8680;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Friesland (RA);2014;165
8681;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Friesland (RA);2015;175
8682;Totaal leeftijd;Totaal apothekers;Bekende arbeidspositie;Friesland (RA);2016;180
