ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
7598;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2021;0
7599;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP73: Particuliere verzekeraars;2022;0
7600;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;1998;0
7601;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;1999;0
7602;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2000;0
7603;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2001;0
7604;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2002;0
7605;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2003;0
7606;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2004;0
7607;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2005;0
7608;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2006;0
7609;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2007;0
7610;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2008;0
7611;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2009;0
7612;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2010;0
7613;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2011;0
7614;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2012;0
7615;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2013;0
7616;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2014;0
7617;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2015;0
7618;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2016;0
7619;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2017;0
7620;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2018;0
7621;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2019;0
7622;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2020;0
7623;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2021;0
7624;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2022;0
7625;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;1998;0
7626;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;1999;0
7627;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2000;0
7628;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2001;0
7629;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2002;0
7630;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2003;0
7631;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2004;0
7632;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2005;0
7633;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2006;0
7634;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2007;0
7635;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2008;0
7636;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2009;0
7637;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2010;0
7638;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2011;0
7639;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2012;0
7640;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2013;0
7641;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2014;0
7642;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2015;0
7643;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2016;0
7644;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2017;0
7645;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2018;0
7646;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2019;0
7647;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2020;0
7648;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2021;0
7649;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP8: Overige sectoren;2022;10
7650;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;1998;0
7651;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;1999;0
7652;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2000;0
7653;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2001;0
7654;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2002;0
7655;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2003;0
7656;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2004;0
7657;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2005;0
7658;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2006;0
7659;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2007;0
7660;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2008;0
7661;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2009;0
7662;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2010;0
7663;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2011;0
7664;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2012;0
7665;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2013;0
7666;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2014;0
7667;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2015;0
7668;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2016;0
7669;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2017;0
7670;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2018;0
7671;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2019;0
7672;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2020;0
7673;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2021;0
7674;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP81: Huishoudens;2022;0
7675;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;1998;0
7676;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;1999;0
7677;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2000;0
7678;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2001;0
7679;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2002;0
7680;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2003;0
7681;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2004;0
7682;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2005;0
7683;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2006;0
7684;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2007;0
7685;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2008;0
7686;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2009;0
7687;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2010;0
7688;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2011;0
7689;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2012;0
7690;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2013;0
7691;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2014;0
7692;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2015;0
7693;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2016;0
7694;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2017;0
7695;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2018;0
7696;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2019;0
7697;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2020;0
7698;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2021;0
7699;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP82: Zorg als nevenactiviteit;2022;10
7700;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;1998;5
7701;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;1999;7
7702;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2000;6
7703;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2001;8
7704;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2002;8
7705;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2003;10
7706;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2004;11
7707;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2005;13
7708;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2006;23
7709;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2007;26
7710;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2008;27
7711;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2009;30
7712;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2010;30
7713;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2011;34
7714;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2012;32
7715;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2013;30
7716;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2014;30
7717;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2015;31
7718;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2016;32
7719;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2017;32
7720;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2018;32
7721;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2019;32
7722;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2020;21
7723;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2021;19
7724;HC13.9: Ov. Polikl./amb. geneesk. zorg;HP9: Buitenland;2022;31
7725;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;1998;0
7726;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;1999;0
7727;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2000;0
7728;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2001;0
7729;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2002;0
7730;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2003;0
7731;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2004;0
7732;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2005;0
7733;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2006;0
7734;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2007;0
7735;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2008;0
7736;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2009;0
7737;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2010;0
7738;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2011;0
7739;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2012;0
7740;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2013;0
7741;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2014;0
7742;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2015;0
7743;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2016;0
7744;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2017;0
7745;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2018;0
7746;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2019;0
7747;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2020;0
7748;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2021;0
7749;HC13.9: Ov. Polikl./amb. geneesk. zorg;Welzijn, kinderopvang;2022;0
7750;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;1998;278
7751;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;1999;287
7752;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2000;325
7753;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2001;364
7754;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2002;402
7755;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2003;454
7756;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2004;435
7757;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2005;426
7758;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2006;444
7759;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2007;452
7760;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2008;488
7761;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2009;512
7762;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2010;529
7763;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2011;545
7764;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2012;553
7765;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2013;550
7766;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2014;588
7767;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2015;584
7768;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2016;590
7769;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2017;600
7770;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2018;620
7771;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2019;643
7772;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2020;631
7773;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2021;662
7774;HC14: Geneeskundige zorg aan huis;Totaal aanbieders zorg en welzijn;2022;651
7775;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;1998;278
7776;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;1999;287
7777;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2000;325
7778;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2001;364
7779;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2002;402
7780;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2003;454
7781;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2004;435
7782;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2005;426
7783;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2006;444
7784;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2007;452
7785;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2008;488
7786;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2009;512
7787;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2010;529
7788;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2011;545
7789;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2012;553
7790;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2013;550
7791;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2014;588
7792;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2015;584
7793;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2016;590
7794;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2017;600
7795;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2018;620
7796;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2019;643
7797;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2020;631
7798;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2021;662
7799;HC14: Geneeskundige zorg aan huis;Totaal aanbieders gezondheidszorg;2022;651
7800;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;1998;0
7801;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;1999;0
7802;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2000;0
7803;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2001;0
7804;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2002;0
7805;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2003;0
7806;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2004;0
7807;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2005;0
7808;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2006;0
7809;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2007;0
7810;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2008;0
7811;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2009;0
7812;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2010;0
7813;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2011;0
7814;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2012;0
7815;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2013;0
7816;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2014;0
7817;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2015;41
7818;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2016;41
7819;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2017;43
7820;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2018;50
7821;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2019;65
7822;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2020;16
7823;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2021;15
7824;HC14: Geneeskundige zorg aan huis;HP1: Ziekenhuizen;2022;14
7825;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;1998;0
7826;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;1999;0
7827;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2000;0
7828;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2001;0
7829;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2002;0
7830;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2003;0
7831;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2004;0
7832;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2005;0
7833;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2006;0
7834;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2007;0
7835;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2008;0
7836;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2009;0
7837;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2010;0
7838;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2011;0
7839;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2012;0
7840;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2013;0
7841;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2014;0
7842;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2015;35
7843;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2016;35
7844;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2017;35
7845;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2018;42
7846;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2019;57
7847;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2020;8
7848;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2021;8
7849;HC14: Geneeskundige zorg aan huis;HP11:Algemene en academ. Ziekenhuizen;2022;8
7850;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;1998;0
7851;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;1999;0
7852;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2000;0
7853;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2001;0
7854;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2002;0
7855;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2003;0
7856;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2004;0
7857;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2005;0
7858;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2006;0
7859;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2007;0
7860;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2008;0
7861;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2009;0
7862;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2010;0
7863;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2011;0
7864;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2012;0
7865;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2013;0
7866;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2014;0
7867;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2015;6
7868;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2016;6
7869;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2017;8
7870;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2018;8
7871;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2019;8
7872;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2020;8
7873;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2021;7
7874;HC14: Geneeskundige zorg aan huis;HP12: Geestelijke gez., verslavingszorg;2022;7
7875;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;1998;0
7876;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;1999;0
7877;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2000;0
7878;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2001;0
7879;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2002;0
7880;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2003;0
7881;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2004;0
7882;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2005;0
7883;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2006;0
7884;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2007;0
7885;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2008;0
7886;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2009;0
7887;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2010;0
7888;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2011;0
7889;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2012;0
7890;HC14: Geneeskundige zorg aan huis;HP13: Categorale ziekenhuizen;2013;0
