ID;Geslacht;OnderwijsPositieBasisjaar;OnderwijsPositieVolgendSchooljaar;GeboortelandOuders;Herkomstland;Regiokenmerken;Perioden;Leerlingen_1
9203;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;'s-Gravenhage;2022/'23 naar 2023/'24;10310.0
9204;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2010/'11 naar 2011/'12;11660.0
9205;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2011/'12 naar 2012/'13;11950.0
9206;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2012/'13 naar 2013/'14;11980.0
9207;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2013/'14 naar 2014/'15;11900.0
9208;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2014/'15 naar 2015/'16;11800.0
9209;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2015/'16 naar 2016/'17;11630.0
9210;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2016/'17 naar 2017/'18;11690.0
9211;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2017/'18 naar 2018/'19;11660.0
9212;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2018/'19 naar 2019/'20;11540.0
9213;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2019/'20 naar 2020/'21;11400.0
9214;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2020/'21 naar 2021/'22;11330.0
9215;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2021/'22 naar 2022/'23;11170.0
9216;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Rotterdam;2022/'23 naar 2023/'24;11240.0
9217;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2010/'11 naar 2011/'12;3440.0
9218;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2011/'12 naar 2012/'13;3600.0
9219;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2012/'13 naar 2013/'14;3720.0
9220;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2013/'14 naar 2014/'15;3850.0
9221;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2014/'15 naar 2015/'16;4040.0
9222;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2015/'16 naar 2016/'17;4160.0
9223;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2016/'17 naar 2017/'18;4290.0
9224;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2017/'18 naar 2018/'19;4460.0
9225;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2018/'19 naar 2019/'20;4620.0
9226;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2019/'20 naar 2020/'21;4810.0
9227;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2020/'21 naar 2021/'22;4870.0
9228;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2021/'22 naar 2022/'23;5060.0
9229;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;Utrecht;2022/'23 naar 2023/'24;5150.0
9230;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;110.0
9231;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;90.0
9232;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;100.0
9233;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;130.0
9234;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;130.0
9235;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;130.0
9236;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;190.0
9237;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;180.0
9238;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;190.0
9239;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;420.0
9240;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;770.0
9241;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2021/'22 naar 2022/'23;770.0
9242;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Buiten Europa;"Gemeenten; niet in te delen";2022/'23 naar 2023/'24;1240.0
9243;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2010/'11 naar 2011/'12;1100.0
9244;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2011/'12 naar 2012/'13;1330.0
9245;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2012/'13 naar 2013/'14;1070.0
9246;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2013/'14 naar 2014/'15;980.0
9247;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2014/'15 naar 2015/'16;1040.0
9248;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2015/'16 naar 2016/'17;780.0
9249;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2016/'17 naar 2017/'18;700.0
9250;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2017/'18 naar 2018/'19;450.0
9251;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2018/'19 naar 2019/'20;530.0
9252;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2019/'20 naar 2020/'21;480.0
9253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2020/'21 naar 2021/'22;390.0
9254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2021/'22 naar 2022/'23;350.0
9255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Nederland;2022/'23 naar 2023/'24;870.0
9256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2010/'11 naar 2011/'12;360.0
9257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2011/'12 naar 2012/'13;400.0
9258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2012/'13 naar 2013/'14;300.0
9259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2013/'14 naar 2014/'15;290.0
9260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2014/'15 naar 2015/'16;270.0
9261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2015/'16 naar 2016/'17;210.0
9262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2016/'17 naar 2017/'18;190.0
9263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2017/'18 naar 2018/'19;150.0
9264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2018/'19 naar 2019/'20;170.0
9265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2019/'20 naar 2020/'21;160.0
9266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2020/'21 naar 2021/'22;140.0
9267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2021/'22 naar 2022/'23;120.0
9268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;G4     ;2022/'23 naar 2023/'24;230.0
9269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;100.0
9270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;160.0
9271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;130.0
9272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;130.0
9273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;160.0
9274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;100.0
9275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;120.0
9276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;90.0
9277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;110.0
9278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;70.0
9279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;60.0
9280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2021/'22 naar 2022/'23;70.0
9281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Meer dan 100 000 inwoners;2022/'23 naar 2023/'24;190.0
9282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;360.0
9283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;490.0
9284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;360.0
9285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;330.0
9286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;370.0
9287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;320.0
9288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;290.0
9289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;190.0
9290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;230.0
9291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;200.0
9292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;130.0
9293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2021/'22 naar 2022/'23;120.0
9294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Minder dan 100 000 inwoners;2022/'23 naar 2023/'24;380.0
9295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2010/'11 naar 2011/'12;150.0
9296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2011/'12 naar 2012/'13;160.0
9297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2012/'13 naar 2013/'14;130.0
9298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2013/'14 naar 2014/'15;110.0
9299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2014/'15 naar 2015/'16;100.0
9300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2015/'16 naar 2016/'17;80.0
9301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2016/'17 naar 2017/'18;70.0
9302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2017/'18 naar 2018/'19;60.0
9303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2018/'19 naar 2019/'20;80.0
9304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2019/'20 naar 2020/'21;80.0
9305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2020/'21 naar 2021/'22;80.0
9306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2021/'22 naar 2022/'23;60.0
9307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Amsterdam;2022/'23 naar 2023/'24;120.0
9308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2010/'11 naar 2011/'12;180.0
9309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2011/'12 naar 2012/'13;210.0
9310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2012/'13 naar 2013/'14;140.0
9311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2013/'14 naar 2014/'15;150.0
9312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2014/'15 naar 2015/'16;150.0
9313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2015/'16 naar 2016/'17;110.0
9314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2016/'17 naar 2017/'18;100.0
9315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2017/'18 naar 2018/'19;60.0
9316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2018/'19 naar 2019/'20;60.0
9317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2019/'20 naar 2020/'21;50.0
9318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2020/'21 naar 2021/'22;40.0
9319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2021/'22 naar 2022/'23;30.0
9320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;'s-Gravenhage;2022/'23 naar 2023/'24;50.0
9321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Rotterdam;2010/'11 naar 2011/'12;30.0
9322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Rotterdam;2011/'12 naar 2012/'13;20.0
9323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal voortgezet onderwijs excl. pro;Totaal;Onbekend herkomstland;Rotterdam;2012/'13 naar 2013/'14;20.0
