ID;Geslacht;Leeftijd;Onderwijssoort;Opleidingsvorm;Studierichting;Perioden;Ingeschrevenen_1
6983;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2005/'06;9014
6984;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2006/'07;10141
6985;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2007/'08;11274
6986;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2008/'09;12041
6987;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2009/'10;13397
6988;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2010/'11;14273
6989;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2011/'12;14797
6990;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2012/'13;15072
6991;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2013/'14;16552
6992;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2014/'15;16430
6993;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76203 Maatschappelijk werk en dienstverl;2015/'16;0
6994;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1990/'91;0
6995;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1991/'92;0
6996;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1992/'93;0
6997;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1993/'94;0
6998;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1994/'95;1395
6999;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1995/'96;1729
7000;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1996/'97;2112
7001;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1997/'98;2418
7002;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1998/'99;2688
7003;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;1999/'00;2788
7004;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2000/'01;2874
7005;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2001/'02;2959
7006;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2002/'03;3419
7007;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2003/'04;3635
7008;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2004/'05;3933
7009;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2005/'06;4108
7010;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2006/'07;3557
7011;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2007/'08;3436
7012;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2008/'09;3256
7013;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2009/'10;3556
7014;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2010/'11;3815
7015;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2011/'12;3986
7016;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2012/'13;4089
7017;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2013/'14;4454
7018;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2014/'15;4837
7019;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76206 Sociaal-juridische dienstverlening;2015/'16;0
7020;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1990/'91;2948
7021;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1991/'92;5349
7022;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1992/'93;6705
7023;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1993/'94;8791
7024;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1994/'95;10927
7025;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1995/'96;11840
7026;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1996/'97;12783
7027;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1997/'98;13672
7028;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1998/'99;14017
7029;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;1999/'00;14257
7030;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2000/'01;14174
7031;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2001/'02;13832
7032;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2002/'03;12787
7033;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2003/'04;12596
7034;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2004/'05;13182
7035;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2005/'06;14163
7036;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2006/'07;15051
7037;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2007/'08;15742
7038;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2008/'09;15724
7039;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2009/'10;16048
7040;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2010/'11;16528
7041;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2011/'12;16601
7042;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2012/'13;16471
7043;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2013/'14;16258
7044;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2014/'15;16165
7045;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76209 Sociaal-pedagogische hulpverlening;2015/'16;0
7046;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1990/'91;1780
7047;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1991/'92;2468
7048;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1992/'93;3231
7049;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1993/'94;3983
7050;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1994/'95;4791
7051;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1995/'96;4905
7052;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1996/'97;4656
7053;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1997/'98;4275
7054;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1998/'99;4021
7055;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;1999/'00;3916
7056;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2000/'01;3806
7057;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2001/'02;3741
7058;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2002/'03;3660
7059;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2003/'04;3733
7060;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2004/'05;3598
7061;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2005/'06;3478
7062;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2006/'07;3379
7063;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2007/'08;3254
7064;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2008/'09;3111
7065;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2009/'10;3194
7066;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2010/'11;3239
7067;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2011/'12;3050
7068;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2012/'13;2661
7069;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2013/'14;2342
7070;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2014/'15;2193
7071;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76212 Culturele en maatsch. vorming;2015/'16;0
7072;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1990/'91;4773
7073;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1991/'92;3821
7074;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1992/'93;2937
7075;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1993/'94;587
7076;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1994/'95;167
7077;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1995/'96;43
7078;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1996/'97;108
7079;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1997/'98;148
7080;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1998/'99;161
7081;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;1999/'00;181
7082;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2000/'01;213
7083;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2001/'02;246
7084;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2002/'03;271
7085;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2003/'04;306
7086;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2004/'05;349
7087;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2005/'06;348
7088;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2006/'07;344
7089;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2007/'08;367
7090;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2008/'09;388
7091;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2009/'10;400
7092;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2010/'11;435
7093;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2011/'12;489
7094;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2012/'13;474
7095;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2013/'14;514
7096;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2014/'15;502
7097;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;76215 Overig sociaal-agogisch onderwijs;2015/'16;0
7098;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1990/'91;13854
7099;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1991/'92;15645
7100;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1992/'93;16945
7101;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1993/'94;17906
7102;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1994/'95;17884
7103;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1995/'96;18873
7104;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1996/'97;19384
7105;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1997/'98;20385
7106;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1998/'99;21494
7107;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;1999/'00;22344
7108;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2000/'01;22243
7109;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2001/'02;23213
7110;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2002/'03;24290
7111;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2003/'04;27517
7112;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2004/'05;30647
7113;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2005/'06;33585
7114;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2006/'07;35791
7115;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2007/'08;37340
7116;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2008/'09;38563
7117;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2009/'10;41052
7118;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2010/'11;42516
7119;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2011/'12;43168
7120;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2012/'13;43497
7121;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2013/'14;46055
7122;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2014/'15;47143
7123;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;8;2015/'16;0
7124;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1990/'91;9644
7125;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1991/'92;10513
7126;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1992/'93;11103
7127;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1993/'94;10971
7128;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1994/'95;11187
7129;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1995/'96;11839
7130;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1996/'97;12527
7131;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1997/'98;13526
7132;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1998/'99;14740
7133;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;1999/'00;15664
7134;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2000/'01;15866
7135;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2001/'02;17198
7136;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2002/'03;18589
7137;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2003/'04;20629
7138;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2004/'05;23138
7139;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2005/'06;25427
7140;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2006/'07;26900
7141;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2007/'08;27941
7142;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2008/'09;28973
7143;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2009/'10;30694
7144;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2010/'11;31534
7145;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2011/'12;31413
7146;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2012/'13;31017
7147;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2013/'14;32053
7148;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2014/'15;32237
7149;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;81;2015/'16;0
7150;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1990/'91;2795
7151;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1991/'92;3291
7152;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1992/'93;3648
7153;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1993/'94;3330
7154;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1994/'95;3496
7155;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1995/'96;3601
7156;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1996/'97;3743
7157;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1997/'98;3925
7158;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1998/'99;3968
7159;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;1999/'00;4078
7160;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2000/'01;4170
7161;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2001/'02;4379
7162;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2002/'03;4612
7163;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2003/'04;4852
7164;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2004/'05;5284
7165;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2005/'06;5703
7166;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2006/'07;6055
7167;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2007/'08;6427
7168;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2008/'09;6316
7169;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2009/'10;6346
7170;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;811;2010/'11;6455
