ID;Geslacht;Nationaliteit;Perioden;InternationaleStudenten_1
7635;Mannen;Surinaams;2020/'21;310.0
7636;Mannen;Surinaams;2021/'22;360.0
7637;Mannen;Surinaams;2022/'23;410.0
7638;Mannen;Surinaams;2023/'24;450.0
7639;Mannen;Surinaams;2024/'25;480.0
7640;Mannen;Syrisch;2005/'06;20.0
7641;Mannen;Syrisch;2006/'07;20.0
7642;Mannen;Syrisch;2007/'08;10.0
7643;Mannen;Syrisch;2008/'09;10.0
7644;Mannen;Syrisch;2009/'10;10.0
7645;Mannen;Syrisch;2010/'11;0.0
7646;Mannen;Syrisch;2011/'12;0.0
7647;Mannen;Syrisch;2012/'13;10.0
7648;Mannen;Syrisch;2013/'14;10.0
7649;Mannen;Syrisch;2014/'15;20.0
7650;Mannen;Syrisch;2015/'16;40.0
7651;Mannen;Syrisch;2016/'17;120.0
7652;Mannen;Syrisch;2017/'18;370.0
7653;Mannen;Syrisch;2018/'19;700.0
7654;Mannen;Syrisch;2019/'20;860.0
7655;Mannen;Syrisch;2020/'21;900.0
7656;Mannen;Syrisch;2021/'22;510.0
7657;Mannen;Syrisch;2022/'23;340.0
7658;Mannen;Syrisch;2023/'24;270.0
7659;Mannen;Syrisch;2024/'25;270.0
7660;Mannen;Tadzjieks;2005/'06;0.0
7661;Mannen;Tadzjieks;2006/'07;0.0
7662;Mannen;Tadzjieks;2007/'08;0.0
7663;Mannen;Tadzjieks;2008/'09;0.0
7664;Mannen;Tadzjieks;2009/'10;0.0
7665;Mannen;Tadzjieks;2010/'11;0.0
7666;Mannen;Tadzjieks;2011/'12;0.0
7667;Mannen;Tadzjieks;2012/'13;0.0
7668;Mannen;Tadzjieks;2013/'14;0.0
7669;Mannen;Tadzjieks;2014/'15;0.0
7670;Mannen;Tadzjieks;2015/'16;0.0
7671;Mannen;Tadzjieks;2016/'17;0.0
7672;Mannen;Tadzjieks;2017/'18;0.0
7673;Mannen;Tadzjieks;2018/'19;0.0
7674;Mannen;Tadzjieks;2019/'20;0.0
7675;Mannen;Tadzjieks;2020/'21;0.0
7676;Mannen;Tadzjieks;2021/'22;0.0
7677;Mannen;Tadzjieks;2022/'23;0.0
7678;Mannen;Tadzjieks;2023/'24;0.0
7679;Mannen;Tadzjieks;2024/'25;0.0
7680;Mannen;Taiwanees;2005/'06;30.0
7681;Mannen;Taiwanees;2006/'07;40.0
7682;Mannen;Taiwanees;2007/'08;40.0
7683;Mannen;Taiwanees;2008/'09;40.0
7684;Mannen;Taiwanees;2009/'10;50.0
7685;Mannen;Taiwanees;2010/'11;40.0
7686;Mannen;Taiwanees;2011/'12;40.0
7687;Mannen;Taiwanees;2012/'13;40.0
7688;Mannen;Taiwanees;2013/'14;40.0
7689;Mannen;Taiwanees;2014/'15;50.0
7690;Mannen;Taiwanees;2015/'16;50.0
7691;Mannen;Taiwanees;2016/'17;60.0
7692;Mannen;Taiwanees;2017/'18;80.0
7693;Mannen;Taiwanees;2018/'19;130.0
7694;Mannen;Taiwanees;2019/'20;170.0
7695;Mannen;Taiwanees;2020/'21;190.0
7696;Mannen;Taiwanees;2021/'22;200.0
7697;Mannen;Taiwanees;2022/'23;200.0
7698;Mannen;Taiwanees;2023/'24;200.0
7699;Mannen;Taiwanees;2024/'25;210.0
7700;Mannen;Tanzaniaans;2005/'06;30.0
7701;Mannen;Tanzaniaans;2006/'07;20.0
7702;Mannen;Tanzaniaans;2007/'08;30.0
7703;Mannen;Tanzaniaans;2008/'09;30.0
7704;Mannen;Tanzaniaans;2009/'10;30.0
7705;Mannen;Tanzaniaans;2010/'11;30.0
7706;Mannen;Tanzaniaans;2011/'12;30.0
7707;Mannen;Tanzaniaans;2012/'13;20.0
7708;Mannen;Tanzaniaans;2013/'14;10.0
7709;Mannen;Tanzaniaans;2014/'15;20.0
7710;Mannen;Tanzaniaans;2015/'16;20.0
7711;Mannen;Tanzaniaans;2016/'17;10.0
7712;Mannen;Tanzaniaans;2017/'18;20.0
7713;Mannen;Tanzaniaans;2018/'19;20.0
7714;Mannen;Tanzaniaans;2019/'20;20.0
7715;Mannen;Tanzaniaans;2020/'21;20.0
7716;Mannen;Tanzaniaans;2021/'22;20.0
7717;Mannen;Tanzaniaans;2022/'23;20.0
7718;Mannen;Tanzaniaans;2023/'24;10.0
7719;Mannen;Tanzaniaans;2024/'25;10.0
7720;Mannen;Thais;2005/'06;40.0
7721;Mannen;Thais;2006/'07;50.0
7722;Mannen;Thais;2007/'08;60.0
7723;Mannen;Thais;2008/'09;60.0
7724;Mannen;Thais;2009/'10;50.0
7725;Mannen;Thais;2010/'11;40.0
7726;Mannen;Thais;2011/'12;30.0
7727;Mannen;Thais;2012/'13;20.0
7728;Mannen;Thais;2013/'14;50.0
7729;Mannen;Thais;2014/'15;40.0
7730;Mannen;Thais;2015/'16;70.0
7731;Mannen;Thais;2016/'17;90.0
7732;Mannen;Thais;2017/'18;90.0
7733;Mannen;Thais;2018/'19;90.0
7734;Mannen;Thais;2019/'20;80.0
7735;Mannen;Thais;2020/'21;70.0
7736;Mannen;Thais;2021/'22;70.0
7737;Mannen;Thais;2022/'23;70.0
7738;Mannen;Thais;2023/'24;60.0
7739;Mannen;Thais;2024/'25;60.0
7740;Mannen;Burger van Timor Leste;2005/'06;0.0
7741;Mannen;Burger van Timor Leste;2006/'07;0.0
7742;Mannen;Burger van Timor Leste;2007/'08;0.0
7743;Mannen;Burger van Timor Leste;2008/'09;0.0
7744;Mannen;Burger van Timor Leste;2009/'10;0.0
7745;Mannen;Burger van Timor Leste;2010/'11;0.0
7746;Mannen;Burger van Timor Leste;2011/'12;0.0
7747;Mannen;Burger van Timor Leste;2012/'13;0.0
7748;Mannen;Burger van Timor Leste;2013/'14;0.0
7749;Mannen;Burger van Timor Leste;2014/'15;0.0
7750;Mannen;Burger van Timor Leste;2015/'16;0.0
7751;Mannen;Burger van Timor Leste;2016/'17;0.0
7752;Mannen;Burger van Timor Leste;2017/'18;0.0
7753;Mannen;Burger van Timor Leste;2018/'19;0.0
7754;Mannen;Burger van Timor Leste;2019/'20;0.0
7755;Mannen;Burger van Timor Leste;2020/'21;0.0
7756;Mannen;Burger van Timor Leste;2021/'22;0.0
7757;Mannen;Burger van Timor Leste;2022/'23;0.0
7758;Mannen;Burger van Timor Leste;2023/'24;0.0
7759;Mannen;Burger van Timor Leste;2024/'25;0.0
7760;Mannen;Togolees;2005/'06;0.0
7761;Mannen;Togolees;2006/'07;0.0
7762;Mannen;Togolees;2007/'08;10.0
7763;Mannen;Togolees;2008/'09;0.0
7764;Mannen;Togolees;2009/'10;0.0
7765;Mannen;Togolees;2010/'11;0.0
7766;Mannen;Togolees;2011/'12;0.0
7767;Mannen;Togolees;2012/'13;0.0
7768;Mannen;Togolees;2013/'14;0.0
7769;Mannen;Togolees;2014/'15;0.0
7770;Mannen;Togolees;2015/'16;10.0
7771;Mannen;Togolees;2016/'17;0.0
7772;Mannen;Togolees;2017/'18;0.0
7773;Mannen;Togolees;2018/'19;0.0
7774;Mannen;Togolees;2019/'20;0.0
7775;Mannen;Togolees;2020/'21;0.0
7776;Mannen;Togolees;2021/'22;0.0
7777;Mannen;Togolees;2022/'23;0.0
7778;Mannen;Togolees;2023/'24;0.0
7779;Mannen;Togolees;2024/'25;0.0
7780;Mannen;Tongaans;2005/'06;0.0
7781;Mannen;Tongaans;2006/'07;0.0
7782;Mannen;Tongaans;2007/'08;0.0
7783;Mannen;Tongaans;2008/'09;0.0
7784;Mannen;Tongaans;2009/'10;0.0
7785;Mannen;Tongaans;2010/'11;0.0
7786;Mannen;Tongaans;2011/'12;0.0
7787;Mannen;Tongaans;2012/'13;0.0
7788;Mannen;Tongaans;2013/'14;0.0
7789;Mannen;Tongaans;2014/'15;0.0
7790;Mannen;Tongaans;2015/'16;0.0
7791;Mannen;Tongaans;2016/'17;0.0
7792;Mannen;Tongaans;2017/'18;0.0
7793;Mannen;Tongaans;2018/'19;0.0
7794;Mannen;Tongaans;2019/'20;0.0
7795;Mannen;Tongaans;2020/'21;0.0
7796;Mannen;Tongaans;2021/'22;0.0
7797;Mannen;Tongaans;2022/'23;0.0
7798;Mannen;Tongaans;2023/'24;0.0
7799;Mannen;Tongaans;2024/'25;0.0
7800;Mannen;Burger van Trinidad en Tobago;2005/'06;0.0
7801;Mannen;Burger van Trinidad en Tobago;2006/'07;0.0
7802;Mannen;Burger van Trinidad en Tobago;2007/'08;0.0
7803;Mannen;Burger van Trinidad en Tobago;2008/'09;0.0
7804;Mannen;Burger van Trinidad en Tobago;2009/'10;0.0
7805;Mannen;Burger van Trinidad en Tobago;2010/'11;0.0
7806;Mannen;Burger van Trinidad en Tobago;2011/'12;0.0
7807;Mannen;Burger van Trinidad en Tobago;2012/'13;0.0
7808;Mannen;Burger van Trinidad en Tobago;2013/'14;0.0
7809;Mannen;Burger van Trinidad en Tobago;2014/'15;0.0
7810;Mannen;Burger van Trinidad en Tobago;2015/'16;0.0
7811;Mannen;Burger van Trinidad en Tobago;2016/'17;0.0
7812;Mannen;Burger van Trinidad en Tobago;2017/'18;0.0
7813;Mannen;Burger van Trinidad en Tobago;2018/'19;0.0
7814;Mannen;Burger van Trinidad en Tobago;2019/'20;10.0
7815;Mannen;Burger van Trinidad en Tobago;2020/'21;10.0
7816;Mannen;Burger van Trinidad en Tobago;2021/'22;10.0
7817;Mannen;Burger van Trinidad en Tobago;2022/'23;10.0
7818;Mannen;Burger van Trinidad en Tobago;2023/'24;10.0
7819;Mannen;Burger van Trinidad en Tobago;2024/'25;10.0
7820;Mannen;Tsjadisch;2005/'06;0.0
7821;Mannen;Tsjadisch;2006/'07;0.0
7822;Mannen;Tsjadisch;2007/'08;0.0
7823;Mannen;Tsjadisch;2008/'09;0.0
7824;Mannen;Tsjadisch;2009/'10;0.0
7825;Mannen;Tsjadisch;2010/'11;0.0
7826;Mannen;Tsjadisch;2011/'12;0.0
7827;Mannen;Tsjadisch;2012/'13;0.0
7828;Mannen;Tsjadisch;2013/'14;0.0
7829;Mannen;Tsjadisch;2014/'15;0.0
7830;Mannen;Tsjadisch;2015/'16;0.0
7831;Mannen;Tsjadisch;2016/'17;0.0
7832;Mannen;Tsjadisch;2017/'18;0.0
7833;Mannen;Tsjadisch;2018/'19;0.0
7834;Mannen;Tsjadisch;2019/'20;0.0
7835;Mannen;Tsjadisch;2020/'21;0.0
7836;Mannen;Tsjadisch;2021/'22;0.0
7837;Mannen;Tsjadisch;2022/'23;0.0
7838;Mannen;Tsjadisch;2023/'24;0.0
7839;Mannen;Tsjadisch;2024/'25;0.0
7840;Mannen;Tsjechisch;2005/'06;40.0
7841;Mannen;Tsjechisch;2006/'07;30.0
7842;Mannen;Tsjechisch;2007/'08;40.0
7843;Mannen;Tsjechisch;2008/'09;40.0
7844;Mannen;Tsjechisch;2009/'10;60.0
7845;Mannen;Tsjechisch;2010/'11;70.0
7846;Mannen;Tsjechisch;2011/'12;90.0
7847;Mannen;Tsjechisch;2012/'13;100.0
7848;Mannen;Tsjechisch;2013/'14;120.0
7849;Mannen;Tsjechisch;2014/'15;150.0
7850;Mannen;Tsjechisch;2015/'16;150.0
7851;Mannen;Tsjechisch;2016/'17;160.0
7852;Mannen;Tsjechisch;2017/'18;180.0
7853;Mannen;Tsjechisch;2018/'19;180.0
7854;Mannen;Tsjechisch;2019/'20;190.0
7855;Mannen;Tsjechisch;2020/'21;220.0
7856;Mannen;Tsjechisch;2021/'22;310.0
7857;Mannen;Tsjechisch;2022/'23;370.0
7858;Mannen;Tsjechisch;2023/'24;440.0
7859;Mannen;Tsjechisch;2024/'25;530.0
7860;Mannen;Tsjecho-Slowaaks;2005/'06;0.0
7861;Mannen;Tsjecho-Slowaaks;2006/'07;0.0
7862;Mannen;Tsjecho-Slowaaks;2007/'08;0.0
7863;Mannen;Tsjecho-Slowaaks;2008/'09;0.0
7864;Mannen;Tsjecho-Slowaaks;2009/'10;0.0
7865;Mannen;Tsjecho-Slowaaks;2010/'11;0.0
7866;Mannen;Tsjecho-Slowaaks;2011/'12;0.0
7867;Mannen;Tsjecho-Slowaaks;2012/'13;0.0
7868;Mannen;Tsjecho-Slowaaks;2013/'14;0.0
7869;Mannen;Tsjecho-Slowaaks;2014/'15;0.0
7870;Mannen;Tsjecho-Slowaaks;2015/'16;0.0
7871;Mannen;Tsjecho-Slowaaks;2016/'17;0.0
7872;Mannen;Tsjecho-Slowaaks;2017/'18;0.0
7873;Mannen;Tsjecho-Slowaaks;2018/'19;0.0
7874;Mannen;Tsjecho-Slowaaks;2019/'20;0.0
7875;Mannen;Tsjecho-Slowaaks;2020/'21;0.0
7876;Mannen;Tsjecho-Slowaaks;2021/'22;0.0
7877;Mannen;Tsjecho-Slowaaks;2022/'23;0.0
7878;Mannen;Tsjecho-Slowaaks;2023/'24;0.0
7879;Mannen;Tsjecho-Slowaaks;2024/'25;0.0
7880;Mannen;Tunesisch;2005/'06;10.0
7881;Mannen;Tunesisch;2006/'07;10.0
7882;Mannen;Tunesisch;2007/'08;10.0
7883;Mannen;Tunesisch;2008/'09;10.0
7884;Mannen;Tunesisch;2009/'10;10.0
7885;Mannen;Tunesisch;2010/'11;10.0
7886;Mannen;Tunesisch;2011/'12;0.0
7887;Mannen;Tunesisch;2012/'13;0.0
7888;Mannen;Tunesisch;2013/'14;0.0
7889;Mannen;Tunesisch;2014/'15;10.0
7890;Mannen;Tunesisch;2015/'16;10.0
7891;Mannen;Tunesisch;2016/'17;10.0
7892;Mannen;Tunesisch;2017/'18;10.0
7893;Mannen;Tunesisch;2018/'19;10.0
7894;Mannen;Tunesisch;2019/'20;20.0
7895;Mannen;Tunesisch;2020/'21;20.0
7896;Mannen;Tunesisch;2021/'22;20.0
7897;Mannen;Tunesisch;2022/'23;20.0
7898;Mannen;Tunesisch;2023/'24;20.0
7899;Mannen;Tunesisch;2024/'25;20.0
7900;Mannen;Turkmeens;2005/'06;0.0
7901;Mannen;Turkmeens;2006/'07;0.0
7902;Mannen;Turkmeens;2007/'08;0.0
7903;Mannen;Turkmeens;2008/'09;0.0
7904;Mannen;Turkmeens;2009/'10;0.0
7905;Mannen;Turkmeens;2010/'11;0.0
7906;Mannen;Turkmeens;2011/'12;0.0
7907;Mannen;Turkmeens;2012/'13;0.0
7908;Mannen;Turkmeens;2013/'14;0.0
7909;Mannen;Turkmeens;2014/'15;0.0
7910;Mannen;Turkmeens;2015/'16;0.0
7911;Mannen;Turkmeens;2016/'17;0.0
7912;Mannen;Turkmeens;2017/'18;0.0
7913;Mannen;Turkmeens;2018/'19;0.0
7914;Mannen;Turkmeens;2019/'20;0.0
7915;Mannen;Turkmeens;2020/'21;0.0
7916;Mannen;Turkmeens;2021/'22;10.0
7917;Mannen;Turkmeens;2022/'23;10.0
7918;Mannen;Turkmeens;2023/'24;10.0
7919;Mannen;Turkmeens;2024/'25;10.0
7920;Mannen;Turks;2005/'06;270.0
7921;Mannen;Turks;2006/'07;270.0
7922;Mannen;Turks;2007/'08;260.0
7923;Mannen;Turks;2008/'09;270.0
7924;Mannen;Turks;2009/'10;310.0
7925;Mannen;Turks;2010/'11;310.0
7926;Mannen;Turks;2011/'12;260.0
7927;Mannen;Turks;2012/'13;200.0
7928;Mannen;Turks;2013/'14;180.0
7929;Mannen;Turks;2014/'15;170.0
7930;Mannen;Turks;2015/'16;200.0
7931;Mannen;Turks;2016/'17;230.0
7932;Mannen;Turks;2017/'18;280.0
7933;Mannen;Turks;2018/'19;400.0
7934;Mannen;Turks;2019/'20;530.0
7935;Mannen;Turks;2020/'21;650.0
7936;Mannen;Turks;2021/'22;860.0
7937;Mannen;Turks;2022/'23;1110.0
7938;Mannen;Turks;2023/'24;1370.0
7939;Mannen;Turks;2024/'25;1600.0
7940;Mannen;Tuvaluaans;2005/'06;0.0
7941;Mannen;Tuvaluaans;2006/'07;0.0
7942;Mannen;Tuvaluaans;2007/'08;0.0
7943;Mannen;Tuvaluaans;2008/'09;0.0
7944;Mannen;Tuvaluaans;2009/'10;0.0
7945;Mannen;Tuvaluaans;2010/'11;0.0
7946;Mannen;Tuvaluaans;2011/'12;0.0
7947;Mannen;Tuvaluaans;2012/'13;0.0
7948;Mannen;Tuvaluaans;2013/'14;0.0
7949;Mannen;Tuvaluaans;2014/'15;0.0
7950;Mannen;Tuvaluaans;2015/'16;0.0
7951;Mannen;Tuvaluaans;2016/'17;0.0
7952;Mannen;Tuvaluaans;2017/'18;0.0
7953;Mannen;Tuvaluaans;2018/'19;0.0
7954;Mannen;Tuvaluaans;2019/'20;0.0
7955;Mannen;Tuvaluaans;2020/'21;0.0
7956;Mannen;Tuvaluaans;2021/'22;0.0
7957;Mannen;Tuvaluaans;2022/'23;0.0
7958;Mannen;Tuvaluaans;2023/'24;0.0
7959;Mannen;Tuvaluaans;2024/'25;0.0
7960;Mannen;Ugandees;2005/'06;30.0
7961;Mannen;Ugandees;2006/'07;30.0
7962;Mannen;Ugandees;2007/'08;30.0
7963;Mannen;Ugandees;2008/'09;20.0
7964;Mannen;Ugandees;2009/'10;30.0
7965;Mannen;Ugandees;2010/'11;20.0
7966;Mannen;Ugandees;2011/'12;10.0
7967;Mannen;Ugandees;2012/'13;10.0
7968;Mannen;Ugandees;2013/'14;20.0
7969;Mannen;Ugandees;2014/'15;10.0
7970;Mannen;Ugandees;2015/'16;20.0
7971;Mannen;Ugandees;2016/'17;30.0
7972;Mannen;Ugandees;2017/'18;30.0
7973;Mannen;Ugandees;2018/'19;30.0
7974;Mannen;Ugandees;2019/'20;30.0
7975;Mannen;Ugandees;2020/'21;30.0
7976;Mannen;Ugandees;2021/'22;30.0
7977;Mannen;Ugandees;2022/'23;20.0
7978;Mannen;Ugandees;2023/'24;20.0
7979;Mannen;Ugandees;2024/'25;30.0
7980;Mannen;Uruguayaans;2005/'06;0.0
7981;Mannen;Uruguayaans;2006/'07;0.0
7982;Mannen;Uruguayaans;2007/'08;0.0
7983;Mannen;Uruguayaans;2008/'09;0.0
7984;Mannen;Uruguayaans;2009/'10;0.0
7985;Mannen;Uruguayaans;2010/'11;0.0
7986;Mannen;Uruguayaans;2011/'12;0.0
7987;Mannen;Uruguayaans;2012/'13;0.0
7988;Mannen;Uruguayaans;2013/'14;0.0
7989;Mannen;Uruguayaans;2014/'15;0.0
7990;Mannen;Uruguayaans;2015/'16;0.0
7991;Mannen;Uruguayaans;2016/'17;0.0
7992;Mannen;Uruguayaans;2017/'18;0.0
7993;Mannen;Uruguayaans;2018/'19;0.0
7994;Mannen;Uruguayaans;2019/'20;0.0
7995;Mannen;Uruguayaans;2020/'21;0.0
7996;Mannen;Uruguayaans;2021/'22;0.0
7997;Mannen;Uruguayaans;2022/'23;0.0
7998;Mannen;Uruguayaans;2023/'24;0.0
7999;Mannen;Uruguayaans;2024/'25;0.0
8000;Mannen;Vanuatuaans;2005/'06;0.0
8001;Mannen;Vanuatuaans;2006/'07;0.0
8002;Mannen;Vanuatuaans;2007/'08;0.0
8003;Mannen;Vanuatuaans;2008/'09;0.0
8004;Mannen;Vanuatuaans;2009/'10;0.0
8005;Mannen;Vanuatuaans;2010/'11;0.0
8006;Mannen;Vanuatuaans;2011/'12;0.0
8007;Mannen;Vanuatuaans;2012/'13;0.0
8008;Mannen;Vanuatuaans;2013/'14;0.0
8009;Mannen;Vanuatuaans;2014/'15;0.0
8010;Mannen;Vanuatuaans;2015/'16;0.0
8011;Mannen;Vanuatuaans;2016/'17;0.0
8012;Mannen;Vanuatuaans;2017/'18;0.0
8013;Mannen;Vanuatuaans;2018/'19;0.0
8014;Mannen;Vanuatuaans;2019/'20;0.0
8015;Mannen;Vanuatuaans;2020/'21;0.0
8016;Mannen;Vanuatuaans;2021/'22;0.0
8017;Mannen;Vanuatuaans;2022/'23;0.0
8018;Mannen;Vanuatuaans;2023/'24;0.0
8019;Mannen;Vanuatuaans;2024/'25;0.0
8020;Mannen;Vaticaans;2005/'06;0.0
8021;Mannen;Vaticaans;2006/'07;0.0
8022;Mannen;Vaticaans;2007/'08;0.0
8023;Mannen;Vaticaans;2008/'09;0.0
8024;Mannen;Vaticaans;2009/'10;0.0
8025;Mannen;Vaticaans;2010/'11;0.0
8026;Mannen;Vaticaans;2011/'12;0.0
8027;Mannen;Vaticaans;2012/'13;0.0
8028;Mannen;Vaticaans;2013/'14;0.0
8029;Mannen;Vaticaans;2014/'15;0.0
8030;Mannen;Vaticaans;2015/'16;0.0
8031;Mannen;Vaticaans;2016/'17;0.0
8032;Mannen;Vaticaans;2017/'18;0.0
8033;Mannen;Vaticaans;2018/'19;0.0
8034;Mannen;Vaticaans;2019/'20;0.0
8035;Mannen;Vaticaans;2020/'21;0.0
8036;Mannen;Vaticaans;2021/'22;0.0
8037;Mannen;Vaticaans;2022/'23;0.0
8038;Mannen;Vaticaans;2023/'24;0.0
8039;Mannen;Vaticaans;2024/'25;0.0
8040;Mannen;Venezolaans;2005/'06;10.0
8041;Mannen;Venezolaans;2006/'07;10.0
8042;Mannen;Venezolaans;2007/'08;10.0
8043;Mannen;Venezolaans;2008/'09;10.0
8044;Mannen;Venezolaans;2009/'10;10.0
8045;Mannen;Venezolaans;2010/'11;10.0
8046;Mannen;Venezolaans;2011/'12;10.0
8047;Mannen;Venezolaans;2012/'13;10.0
8048;Mannen;Venezolaans;2013/'14;20.0
8049;Mannen;Venezolaans;2014/'15;10.0
8050;Mannen;Venezolaans;2015/'16;10.0
8051;Mannen;Venezolaans;2016/'17;10.0
8052;Mannen;Venezolaans;2017/'18;20.0
8053;Mannen;Venezolaans;2018/'19;20.0
8054;Mannen;Venezolaans;2019/'20;20.0
8055;Mannen;Venezolaans;2020/'21;20.0
8056;Mannen;Venezolaans;2021/'22;20.0
8057;Mannen;Venezolaans;2022/'23;20.0
8058;Mannen;Venezolaans;2023/'24;20.0
8059;Mannen;Venezolaans;2024/'25;20.0
8060;Mannen;Burger Verenigde Arabische Emiraten;2005/'06;0.0
8061;Mannen;Burger Verenigde Arabische Emiraten;2006/'07;0.0
8062;Mannen;Burger Verenigde Arabische Emiraten;2007/'08;0.0
8063;Mannen;Burger Verenigde Arabische Emiraten;2008/'09;0.0
8064;Mannen;Burger Verenigde Arabische Emiraten;2009/'10;0.0
8065;Mannen;Burger Verenigde Arabische Emiraten;2010/'11;0.0
8066;Mannen;Burger Verenigde Arabische Emiraten;2011/'12;0.0
8067;Mannen;Burger Verenigde Arabische Emiraten;2012/'13;0.0
8068;Mannen;Burger Verenigde Arabische Emiraten;2013/'14;0.0
8069;Mannen;Burger Verenigde Arabische Emiraten;2014/'15;0.0
8070;Mannen;Burger Verenigde Arabische Emiraten;2015/'16;0.0
8071;Mannen;Burger Verenigde Arabische Emiraten;2016/'17;0.0
8072;Mannen;Burger Verenigde Arabische Emiraten;2017/'18;0.0
8073;Mannen;Burger Verenigde Arabische Emiraten;2018/'19;0.0
8074;Mannen;Burger Verenigde Arabische Emiraten;2019/'20;0.0
8075;Mannen;Burger Verenigde Arabische Emiraten;2020/'21;0.0
8076;Mannen;Burger Verenigde Arabische Emiraten;2021/'22;0.0
8077;Mannen;Burger Verenigde Arabische Emiraten;2022/'23;10.0
8078;Mannen;Burger Verenigde Arabische Emiraten;2023/'24;10.0
8079;Mannen;Burger Verenigde Arabische Emiraten;2024/'25;10.0
8080;Mannen;Vietnamees;2005/'06;220.0
8081;Mannen;Vietnamees;2006/'07;170.0
8082;Mannen;Vietnamees;2007/'08;130.0
8083;Mannen;Vietnamees;2008/'09;110.0
8084;Mannen;Vietnamees;2009/'10;110.0
8085;Mannen;Vietnamees;2010/'11;110.0
8086;Mannen;Vietnamees;2011/'12;100.0
8087;Mannen;Vietnamees;2012/'13;110.0
8088;Mannen;Vietnamees;2013/'14;100.0
8089;Mannen;Vietnamees;2014/'15;100.0
8090;Mannen;Vietnamees;2015/'16;140.0
8091;Mannen;Vietnamees;2016/'17;170.0
8092;Mannen;Vietnamees;2017/'18;250.0
8093;Mannen;Vietnamees;2018/'19;320.0
8094;Mannen;Vietnamees;2019/'20;420.0
8095;Mannen;Vietnamees;2020/'21;430.0
8096;Mannen;Vietnamees;2021/'22;430.0
8097;Mannen;Vietnamees;2022/'23;460.0
8098;Mannen;Vietnamees;2023/'24;500.0
8099;Mannen;Vietnamees;2024/'25;530.0
8100;Mannen;Zambiaans;2005/'06;10.0
8101;Mannen;Zambiaans;2006/'07;10.0
8102;Mannen;Zambiaans;2007/'08;10.0
8103;Mannen;Zambiaans;2008/'09;10.0
8104;Mannen;Zambiaans;2009/'10;10.0
8105;Mannen;Zambiaans;2010/'11;10.0
8106;Mannen;Zambiaans;2011/'12;10.0
8107;Mannen;Zambiaans;2012/'13;10.0
8108;Mannen;Zambiaans;2013/'14;0.0
8109;Mannen;Zambiaans;2014/'15;10.0
8110;Mannen;Zambiaans;2015/'16;10.0
8111;Mannen;Zambiaans;2016/'17;10.0
8112;Mannen;Zambiaans;2017/'18;10.0
8113;Mannen;Zambiaans;2018/'19;10.0
8114;Mannen;Zambiaans;2019/'20;10.0
8115;Mannen;Zambiaans;2020/'21;10.0
8116;Mannen;Zambiaans;2021/'22;10.0
8117;Mannen;Zambiaans;2022/'23;10.0
8118;Mannen;Zambiaans;2023/'24;10.0
8119;Mannen;Zambiaans;2024/'25;10.0
8120;Mannen;Zimbabwaans;2005/'06;10.0
8121;Mannen;Zimbabwaans;2006/'07;10.0
8122;Mannen;Zimbabwaans;2007/'08;20.0
8123;Mannen;Zimbabwaans;2008/'09;40.0
8124;Mannen;Zimbabwaans;2009/'10;50.0
8125;Mannen;Zimbabwaans;2010/'11;40.0
8126;Mannen;Zimbabwaans;2011/'12;30.0
8127;Mannen;Zimbabwaans;2012/'13;40.0
8128;Mannen;Zimbabwaans;2013/'14;30.0
8129;Mannen;Zimbabwaans;2014/'15;20.0
8130;Mannen;Zimbabwaans;2015/'16;20.0
8131;Mannen;Zimbabwaans;2016/'17;20.0
8132;Mannen;Zimbabwaans;2017/'18;30.0
8133;Mannen;Zimbabwaans;2018/'19;40.0
8134;Mannen;Zimbabwaans;2019/'20;50.0
8135;Mannen;Zimbabwaans;2020/'21;60.0
8136;Mannen;Zimbabwaans;2021/'22;60.0
8137;Mannen;Zimbabwaans;2022/'23;70.0
8138;Mannen;Zimbabwaans;2023/'24;80.0
8139;Mannen;Zimbabwaans;2024/'25;80.0
8140;Mannen;Zuid-Afrikaans;2005/'06;40.0
8141;Mannen;Zuid-Afrikaans;2006/'07;40.0
8142;Mannen;Zuid-Afrikaans;2007/'08;40.0
8143;Mannen;Zuid-Afrikaans;2008/'09;40.0
8144;Mannen;Zuid-Afrikaans;2009/'10;30.0
8145;Mannen;Zuid-Afrikaans;2010/'11;40.0
8146;Mannen;Zuid-Afrikaans;2011/'12;40.0
8147;Mannen;Zuid-Afrikaans;2012/'13;40.0
8148;Mannen;Zuid-Afrikaans;2013/'14;40.0
8149;Mannen;Zuid-Afrikaans;2014/'15;50.0
8150;Mannen;Zuid-Afrikaans;2015/'16;50.0
8151;Mannen;Zuid-Afrikaans;2016/'17;60.0
8152;Mannen;Zuid-Afrikaans;2017/'18;80.0
8153;Mannen;Zuid-Afrikaans;2018/'19;90.0
8154;Mannen;Zuid-Afrikaans;2019/'20;110.0
8155;Mannen;Zuid-Afrikaans;2020/'21;120.0
8156;Mannen;Zuid-Afrikaans;2021/'22;140.0
8157;Mannen;Zuid-Afrikaans;2022/'23;150.0
8158;Mannen;Zuid-Afrikaans;2023/'24;150.0
8159;Mannen;Zuid-Afrikaans;2024/'25;150.0
8160;Mannen;Zuid-Koreaans;2005/'06;110.0
8161;Mannen;Zuid-Koreaans;2006/'07;110.0
8162;Mannen;Zuid-Koreaans;2007/'08;120.0
8163;Mannen;Zuid-Koreaans;2008/'09;130.0
