ID;Geslacht;TypeZelfstandigeInStartjaar;ArbeidsmarktpositiePeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
9367;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2015;3.1
9368;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;1 jaar na startjaar;2016;2.9
9369;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2008;2.1
9370;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2009;1.9
9371;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2010;2.8
9372;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2011;2.4
9373;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2012;2.4
9374;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2013;2.4
9375;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2014;2.8
9376;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2015;3.1
9377;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;2 jaar na startjaar;2016;
9378;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2008;2.1
9379;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2009;1.9
9380;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2010;2.8
9381;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2011;2.4
9382;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2012;2.4
9383;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2013;2.4
9384;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2014;2.8
9385;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2015;
9386;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;3 jaar na startjaar;2016;
9387;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2008;2.1
9388;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2009;1.9
9389;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2010;2.8
9390;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2011;2.4
9391;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2012;2.4
9392;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2013;2.4
9393;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2014;
9394;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2015;
9395;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;4 jaar na startjaar;2016;
9396;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2008;2.1
9397;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2009;1.9
9398;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2010;2.8
9399;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2011;2.4
9400;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2012;2.4
9401;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2013;
9402;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2014;
9403;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2015;
9404;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;N Verhuur en overige zakelijke diensten;5 jaar na startjaar;2016;
9405;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2008;0.6
9406;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2009;2.1
9407;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2010;2.7
9408;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2011;1.3
9409;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2012;1.7
9410;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2013;0.6
9411;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2014;3.1
9412;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2015;1.7
9413;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;1 jaar na startjaar;2016;1.4
9414;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2008;0.6
9415;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2009;2.1
9416;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2010;2.7
9417;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2011;1.3
9418;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2012;1.7
9419;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2013;0.6
9420;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2014;3.1
9421;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2015;1.7
9422;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2 jaar na startjaar;2016;
9423;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2008;0.6
9424;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2009;2.1
9425;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2010;2.7
9426;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2011;1.3
9427;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2012;1.7
9428;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2013;0.6
9429;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2014;3.1
9430;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2015;
9431;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;3 jaar na startjaar;2016;
9432;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2008;0.6
9433;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2009;2.1
9434;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2010;2.7
9435;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2011;1.3
9436;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2012;1.7
9437;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2013;0.6
9438;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2014;
9439;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2015;
9440;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;4 jaar na startjaar;2016;
9441;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2008;0.6
9442;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2009;2.1
9443;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2010;2.7
9444;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2011;1.3
9445;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2012;1.7
9446;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2013;
9447;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2014;
9448;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2015;
9449;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;5 jaar na startjaar;2016;
9450;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2008;2.8
9451;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2009;2.7
9452;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2010;3.3
9453;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2011;3.5
9454;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2012;3.5
9455;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2013;3.4
9456;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2014;3.7
9457;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2015;4.1
9458;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;1 jaar na startjaar;2016;4.3
9459;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2008;2.8
9460;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2009;2.7
9461;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2010;3.3
9462;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2011;3.5
9463;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2012;3.5
9464;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2013;3.4
9465;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2014;3.7
9466;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2015;4.1
9467;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2 jaar na startjaar;2016;
9468;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2008;2.8
9469;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2009;2.7
9470;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2010;3.3
9471;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2011;3.5
9472;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2012;3.5
9473;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2013;3.4
9474;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2014;3.7
9475;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2015;
9476;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;3 jaar na startjaar;2016;
9477;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2008;2.8
9478;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2009;2.7
9479;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2010;3.3
9480;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2011;3.5
9481;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2012;3.5
9482;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2013;3.4
9483;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2014;
9484;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2015;
9485;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;4 jaar na startjaar;2016;
9486;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2008;2.8
9487;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2009;2.7
9488;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2010;3.3
9489;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2011;3.5
9490;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2012;3.5
9491;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2013;
9492;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2014;
9493;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2015;
9494;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;5 jaar na startjaar;2016;
9495;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2008;21.0
9496;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2009;14.0
9497;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2010;9.8
9498;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2011;9.3
9499;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2012;9.5
9500;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2013;13.7
9501;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2014;10.4
9502;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2015;12.7
9503;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2016;9.7
9504;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2008;21.0
9505;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2009;14.0
9506;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2010;9.8
9507;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2011;9.3
9508;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2012;9.5
9509;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2013;13.7
9510;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2014;10.4
9511;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2015;12.7
9512;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2016;
9513;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2008;21.0
9514;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2009;14.0
9515;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2010;9.8
9516;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2011;9.3
9517;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2012;9.5
9518;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2013;13.7
9519;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2014;10.4
9520;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2015;
9521;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2016;
9522;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2008;21.0
9523;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2009;14.0
9524;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2010;9.8
9525;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2011;9.3
9526;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2012;9.5
