ID;Beroep;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
4167;11 Dienstverlenende beroepen;Waarde;2023;27.1;8.7;6.0;;19.5;1.5;8.4;0.9;9.3;1.2;1.6;1.7;9.7;0.3;1.3;;;;;10.4;50.1;10.0;37.6;2.5;2.6;0.4;6.7;12.9;50.5;1.2
4168;11 Dienstverlenende beroepen;Waarde;2024;27.8;10.8;6.5;;20.2;1.5;9.0;0.6;10.4;2.0;1.9;2.1;9.4;0.3;1.4;;;;;9.5;50.7;9.9;38.9;3.0;2.5;0.4;5.6;12.3;50.5;1.1
4169;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2014;26.4;6.5;7.0;2.8;;;;;;;;;;;;58.9;28.0;9.2;5.4;;;;;;;;;12.7;49.7;0.9
4170;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2015;25.4;7.7;7.0;2.8;;;;;;;;;;;;55.5;27.2;9.8;6.2;;;;;;;;;12.4;50.8;1.1
4171;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2016;27.9;8.0;7.6;2.4;;;;;;;;;;;;58.8;29.3;10.3;6.2;;;;;;;;;13.0;51.7;1.1
4172;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2017;28.0;8.7;8.4;3.3;;;;;;;;;;;;55.9;27.6;9.0;5.5;;;;;;;;;13.6;52.5;1.1
4173;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2018;26.2;8.8;7.1;;20.8;1.1;9.7;0.7;9.6;1.1;1.2;1.9;9.3;0.1;1.8;55.5;26.6;11.0;6.3;;;;;;;;;12.2;50.8;1.2
4174;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2019;26.3;10.0;6.9;;21.0;1.2;9.9;0.7;10.5;1.3;1.8;1.7;9.9;0.2;1.3;54.5;25.1;10.3;5.7;;;;;;;;;11.9;50.5;1.2
4175;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2020;20.9;7.7;7.2;;16.5;0.8;6.7;0.5;7.3;1.6;1.4;1.6;6.3;0.1;1.2;52.8;26.2;9.4;11.0;;;;;;;;;11.5;47.4;1.3
4176;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2021;22.4;7.6;6.8;;18.1;0.6;7.0;0.4;8.0;1.4;1.4;1.3;7.9;0.0;1.6;50.0;23.5;8.8;11.1;;;;;;;;;11.0;47.8;1.3
4177;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2022;25.4;8.5;5.3;;17.9;0.9;7.8;0.2;7.9;1.1;1.2;0.9;7.9;0.2;1.3;;;;;10.0;58.0;10.4;46.4;1.8;2.6;0.1;5.5;10.7;47.0;1.1
4178;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2023;25.7;7.8;5.3;;18.3;1.2;7.6;0.6;8.5;0.9;1.3;1.3;8.8;0.2;0.9;;;;;9.4;48.5;9.0;36.1;2.0;2.1;0.2;6.0;11.8;48.9;1.1
4179;11 Dienstverlenende beroepen;Ondergrens 95%-interval;2024;26.4;9.9;5.8;;19.0;1.1;8.1;0.4;9.5;1.5;1.5;1.7;8.5;0.2;1.1;;;;;8.6;49.1;9.0;37.4;2.5;2.0;0.2;4.9;11.3;48.9;1.1
4180;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2014;30.2;8.6;9.3;4.3;;;;;;;;;;;;63.0;31.9;11.8;7.4;;;;;;;;;15.8;53.8;1.1
4181;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2015;28.6;9.7;9.0;4.1;;;;;;;;;;;;59.1;30.4;12.0;8.0;;;;;;;;;14.9;54.4;1.3
4182;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2016;31.2;10.0;9.6;3.6;;;;;;;;;;;;62.3;32.7;12.6;8.0;;;;;;;;;15.5;55.3;1.2
4183;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2017;31.4;10.9;10.5;4.8;;;;;;;;;;;;59.6;30.9;11.3;7.3;;;;;;;;;16.2;56.2;1.2
4184;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2018;28.8;10.6;8.7;;23.3;1.8;11.5;1.4;11.4;1.9;2.0;2.9;11.0;0.5;2.7;58.5;29.3;13.0;7.9;;;;;;;;;14.2;53.7;1.3
4185;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2019;29.1;12.0;8.6;;23.6;2.0;11.8;1.4;12.5;2.1;2.8;2.6;11.8;0.7;2.1;57.6;27.9;12.3;7.3;;;;;;;;;14.0;53.6;1.3
4186;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2020;23.9;9.8;9.3;;19.3;1.6;8.7;1.1;9.4;2.7;2.4;2.6;8.2;0.6;2.1;56.5;29.5;11.6;13.4;;;;;;;;;14.0;51.0;1.4
4187;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2021;25.7;9.8;8.9;;21.2;1.3;9.2;1.1;10.2;2.4;2.6;2.3;10.1;0.4;2.8;53.9;26.9;11.2;13.7;;;;;;;;;13.6;51.6;1.5
4188;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2022;28.2;10.3;6.9;;20.5;1.7;9.6;0.6;9.7;1.8;1.9;1.7;9.7;0.7;2.2;;;;;12.2;61.2;12.5;49.7;2.7;3.8;0.4;7.2;12.8;50.2;1.2
4189;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2023;28.5;9.6;6.8;;20.8;2.0;9.3;1.2;10.3;1.6;2.1;2.2;10.7;0.5;1.7;;;;;11.5;51.7;11.0;39.2;3.1;3.2;0.6;7.6;14.0;52.1;1.2
4190;11 Dienstverlenende beroepen;Bovengrens 95%-interval;2024;29.2;11.9;7.3;;21.5;1.9;10.0;0.9;11.4;2.5;2.4;2.6;10.4;0.6;1.8;;;;;10.6;52.3;10.9;40.5;3.5;3.0;0.7;6.4;13.4;52.1;1.2
4191;111 Medewerkers persoonlijke dienstve...;Waarde;2014;27.5;8.7;7.5;3.9;;;;;;;;;;;;46.7;19.5;7.3;6.8;;;;;;;;;11.9;44.3;1.2
4192;111 Medewerkers persoonlijke dienstve...;Waarde;2015;27.1;10.1;7.5;3.9;;;;;;;;;;;;45.6;19.6;7.6;6.7;;;;;;;;;12.3;48.1;1.5
4193;111 Medewerkers persoonlijke dienstve...;Waarde;2016;29.5;10.7;8.0;3.1;;;;;;;;;;;;45.5;20.5;8.4;6.9;;;;;;;;;12.5;46.5;1.5
4194;111 Medewerkers persoonlijke dienstve...;Waarde;2017;28.3;12.0;8.0;4.8;;;;;;;;;;;;45.5;19.3;7.3;6.6;;;;;;;;;12.7;48.3;1.5
4195;111 Medewerkers persoonlijke dienstve...;Waarde;2018;28.5;12.5;7.6;;25.4;0.8;11.0;1.2;13.7;1.7;1.5;3.4;13.2;0.4;2.9;44.9;19.6;9.6;8.2;;;;;;;;;12.8;45.6;1.6
4196;111 Medewerkers persoonlijke dienstve...;Waarde;2019;28.7;13.6;6.3;;24.8;0.7;11.3;1.0;14.3;1.7;1.8;3.0;13.5;0.4;2.0;43.2;17.3;9.1;6.9;;;;;;;;;11.8;46.2;1.5
4197;111 Medewerkers persoonlijke dienstve...;Waarde;2020;22.3;10.5;8.1;;21.3;0.8;7.4;0.8;12.2;1.9;0.9;3.1;10.1;0.4;2.2;38.4;17.7;8.0;15.1;;;;;;;;;11.4;40.1;1.8
4198;111 Medewerkers persoonlijke dienstve...;Waarde;2021;24.4;10.7;7.3;;22.6;0.5;8.3;1.0;12.5;2.4;1.4;2.5;10.7;0.1;3.0;37.8;16.3;8.3;14.7;;;;;;;;;11.5;42.7;1.9
4199;111 Medewerkers persoonlijke dienstve...;Waarde;2022;27.0;11.7;5.3;;21.0;0.5;8.9;0.3;11.1;1.4;1.1;1.8;11.3;0.2;2.1;;;;;8.1;63.7;7.3;55.7;3.1;2.7;0.2;3.9;9.2;41.0;1.6
4200;111 Medewerkers persoonlijke dienstve...;Waarde;2023;25.5;10.6;5.3;;22.2;0.9;8.5;0.8;12.3;1.5;0.9;2.4;12.3;0.3;1.8;;;;;8.6;51.1;5.2;42.9;3.5;2.1;0.5;4.6;11.3;43.1;1.6
4201;111 Medewerkers persoonlijke dienstve...;Waarde;2024;27.4;13.3;6.2;;21.8;1.0;8.9;0.6;12.4;2.2;1.3;2.9;11.2;0.4;1.8;;;;;8.4;52.6;6.0;44.5;4.3;2.2;0.5;3.7;11.0;44.6;1.4
4202;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2014;25.1;7.3;6.1;2.9;;;;;;;;;;;;43.9;17.4;5.9;5.5;;;;;;;;;10.1;41.5;1.1
4203;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2015;25.1;8.7;6.3;3.1;;;;;;;;;;;;43.3;17.8;6.4;5.6;;;;;;;;;10.8;45.7;1.4
4204;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2016;27.5;9.3;6.8;2.4;;;;;;;;;;;;43.2;18.7;7.2;5.8;;;;;;;;;11.1;44.2;1.4
4205;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2017;26.1;10.5;6.7;3.8;;;;;;;;;;;;43.1;17.4;6.0;5.5;;;;;;;;;11.1;45.9;1.4
4206;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2018;26.8;11.2;6.6;;23.8;0.5;9.9;0.8;12.4;1.2;1.1;2.7;12.0;0.2;2.3;43.0;18.1;8.4;7.2;;;;;;;;;11.5;43.7;1.5
4207;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2019;26.9;12.2;5.4;;23.1;0.5;10.0;0.7;13.0;1.2;1.3;2.4;12.2;0.2;1.5;41.2;15.8;8.0;5.9;;;;;;;;;10.5;44.2;1.4
4208;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2020;20.3;9.0;6.8;;19.3;0.4;6.1;0.5;10.6;1.3;0.6;2.3;8.7;0.2;1.5;36.0;15.8;6.7;13.4;;;;;;;;;9.9;37.7;1.7
4209;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2021;22.3;9.2;6.0;;20.5;0.2;7.0;0.6;10.8;1.7;0.9;1.8;9.1;0.0;2.3;35.3;14.5;7.0;13.0;;;;;;;;;10.0;40.1;1.7
4210;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2022;25.2;10.5;4.4;;19.3;0.3;7.8;0.1;9.8;1.0;0.7;1.3;10.0;0.1;1.5;;;;;7.0;61.6;6.2;53.5;2.4;2.0;0.1;3.1;8.1;39.0;1.5
4211;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2023;23.8;9.4;4.4;;20.5;0.6;7.4;0.5;11.0;1.1;0.6;1.8;10.9;0.1;1.3;;;;;7.4;49.0;4.3;40.8;2.8;1.6;0.3;3.8;10.1;41.1;1.5
4212;111 Medewerkers persoonlijke dienstve...;Ondergrens 95%-interval;2024;25.7;12.0;5.3;;20.2;0.7;7.9;0.3;11.2;1.7;0.9;2.3;10.1;0.2;1.3;;;;;7.2;50.5;5.1;42.5;3.5;1.7;0.3;3.0;9.8;42.6;1.3
4213;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2014;30.0;10.4;9.1;5.1;;;;;;;;;;;;49.5;21.9;8.9;8.3;;;;;;;;;14.0;47.1;1.3
4214;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2015;29.2;11.6;8.9;4.9;;;;;;;;;;;;47.9;21.5;9.0;7.9;;;;;;;;;13.9;50.4;1.6
4215;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2016;31.7;12.2;9.4;4.0;;;;;;;;;;;;47.9;22.5;9.9;8.2;;;;;;;;;14.1;48.9;1.6
4216;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2017;30.5;13.6;9.4;6.0;;;;;;;;;;;;47.9;21.3;8.7;7.9;;;;;;;;;14.5;50.7;1.6
4217;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2018;30.3;13.8;8.7;;27.2;1.2;12.3;1.7;15.1;2.2;2.1;4.2;14.6;0.7;3.7;46.8;21.2;10.8;9.3;;;;;;;;;14.1;47.5;1.7
4218;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2019;30.6;15.0;7.3;;26.6;1.1;12.6;1.5;15.8;2.2;2.4;3.8;15.0;0.8;2.7;45.2;18.9;10.3;7.9;;;;;;;;;13.1;48.1;1.6
4219;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2020;24.4;12.2;9.6;;23.5;1.4;8.9;1.5;14.0;2.8;1.6;4.1;11.8;0.9;3.1;40.9;19.8;9.5;17.0;;;;;;;;;13.1;42.6;1.9
4220;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2021;26.7;12.4;8.8;;24.9;1.0;9.9;1.7;14.3;3.3;2.1;3.5;12.4;0.4;4.1;40.3;18.3;10.0;16.7;;;;;;;;;13.3;45.3;2.0
4221;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2022;28.9;13.2;6.4;;22.8;0.9;10.2;0.6;12.5;2.0;1.6;2.5;12.7;0.7;2.8;;;;;9.5;65.7;8.6;57.8;3.9;3.5;0.6;4.8;10.5;43.1;1.6
4222;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2023;27.3;12.0;6.3;;24.0;1.4;9.7;1.4;13.8;2.1;1.4;3.1;13.7;0.6;2.5;;;;;10.0;53.2;6.3;45.0;4.4;2.8;0.9;5.6;12.7;45.2;1.6
4223;111 Medewerkers persoonlijke dienstve...;Bovengrens 95%-interval;2024;29.3;14.7;7.2;;23.5;1.5;10.2;1.0;13.8;2.9;1.8;3.6;12.6;0.8;2.4;;;;;9.7;54.6;7.1;46.5;5.2;2.9;0.9;4.5;12.3;46.6;1.5
4224;1111 Reisbegeleiders;Waarde;2014;30.1;25.0;25.0;4.9;;;;;;;;;;;;17.5;2.5;7.8;8.9;;;;;;;;;26.4;44.0;1.9
4225;1111 Reisbegeleiders;Waarde;2015;37.6;35.0;26.2;6.3;;;;;;;;;;;;14.0;1.9;12.2;12.4;;;;;;;;;27.4;57.0;2.0
4226;1111 Reisbegeleiders;Waarde;2016;42.8;33.6;25.2;6.7;;;;;;;;;;;;16.2;3.4;8.4;14.3;;;;;;;;;37.6;56.1;2.2
4227;1111 Reisbegeleiders;Waarde;2017;39.8;38.7;23.4;7.0;;;;;;;;;;;;12.4;3.7;16.7;13.7;;;;;;;;;27.7;55.9;2.5
4228;1111 Reisbegeleiders;Waarde;2018;34.8;38.4;22.5;;39.7;5.8;16.6;5.2;4.0;8.3;4.9;28.7;13.7;3.3;10.7;17.5;1.3;17.4;17.9;;;;;;;;;28.2;53.8;2.5
4229;1111 Reisbegeleiders;Waarde;2019;50.8;47.2;27.4;;33.4;3.2;17.6;4.5;3.8;6.0;3.3;23.1;12.1;2.2;9.0;17.3;1.2;22.3;17.7;;;;;;;;;42.3;55.6;2.2
4230;1111 Reisbegeleiders;Waarde;2020;30.2;32.0;24.7;;33.2;4.4;12.4;5.0;1.5;10.5;3.1;23.2;6.2;3.7;10.0;16.7;5.4;13.1;22.4;;;;;;;;;23.9;43.0;2.0
4231;1111 Reisbegeleiders;Waarde;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4232;1111 Reisbegeleiders;Waarde;2022;36.4;40.5;23.8;;26.9;4.1;15.6;2.2;1.3;6.1;2.7;14.4;8.7;0.9;9.4;;;;;;89.0;4.6;86.2;4.2;7.6;0.0;5.1;27.6;50.9;2.6
4233;1111 Reisbegeleiders;Waarde;2023;31.0;36.7;18.2;;33.1;3.8;15.4;4.5;0.6;4.8;2.0;20.3;12.8;1.5;7.5;;;;;11.0;75.0;0.0;73.4;4.8;7.8;0.0;7.3;33.0;54.6;2.6
4234;1111 Reisbegeleiders;Waarde;2024;40.8;44.0;30.0;;33.7;6.4;17.8;3.3;3.0;12.0;6.3;26.4;9.2;3.6;9.6;;;;;21.7;86.2;1.9;85.6;6.0;5.9;0.0;5.3;36.3;61.6;2.7
4235;1111 Reisbegeleiders;Ondergrens 95%-interval;2014;21.9;17.5;17.6;2.0;;;;;;;;;;;;11.2;0.8;3.9;4.8;;;;;;;;;18.9;34.6;1.4
4236;1111 Reisbegeleiders;Ondergrens 95%-interval;2015;29.2;26.7;19.0;3.3;;;;;;;;;;;;8.8;0.5;7.4;7.6;;;;;;;;;20.0;47.6;1.5
4237;1111 Reisbegeleiders;Ondergrens 95%-interval;2016;34.0;25.5;18.1;3.3;;;;;;;;;;;;10.5;1.2;4.5;9.0;;;;;;;;;29.2;46.9;1.7
4238;1111 Reisbegeleiders;Ondergrens 95%-interval;2017;30.7;29.9;16.3;3.3;;;;;;;;;;;;7.3;1.4;10.7;8.4;;;;;;;;;19.9;46.4;2.0
4239;1111 Reisbegeleiders;Ondergrens 95%-interval;2018;27.7;31.1;16.7;;32.2;3.0;11.5;2.5;1.7;4.9;2.3;22.0;9.0;1.3;6.5;12.1;0.3;12.2;12.7;;;;;;;;;21.8;45.8;2.0
4240;1111 Reisbegeleiders;Ondergrens 95%-interval;2019;42.9;39.6;21.0;;26.4;1.4;12.6;2.3;1.8;3.3;1.5;17.1;7.8;0.8;5.5;12.0;0.3;16.5;12.6;;;;;;;;;34.9;47.8;1.9
4241;1111 Reisbegeleiders;Ondergrens 95%-interval;2020;22.5;24.3;18.0;;25.3;1.8;7.4;2.2;0.4;6.2;1.1;16.5;3.0;1.3;5.7;10.6;2.2;7.9;15.6;;;;;;;;;17.2;34.4;1.6
4242;1111 Reisbegeleiders;Ondergrens 95%-interval;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4243;1111 Reisbegeleiders;Ondergrens 95%-interval;2022;28.3;32.0;16.9;;19.6;1.7;10.1;0.7;0.3;2.9;0.9;9.2;4.8;0.1;5.2;;;;;;81.6;1.9;77.8;1.7;3.6;0.0;2.4;20.4;42.0;2.1
4244;1111 Reisbegeleiders;Ondergrens 95%-interval;2023;23.5;28.8;12.6;;25.3;1.5;10.0;1.9;0.1;2.4;0.6;14.1;7.9;0.4;4.0;;;;;6.4;66.2;0.0;64.6;2.0;4.2;0.0;3.8;25.4;45.8;2.1
4245;1111 Reisbegeleiders;Ondergrens 95%-interval;2024;33.0;36.0;22.8;;26.3;3.3;12.3;1.4;1.1;7.5;3.3;19.7;5.5;1.5;5.6;;;;;15.0;79.4;0.6;78.8;3.2;3.1;0.0;2.6;28.8;53.3;2.3
4246;1111 Reisbegeleiders;Bovengrens 95%-interval;2014;39.9;34.4;34.1;11.6;;;;;;;;;;;;26.4;7.9;15.0;16.0;;;;;;;;;35.6;53.7;2.3
4247;1111 Reisbegeleiders;Bovengrens 95%-interval;2015;46.9;44.2;35.0;11.9;;;;;;;;;;;;21.6;7.2;19.4;19.5;;;;;;;;;36.2;65.9;2.4
4248;1111 Reisbegeleiders;Bovengrens 95%-interval;2016;52.1;42.7;33.9;13.2;;;;;;;;;;;;24.2;9.0;15.1;22.0;;;;;;;;;46.8;64.9;2.6
4249;1111 Reisbegeleiders;Bovengrens 95%-interval;2017;49.7;48.3;32.5;14.1;;;;;;;;;;;;20.4;9.7;25.0;21.5;;;;;;;;;37.1;65.0;3.0
4250;1111 Reisbegeleiders;Bovengrens 95%-interval;2018;42.6;46.2;29.6;;47.7;11.0;23.4;10.3;8.9;13.9;10.1;36.4;20.4;8.1;16.9;24.5;5.0;24.2;24.5;;;;;;;;;35.7;61.5;2.9
4251;1111 Reisbegeleiders;Bovengrens 95%-interval;2019;58.5;54.9;34.7;;41.1;7.0;24.1;8.9;7.8;10.7;7.1;30.3;18.3;5.7;14.4;24.3;4.7;29.4;24.4;;;;;;;;;50.1;63.1;2.6
4252;1111 Reisbegeleiders;Bovengrens 95%-interval;2020;39.1;40.9;33.0;;42.3;10.3;20.1;10.8;5.7;17.1;8.2;31.8;12.6;9.5;17.0;25.3;12.6;20.8;30.9;;;;;;;;;32.2;52.1;2.4
4253;1111 Reisbegeleiders;Bovengrens 95%-interval;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4254;1111 Reisbegeleiders;Bovengrens 95%-interval;2022;45.3;49.5;32.4;;35.7;9.7;23.3;6.8;5.0;12.4;8.2;21.9;15.3;6.4;16.3;;;;;;93.6;10.8;91.7;10.1;15.3;;10.9;36.1;59.8;3.2
4255;1111 Reisbegeleiders;Bovengrens 95%-interval;2023;39.6;45.4;25.5;;41.8;9.3;22.9;10.6;4.5;9.6;6.1;28.3;20.0;5.8;13.6;;;;;18.2;82.1;;80.7;11.3;14.2;;13.6;41.5;63.1;3.1
4256;1111 Reisbegeleiders;Bovengrens 95%-interval;2024;49.1;52.4;38.4;;42.0;12.1;25.1;7.8;7.8;18.6;11.7;34.4;15.2;8.3;16.0;;;;;30.4;91.0;5.9;90.5;11.0;10.9;;10.4;44.5;69.3;3.1
4257;1112 Koks;Waarde;2014;27.1;6.7;12.3;13.0;;;;;;;;;;;;68.6;23.5;8.2;4.6;;;;;;;;;13.3;61.2;0.9
4258;1112 Koks;Waarde;2015;33.6;9.0;8.3;8.6;;;;;;;;;;;;64.5;23.6;8.6;4.1;;;;;;;;;15.6;62.4;0.8
4259;1112 Koks;Waarde;2016;34.0;12.5;13.5;8.2;;;;;;;;;;;;66.7;23.7;11.2;7.3;;;;;;;;;14.7;55.7;1.1
4260;1112 Koks;Waarde;2017;35.7;12.5;9.6;14.6;;;;;;;;;;;;62.5;28.0;11.6;4.3;;;;;;;;;18.5;61.2;1.1
4261;1112 Koks;Waarde;2018;32.9;15.1;10.7;;64.3;0.6;19.5;0.7;56.5;0.7;2.7;0.7;51.2;0.2;3.4;62.1;25.6;12.2;5.8;;;;;;;;;16.9;59.6;1.2
4262;1112 Koks;Waarde;2019;33.7;13.3;8.7;;60.0;0.0;21.2;0.6;54.6;0.4;4.1;1.4;51.6;0.6;1.2;60.5;25.8;13.3;5.0;;;;;;;;;15.2;56.4;1.4
4263;1112 Koks;Waarde;2020;25.4;11.9;10.0;;50.5;0.4;13.7;0.5;46.5;0.0;0.4;0.5;38.5;0.0;0.9;54.2;20.9;8.9;7.8;;;;;;;;;10.7;50.0;1.3
4264;1112 Koks;Waarde;2021;35.4;11.6;7.0;;54.3;0.0;16.0;0.0;49.8;0.8;2.4;1.4;38.1;0.0;2.3;56.6;19.8;11.0;13.5;;;;;;;;;14.2;55.6;1.3
4265;1112 Koks;Waarde;2022;30.8;8.5;3.5;;52.5;0.4;16.8;0.0;45.3;0.0;2.3;0.5;43.0;0.2;1.6;;;;;10.7;43.7;5.3;37.7;1.9;3.2;0.0;5.0;10.7;48.6;1.2
4266;1112 Koks;Waarde;2023;32.4;8.8;6.8;;57.1;1.0;13.9;0.2;49.7;0.2;1.7;0.7;48.4;0.5;1.3;;;;;12.3;34.3;3.0;25.3;2.2;2.4;0.7;4.8;13.5;51.3;1.2
4267;1112 Koks;Waarde;2024;33.4;11.1;7.8;;58.6;0.4;18.2;0.4;53.7;1.0;3.1;0.2;49.9;0.7;1.9;;;;;13.7;33.7;3.3;25.9;4.9;3.1;0.7;4.8;13.2;54.3;1.0
4268;1112 Koks;Ondergrens 95%-interval;2014;20.8;3.8;8.2;8.6;;;;;;;;;;;;60.7;17.7;5.1;2.3;;;;;;;;;8.9;53.2;0.7
4269;1112 Koks;Ondergrens 95%-interval;2015;28.1;5.9;5.5;5.7;;;;;;;;;;;;58.4;18.9;5.8;2.2;;;;;;;;;11.6;56.5;0.7
4270;1112 Koks;Ondergrens 95%-interval;2016;28.1;8.8;9.6;5.4;;;;;;;;;;;;60.1;18.7;7.6;4.4;;;;;;;;;10.8;49.1;0.9
4271;1112 Koks;Ondergrens 95%-interval;2017;29.8;8.8;6.6;10.5;;;;;;;;;;;;56.1;22.5;7.9;2.3;;;;;;;;;14.1;54.8;0.9
4272;1112 Koks;Ondergrens 95%-interval;2018;28.3;11.7;7.9;;59.3;0.1;15.9;0.2;51.4;0.2;1.5;0.2;46.1;0.0;1.9;57.0;21.4;9.1;3.8;;;;;;;;;13.4;54.5;0.9
4273;1112 Koks;Ondergrens 95%-interval;2019;28.8;9.9;6.1;;54.6;0.0;17.1;0.2;49.1;0.1;2.5;0.5;46.2;0.1;0.5;55.0;21.4;10.1;3.1;;;;;;;;;11.6;51.0;1.1
4274;1112 Koks;Ondergrens 95%-interval;2020;20.6;8.4;6.8;;44.4;0.1;10.0;0.1;40.6;0.0;0.1;0.1;32.8;0.0;0.2;48.1;16.4;6.0;5.0;;;;;;;;;7.4;44.0;1.0
4275;1112 Koks;Ondergrens 95%-interval;2021;29.5;8.1;4.2;;47.9;0.0;11.9;0.0;43.5;0.2;1.1;0.4;32.2;0.0;0.9;50.1;15.2;7.5;9.7;;;;;;;;;10.3;49.2;1.0
4276;1112 Koks;Ondergrens 95%-interval;2022;26.4;6.1;2.1;;47.4;0.1;13.4;0.0;40.3;0.0;1.2;0.1;38.0;0.0;0.8;;;;;7.8;38.6;3.4;32.8;0.9;1.8;0.0;3.2;8.0;43.5;1.0
4277;1112 Koks;Ondergrens 95%-interval;2023;27.8;6.3;4.6;;51.9;0.4;10.7;0.0;44.5;0.0;0.8;0.2;43.2;0.1;0.5;;;;;9.1;29.3;1.5;20.9;1.0;1.3;0.2;3.0;10.3;46.0;1.0
4278;1112 Koks;Ondergrens 95%-interval;2024;28.7;8.3;5.4;;53.3;0.1;14.6;0.1;48.4;0.4;1.7;0.0;44.6;0.2;1.0;;;;;10.4;28.9;1.9;21.6;3.0;1.6;0.2;3.0;10.2;49.0;0.8
4279;1112 Koks;Bovengrens 95%-interval;2014;34.5;11.8;18.1;19.4;;;;;;;;;;;;75.5;30.5;12.9;9.0;;;;;;;;;19.5;68.6;1.1
4280;1112 Koks;Bovengrens 95%-interval;2015;39.5;13.4;12.4;12.7;;;;;;;;;;;;70.1;29.0;12.6;7.5;;;;;;;;;20.5;68.1;1.0
4281;1112 Koks;Bovengrens 95%-interval;2016;40.4;17.4;18.7;12.5;;;;;;;;;;;;72.8;29.6;16.2;11.7;;;;;;;;;19.8;62.0;1.4
4282;1112 Koks;Bovengrens 95%-interval;2017;42.0;17.6;13.8;19.8;;;;;;;;;;;;68.5;34.2;16.7;7.8;;;;;;;;;23.9;67.2;1.4
4283;1112 Koks;Bovengrens 95%-interval;2018;37.8;19.1;14.4;;69.1;2.2;23.8;2.1;61.5;2.6;4.8;2.4;56.3;1.6;5.9;67.0;30.3;16.1;8.9;;;;;;;;;21.1;64.4;1.4
4284;1112 Koks;Bovengrens 95%-interval;2019;39.0;17.5;12.5;;65.2;;25.9;1.8;59.9;1.4;6.8;3.7;57.0;2.3;2.8;65.7;30.8;17.3;8.1;;;;;;;;;19.6;61.7;1.6
4285;1112 Koks;Bovengrens 95%-interval;2020;30.9;16.4;14.4;;56.5;1.6;18.6;3.7;52.6;;2.7;3.2;44.5;;3.7;60.2;26.2;13.1;11.8;;;;;;;;;15.3;56.0;1.5
