ID;Geslacht;TypeZefstandigenInStartjaar;SociaaleconomischePositieInPeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
8980;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2012;2.2
8981;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2013;2.1
8982;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2014;2.3
8983;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2015;2.6
8984;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2016;2.7
8985;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2017;2.8
8986;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2018;2.9
8987;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2019;
8988;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2020;
8989;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;4 jaar na startjaar;2021;
8990;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2012;2.2
8991;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2013;2.1
8992;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2014;2.3
8993;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2015;2.6
8994;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2016;2.7
8995;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2017;2.8
8996;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2018;
8997;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2019;
8998;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2020;
8999;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;P Onderwijs;5 jaar na startjaar;2021;
9000;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2012;6.1
9001;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2013;8.5
9002;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2014;6.6
9003;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2015;8.0
9004;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2016;6.2
9005;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2017;5.6
9006;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2018;5.3
9007;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2019;4.8
9008;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2020;4.5
9009;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2021;4.4
9010;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2012;6.1
9011;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2013;8.5
9012;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2014;6.6
9013;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2015;8.0
9014;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2016;6.2
9015;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2017;5.6
9016;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2018;5.3
9017;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2019;4.8
9018;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2020;4.5
9019;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2021;
9020;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2012;6.1
9021;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2013;8.5
9022;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2014;6.6
9023;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2015;8.0
9024;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2016;6.2
9025;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2017;5.6
9026;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2018;5.3
9027;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2019;4.8
9028;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2020;
9029;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2021;
9030;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2012;6.1
9031;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2013;8.5
9032;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2014;6.6
9033;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2015;8.0
9034;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2016;6.2
9035;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2017;5.6
9036;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2018;5.3
9037;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2019;
9038;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2020;
9039;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2021;
9040;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2012;6.1
9041;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2013;8.5
9042;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2014;6.6
9043;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2015;8.0
9044;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2016;6.2
9045;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2017;5.6
9046;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2018;
9047;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2019;
9048;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2020;
9049;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2021;
9050;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2012;0.8
9051;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2013;0.8
9052;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2014;0.9
9053;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2015;1.1
9054;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2016;1.0
9055;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2017;1.1
9056;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2018;0.9
9057;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2019;1.2
9058;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2020;1.0
9059;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2021;1.1
9060;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2012;0.8
9061;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2013;0.8
9062;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2014;0.9
9063;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2015;1.1
9064;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2016;1.0
9065;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2017;1.1
9066;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2018;0.9
9067;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2019;1.2
9068;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2020;1.0
9069;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2021;
9070;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2012;0.8
9071;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2013;0.8
9072;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2014;0.9
9073;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2015;1.1
9074;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2016;1.0
9075;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2017;1.1
9076;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2018;0.9
9077;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2019;1.2
9078;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2020;
9079;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2021;
9080;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2012;0.8
9081;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2013;0.8
9082;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2014;0.9
9083;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2015;1.1
9084;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2016;1.0
9085;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2017;1.1
9086;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2018;0.9
9087;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2019;
9088;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2020;
9089;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2021;
9090;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2012;0.8
9091;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2013;0.8
9092;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2014;0.9
9093;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2015;1.1
9094;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2016;1.0
9095;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2017;1.1
9096;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2018;
9097;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2019;
9098;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2020;
9099;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2021;
9100;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2012;1.2
9101;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2013;1.2
9102;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2014;1.3
9103;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2015;1.5
9104;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2016;1.5
9105;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2017;1.4
9106;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2018;1.4
9107;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2019;1.6
9108;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2020;1.6
9109;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;1 jaar na startjaar;2021;1.4
9110;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2012;1.2
9111;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2013;1.2
9112;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2014;1.3
9113;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2015;1.5
9114;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2016;1.5
9115;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2017;1.4
9116;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2018;1.4
9117;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2019;1.6
9118;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2020;1.6
9119;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;2 jaar na startjaar;2021;
9120;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2012;1.2
9121;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2013;1.2
9122;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2014;1.3
9123;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2015;1.5
9124;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2016;1.5
9125;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2017;1.4
9126;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2018;1.4
9127;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2019;1.6
9128;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2020;
9129;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;3 jaar na startjaar;2021;
9130;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2012;1.2
9131;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2013;1.2
9132;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2014;1.3
9133;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2015;1.5
9134;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2016;1.5
9135;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2017;1.4
9136;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2018;1.4
9137;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2019;
9138;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2020;
9139;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;4 jaar na startjaar;2021;
9140;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2012;1.2
9141;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2013;1.2
9142;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2014;1.3
9143;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2015;1.5
9144;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2016;1.5
9145;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2017;1.4
9146;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2018;
9147;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 55 jaar;S Overige dienstverlening;5 jaar na startjaar;2019;
