ID;JaarImmigratie;Geslacht;Leeftijdsgroep;LandVanHerkomst;TotaalAllochtoneImmigranten_1;GeremigreerdBinnen1Jaar_2;GeremigreerdIn12Jaar_3;GeremigreerdIn23Jaar_4;GeremigreerdIn35Jaar_5;GeremigreerdInMeerDan5Jaar_6;NietGeremigreerd_7
8360;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Nigeria;0.2;10.0;11.0;9.0;10.0;12.0;48.0
8361;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Noorwegen;0.1;14.0;12.0;16.0;18.0;14.0;27.0
8362;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Oostenrijk;0.2;19.0;14.0;6.0;16.0;9.0;36.0
8363;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Pakistan;0.3;4.0;8.0;5.0;5.0;10.0;68.0
8364;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Peru;0.1;5.0;7.0;8.0;10.0;11.0;60.0
8365;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Polen;0.7;17.0;10.0;6.0;8.0;6.0;53.0
8366;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Portugal;0.5;10.0;12.0;9.0;17.0;14.0;38.0
8367;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Roemenië;0.3;7.0;5.0;6.0;7.0;4.0;72.0
8368;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Sierra Leone;0.2;6.0;4.0;6.0;10.0;11.0;63.0
8369;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Singapore;0.1;11.0;2.0;20.0;20.0;12.0;34.0
8370;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Soedan;0.8;2.0;6.0;7.0;16.0;15.0;54.0
8371;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Somalië;0.6;5.0;10.0;12.0;13.0;7.0;53.0
8372;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Spanje;0.8;12.0;12.0;14.0;17.0;12.0;33.0
8373;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Sri Lanka;0.3;7.0;9.0;4.0;15.0;7.0;58.0
8374;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;0.9;3.0;2.0;2.0;4.0;4.0;85.0
8375;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Syrië;0.4;1.0;3.0;3.0;4.0;4.0;86.0
8376;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Thailand;0.5;8.0;5.0;2.0;6.0;7.0;72.0
8377;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Tunesië;0.1;8.0;2.0;1.0;4.0;9.0;76.0
8378;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;1.9;3.0;3.0;4.0;10.0;7.0;73.0
8379;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Venezuela;0.1;4.0;3.0;1.0;12.0;11.0;69.0
8380;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Verenigd Koninkrijk;3.5;10.0;14.0;14.0;18.0;14.0;30.0
8381;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Vietnam;0.2;9.0;7.0;6.0;6.0;9.0;64.0
8382;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Voormalig Joegoslavië;2.0;5.0;4.0;6.0;12.0;6.0;67.0
8383;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Voormalig Sovjet-Unie;2.6;3.0;3.0;4.0;7.0;5.0;78.0
8384;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Verenigde Staten van Amerika;1.8;12.0;20.0;17.0;17.0;12.0;23.0
8385;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Voormalig Tsjecho-Slowakije;0.3;21.0;16.0;10.0;14.0;9.0;31.0
8386;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Zwitserland;0.2;15.0;14.0;12.0;15.0;9.0;36.0
8387;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Zuid-Afrika;0.5;10.0;12.0;9.0;17.0;14.0;38.0
8388;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Zuid-Korea;0.2;9.0;19.0;16.0;20.0;16.0;20.0
8389;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Zweden;0.3;13.0;22.0;12.0;18.0;11.0;24.0
8390;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Onbekend;2.9;11.0;7.0;6.0;11.0;11.0;53.0
8391;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Overig niet-westers;2.2;7.0;12.0;8.0;12.0;12.0;48.0
8392;Jaar immigratie: 2000;Totaal mannen en vrouwen;25 tot 45 jaar;Overig westers;0.4;14.0;16.0;12.0;13.0;12.0;33.0
8393;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;0;7.9;9.0;9.0;8.0;11.0;8.0;55.0
8394;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;1;;;;;;;
8395;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;2;6.9;9.0;9.0;8.0;11.0;8.0;55.0
8396;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;4;3.3;7.0;6.0;6.0;8.0;6.0;66.0
8397;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;3;3.6;10.0;11.0;10.0;13.0;10.0;46.0
8398;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Afghanistan;0.3;0.0;1.0;2.0;2.0;7.0;87.0
8399;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Algerije;0.0;;;;50.0;;50.0
8400;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Angola;0.0;;;;18.0;9.0;73.0
8401;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Argentinië;0.0;22.0;;;22.0;11.0;44.0
8402;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Australië;0.1;25.0;23.0;11.0;11.0;21.0;11.0
8403;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;België;0.2;8.0;8.0;6.0;11.0;7.0;60.0
8404;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Brazilië;0.0;17.0;;13.0;8.0;8.0;54.0
8405;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Bulgarije;0.0;33.0;;17.0;;17.0;33.0
8406;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Canada;0.1;17.0;10.0;8.0;14.0;10.0;41.0
8407;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Chili;0.0;17.0;;;;33.0;50.0
8408;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;China;0.1;13.0;13.0;9.0;9.0;7.0;50.0
8409;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Colombia;0.0;10.0;10.0;10.0;7.0;;62.0
8410;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Congo (DR);0.0;;17.0;;17.0;25.0;42.0
8411;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Denemarken;0.0;;19.0;10.0;14.0;5.0;52.0
8412;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Dominicaanse Republiek;0.0;;;40.0;20.0;;40.0
8413;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Duitsland;0.5;11.0;14.0;9.0;10.0;10.0;47.0
8414;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Egypte;0.0;7.0;7.0;7.0;13.0;13.0;53.0
8415;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Ethiopië;0.0;;9.0;9.0;18.0;;64.0
8416;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Filippijnen;0.0;13.0;13.0;;8.0;8.0;58.0
8417;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Frankrijk;0.1;7.0;14.0;12.0;19.0;8.0;40.0
8418;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Ghana;0.0;8.0;8.0;;23.0;8.0;54.0
8419;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Griekenland;0.1;14.0;5.0;14.0;12.0;15.0;41.0
8420;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Guyana;;;;;;;
8421;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Hongarije;0.0;11.0;22.0;;11.0;11.0;44.0
8422;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Hongkong;0.0;;;;;;100.0
8423;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Ierland;0.0;18.0;14.0;14.0;14.0;14.0;27.0
8424;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;India;0.0;17.0;6.0;11.0;;6.0;61.0
8425;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Indonesië;0.1;19.0;10.0;4.0;7.0;1.0;59.0
8426;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Irak;0.3;1.0;5.0;3.0;4.0;2.0;85.0
8427;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Iran;0.1;2.0;7.0;6.0;5.0;5.0;76.0
8428;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Israël;0.0;15.0;15.0;15.0;4.0;12.0;38.0
8429;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Italië;0.1;19.0;11.0;9.0;12.0;7.0;42.0
8430;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Japan;0.1;12.0;19.0;23.0;25.0;11.0;11.0
8431;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Kaapverdië;0.0;;;8.0;8.0;8.0;75.0
8432;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Libanon;0.0;;;;10.0;;90.0
8433;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Maleisië;0.0;21.0;21.0;36.0;7.0;;14.0
8434;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Marokko;0.1;5.0;2.0;4.0;4.0;2.0;84.0
8435;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Nederlandse Antillen en Aruba;1.1;11.0;7.0;6.0;10.0;8.0;59.0
8436;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Nieuw-Zeeland;0.0;17.0;6.0;11.0;17.0;17.0;33.0
8437;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Nigeria;0.0;16.0;11.0;16.0;21.0;;37.0
8438;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Noorwegen;0.0;11.0;17.0;11.0;;17.0;44.0
8439;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Oostenrijk;0.0;13.0;6.0;6.0;13.0;13.0;50.0
8440;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Pakistan;0.0;7.0;2.0;;16.0;2.0;72.0
8441;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Peru;0.0;14.0;;;;29.0;57.0
8442;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Polen;0.1;17.0;7.0;8.0;7.0;7.0;53.0
8443;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Portugal;0.1;7.0;7.0;9.0;14.0;17.0;46.0
8444;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Roemenië;0.0;8.0;4.0;;8.0;4.0;75.0
8445;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Sierra Leone;0.0;;;;;;100.0
8446;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Singapore;0.0;10.0;14.0;19.0;19.0;14.0;24.0
8447;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Soedan;0.0;6.0;3.0;3.0;13.0;10.0;65.0
8448;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Somalië;0.1;1.0;9.0;10.0;18.0;9.0;53.0
8449;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Spanje;0.1;16.0;4.0;11.0;12.0;11.0;47.0
8450;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Sri Lanka;0.0;2.0;5.0;7.0;15.0;7.0;63.0
8451;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Suriname;0.2;9.0;5.0;5.0;7.0;4.0;70.0
8452;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Syrië;0.1;2.0;1.0;4.0;10.0;1.0;82.0
8453;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Thailand;0.0;;14.0;14.0;7.0;;64.0
8454;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Tunesië;0.0;;;20.0;;;80.0
8455;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Turkije;0.2;4.0;8.0;3.0;9.0;8.0;69.0
8456;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Venezuela;0.0;18.0;18.0;;;;64.0
8457;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Verenigd Koninkrijk;0.6;9.0;14.0;13.0;19.0;16.0;30.0
8458;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Vietnam;0.0;7.0;13.0;7.0;7.0;;67.0
8459;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Joegoslavië;0.3;5.0;3.0;6.0;11.0;5.0;69.0
8460;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Sovjet-Unie;0.5;4.0;2.0;5.0;5.0;6.0;78.0
8461;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Verenigde Staten van Amerika;0.4;17.0;21.0;14.0;15.0;8.0;24.0
8462;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Voormalig Tsjecho-Slowakije;0.0;11.0;5.0;32.0;26.0;5.0;21.0
8463;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Zwitserland;0.0;27.0;23.0;14.0;;18.0;18.0
8464;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Zuid-Afrika;0.1;7.0;8.0;21.0;3.0;7.0;54.0
8465;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Zuid-Korea;0.0;;;40.0;40.0;20.0;
8466;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Zweden;0.1;6.0;21.0;16.0;29.0;13.0;15.0
8467;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Onbekend;0.9;12.0;9.0;6.0;12.0;10.0;51.0
8468;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Overig niet-westers;0.2;13.0;9.0;5.0;12.0;7.0;53.0
8469;Jaar immigratie: 2000;Totaal mannen en vrouwen;45 tot 65 jaar;Overig westers;0.0;4.0;13.0;26.0;26.0;;30.0
8470;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;0;1.1;8.0;6.0;6.0;9.0;5.0;66.0
8471;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;1;;;;;;;
8472;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;2;0.9;9.0;7.0;6.0;8.0;5.0;66.0
8473;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;4;0.5;10.0;6.0;6.0;9.0;6.0;63.0
8474;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;3;0.4;7.0;7.0;6.0;7.0;4.0;69.0
8475;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Afghanistan;0.0;;2.0;;;5.0;93.0
8476;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Algerije;0.0;;;;100.0;;
8477;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Angola;0.0;;;;;;100.0
8478;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Argentinië;0.0;;;;;;100.0
8479;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Australië;0.0;38.0;13.0;;25.0;;25.0
8480;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;België;0.0;3.0;3.0;;;5.0;89.0
8481;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Brazilië;0.0;;33.0;;;;67.0
8482;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Bulgarije;;;;;;;
8483;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Canada;0.0;;50.0;;;50.0;
8484;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Chili;0.0;;;;;;100.0
8485;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;China;0.0;9.0;;9.0;9.0;;73.0
8486;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Colombia;0.0;;;;;;100.0
8487;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Congo (DR);;;;;;;
8488;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Denemarken;0.0;;;;;;100.0
8489;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Dominicaanse Republiek;;;;;;;
8490;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Duitsland;0.1;6.0;9.0;7.0;5.0;4.0;70.0
8491;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Egypte;0.0;;;;;;100.0
8492;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Ethiopië;0.0;;33.0;;;;67.0
8493;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Filippijnen;0.0;20.0;;20.0;20.0;20.0;20.0
8494;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Frankrijk;0.0;;;;;;100.0
8495;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Ghana;0.0;100.0;;;;;
8496;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Griekenland;0.0;;;75.0;25.0;;
8497;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Guyana;;;;;;;
8498;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Hongarije;0.0;;;67.0;;;33.0
8499;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Hongkong;;;;;;;
8500;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Ierland;0.0;;;;;;100.0
8501;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;India;0.0;20.0;20.0;;20.0;;40.0
8502;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Indonesië;0.0;18.0;7.0;;14.0;4.0;57.0
8503;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Irak;0.0;;;2.0;4.0;9.0;85.0
8504;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Iran;0.0;;;4.0;4.0;8.0;85.0
8505;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Israël;0.0;;;;50.0;;50.0
8506;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Italië;0.0;9.0;;;;9.0;82.0
8507;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Japan;0.0;33.0;;;33.0;;33.0
8508;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Kaapverdië;0.0;;;;;;100.0
8509;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Libanon;0.0;;;50.0;50.0;;
8510;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Maleisië;;;;;;;
8511;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Marokko;0.0;6.0;;18.0;18.0;6.0;53.0
8512;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Nederlandse Antillen en Aruba;0.2;20.0;13.0;4.0;13.0;7.0;42.0
8513;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Nieuw-Zeeland;0.0;33.0;;;;;67.0
8514;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Nigeria;;;;;;;
8515;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Noorwegen;0.0;;;;;67.0;33.0
8516;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Oostenrijk;0.0;;;;;;100.0
8517;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Pakistan;0.0;;;;;;100.0
8518;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Peru;;;;;;;
8519;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Polen;0.0;;50.0;;;;50.0
8520;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Portugal;0.0;;;10.0;30.0;;60.0
8521;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Roemenië;0.0;;;;;;100.0
8522;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Sierra Leone;;;;;;;
8523;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Singapore;;;;;;;
8524;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Soedan;0.0;;;50.0;;;50.0
8525;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Somalië;0.0;4.0;4.0;11.0;7.0;11.0;63.0
8526;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Spanje;0.0;;6.0;6.0;;;88.0
8527;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Sri Lanka;0.0;;7.0;13.0;20.0;7.0;53.0
8528;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Suriname;0.1;15.0;6.0;4.0;6.0;4.0;65.0
8529;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Syrië;0.0;;;8.0;;;92.0
8530;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Thailand;;;;;;;
8531;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Tunesië;;;;;;;
8532;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Turkije;0.0;4.0;4.0;4.0;11.0;;79.0
8533;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Venezuela;0.0;;;;;;100.0
8534;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Verenigd Koninkrijk;0.0;8.0;4.0;16.0;8.0;;64.0
8535;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Vietnam;0.0;;;100.0;;;
8536;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Voormalig Joegoslavië;0.0;4.0;11.0;9.0;11.0;;64.0
8537;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Voormalig Sovjet-Unie;0.1;;4.0;5.0;5.0;3.0;83.0
8538;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Verenigde Staten van Amerika;0.0;21.0;17.0;3.0;10.0;17.0;31.0
8539;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Voormalig Tsjecho-Slowakije;0.0;;;;;;100.0
8540;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Zwitserland;0.0;33.0;17.0;;;;50.0
8541;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Zuid-Afrika;0.0;;;;;40.0;60.0
8542;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Zuid-Korea;;;;;;;
8543;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Zweden;0.0;20.0;;;;;80.0
8544;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Onbekend;0.1;6.0;5.0;6.0;14.0;4.0;66.0
8545;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Overig niet-westers;0.0;8.0;4.0;8.0;4.0;8.0;67.0
8546;Jaar immigratie: 2000;Totaal mannen en vrouwen;65 jaar en ouder;Overig westers;0.0;;;;;;100.0
8547;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;0;86.8;8.0;9.0;7.0;11.0;10.0;54.0
8548;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;1;;;;;;;
8549;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;2;81.8;8.0;9.0;8.0;11.0;10.0;54.0
8550;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;4;43.5;5.0;6.0;5.0;9.0;10.0;65.0
8551;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;3;38.4;12.0;12.0;10.0;14.0;10.0;42.0
8552;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;Afghanistan;2.7;1.0;2.0;2.0;3.0;9.0;84.0
8553;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;Algerije;0.2;8.0;8.0;16.0;14.0;13.0;41.0
8554;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;Angola;0.8;1.0;2.0;5.0;16.0;16.0;60.0
8555;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;Argentinië;0.1;11.0;12.0;7.0;11.0;13.0;47.0
8556;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;Australië;0.7;19.0;16.0;13.0;17.0;14.0;20.0
8557;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;België;2.0;11.0;10.0;8.0;13.0;9.0;49.0
8558;Jaar immigratie: 2000;Totaal mannen en vrouwen;15 tot 65 jaar;Brazilië;0.5;13.0;10.0;8.0;9.0;7.0;52.0
