ID;Geslacht;Leeftijd;ZorgvormZvwZorgkosten;Perioden;PersonenMetZvwZorgkostenRelatief_1;GemiddeldeZorgkostenAllePersonen_2;GemiddeldeZorgkostenGebruikers_3;Zorgkosten50ePercentielGebruikers_4;Zorgkosten95ePercentielGebruikers_5;Zorgkosten99ePercentielGebruikers_6
4099;Vrouwen;70900;Gespecialiseerde GGZ;2021;5.1;231.0;4472.0;2421.0;15874.0;46867.0
4100;Vrouwen;70900;Gespecialiseerde GGZ;2022;;;;;;
4101;Vrouwen;70900;Overige zorgvormen;2020;0.6;6.0;826.0;159.0;2332.0;2714.0
4102;Vrouwen;70900;Overige zorgvormen;2021;0.7;8.0;948.0;107.0;2522.0;12343.0
4103;Vrouwen;70900;Overige zorgvormen;2022;0.6;5.0;811.0;81.0;3531.0;15351.0
4104;Vrouwen;71000;Totaal alle zorgvormen;2020;99.2;1993.0;2019.0;402.0;8073.0;26699.0
4105;Vrouwen;71000;Totaal alle zorgvormen;2021;99.2;2055.0;2087.0;456.0;8227.0;26620.0
4106;Vrouwen;71000;Totaal alle zorgvormen;2022;99.0;2240.0;2285.0;490.0;9230.0;28281.0
4107;Vrouwen;71000;Huisartsenzorg;2020;99.0;171.0;174.0;133.0;398.0;686.0
4108;Vrouwen;71000;Huisartsenzorg;2021;99.0;187.0;188.0;146.0;421.0;711.0
4109;Vrouwen;71000;Huisartsenzorg;2022;98.7;191.0;193.0;151.0;426.0;707.0
4110;Vrouwen;71000;Multidisciplinaire zorg;2020;58.0;26.0;45.0;13.0;252.0;477.0
4111;Vrouwen;71000;Multidisciplinaire zorg;2021;58.9;25.0;44.0;13.0;247.0;487.0
4112;Vrouwen;71000;Multidisciplinaire zorg;2022;64.5;27.0;42.0;17.0;209.0;416.0
4113;Vrouwen;71000;Ziekenhuiszorg;2020;57.8;1026.0;1800.0;439.0;6997.0;23715.0
4114;Vrouwen;71000;Ziekenhuiszorg;2021;60.7;1147.0;1902.0;473.0;7466.0;24536.0
4115;Vrouwen;71000;Ziekenhuiszorg;2022;61.5;1175.0;1931.0;477.0;7639.0;24971.0
4116;Vrouwen;71000;Farmacie;2020;69.8;247.0;370.0;90.0;1167.0;4406.0
4117;Vrouwen;71000;Farmacie;2021;70.0;247.0;373.0;93.0;1180.0;4308.0
4118;Vrouwen;71000;Farmacie;2022;70.6;260.0;395.0;96.0;1228.0;4881.0
4119;Vrouwen;71000;Mondzorg;2020;1.3;10.0;793.0;468.0;2827.0;5272.0
4120;Vrouwen;71000;Mondzorg;2021;1.4;11.0;833.0;498.0;3002.0;4883.0
4121;Vrouwen;71000;Mondzorg;2022;1.3;11.0;837.0;485.0;3064.0;5215.0
4122;Vrouwen;71000;Geboortezorg;2020;0.2;2.0;1019.0;293.0;3526.0;5839.0
4123;Vrouwen;71000;Geboortezorg;2021;0.2;2.0;1097.0;289.0;3846.0;7335.0
4124;Vrouwen;71000;Geboortezorg;2022;0.2;2.0;965.0;255.0;3693.0;5905.0
4125;Vrouwen;71000;Paramedische zorg;2020;6.2;27.0;438.0;184.0;1766.0;3216.0
4126;Vrouwen;71000;Paramedische zorg;2021;7.8;44.0;568.0;214.0;2189.0;3637.0
4127;Vrouwen;71000;Paramedische zorg;2022;8.3;48.0;569.0;230.0;2199.0;3617.0
4128;Vrouwen;71000;Hulpmiddelen;2020;10.2;61.0;593.0;148.0;2712.0;6342.0
4129;Vrouwen;71000;Hulpmiddelen;2021;10.3;64.0;623.0;160.0;2817.0;7016.0
4130;Vrouwen;71000;Hulpmiddelen;2022;10.6;65.0;621.0;150.0;2755.0;7061.0
4131;Vrouwen;71000;Ziekenvervoer;2020;2.1;23.0;1083.0;783.0;2740.0;6566.0
4132;Vrouwen;71000;Ziekenvervoer;2021;2.4;27.0;1141.0;814.0;2901.0;6782.0
4133;Vrouwen;71000;Ziekenvervoer;2022;2.3;26.0;1135.0;834.0;2810.0;6731.0
4134;Vrouwen;71000;Buitenland;2020;0.8;10.0;1161.0;176.0;4502.0;16902.0
4135;Vrouwen;71000;Buitenland;2021;0.9;9.0;1014.0;140.0;4859.0;14351.0
4136;Vrouwen;71000;Buitenland;2022;1.4;14.0;913.0;169.0;4079.0;12684.0
4137;Vrouwen;71000;Geriatrische revalidatiezorg;2020;0.0;3.0;;;;
4138;Vrouwen;71000;Geriatrische revalidatiezorg;2021;0.0;5.0;;;;
4139;Vrouwen;71000;Geriatrische revalidatiezorg;2022;0.0;3.0;;;;
4140;Vrouwen;71000;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
4141;Vrouwen;71000;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
4142;Vrouwen;71000;Geestelijke gezondheidszorg-ZPM;2022;7.9;365.0;4542.0;1834.0;15374.0;48038.0
4143;Vrouwen;71000;Verpleging en verzorging;2020;0.9;47.0;5174.0;1189.0;23694.0;48647.0
4144;Vrouwen;71000;Verpleging en verzorging;2021;0.9;46.0;5004.0;1155.0;22340.0;50600.0
4145;Vrouwen;71000;Verpleging en verzorging;2022;0.9;42.0;4817.0;1123.0;20266.0;45177.0
4146;Vrouwen;71000;Zorg zintuiglijk gehandicapten;2020;0.1;2.0;2956.0;1279.0;8030.0;29389.0
4147;Vrouwen;71000;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;3726.0;1216.0;9041.0;55094.0
4148;Vrouwen;71000;Zorg zintuiglijk gehandicapten;2022;0.1;2.0;2979.0;1278.0;9870.0;17775.0
4149;Vrouwen;71000;Eerstelijnsverblijf;2020;0.0;2.0;;;;
4150;Vrouwen;71000;Eerstelijnsverblijf;2021;0.0;3.0;;;;
4151;Vrouwen;71000;Eerstelijnsverblijf;2022;0.0;2.0;;;;
4152;Vrouwen;71000;Generalistische basis GGZ;2020;2.1;23.0;1077.0;1218.0;1501.0;2684.0
4153;Vrouwen;71000;Generalistische basis GGZ;2021;2.1;19.0;914.0;872.0;1469.0;2303.0
4154;Vrouwen;71000;Generalistische basis GGZ;2022;;;;;;
4155;Vrouwen;71000;Gespecialiseerde GGZ;2020;4.4;309.0;6589.0;2722.0;21283.0;66982.0
4156;Vrouwen;71000;Gespecialiseerde GGZ;2021;4.4;206.0;4573.0;2421.0;17303.0;49271.0
4157;Vrouwen;71000;Gespecialiseerde GGZ;2022;;;;;;
4158;Vrouwen;71000;Overige zorgvormen;2020;0.7;6.0;710.0;131.0;2291.0;2714.0
4159;Vrouwen;71000;Overige zorgvormen;2021;0.9;9.0;846.0;93.0;2687.0;11374.0
4160;Vrouwen;71000;Overige zorgvormen;2022;0.8;6.0;730.0;81.0;3088.0;13876.0
4161;Vrouwen;71100;Totaal alle zorgvormen;2020;99.4;2302.0;2333.0;497.0;9338.0;30814.0
4162;Vrouwen;71100;Totaal alle zorgvormen;2021;99.4;2390.0;2424.0;565.0;9638.0;31190.0
4163;Vrouwen;71100;Totaal alle zorgvormen;2022;99.3;2564.0;2610.0;609.0;10539.0;32353.0
4164;Vrouwen;71100;Huisartsenzorg;2020;99.1;173.0;176.0;134.0;401.0;695.0
4165;Vrouwen;71100;Huisartsenzorg;2021;99.1;190.0;190.0;148.0;424.0;721.0
4166;Vrouwen;71100;Huisartsenzorg;2022;99.0;196.0;197.0;154.0;434.0;726.0
4167;Vrouwen;71100;Multidisciplinaire zorg;2020;59.8;34.0;58.0;14.0;316.0;512.0
4168;Vrouwen;71100;Multidisciplinaire zorg;2021;60.8;35.0;58.0;14.0;306.0;533.0
4169;Vrouwen;71100;Multidisciplinaire zorg;2022;66.4;36.0;55.0;17.0;278.0;461.0
4170;Vrouwen;71100;Ziekenhuiszorg;2020;62.1;1251.0;2044.0;486.0;8259.0;27170.0
4171;Vrouwen;71100;Ziekenhuiszorg;2021;65.1;1398.0;2160.0;519.0;8793.0;28309.0
4172;Vrouwen;71100;Ziekenhuiszorg;2022;66.0;1423.0;2180.0;535.0;9042.0;27978.0
4173;Vrouwen;71100;Farmacie;2020;73.5;286.0;406.0;110.0;1351.0;4476.0
4174;Vrouwen;71100;Farmacie;2021;73.8;282.0;405.0;113.0;1371.0;4411.0
4175;Vrouwen;71100;Farmacie;2022;74.5;304.0;437.0;117.0;1448.0;4979.0
4176;Vrouwen;71100;Mondzorg;2020;1.8;14.0;777.0;444.0;2975.0;5051.0
4177;Vrouwen;71100;Mondzorg;2021;1.9;16.0;836.0;475.0;3172.0;5160.0
4178;Vrouwen;71100;Mondzorg;2022;1.9;15.0;829.0;469.0;3042.0;5487.0
4179;Vrouwen;71100;Geboortezorg;2020;0.0;0.0;;;;
4180;Vrouwen;71100;Geboortezorg;2021;0.0;0.0;;;;
4181;Vrouwen;71100;Geboortezorg;2022;0.0;0.0;;;;
4182;Vrouwen;71100;Paramedische zorg;2020;7.4;35.0;475.0;189.0;1886.0;3337.0
4183;Vrouwen;71100;Paramedische zorg;2021;9.0;54.0;593.0;233.0;2246.0;3745.0
4184;Vrouwen;71100;Paramedische zorg;2022;9.6;57.0;588.0;254.0;2227.0;3751.0
4185;Vrouwen;71100;Hulpmiddelen;2020;12.4;77.0;626.0;184.0;2638.0;6342.0
4186;Vrouwen;71100;Hulpmiddelen;2021;12.6;82.0;653.0;191.0;2731.0;6750.0
4187;Vrouwen;71100;Hulpmiddelen;2022;13.1;85.0;653.0;185.0;2714.0;6846.0
4188;Vrouwen;71100;Ziekenvervoer;2020;2.8;30.0;1077.0;787.0;2734.0;6068.0
4189;Vrouwen;71100;Ziekenvervoer;2021;2.9;34.0;1145.0;814.0;2935.0;6714.0
4190;Vrouwen;71100;Ziekenvervoer;2022;2.9;33.0;1147.0;834.0;2834.0;6716.0
4191;Vrouwen;71100;Buitenland;2020;0.9;12.0;1375.0;184.0;5387.0;19509.0
4192;Vrouwen;71100;Buitenland;2021;1.0;11.0;1117.0;162.0;5085.0;19520.0
4193;Vrouwen;71100;Buitenland;2022;1.5;16.0;1021.0;177.0;4466.0;14172.0
4194;Vrouwen;71100;Geriatrische revalidatiezorg;2020;0.0;6.0;14152.0;11810.0;35728.0;58707.0
4195;Vrouwen;71100;Geriatrische revalidatiezorg;2021;0.0;7.0;15395.0;13124.0;35751.0;54148.0
4196;Vrouwen;71100;Geriatrische revalidatiezorg;2022;0.0;6.0;14572.0;12362.0;36236.0;50567.0
4197;Vrouwen;71100;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
4198;Vrouwen;71100;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
4199;Vrouwen;71100;Geestelijke gezondheidszorg-ZPM;2022;6.7;319.0;4608.0;1800.0;15934.0;49812.0
4200;Vrouwen;71100;Verpleging en verzorging;2020;1.3;67.0;5184.0;1355.0;23054.0;49182.0
4201;Vrouwen;71100;Verpleging en verzorging;2021;1.3;66.0;4892.0;1311.0;21503.0;43734.0
4202;Vrouwen;71100;Verpleging en verzorging;2022;1.3;62.0;4813.0;1250.0;21541.0;44470.0
4203;Vrouwen;71100;Zorg zintuiglijk gehandicapten;2020;0.1;3.0;3317.0;1211.0;9245.0;27498.0
4204;Vrouwen;71100;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;2948.0;1261.0;8978.0;20029.0
4205;Vrouwen;71100;Zorg zintuiglijk gehandicapten;2022;0.1;3.0;2668.0;1186.0;7944.0;17358.0
4206;Vrouwen;71100;Eerstelijnsverblijf;2020;0.0;3.0;7794.0;4861.0;23320.0;49112.0
4207;Vrouwen;71100;Eerstelijnsverblijf;2021;0.1;4.0;8317.0;4896.0;26987.0;54328.0
4208;Vrouwen;71100;Eerstelijnsverblijf;2022;0.0;3.0;9042.0;6021.0;26227.0;47737.0
4209;Vrouwen;71100;Generalistische basis GGZ;2020;1.9;21.0;1083.0;1231.0;1522.0;2662.0
4210;Vrouwen;71100;Generalistische basis GGZ;2021;1.9;17.0;907.0;872.0;1469.0;2293.0
4211;Vrouwen;71100;Generalistische basis GGZ;2022;;;;;;
4212;Vrouwen;71100;Gespecialiseerde GGZ;2020;4.0;284.0;6790.0;2707.0;23206.0;70298.0
4213;Vrouwen;71100;Gespecialiseerde GGZ;2021;3.9;184.0;4673.0;2391.0;17555.0;52710.0
4214;Vrouwen;71100;Gespecialiseerde GGZ;2022;;;;;;
4215;Vrouwen;71100;Overige zorgvormen;2020;0.9;6.0;529.0;147.0;2210.0;2433.0
4216;Vrouwen;71100;Overige zorgvormen;2021;1.1;8.0;682.0;101.0;2370.0;11228.0
4217;Vrouwen;71100;Overige zorgvormen;2022;1.1;6.0;595.0;81.0;1282.0;12552.0
4218;Vrouwen;71200;Totaal alle zorgvormen;2020;99.5;2606.0;2642.0;613.0;10491.0;35346.0
4219;Vrouwen;71200;Totaal alle zorgvormen;2021;99.6;2720.0;2757.0;686.0;10983.0;35632.0
4220;Vrouwen;71200;Totaal alle zorgvormen;2022;99.5;2882.0;2931.0;731.0;11767.0;36371.0
4221;Vrouwen;71200;Huisartsenzorg;2020;99.2;177.0;179.0;136.0;410.0;725.0
4222;Vrouwen;71200;Huisartsenzorg;2021;99.2;193.0;193.0;149.0;430.0;741.0
4223;Vrouwen;71200;Huisartsenzorg;2022;99.2;199.0;200.0;155.0;442.0;745.0
4224;Vrouwen;71200;Multidisciplinaire zorg;2020;62.6;47.0;76.0;19.0;344.0;526.0
4225;Vrouwen;71200;Multidisciplinaire zorg;2021;63.3;47.0;76.0;15.0;343.0;544.0
4226;Vrouwen;71200;Multidisciplinaire zorg;2022;68.6;48.0;70.0;18.0;321.0;506.0
4227;Vrouwen;71200;Ziekenhuiszorg;2020;66.0;1451.0;2229.0;506.0;9217.0;30584.0
4228;Vrouwen;71200;Ziekenhuiszorg;2021;68.8;1611.0;2357.0;550.0;9782.0;31625.0
4229;Vrouwen;71200;Ziekenhuiszorg;2022;69.7;1635.0;2373.0;567.0;9985.0;30668.0
4230;Vrouwen;71200;Farmacie;2020;76.9;329.0;447.0;135.0;1569.0;4687.0
4231;Vrouwen;71200;Farmacie;2021;77.0;320.0;441.0;137.0;1572.0;4552.0
4232;Vrouwen;71200;Farmacie;2022;77.6;336.0;464.0;140.0;1640.0;4983.0
4233;Vrouwen;71200;Mondzorg;2020;2.8;22.0;765.0;425.0;3020.0;4859.0
4234;Vrouwen;71200;Mondzorg;2021;2.9;24.0;817.0;454.0;3145.0;5266.0
4235;Vrouwen;71200;Mondzorg;2022;2.8;23.0;814.0;457.0;3125.0;5318.0
4236;Vrouwen;71200;Geboortezorg;2020;0.0;;;;;
4237;Vrouwen;71200;Geboortezorg;2021;0.0;0.0;;;;
4238;Vrouwen;71200;Geboortezorg;2022;0.0;0.0;;;;
4239;Vrouwen;71200;Paramedische zorg;2020;8.4;42.0;500.0;199.0;1932.0;3369.0
4240;Vrouwen;71200;Paramedische zorg;2021;9.8;60.0;605.0;248.0;2281.0;3723.0
4241;Vrouwen;71200;Paramedische zorg;2022;10.5;63.0;599.0;272.0;2246.0;3699.0
4242;Vrouwen;71200;Hulpmiddelen;2020;15.4;96.0;628.0;218.0;2500.0;5883.0
4243;Vrouwen;71200;Hulpmiddelen;2021;15.4;101.0;655.0;225.0;2547.0;6426.0
4244;Vrouwen;71200;Hulpmiddelen;2022;16.0;104.0;653.0;218.0;2587.0;6405.0
4245;Vrouwen;71200;Ziekenvervoer;2020;3.3;36.0;1099.0;787.0;2789.0;6101.0
4246;Vrouwen;71200;Ziekenvervoer;2021;3.5;40.0;1144.0;819.0;2926.0;6343.0
4247;Vrouwen;71200;Ziekenvervoer;2022;3.5;40.0;1158.0;834.0;2841.0;6387.0
4248;Vrouwen;71200;Buitenland;2020;0.9;14.0;1437.0;188.0;6482.0;23689.0
4249;Vrouwen;71200;Buitenland;2021;1.0;14.0;1361.0;169.0;6463.0;21686.0
4250;Vrouwen;71200;Buitenland;2022;1.6;20.0;1256.0;174.0;5437.0;18365.0
4251;Vrouwen;71200;Geriatrische revalidatiezorg;2020;0.1;12.0;15007.0;11754.0;36475.0;54651.0
4252;Vrouwen;71200;Geriatrische revalidatiezorg;2021;0.1;14.0;14689.0;12075.0;35126.0;50425.0
4253;Vrouwen;71200;Geriatrische revalidatiezorg;2022;0.1;15.0;15285.0;12362.0;36945.0;50808.0
4254;Vrouwen;71200;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
4255;Vrouwen;71200;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
4256;Vrouwen;71200;Geestelijke gezondheidszorg-ZPM;2022;6.1;293.0;4703.0;1773.0;16536.0;52987.0
4257;Vrouwen;71200;Verpleging en verzorging;2020;1.9;98.0;5178.0;1530.0;22367.0;43481.0
4258;Vrouwen;71200;Verpleging en verzorging;2021;1.9;94.0;4931.0;1442.0;21160.0;41947.0
4259;Vrouwen;71200;Verpleging en verzorging;2022;1.8;89.0;4861.0;1445.0;20786.0;40937.0
4260;Vrouwen;71200;Zorg zintuiglijk gehandicapten;2020;0.1;2.0;2630.0;1186.0;7595.0;18247.0
4261;Vrouwen;71200;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;3042.0;969.0;8043.0;52071.0
4262;Vrouwen;71200;Zorg zintuiglijk gehandicapten;2022;0.1;3.0;2564.0;1104.0;8211.0;14549.0
4263;Vrouwen;71200;Eerstelijnsverblijf;2020;0.1;5.0;6684.0;4159.0;20525.0;40367.0
4264;Vrouwen;71200;Eerstelijnsverblijf;2021;0.1;7.0;7877.0;5414.0;22804.0;45292.0
4265;Vrouwen;71200;Eerstelijnsverblijf;2022;0.1;7.0;9039.0;5224.0;31922.0;50358.0
4266;Vrouwen;71200;Generalistische basis GGZ;2020;1.7;19.0;1092.0;1236.0;1464.0;2606.0
4267;Vrouwen;71200;Generalistische basis GGZ;2021;1.7;16.0;905.0;868.0;1469.0;2171.0
4268;Vrouwen;71200;Generalistische basis GGZ;2022;;;;;;
4269;Vrouwen;71200;Gespecialiseerde GGZ;2020;3.6;250.0;6657.0;2667.0;23103.0;69342.0
4270;Vrouwen;71200;Gespecialiseerde GGZ;2021;3.4;168.0;4771.0;2365.0;17999.0;52927.0
4271;Vrouwen;71200;Gespecialiseerde GGZ;2022;;;;;;
4272;Vrouwen;71200;Overige zorgvormen;2020;1.2;6.0;436.0;181.0;2200.0;2399.0
4273;Vrouwen;71200;Overige zorgvormen;2021;1.5;11.0;637.0;120.0;2290.0;11379.0
4274;Vrouwen;71200;Overige zorgvormen;2022;1.5;8.0;582.0;106.0;812.0;11185.0
4275;Vrouwen;71300;Totaal alle zorgvormen;2020;99.6;3072.0;3118.0;768.0;12645.0;41396.0
4276;Vrouwen;71300;Totaal alle zorgvormen;2021;99.6;3235.0;3279.0;846.0;13162.0;42482.0
4277;Vrouwen;71300;Totaal alle zorgvormen;2022;99.6;3409.0;3465.0;905.0;14039.0;42991.0
4278;Vrouwen;71300;Huisartsenzorg;2020;99.3;182.0;185.0;139.0;424.0;775.0
4279;Vrouwen;71300;Huisartsenzorg;2021;99.3;202.0;202.0;156.0;452.0;798.0
4280;Vrouwen;71300;Huisartsenzorg;2022;99.3;208.0;208.0;160.0;463.0;802.0
4281;Vrouwen;71300;Multidisciplinaire zorg;2020;65.7;61.0;94.0;23.0;367.0;542.0
4282;Vrouwen;71300;Multidisciplinaire zorg;2021;66.5;62.0;94.0;20.0;374.0;565.0
4283;Vrouwen;71300;Multidisciplinaire zorg;2022;71.4;62.0;88.0;20.0;349.0;538.0
4284;Vrouwen;71300;Ziekenhuiszorg;2020;71.0;1751.0;2502.0;528.0;10605.0;34424.0
4285;Vrouwen;71300;Ziekenhuiszorg;2021;73.5;1938.0;2652.0;569.0;11061.0;36212.0
4286;Vrouwen;71300;Ziekenhuiszorg;2022;74.5;1983.0;2693.0;593.0;11414.0;35318.0
4287;Vrouwen;71300;Farmacie;2020;80.7;396.0;513.0;168.0;1812.0;4940.0
4288;Vrouwen;71300;Farmacie;2021;80.8;385.0;505.0;168.0;1814.0;4899.0
4289;Vrouwen;71300;Farmacie;2022;81.3;402.0;530.0;173.0;1902.0;5228.0
4290;Vrouwen;71300;Mondzorg;2020;4.1;30.0;726.0;390.0;2872.0;4692.0
4291;Vrouwen;71300;Mondzorg;2021;4.1;31.0;755.0;429.0;2783.0;4728.0
4292;Vrouwen;71300;Mondzorg;2022;4.0;31.0;770.0;445.0;2824.0;4771.0
4293;Vrouwen;71300;Geboortezorg;2020;0.0;0.0;;;;
4294;Vrouwen;71300;Geboortezorg;2021;0.0;;;;;
4295;Vrouwen;71300;Geboortezorg;2022;0.0;;;;;
4296;Vrouwen;71300;Paramedische zorg;2020;9.2;50.0;546.0;231.0;2026.0;3440.0
4297;Vrouwen;71300;Paramedische zorg;2021;10.6;68.0;644.0;284.0;2350.0;3848.0
4298;Vrouwen;71300;Paramedische zorg;2022;11.3;73.0;644.0;303.0;2337.0;3900.0
4299;Vrouwen;71300;Hulpmiddelen;2020;19.0;124.0;653.0;244.0;2557.0;5751.0
4300;Vrouwen;71300;Hulpmiddelen;2021;19.1;127.0;670.0;258.0;2586.0;5995.0
4301;Vrouwen;71300;Hulpmiddelen;2022;19.6;130.0;671.0;259.0;2573.0;5997.0
4302;Vrouwen;71300;Ziekenvervoer;2020;4.1;45.0;1104.0;787.0;2843.0;6153.0
4303;Vrouwen;71300;Ziekenvervoer;2021;4.3;49.0;1146.0;819.0;2941.0;6142.0
4304;Vrouwen;71300;Ziekenvervoer;2022;4.2;49.0;1155.0;838.0;2878.0;6335.0
4305;Vrouwen;71300;Buitenland;2020;1.0;16.0;1558.0;186.0;6850.0;23469.0
4306;Vrouwen;71300;Buitenland;2021;1.0;16.0;1531.0;154.0;6999.0;24274.0
4307;Vrouwen;71300;Buitenland;2022;1.6;22.0;1291.0;169.0;5802.0;19641.0
4308;Vrouwen;71300;Geriatrische revalidatiezorg;2020;0.2;25.0;14283.0;11750.0;34182.0;48072.0
4309;Vrouwen;71300;Geriatrische revalidatiezorg;2021;0.2;27.0;14206.0;11955.0;35686.0;47256.0
4310;Vrouwen;71300;Geriatrische revalidatiezorg;2022;0.2;30.0;14491.0;12239.0;36602.0;56490.0
4311;Vrouwen;71300;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
4312;Vrouwen;71300;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
4313;Vrouwen;71300;Geestelijke gezondheidszorg-ZPM;2022;5.1;261.0;4968.0;1694.0;17482.0;64449.0
4314;Vrouwen;71300;Verpleging en verzorging;2020;2.9;149.0;5249.0;1638.0;22361.0;42349.0
4315;Vrouwen;71300;Verpleging en verzorging;2021;2.9;147.0;5052.0;1592.0;21005.0;40725.0
4316;Vrouwen;71300;Verpleging en verzorging;2022;2.7;137.0;5002.0;1562.0;20931.0;40726.0
4317;Vrouwen;71300;Zorg zintuiglijk gehandicapten;2020;0.1;2.0;2343.0;1136.0;8283.0;13909.0
4318;Vrouwen;71300;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;2487.0;1114.0;8150.0;15629.0
4319;Vrouwen;71300;Zorg zintuiglijk gehandicapten;2022;0.1;3.0;2796.0;1087.0;8241.0;17273.0
4320;Vrouwen;71300;Eerstelijnsverblijf;2020;0.1;11.0;8113.0;4711.0;26907.0;47028.0
4321;Vrouwen;71300;Eerstelijnsverblijf;2021;0.1;11.0;7360.0;5056.0;21743.0;36043.0
4322;Vrouwen;71300;Eerstelijnsverblijf;2022;0.1;10.0;7682.0;4733.0;22734.0;37660.0
4323;Vrouwen;71300;Generalistische basis GGZ;2020;1.4;16.0;1072.0;1231.0;1464.0;2565.0
4324;Vrouwen;71300;Generalistische basis GGZ;2021;1.5;13.0;886.0;850.0;1469.0;2111.0
4325;Vrouwen;71300;Generalistische basis GGZ;2022;;;;;;
4326;Vrouwen;71300;Gespecialiseerde GGZ;2020;2.9;208.0;6792.0;2615.0;26058.0;75376.0
4327;Vrouwen;71300;Gespecialiseerde GGZ;2021;2.8;144.0;4990.0;2261.0;18462.0;63943.0
4328;Vrouwen;71300;Gespecialiseerde GGZ;2022;;;;;;
4329;Vrouwen;71300;Overige zorgvormen;2020;1.7;7.0;339.0;183.0;2090.0;2332.0
4330;Vrouwen;71300;Overige zorgvormen;2021;2.1;12.0;492.0;124.0;2168.0;7570.0
4331;Vrouwen;71300;Overige zorgvormen;2022;2.1;10.0;460.0;116.0;773.0;8913.0
4332;Vrouwen;71400;Totaal alle zorgvormen;2020;99.6;3689.0;3748.0;1016.0;15213.0;48084.0
4333;Vrouwen;71400;Totaal alle zorgvormen;2021;99.6;3936.0;3991.0;1117.0;16126.0;49613.0
4334;Vrouwen;71400;Totaal alle zorgvormen;2022;99.6;4139.0;4209.0;1202.0;17082.0;51045.0
4335;Vrouwen;71400;Huisartsenzorg;2020;99.2;200.0;203.0;153.0;455.0;860.0
4336;Vrouwen;71400;Huisartsenzorg;2021;99.2;219.0;219.0;169.0;481.0;888.0
4337;Vrouwen;71400;Huisartsenzorg;2022;99.2;228.0;229.0;177.0;503.0;899.0
4338;Vrouwen;71400;Multidisciplinaire zorg;2020;69.0;76.0;112.0;37.0;374.0;563.0
4339;Vrouwen;71400;Multidisciplinaire zorg;2021;69.9;78.0;113.0;38.0;380.0;586.0
4340;Vrouwen;71400;Multidisciplinaire zorg;2022;74.5;78.0;105.0;30.0;372.0;569.0
4341;Vrouwen;71400;Ziekenhuiszorg;2020;76.6;2114.0;2796.0;575.0;11889.0;38290.0
4342;Vrouwen;71400;Ziekenhuiszorg;2021;78.8;2369.0;3027.0;637.0;12779.0;40201.0
4343;Vrouwen;71400;Ziekenhuiszorg;2022;79.8;2458.0;3116.0;677.0;13288.0;40661.0
4344;Vrouwen;71400;Farmacie;2020;84.6;470.0;581.0;212.0;2000.0;5035.0
4345;Vrouwen;71400;Farmacie;2021;84.6;462.0;579.0;216.0;2008.0;5083.0
4346;Vrouwen;71400;Farmacie;2022;85.1;479.0;604.0;221.0;2128.0;5347.0
4347;Vrouwen;71400;Mondzorg;2020;5.5;39.0;713.0;383.0;2615.0;4507.0
4348;Vrouwen;71400;Mondzorg;2021;5.7;43.0;759.0;427.0;2839.0;4545.0
4349;Vrouwen;71400;Mondzorg;2022;5.6;43.0;759.0;432.0;2760.0;4573.0
4350;Vrouwen;71400;Geboortezorg;2020;0.0;0.0;;;;
4351;Vrouwen;71400;Geboortezorg;2021;0.0;0.0;;;;
4352;Vrouwen;71400;Geboortezorg;2022;0.0;0.0;;;;
4353;Vrouwen;71400;Paramedische zorg;2020;10.3;59.0;577.0;258.0;2101.0;3456.0
4354;Vrouwen;71400;Paramedische zorg;2021;11.4;77.0;673.0;307.0;2437.0;3998.0
4355;Vrouwen;71400;Paramedische zorg;2022;12.1;83.0;681.0;329.0;2439.0;4029.0
4356;Vrouwen;71400;Hulpmiddelen;2020;22.9;153.0;669.0;264.0;2502.0;5577.0
4357;Vrouwen;71400;Hulpmiddelen;2021;23.3;156.0;673.0;268.0;2511.0;5658.0
4358;Vrouwen;71400;Hulpmiddelen;2022;23.9;164.0;690.0;273.0;2566.0;5828.0
4359;Vrouwen;71400;Ziekenvervoer;2020;5.0;55.0;1096.0;792.0;2740.0;5700.0
4360;Vrouwen;71400;Ziekenvervoer;2021;5.3;62.0;1173.0;819.0;3132.0;6320.0
4361;Vrouwen;71400;Ziekenvervoer;2022;5.3;63.0;1175.0;838.0;2971.0;6248.0
4362;Vrouwen;71400;Buitenland;2020;1.2;18.0;1494.0;171.0;6894.0;23144.0
4363;Vrouwen;71400;Buitenland;2021;1.2;19.0;1513.0;162.0;7454.0;24409.0
4364;Vrouwen;71400;Buitenland;2022;1.9;27.0;1389.0;166.0;6524.0;20336.0
4365;Vrouwen;71400;Geriatrische revalidatiezorg;2020;0.3;47.0;13387.0;11689.0;33833.0;46171.0
4366;Vrouwen;71400;Geriatrische revalidatiezorg;2021;0.4;56.0;13878.0;11955.0;35036.0;44279.0
